step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded
430000,819,1.356,0.039,7.94,33531,32828,235,2,450,130,423014.5,6.1,0.001,0.219,0.465,0.316,748,8.64,2.11,0.00,0.07,0.13,1.88,0.26,0.50,8.26,1.41,0.00,0.00,0.005,0.058,46,0.236,0.991,0.000,0.000,0.009,25655,23115,3,0.407,0.085,0.239,1825900,0.061,0.079,0.000,42.32,12420,83,0.047,0.500,0.000,418880,1.00,18.12,0.000,0.001,0.000,7,9,10,46,7079,0.027,0.22,0.0063,0.013,7,0.223,0.001,0.249,0.080,2.09,3.60,3.34,0.00,0.001,1.00,1.00,1.00,0.224,0.00147,120.78
440000,825,1.390,0.041,7.96,33791,33090,253,0,442,79,423275.8,2.9,0.001,0.214,0.465,0.320,751,8.56,2.52,0.00,0.03,0.15,2.18,0.22,0.47,8.18,1.34,0.00,0.00,0.007,0.072,49,0.276,0.988,0.000,0.000,0.012,26029,23321,4,0.415,0.000,0.210,1920623,0.060,0.112,0.000,42.35,12330,0,0.036,0.000,0.000,394194,1.00,18.27,0.000,0.001,0.000,7,8,9,61,7061,0.027,0.26,0.0063,0.000,6,0.216,0.001,0.250,0.083,2.04,3.60,3.29,0.00,0.000,1.00,1.00,1.00,0.216,0.00145,120.70
450000,800,1.354,0.043,7.94,33508,32815,213,1,504,133,417906.8,4.2,0.001,0.224,0.456,0.319,746,8.60,3.62,0.01,0.21,0.25,2.64,0.22,0.62,8.12,2.17,0.00,0.00,0.009,0.076,58,0.315,0.990,0.000,0.000,0.010,25104,21682,4,0.500,0.000,0.195,1642381,0.061,0.127,0.000,41.86,12424,111,0.031,0.000,0.000,402366,1.01,18.36,0.001,0.007,0.000,7,8,10,64,6882,0.026,0.22,0.0064,0.018,3,0.213,0.001,0.250,0.079,2.21,3.52,3.31,0.00,0.000,1.00,1.00,1.01,0.213,0.00156,121.24
460000,807,1.387,0.042,8.03,34113,33396,261,0,449,94,423826.9,6.4,0.001,0.211,0.474,0.314,745,8.39,2.54,0.01,0.22,0.15,2.05,0.28,0.75,7.95,1.62,0.00,0.00,0.007,0.071,52,0.261,0.984,0.000,0.000,0.016,26393,23874,4,0.413,0.000,0.237,2079822,0.060,0.089,0.000,42.45,12793,0,0.068,0.000,0.000,381165,1.00,18.34,0.000,0.001,0.000,7,8,10,59,6773,0.026,0.23,0.0066,0.005,5,0.210,0.001,0.251,0.082,2.14,3.57,3.27,0.00,0.000,1.00,1.01,1.00,0.211,0.00147,120.63
470000,828,1.371,0.042,8.04,34164,33481,224,0,438,66,425638.3,1.0,0.001,0.207,0.484,0.309,740,8.28,2.05,0.00,0.00,0.11,1.03,0.32,1.25,7.85,1.47,0.00,0.00,0.009,0.067,55,0.293,0.994,0.000,0.000,0.006,26574,24375,3,0.401,0.080,0.225,1985945,0.061,0.138,0.000,42.60,12985,0,0.015,0.000,0.000,356533,1.00,18.26,0.000,0.000,0.000,7,8,9,33,6855,0.026,0.16,0.0065,0.002,0,0.200,0.001,0.257,0.080,2.09,3.63,3.27,0.00,0.000,1.00,1.00,1.00,0.200,0.00143,120.55
480000,827,1.348,0.042,8.08,34395,33659,251,2,484,112,427335.3,5.2,0.001,0.199,0.487,0.313,738,8.53,3.26,0.00,0.00,0.26,2.74,0.34,1.52,7.93,1.84,0.00,0.00,0.011,0.091,50,0.261,0.985,0.000,0.000,0.015,26899,24050,4,0.347,0.000,0.239,1996092,0.059,0.134,0.000,42.76,13043,115,0.046,0.000,0.000,353882,1.00,18.03,0.000,0.001,0.000,7,8,10,49,7054,0.027,0.20,0.0065,0.000,4,0.203,0.001,0.257,0.075,2.03,3.68,3.32,0.00,0.000,1.00,1.00,1.00,0.204,0.00136,120.36
490000,813,1.363,0.042,8.06,33419,32702,261,1,469,68,420943.3,1.6,0.000,0.207,0.491,0.302,747,8.60,2.49,0.01,0.25,0.15,2.10,0.25,0.95,8.19,1.37,0.00,0.00,0.008,0.079,49,0.306,0.988,0.000,0.000,0.012,26125,22836,4,0.401,0.000,0.192,1799436,0.061,0.109,0.000,42.10,13059,16,0.024,1.000,0.000,364557,1.00,18.34,0.000,0.001,0.000,7,8,10,45,6995,0.027,0.18,0.0063,0.000,6,0.208,0.001,0.262,0.081,2.07,3.64,3.21,0.00,0.000,1.00,1.00,1.00,0.208,0.00143,121.04
500000,817,1.377,0.041,8.08,33553,32779,228,0,542,77,424508.8,1.5,0.000,0.214,0.499,0.286,740,8.66,2.96,0.00,0.07,0.23,2.31,0.25,1.24,8.18,1.30,0.01,0.24,0.011,0.069,53,0.343,0.987,0.000,0.000,0.013,25589,21352,7,0.405,0.009,0.171,1312953,0.063,0.108,0.000,42.45,13098,0,0.019,0.000,0.000,372802,1.00,18.33,0.000,0.001,0.001,7,8,9,49,7076,0.027,0.19,0.0064,0.012,5,0.203,0.001,0.266,0.070,2.09,3.60,3.25,0.01,0.001,1.00,1.00,1.00,0.204,0.00152,120.67
510000,719,1.385,0.039,8.07,31508,30856,213,0,537,69,394378.2,0.8,0.001,0.217,0.489,0.293,808,8.94,2.90,0.01,0.30,0.21,1.79,0.29,1.47,8.44,1.70,0.01,0.22,0.012,0.092,54,0.287,0.985,0.000,0.000,0.015,25231,20260,4,0.387,0.000,0.185,1235948,0.061,0.115,0.000,39.42,12665,0,0.011,0.000,0.000,389861,1.00,18.19,0.000,0.001,0.001,8,9,11,58,6431,0.025,0.17,0.0065,0.046,5,0.227,0.001,0.286,0.078,2.09,3.70,3.22,0.01,0.001,1.01,1.00,1.00,0.228,0.00157,123.73
520000,604,1.444,0.037,8.04,28479,28011,156,1,426,103,341971.3,3.2,0.001,0.219,0.481,0.300,943,9.07,2.85,0.01,0.33,0.22,2.21,0.10,1.30,8.74,1.54,0.00,0.00,0.010,0.084,42,0.535,0.977,0.000,0.000,0.023,25441,20737,4,0.707,0.000,0.025,730044,0.064,0.114,0.000,34.09,11985,480,0.031,0.000,0.000,416725,1.00,18.15,0.000,0.005,0.000,8,9,10,50,5477,0.021,0.24,0.0065,0.056,3,0.280,0.001,0.330,0.103,1.99,3.81,3.13,0.00,0.002,1.00,1.00,1.00,0.281,0.00151,128.99
530000,724,1.385,0.036,7.98,31431,30593,229,0,489,46,376767.2,2.6,0.001,0.206,0.487,0.306,869,9.22,3.58,0.01,0.26,0.19,2.32,0.13,1.56,8.89,1.43,0.00,0.00,0.006,0.059,39,0.616,0.986,0.000,0.000,0.014,27125,23300,3,0.769,0.000,0.010,122854,0.098,0.079,0.000,37.56,12472,0,0.056,0.000,0.000,406561,1.00,18.17,0.000,0.000,0.000,8,9,10,60,6672,0.025,0.27,0.0059,0.054,1,0.265,0.001,0.301,0.088,1.99,3.82,3.11,0.00,0.000,1.00,1.01,1.00,0.265,0.00136,125.48
540000,781,1.404,0.038,7.98,31932,31118,259,1,497,91,401820.2,1.5,0.001,0.211,0.481,0.307,811,8.85,3.06,0.00,0.00,0.18,2.30,0.07,1.16,8.59,1.39,0.00,0.00,0.006,0.063,40,0.517,0.994,0.000,0.000,0.006,25605,22287,2,0.617,0.000,0.005,39499,0.183,0.093,0.000,40.09,12438,886,0.016,0.000,0.000,398106,1.00,18.49,0.000,0.000,0.000,8,9,9,56,6908,0.026,0.20,0.0060,0.074,4,0.235,0.001,0.268,0.080,2.12,3.67,3.11,0.00,0.000,1.00,1.00,1.00,0.236,0.00142,123.02
550000,734,1.443,0.039,7.97,31279,30582,231,0,513,43,393236.9,3.0,0.001,0.221,0.473,0.306,826,8.90,2.74,0.00,0.00,0.21,2.46,0.03,0.64,8.66,1.03,0.00,0.00,0.007,0.070,36,0.563,0.988,0.000,0.000,0.012,24628,20873,2,0.658,0.000,0.005,35193,0.187,0.116,0.000,39.19,11508,0,0.069,0.000,0.000,397961,1.00,18.52,0.000,0.003,0.000,8,9,9,52,6532,0.025,0.18,0.0062,0.015,2,0.230,0.001,0.272,0.077,2.09,3.67,3.09,0.00,0.000,1.00,1.00,1.00,0.231,0.00154,123.94
560000,771,1.380,0.038,7.95,32786,31959,274,0,516,75,403830.5,4.9,0.001,0.205,0.476,0.317,810,9.01,2.92,0.00,0.11,0.18,1.88,0.04,0.82,8.78,1.50,0.00,0.00,0.007,0.064,43,0.414,0.984,0.000,0.000,0.016,26278,22973,2,0.578,0.000,0.006,44971,0.180,0.117,0.000,40.27,12516,0,0.065,0.000,0.000,380618,1.00,18.55,0.000,0.003,0.000,8,9,10,52,6947,0.027,0.21,0.0060,0.056,0,0.232,0.001,0.271,0.082,2.10,3.61,3.13,0.00,0.000,1.00,1.00,1.00,0.232,0.00143,122.83
570000,785,1.377,0.042,7.92,33264,32459,251,1,539,122,413273.3,6.6,0.001,0.208,0.479,0.312,789,9.03,3.26,0.00,0.07,0.33,3.22,0.01,0.21,8.69,1.50,0.00,0.00,0.011,0.092,40,0.405,0.991,0.000,0.000,0.009,26029,22350,2,0.506,0.000,0.003,40604,0.183,0.111,0.000,41.23,12408,65,0.054,0.000,0.000,379833,1.00,18.55,0.000,0.001,0.000,8,9,10,55,7087,0.027,0.26,0.0061,0.014,3,0.223,0.001,0.263,0.078,2.11,3.56,3.18,0.00,0.000,1.00,1.00,1.00,0.223,0.00146,121.83
580000,780,1.415,0.042,8.10,33919,33158,209,1,556,69,422160.2,5.8,0.001,0.231,0.475,0.293,764,8.96,3.41,0.01,0.26,0.16,2.22,0.06,0.69,8.73,1.95,0.00,0.04,0.006,0.060,47,0.399,0.991,0.000,0.000,0.009,25084,21480,3,0.488,0.000,0.008,43666,0.189,0.140,0.000,42.17,12717,1390,0.085,0.000,0.000,423801,1.00,18.60,0.001,0.000,0.001,8,9,10,64,6985,0.027,0.28,0.0062,0.000,4,0.218,0.001,0.252,0.074,2.11,3.57,3.14,0.00,0.001,1.00,1.00,1.00,0.218,0.00166,120.87
590000,790,1.355,0.044,7.88,34633,33807,232,1,583,165,426561.2,11.0,0.001,0.222,0.474,0.303,747,8.86,2.88,0.01,0.14,0.12,1.69,0.09,1.30,8.65,1.61,0.00,0.00,0.005,0.056,46,0.384,0.986,0.000,0.000,0.014,26067,22504,2,0.441,0.120,0.006,47808,0.198,0.129,0.000,42.61,13611,104,0.066,0.000,0.000,415960,1.01,18.63,0.000,0.003,0.000,7,9,10,51,7000,0.027,0.28,0.0062,0.000,7,0.219,0.001,0.251,0.073,2.10,3.57,3.13,0.00,0.000,1.01,1.01,1.01,0.219,0.00160,120.43
600000,671,1.428,0.039,7.96,32857,32243,212,1,520,125,399354.7,6.4,0.002,0.228,0.461,0.309,805,9.37,4.06,0.00,0.12,0.34,3.65,0.09,1.17,8.93,1.61,0.01,0.19,0.011,0.088,41,0.539,0.975,0.000,0.000,0.025,26062,21452,3,0.566,0.125,0.010,52875,0.181,0.088,0.000,39.82,12933,160,0.051,0.000,0.000,441193,1.00,18.11,0.001,0.006,0.001,8,9,11,64,6288,0.024,0.27,0.0067,0.000,6,0.242,0.001,0.278,0.084,2.00,3.77,3.19,0.01,0.001,1.00,1.00,1.00,0.242,0.00173,123.23
610000,796,1.407,0.040,7.96,33176,32292,239,0,520,110,386207.9,4.2,0.002,0.203,0.461,0.334,830,8.94,3.33,0.05,0.98,0.19,2.44,0.06,0.87,8.64,1.44,0.00,0.00,0.007,0.076,50,0.413,0.989,0.000,0.000,0.011,28150,24180,4,0.459,0.001,0.008,71442,0.162,0.092,0.000,38.50,13490,0,0.039,0.000,0.000,411511,1.02,18.57,0.000,0.004,0.000,8,9,10,58,7119,0.027,0.25,0.0056,0.000,6,0.262,0.001,0.304,0.086,1.95,3.64,3.09,0.01,0.001,1.01,1.02,1.02,0.263,0.00125,124.57
620000,817,1.317,0.044,7.97,34631,33848,262,0,500,128,419226.9,10.5,0.001,0.200,0.458,0.341,771,8.70,2.77,0.01,0.31,0.14,2.33,0.02,0.29,8.52,1.44,0.00,0.00,0.005,0.062,45,0.458,0.987,0.000,0.000,0.013,27224,22885,3,0.416,0.084,0.006,81146,0.141,0.111,0.000,41.83,13693,0,0.082,0.000,0.000,365664,1.01,18.74,0.000,0.006,0.000,8,9,9,55,7109,0.027,0.19,0.0060,0.001,8,0.219,0.001,0.271,0.077,2.05,3.55,3.09,0.00,0.000,1.01,1.01,1.01,0.220,0.00137,121.30
630000,796,1.426,0.044,7.96,34899,34121,267,0,532,99,418972.6,4.7,0.001,0.200,0.456,0.342,769,8.94,2.06,0.00,0.11,0.16,1.94,0.03,0.38,8.75,1.59,0.00,0.00,0.009,0.083,45,0.378,0.980,0.000,0.000,0.020,27015,23542,5,0.466,0.000,0.006,57172,0.168,0.137,0.000,41.84,13543,0,0.048,0.000,0.000,359769,1.00,18.46,0.000,0.005,0.000,8,9,10,42,7120,0.027,0.17,0.0060,0.000,4,0.213,0.001,0.274,0.074,2.05,3.65,3.15,0.00,0.000,1.00,1.00,1.00,0.214,0.00142,121.31
640000,793,1.357,0.044,8.23,35273,34487,230,0,559,194,423912.6,5.8,0.001,0.218,0.446,0.335,748,8.65,3.07,0.00,0.00,0.18,1.81,0.03,0.46,8.44,2.11,0.00,0.00,0.007,0.067,48,0.366,0.991,0.000,0.000,0.009,26430,22880,4,0.366,0.169,0.009,58099,0.178,0.106,0.000,42.42,13823,0,0.030,0.000,0.000,386268,1.00,18.88,0.000,0.006,0.000,7,8,10,62,6861,0.026,0.19,0.0063,0.000,10,0.209,0.001,0.264,0.076,2.14,3.48,3.09,0.00,0.000,1.00,1.00,1.00,0.210,0.00157,120.70
650000,792,1.412,0.046,7.96,34869,34132,218,2,518,83,413981.3,2.7,0.001,0.220,0.442,0.337,767,9.10,3.78,0.01,0.21,0.26,2.40,0.15,1.82,8.68,1.63,0.00,0.00,0.010,0.071,51,0.371,0.984,0.000,0.000,0.016,25870,22134,4,0.407,0.082,0.014,87403,0.158,0.131,0.000,41.34,12956,108,0.032,0.000,0.000,381509,1.00,18.57,0.001,0.001,0.000,8,9,10,64,7205,0.027,0.23,0.0060,0.006,3,0.208,0.001,0.275,0.071,2.08,3.53,3.22,0.00,0.000,1.00,1.01,1.00,0.208,0.00151,121.75
660000,690,1.375,0.043,7.91,34115,33516,229,0,472,60,405636.3,5.8,0.002,0.224,0.451,0.323,793,9.26,3.19,0.01,0.38,0.17,1.99,0.10,1.48,8.98,1.71,0.00,0.00,0.006,0.057,47,0.420,0.990,0.000,0.000,0.010,26231,22858,5,0.486,0.000,0.010,69989,0.156,0.130,0.000,40.53,12820,0,0.096,0.000,0.000,424950,1.00,18.27,0.000,0.003,0.000,8,9,11,53,6391,0.024,0.30,0.0065,0.000,2,0.234,0.001,0.275,0.077,2.05,3.69,3.18,0.00,0.001,1.00,1.01,1.00,0.234,0.00170,122.49
670000,676,1.400,0.044,7.83,33181,32391,263,2,539,154,389352.3,13.4,0.001,0.210,0.460,0.329,841,9.24,2.97,0.00,0.00,0.14,2.24,0.05,0.92,9.04,1.67,0.00,0.00,0.005,0.053,49,0.565,0.982,0.000,0.000,0.018,27542,24510,4,0.593,0.000,0.006,41546,0.174,0.123,0.000,38.82,12596,1238,0.087,0.500,0.000,437555,1.00,18.10,0.001,0.001,0.000,8,9,11,64,6243,0.024,0.24,0.0064,0.000,3,0.268,0.001,0.293,0.079,2.04,3.83,3.17,0.00,0.000,1.00,1.00,1.00,0.269,0.00152,124.25
680000,762,1.351,0.044,7.88,33140,32248,249,2,555,130,388372.1,8.7,0.001,0.206,0.469,0.325,850,9.04,2.89,0.04,0.86,0.18,2.15,0.03,0.76,8.79,1.87,0.00,0.00,0.008,0.073,47,0.497,0.980,0.000,0.000,0.020,28264,24823,3,0.472,0.084,0.003,37509,0.182,0.110,0.000,38.70,12517,604,0.067,0.000,0.000,428832,1.02,18.47,0.000,0.003,0.000,8,9,10,45,6892,0.026,0.22,0.0058,0.004,4,0.271,0.001,0.297,0.083,2.04,3.66,3.12,0.00,0.000,1.02,1.03,1.02,0.272,0.00132,124.39
690000,688,1.404,0.042,7.86,32829,31996,269,4,634,144,384072.8,4.1,0.001,0.210,0.459,0.330,855,8.99,2.39,0.00,0.00,0.13,1.23,0.06,1.15,8.80,1.49,0.00,0.00,0.008,0.070,44,0.597,0.988,0.000,0.000,0.012,27952,24947,3,0.590,0.097,0.007,37440,0.181,0.101,0.000,38.28,12898,991,0.028,0.000,0.000,433393,1.00,18.30,0.000,0.003,0.000,8,9,10,45,6186,0.024,0.23,0.0063,0.000,4,0.271,0.001,0.300,0.084,1.94,3.76,3.10,0.00,0.000,1.00,1.00,1.00,0.272,0.00147,124.81
700000,743,1.392,0.041,7.85,32862,31859,240,1,707,57,378011.5,7.1,0.001,0.213,0.462,0.324,862,9.02,3.55,0.00,0.04,0.22,3.15,0.04,0.86,8.75,1.24,0.00,0.00,0.005,0.061,41,0.550,0.985,0.000,0.000,0.015,27874,25021,4,0.541,0.000,0.004,39297,0.171,0.119,0.000,37.67,12829,694,0.124,0.000,0.000,437279,1.00,18.48,0.003,0.001,0.000,8,9,10,64,6705,0.026,0.24,0.0058,0.000,9,0.273,0.001,0.310,0.079,1.93,3.71,3.05,0.00,0.000,1.00,1.00,1.00,0.274,0.00135,125.40
710000,780,1.339,0.042,7.86,34041,33051,276,2,675,99,405943.7,6.8,0.001,0.200,0.475,0.324,813,9.12,2.98,0.00,0.00,0.19,2.41,0.10,1.22,8.83,1.99,0.00,0.00,0.008,0.080,48,0.483,0.982,0.000,0.000,0.018,28107,25543,4,0.509,0.000,0.012,52851,0.180,0.102,0.000,40.48,12583,726,0.068,0.000,0.000,380948,1.00,18.40,0.000,0.004,0.000,8,9,10,50,7111,0.027,0.17,0.0059,0.000,6,0.235,0.001,0.286,0.077,2.06,3.69,3.13,0.00,0.000,1.00,1.00,1.00,0.236,0.00136,122.67
720000,804,1.361,0.047,7.84,35060,34162,252,1,621,98,420499.0,6.1,0.002,0.206,0.468,0.325,781,9.24,3.96,0.02,0.60,0.39,3.48,0.05,0.82,8.77,2.03,0.00,0.00,0.015,0.101,59,0.435,0.979,0.000,0.000,0.021,28122,24964,4,0.451,0.000,0.009,52464,0.170,0.123,0.000,41.97,12815,308,0.062,0.000,0.000,421985,1.00,18.26,0.000,0.002,0.000,8,9,10,54,7425,0.028,0.26,0.0060,0.000,8,0.244,0.001,0.267,0.083,2.05,3.65,3.24,0.00,0.001,1.01,1.00,1.00,0.245,0.00141,121.09
730000,814,1.383,0.045,7.83,35350,34453,212,0,675,51,427604.8,2.4,0.001,0.224,0.461,0.313,762,9.02,3.48,0.00,0.11,0.30,2.96,0.12,1.51,8.59,1.56,0.00,0.00,0.012,0.091,57,0.381,0.980,0.000,0.000,0.020,26774,24431,4,0.431,0.000,0.010,49167,0.166,0.137,0.000,42.73,12458,0,0.047,0.000,0.000,455426,1.00,18.46,0.000,0.002,0.000,8,9,10,58,7341,0.028,0.25,0.0061,0.000,3,0.233,0.001,0.260,0.076,2.10,3.58,3.22,0.00,0.001,1.00,1.00,1.00,0.234,0.00153,120.34
740000,803,1.373,0.047,7.96,34401,33448,253,3,708,128,421157.7,14.0,0.001,0.199,0.488,0.311,773,9.04,2.94,0.00,0.11,0.12,2.07,0.06,1.16,8.85,1.59,0.00,0.00,0.004,0.051,42,0.523,0.993,0.000,0.000,0.007,26346,23579,3,0.517,0.000,0.006,45949,0.174,0.128,0.000,42.08,12531,1156,0.110,0.000,0.000,341428,1.00,18.50,0.001,0.001,0.000,8,9,10,64,7257,0.028,0.26,0.0059,0.000,8,0.201,0.001,0.259,0.075,2.03,3.68,3.08,0.00,0.001,1.00,1.00,1.00,0.202,0.00143,120.97
750000,846,1.328,0.046,7.93,35643,34674,243,0,683,36,432566.8,2.1,0.001,0.200,0.481,0.317,744,8.59,2.05,0.00,0.05,0.12,1.87,0.02,0.36,8.45,1.43,0.00,0.00,0.006,0.058,51,0.407,0.981,0.000,0.000,0.019,27591,24816,3,0.416,0.000,0.005,51958,0.166,0.100,0.000,43.23,13261,0,0.058,0.000,0.000,321668,1.00,18.72,0.000,0.002,0.000,7,9,10,50,7264,0.028,0.11,0.0061,0.000,4,0.184,0.001,0.272,0.078,2.06,3.58,3.08,0.00,0.000,1.00,1.00,1.00,0.185,0.00141,119.97
760000,812,1.369,0.046,7.96,35453,34532,267,1,687,35,427961.5,1.7,0.001,0.197,0.488,0.315,760,8.73,2.67,0.01,0.25,0.13,1.48,0.15,1.65,8.43,1.52,0.00,0.00,0.006,0.055,47,0.462,0.991,0.000,0.000,0.009,27176,24330,3,0.426,0.000,0.015,59771,0.151,0.113,0.000,42.73,13055,57,0.048,0.000,0.000,310935,1.00,18.69,0.000,0.000,0.000,7,9,9,38,7086,0.027,0.19,0.0063,0.000,6,0.183,0.001,0.268,0.075,2.08,3.59,3.08,0.00,0.000,1.00,1.01,1.00,0.184,0.00143,120.39
770000,813,1.349,0.046,7.97,34442,33513,211,1,716,60,423244.3,2.0,0.001,0.213,0.485,0.301,764,8.80,2.85,0.00,0.00,0.13,1.66,0.09,1.35,8.58,1.65,0.00,0.00,0.006,0.047,49,0.474,0.995,0.000,0.000,0.005,25581,22460,2,0.745,0.009,0.007,42674,0.194,0.115,0.000,42.27,12880,1425,0.033,0.000,0.000,328037,1.00,18.89,0.000,0.002,0.000,8,8,11,50,7153,0.027,0.15,0.0061,0.000,10,0.182,0.001,0.271,0.071,2.21,3.49,3.09,0.00,0.000,1.00,1.00,1.00,0.183,0.00153,120.90
780000,807,1.347,0.049,8.04,35290,34399,197,0,700,54,426831.0,3.2,0.001,0.214,0.477,0.309,759,8.82,3.18,0.01,0.16,0.23,2.78,0.08,1.17,8.51,1.75,0.00,0.00,0.009,0.076,50,0.465,0.989,0.000,0.000,0.011,26113,23408,4,0.530,0.012,0.006,46491,0.181,0.112,0.000,42.60,12772,0,0.058,0.000,0.000,348750,1.00,18.79,0.000,0.000,0.000,8,8,9,63,7120,0.027,0.16,0.0062,0.000,8,0.190,0.001,0.274,0.067,2.12,3.49,3.14,0.00,0.000,1.00,1.00,1.00,0.191,0.00155,120.56
790000,807,1.349,0.048,8.02,35409,34523,201,0,685,37,426852.0,3.7,0.001,0.211,0.467,0.321,756,8.80,2.76,0.00,0.11,0.14,2.03,0.05,0.80,8.60,1.40,0.00,0.00,0.005,0.053,40,0.493,0.983,0.000,0.000,0.017,26192,23680,4,0.414,0.000,0.007,54192,0.162,0.109,0.000,42.61,13143,0,0.101,0.000,0.000,351317,1.00,18.64,0.000,0.004,0.000,8,9,9,52,7103,0.027,0.17,0.0062,0.002,2,0.194,0.001,0.271,0.066,2.09,3.60,3.09,0.00,0.000,1.00,1.00,1.00,0.195,0.00153,120.53
800000,821,1.376,0.049,8.06,35466,34499,190,0,763,50,427328.9,1.8,0.001,0.206,0.466,0.327,742,8.63,2.66,0.00,0.07,0.10,1.63,0.06,1.00,8.46,1.74,0.00,0.00,0.004,0.047,43,0.402,0.978,0.000,0.000,0.022,26182,23834,4,0.526,0.000,0.010,59492,0.163,0.105,0.000,42.65,13457,0,0.036,0.000,0.000,328919,1.00,18.84,0.000,0.001,0.000,7,8,9,47,7089,0.027,0.15,0.0062,0.000,4,0.185,0.001,0.270,0.067,2.11,3.50,3.09,0.00,0.000,1.00,1.00,1.00,0.186,0.00147,120.52
810000,818,1.409,0.049,8.03,35396,34440,209,1,749,67,428472.0,5.0,0.001,0.203,0.468,0.329,750,9.00,3.96,0.08,1.43,0.23,2.12,0.14,1.43,8.55,1.95,0.00,0.00,0.009,0.074,62,0.424,0.984,0.000,0.000,0.016,26216,23468,4,0.429,0.007,0.016,87624,0.149,0.111,0.000,42.75,13594,347,0.074,0.000,0.000,318644,1.02,18.63,0.000,0.005,0.000,8,9,9,52,7364,0.028,0.17,0.0061,0.001,5,0.183,0.001,0.271,0.065,2.13,3.60,3.10,0.01,0.001,1.01,1.02,1.02,0.183,0.00146,120.39
820000,820,1.353,0.051,8.03,35945,34980,236,0,727,58,430019.2,3.7,0.001,0.201,0.468,0.330,748,8.94,3.40,0.04,0.64,0.17,1.96,0.07,1.12,8.65,2.22,0.00,0.00,0.006,0.057,44,0.552,0.982,0.000,0.000,0.018,27152,23801,3,0.499,0.401,0.010,70961,0.176,0.152,0.000,42.94,13639,0,0.063,0.000,0.000,331878,1.02,18.47,0.001,0.000,0.000,7,9,9,64,7330,0.028,0.14,0.0061,0.000,3,0.192,0.001,0.270,0.069,2.07,3.70,3.09,0.01,0.001,1.02,1.03,1.02,0.192,0.00144,120.24
830000,834,1.399,0.049,8.06,36036,35109,244,0,669,84,432149.4,3.3,0.001,0.198,0.467,0.334,746,8.83,2.14,0.01,0.21,0.09,1.25,0.03,0.26,8.71,1.89,0.00,0.00,0.005,0.068,45,0.393,0.981,0.000,0.000,0.019,27531,24740,4,0.474,0.000,0.010,64948,0.175,0.096,0.000,43.17,13301,0,0.039,0.000,0.000,344259,1.00,18.64,0.000,0.000,0.000,7,9,11,35,7363,0.028,0.16,0.0060,0.000,10,0.199,0.001,0.266,0.075,2.08,3.56,3.13,0.00,0.000,1.00,1.00,1.00,0.200,0.00140,119.98
840000,824,1.420,0.049,8.07,35889,35035,192,0,672,47,429610.4,0.6,0.001,0.210,0.458,0.332,745,8.81,2.73,0.00,0.00,0.09,1.06,0.07,1.18,8.65,1.78,0.00,0.00,0.004,0.040,47,0.433,0.993,0.000,0.000,0.007,26967,23748,3,0.419,0.413,0.008,72929,0.153,0.100,0.000,42.91,13754,0,0.013,0.000,0.000,345256,1.00,18.67,0.000,0.001,0.000,8,9,10,53,7258,0.028,0.16,0.0060,0.000,4,0.191,0.001,0.271,0.073,2.02,3.58,3.08,0.00,0.000,1.00,1.00,1.00,0.192,0.00150,120.25
850000,828,1.335,0.048,8.11,35888,34878,245,2,759,96,430925.2,5.1,0.001,0.200,0.465,0.335,737,8.63,2.48,0.01,0.17,0.16,1.78,0.04,0.75,8.42,1.43,0.00,0.10,0.009,0.071,51,0.418,0.986,0.001,0.000,0.013,26967,23941,4,0.360,0.223,0.007,65779,0.151,0.125,0.000,43.06,13879,68,0.053,0.500,0.000,318206,1.00,18.82,0.000,0.002,0.001,7,8,9,40,7142,0.027,0.13,0.0062,0.000,2,0.184,0.001,0.272,0.069,2.07,3.55,3.05,0.00,0.002,1.00,1.00,1.00,0.184,0.00145,120.13
860000,809,1.374,0.051,8.06,35937,34855,251,0,850,41,431311.1,1.6,0.001,0.196,0.463,0.341,767,8.76,2.68,0.00,0.00,0.15,1.77,0.04,0.83,8.56,2.03,0.00,0.00,0.007,0.071,49,0.440,0.979,0.000,0.000,0.021,26972,24523,4,0.457,0.151,0.006,61800,0.161,0.136,0.000,43.11,13089,0,0.039,0.000,0.000,306425,1.00,18.58,0.000,0.001,0.000,7,9,9,35,7083,0.027,0.11,0.0062,0.000,3,0.180,0.001,0.273,0.063,2.07,3.66,3.08,0.00,0.000,1.00,1.00,1.00,0.180,0.00146,120.09
