step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded
250000,653,1.444,0.044,10.15,29379,28482,147,1,764,46,371198.7,6.4,0.016,0.216,0.414,0.354,805,10.05,3.37,0.00,0.00,0.02,0.22,0.20,2.19,9.83,2.71,0.00,0.00,0.002,0.029,78,0.357,0.992,0.000,0.000,0.008,18676,15559,6,0.446,0.041,0.018,92519,0.142,0.137,0.000,37.04,11896,236,0.139,0.000,0.000,200660,1.00,18.44,0.000,0.000,0.000,7,9,14,44,6560,0.025,1.60,0.0058,0.000,6,0.129,0.000,0.235,0.047,2.33,3.26,3.55,0.00,0.000,1.00,1.00,1.00,0.129,0.00184,124.80
260000,657,1.493,0.040,9.94,28840,27887,162,0,787,39,370592.6,3.5,0.010,0.224,0.395,0.372,810,10.52,5.10,0.03,0.64,0.01,0.28,0.04,0.50,10.44,4.96,0.00,0.00,0.001,0.023,63,0.294,0.986,0.000,0.000,0.014,17993,15767,5,0.449,0.003,0.012,77399,0.144,0.152,0.000,36.98,11503,0,0.091,0.000,0.000,229424,1.01,18.35,0.005,0.000,0.000,7,9,14,64,6911,0.026,3.41,0.0054,0.000,5,0.143,0.000,0.224,0.044,2.38,3.30,3.53,0.00,0.000,1.02,1.01,1.01,0.143,0.00185,123.05
270000,660,1.407,0.037,9.91,28004,27166,150,0,685,38,367039.4,6.0,0.012,0.227,0.394,0.367,823,10.08,3.66,0.00,0.12,0.02,0.47,0.13,1.92,9.93,3.24,0.00,0.00,0.001,0.014,61,0.352,0.991,0.000,0.000,0.009,17161,15597,4,0.436,0.052,0.009,68410,0.158,0.152,0.000,36.61,11114,0,0.159,0.000,0.000,207224,1.00,18.62,0.000,0.000,0.000,6,9,13,38,6651,0.025,1.67,0.0056,0.012,6,0.131,0.000,0.227,0.040,2.41,3.24,3.46,0.00,0.000,1.00,1.00,1.00,0.131,0.00180,125.16
280000,656,1.415,0.039,10.08,28084,27292,148,0,648,26,363897.4,1.7,0.008,0.222,0.397,0.373,831,10.13,3.92,0.00,0.04,0.07,0.95,0.21,3.05,9.84,2.70,0.00,0.00,0.005,0.055,65,0.380,0.991,0.000,0.000,0.009,17766,16135,4,0.460,0.017,0.012,48935,0.166,0.163,0.000,36.30,11049,0,0.065,0.000,0.000,243952,1.00,18.66,0.000,0.000,0.000,6,9,13,61,6644,0.025,1.23,0.0056,0.000,7,0.157,0.000,0.226,0.043,2.40,3.22,3.46,0.00,0.000,1.00,1.00,1.00,0.157,0.00174,125.90
290000,561,1.426,0.041,10.18,26823,26018,154,0,746,32,343426.3,3.4,0.008,0.218,0.412,0.362,886,9.82,3.15,0.00,0.00,0.08,1.23,0.06,1.08,9.68,2.70,0.00,0.00,0.003,0.043,57,0.449,0.998,0.000,0.000,0.002,18341,16540,4,0.640,0.000,0.007,45105,0.168,0.254,0.001,34.25,10550,0,0.107,0.000,0.000,299010,1.00,18.75,0.000,0.002,0.000,7,9,13,41,5511,0.021,1.30,0.0063,0.002,4,0.205,0.000,0.245,0.047,2.37,3.26,3.40,0.00,0.000,1.00,1.00,1.00,0.205,0.00185,127.90
300000,546,1.508,0.035,9.31,24156,23423,121,0,627,11,299109.2,0.4,0.010,0.234,0.417,0.339,1038,11.08,3.17,0.00,0.00,0.00,0.00,0.01,0.26,11.07,3.16,0.00,0.00,0.000,0.000,54,0.410,0.989,0.000,0.000,0.011,18848,16283,4,0.617,0.000,0.004,33180,0.165,0.182,0.000,29.86,9208,0,0.033,0.000,0.000,296609,1.00,17.52,0.000,0.000,0.000,7,12,13,41,6050,0.023,3.20,0.0049,0.007,3,0.230,0.000,0.301,0.065,2.29,3.49,3.75,0.00,0.000,1.00,1.00,1.00,0.230,0.00177,130.39
310000,619,1.470,0.039,9.21,26278,25483,150,0,572,45,357415.5,5.6,0.002,0.246,0.379,0.372,889,11.52,3.65,0.00,0.00,0.01,0.32,0.10,1.68,11.41,3.46,0.00,0.00,0.001,0.027,75,0.391,0.992,0.000,0.000,0.008,18693,16529,3,0.706,0.010,0.008,56956,0.121,0.231,0.001,35.72,9645,0,0.125,0.000,0.000,279224,1.00,17.32,0.000,0.005,0.000,8,13,13,40,7133,0.027,2.46,0.0051,0.016,3,0.174,0.000,0.263,0.044,2.42,3.51,3.84,0.00,0.000,1.00,1.00,1.00,0.174,0.00207,125.26
320000,623,1.527,0.041,9.36,26698,26008,133,1,552,92,369750.9,10.9,0.003,0.260,0.352,0.386,850,11.59,3.45,0.01,0.16,0.02,0.23,0.09,1.44,11.48,3.15,0.00,0.00,0.001,0.026,72,0.419,0.986,0.000,0.000,0.014,18417,16388,4,0.697,0.000,0.013,81555,0.101,0.195,0.001,36.96,10411,118,0.119,0.000,0.000,305893,1.00,17.10,0.000,0.003,0.000,8,13,14,46,7220,0.028,1.78,0.0052,0.026,0,0.175,0.000,0.249,0.048,2.35,3.47,3.98,0.00,0.000,1.00,1.00,1.00,0.175,0.00223,124.69
330000,603,1.469,0.133,9.30,25626,24987,116,0,543,35,362019.0,2.5,0.003,0.257,0.347,0.393,869,11.58,3.96,0.01,0.16,0.02,0.33,0.18,1.98,11.38,3.51,0.00,0.00,0.001,0.014,72,0.381,0.987,0.000,0.000,0.013,17051,14542,2,0.721,0.000,0.015,48951,0.126,0.868,0.012,36.33,9846,0,0.070,0.000,0.000,277503,1.00,17.28,0.000,0.003,0.000,8,13,14,43,6984,0.027,19.06,0.0053,0.022,3,0.164,0.000,0.241,0.044,2.39,3.52,3.84,0.00,0.000,1.00,1.00,1.00,0.164,0.00228,108.05
340000,600,1.458,0.242,9.28,23652,23042,126,0,487,83,351734.5,12.3,0.002,0.251,0.357,0.390,901,11.30,3.04,0.00,0.09,0.00,0.09,0.04,0.52,11.25,2.98,0.00,0.00,0.000,0.006,64,0.362,0.990,0.000,0.000,0.010,15269,13268,2,0.732,0.000,0.005,41102,0.124,1.259,0.026,35.35,9163,0,0.149,0.000,0.000,206139,1.00,17.47,0.000,0.000,0.000,8,12,14,26,6779,0.026,41.14,0.0052,0.028,2,0.130,0.000,0.235,0.036,2.32,3.49,3.78,0.00,0.000,1.00,1.00,1.00,0.130,0.00225,86.95
350000,625,1.576,0.037,9.34,25131,24431,131,0,544,1,361516.8,0.0,0.002,0.246,0.357,0.395,855,11.61,4.17,0.02,0.27,0.04,0.54,0.11,1.49,11.45,3.94,0.00,0.12,0.003,0.041,77,0.411,0.989,0.000,0.000,0.011,17260,15392,2,0.736,0.019,0.013,47815,0.120,0.168,0.001,35.82,10182,0,0.000,0.000,0.000,256946,1.01,17.30,0.000,0.000,0.002,8,13,15,42,7256,0.028,36.92,0.0051,0.008,4,0.158,0.000,0.235,0.060,2.40,3.45,3.90,0.00,0.002,1.01,1.00,1.01,0.158,0.00214,90.70
360000,534,1.472,0.092,9.08,24224,23669,136,0,510,53,346769.1,5.2,0.003,0.243,0.368,0.386,907,12.22,3.19,0.03,0.44,0.01,0.14,0.02,0.21,12.17,3.22,0.00,0.00,0.002,0.044,66,0.418,0.981,0.000,0.000,0.019,17744,16300,3,0.753,0.000,0.009,69197,0.132,0.698,0.008,34.75,9766,0,0.098,0.000,0.000,261617,1.02,16.91,0.000,0.000,0.000,8,13,15,31,6527,0.025,14.62,0.0053,0.000,7,0.176,0.000,0.254,0.059,2.39,3.54,4.01,0.00,0.000,1.01,1.01,1.03,0.176,0.00238,114.07
370000,602,1.513,0.031,9.57,22833,22146,125,0,494,21,315981.3,3.3,0.004,0.254,0.373,0.370,992,11.74,3.62,0.00,0.00,0.03,0.31,0.03,0.27,11.68,3.66,0.00,0.00,0.003,0.026,68,0.274,0.990,0.000,0.000,0.010,18061,16730,3,0.651,0.068,0.017,84511,0.097,0.182,0.001,31.48,9660,0,0.157,0.000,0.000,312329,1.00,16.93,0.000,0.000,0.000,7,13,15,35,7070,0.027,22.67,0.0045,0.000,13,0.218,0.000,0.278,0.072,2.38,3.34,4.21,0.00,0.000,1.00,1.00,1.00,0.218,0.00189,109.28
380000,613,1.520,0.035,9.39,25991,25178,155,0,647,31,365423.8,5.3,0.004,0.251,0.347,0.398,842,11.87,4.09,0.00,0.12,0.00,0.08,0.06,0.64,11.80,4.12,0.00,0.00,0.000,0.006,71,0.196,0.984,0.000,0.000,0.016,18424,16308,3,0.729,0.015,0.015,70279,0.114,0.209,0.001,36.52,10460,0,0.170,0.000,0.000,280682,1.00,17.20,0.000,0.000,0.000,8,11,15,36,7277,0.028,4.22,0.0051,0.024,0,0.167,0.000,0.246,0.055,2.50,3.39,4.00,0.00,0.000,1.00,1.00,1.00,0.167,0.00216,122.70
390000,627,1.525,0.037,9.31,25790,24944,125,0,707,28,366434.8,1.0,0.004,0.255,0.330,0.410,843,11.40,4.29,0.06,0.76,0.00,0.12,0.13,2.05,11.20,3.92,0.00,0.00,0.001,0.020,93,0.188,0.984,0.000,0.000,0.016,17160,14591,3,0.676,0.018,0.018,78803,0.109,0.177,0.001,36.61,10242,0,0.035,0.000,0.000,249296,1.03,17.41,0.000,0.000,0.000,6,11,15,50,7146,0.027,3.31,0.0052,0.026,7,0.148,0.000,0.237,0.052,2.50,3.59,3.96,0.00,0.000,1.03,1.03,1.03,0.148,0.00219,123.52
400000,612,1.548,0.096,9.46,25755,24971,108,0,691,43,367306.8,6.0,0.006,0.248,0.333,0.413,841,11.39,3.41,0.00,0.08,0.00,0.00,0.02,0.17,11.37,3.42,0.00,0.00,0.000,0.000,68,0.239,0.997,0.000,0.000,0.003,16947,14857,2,0.709,0.000,0.010,103713,0.094,0.688,0.008,36.81,10315,0,0.139,0.000,0.000,230969,1.00,17.65,0.000,0.000,0.000,8,12,15,31,6971,0.027,13.99,0.0053,0.005,2,0.142,0.000,0.231,0.052,2.38,3.29,3.88,0.00,0.000,1.00,1.00,1.00,0.142,0.00223,112.65
410000,614,1.456,0.208,9.30,25533,24565,114,0,852,43,360208.2,0.4,0.002,0.248,0.341,0.409,862,10.96,3.27,0.00,0.00,0.00,0.12,0.03,0.29,10.93,3.30,0.00,0.00,0.000,0.012,67,0.256,0.990,0.000,0.000,0.010,15750,14244,2,0.739,0.011,0.011,127286,0.085,1.152,0.022,36.21,10050,0,0.008,0.000,0.000,221301,1.00,17.80,0.000,0.000,0.000,7,11,15,26,6730,0.026,41.40,0.0054,0.000,4,0.137,0.000,0.224,0.029,2.33,3.31,3.79,0.00,0.000,1.00,1.00,1.00,0.137,0.00218,85.84
420000,614,1.477,0.230,9.53,25376,24425,146,0,805,18,360000.7,2.0,0.002,0.244,0.346,0.409,864,11.59,4.73,0.01,0.36,0.00,0.08,0.28,3.25,11.29,4.06,0.00,0.00,0.000,0.010,82,0.239,0.990,0.000,0.000,0.010,15916,14438,2,0.697,0.039,0.024,95341,0.106,1.218,0.024,36.03,9866,0,0.112,0.000,0.000,219106,1.00,17.50,0.002,0.000,0.000,7,13,15,64,7115,0.027,41.94,0.0052,0.000,5,0.137,0.000,0.222,0.030,2.35,3.39,3.86,0.00,0.000,1.00,1.00,1.01,0.137,0.00214,85.47
