step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded
430000,1000,1.540,0.048,8.69,97529,93799,905,1,2803,86,663651.6,11.4,0.105,0.182,0.680,0.033,703,10.62,3.75,0.17,1.58,0.06,0.72,0.02,0.44,10.37,3.28,0.00,0.06,0.004,0.054,84,0.619,0.897,0.000,0.000,0.103,158018,157866,2,0.912,0.000,0.003,86278,0.116,0.341,0.002,66.65,46729,17,0.133,1.000,0.000,2046524,1.04,16.75,0.000,0.002,0.001,6,12,12,62,10623,0.041,10.17,0.0064,0.000,19,0.788,0.000,0.173,0.395,6.22,7.49,7.07,0.00,0.002,1.04,1.04,1.04,0.788,0.00050,86.62
440000,1068,1.470,0.049,8.71,103266,98790,924,0,3484,136,666139.9,13.4,0.105,0.173,0.684,0.038,690,9.72,3.43,0.21,1.23,0.05,0.73,0.08,0.96,9.39,3.38,0.00,0.11,0.005,0.057,98,0.427,0.892,0.004,0.000,0.104,159078,158662,3,0.835,0.000,0.010,86590,0.134,0.324,0.002,66.85,48033,0,0.099,0.000,0.000,1825447,1.08,17.07,0.000,0.006,0.002,5,10,12,32,10381,0.040,9.98,0.0066,0.000,24,0.777,0.000,0.230,0.363,5.72,7.29,6.87,0.00,0.002,1.09,1.09,1.09,0.777,0.00047,86.61
450000,1065,1.504,0.050,8.68,102606,98359,969,0,3281,104,669422.1,12.7,0.107,0.188,0.663,0.042,686,9.76,3.89,0.12,1.12,0.06,0.67,0.07,0.79,9.51,3.80,0.00,0.00,0.006,0.053,105,0.388,0.908,0.000,0.000,0.092,158410,158038,3,0.816,0.000,0.009,100105,0.099,0.338,0.002,67.06,50848,0,0.122,0.000,0.000,2013465,1.04,17.04,0.000,0.000,0.000,4,10,12,32,10396,0.040,8.85,0.0066,0.000,25,0.794,0.000,0.255,0.365,5.74,7.15,6.76,0.00,0.000,1.05,1.05,1.03,0.794,0.00047,87.53
460000,1058,1.526,0.055,8.54,101729,97505,955,1,3275,110,669456.6,12.4,0.098,0.187,0.652,0.063,698,10.19,4.82,0.13,1.06,0.20,2.32,0.07,0.75,9.79,4.32,0.00,0.00,0.009,0.065,117,0.424,0.912,0.000,0.000,0.088,158762,158286,3,0.816,0.000,0.025,109847,0.111,0.344,0.002,67.01,48917,238,0.113,0.000,0.000,2096076,1.04,16.79,0.002,0.001,0.000,4,12,12,64,10781,0.041,10.66,0.0065,0.000,29,0.800,0.000,0.277,0.372,5.83,7.25,6.76,0.00,0.003,1.06,1.04,1.04,0.800,0.00046,85.77
470000,1053,1.496,0.049,8.73,100600,96223,963,0,3419,80,665777.6,5.7,0.106,0.140,0.702,0.052,708,10.05,4.03,0.13,1.02,0.11,1.94,0.09,0.87,9.72,3.47,0.01,0.18,0.005,0.054,111,0.394,0.898,0.000,0.000,0.102,158897,158599,3,0.845,0.000,0.014,122915,0.123,0.319,0.002,66.78,48703,0,0.071,0.000,0.000,1261539,1.04,16.98,0.001,0.000,0.001,4,10,12,64,10582,0.040,9.62,0.0065,0.000,18,0.730,0.000,0.303,0.380,5.85,7.27,6.73,0.01,0.001,1.03,1.03,1.04,0.730,0.00047,87.04
480000,1032,1.508,0.056,8.85,101810,97008,998,0,3825,55,666424.0,5.7,0.111,0.150,0.675,0.065,692,10.24,4.86,0.17,1.58,0.16,2.31,0.08,0.95,9.84,3.94,0.00,0.00,0.006,0.068,112,0.426,0.885,0.001,0.000,0.114,159335,158928,3,0.845,0.000,0.012,116959,0.125,0.349,0.002,66.89,51012,0,0.104,0.000,0.000,1395363,1.04,16.87,0.000,0.002,0.000,6,11,12,52,10565,0.040,10.11,0.0066,0.000,29,0.741,0.000,0.298,0.374,5.80,7.28,6.81,0.00,0.002,1.05,1.05,1.04,0.741,0.00049,86.44
490000,1015,1.542,0.052,8.81,100147,95338,917,0,3909,64,667684.0,5.5,0.090,0.177,0.656,0.076,696,10.42,4.44,0.19,1.65,0.09,1.60,0.03,0.50,10.11,4.07,0.00,0.03,0.004,0.053,110,0.479,0.909,0.000,0.000,0.091,160144,159344,3,0.844,0.023,0.004,95295,0.123,0.337,0.002,66.97,49498,0,0.085,0.000,0.000,1791781,1.06,16.57,0.000,0.002,0.001,6,12,12,50,10573,0.040,10.14,0.0065,0.000,25,0.780,0.000,0.306,0.387,5.86,7.60,6.78,0.01,0.003,1.07,1.07,1.06,0.780,0.00048,86.33
500000,1055,1.490,0.048,8.64,99391,94678,966,0,3707,30,667905.2,3.2,0.090,0.186,0.669,0.055,710,10.15,4.07,0.11,1.38,0.13,1.70,0.08,0.90,9.83,3.48,0.00,0.00,0.008,0.075,95,0.505,0.896,0.000,0.000,0.104,159703,159400,3,0.837,0.000,0.009,86655,0.133,0.316,0.002,66.86,46010,0,0.108,0.000,0.000,1864868,1.03,16.84,0.001,0.000,0.000,6,12,12,64,10706,0.041,9.49,0.0064,0.000,22,0.786,0.000,0.235,0.390,5.86,7.57,6.69,0.00,0.000,1.04,1.03,1.03,0.786,0.00048,87.09
510000,1021,1.548,0.053,8.41,100585,96282,860,1,3476,44,663350.6,6.0,0.116,0.154,0.664,0.065,739,10.59,4.41,0.14,2.01,0.05,0.76,0.03,0.47,10.36,3.62,0.00,0.03,0.003,0.045,83,0.546,0.910,0.000,0.000,0.090,159049,158758,3,0.863,0.000,0.007,83466,0.126,0.314,0.002,66.47,42646,67,0.137,0.000,0.000,1455714,1.03,16.54,0.001,0.000,0.001,6,12,12,64,10809,0.041,9.43,0.0063,0.005,12,0.747,0.000,0.208,0.380,5.98,7.79,6.81,0.00,0.002,1.03,1.03,1.03,0.747,0.00049,87.54
520000,936,1.539,0.044,9.22,97794,93885,959,0,3035,25,661041.6,1.9,0.089,0.187,0.682,0.042,727,10.58,3.86,0.12,0.89,0.03,0.43,0.04,0.64,10.38,3.68,0.00,0.00,0.002,0.031,91,0.561,0.895,0.000,0.000,0.105,159208,158731,2,0.917,0.000,0.009,98783,0.121,0.310,0.002,66.13,44079,0,0.078,0.000,0.000,2115414,1.04,16.67,0.000,0.000,0.000,4,12,12,39,9899,0.038,10.80,0.0068,0.018,2,0.813,0.000,0.201,0.397,6.16,7.52,7.11,0.00,0.001,1.04,1.04,1.04,0.813,0.00047,86.50
530000,1029,1.574,0.049,9.18,91742,87624,986,0,3039,21,656947.3,1.6,0.054,0.232,0.694,0.020,696,10.43,4.24,0.10,0.77,0.08,0.82,0.11,1.06,10.14,3.74,0.00,0.06,0.004,0.041,98,0.445,0.914,0.001,0.000,0.086,157221,156745,1,1.000,0.000,0.017,106423,0.129,0.308,0.002,65.86,47670,0,0.075,0.000,0.000,3113048,1.02,16.66,0.000,0.001,0.001,5,12,12,62,10737,0.041,11.18,0.0063,0.029,1,0.849,0.000,0.224,0.427,6.21,7.94,7.30,0.00,0.002,1.01,1.01,1.02,0.849,0.00042,86.40
540000,1049,1.526,0.048,9.03,96604,92045,996,0,3543,40,667545.9,3.8,0.063,0.226,0.680,0.031,677,9.99,3.41,0.06,0.58,0.10,0.96,0.08,0.86,9.75,3.31,0.00,0.03,0.007,0.062,88,0.357,0.911,0.000,0.000,0.089,155434,155187,1,1.000,0.000,0.012,99187,0.132,0.314,0.002,66.86,49889,0,0.096,0.000,0.000,3009272,1.02,16.94,0.000,0.000,0.001,4,10,12,40,10475,0.040,8.36,0.0065,0.016,5,0.843,0.000,0.264,0.390,6.10,7.96,7.45,0.00,0.001,1.02,1.02,1.02,0.843,0.00043,88.22
550000,1065,1.519,0.052,8.80,95933,91611,1009,0,3297,28,671373.6,5.0,0.063,0.256,0.656,0.025,687,9.71,3.57,0.12,1.03,0.03,0.38,0.09,1.08,9.47,3.49,0.00,0.00,0.002,0.029,78,0.263,0.915,0.000,0.000,0.085,157618,157291,1,1.000,0.000,0.010,115241,0.128,0.298,0.001,67.30,46433,0,0.178,0.000,0.000,3605487,1.04,17.03,0.000,0.001,0.000,4,10,12,36,10338,0.039,8.62,0.0067,0.000,20,0.850,0.000,0.326,0.403,5.87,7.95,7.26,0.00,0.000,1.04,1.04,1.04,0.850,0.00046,87.51
560000,1028,1.527,0.048,8.68,97149,92902,1022,0,3262,34,669643.1,4.0,0.083,0.211,0.685,0.021,707,9.98,3.63,0.13,0.87,0.10,1.59,0.09,1.09,9.66,3.30,0.00,0.00,0.005,0.059,92,0.322,0.907,0.000,0.000,0.093,156983,156673,1,1.000,0.000,0.011,108857,0.125,0.293,0.001,67.07,43719,0,0.119,0.000,0.000,2659512,1.04,16.86,0.000,0.000,0.000,6,10,12,54,10258,0.039,8.47,0.0067,0.006,13,0.825,0.000,0.324,0.393,5.92,7.98,7.19,0.01,0.001,1.04,1.04,1.04,0.825,0.00046,87.90
570000,1054,1.491,0.045,8.91,96430,92408,988,0,3008,52,670672.4,6.3,0.079,0.199,0.697,0.024,702,10.03,3.59,0.07,0.72,0.04,0.68,0.06,0.75,9.86,3.55,0.00,0.00,0.002,0.034,82,0.384,0.908,0.000,0.000,0.092,158236,157744,1,1.000,0.000,0.009,91975,0.129,0.302,0.001,67.11,45431,0,0.121,0.000,0.000,2506433,1.02,16.82,0.000,0.000,0.000,5,11,12,50,10573,0.040,8.96,0.0065,0.009,14,0.819,0.000,0.303,0.402,5.99,7.95,6.81,0.00,0.001,1.03,1.03,1.02,0.819,0.00044,87.37
580000,1063,1.532,0.045,8.87,95665,91954,973,0,2729,23,666167.7,1.4,0.072,0.193,0.714,0.020,706,9.92,3.57,0.10,1.32,0.06,0.71,0.05,0.67,9.71,3.39,0.00,0.00,0.004,0.040,87,0.447,0.910,0.000,0.000,0.090,157745,157260,2,0.918,0.000,0.007,84582,0.132,0.284,0.001,66.73,46284,0,0.062,0.000,0.000,2300389,1.04,17.08,0.000,0.000,0.000,6,12,12,42,10543,0.040,10.67,0.0065,0.000,25,0.803,0.000,0.283,0.405,6.00,7.97,6.64,0.00,0.000,1.05,1.05,1.03,0.804,0.00045,86.04
590000,1037,1.538,0.053,8.74,96829,93018,898,0,2939,48,669555.4,7.3,0.086,0.185,0.701,0.028,704,10.32,4.15,0.16,1.26,0.06,0.90,0.05,0.60,10.05,3.44,0.00,0.00,0.002,0.033,84,0.369,0.912,0.000,0.000,0.088,158244,157778,2,0.910,0.000,0.012,84230,0.138,0.335,0.002,67.06,46290,0,0.152,0.000,0.000,2142822,1.03,16.51,0.000,0.000,0.000,6,10,12,58,10702,0.041,9.99,0.0064,0.000,19,0.792,0.000,0.298,0.400,5.92,7.95,6.85,0.00,0.002,1.04,1.04,1.03,0.792,0.00047,86.39
600000,1028,1.529,0.049,9.10,95650,91746,972,0,2941,5,669155.8,0.8,0.077,0.187,0.717,0.018,710,10.04,3.83,0.10,1.29,0.03,0.59,0.09,1.05,9.82,3.40,0.00,0.00,0.002,0.039,94,0.347,0.924,0.000,0.000,0.076,159886,159657,1,1.000,0.000,0.013,98605,0.127,0.315,0.002,67.01,44234,0,0.166,0.000,0.000,2247191,1.02,16.71,0.001,0.000,0.000,6,10,12,64,10321,0.039,10.90,0.0066,0.018,12,0.798,0.000,0.306,0.413,6.03,7.92,7.19,0.00,0.000,1.02,1.02,1.02,0.798,0.00046,85.53
610000,1071,1.519,0.061,9.42,96821,92539,1037,0,3202,56,672521.4,7.3,0.063,0.215,0.706,0.016,671,9.33,3.69,0.14,1.40,0.09,1.37,0.03,0.54,9.07,3.20,0.01,0.17,0.004,0.054,113,0.204,0.928,0.000,0.000,0.072,160623,160284,1,0.919,0.081,0.006,108409,0.111,0.340,0.002,67.33,49895,0,0.130,0.000,0.000,2852831,1.05,16.70,0.000,0.000,0.003,6,9,12,56,9992,0.038,9.98,0.0069,0.031,6,0.827,0.000,0.375,0.409,5.60,7.87,7.22,0.01,0.003,1.04,1.04,1.06,0.827,0.00043,86.13
620000,1127,1.478,0.053,9.44,98341,94218,1041,0,3026,33,678501.2,3.3,0.048,0.237,0.693,0.022,659,9.13,3.31,0.06,0.67,0.06,0.79,0.04,0.49,8.97,3.17,0.00,0.00,0.004,0.046,133,0.273,0.935,0.000,0.000,0.065,160148,159525,1,0.996,0.004,0.011,81378,0.133,0.329,0.002,67.90,49335,0,0.100,0.000,0.000,3384464,1.02,16.56,0.000,0.001,0.000,5,10,12,50,10286,0.039,9.99,0.0067,0.021,18,0.841,0.000,0.476,0.397,5.68,7.92,7.35,0.00,0.001,1.02,1.01,1.02,0.841,0.00041,85.55
630000,1060,1.485,0.049,9.48,93850,89874,1122,0,2921,13,669024.4,1.4,0.049,0.232,0.695,0.024,660,9.43,4.15,0.13,1.62,0.16,2.18,0.05,0.75,9.09,3.09,0.00,0.00,0.006,0.062,121,0.264,0.928,0.000,0.000,0.072,158370,157712,1,1.000,0.000,0.008,129385,0.086,0.322,0.002,67.08,50885,0,0.111,0.000,0.000,3283457,1.04,16.75,0.001,0.000,0.000,5,10,12,64,9996,0.038,10.87,0.0069,0.029,15,0.834,0.000,0.474,0.419,5.75,7.86,7.24,0.00,0.002,1.04,1.04,1.04,0.834,0.00044,85.50
640000,984,1.516,0.048,9.32,93949,89860,1103,0,3062,18,655737.0,2.5,0.051,0.211,0.706,0.032,691,9.74,4.09,0.15,1.46,0.08,1.01,0.05,0.59,9.45,3.68,0.00,0.00,0.004,0.050,121,0.283,0.907,0.000,0.000,0.093,161308,160299,3,0.876,0.000,0.010,79816,0.109,0.310,0.002,65.63,49733,0,0.141,0.000,0.000,2938146,1.05,16.63,0.001,0.001,0.000,5,10,12,64,9582,0.037,12.35,0.0071,0.029,12,0.855,0.000,0.421,0.426,5.79,7.85,7.07,0.00,0.000,1.05,1.05,1.05,0.855,0.00037,85.46
650000,1012,1.535,0.049,9.25,95875,91228,1150,0,3469,28,651836.6,3.5,0.057,0.196,0.731,0.016,687,9.59,3.56,0.07,0.72,0.05,0.68,0.05,0.65,9.42,3.45,0.00,0.00,0.003,0.049,97,0.219,0.920,0.000,0.000,0.080,164731,163986,2,0.912,0.000,0.010,75960,0.103,0.325,0.002,65.36,51684,0,0.124,0.000,0.000,2684723,1.03,16.92,0.000,0.000,0.000,5,10,12,38,9706,0.037,11.47,0.0068,0.034,5,0.863,0.000,0.399,0.426,5.83,7.95,7.05,0.00,0.000,1.04,1.04,1.03,0.863,0.00032,86.61
660000,1048,1.537,0.057,9.40,98411,93924,1032,0,3419,32,665593.7,5.5,0.060,0.211,0.715,0.014,669,9.96,4.23,0.19,1.54,0.05,0.85,0.06,0.88,9.67,3.63,0.00,0.00,0.002,0.032,111,0.272,0.928,0.000,0.000,0.072,159066,158059,2,0.907,0.005,0.007,89137,0.104,0.350,0.002,66.71,52620,0,0.172,0.000,0.000,2814675,1.04,16.76,0.000,0.002,0.000,4,10,12,62,10442,0.040,11.41,0.0066,0.000,21,0.846,0.000,0.374,0.391,5.89,7.87,7.10,0.00,0.001,1.04,1.03,1.05,0.847,0.00038,85.33
670000,1072,1.507,0.047,9.30,99203,94483,985,0,3711,38,669513.8,3.1,0.065,0.221,0.703,0.011,657,9.63,4.15,0.13,1.11,0.10,2.00,0.05,0.58,9.36,3.65,0.00,0.00,0.004,0.050,105,0.279,0.899,0.000,0.000,0.101,159814,159039,2,0.840,0.072,0.008,69291,0.127,0.327,0.002,67.12,53797,0,0.082,0.000,0.000,2983499,1.04,17.13,0.001,0.000,0.000,4,10,12,64,10328,0.039,9.55,0.0067,0.004,14,0.844,0.000,0.345,0.390,5.66,7.86,6.75,0.00,0.004,1.05,1.04,1.04,0.844,0.00042,86.77
680000,1009,1.556,0.050,9.45,101576,96702,1078,0,3859,42,665971.1,6.5,0.074,0.171,0.731,0.023,659,10.23,4.64,0.20,1.45,0.12,2.17,0.02,0.28,9.89,4.12,0.00,0.00,0.004,0.051,118,0.449,0.912,0.000,0.000,0.088,161771,160437,3,0.837,0.000,0.005,72630,0.123,0.340,0.002,66.78,52904,0,0.154,0.000,0.000,2144540,1.07,16.88,0.002,0.001,0.000,4,12,12,64,10319,0.039,9.86,0.0067,0.006,18,0.825,0.000,0.345,0.381,5.88,7.65,6.82,0.00,0.000,1.10,1.09,1.07,0.825,0.00038,86.80
690000,1061,1.508,0.051,9.37,101127,96170,1063,0,3842,80,670321.2,7.0,0.073,0.167,0.734,0.025,664,9.70,3.96,0.11,1.28,0.03,0.55,0.02,0.31,9.53,3.70,0.00,0.00,0.002,0.027,108,0.414,0.905,0.000,0.000,0.095,158306,157199,3,0.820,0.000,0.008,77342,0.111,0.302,0.002,67.11,51465,0,0.087,0.000,0.000,2114331,1.03,17.19,0.000,0.002,0.000,4,10,12,40,10296,0.039,9.50,0.0066,0.006,15,0.807,0.000,0.337,0.372,5.77,7.71,7.03,0.00,0.000,1.03,1.02,1.03,0.807,0.00040,86.83
700000,988,1.535,0.045,9.54,99633,94779,989,0,3938,24,666955.5,2.8,0.091,0.193,0.696,0.020,655,9.76,3.44,0.11,1.09,0.02,0.47,0.03,0.41,9.60,3.42,0.00,0.00,0.002,0.030,103,0.381,0.907,0.000,0.000,0.093,158447,157188,3,0.827,0.000,0.007,140363,0.091,0.305,0.002,66.79,53156,0,0.115,0.000,0.000,2674181,1.04,16.86,0.000,0.000,0.000,4,10,12,36,9642,0.037,10.29,0.0070,0.000,28,0.828,0.000,0.284,0.382,5.90,7.35,7.52,0.00,0.000,1.04,1.04,1.04,0.828,0.00043,86.36
710000,1052,1.529,0.045,9.30,100531,95477,1035,0,3955,13,664358.6,1.8,0.102,0.205,0.681,0.012,664,9.84,3.76,0.08,0.84,0.04,0.73,0.02,0.36,9.69,3.43,0.00,0.03,0.002,0.029,95,0.344,0.933,0.000,0.000,0.067,160659,159346,3,0.827,0.000,0.004,82818,0.118,0.317,0.002,66.41,54216,0,0.140,0.000,0.000,2941162,1.02,16.80,0.000,0.000,0.001,5,10,12,52,10350,0.039,8.35,0.0065,0.011,15,0.856,0.000,0.316,0.383,5.84,7.42,7.60,0.00,0.002,1.02,1.03,1.02,0.857,0.00036,88.68
720000,1056,1.506,0.048,9.32,99289,94884,1029,0,3372,45,670402.1,6.8,0.074,0.225,0.683,0.018,668,9.76,3.91,0.15,1.03,0.04,0.42,0.03,0.43,9.54,3.86,0.00,0.00,0.004,0.035,111,0.348,0.916,0.000,0.000,0.084,160003,158814,2,0.902,0.000,0.008,78731,0.094,0.317,0.002,67.14,51337,0,0.151,0.000,0.000,3209122,1.05,17.02,0.001,0.002,0.000,5,10,12,64,10302,0.039,8.28,0.0067,0.000,34,0.854,0.000,0.284,0.390,5.80,7.44,7.66,0.00,0.002,1.06,1.06,1.05,0.855,0.00041,88.02
730000,1064,1.505,0.047,9.48,97099,92594,995,0,3502,47,671644.7,7.0,0.062,0.208,0.708,0.022,661,9.37,3.79,0.07,0.82,0.06,0.76,0.05,0.72,9.19,3.58,0.00,0.00,0.003,0.039,102,0.280,0.907,0.000,0.000,0.093,158386,156966,2,0.879,0.049,0.011,124660,0.071,0.333,0.002,67.29,52169,0,0.149,0.000,0.000,2864035,1.02,17.41,0.000,0.000,0.000,4,10,12,36,9972,0.038,9.31,0.0069,0.000,27,0.837,0.000,0.305,0.398,5.70,7.35,7.36,0.00,0.002,1.02,1.02,1.03,0.837,0.00041,86.83
740000,994,1.557,0.051,8.95,97649,93196,1126,0,3397,25,665704.6,2.6,0.060,0.208,0.714,0.019,680,9.69,3.75,0.15,0.99,0.01,0.20,0.03,0.39,9.50,3.81,0.00,0.00,0.001,0.022,92,0.403,0.903,0.000,0.000,0.097,159713,158404,2,0.997,0.000,0.009,115749,0.082,0.336,0.002,66.62,49815,0,0.103,0.000,0.000,2882235,1.06,17.45,0.000,0.000,0.000,4,10,12,40,9632,0.037,9.01,0.0071,0.002,13,0.856,0.000,0.339,0.398,5.89,7.93,7.29,0.00,0.000,1.07,1.07,1.06,0.856,0.00038,87.81
750000,992,1.550,0.050,8.96,94059,89989,991,0,3081,26,653135.9,3.1,0.055,0.223,0.694,0.028,710,10.38,3.40,0.07,0.79,0.09,1.10,0.04,0.47,10.18,3.42,0.00,0.00,0.007,0.065,73,0.511,0.922,0.000,0.000,0.078,161261,160209,1,1.000,0.000,0.008,60439,0.121,0.344,0.002,65.40,45819,0,0.121,0.000,0.000,3079969,1.02,16.83,0.000,0.001,0.000,6,12,12,38,10295,0.039,7.92,0.0065,0.033,18,0.868,0.000,0.254,0.424,6.28,7.95,7.64,0.00,0.000,1.02,1.02,1.02,0.868,0.00036,90.12
760000,1029,1.531,0.046,8.87,93537,89443,973,0,3084,27,661458.0,3.5,0.053,0.230,0.696,0.021,701,10.40,3.81,0.20,1.81,0.08,1.04,0.03,0.38,10.09,3.52,0.00,0.00,0.005,0.049,74,0.545,0.902,0.000,0.000,0.098,156671,155484,1,1.000,0.000,0.008,61753,0.118,0.299,0.001,66.21,44483,0,0.128,0.000,0.000,3196700,1.05,16.98,0.000,0.001,0.000,4,12,12,41,10698,0.041,8.65,0.0064,0.001,18,0.859,0.000,0.227,0.413,6.35,7.98,7.45,0.00,0.000,1.06,1.05,1.05,0.859,0.00039,88.58
770000,1012,1.529,0.045,8.80,94754,90453,966,0,3352,44,667680.8,6.3,0.067,0.217,0.679,0.037,699,10.46,4.09,0.10,1.02,0.07,0.87,0.03,0.55,10.26,3.79,0.00,0.06,0.005,0.054,72,0.547,0.911,0.000,0.000,0.089,156237,155276,1,0.993,0.007,0.004,78460,0.123,0.252,0.001,66.89,45776,0,0.144,0.000,0.000,2835895,1.03,16.96,0.000,0.003,0.001,6,12,12,54,10588,0.040,9.22,0.0064,0.000,17,0.821,0.000,0.242,0.406,6.28,7.95,7.56,0.00,0.002,1.04,1.04,1.03,0.822,0.00049,87.33
780000,1036,1.508,0.044,8.83,94363,90322,980,0,3037,70,666949.8,7.0,0.099,0.200,0.673,0.028,714,10.39,4.46,0.21,1.50,0.14,1.84,0.01,0.22,10.03,3.56,0.00,0.00,0.006,0.055,84,0.560,0.880,0.000,0.000,0.120,155875,154811,1,1.000,0.000,0.005,60667,0.132,0.301,0.002,66.87,43230,0,0.101,0.000,0.000,2510565,1.06,17.08,0.002,0.000,0.000,6,12,12,64,10766,0.041,7.48,0.0064,0.000,25,0.801,0.000,0.210,0.407,6.23,7.87,7.42,0.01,0.005,1.06,1.05,1.06,0.801,0.00049,89.10
790000,1028,1.544,0.048,9.14,92971,89116,901,0,2962,50,665000.7,3.1,0.095,0.211,0.671,0.023,705,10.86,5.12,0.17,1.74,0.17,2.70,0.02,0.30,10.50,3.94,0.00,0.00,0.004,0.053,90,0.586,0.890,0.000,0.000,0.110,153692,152636,2,0.826,0.089,0.005,61481,0.128,0.310,0.002,66.65,47358,0,0.063,0.000,0.000,2680980,1.04,16.56,0.002,0.000,0.000,5,12,12,64,11163,0.043,8.43,0.0062,0.000,19,0.812,0.000,0.217,0.408,6.19,7.93,7.07,0.00,0.003,1.04,1.03,1.05,0.812,0.00050,88.36
800000,1083,1.493,0.045,9.12,96468,91816,924,0,3673,56,666969.9,6.6,0.109,0.194,0.663,0.033,696,9.91,5.02,0.14,1.71,0.05,0.74,0.04,0.62,9.69,4.34,0.00,0.00,0.002,0.037,90,0.544,0.897,0.000,0.000,0.103,153727,152922,3,0.803,0.000,0.010,74269,0.103,0.288,0.001,66.84,47614,0,0.117,0.000,0.000,2441930,1.03,17.65,0.001,0.002,0.000,4,12,12,64,10735,0.041,8.35,0.0064,0.000,20,0.800,0.000,0.229,0.385,5.91,7.92,6.83,0.00,0.001,1.03,1.03,1.03,0.800,0.00047,88.25
810000,1090,1.533,0.049,8.99,100475,95684,962,0,3822,45,666761.2,4.3,0.070,0.196,0.680,0.054,695,9.86,3.99,0.12,1.44,0.03,0.80,0.02,0.35,9.69,3.74,0.00,0.00,0.002,0.033,83,0.511,0.906,0.000,0.000,0.094,153878,152964,3,0.811,0.000,0.006,72317,0.110,0.315,0.002,66.74,49443,0,0.095,0.000,0.000,2399646,1.02,17.33,0.000,0.000,0.000,4,12,12,52,10751,0.041,9.57,0.0063,0.000,36,0.806,0.000,0.269,0.361,5.86,7.93,6.59,0.00,0.000,1.02,1.02,1.03,0.806,0.00047,87.12
820000,1058,1.554,0.046,8.72,103469,98817,975,0,3709,40,672159.1,2.0,0.064,0.195,0.675,0.066,692,9.88,3.77,0.07,0.66,0.05,0.88,0.01,0.14,9.76,3.70,0.00,0.00,0.003,0.047,78,0.494,0.910,0.000,0.000,0.090,157410,156542,2,0.804,0.119,0.003,63310,0.099,0.305,0.002,67.19,49180,0,0.051,0.000,0.000,2403544,1.04,17.28,0.000,0.000,0.000,6,12,12,38,10458,0.040,10.55,0.0065,0.000,25,0.805,0.000,0.325,0.355,5.91,7.86,6.58,0.00,0.000,1.04,1.04,1.04,0.805,0.00048,85.70
830000,1084,1.484,0.047,8.87,101981,97362,988,0,3605,53,671961.1,4.8,0.063,0.189,0.677,0.071,696,9.90,4.34,0.16,1.98,0.13,1.48,0.01,0.19,9.60,3.80,0.00,0.00,0.010,0.080,91,0.494,0.898,0.000,0.000,0.102,156909,155658,2,0.827,0.081,0.003,54778,0.115,0.309,0.002,67.16,48783,0,0.090,0.000,0.000,2295296,1.04,17.24,0.000,0.000,0.000,4,12,12,58,10728,0.041,8.80,0.0065,0.000,26,0.800,0.000,0.294,0.363,5.85,7.97,6.67,0.00,0.001,1.05,1.05,1.04,0.800,0.00046,87.48
840000,1046,1.511,0.044,8.72,100388,95648,955,0,3823,22,670221.4,2.0,0.096,0.179,0.664,0.061,697,10.05,3.81,0.15,1.44,0.04,0.62,0.04,0.69,9.82,3.57,0.00,0.00,0.003,0.040,77,0.559,0.903,0.000,0.000,0.097,155386,154279,3,0.832,0.000,0.005,52157,0.116,0.310,0.002,67.06,50145,0,0.091,0.000,0.000,2057497,1.06,17.09,0.000,0.001,0.000,5,12,12,48,10514,0.040,8.55,0.0065,0.000,29,0.786,0.000,0.276,0.367,5.81,7.96,6.47,0.00,0.001,1.08,1.08,1.05,0.786,0.00049,87.82
850000,1028,1.563,0.044,8.74,94772,90321,913,0,3556,31,668991.1,3.1,0.092,0.178,0.663,0.067,728,10.42,4.36,0.21,2.41,0.06,0.90,0.02,0.32,10.14,3.70,0.00,0.00,0.005,0.061,76,0.565,0.911,0.000,0.000,0.089,156342,155504,3,0.810,0.000,0.005,59695,0.124,0.276,0.001,66.86,44906,0,0.099,0.000,0.000,1895204,1.06,16.81,0.001,0.001,0.000,5,12,12,64,10716,0.041,10.36,0.0064,0.000,22,0.773,0.000,0.267,0.406,6.01,7.97,6.54,0.00,0.001,1.06,1.05,1.06,0.773,0.00051,86.22
