step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded
110000,859,1.465,0.099,8.95,37139,34956,74,0,2114,4,488716.5,0.9,0.004,0.193,0.545,0.259,1307,11.08,3.59,0.01,0.12,0.00,0.00,0.00,0.03,11.07,3.58,0.00,0.00,0.000,0.000,73,0.275,0.994,0.000,0.000,0.006,25652,22092,4,0.328,0.007,0.001,16878,0.204,0.602,0.007,48.75,13849,0,0.221,0.000,0.000,422030,1.00,17.13,0.001,0.000,0.000,7,11,14,64,9519,0.036,0.01,0.0051,0.009,6,0.241,0.000,0.260,0.054,2.60,3.47,3.97,0.00,0.000,1.00,1.00,1.00,0.241,0.00154,114.44
120000,843,1.507,0.099,8.97,37673,35460,93,0,2136,2,487328.0,0.1,0.004,0.193,0.544,0.259,1344,11.14,3.21,0.04,0.61,0.01,0.15,0.00,0.00,11.09,3.11,0.00,0.07,0.000,0.009,107,0.265,0.989,0.000,0.000,0.011,25393,21572,4,0.359,0.133,0.000,16230,0.173,0.575,0.006,48.64,13790,0,0.064,0.000,0.000,434658,1.02,16.90,0.000,0.000,0.001,7,11,14,35,9394,0.036,0.01,0.0052,0.004,3,0.248,0.000,0.263,0.049,2.66,3.30,4.25,0.00,0.001,1.01,1.01,1.02,0.248,0.00157,114.55
130000,850,1.451,0.090,9.13,36878,34757,102,0,2012,1,484043.2,0.2,0.002,0.189,0.541,0.268,1342,10.84,2.83,0.02,0.38,0.01,0.14,0.00,0.03,10.82,2.86,0.00,0.00,0.000,0.011,91,0.231,0.993,0.000,0.000,0.007,24924,20768,4,0.320,0.108,0.001,15547,0.174,0.569,0.006,48.33,13854,0,0.185,0.000,0.000,393943,1.01,17.05,0.000,0.000,0.000,8,11,14,38,9215,0.035,0.02,0.0053,0.002,0,0.232,0.000,0.264,0.048,2.66,3.32,4.15,0.00,0.000,1.01,1.01,1.02,0.232,0.00154,114.86
140000,828,1.460,0.095,9.27,35245,33170,144,0,1953,3,469258.7,0.4,0.003,0.192,0.533,0.272,1401,10.83,3.05,0.00,0.00,0.01,0.13,0.01,0.22,10.81,2.99,0.00,0.00,0.000,0.009,79,0.216,0.989,0.000,0.000,0.011,24106,19386,4,0.384,0.164,0.004,14812,0.161,0.570,0.006,46.85,12995,0,0.131,0.000,0.000,384373,1.00,17.63,0.000,0.000,0.000,8,10,14,39,8966,0.034,0.02,0.0052,0.024,3,0.231,0.000,0.270,0.047,2.56,3.37,3.83,0.00,0.000,1.00,1.00,1.00,0.231,0.00159,116.33
150000,838,1.429,0.104,9.18,37106,34834,158,0,2104,1,471463.8,0.0,0.005,0.173,0.535,0.288,1374,11.06,3.54,0.01,0.24,0.00,0.06,0.00,0.10,11.05,3.45,0.00,0.00,0.000,0.004,98,0.272,0.990,0.000,0.000,0.010,24633,21344,3,0.451,0.198,0.001,17267,0.165,0.574,0.006,47.05,13506,0,0.000,0.000,0.000,377361,1.00,17.87,0.000,0.000,0.000,8,10,14,47,9270,0.035,0.01,0.0051,0.005,4,0.248,0.000,0.253,0.048,2.61,3.37,3.70,0.00,0.000,1.00,1.00,1.00,0.248,0.00141,116.13
160000,899,1.414,0.105,9.18,39347,36817,176,0,2293,8,490617.6,1.3,0.004,0.174,0.535,0.288,1321,10.54,3.47,0.00,0.09,0.01,0.20,0.01,0.20,10.51,3.46,0.00,0.00,0.001,0.014,96,0.294,0.992,0.000,0.000,0.008,25396,22883,2,0.726,0.000,0.001,21905,0.149,0.570,0.006,48.97,14682,0,0.163,0.000,0.000,397388,1.00,18.18,0.000,0.000,0.000,8,9,14,51,9472,0.036,0.01,0.0052,0.000,4,0.250,0.000,0.234,0.048,2.56,3.42,3.50,0.00,0.000,1.00,1.00,1.00,0.250,0.00138,114.22
170000,834,1.407,0.108,9.20,39225,36836,198,0,2256,10,488181.1,1.4,0.004,0.165,0.539,0.293,1320,10.67,3.77,0.01,0.28,0.00,0.03,0.02,0.26,10.64,3.66,0.00,0.00,0.000,0.003,78,0.406,0.986,0.000,0.000,0.014,25722,23392,3,0.664,0.159,0.007,22302,0.154,0.564,0.006,48.70,14742,0,0.141,0.000,0.000,390093,1.00,18.26,0.000,0.001,0.000,8,9,14,59,8901,0.034,0.01,0.0055,0.000,2,0.256,0.000,0.232,0.050,2.57,3.40,3.47,0.00,0.000,1.00,1.00,1.00,0.256,0.00138,114.49
180000,778,1.459,0.107,9.23,36714,34356,190,0,2224,3,449559.8,0.2,0.005,0.172,0.522,0.301,1466,10.99,4.70,0.06,1.01,0.00,0.08,0.01,0.20,10.92,4.34,0.00,0.00,0.001,0.024,84,0.382,0.981,0.000,0.000,0.019,25759,23429,2,0.657,0.000,0.004,25045,0.152,0.562,0.006,44.79,13562,0,0.083,0.000,0.000,408571,1.01,18.13,0.000,0.000,0.000,8,9,14,61,8553,0.033,0.02,0.0053,0.000,1,0.283,0.000,0.262,0.051,2.65,3.47,3.48,0.00,0.000,1.01,1.01,1.01,0.283,0.00138,118.39
190000,804,1.416,0.101,9.44,36032,33792,198,0,2016,5,440024.2,0.7,0.008,0.167,0.522,0.303,1450,9.98,2.98,0.00,0.00,0.00,0.04,0.00,0.00,9.98,2.98,0.00,0.00,0.000,0.003,66,0.458,0.990,0.000,0.000,0.010,24534,19991,2,0.815,0.032,0.000,21014,0.149,0.561,0.006,43.85,13548,0,0.135,0.000,0.000,383859,1.00,18.85,0.000,0.000,0.000,8,9,14,48,8023,0.031,0.03,0.0055,0.046,2,0.275,0.000,0.263,0.048,2.55,3.29,3.29,0.00,0.000,1.00,1.00,1.00,0.275,0.00127,119.33
200000,738,1.465,0.102,9.31,34003,32059,119,0,1891,0,414671.3,0.0,0.010,0.183,0.513,0.294,1577,10.27,2.73,0.01,0.15,0.00,0.00,0.01,0.15,10.26,2.75,0.00,0.00,0.000,0.000,56,0.419,0.989,0.000,0.000,0.011,23785,19019,2,0.701,0.009,0.001,23141,0.144,0.565,0.006,41.35,12471,0,0.000,0.000,0.000,415062,1.01,18.64,0.000,0.000,0.000,8,9,14,25,7577,0.029,0.05,0.0055,0.100,2,0.288,0.000,0.268,0.064,2.45,3.34,3.34,0.00,0.000,1.01,1.01,1.01,0.288,0.00138,121.81
210000,757,1.442,0.098,9.32,34666,32481,116,0,2050,0,422772.2,0.0,0.007,0.185,0.513,0.295,1579,10.52,3.17,0.00,0.00,0.00,0.00,0.01,0.26,10.51,3.13,0.00,0.00,0.000,0.000,77,0.330,0.991,0.000,0.000,0.009,24712,19979,2,0.697,0.012,0.003,26970,0.142,0.538,0.005,42.17,12638,0,0.000,0.000,0.000,437266,1.00,18.31,0.000,0.000,0.000,8,9,14,33,7964,0.030,0.04,0.0053,0.075,1,0.296,0.000,0.270,0.065,2.44,3.43,3.41,0.00,0.000,1.00,1.00,1.00,0.296,0.00137,120.99
220000,871,1.382,0.090,9.25,36722,34359,155,0,2094,0,449527.8,0.0,0.007,0.169,0.526,0.298,1452,10.26,3.87,0.01,0.29,0.00,0.03,0.01,0.24,10.23,3.86,0.00,0.00,0.000,0.005,87,0.401,0.993,0.000,0.000,0.007,24514,20248,2,0.757,0.020,0.005,23452,0.158,0.530,0.005,44.82,13868,0,0.000,0.000,0.000,376958,1.00,18.60,0.001,0.000,0.000,8,9,14,64,8935,0.034,0.03,0.0050,0.023,1,0.261,0.000,0.260,0.051,2.59,3.35,3.35,0.00,0.000,1.00,1.01,1.00,0.261,0.00121,118.35
230000,789,1.422,0.089,9.32,37593,35282,237,0,2156,0,458941.0,0.0,0.005,0.163,0.534,0.297,1413,10.17,3.40,0.04,0.93,0.00,0.04,0.01,0.15,10.11,3.19,0.00,0.00,0.000,0.002,70,0.506,0.986,0.000,0.000,0.014,25048,21525,2,0.774,0.000,0.006,27541,0.159,0.532,0.005,45.80,14168,0,0.000,0.000,0.000,367489,1.01,18.68,0.000,0.000,0.000,8,9,14,45,8021,0.031,0.03,0.0058,0.000,1,0.254,0.000,0.252,0.051,2.58,3.36,3.30,0.00,0.000,1.01,1.01,1.01,0.254,0.00133,117.38
240000,826,1.510,0.099,9.24,36545,34107,218,0,2183,0,449255.9,0.0,0.004,0.165,0.532,0.299,1449,10.50,3.29,0.03,0.53,0.00,0.07,0.01,0.16,10.46,3.25,0.00,0.00,0.000,0.003,56,0.461,0.993,0.000,0.000,0.007,24597,21355,2,0.680,0.000,0.006,28842,0.158,0.532,0.005,44.81,13911,0,0.000,0.000,0.000,384236,1.01,18.47,0.000,0.000,0.000,8,9,14,55,8673,0.033,0.04,0.0052,0.000,0,0.268,0.000,0.244,0.060,2.48,3.38,3.39,0.00,0.001,1.01,1.01,1.01,0.268,0.00123,118.35
250000,863,1.424,0.099,9.33,39060,36489,235,0,2299,17,482277.8,2.9,0.003,0.166,0.535,0.297,1363,10.47,2.73,0.01,0.17,0.01,0.20,0.00,0.14,10.45,2.76,0.00,0.00,0.001,0.019,69,0.484,0.998,0.000,0.000,0.002,26181,24158,2,0.694,0.000,0.001,28441,0.157,0.532,0.005,48.08,13870,0,0.168,0.000,0.000,396450,1.00,18.46,0.000,0.000,0.000,8,9,14,32,9035,0.034,0.01,0.0053,0.000,1,0.261,0.000,0.238,0.050,2.51,3.38,3.40,0.00,0.001,1.00,1.00,1.00,0.261,0.00131,115.11
260000,863,1.465,0.097,9.25,38704,36312,224,0,2168,0,480329.2,0.0,0.004,0.168,0.539,0.288,1369,10.65,3.85,0.01,0.22,0.00,0.00,0.01,0.22,10.63,3.74,0.00,0.00,0.000,0.000,77,0.382,0.988,0.000,0.000,0.012,26042,24131,2,0.703,0.000,0.002,31779,0.155,0.532,0.005,47.89,14477,0,0.000,0.000,0.000,409344,1.00,18.28,0.001,0.000,0.000,8,9,14,64,9188,0.035,0.01,0.0052,0.000,4,0.267,0.000,0.243,0.052,2.58,3.40,3.47,0.00,0.000,1.00,1.00,1.00,0.267,0.00132,115.30
270000,792,1.425,0.095,9.28,37744,35397,217,0,2201,0,461476.7,0.0,0.004,0.167,0.522,0.306,1422,10.57,3.62,0.00,0.04,0.00,0.00,0.00,0.00,10.57,3.63,0.00,0.00,0.000,0.000,65,0.452,0.995,0.000,0.000,0.005,25801,23096,2,0.699,0.010,0.000,28698,0.157,0.530,0.005,46.01,14277,0,0.000,0.000,0.000,397702,1.00,18.47,0.001,0.000,0.000,8,9,14,64,8369,0.032,0.02,0.0055,0.000,0,0.273,0.000,0.251,0.051,2.53,3.35,3.42,0.00,0.000,1.00,1.00,1.00,0.273,0.00136,117.18
280000,860,1.426,0.086,9.39,38237,35698,235,0,2236,6,469034.1,1.0,0.005,0.165,0.530,0.299,1375,10.38,3.46,0.01,0.18,0.00,0.10,0.03,0.43,10.34,3.35,0.00,0.00,0.000,0.003,79,0.442,0.988,0.000,0.000,0.012,25685,21651,2,0.741,0.000,0.006,28849,0.151,0.479,0.004,46.78,14829,0,0.161,0.000,0.000,387426,1.00,18.53,0.000,0.000,0.000,8,9,14,40,8924,0.034,0.01,0.0053,0.000,4,0.262,0.000,0.249,0.049,2.58,3.33,3.41,0.00,0.000,1.00,1.00,1.00,0.262,0.00126,116.40
290000,842,1.464,0.089,9.41,38924,36424,255,0,2263,0,477688.6,0.0,0.005,0.160,0.539,0.296,1356,10.37,2.82,0.01,0.31,0.00,0.00,0.01,0.12,10.35,2.78,0.00,0.00,0.000,0.000,65,0.431,0.988,0.000,0.000,0.012,25345,21546,2,0.717,0.020,0.002,26499,0.167,0.482,0.005,47.65,14915,0,0.000,0.000,0.000,373882,1.00,18.52,0.000,0.000,0.000,8,9,14,28,8728,0.033,0.02,0.0055,0.010,1,0.256,0.000,0.240,0.049,2.52,3.36,3.38,0.00,0.000,1.00,1.00,1.00,0.256,0.00129,115.53
300000,798,1.410,0.067,9.52,39213,36816,217,0,2224,0,480312.5,0.0,0.005,0.158,0.540,0.297,1339,10.21,3.62,0.02,0.39,0.01,0.14,0.01,0.23,10.17,3.49,0.00,0.00,0.000,0.005,85,0.525,0.990,0.000,0.000,0.010,25461,21853,2,0.786,0.000,0.004,25031,0.155,0.315,0.002,47.88,14706,0,0.000,0.000,0.000,370134,1.01,18.70,0.001,0.000,0.000,8,9,14,64,8146,0.031,0.02,0.0059,0.041,1,0.254,0.000,0.236,0.048,2.56,3.32,3.33,0.00,0.000,1.01,1.01,1.01,0.254,0.00136,115.30
310000,884,1.448,0.063,9.42,38794,36167,233,0,2308,0,473489.1,0.0,0.006,0.159,0.538,0.297,1335,10.47,4.17,0.06,0.94,0.00,0.00,0.01,0.10,10.40,3.92,0.00,0.00,0.000,0.000,83,0.397,0.986,0.000,0.000,0.014,24923,21520,2,0.710,0.037,0.003,24375,0.162,0.311,0.002,47.22,14858,0,0.000,0.000,0.000,366414,1.02,18.50,0.000,0.000,0.000,8,9,14,53,9256,0.035,0.02,0.0051,0.010,1,0.254,0.000,0.239,0.046,2.49,3.37,3.39,0.00,0.000,1.01,1.03,1.03,0.254,0.00120,115.96
320000,735,1.385,0.064,9.27,37643,35343,203,0,2246,5,454337.3,0.9,0.007,0.163,0.524,0.307,1443,10.45,3.83,0.00,0.04,0.00,0.07,0.01,0.10,10.44,3.82,0.00,0.00,0.000,0.009,73,0.389,0.985,0.000,0.000,0.015,25900,23366,2,0.703,0.000,0.005,30975,0.145,0.314,0.002,45.29,14157,0,0.187,0.000,0.000,391098,1.00,18.49,0.001,0.000,0.000,8,9,14,64,7681,0.029,0.02,0.0059,0.008,0,0.278,0.000,0.257,0.052,2.52,3.39,3.38,0.00,0.000,1.00,1.00,1.00,0.278,0.00138,117.90
330000,759,1.526,0.068,9.20,35210,32873,121,0,2192,2,420264.5,0.3,0.009,0.172,0.505,0.314,1581,10.57,3.08,0.01,0.07,0.00,0.07,0.03,0.54,10.53,2.97,0.00,0.00,0.000,0.006,62,0.435,0.987,0.000,0.000,0.013,25654,22418,2,0.684,0.000,0.005,24412,0.152,0.318,0.002,41.90,13117,0,0.148,0.000,0.000,414606,1.00,18.46,0.000,0.000,0.000,8,9,14,37,8026,0.031,0.02,0.0053,0.003,1,0.307,0.000,0.284,0.055,2.50,3.37,3.40,0.00,0.000,1.00,1.00,1.00,0.307,0.00127,121.28
340000,855,1.411,0.067,9.15,38784,36070,254,0,2364,1,466554.9,0.2,0.006,0.161,0.533,0.301,1396,9.99,3.71,0.04,0.94,0.00,0.00,0.02,0.22,9.94,3.53,0.00,0.00,0.000,0.000,76,0.418,0.988,0.000,0.000,0.012,26197,22381,2,0.689,0.050,0.008,24456,0.154,0.317,0.002,46.53,14788,0,0.153,0.000,0.000,407789,1.01,18.65,0.000,0.000,0.000,8,9,14,42,8544,0.033,0.02,0.0055,0.000,3,0.286,0.000,0.251,0.049,2.55,3.25,3.42,0.00,0.000,1.01,1.01,1.01,0.286,0.00120,116.65
350000,807,1.445,0.075,9.30,39352,36782,230,0,2388,1,486465.3,0.0,0.004,0.164,0.545,0.287,1325,10.42,2.95,0.03,0.88,0.00,0.00,0.01,0.16,10.38,2.89,0.00,0.00,0.000,0.000,69,0.414,0.988,0.000,0.000,0.012,25660,21896,2,0.726,0.000,0.002,27459,0.159,0.322,0.002,48.54,14891,0,0.029,0.000,0.000,399006,1.01,18.49,0.000,0.000,0.000,8,9,14,30,8410,0.032,0.02,0.0058,0.052,1,0.262,0.000,0.237,0.050,2.56,3.40,3.37,0.00,0.000,1.01,1.01,1.02,0.262,0.00139,114.64
360000,813,1.422,0.070,9.19,37332,34814,138,0,2374,0,448643.9,0.0,0.008,0.175,0.527,0.290,1434,10.48,3.47,0.07,1.37,0.00,0.04,0.00,0.04,10.41,3.05,0.00,0.00,0.000,0.002,91,0.450,0.991,0.000,0.000,0.009,25137,22339,2,0.726,0.004,0.001,26022,0.156,0.315,0.002,44.74,14244,0,0.000,0.000,0.000,417167,1.03,18.45,0.000,0.000,0.000,8,9,14,59,8520,0.033,0.03,0.0053,0.034,0,0.280,0.000,0.258,0.056,2.53,3.38,3.40,0.00,0.000,1.02,1.03,1.02,0.280,0.00130,118.43
370000,843,1.408,0.070,9.24,37577,35142,183,0,2222,0,458658.2,0.0,0.006,0.162,0.539,0.294,1432,10.45,3.97,0.05,0.82,0.00,0.03,0.01,0.19,10.39,3.84,0.00,0.00,0.000,0.002,70,0.486,0.995,0.000,0.000,0.005,25195,22855,2,0.695,0.049,0.004,27861,0.156,0.314,0.002,45.74,13832,0,0.000,0.000,0.000,383444,1.02,18.51,0.001,0.000,0.000,8,9,14,64,8812,0.034,0.03,0.0052,0.025,1,0.272,0.000,0.258,0.052,2.51,3.30,3.46,0.00,0.000,1.01,1.02,1.02,0.272,0.00122,117.43
380000,818,1.434,0.065,9.43,37005,34629,177,0,2224,6,450866.6,0.7,0.010,0.166,0.537,0.287,1448,10.11,3.11,0.07,1.58,0.00,0.00,0.01,0.19,10.03,2.85,0.00,0.00,0.000,0.000,88,0.468,0.993,0.000,0.000,0.007,24605,21934,2,0.796,0.000,0.004,21572,0.161,0.312,0.002,44.94,13963,0,0.110,0.000,0.000,388255,1.03,18.66,0.000,0.000,0.000,8,9,14,46,8266,0.032,0.03,0.0055,0.059,0,0.271,0.000,0.255,0.051,2.53,3.36,3.36,0.00,0.000,1.03,1.03,1.03,0.271,0.00126,118.23
390000,889,1.478,0.070,9.46,38888,36504,191,0,2122,0,476198.3,0.0,0.008,0.155,0.544,0.294,1343,10.26,2.74,0.06,0.97,0.00,0.07,0.01,0.11,10.19,2.74,0.00,0.00,0.000,0.006,87,0.389,0.988,0.000,0.000,0.012,24216,21033,2,0.747,0.000,0.004,24153,0.149,0.314,0.002,47.49,14784,0,0.000,0.000,0.000,324611,1.03,18.36,0.000,0.000,0.000,8,9,14,29,9120,0.035,0.03,0.0053,0.000,2,0.228,0.000,0.245,0.040,2.53,3.38,3.45,0.00,0.000,1.03,1.03,1.04,0.228,0.00121,115.68
400000,885,1.451,0.076,9.37,39912,37346,218,0,2352,2,493503.8,0.4,0.004,0.159,0.550,0.286,1306,10.75,4.53,0.09,1.18,0.00,0.13,0.01,0.12,10.65,4.22,0.00,0.00,0.000,0.003,93,0.437,0.995,0.000,0.000,0.005,25873,24482,2,0.707,0.000,0.005,36621,0.143,0.315,0.002,49.23,14692,0,0.179,0.000,0.000,383193,1.03,18.25,0.002,0.000,0.000,8,9,14,64,9518,0.036,0.01,0.0052,0.000,3,0.255,0.000,0.233,0.047,2.50,3.45,3.44,0.00,0.000,1.03,1.03,1.03,0.255,0.00127,113.96
410000,861,1.436,0.076,9.45,39447,36970,189,0,2312,3,490942.7,0.5,0.005,0.162,0.544,0.289,1309,10.31,3.23,0.03,0.56,0.00,0.00,0.01,0.11,10.28,3.17,0.00,0.00,0.000,0.000,79,0.360,0.991,0.000,0.000,0.009,25277,23440,2,0.728,0.000,0.005,39587,0.149,0.312,0.002,48.98,15140,0,0.167,0.000,0.000,381139,1.01,18.29,0.000,0.000,0.000,8,9,14,39,8879,0.034,0.01,0.0055,0.000,2,0.251,0.000,0.236,0.047,2.51,3.38,3.47,0.00,0.000,1.01,1.01,1.01,0.251,0.00133,114.21
420000,858,1.459,0.075,9.28,39730,37212,209,0,2312,2,492478.8,0.1,0.004,0.164,0.543,0.288,1321,10.33,3.02,0.00,0.00,0.00,0.00,0.00,0.08,10.33,3.01,0.00,0.00,0.000,0.000,72,0.414,0.992,0.000,0.000,0.008,25656,23694,2,0.688,0.152,0.002,31555,0.155,0.311,0.002,49.10,14845,0,0.053,0.000,0.000,380414,1.00,18.54,0.000,0.000,0.000,8,9,15,33,8863,0.034,0.02,0.0056,0.000,1,0.247,0.000,0.234,0.049,2.49,3.37,3.36,0.00,0.000,1.00,1.00,1.00,0.247,0.00134,114.08
