step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,1,576,12.2,0.1,0.0,0.1,12.1,0.0,1.02,11.5,77,411,33.24,0.00,575,0,1,0.0,1.02,1.02,1.03,3.74,2.72,7.76
5000,3,92,16.7,0.8,0.0,0.0,15.9,0.0,1.24,7.2,40,698,77.53,0.00,92,0,0,0.0,1.29,1.30,1.19,4.45,7.09,5.70
5000,2,46,12.0,0.1,0.0,0.0,11.9,0.0,1.03,13.3,11,649,61.70,0.00,46,0,0,0.0,1.00,1.09,1.03,3.76,7.74,2.80
5000,4,29,17.1,0.0,0.0,0.0,17.1,0.0,1.00,10.6,6,347,29.92,0.00,29,0,0,0.0,1.00,1.00,1.00,3.90,3.03,7.69
5000,8,14,63.9,0.0,17.6,0.0,46.2,0.0,1.00,0.0,5,73,20.48,0.00,0,7,7,0.0,1.00,1.00,1.00,9.00,8.00,8.00
5000,6,13,16.5,3.5,0.0,0.0,13.0,0.0,1.80,7.8,4,453,51.40,0.00,13,0,0,0.0,2.46,2.12,1.56,5.00,8.00,5.31
6000,1,595,13.3,0.1,0.2,0.0,13.1,0.0,1.03,11.1,72,513,44.07,0.00,579,7,9,0.0,1.03,1.05,1.02,3.80,2.76,7.78
6000,2,58,11.5,0.2,0.0,0.0,11.2,0.0,1.09,13.6,14,614,54.16,0.00,58,0,0,0.0,1.03,1.16,1.19,3.59,7.72,2.91
6000,3,49,17.3,0.7,0.0,0.0,16.7,0.0,1.22,7.3,22,854,101.04,0.00,49,0,0,0.0,1.27,1.27,1.16,4.67,6.90,5.63
6000,4,37,12.8,0.2,0.0,0.0,12.6,0.0,1.03,13.4,13,477,43.01,0.00,37,0,0,0.0,1.01,1.05,1.04,3.30,2.57,6.73
6000,6,16,12.9,1.4,0.2,0.0,11.2,0.0,1.32,10.6,5,929,102.01,0.00,16,0,0,0.0,1.77,1.67,1.14,4.25,7.38,4.06
7000,1,625,12.1,0.1,0.0,0.0,12.0,0.0,1.02,11.5,73,550,48.56,0.00,625,0,0,0.0,1.01,1.02,1.03,3.64,2.50,7.82
7000,13,89,5.2,0.0,0.0,0.0,5.2,0.0,1.00,22.3,9,206,19.58,0.00,0,80,9,0.0,1.00,1.00,1.00,1.80,2.56,2.29
7000,2,32,12.0,0.0,0.0,0.0,12.0,0.0,1.00,13.2,10,924,88.66,0.00,32,0,0,0.0,1.00,1.00,1.00,3.78,7.69,2.88
7000,4,31,11.9,0.0,0.0,0.0,11.9,0.0,1.00,13.8,11,861,75.89,0.00,31,0,0,0.0,1.00,1.00,1.00,3.23,2.45,6.65
7000,6,13,13.5,1.4,0.0,0.0,12.1,0.0,1.30,9.5,3,1058,96.69,0.00,13,0,0,0.0,1.81,1.69,1.12,4.23,8.00,4.15
7000,3,8,18.1,0.0,0.0,0.0,18.1,0.0,1.00,6.0,5,510,52.29,0.00,8,0,0,0.0,1.00,1.00,1.00,6.00,8.00,7.00
8000,1,577,12.0,0.0,0.0,0.0,11.9,0.0,1.01,11.5,69,703,68.62,0.00,577,0,0,0.0,1.00,1.01,1.01,3.67,2.64,7.76
8000,13,93,5.5,0.0,0.0,0.0,5.5,0.0,1.00,22.4,11,405,33.83,0.00,0,73,20,0.0,1.00,1.00,1.00,1.94,2.41,2.41
8000,4,32,11.4,0.0,0.0,0.0,11.4,0.0,1.00,15.0,11,1336,123.67,0.00,32,0,0,0.0,1.00,1.00,1.00,2.94,2.47,6.03
8000,6,8,11.8,1.1,0.0,0.0,10.6,0.0,1.27,11.5,3,1376,120.11,0.00,8,0,0,0.0,1.69,1.63,1.11,4.62,7.38,3.38
8000,2,6,11.5,0.0,0.0,0.0,11.5,0.0,1.00,13.7,3,1140,133.48,0.00,6,0,0,0.0,1.00,1.00,1.00,3.33,8.00,2.83
9000,1,577,12.6,0.1,0.0,0.0,12.5,0.0,1.02,11.4,82,700,72.50,0.00,577,0,0,0.0,1.02,1.02,1.02,3.88,2.88,7.71
9000,13,85,6.5,0.0,0.0,0.0,6.5,0.0,1.00,21.8,8,329,28.08,0.00,0,75,10,0.0,1.00,1.00,1.00,1.75,2.58,2.51
9000,4,13,7.9,0.0,0.0,0.0,7.9,0.0,1.00,16.9,4,973,80.96,0.00,13,0,0,0.0,1.00,1.00,1.00,2.31,2.08,5.46
9000,16,8,9.9,0.0,0.0,0.0,9.9,0.0,1.00,12.2,4,1622,121.93,0.00,8,0,0,0.0,1.00,1.00,1.00,2.88,6.75,3.12
9000,2,6,12.5,0.0,0.0,0.0,12.5,0.0,1.00,12.7,3,528,52.27,0.00,6,0,0,0.0,1.00,1.00,1.00,3.50,7.50,3.17
10000,1,621,12.3,0.1,0.0,0.0,12.2,0.0,1.02,11.6,97,661,71.60,0.00,620,0,1,0.0,1.01,1.04,1.03,3.71,3.01,7.57
10000,13,72,6.5,0.0,0.0,0.0,6.5,0.0,1.00,21.6,6,403,32.15,0.00,0,68,4,0.0,1.00,1.00,1.00,1.69,2.68,2.51
10000,4,7,6.7,0.0,0.0,0.0,6.7,0.0,1.00,18.0,3,1062,70.61,0.00,7,0,0,0.0,1.00,1.00,1.00,2.43,2.14,5.00
10000,16,5,10.0,0.0,0.0,0.0,10.0,0.0,1.00,12.0,1,568,55.54,0.00,5,0,0,0.0,1.00,1.00,1.00,2.80,7.00,3.00
10000,2,5,14.0,0.0,0.0,0.0,14.0,0.0,1.00,12.0,1,686,64.66,0.00,5,0,0,0.0,1.00,1.00,1.00,3.60,8.00,2.00
11000,1,654,11.7,0.0,0.0,0.0,11.6,0.0,1.00,12.1,94,624,62.38,0.00,653,0,1,0.0,1.00,1.01,1.00,3.59,2.88,7.50
11000,13,67,7.7,0.0,0.0,0.1,7.5,0.0,1.00,19.1,12,231,26.94,0.00,0,58,9,0.0,1.00,1.00,1.00,2.22,3.60,2.85
11000,4,10,6.5,0.0,0.0,0.0,6.5,0.0,1.00,18.0,2,931,73.55,0.00,10,0,0,0.0,1.00,1.00,1.00,2.40,2.00,5.00
12000,1,753,11.4,0.1,0.1,0.0,11.3,0.0,1.02,11.8,101,619,59.85,0.00,753,0,0,0.0,1.02,1.01,1.02,3.65,2.77,7.67
12000,13,67,7.0,0.0,0.0,0.0,7.0,0.0,1.00,19.6,7,319,39.88,0.00,0,61,6,0.0,1.00,1.00,1.00,2.09,3.46,2.72
12000,4,10,7.3,0.0,0.0,0.0,7.3,0.0,1.00,17.6,3,904,72.76,0.00,10,0,0,0.0,1.00,1.00,1.00,2.40,2.20,5.00
13000,1,775,11.6,0.1,0.0,0.0,11.4,0.0,1.02,12.0,105,662,63.19,0.00,775,0,0,0.0,1.02,1.02,1.03,3.69,2.76,7.52
13000,13,63,8.6,0.0,0.0,0.0,8.6,0.0,1.00,18.2,11,167,18.36,0.00,0,49,14,0.0,1.00,1.00,1.00,2.19,3.41,3.48
13000,4,8,7.2,0.0,0.0,0.0,7.2,0.0,1.00,17.0,2,1253,97.62,0.00,8,0,0,0.0,1.00,1.00,1.00,2.50,2.50,5.00
14000,1,751,11.2,0.0,0.0,0.0,11.2,0.0,1.02,12.2,102,659,59.78,0.00,750,0,1,0.0,1.02,1.02,1.03,3.68,2.78,7.59
14000,13,78,6.4,0.0,0.0,0.0,6.3,0.0,1.00,20.2,16,203,18.67,0.00,0,66,12,0.0,1.00,1.00,1.00,1.91,3.00,2.92
14000,4,8,9.1,0.0,0.0,0.0,9.1,0.0,1.00,15.0,2,444,34.32,0.00,8,0,0,0.0,1.00,1.00,1.00,3.38,3.12,5.38
15000,1,768,11.3,0.1,0.0,0.0,11.2,0.0,1.01,12.0,96,611,55.07,0.00,767,0,1,0.0,1.00,1.02,1.02,3.71,2.72,7.72
15000,13,87,5.7,0.0,0.0,0.2,5.6,0.0,1.00,21.1,14,189,17.62,0.00,0,71,16,0.0,1.00,1.00,1.00,1.94,2.26,3.16
15000,4,9,8.2,0.0,0.0,0.0,8.2,0.0,1.00,15.6,2,910,82.14,0.00,9,0,0,0.0,1.00,1.00,1.00,2.89,3.00,5.33
16000,1,805,11.7,0.0,0.0,0.0,11.7,0.0,1.01,11.8,109,606,56.29,0.00,804,0,1,0.0,1.01,1.02,1.01,3.79,2.82,7.65
16000,13,79,5.6,0.0,0.0,0.0,5.6,0.0,1.00,21.0,5,183,17.32,0.00,0,67,12,0.0,1.00,1.00,1.00,2.16,2.20,3.28
17000,1,821,12.1,0.2,0.0,0.0,11.9,0.0,1.06,11.5,107,589,51.95,0.00,819,0,2,0.0,1.04,1.08,1.07,3.83,2.97,7.73
17000,13,96,5.2,0.0,0.1,0.1,5.0,0.0,1.00,21.3,7,357,33.05,0.00,0,81,15,0.0,1.00,1.00,1.00,2.10,2.14,3.23
18000,1,847,11.6,0.1,0.0,0.0,11.5,0.0,1.03,12.0,114,582,52.31,0.00,845,0,2,0.0,1.02,1.05,1.02,3.87,2.94,7.64
18000,13,101,4.6,0.0,0.0,0.0,4.6,0.0,1.00,21.6,8,258,21.62,0.00,0,91,10,0.0,1.00,1.00,1.00,1.86,2.09,3.09
19000,1,862,11.5,0.1,0.0,0.0,11.4,0.0,1.02,12.3,101,557,48.58,0.00,862,0,0,0.0,1.01,1.03,1.03,3.71,2.63,7.74
19000,13,81,6.7,0.0,0.0,0.0,6.7,0.0,1.00,19.8,8,305,28.71,0.00,0,73,8,0.0,1.00,1.00,1.00,2.30,2.30,3.79
20000,1,845,11.3,0.1,0.0,0.0,11.3,0.0,1.01,12.6,97,568,50.10,0.00,844,0,1,0.0,1.00,1.02,1.02,3.71,2.48,7.75
20000,13,75,7.3,0.0,0.0,0.3,7.0,0.0,1.03,19.0,12,428,47.76,0.00,0,57,18,0.0,1.03,1.03,1.03,2.56,2.28,4.23
21000,1,874,11.2,0.1,0.0,0.0,11.1,0.0,1.02,12.6,89,540,46.31,0.00,872,0,2,0.0,1.01,1.03,1.03,3.64,2.60,7.75
21000,13,69,7.2,0.0,0.2,0.1,6.9,0.0,1.00,19.9,16,256,31.91,0.00,0,58,11,0.0,1.00,1.00,1.00,2.20,2.41,3.67
22000,1,887,11.0,0.1,0.0,0.1,10.9,0.0,1.02,12.8,113,566,48.21,0.00,886,0,1,0.0,1.01,1.02,1.03,3.73,2.62,7.70
22000,13,79,6.8,0.0,0.0,0.0,6.8,0.0,1.00,20.2,15,214,23.20,0.00,0,69,10,0.0,1.00,1.00,1.00,2.14,2.54,3.38
23000,1,857,10.7,0.0,0.0,0.0,10.7,0.0,1.01,13.1,95,619,54.89,0.00,851,0,6,0.0,1.00,1.01,1.01,3.63,2.47,7.76
23000,13,65,8.5,0.1,0.0,0.4,8.1,0.0,1.02,18.6,10,246,26.70,0.00,0,54,11,0.0,1.02,1.04,1.02,2.35,2.98,3.71
24000,1,874,10.6,0.0,0.0,0.0,10.6,0.0,1.01,13.2,95,597,50.96,0.00,870,0,4,0.0,1.00,1.01,1.01,3.66,2.43,7.83
24000,13,52,10.7,0.0,0.0,0.0,10.7,0.0,1.00,16.3,12,245,34.30,0.00,0,41,11,0.0,1.00,1.00,1.00,2.52,4.15,3.69
25000,1,906,10.7,0.0,0.0,0.0,10.7,0.0,1.01,13.1,102,626,54.22,0.00,906,0,0,0.0,1.01,1.01,1.02,3.69,2.50,7.79
25000,13,64,7.4,0.0,0.0,0.0,7.4,0.0,1.00,18.1,16,196,22.60,0.00,0,46,18,0.0,1.00,1.00,1.00,2.44,4.62,2.38
26000,1,919,10.7,0.1,0.0,0.0,10.6,0.0,1.02,13.3,99,524,43.72,0.00,913,0,6,0.0,1.02,1.03,1.03,3.66,2.43,7.82
26000,13,74,6.2,0.0,0.0,0.0,6.2,0.0,1.00,18.7,17,174,18.93,0.00,0,61,13,0.0,1.00,1.00,1.00,2.20,4.72,1.93
27000,1,897,10.5,0.1,0.0,0.0,10.4,0.0,1.02,13.6,85,528,44.59,0.00,896,0,1,0.0,1.02,1.03,1.02,3.77,2.42,7.85
27000,13,91,5.5,0.0,0.3,0.0,5.2,0.0,1.00,19.6,9,202,16.32,0.00,0,77,14,0.0,1.00,1.00,1.00,2.05,4.71,1.47
28000,1,910,10.3,0.1,0.0,0.0,10.2,0.0,1.03,13.6,76,579,49.20,0.00,909,0,1,0.0,1.02,1.03,1.04,3.69,2.42,7.84
28000,13,82,6.1,0.0,0.0,0.1,6.1,0.0,1.00,18.8,13,249,21.62,0.00,0,66,16,0.0,1.00,1.00,1.00,2.24,4.94,1.72
29000,1,1104,11.4,0.1,0.0,0.0,11.3,0.0,1.04,13.2,134,468,39.53,0.00,921,20,163,0.0,1.03,1.04,1.04,3.77,2.72,7.75
29000,13,74,7.0,0.0,0.0,0.6,6.4,0.0,1.00,18.1,16,190,18.15,0.00,0,58,16,0.0,1.00,1.00,1.00,2.24,5.11,2.07
30000,1,997,9.9,0.1,0.0,0.0,9.8,0.0,1.03,14.3,102,535,45.71,0.00,911,71,15,0.0,1.03,1.03,1.03,3.64,2.50,7.42
30000,13,87,6.2,0.0,0.0,0.0,6.2,0.0,1.00,19.0,15,207,20.77,0.00,0,70,17,0.0,1.00,1.00,1.00,2.07,4.63,1.86
31000,1,1012,10.0,0.0,0.0,0.0,9.9,0.0,1.01,14.5,111,537,44.06,0.00,921,77,14,0.0,1.00,1.02,1.02,3.56,2.55,7.39
31000,13,80,6.4,0.0,0.3,0.0,6.1,0.0,1.00,18.9,17,273,29.04,0.00,0,61,19,0.0,1.00,1.00,1.00,2.03,4.65,1.89
32000,1,1023,9.6,0.1,0.0,0.0,9.6,0.0,1.02,14.8,112,537,43.76,0.00,930,79,14,0.0,1.02,1.03,1.02,3.53,2.46,7.29
32000,13,76,6.5,0.0,0.0,0.0,6.5,0.0,1.00,18.5,12,171,16.21,0.00,6,66,4,0.0,1.00,1.00,1.00,2.25,4.86,1.88
33000,1,989,10.0,0.1,0.0,0.0,9.9,0.0,1.02,14.3,106,576,47.44,0.00,894,79,16,0.0,1.00,1.02,1.02,3.56,2.48,7.40
33000,13,84,6.5,0.0,0.0,0.0,6.5,0.0,1.00,19.0,15,349,32.71,0.00,10,71,3,0.0,1.00,1.00,1.00,2.20,4.77,1.70
34000,1,982,10.1,0.1,0.0,0.0,10.0,0.0,1.02,14.3,119,560,46.67,0.00,888,75,19,0.0,1.01,1.02,1.02,3.53,2.58,7.25
34000,13,55,9.6,0.0,0.1,0.0,9.5,0.0,1.00,18.2,13,136,20.38,0.00,5,46,4,0.0,1.00,1.00,1.00,2.56,4.76,2.16
35000,1,973,10.4,0.1,0.0,0.0,10.3,0.0,1.01,13.9,111,525,44.18,0.00,864,87,22,0.0,1.00,1.02,1.02,3.65,2.71,7.27
35000,13,55,5.5,0.0,0.0,0.0,5.5,0.0,1.00,20.3,7,131,10.45,0.00,6,47,2,0.0,1.00,1.00,1.00,1.91,4.51,1.35
36000,1,1004,9.7,0.0,0.0,0.0,9.6,0.0,1.01,14.6,116,553,46.26,0.00,903,90,11,0.0,1.01,1.02,1.01,3.52,2.65,7.15
36000,13,47,10.5,0.0,0.1,0.0,10.4,0.0,1.00,17.1,16,232,38.42,0.00,0,40,7,0.0,1.00,1.00,1.00,2.34,4.36,3.11
37000,1,1053,9.4,0.0,0.0,0.0,9.3,0.0,1.00,14.9,109,558,46.46,0.00,944,96,13,0.0,1.00,1.01,1.01,3.47,2.55,7.19
37000,13,53,9.5,0.0,0.0,0.0,9.4,0.0,1.00,17.6,11,346,49.98,0.00,2,44,7,0.0,1.00,1.00,1.00,2.21,3.94,3.25
38000,1,1041,9.3,0.0,0.0,0.0,9.3,0.0,1.01,15.0,111,527,42.68,0.00,942,76,23,0.0,1.00,1.01,1.01,3.40,2.46,7.20
38000,13,67,7.4,0.0,0.1,0.0,7.3,0.0,1.00,19.1,14,388,59.04,0.00,0,57,10,0.0,1.00,1.00,1.00,2.45,3.22,3.21
39000,1,1036,9.4,0.0,0.0,0.0,9.4,0.0,1.00,14.9,121,565,47.74,0.00,949,64,23,0.0,1.00,1.01,1.01,3.52,2.53,7.34
39000,13,66,6.4,0.0,0.0,0.0,6.4,0.0,1.00,19.2,18,253,27.06,0.00,0,60,6,0.0,1.00,1.00,1.00,2.06,2.98,3.48
40000,1,1036,9.4,0.0,0.0,0.0,9.3,0.0,1.02,14.9,122,582,47.11,0.00,936,86,14,0.0,1.02,1.03,1.02,3.48,2.69,7.31
40000,13,70,7.4,0.0,0.0,0.0,7.3,0.0,1.00,17.6,17,303,40.87,0.00,0,55,15,0.0,1.00,1.00,1.00,2.57,3.59,3.73
41000,1,1049,9.3,0.1,0.0,0.0,9.2,0.0,1.02,14.9,119,589,47.61,0.00,949,84,16,0.0,1.02,1.03,1.02,3.54,2.83,7.41
41000,13,79,6.7,0.0,0.1,0.1,6.5,0.0,1.00,18.8,24,216,23.27,0.00,0,68,11,0.0,1.00,1.00,1.00,2.18,3.59,3.34
42000,1,1036,8.9,0.0,0.0,0.0,8.8,0.0,1.01,15.4,120,549,44.14,0.00,934,91,11,0.0,1.01,1.02,1.02,3.44,2.88,7.17
42000,13,75,7.9,0.0,0.0,0.7,7.2,0.0,1.00,18.4,24,198,20.32,0.00,3,61,11,0.0,1.00,1.00,1.00,2.31,3.59,3.31
43000,1,1075,8.9,0.0,0.0,0.0,8.8,0.0,1.01,15.3,116,529,41.51,0.00,976,89,10,0.0,1.00,1.01,1.01,3.49,2.79,7.21
43000,13,64,7.5,0.0,0.1,0.4,7.1,0.0,1.00,18.0,16,255,30.33,0.00,0,48,16,0.0,1.00,1.00,1.00,2.50,3.56,3.45
44000,1,895,9.2,0.0,0.0,0.0,9.2,0.0,1.02,15.0,95,636,52.15,0.00,895,0,0,0.0,1.01,1.03,1.02,3.61,2.63,7.53
44000,13,55,9.2,0.0,0.0,0.0,9.2,0.0,1.00,16.4,23,245,38.74,0.00,0,42,13,0.0,1.00,1.00,1.00,2.49,3.71,4.16
45000,1,968,9.0,0.1,0.0,0.0,8.9,0.0,1.02,15.1,90,599,47.73,0.00,964,0,4,0.0,1.01,1.02,1.02,3.62,2.47,7.72
45000,13,82,6.1,0.0,0.0,0.0,6.1,0.0,1.00,19.0,11,166,14.89,0.00,0,69,13,0.0,1.00,1.00,1.00,2.41,3.39,3.09
