step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded
110000,667,1.411,0.057,14.64,30781,28787,186,0,1814,1,376964.1,0.0,0.003,0.232,0.339,0.426,1396,9.21,2.79,0.00,0.00,0.01,0.09,0.06,0.77,9.14,2.71,0.00,0.00,0.002,0.039,66,0.289,0.993,0.000,0.000,0.007,21444,16074,4,0.648,0.264,0.010,88674,0.131,0.406,0.003,37.12,14782,0,0.025,0.000,0.000,259217,1.00,17.52,0.000,0.000,0.000,7,9,12,31,6140,0.023,10.86,0.0062,0.000,7,0.145,0.000,0.202,0.064,2.29,3.62,3.62,0.00,0.000,1.00,1.00,1.00,0.145,0.00186,115.45
120000,678,1.401,0.061,14.77,30900,29037,177,0,1675,2,375516.7,0.2,0.005,0.211,0.348,0.436,1379,9.17,2.77,0.04,0.48,0.02,0.39,0.05,0.73,9.05,2.42,0.00,0.00,0.003,0.045,56,0.357,0.991,0.000,0.000,0.009,21278,16771,6,0.419,0.000,0.010,93180,0.134,0.429,0.004,37.55,15198,0,0.100,0.000,0.000,239801,1.01,17.50,0.000,0.000,0.000,7,9,11,35,6214,0.024,6.58,0.0061,0.000,6,0.147,0.000,0.195,0.050,2.23,3.74,3.53,0.00,0.000,1.00,1.02,1.01,0.147,0.00166,119.30
130000,699,1.444,0.052,14.66,30001,28243,205,0,1532,51,373346.3,4.4,0.002,0.223,0.329,0.446,1486,9.00,2.45,0.00,0.00,0.03,0.42,0.03,0.45,8.93,2.38,0.00,0.00,0.003,0.042,52,0.413,0.987,0.000,0.000,0.013,20906,16723,3,0.445,0.000,0.011,84286,0.130,0.342,0.002,37.31,13959,0,0.086,0.000,0.000,261464,1.00,17.45,0.000,0.000,0.000,7,10,11,36,6291,0.024,3.02,0.0060,0.000,10,0.154,0.000,0.200,0.041,2.19,3.71,3.58,0.00,0.000,1.00,1.00,1.00,0.154,0.00171,123.11
140000,723,1.343,0.056,15.25,31721,29797,229,0,1671,0,377126.1,0.0,0.002,0.200,0.330,0.468,1394,8.71,2.27,0.00,0.00,0.04,0.45,0.02,0.24,8.66,2.31,0.00,0.00,0.007,0.077,65,0.260,0.979,0.000,0.000,0.021,21873,17225,5,0.447,0.006,0.006,73977,0.139,0.376,0.003,37.75,15283,0,0.000,0.000,0.000,197463,1.00,17.78,0.000,0.000,0.000,7,8,10,25,6298,0.024,1.34,0.0060,0.000,10,0.128,0.000,0.207,0.033,2.15,3.70,3.42,0.00,0.000,1.00,1.00,1.00,0.128,0.00152,124.35
150000,743,1.333,0.048,14.82,32614,30624,226,0,1744,20,377904.8,0.0,0.004,0.198,0.338,0.460,1339,8.48,2.43,0.02,0.21,0.02,0.27,0.05,0.72,8.38,2.37,0.00,0.00,0.004,0.053,69,0.218,0.988,0.000,0.000,0.012,22672,16947,6,0.311,0.180,0.009,71721,0.133,0.281,0.002,37.81,16361,0,0.000,0.000,0.000,238690,1.01,17.96,0.000,0.000,0.000,7,8,11,26,6298,0.024,1.65,0.0061,0.000,11,0.153,0.000,0.211,0.032,2.15,3.67,3.36,0.00,0.000,1.01,1.01,1.01,0.153,0.00144,123.98
160000,747,1.403,0.047,14.78,32687,30529,257,0,1897,6,377688.1,0.1,0.003,0.195,0.353,0.450,1405,8.46,3.62,0.00,0.00,0.11,1.77,0.04,0.68,8.30,3.07,0.00,0.00,0.006,0.069,60,0.237,0.987,0.000,0.000,0.013,22679,17022,4,0.478,0.003,0.009,63668,0.141,0.272,0.001,37.81,14864,0,0.012,0.000,0.000,232209,1.00,18.02,0.000,0.000,0.000,6,8,10,52,6316,0.024,2.26,0.0061,0.004,2,0.149,0.000,0.206,0.035,2.08,3.67,3.32,0.00,0.000,1.00,1.00,1.00,0.149,0.00137,123.37
170000,755,1.357,0.043,15.07,33659,31378,304,0,1969,0,381216.4,0.0,0.004,0.197,0.375,0.425,1395,7.95,2.50,0.00,0.00,0.14,1.25,0.07,0.95,7.75,2.12,0.00,0.00,0.013,0.096,58,0.270,0.980,0.000,0.000,0.020,23288,18573,5,0.482,0.000,0.008,106659,0.132,0.264,0.001,38.14,15073,0,0.000,0.000,0.000,215641,1.00,18.55,0.000,0.000,0.000,6,8,9,34,6005,0.023,2.07,0.0065,0.003,8,0.136,0.000,0.205,0.033,1.99,3.66,3.06,0.00,0.000,1.00,1.00,1.00,0.136,0.00136,123.23
180000,755,1.331,0.049,15.07,33886,31485,281,0,2120,0,383517.8,0.0,0.003,0.195,0.376,0.426,1372,7.94,2.17,0.00,0.00,0.07,0.59,0.08,0.59,7.80,1.95,0.00,0.00,0.006,0.052,67,0.213,0.989,0.000,0.000,0.011,23855,20761,4,0.438,0.042,0.048,102026,0.115,0.287,0.002,38.39,15495,0,0.000,0.000,0.000,185425,1.00,18.49,0.000,0.000,0.000,6,8,10,29,5998,0.023,1.09,0.0065,0.000,9,0.118,0.000,0.203,0.035,2.00,3.65,3.10,0.00,0.000,1.00,1.00,1.00,0.118,0.00138,123.96
190000,746,1.398,0.045,15.54,33757,31365,299,0,2102,0,383810.9,0.0,0.004,0.186,0.364,0.445,1331,7.94,2.26,0.00,0.00,0.01,0.12,0.01,0.15,7.92,2.24,0.00,0.00,0.001,0.011,47,0.209,0.987,0.000,0.000,0.013,23556,20247,6,0.402,0.007,0.001,104528,0.113,0.266,0.001,38.38,16271,0,0.000,0.000,0.000,191712,1.00,18.48,0.000,0.000,0.000,6,7,10,29,5921,0.023,1.17,0.0065,0.001,10,0.127,0.000,0.201,0.031,1.95,3.64,3.13,0.00,0.000,1.00,1.00,1.00,0.127,0.00131,123.88
200000,771,1.425,0.048,15.42,32628,30194,311,0,2098,3,380875.0,0.0,0.003,0.180,0.370,0.447,1312,8.00,2.32,0.00,0.00,0.09,0.94,0.02,0.54,7.89,2.11,0.00,0.00,0.008,0.069,66,0.248,0.984,0.000,0.000,0.016,22698,19142,6,0.319,0.000,0.004,76768,0.128,0.304,0.002,38.13,15520,0,0.000,0.000,0.000,164835,1.00,18.28,0.000,0.000,0.000,6,7,9,35,6169,0.024,1.89,0.0063,0.000,11,0.114,0.000,0.193,0.037,2.04,3.75,3.11,0.00,0.000,1.00,1.00,1.00,0.114,0.00125,123.43
210000,763,1.349,0.043,15.88,33145,30739,327,0,2087,0,384178.0,0.0,0.005,0.198,0.385,0.412,1346,7.74,2.04,0.00,0.00,0.05,0.56,0.05,1.16,7.64,1.88,0.00,0.00,0.008,0.074,50,0.298,0.980,0.000,0.000,0.020,23495,19337,6,0.426,0.012,0.004,49262,0.124,0.258,0.001,38.44,15614,0,0.000,0.000,0.000,227852,1.00,18.47,0.000,0.000,0.000,6,7,9,32,5907,0.023,1.81,0.0066,0.008,3,0.140,0.000,0.188,0.030,1.94,3.75,3.02,0.00,0.000,1.00,1.00,1.00,0.140,0.00136,123.19
220000,782,1.326,0.046,15.97,34144,31418,360,0,2347,12,385414.4,2.8,0.002,0.207,0.404,0.387,1327,7.65,2.36,0.00,0.00,0.08,0.92,0.05,1.19,7.53,2.04,0.00,0.00,0.006,0.067,53,0.295,0.988,0.000,0.000,0.012,24439,20537,4,0.390,0.116,0.004,37340,0.154,0.286,0.002,38.58,15964,0,0.234,0.000,0.000,311056,1.00,18.39,0.000,0.000,0.000,6,7,9,33,5983,0.023,1.53,0.0065,0.005,4,0.181,0.000,0.182,0.028,1.96,3.76,3.05,0.00,0.000,1.00,1.00,1.00,0.181,0.00131,123.33
230000,792,1.384,0.042,15.67,34282,31748,355,0,2169,0,387740.3,0.0,0.002,0.208,0.408,0.382,1318,7.69,2.43,0.00,0.00,0.05,0.77,0.02,0.50,7.63,2.31,0.00,0.00,0.003,0.040,60,0.227,0.989,0.000,0.000,0.011,24561,21165,5,0.380,0.114,0.003,49221,0.150,0.269,0.002,38.81,16089,0,0.000,0.000,0.000,270717,1.00,18.50,0.000,0.000,0.000,6,7,9,35,6094,0.023,1.65,0.0064,0.000,15,0.156,0.000,0.186,0.026,2.02,3.67,3.08,0.00,0.000,1.00,1.00,1.00,0.156,0.00130,122.98
240000,780,1.312,0.038,15.87,33509,31015,344,0,2162,4,384178.2,0.5,0.003,0.210,0.407,0.380,1351,7.90,2.71,0.00,0.00,0.11,1.09,0.00,0.00,7.78,2.54,0.00,0.00,0.008,0.073,67,0.264,0.985,0.000,0.000,0.015,23863,20227,6,0.337,0.013,0.000,40783,0.153,0.210,0.001,38.45,15381,0,0.133,0.000,0.000,230683,1.00,18.25,0.000,0.000,0.000,6,7,10,37,6159,0.023,1.58,0.0063,0.000,10,0.133,0.000,0.190,0.031,2.00,3.78,3.11,0.00,0.000,1.00,1.00,1.00,0.133,0.00136,123.42
250000,842,1.375,0.040,14.80,33660,30968,359,0,2271,1,385674.7,0.1,0.003,0.201,0.411,0.386,1347,8.55,4.10,0.00,0.03,0.06,0.95,0.02,0.40,8.47,4.07,0.00,0.00,0.003,0.050,76,0.252,0.979,0.000,0.000,0.021,24481,21430,5,0.314,0.000,0.004,56189,0.144,0.267,0.002,38.64,15023,0,0.063,0.000,0.000,209088,1.00,17.88,0.000,0.000,0.000,6,8,12,42,7198,0.027,11.30,0.0054,0.000,95,0.128,0.000,0.180,0.042,2.08,3.85,3.21,0.00,0.000,1.00,1.00,1.00,0.128,0.00124,113.50
260000,756,1.359,0.040,15.70,32732,30420,359,0,2039,11,380788.9,1.0,0.001,0.199,0.404,0.395,1416,7.96,2.99,0.01,0.25,0.10,1.04,0.02,0.28,7.84,2.82,0.00,0.00,0.008,0.077,61,0.251,0.987,0.000,0.000,0.013,23506,21044,5,0.405,0.013,0.005,36208,0.156,0.236,0.001,38.11,13649,0,0.089,0.000,0.000,206167,1.00,18.15,0.000,0.000,0.000,6,7,9,28,6021,0.023,2.32,0.0064,0.000,6,0.127,0.000,0.179,0.037,2.01,3.73,3.21,0.00,0.000,1.00,1.00,1.00,0.127,0.00134,123.00
270000,773,1.345,0.039,15.43,33848,31531,359,0,1941,7,387121.2,0.1,0.002,0.194,0.399,0.405,1386,7.78,2.64,0.01,0.15,0.07,0.46,0.06,1.62,7.65,2.26,0.00,0.00,0.009,0.070,58,0.247,0.981,0.000,0.000,0.019,24701,22610,7,0.323,0.023,0.001,34633,0.148,0.214,0.001,38.76,14332,0,0.017,0.000,0.000,230607,1.00,18.30,0.000,0.000,0.000,6,7,9,45,6014,0.023,1.66,0.0065,0.000,8,0.143,0.000,0.184,0.035,2.01,3.74,3.16,0.00,0.000,1.00,1.00,1.00,0.144,0.00132,123.02
280000,772,1.372,0.034,15.28,33270,31093,336,0,1842,9,384726.9,0.7,0.002,0.190,0.402,0.405,1369,8.17,3.64,0.09,1.50,0.11,1.29,0.02,0.42,7.94,2.90,0.00,0.00,0.005,0.045,68,0.275,0.982,0.000,0.000,0.018,24068,21264,6,0.308,0.023,0.005,30097,0.152,0.167,0.000,38.49,15100,0,0.074,0.000,0.000,214726,1.04,18.14,0.000,0.000,0.000,6,7,10,50,6308,0.024,0.97,0.0063,0.000,8,0.137,0.000,0.193,0.038,1.97,3.81,3.14,0.01,0.004,1.04,1.04,1.05,0.137,0.00129,123.98
290000,756,1.313,0.037,15.63,33304,30954,364,0,2002,43,386380.8,4.5,0.006,0.187,0.421,0.387,1371,7.79,2.68,0.02,0.52,0.04,0.48,0.02,0.41,7.71,2.39,0.00,0.00,0.005,0.054,58,0.302,0.988,0.000,0.000,0.012,24416,21738,7,0.341,0.000,0.003,27050,0.172,0.220,0.001,38.70,14617,0,0.106,0.000,0.000,184368,1.01,18.36,0.000,0.000,0.000,6,7,9,42,5887,0.022,1.07,0.0066,0.000,4,0.120,0.000,0.187,0.034,1.92,3.78,3.06,0.00,0.000,1.01,1.01,1.01,0.120,0.00130,123.67
300000,796,1.319,0.035,15.43,33874,31370,382,0,2082,55,388102.8,5.3,0.008,0.186,0.417,0.389,1349,7.75,2.34,0.02,0.31,0.05,0.67,0.04,0.54,7.64,2.21,0.00,0.00,0.003,0.046,66,0.264,0.984,0.000,0.000,0.016,24880,22151,6,0.335,0.008,0.014,42983,0.160,0.193,0.001,38.87,15447,0,0.095,0.000,0.000,190642,1.01,18.48,0.000,0.000,0.000,6,7,9,29,6171,0.024,2.43,0.0064,0.000,9,0.124,0.000,0.182,0.038,1.93,3.69,3.08,0.00,0.000,1.01,1.01,1.01,0.124,0.00122,122.14
310000,779,1.341,0.029,15.08,34111,31699,346,0,2083,1,384836.2,0.1,0.004,0.183,0.416,0.396,1355,7.73,2.37,0.01,0.21,0.04,0.56,0.02,0.68,7.66,1.95,0.00,0.00,0.004,0.047,72,0.263,0.976,0.000,0.000,0.024,24207,20581,7,0.322,0.001,0.001,40066,0.153,0.121,0.000,38.53,15517,0,0.068,0.000,0.000,191074,1.00,18.50,0.000,0.000,0.000,6,7,9,39,6023,0.023,1.04,0.0065,0.001,6,0.126,0.000,0.197,0.025,1.98,3.72,3.04,0.00,0.000,1.00,1.01,1.00,0.127,0.00124,123.87
320000,768,1.358,0.033,15.54,33946,31548,350,0,2059,6,385656.8,0.3,0.002,0.186,0.424,0.388,1324,8.06,3.74,0.02,0.31,0.06,0.68,0.04,0.60,7.94,3.54,0.00,0.00,0.004,0.051,57,0.266,0.986,0.000,0.000,0.014,24621,20994,5,0.333,0.020,0.007,49305,0.149,0.200,0.001,38.61,15645,0,0.054,0.000,0.000,205426,1.00,18.28,0.000,0.000,0.000,6,7,9,34,6187,0.024,1.71,0.0063,0.017,4,0.133,0.000,0.191,0.034,2.03,3.74,3.12,0.00,0.000,1.00,1.00,1.00,0.133,0.00127,123.12
330000,718,1.314,0.167,15.62,30846,28557,326,0,2013,0,363364.9,0.0,0.002,0.193,0.410,0.396,1416,7.68,1.94,0.00,0.00,0.05,0.49,0.06,1.01,7.56,1.68,0.00,0.00,0.006,0.051,57,0.258,0.989,0.000,0.000,0.011,20768,17040,4,0.305,0.000,0.007,41502,0.154,1.033,0.017,36.61,14264,0,0.000,0.000,0.000,152069,1.00,18.63,0.000,0.000,0.000,6,7,9,25,5512,0.021,40.66,0.0067,0.017,1,0.102,0.000,0.187,0.012,1.97,3.67,3.02,0.00,0.000,1.00,1.00,1.00,0.102,0.00137,86.17
340000,766,1.349,0.030,15.32,32573,30026,327,0,2172,0,378648.2,0.0,0.002,0.202,0.407,0.388,1383,7.83,1.73,0.00,0.00,0.01,0.13,0.01,0.14,7.81,1.72,0.00,0.00,0.001,0.013,53,0.223,0.984,0.000,0.000,0.016,22938,18801,4,0.406,0.000,0.005,54348,0.164,0.148,0.000,37.68,15018,0,0.000,0.000,0.000,196914,1.00,18.73,0.000,0.000,0.000,7,8,9,27,5996,0.023,11.84,0.0063,0.017,6,0.122,0.000,0.200,0.028,2.02,3.59,3.06,0.00,0.000,1.00,1.00,1.00,0.123,0.00142,113.92
350000,719,1.364,0.031,15.29,33503,31072,336,0,2142,8,378669.5,0.0,0.003,0.194,0.416,0.388,1367,8.09,2.27,0.00,0.00,0.02,0.40,0.06,0.70,8.01,1.98,0.00,0.00,0.001,0.019,65,0.243,0.992,0.000,0.000,0.008,23107,19466,4,0.433,0.008,0.011,66991,0.140,0.177,0.001,37.91,15465,0,0.000,0.000,0.000,203609,1.00,18.51,0.000,0.000,0.000,7,8,10,25,5816,0.022,1.09,0.0066,0.024,5,0.132,0.000,0.202,0.019,2.08,3.70,3.06,0.00,0.000,1.00,1.00,1.00,0.132,0.00145,124.44
360000,756,1.307,0.025,15.31,32204,29840,362,0,1965,0,366471.9,0.0,0.002,0.190,0.424,0.383,1412,8.06,2.97,0.00,0.00,0.08,1.58,0.08,0.81,7.90,2.38,0.00,0.00,0.004,0.046,60,0.254,0.983,0.000,0.000,0.017,23765,19201,4,0.415,0.000,0.012,64421,0.143,0.138,0.000,36.67,14759,0,0.000,0.000,0.000,227436,1.00,18.57,0.000,0.000,0.000,7,8,9,43,6095,0.023,1.34,0.0061,0.013,10,0.154,0.000,0.202,0.028,2.03,3.73,3.00,0.00,0.000,1.00,1.00,1.00,0.154,0.00130,125.43
370000,733,1.353,0.028,15.26,33158,30864,371,0,1946,6,375386.0,0.6,0.002,0.186,0.423,0.388,1382,8.29,2.18,0.00,0.00,0.03,0.32,0.03,0.61,8.23,2.09,0.00,0.00,0.002,0.020,61,0.273,0.985,0.000,0.000,0.015,24136,19570,4,0.468,0.020,0.003,75733,0.140,0.161,0.000,37.56,15510,0,0.093,0.000,0.000,210982,1.00,18.49,0.000,0.000,0.000,7,8,10,26,6073,0.023,1.68,0.0062,0.001,7,0.143,0.000,0.199,0.032,2.09,3.71,3.05,0.00,0.000,1.00,1.00,1.00,0.143,0.00136,124.20
380000,708,1.337,0.027,15.22,32287,30142,338,0,1832,0,365019.6,0.0,0.003,0.184,0.415,0.398,1440,8.38,2.21,0.00,0.00,0.04,0.82,0.05,0.64,8.29,1.97,0.00,0.00,0.002,0.034,54,0.234,0.992,0.000,0.000,0.008,23259,18094,3,0.480,0.032,0.008,75971,0.143,0.149,0.000,36.54,14782,0,0.000,0.000,0.000,221984,1.00,18.25,0.000,0.000,0.000,7,8,10,26,5933,0.023,1.67,0.0062,0.007,6,0.156,0.000,0.212,0.026,2.04,3.78,3.09,0.00,0.000,1.00,1.00,1.00,0.156,0.00134,125.24
390000,742,1.341,0.026,15.21,33156,30752,363,0,2007,0,372044.5,0.0,0.004,0.179,0.430,0.387,1401,8.18,2.43,0.00,0.00,0.08,0.85,0.03,0.43,8.08,2.16,0.00,0.00,0.005,0.048,65,0.263,0.988,0.000,0.000,0.012,24249,19851,4,0.322,0.140,0.009,92658,0.139,0.126,0.000,37.23,15321,0,0.000,0.000,0.000,202706,1.00,18.50,0.000,0.000,0.000,7,8,9,26,6072,0.023,1.01,0.0062,0.007,5,0.144,0.000,0.203,0.027,2.01,3.71,3.04,0.00,0.000,1.00,1.00,1.00,0.144,0.00128,125.20
400000,748,1.382,0.028,15.34,33462,31041,358,0,2057,0,382491.4,0.0,0.002,0.182,0.432,0.384,1357,8.14,2.43,0.01,0.18,0.15,1.69,0.06,0.61,7.93,2.13,0.00,0.00,0.008,0.077,67,0.318,0.984,0.000,0.000,0.016,24001,19284,6,0.286,0.015,0.013,100025,0.133,0.141,0.000,38.31,15883,0,0.000,0.000,0.000,164577,1.00,18.55,0.000,0.000,0.000,7,8,9,32,6091,0.023,0.97,0.0065,0.000,8,0.113,0.000,0.197,0.031,2.07,3.66,3.08,0.00,0.000,1.00,1.00,1.00,0.113,0.00136,124.16
410000,763,1.294,0.031,15.06,33270,30922,342,0,1991,2,374082.2,0.1,0.003,0.176,0.422,0.400,1407,8.01,2.09,0.00,0.00,0.02,0.30,0.05,0.64,7.94,2.05,0.00,0.00,0.002,0.037,58,0.345,0.978,0.000,0.000,0.022,23699,18798,5,0.358,0.009,0.010,87853,0.134,0.204,0.001,37.46,15125,0,0.030,0.000,0.000,184571,1.00,18.71,0.000,0.000,0.000,7,8,9,35,6114,0.023,1.68,0.0062,0.001,7,0.134,0.000,0.202,0.034,2.01,3.59,3.06,0.00,0.000,1.00,1.00,1.00,0.134,0.00123,124.29
420000,727,1.413,0.036,14.84,33366,31134,304,0,1964,0,376010.9,0.0,0.002,0.178,0.423,0.397,1398,8.44,4.19,0.00,0.00,0.15,1.33,0.03,0.31,8.26,3.62,0.00,0.00,0.008,0.065,65,0.446,0.983,0.000,0.000,0.017,22906,18136,4,0.358,0.270,0.015,92101,0.141,0.236,0.001,37.65,15254,0,0.000,0.000,0.000,164549,1.00,18.82,0.003,0.000,0.000,7,8,9,64,6139,0.023,2.10,0.0063,0.023,5,0.118,0.000,0.202,0.026,2.17,3.50,3.11,0.00,0.000,1.00,1.00,1.00,0.118,0.00134,123.68
