step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
100000,13,13,1,0,0,12,0,1.27,10,0.000,2452,0.86,187.33,0.00,11,8,8,0,1.00,1.25,1.67,4,4,8
100000,20,20,0,0,0,20,0,1.00,8,0.000,1455,0.57,135.04,0.00,11,8,8,0,1.00,1.00,1.00,4,4,8
100000,20,20,0,0,0,20,0,1.00,8,0.000,1114,2.23,110.55,0.00,11,8,8,0,1.00,1.00,1.00,4,4,8
100000,20,20,0,0,0,20,0,1.00,8,0.000,1098,0.57,98.56,0.00,11,8,8,0,1.00,1.00,1.00,3,4,8
100000,15,15,0,0,0,15,0,1.00,8,0.000,1023,1.14,85.38,0.00,11,8,8,0,1.00,1.00,1.00,2,4,8
100000,16,16,2,0,0,14,0,1.58,8,0.000,944,1.62,81.78,0.00,11,8,8,0,1.00,1.50,2.25,6,4,8
100000,15,15,0,0,0,15,0,1.00,8,0.000,923,2.46,82.40,0.00,11,8,8,0,1.00,1.00,1.00,4,4,8
100000,20,20,0,0,0,20,0,1.00,8,0.000,922,1.04,94.92,0.00,11,8,8,0,1.00,1.00,1.00,5,4,8
100000,16,16,2,0,0,14,0,1.58,8,0.000,901,1.98,67.39,0.00,11,0,8,0,1.00,1.50,2.25,6,4,8
100000,18,18,0,0,0,18,0,1.00,8,0.000,897,2.62,81.69,0.00,11,8,8,0,1.00,1.00,1.00,4,4,8
100000,20,20,0,0,0,20,0,1.00,8,0.000,896,3.18,81.57,0.00,11,8,8,0,1.00,1.00,1.00,3,4,8
100000,18,18,0,0,0,18,0,1.00,8,0.000,887,1.56,68.68,0.00,11,8,8,0,1.00,1.00,1.00,3,4,8
100000,20,20,0,0,0,20,0,1.00,8,0.000,882,1.32,80.74,0.00,11,8,8,0,1.00,1.00,1.00,4,4,8
100000,20,20,0,0,0,20,0,1.00,8,0.000,857,1.31,84.81,0.00,11,8,8,0,1.00,1.00,1.00,4,4,8
100000,20,20,0,0,0,20,0,1.00,8,0.000,832,0.64,71.85,0.00,11,8,8,0,1.00,1.00,1.00,5,4,8
100000,20,20,0,0,0,20,0,1.00,8,0.000,824,0.60,82.15,0.00,11,8,8,0,1.00,1.00,1.00,6,4,8
100000,20,20,0,0,0,20,0,1.00,8,0.000,821,2.67,82.28,0.00,11,8,8,0,1.00,1.00,1.00,6,4,8
100000,18,18,0,0,0,18,0,1.00,8,0.000,801,0.94,74.28,0.00,11,8,8,0,1.00,1.00,1.00,3,4,8
100000,17,17,0,0,0,17,0,1.00,8,0.000,788,1.62,66.39,0.00,11,8,8,0,1.00,1.00,1.00,5,4,8
100000,11,11,1,0,0,10,0,1.27,10,0.000,787,0.74,49.27,0.00,11,8,8,0,1.00,1.25,1.67,3,4,8
100000,18,18,0,0,0,18,0,1.00,8,0.000,781,2.26,72.41,0.00,11,8,8,0,1.00,1.00,1.00,5,4,8
100000,11,11,1,0,0,10,0,1.27,10,0.000,749,1.49,50.60,0.00,11,8,8,0,1.00,1.25,1.67,4,4,8
100000,11,11,1,0,0,10,0,1.27,10,0.000,748,2.26,50.79,0.00,11,8,8,0,1.00,1.25,1.67,4,4,8
100000,20,20,0,0,0,20,0,1.00,8,0.000,745,2.78,67.78,0.00,11,8,8,0,1.00,1.00,1.00,4,4,8
100000,13,13,1,0,0,12,0,1.27,10,0.000,736,2.50,59.60,0.00,11,8,8,0,1.00,1.25,1.67,3,4,8
100000,22,22,0,0,0,22,0,1.00,8,0.000,702,1.70,73.30,0.00,11,8,8,0,1.00,1.00,1.00,5,4,8
100000,15,15,0,0,0,15,0,1.00,8,0.000,700,0.69,50.53,0.00,11,8,8,0,1.00,1.00,1.00,6,4,8
100000,20,20,0,0,0,20,0,1.00,8,0.000,685,1.90,68.18,0.00,11,8,8,0,1.00,1.00,1.00,6,4,8
