step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
10000,8,424,17.24,0.22,0.01,0.26,16.74,0.00,1.06,0.000,0.100,370330.3,67.5,2,6,3.72,1.02,1.09
10000,4,283,11.62,0.24,0.00,0.07,11.32,0.00,1.11,0.000,0.176,183400.3,17.6,3,9,2.59,1.11,1.13
10000,0,5,14.00,0.00,0.00,0.00,14.00,0.00,1.00,0.000,0.000,81283.0,47.8,3,4,3.80,1.00,1.00
20000,8,599,10.21,0.13,0.03,0.09,9.97,0.00,1.06,0.000,0.081,324251.4,2.7,3,7,2.56,1.04,1.07
20000,4,302,10.31,0.13,0.04,0.13,10.00,0.00,1.05,0.000,0.162,171847.9,0.1,2,1,2.21,1.05,1.05
20000,0,6,10.17,0.00,0.00,0.17,10.00,0.00,1.00,0.000,0.000,1325.2,0.0,2,6,2.17,1.00,1.00
30000,8,613,9.65,0.18,0.00,0.16,9.30,0.00,1.06,0.000,0.077,326967.8,0.2,2,0,2.52,1.05,1.07
30000,4,306,9.70,0.08,0.02,0.17,9.42,0.00,1.04,0.000,0.149,172102.9,1.9,2,1,2.28,1.04,1.05
30000,0,6,9.83,0.00,0.00,0.00,9.83,0.00,1.00,0.000,0.000,1490.5,0.0,2,6,2.50,1.00,1.00
40000,8,611,9.12,0.13,0.03,0.04,8.93,0.00,1.04,0.000,0.072,328212.6,0.2,1,0,2.50,1.03,1.05
40000,4,322,9.70,0.14,0.05,0.12,9.40,0.00,1.05,0.000,0.156,170607.7,0.1,2,0,2.11,1.03,1.07
40000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1863.6,0.0,0,0,-0.00,-0.00,-0.00
50000,8,637,9.30,0.12,0.03,0.10,9.06,0.00,1.05,0.000,0.077,327596.1,0.0,3,0,2.45,1.05,1.05
50000,4,316,9.52,0.06,0.00,0.03,9.43,0.00,1.03,0.000,0.150,171901.2,0.6,3,0,2.08,1.03,1.04
50000,0,6,8.83,0.00,0.00,0.00,8.83,0.00,1.00,0.000,0.000,1346.2,0.0,3,6,2.17,1.00,1.00
60000,8,612,9.33,0.05,0.02,0.04,9.22,0.00,1.02,0.000,0.074,325002.6,1.7,3,0,2.53,1.02,1.03
60000,4,314,10.53,0.12,0.00,0.00,10.41,0.00,1.03,0.000,0.165,173480.5,1.0,2,0,2.13,1.01,1.05
60000,0,6,9.67,0.00,0.00,0.00,9.67,0.00,1.00,0.000,0.000,1638.8,0.0,3,6,2.67,1.00,1.00
70000,8,602,9.38,0.07,0.00,0.04,9.26,0.00,1.03,0.000,0.073,325818.6,1.9,3,0,2.53,1.03,1.03
70000,4,327,9.63,0.16,0.01,0.09,9.37,0.00,1.07,0.000,0.157,173460.2,1.2,2,0,2.02,1.04,1.08
70000,0,5,11.20,0.20,0.00,1.20,9.80,0.00,1.04,0.000,0.000,1266.8,0.0,3,4,3.80,1.00,1.08
80000,8,591,9.66,0.15,0.06,0.04,9.41,0.00,1.06,0.000,0.074,327646.2,10.2,3,0,2.55,1.06,1.08
80000,4,311,9.93,0.13,0.00,0.02,9.79,0.00,1.06,0.000,0.155,174622.0,1.1,1,0,2.05,1.06,1.07
80000,0,7,9.14,0.14,0.00,0.00,9.00,0.00,1.05,0.000,0.000,1328.2,0.0,3,7,3.00,1.06,1.06
90000,8,589,9.41,0.06,0.05,0.07,9.24,0.00,1.02,0.000,0.072,326594.6,4.2,2,0,2.50,1.01,1.03
90000,4,317,9.94,0.06,0.03,0.07,9.78,0.00,1.02,0.000,0.157,176917.5,0.6,2,0,2.06,1.03,1.02
90000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,1242.1,0.0,1,1,3.00,1.00,1.00
100000,8,615,9.13,0.07,0.02,0.08,8.96,0.00,1.02,0.000,0.073,326935.1,5.1,5,0,2.40,1.02,1.03
100000,4,326,10.07,0.05,0.00,0.09,9.93,0.00,1.02,0.000,0.163,175926.8,1.4,3,1,1.95,1.00,1.03
100000,0,4,8.75,0.00,0.00,0.00,8.75,0.00,1.00,0.000,0.000,1251.7,0.0,2,4,2.75,1.00,1.00
110000,8,617,9.22,0.12,0.02,0.06,9.02,0.00,1.04,0.000,0.074,327829.8,4.5,4,0,2.43,1.04,1.04
110000,4,334,10.37,0.04,0.02,0.10,10.22,0.00,1.02,0.000,0.173,184159.5,0.1,2,0,1.83,1.01,1.02
110000,0,5,9.20,1.00,0.00,0.00,8.20,0.00,1.34,0.000,0.000,1324.6,0.0,3,5,3.00,1.28,1.48
120000,8,614,9.43,0.16,0.02,0.09,9.17,0.00,1.06,0.000,0.077,327930.6,6.7,3,1,2.46,1.05,1.08
120000,4,323,10.84,0.16,0.02,0.16,10.49,0.00,1.06,0.000,0.181,187584.8,1.6,4,2,1.83,1.02,1.09
120000,0,6,9.17,0.00,0.00,0.17,9.00,0.00,1.00,0.000,0.000,1292.0,0.0,3,6,2.33,1.00,1.00
130000,8,592,9.13,0.05,0.02,0.06,9.00,0.00,1.02,0.000,0.075,321654.4,6.4,5,6,2.36,1.03,1.03
130000,4,337,9.99,0.08,0.07,0.04,9.81,0.01,1.03,0.003,0.177,181814.3,0.8,4,3,1.86,1.03,1.03
130000,0,3,9.33,0.00,0.00,0.00,9.33,0.00,1.00,0.000,0.000,1052.6,0.0,2,3,1.67,1.00,1.00
140000,8,607,9.29,0.06,0.01,0.08,9.15,0.00,1.03,0.000,0.076,325983.8,4.8,5,1,2.35,1.03,1.03
140000,4,319,9.92,0.12,0.01,0.06,9.74,0.00,1.05,0.000,0.166,181516.2,1.1,4,5,1.92,1.04,1.06
140000,0,9,10.33,0.00,0.00,0.00,10.33,0.00,1.00,0.000,0.001,1057.9,0.0,4,9,2.67,1.00,1.00
150000,8,610,9.66,0.15,0.08,0.09,9.33,0.01,1.06,0.002,0.077,333546.7,4.0,6,0,2.38,1.05,1.06
150000,4,358,9.33,0.10,0.00,0.00,9.23,0.00,1.05,0.000,0.167,182101.5,4.1,5,2,1.88,1.05,1.05
150000,0,6,6.83,0.00,0.00,0.00,6.83,0.00,1.00,0.000,0.000,1106.2,0.0,4,6,2.50,1.00,1.00
