step,mass,born_size,born_hard,born_muscle,born_sensor,born_digestive,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,21.55,36,0,14,0,22,0,4,0,8,0,1.00,8,0.186,652,0.00,27.59,13.12,1296,0,1,0,1.00,1.00,1.00,4,3,5,10.7,11.452,12,1.796,0.692,6,1.000,0,8.50,0.00,0,0.0079,0.637,0.0000,413,0.8616
100000,37.67,36,6,16,0,14,5,13,0,11,3,2.73,2,0.345,652,0.00,14.78,36.11,593,2,1,3,3.00,1.00,3.33,4,6,5,41.9,26.496,29,1.108,0.694,6,1.000,1,20.50,19.75,0,0.0000,0.397,0.0000,404,0.6517
100000,28.92,36,6,16,0,14,6,2,0,9,1,3.40,4,0.069,652,-0.00,6.41,32.98,593,2,1,1,3.00,1.33,5.25,5,4,6,50.6,4.444,17,1.257,0.643,6,1.000,0,21.89,-2.50,0,0.0000,0.402,0.0000,364,0.7438
100000,52.27,64,0,15,0,49,0,15,0,30,0,1.00,4,0.287,649,0.00,30.42,7.81,593,0,1,0,1.00,1.00,1.00,6,8,6,24.6,8.550,45,1.162,0.679,8,1.000,0,6.40,-5.00,0,0.0000,0.545,0.0000,346,0.5533
100000,34.26,49,4,22,0,23,4,12,0,9,2,1.71,0,0.350,649,0.00,18.31,17.63,593,1,2,2,2.14,1.29,1.71,5,7,7,35.0,9.776,25,1.181,0.739,7,1.000,0,9.25,0.00,0,0.0000,0.423,0.0000,392,0.6834
100000,26.59,36,7,14,0,15,7,2,0,8,2,3.12,0,0.075,648,0.00,4.01,15.23,593,0,1,2,3.50,1.00,4.00,7,6,6,25.2,1.243,17,1.108,0.694,6,1.000,0,3.75,-3.75,0,0.0000,0.397,0.0000,475,0.7757
100000,41.49,36,6,16,0,14,6,9,0,12,3,3.00,0,0.217,648,0.61,13.91,22.11,593,1,2,3,3.00,1.33,3.83,4,6,6,26.6,23.523,27,1.257,0.643,6,1.000,0,9.80,-9.25,0,0.0000,0.402,0.0000,371,0.6210
100000,22.63,36,6,16,0,14,6,2,0,4,2,3.36,2,0.088,646,2.29,16.86,17.59,593,1,0,2,3.00,2.00,4.40,3,5,6,37.0,21.587,12,1.257,0.643,6,1.000,0,10.51,-5.00,0,0.0000,0.402,0.0000,534,0.8408
100000,106.35,49,39,0,0,10,39,0,0,10,0,13.71,0,0.000,645,0.00,19.75,1.49,593,0,0,0,16.71,12.43,12.86,6,7,7,14.6,17.640,49,1.209,0.628,7,1.000,0,0.00,0.00,0,0.0000,0.427,0.0000,250,0.3879
100000,48.78,36,8,16,0,12,8,13,0,12,3,3.25,0,0.266,644,0.00,8.06,30.10,593,1,1,3,4.00,1.00,4.00,4,6,6,35.1,17.291,33,1.190,0.702,6,1.000,0,6.75,-4.25,0,0.0000,0.318,0.0000,362,0.5727
100000,43.35,36,12,18,0,6,12,10,0,4,4,5.50,0,0.231,644,1.85,14.07,18.58,1347,1,1,4,6.00,2.67,6.67,4,6,6,34.6,13.153,26,1.141,0.655,6,1.000,0,7.76,-2.00,0,0.0000,0.316,0.0000,359,0.6075
100000,14.83,36,0,6,0,30,0,3,0,10,0,1.00,8,0.202,643,2.13,15.98,18.39,593,1,0,0,1.00,1.00,1.00,4,4,4,26.4,4.063,13,1.141,0.683,6,1.000,0,2.69,2.50,0,0.0000,0.398,0.0000,529,1.0000
100000,35.14,31,13,1,0,17,13,1,0,6,1,5.21,4,0.028,642,0.00,14.92,7.18,1341,0,0,1,5.40,6.40,4.71,4,7,5,9.6,3.497,20,1.065,0.609,7,1.000,0,0.75,-0.75,0,0.0316,0.000,0.0000,395,0.6748
100000,15.51,36,6,16,0,14,5,0,0,4,0,2.69,8,0.000,642,0.00,13.01,21.12,593,1,1,0,2.67,1.67,4.25,5,2,6,33.9,7.894,9,1.108,0.694,6,1.000,0,6.33,6.25,0,0.0000,0.397,0.0000,440,1.0000
100000,12.19,36,6,15,0,15,3,0,0,5,0,2.50,8,0.000,640,0.26,25.37,25.34,593,1,0,0,2.17,1.83,4.00,2,2,6,30.4,14.412,8,1.108,0.694,6,1.000,0,7.50,-7.50,0,0.0000,0.397,0.0000,458,1.0000
100000,20.24,49,0,7,4,38,0,0,4,14,0,1.00,8,0.000,639,0.00,35.12,17.72,593,2,2,0,1.00,1.00,1.00,2,3,7,45.5,3.271,18,1.265,0.594,7,1.000,1,5.75,0.00,4,0.0000,0.343,0.0000,386,0.8891
100000,56.86,64,0,28,0,36,0,24,0,15,0,1.00,0,0.422,638,1.60,32.70,55.26,593,1,0,0,1.00,1.00,1.00,6,8,8,28.9,30.246,39,1.458,0.593,8,1.000,0,9.55,-6.75,0,0.0000,0.467,0.0000,294,0.5304
100000,20.19,36,0,12,0,24,0,12,0,9,0,1.00,4,0.594,637,0.86,44.20,8.14,850,1,2,0,1.00,1.00,1.00,4,5,5,32.4,27.859,21,0.961,0.671,6,1.000,0,5.32,-4.00,0,0.0086,0.071,0.0000,454,0.8903
100000,38.98,36,6,16,0,14,6,11,0,8,3,2.92,0,0.282,636,0.00,12.87,22.77,593,0,1,3,3.00,1.00,3.83,4,6,6,21.7,15.626,25,1.257,0.643,6,1.000,0,4.00,4.00,0,0.0000,0.402,0.0000,368,0.6407
100000,66.56,49,18,25,0,6,18,12,0,6,4,6.46,0,0.180,635,0.00,1.90,12.33,593,0,0,4,7.71,3.29,7.43,5,7,7,18.8,0.619,36,1.233,0.660,7,1.000,0,1.25,0.00,0,0.0000,0.395,0.0000,297,0.4903
100000,30.63,30,4,6,0,20,4,6,0,13,2,2.23,2,0.196,635,4.53,19.88,15.15,593,0,1,2,2.80,1.00,2.50,5,6,5,25.5,8.399,23,1.134,0.741,6,1.000,0,4.53,0.50,0,0.0000,0.558,0.0000,410,0.7228
100000,38.00,49,8,20,0,21,8,0,0,20,0,3.59,6,0.000,633,-0.00,7.22,28.44,593,0,0,0,3.43,1.00,6.00,3,4,7,19.1,0.658,28,1.056,0.641,7,1.000,0,6.00,0.00,0,0.0000,0.401,0.0000,376,0.6489
100000,27.38,36,12,18,0,6,12,0,0,0,0,9.00,8,0.000,632,0.00,9.07,31.89,1347,1,1,0,6.00,6.00,18.00,3,2,6,25.7,4.123,12,1.141,0.655,6,1.000,0,7.00,5.75,0,0.0000,0.316,0.0000,374,0.7644
100000,32.01,36,0,13,0,23,0,11,0,8,0,1.00,4,0.344,631,0.00,40.54,26.21,1340,0,0,0,1.00,1.00,1.00,3,5,5,19.4,18.058,19,1.685,0.787,6,1.000,0,3.25,-3.25,0,0.0000,0.696,0.0000,415,0.7070
100000,9.02,25,0,6,0,19,0,2,0,5,0,1.00,8,0.222,629,2.10,30.37,2.11,850,2,1,0,1.00,1.00,1.00,4,4,2,38.2,15.303,7,1.288,0.774,5,1.000,0,15.55,-1.25,0,0.0376,0.504,0.0000,598,1.0000
100000,47.34,36,6,16,0,14,6,12,0,14,2,2.92,0,0.253,629,5.95,26.91,51.31,593,1,0,2,3.00,1.00,3.83,4,6,6,36.4,28.830,32,1.246,0.655,6,1.000,0,17.25,17.25,0,0.0000,0.380,0.0000,357,0.5813
100000,23.51,48,8,26,0,14,8,0,0,6,0,4.27,6,0.000,628,0.00,13.46,26.17,593,0,1,0,3.43,2.86,6.25,4,4,7,20.1,11.385,14,1.069,0.695,7,1.000,0,8.36,-6.50,0,0.0000,0.345,0.0000,382,0.8249
100000,99.78,49,34,10,0,5,34,7,0,5,2,11.75,0,0.070,627,0.00,7.42,8.85,593,0,0,4,14.57,8.71,11.86,9,7,7,17.2,5.177,46,1.247,0.653,7,1.000,0,1.95,-1.50,0,0.0000,0.289,0.0000,250,0.4004
100000,30.96,49,0,33,0,16,0,7,0,13,0,1.00,2,0.226,627,4.10,18.14,12.36,1350,0,0,0,1.00,1.00,1.00,3,7,6,11.5,3.352,20,1.548,0.679,7,1.000,0,2.69,-2.50,0,0.0199,0.382,0.0000,337,0.7189
100000,12.65,49,0,7,4,38,0,2,0,8,0,1.00,14,0.158,627,0.00,29.90,2.52,593,2,2,0,1.00,1.00,1.00,4,5,2,40.5,12.764,10,1.265,0.594,7,1.000,0,5.25,-5.25,0,0.0000,0.343,0.0000,474,1.0000
100000,14.84,25,0,9,0,16,0,2,0,8,0,1.00,4,0.135,626,1.33,31.55,10.02,1341,1,0,0,1.00,1.00,1.00,4,4,4,27.9,8.753,10,1.484,0.752,5,1.000,0,6.64,-2.25,0,0.0000,0.541,0.0000,463,1.0000
100000,33.55,36,13,16,0,7,13,0,0,3,0,7.72,6,0.000,626,-0.00,11.57,25.30,593,0,0,0,6.50,4.00,12.67,2,3,6,12.7,3.851,16,1.157,0.678,6,1.000,0,6.50,-6.50,0,0.0000,0.426,0.0000,379,0.6906
100000,69.32,49,17,19,0,13,17,12,0,12,3,5.96,0,0.173,625,0.83,13.09,11.95,593,0,0,3,7.29,2.14,7.21,8,7,7,16.1,17.985,41,1.195,0.709,7,1.000,0,0.56,0.25,0,0.0000,0.259,0.0000,285,0.4804
100000,21.25,64,2,22,0,40,2,10,0,3,5,1.64,10,0.470,625,1.10,25.80,36.33,593,2,2,5,2.33,1.00,1.62,4,8,3,60.8,4.629,15,1.250,0.654,8,1.000,0,13.50,0.00,0,0.0000,0.489,0.0000,326,0.8676
100000,30.31,64,0,20,0,44,0,5,0,16,0,1.00,8,0.165,625,1.19,34.17,8.76,1342,0,0,0,1.00,1.00,1.00,6,8,4,19.6,16.319,21,1.443,0.638,8,1.000,0,1.90,0.75,0,0.0014,0.135,0.0000,399,0.7265
100000,61.43,49,17,26,0,6,17,17,0,6,4,6.00,0,0.277,624,0.00,10.94,16.17,593,1,0,4,7.29,2.14,7.29,8,7,7,28.7,8.563,40,1.078,0.781,7,1.000,0,8.98,-8.75,0,0.0000,0.419,0.0000,313,0.5104
100000,38.78,36,6,7,0,23,6,7,0,16,3,3.00,0,0.180,624,1.82,40.15,20.94,593,0,0,3,3.00,1.33,3.83,4,6,6,21.9,25.638,29,1.108,0.694,6,1.000,0,4.25,-4.25,0,0.0000,0.397,0.0000,385,0.6423
100000,36.97,49,0,12,0,37,0,11,0,17,0,1.00,4,0.298,623,0.18,20.10,21.66,593,2,2,0,1.00,1.00,1.00,6,6,6,38.2,21.210,28,1.320,0.671,7,1.000,1,16.50,-16.50,0,0.0000,0.450,0.0000,364,0.6579
100000,40.23,36,6,16,0,14,6,9,0,11,3,3.00,0,0.224,623,4.51,47.16,17.69,593,1,0,3,3.00,1.33,3.83,4,6,6,29.2,28.134,26,1.257,0.643,6,1.000,0,23.00,-23.00,0,0.0000,0.402,0.0000,360,0.6306
100000,49.23,49,14,21,0,14,14,5,0,8,3,5.64,0,0.102,622,0.00,7.20,31.43,593,1,1,3,6.00,3.14,6.71,5,7,7,30.8,0.145,27,1.201,0.679,7,1.000,0,4.75,4.75,0,0.0000,0.330,0.0000,316,0.5701
100000,38.98,36,6,16,0,14,6,7,0,12,3,3.00,0,0.180,621,4.36,30.69,12.17,593,1,1,3,3.00,1.33,3.83,3,6,6,27.2,17.418,25,1.257,0.643,6,1.000,0,15.70,-3.75,0,0.0000,0.402,0.0000,358,0.6407
100000,40.42,49,0,20,0,29,0,14,0,16,0,1.00,0,0.346,621,0.64,39.16,7.94,593,0,0,0,1.00,1.00,1.00,6,7,7,19.2,6.787,30,1.347,0.625,7,1.000,0,8.00,-8.00,0,0.0000,0.436,0.0000,335,0.6292
100000,77.53,49,20,20,0,9,20,15,0,9,3,6.75,0,0.193,617,0.00,14.08,16.40,593,1,0,6,8.57,3.00,7.71,4,7,7,25.6,14.486,44,1.211,0.675,7,1.000,0,5.51,-4.25,0,0.0000,0.412,0.0000,275,0.4543
100000,57.60,49,0,15,0,34,0,10,0,23,0,1.00,0,0.174,617,2.50,20.56,16.18,1340,1,1,0,1.00,1.00,1.00,7,7,7,34.2,13.539,33,1.745,0.576,7,1.000,0,5.06,5.00,0,0.0000,0.097,0.0000,274,0.5270
100000,29.82,36,5,14,1,16,3,10,0,12,3,1.59,2,0.335,617,0.00,8.70,11.29,593,0,0,3,2.20,1.00,1.58,4,6,5,19.6,2.729,25,1.065,0.734,6,1.000,0,2.37,0.75,0,0.0000,0.438,0.0000,413,0.7326
100000,31.43,36,6,16,0,14,5,3,0,12,1,3.11,6,0.095,615,0.03,23.88,3.56,593,0,1,1,3.00,1.00,4.50,4,4,5,18.4,14.525,20,1.257,0.643,6,1.000,0,10.12,-5.50,0,0.0000,0.402,0.0000,364,0.7135
100000,29.08,36,0,7,0,29,0,6,0,15,0,1.00,4,0.206,613,1.06,19.34,8.77,1296,1,0,0,1.00,1.00,1.00,4,5,5,28.2,9.069,21,1.385,0.750,6,1.000,0,3.78,-3.75,0,0.0095,0.510,0.0000,402,0.7418
100000,63.53,36,0,8,0,28,0,7,0,28,0,1.00,0,0.110,611,4.00,14.06,9.93,1340,0,0,0,1.00,1.00,1.00,6,6,6,20.2,15.259,35,1.815,0.724,6,1.000,1,2.50,2.50,0,0.0000,0.777,0.0000,303,0.5018
100000,14.55,81,0,35,0,46,0,11,0,5,0,1.00,12,0.756,611,0.00,31.73,2.28,593,1,0,0,1.00,1.00,1.00,3,7,5,25.9,1.719,16,0.909,0.516,9,1.000,0,6.27,-6.25,0,0.0322,0.065,0.0000,415,1.0000
100000,71.62,49,26,10,0,13,26,0,0,7,0,9.71,0,0.000,610,0.00,3.12,17.03,593,0,0,0,11.14,7.86,9.93,8,7,7,22.4,9.556,33,1.214,0.633,7,1.000,0,2.02,1.00,0,0.0000,0.296,0.0000,269,0.4726
100000,36.57,36,6,16,0,14,6,9,0,12,3,3.00,0,0.246,610,3.97,20.13,16.22,593,2,2,3,3.00,1.33,3.83,6,6,6,55.8,7.545,27,1.108,0.694,6,1.000,0,12.97,11.50,0,0.0000,0.397,0.0000,380,0.6615
100000,80.05,64,0,21,1,42,0,20,1,38,0,1.00,0,0.250,609,10.12,102.58,9.99,593,0,0,0,1.00,1.00,1.00,8,8,8,18.7,38.730,59,1.368,0.586,8,1.000,0,2.02,-0.25,1,0.0000,0.426,0.0000,262,0.4471
100000,56.94,49,20,20,0,9,20,1,0,6,1,8.04,4,0.018,608,0.00,0.68,21.83,593,0,0,1,8.57,4.14,10.40,3,5,7,14.5,3.492,27,1.211,0.675,7,1.000,0,3.00,3.00,0,0.0000,0.412,0.0000,318,0.5301
100000,36.64,36,0,8,0,28,0,8,0,22,0,1.00,0,0.218,607,0.00,43.15,1.12,593,0,0,0,1.00,1.00,1.00,8,6,6,15.1,31.369,30,1.221,0.619,6,1.000,0,3.58,1.50,0,0.0000,0.305,0.0000,369,0.6608
100000,39.26,36,8,16,0,12,7,9,0,10,3,2.41,2,0.229,606,3.11,23.16,9.54,593,2,1,3,3.67,1.00,2.50,6,5,6,38.4,13.437,26,1.190,0.702,6,1.000,0,11.47,-4.00,0,0.0000,0.318,0.0000,353,0.6384
100000,70.49,46,8,17,0,21,8,17,0,21,3,3.11,0,0.241,604,7.48,30.13,18.31,593,0,0,3,3.43,1.00,4.00,9,7,7,14.9,22.462,46,1.305,0.673,7,1.000,0,17.25,17.25,0,0.0000,0.373,0.0000,287,0.4764
100000,43.22,36,7,8,0,21,7,8,0,17,3,3.12,0,0.185,601,1.99,25.80,2.87,593,0,0,3,3.50,1.00,4.00,6,6,6,20.4,21.081,32,1.108,0.694,6,1.000,0,5.39,5.00,0,0.0000,0.397,0.0000,354,0.6085
100000,38.89,36,0,13,0,23,0,9,0,15,0,1.00,4,0.231,601,0.95,21.44,17.63,1296,1,1,0,1.00,1.00,1.00,6,4,6,28.7,18.804,24,1.620,0.690,6,1.000,0,2.50,2.50,0,0.0241,0.673,0.0000,361,0.6414
100000,102.86,49,24,10,0,15,24,9,0,15,2,7.68,0,0.087,599,3.83,16.22,9.00,593,2,2,5,10.29,3.86,8.29,4,7,7,47.5,14.173,48,1.429,0.705,7,1.000,0,3.25,0.00,0,0.0000,0.387,0.0000,236,0.3944
100000,20.16,36,8,21,0,7,6,4,0,0,4,3.75,4,0.198,599,0.00,19.52,42.36,593,0,0,4,4.50,3.25,3.67,3,6,4,9.7,6.903,10,1.260,0.625,6,1.000,0,15.32,1.50,0,0.0000,0.485,0.0000,358,0.8909
100000,35.69,36,8,16,0,12,8,4,0,10,2,3.45,2,0.112,599,0.00,9.92,10.57,593,1,1,2,4.00,1.00,4.60,6,5,6,34.1,7.899,22,1.190,0.702,6,1.000,0,7.29,-6.25,0,0.0000,0.318,0.0000,387,0.6695
100000,21.84,25,0,8,0,17,0,5,0,8,0,1.00,2,0.229,597,0.00,30.78,2.59,1340,0,0,0,1.00,1.00,1.00,2,4,5,19.8,4.687,13,1.680,0.809,5,1.000,0,3.58,3.25,0,0.0000,0.672,0.0000,471,0.8560
100000,32.69,36,6,16,0,14,6,10,0,4,3,2.92,0,0.306,597,0.07,8.02,10.04,593,2,2,3,3.00,1.00,3.83,6,6,6,37.7,3.684,20,1.257,0.643,6,1.000,0,7.25,7.25,0,0.0000,0.402,0.0000,368,0.6996
100000,67.21,36,22,0,0,14,22,0,0,14,0,8.67,0,0.000,597,0.00,24.42,0.60,593,0,0,0,11.00,6.67,8.50,6,6,6,24.0,14.508,36,1.159,0.749,6,1.000,0,0.00,0.00,0,0.0000,0.303,0.0000,291,0.4879
100000,23.89,36,6,16,0,14,6,0,0,7,0,3.67,6,0.000,596,0.00,18.34,3.94,593,2,2,0,3.00,1.33,6.67,2,3,6,44.9,2.454,13,1.257,0.643,6,1.000,0,6.60,6.00,0,0.0000,0.402,0.0000,377,0.8184
100000,20.60,36,8,15,0,13,7,0,0,6,0,4.19,8,0.000,595,0.00,27.70,16.60,1347,0,1,0,4.20,1.40,6.50,2,3,5,23.6,6.859,13,1.030,0.584,6,1.000,0,11.25,11.25,0,0.0000,0.282,0.0000,453,0.8813
100000,5.64,64,0,28,0,36,0,2,0,2,0,1.00,24,0.354,595,0.07,28.02,22.12,1342,0,0,0,1.00,1.00,1.00,1,2,2,21.2,7.477,4,1.411,0.591,8,1.000,0,2.85,-1.75,0,0.0106,0.205,0.0000,409,1.0000
100000,16.94,36,0,13,0,23,0,0,0,12,0,1.00,8,0.000,594,0.00,19.71,55.87,1285,0,1,0,1.00,1.00,1.00,2,3,5,20.7,5.931,12,1.412,0.730,6,1.000,0,3.95,-1.25,0,0.0000,0.186,0.0000,420,0.9718
100000,49.79,36,0,7,0,29,0,7,0,23,0,1.00,0,0.141,592,2.66,20.16,2.99,1340,0,1,0,1.00,1.00,1.00,5,6,6,24.7,11.201,30,1.660,0.778,6,1.000,0,9.51,0.50,0,0.0000,0.667,0.0000,322,0.5669
100000,22.36,36,0,19,0,17,0,12,0,2,0,1.00,6,0.537,590,1.47,13.29,20.69,1296,1,1,0,1.00,1.00,1.00,2,3,6,36.8,11.828,14,1.597,0.681,6,1.000,0,4.61,3.50,0,0.0248,0.574,0.0000,366,0.8460
100000,43.31,49,0,23,0,26,0,18,0,20,0,1.00,0,0.416,590,0.00,24.52,2.24,850,2,1,0,1.00,1.00,1.00,4,7,7,42.8,2.978,38,1.140,0.639,7,1.000,0,9.15,-7.50,0,0.0048,0.108,0.0000,324,0.6078
100000,6.61,25,0,6,2,17,0,1,0,4,0,1.00,8,0.151,590,1.01,18.18,2.59,850,1,1,0,1.00,1.00,1.00,2,5,1,26.9,5.951,5,1.323,0.786,5,1.000,0,4.25,-2.00,0,0.0409,0.526,0.0000,528,1.0000
100000,46.71,49,0,12,0,37,0,12,0,34,0,1.00,0,0.257,590,0.06,47.66,1.51,850,2,2,0,1.00,1.00,1.00,9,7,7,46.6,37.379,46,1.015,0.687,7,1.000,0,1.12,-0.50,0,0.0128,0.157,0.0000,339,0.5853
100000,22.90,49,0,20,0,29,0,8,0,9,0,1.00,6,0.349,590,0.00,18.32,41.43,593,0,0,0,1.00,1.00,1.00,3,7,4,20.7,1.274,17,1.347,0.625,7,1.000,0,6.29,0.75,0,0.0000,0.436,0.0000,380,0.8358
100000,52.81,36,6,16,0,14,6,16,0,14,3,2.92,0,0.303,589,4.67,13.73,45.79,593,2,2,3,3.00,1.00,3.83,4,6,6,46.2,16.465,36,1.257,0.643,6,1.000,0,13.83,13.75,0,0.0000,0.402,0.0000,324,0.5505
100000,60.52,49,9,22,0,18,8,18,0,18,4,2.36,0,0.297,589,0.00,33.49,0.44,593,2,1,4,3.57,1.00,2.43,6,7,7,43.8,21.288,44,1.164,0.724,7,1.000,0,7.50,0.00,0,0.0000,0.424,0.0000,293,0.5142
100000,28.84,36,8,15,0,13,8,2,0,10,1,3.85,4,0.069,588,0.00,12.23,8.70,1347,0,0,1,4.00,1.00,5.88,6,4,6,22.5,8.399,20,1.030,0.584,6,1.000,0,5.00,-5.00,0,0.0000,0.282,0.0000,423,0.7449
100000,27.23,36,7,17,0,12,7,2,0,8,1,3.58,0,0.073,587,0.00,7.68,11.29,593,0,1,1,3.50,2.83,4.00,3,6,6,25.2,0.435,17,1.134,0.700,6,1.000,0,4.00,4.00,0,0.0000,0.353,0.0000,406,0.7666
100000,97.13,64,23,0,0,41,23,0,0,41,0,6.31,0,0.000,587,0.00,23.43,9.07,593,0,0,0,8.62,1.00,7.81,9,8,8,20.7,20.084,64,1.116,0.744,8,1.000,0,0.00,0.00,0,0.0000,0.265,0.0000,238,0.4059
100000,42.82,49,2,16,0,31,2,11,0,22,3,1.36,0,0.257,587,0.55,37.30,7.86,593,0,0,3,1.57,1.29,1.29,8,7,7,12.3,17.851,35,1.157,0.675,7,1.000,0,7.52,-2.75,0,0.0000,0.357,0.0000,337,0.6113
100000,48.93,36,17,15,0,4,17,6,0,4,2,7.25,0,0.123,586,0.00,1.12,34.45,593,1,1,2,8.50,5.00,7.75,7,6,6,31.8,6.382,27,1.112,0.581,6,1.000,0,6.75,0.00,0,0.0000,0.384,0.0000,327,0.5719
100000,33.95,36,6,16,0,14,6,3,0,12,1,3.40,4,0.088,585,3.31,16.97,5.50,593,1,1,1,3.00,1.33,5.25,2,4,6,31.1,5.422,21,1.257,0.643,6,1.000,0,6.25,6.25,0,0.0000,0.402,0.0000,361,0.6865
100000,33.52,47,11,25,0,11,11,5,0,4,2,4.75,4,0.149,585,0.00,14.30,11.69,593,0,0,2,4.71,3.00,6.00,5,5,7,8.6,6.978,20,1.081,0.569,7,1.000,0,5.25,-5.25,0,0.0000,0.339,0.0000,377,0.6909
100000,95.52,64,12,0,0,52,12,0,0,48,0,3.62,0,0.000,583,0.00,18.21,12.66,593,1,1,0,4.50,1.00,4.50,9,8,8,29.5,8.899,60,1.327,0.490,8,1.000,0,0.00,0.00,0,0.0000,0.357,0.0000,235,0.4093
100000,52.83,49,14,21,0,14,14,7,0,9,3,5.29,0,0.132,582,0.68,17.24,2.39,593,1,1,3,6.00,1.71,6.71,5,7,7,35.2,9.394,30,1.201,0.679,7,1.000,0,11.00,-11.00,0,0.0000,0.330,0.0000,316,0.5503
100000,54.91,49,9,23,0,17,9,9,0,17,2,3.67,4,0.164,581,0.00,23.01,42.96,593,0,1,2,3.86,1.00,5.40,6,5,7,21.4,12.905,35,1.248,0.674,7,1.000,0,14.25,0.00,0,0.0000,0.449,0.0000,276,0.5398
100000,19.32,25,0,6,0,19,0,5,0,10,0,1.00,2,0.259,581,0.79,32.57,6.59,850,1,0,0,1.00,1.00,1.00,2,5,4,29.0,16.513,15,1.288,0.774,5,1.000,0,5.88,5.75,0,0.0376,0.504,0.0000,452,0.9100
100000,65.00,64,0,21,1,42,0,17,1,30,0,1.00,0,0.262,581,0.00,22.64,9.91,593,0,0,0,1.00,1.00,1.00,5,8,8,15.9,4.568,48,1.368,0.586,8,1.000,0,2.14,-0.75,1,0.0000,0.426,0.0000,268,0.4961
100000,9.72,36,0,5,0,31,0,1,0,9,0,1.00,8,0.103,580,0.00,28.68,2.00,850,2,2,0,1.00,1.00,1.00,6,2,6,38.8,2.215,10,0.972,0.620,6,1.000,0,7.02,7.00,0,0.0181,0.062,0.0000,480,1.0000
100000,46.37,49,0,11,0,38,0,10,0,25,0,1.00,2,0.216,580,0.00,34.12,8.56,1296,1,1,0,1.00,1.00,1.00,6,6,7,33.9,13.054,35,1.325,0.656,7,1.000,0,2.76,-0.25,0,0.0127,0.465,0.0000,302,0.5874
100000,23.31,36,0,3,0,33,0,1,0,21,0,1.00,2,0.043,579,1.16,17.57,0.41,1347,0,0,0,1.00,1.00,1.00,4,6,5,23.5,1.454,22,1.060,0.483,6,1.000,0,0.25,-0.25,0,0.0000,0.256,0.0000,388,0.8284
100000,48.95,36,6,14,0,16,6,14,0,16,3,2.92,0,0.286,578,0.18,38.66,13.87,593,1,2,3,3.00,1.00,3.83,4,6,6,37.3,29.042,36,1.166,0.683,6,1.000,0,11.40,3.00,0,0.0000,0.371,0.0000,330,0.5717
100000,46.54,36,6,16,0,14,6,16,0,14,3,2.92,0,0.344,577,3.11,28.23,60.40,593,0,1,3,3.00,1.00,3.83,6,6,6,22.8,30.633,36,1.108,0.694,6,1.000,0,17.46,8.50,0,0.0000,0.397,0.0000,338,0.5863
100000,19.07,35,6,12,0,17,6,1,0,4,1,3.60,4,0.052,577,0.33,40.52,4.88,593,1,0,1,3.00,2.00,5.25,3,4,6,30.7,11.127,11,1.122,0.761,6,1.000,0,12.26,0.50,0,0.0000,0.527,0.0000,398,0.9160
100000,15.05,64,0,21,1,42,0,9,0,2,0,1.00,10,0.598,575,-0.00,31.83,2.58,593,1,1,0,1.00,1.00,1.00,4,3,8,30.2,0.068,11,1.368,0.586,8,1.000,0,6.39,-3.25,0,0.0000,0.426,0.0000,320,1.0000
100000,46.61,36,8,21,0,7,8,15,0,6,4,3.46,0,0.322,574,0.00,9.67,3.82,593,0,0,4,4.00,1.33,4.25,4,6,6,12.2,0.575,29,1.260,0.625,6,1.000,0,5.00,-5.00,0,0.0000,0.485,0.0000,332,0.5859
100000,22.59,36,0,10,1,25,0,10,1,13,0,1.00,2,0.443,572,0.00,27.74,10.16,850,2,2,0,1.00,1.00,1.00,3,6,5,44.3,11.307,24,0.961,0.671,6,1.000,0,8.31,-8.25,1,0.0086,0.071,0.0000,435,0.8416
100000,42.11,36,8,16,0,12,8,13,0,9,3,3.46,0,0.309,571,0.41,24.46,31.86,593,1,1,3,4.00,1.83,4.00,8,6,6,32.7,21.937,30,1.108,0.694,6,1.000,0,15.19,5.25,0,0.0000,0.397,0.0000,338,0.6164
100000,51.10,49,11,23,0,15,11,8,0,14,2,4.21,4,0.157,568,1.37,21.96,15.93,593,0,0,2,4.71,1.00,6.10,4,5,7,24.7,28.184,33,1.161,0.635,7,1.000,0,2.47,1.75,0,0.0000,0.357,0.0000,310,0.5596
100000,23.27,36,6,16,0,14,6,0,0,9,0,3.67,6,0.000,567,0.00,26.34,9.55,593,2,1,0,3.00,1.33,6.67,2,3,6,41.2,16.133,15,1.108,0.694,6,1.000,0,6.75,-6.75,0,0.0000,0.397,0.0000,436,0.8292
100000,68.53,48,20,7,0,21,20,7,0,17,3,7.11,0,0.102,567,0.00,15.11,6.59,593,0,0,3,8.57,4.57,7.64,4,7,7,2.3,16.780,44,1.071,0.566,7,1.000,0,2.75,2.75,0,0.0000,0.297,0.0000,271,0.4832
100000,47.36,49,4,24,0,21,4,19,0,13,4,2.07,0,0.401,567,0.00,12.78,19.98,593,0,0,4,2.14,1.00,2.57,7,7,7,19.8,18.045,36,1.184,0.640,7,1.000,0,8.75,8.75,0,0.0000,0.428,0.0000,322,0.5812
