step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
40000,1,89,47.68,0.42,11.37,0.01,23.57,0.00,1.02,0.000,0.036,17383.1,3374.7,3,36,5.16,1.00,1.03,0.2133,14.50,40138.5,0.0000,1.5596,5461,1.8825,984,0.0748,77.7,81.35,0.4857,0.0,0.0000,1.000,0.2025,0.8399,0.0698
40000,2,58,46.11,0.02,13.34,0.17,20.34,0.00,1.01,0.000,0.023,10561.6,1779.6,3,34,5.26,1.00,1.02,0.1797,13.98,37043.7,0.0000,0.9960,5461,1.8825,689,0.0384,35.4,53.21,0.8782,0.0,0.0000,1.000,0.0207,0.7049,0.0443
50000,0,186,47.73,0.82,11.46,1.26,16.52,0.13,1.14,0.048,0.065,61734.8,33889.0,3,35,4.69,1.13,1.11,0.9717,51.12,41555.5,0.0000,6.2311,5462,4.8501,913,0.5081,910.9,165.42,0.2748,0.0,0.0000,1.000,0.7635,1.0889,0.3313
50000,1,189,51.45,0.81,12.53,1.14,16.72,0.13,1.13,0.042,0.066,57923.3,29030.2,3,44,4.99,1.16,1.09,0.7883,43.58,38678.3,0.0000,5.8455,5461,4.8492,897,0.4559,799.8,81.35,1.9525,0.0,0.0000,1.000,0.2025,1.0057,0.2978
50000,2,125,54.48,0.18,13.78,0.68,17.13,0.00,1.03,0.000,0.046,41771.2,22386.2,3,59,5.17,1.02,1.04,0.6249,29.49,35524.2,0.0000,4.2295,5461,4.8492,688,0.2735,460.7,53.21,3.8318,0.0,0.0000,1.000,0.0207,0.8441,0.2360
60000,0,127,45.96,0.98,11.49,0.00,21.38,0.14,1.08,0.039,0.048,32611.3,5744.7,3,15,5.35,1.10,1.07,0.3543,34.76,43167.2,0.0000,3.0913,5462,1.8777,728,0.1802,191.9,165.42,0.1106,0.0,0.0000,1.000,0.7635,0.7964,0.1120
60000,1,91,45.86,0.74,12.04,0.01,21.34,0.14,1.11,0.044,0.036,16869.3,3253.4,3,47,5.41,1.21,1.00,0.2303,8.63,40458.4,0.0000,1.5472,5461,1.8774,794,0.0666,72.3,81.35,0.4804,0.0,0.0000,1.000,0.2025,0.7588,0.0693
60000,2,85,47.21,0.28,11.81,0.00,21.87,0.05,1.01,0.012,0.033,11230.9,2288.8,3,49,5.14,1.02,1.00,0.2046,6.37,37343.8,0.0000,0.9938,5461,1.8774,544,0.0372,36.5,53.21,0.8878,0.0,0.0000,1.000,0.0207,0.6132,0.0534
70000,0,213,61.82,0.34,15.58,0.21,21.13,0.01,1.04,0.005,0.091,62738.9,31606.6,4,42,5.48,1.02,1.02,0.9547,65.02,42084.3,0.0000,6.2379,5462,4.8802,690,0.3734,747.4,165.42,0.2645,0.0,0.0000,1.000,0.7635,0.7812,0.2889
70000,1,181,60.87,0.18,15.79,0.18,21.73,0.01,1.03,0.006,0.078,58815.2,28222.8,4,61,5.44,1.02,1.04,0.8713,68.48,39145.2,0.0000,5.9329,5461,4.8794,820,0.3877,722.2,81.35,1.9548,0.0,0.0000,1.000,0.2025,0.9088,0.2704
70000,2,99,62.83,0.18,17.22,0.16,21.30,0.03,1.03,0.010,0.044,42067.9,20989.0,3,53,5.79,1.04,1.02,0.6843,22.38,35904.2,0.0000,4.2691,5461,4.8794,666,0.2203,370.3,53.21,3.8280,0.0,0.0000,1.000,0.0207,0.7561,0.2107
80000,0,110,38.47,0.98,10.57,0.84,22.70,0.16,1.17,0.045,0.045,31587.4,6195.5,3,10,5.44,1.22,1.00,0.3416,27.15,43679.5,0.0000,3.1002,5462,1.9034,692,0.1340,158.1,165.42,0.0973,0.0,0.0000,1.000,0.7635,0.6863,0.0997
80000,1,103,39.97,0.42,10.84,1.21,23.25,0.12,1.04,0.029,0.041,17356.5,4205.2,3,53,5.40,1.04,1.01,0.2407,11.24,41081.5,0.0000,1.5774,5461,1.9031,610,0.0561,66.1,81.35,0.4857,0.0,0.0000,1.000,0.2025,0.6265,0.0678
80000,2,71,40.58,0.17,11.70,1.30,22.08,0.00,1.01,0.000,0.029,10887.9,2449.3,3,40,5.66,1.00,1.00,0.1773,24.33,37788.1,0.0000,1.0011,5461,1.9031,472,0.0319,32.3,53.21,0.8899,0.0,0.0000,1.000,0.0207,0.6006,0.0448
90000,0,121,39.30,1.02,12.74,0.09,18.77,0.36,1.18,0.091,0.045,63932.6,27498.7,3,33,4.99,1.29,1.10,0.9336,37.44,44098.3,0.0000,6.3574,5462,5.1337,540,0.2847,688.0,165.42,0.2779,0.0,0.0000,1.000,0.7635,0.6634,0.3124
90000,1,124,36.96,0.39,13.43,0.02,17.68,0.09,1.05,0.024,0.044,59958.5,26459.9,2,51,4.96,1.05,1.01,0.8998,32.32,41040.7,0.0000,6.0077,5461,5.1328,540,0.2803,668.0,81.35,1.9468,0.0,0.0000,1.000,0.2025,0.6952,0.3121
90000,2,83,39.73,0.42,13.75,0.01,15.67,0.06,1.06,0.024,0.029,43187.3,17696.3,3,41,4.64,1.09,1.00,0.6362,15.67,37675.0,0.0000,4.3164,5461,5.1328,436,0.1498,338.1,53.21,3.8307,0.0,0.0000,1.000,0.0207,0.6173,0.2447
100000,0,84,30.11,0.25,13.36,0.21,19.77,0.06,1.05,0.012,0.033,32112.4,5387.9,2,20,5.13,1.06,1.05,0.2616,34.84,45633.6,0.0000,3.1462,5462,1.9693,378,0.1017,166.8,165.42,0.0978,0.0,0.0000,1.000,0.7635,0.5615,0.0981
100000,1,83,30.82,0.02,14.82,0.25,20.55,0.00,1.00,0.000,0.034,17386.9,3900.3,2,42,5.22,1.00,1.00,0.2189,32.97,42908.6,0.0000,1.5981,5461,1.9690,286,0.0399,69.2,81.35,0.4943,0.0,0.0000,1.000,0.2025,0.4461,0.0718
100000,2,59,28.50,0.22,14.95,0.07,18.02,0.12,1.04,0.034,0.022,11315.4,1727.5,2,51,5.10,1.08,1.00,0.1320,10.39,39520.4,0.0000,1.0052,5461,1.9690,229,0.0201,34.0,53.21,0.8852,0.0,0.0000,1.000,0.0207,0.3912,0.0571
