step,mass,born_size,born_hard,born_muscle,born_sensor,born_digestive,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,27.11,36,0,18,0,18,0,16,0,17,0,1.00,0,0.590,764,0.00,28.18,17.09,62,0,0,0,1.00,1.00,1.00,8,6,6,19.5,12.600,33,0.821,0.646,6,1.000,0,4.07,-4.00,0,0.0000,0.199,0.0000,577,0.7683
100000,40.50,49,0,10,3,36,0,10,3,36,0,1.00,0,0.247,760,0.00,46.80,0.01,62,1,0,0,1.00,1.00,1.00,4,7,7,34.9,19.163,49,0.853,0.628,7,1.000,0,35.29,-35.00,3,0.0026,0.143,0.0000,477,0.6285
100000,11.27,36,0,18,0,18,0,4,0,10,0,1.00,4,0.355,758,1.31,35.58,0.19,62,0,0,0,1.00,1.00,1.00,3,6,4,18.5,5.359,14,0.805,0.662,6,1.000,0,26.24,22.50,0,0.0000,0.162,0.0000,693,1.0000
100000,28.01,36,0,13,0,23,0,13,0,21,0,1.00,0,0.464,756,0.00,51.68,2.23,62,2,2,0,1.00,1.00,1.00,4,6,6,39.2,34.921,34,0.824,0.649,6,1.000,0,39.93,37.75,0,0.0024,0.184,0.0000,565,0.7558
100000,26.36,36,0,13,0,23,0,11,0,21,0,1.00,0,0.417,748,0.04,51.82,9.98,62,2,2,0,1.00,1.00,1.00,6,6,6,51.3,34.299,32,0.824,0.649,6,1.000,0,39.14,-12.75,0,0.0024,0.184,0.0000,572,0.7791
100000,43.80,49,0,24,0,25,0,23,0,25,0,1.00,0,0.525,740,0.00,38.59,70.23,62,0,0,0,1.00,1.00,1.00,6,7,7,21.0,24.238,48,0.912,0.605,7,1.000,1,11.52,-11.50,0,0.0000,0.131,0.0000,443,0.6044
100000,8.85,36,0,18,0,18,0,5,0,6,0,1.00,6,0.565,739,0.44,34.16,0.80,62,0,2,0,1.00,1.00,1.00,3,6,3,16.7,10.385,11,0.805,0.662,6,1.000,0,44.39,15.75,0,0.0000,0.162,0.0000,722,1.0000
100000,31.51,49,0,17,0,32,0,12,0,26,0,1.00,2,0.381,731,0.00,29.55,15.98,62,1,0,0,1.00,1.00,1.00,6,7,6,26.5,4.254,38,0.829,0.707,7,1.000,0,48.00,-48.00,0,0.0000,0.113,0.0000,480,0.7125
100000,40.50,49,0,10,3,36,0,10,3,36,0,1.00,0,0.247,730,0.30,35.93,2.27,62,2,0,0,1.00,1.00,1.00,6,7,7,50.9,5.935,49,0.853,0.628,7,1.000,0,22.39,9.00,3,0.0026,0.143,0.0000,458,0.6285
100000,8.85,36,0,15,0,21,0,7,0,4,0,1.00,4,0.791,724,0.00,36.22,0.45,62,2,0,0,1.00,1.00,1.00,3,4,6,58.0,10.550,11,0.805,0.662,6,1.000,0,51.41,-47.25,0,0.0000,0.162,0.0000,670,1.0000
100000,10.46,36,0,18,0,18,0,7,0,6,0,1.00,6,0.669,721,0.00,43.72,0.60,62,1,0,0,1.00,1.00,1.00,3,6,3,33.1,2.984,13,0.805,0.662,6,1.000,0,12.26,3.50,0,0.0000,0.162,0.0000,551,1.0000
100000,41.37,49,0,14,0,35,0,14,0,35,0,1.00,0,0.338,714,2.20,53.60,0.00,62,0,0,0,1.00,1.00,1.00,6,7,7,21.9,33.932,49,0.844,0.657,7,1.000,0,24.04,21.25,0,0.0000,0.152,0.0000,444,0.6219
100000,39.78,49,0,22,0,27,0,22,0,27,0,1.00,0,0.553,706,0.00,55.93,1.26,62,1,1,0,1.00,1.00,1.00,6,7,7,34.9,28.449,49,0.812,0.661,7,1.000,0,35.92,3.50,0,0.0000,0.160,0.0000,447,0.6342
100000,25.17,36,0,12,0,24,0,11,0,20,0,1.00,0,0.437,703,0.00,48.08,12.15,62,0,0,0,1.00,1.00,1.00,5,6,6,12.0,27.456,31,0.812,0.615,6,1.000,0,17.90,-14.50,0,0.0000,0.146,0.0000,553,0.7972
100000,30.85,49,0,22,0,27,0,18,0,20,0,1.00,2,0.583,688,0.00,30.88,49.26,62,0,1,0,1.00,1.00,1.00,6,7,6,25.4,9.072,38,0.812,0.661,7,1.000,0,24.43,-7.50,0,0.0000,0.160,0.0000,490,0.7202
100000,23.90,36,0,23,0,13,0,19,0,10,0,1.00,0,0.795,684,0.00,34.86,1.44,62,0,1,0,1.00,1.00,1.00,4,6,6,8.1,2.477,29,0.824,0.644,6,1.000,0,35.79,-31.50,0,0.0000,0.215,0.0000,515,0.8182
100000,40.50,49,0,10,3,36,0,10,3,36,0,1.00,0,0.247,675,1.33,49.13,14.06,62,0,0,0,1.00,1.00,1.00,9,7,7,3.9,35.068,49,0.853,0.628,7,1.000,0,10.25,2.25,3,0.0026,0.143,0.0000,424,0.6285
100000,14.48,36,0,18,0,18,0,10,0,8,0,1.00,0,0.690,670,0.00,26.62,0.61,62,2,1,0,1.00,1.00,1.00,4,6,6,46.5,1.717,18,0.805,0.662,6,1.000,0,9.25,0.25,0,0.0000,0.162,0.0000,634,1.0000
100000,38.24,49,0,15,0,34,0,15,0,30,0,1.00,0,0.392,663,0.00,32.46,0.48,62,1,2,0,1.00,1.00,1.00,6,7,7,25.9,9.356,45,0.850,0.645,7,1.000,0,17.14,-15.75,0,0.0001,0.268,0.0000,422,0.6468
100000,16.09,36,0,16,0,20,0,12,0,8,0,1.00,4,0.746,653,0.86,51.52,0.42,62,1,0,0,1.00,1.00,1.00,6,6,4,35.1,16.476,20,0.805,0.662,6,1.000,0,18.55,11.25,0,0.0000,0.162,0.0000,538,0.9971
100000,47.12,36,0,10,0,26,0,10,0,26,0,1.00,0,0.212,642,0.00,26.86,0.46,79,0,0,0,1.00,1.00,1.00,4,6,6,8.3,14.689,36,1.309,0.484,6,1.000,0,9.42,-3.50,0,0.0000,0.214,0.0000,374,0.5827
100000,27.05,36,0,17,0,19,0,17,0,19,0,1.00,0,0.628,627,0.00,31.26,0.00,62,0,1,0,1.00,1.00,1.00,6,6,6,19.2,10.875,36,0.751,0.691,6,1.000,0,16.05,-12.75,0,0.0175,0.127,0.0000,482,0.7690
100000,27.20,36,0,23,0,13,0,23,0,10,0,1.00,0,0.846,624,0.04,41.92,0.64,62,0,0,0,1.00,1.00,1.00,6,6,6,17.7,13.448,33,0.824,0.644,6,1.000,0,5.76,-0.25,0,0.0000,0.215,0.0000,470,0.7670
100000,13.18,36,0,13,0,23,0,5,0,11,0,1.00,6,0.379,590,1.27,39.33,46.86,62,0,0,0,1.00,1.00,1.00,2,6,3,18.5,22.890,16,0.824,0.649,6,1.000,0,17.79,-16.25,0,0.0024,0.184,0.0000,525,1.0000
100000,29.65,36,0,13,0,23,0,13,0,23,0,1.00,0,0.438,585,0.11,21.63,9.09,62,0,0,0,1.00,1.00,1.00,9,6,6,13.2,9.385,36,0.824,0.649,6,1.000,0,5.70,4.50,0,0.0024,0.184,0.0000,429,0.7345
100000,28.83,36,0,13,0,23,0,13,0,22,0,1.00,0,0.451,583,0.67,39.69,3.76,62,1,0,0,1.00,1.00,1.00,4,6,6,31.5,16.989,35,0.824,0.649,6,1.000,0,34.51,4.25,0,0.0024,0.184,0.0000,432,0.7450
100000,43.49,49,0,24,0,25,0,24,0,25,0,1.00,0,0.552,581,0.00,21.21,14.25,62,2,0,0,1.00,1.00,1.00,4,7,7,51.1,12.134,49,0.888,0.607,7,1.000,0,50.50,0.00,0,0.0000,0.168,0.0000,352,0.6066
100000,24.94,36,0,18,0,18,0,18,0,13,0,1.00,0,0.722,579,0.00,28.93,0.02,62,1,2,0,1.00,1.00,1.00,6,6,6,26.7,1.853,31,0.805,0.662,6,1.000,0,49.56,-25.50,0,0.0000,0.162,0.0000,441,0.8009
100000,29.65,36,0,13,0,23,0,13,0,23,0,1.00,0,0.438,563,0.00,32.42,13.68,62,1,0,0,1.00,1.00,1.00,6,6,6,26.7,19.930,36,0.824,0.649,6,1.000,0,19.22,-18.00,0,0.0024,0.184,0.0000,413,0.7345
100000,44.71,49,0,24,0,25,0,24,0,25,0,1.00,0,0.537,551,0.00,33.06,2.84,62,2,0,0,1.00,1.00,1.00,6,7,7,38.4,22.858,49,0.912,0.605,7,1.000,0,34.66,-34.00,0,0.0000,0.131,0.0000,329,0.5982
100000,71.62,81,15,39,0,27,15,36,0,24,0,4.11,0,0.503,550,0.00,15.03,19.16,62,0,0,6,4.78,5.56,3.06,9,9,9,21.4,13.051,75,0.796,0.546,9,1.000,0,2.00,0.00,0,0.0000,0.233,0.0000,259,0.4726
100000,44.71,49,0,24,0,25,0,24,0,25,0,1.00,0,0.537,542,0.00,32.34,23.02,62,0,0,0,1.00,1.00,1.00,6,7,7,17.8,20.211,49,0.912,0.605,7,1.000,0,59.48,59.25,0,0.0000,0.131,0.0000,324,0.5982
100000,45.10,36,0,10,0,26,0,10,0,26,0,1.00,0,0.222,538,0.07,21.63,0.63,79,0,0,0,1.00,1.00,1.00,4,6,6,6.7,12.557,36,1.253,0.488,6,1.000,0,15.04,-14.50,0,0.0000,0.143,0.0000,320,0.5956
100000,29.65,36,0,13,0,23,0,13,0,23,0,1.00,0,0.438,538,1.65,34.02,4.98,62,0,0,0,1.00,1.00,1.00,4,6,6,16.4,27.979,36,0.824,0.649,6,1.000,0,39.88,-39.75,0,0.0024,0.184,0.0000,395,0.7345
100000,29.65,36,0,13,0,23,0,13,0,23,0,1.00,0,0.438,527,0.02,27.77,0.30,62,0,2,0,1.00,1.00,1.00,4,6,6,21.4,9.647,36,0.824,0.649,6,1.000,0,32.50,30.00,0,0.0024,0.184,0.0000,387,0.7345
100000,39.78,49,0,22,0,27,0,22,0,27,0,1.00,0,0.553,526,0.95,32.19,0.57,62,2,2,0,1.00,1.00,1.00,6,7,7,46.1,11.083,49,0.812,0.661,7,1.000,0,42.13,42.00,0,0.0000,0.160,0.0000,333,0.6342
100000,28.20,36,0,6,0,30,0,6,0,29,0,1.00,0,0.213,519,0.00,25.47,0.00,62,0,1,0,1.00,1.00,1.00,4,6,6,17.6,12.378,35,0.806,0.604,6,1.000,0,10.75,-8.75,0,0.0261,0.198,0.0000,387,0.7533
100000,41.06,49,0,21,0,28,0,21,0,28,0,1.00,0,0.511,518,4.08,45.46,0.00,62,1,2,0,1.00,1.00,1.00,9,7,7,36.3,26.161,49,0.838,0.633,7,1.000,0,54.76,12.75,0,0.0000,0.244,0.0000,323,0.6242
100000,25.55,49,0,24,0,25,0,13,0,15,0,1.00,6,0.509,518,0.00,16.11,45.26,62,1,0,0,1.00,1.00,1.00,3,7,4,30.4,2.225,28,0.912,0.605,7,1.000,0,23.94,15.50,0,0.0000,0.131,0.0000,375,0.7913
100000,29.23,36,0,12,0,24,0,12,0,24,0,1.00,0,0.410,508,0.00,26.53,13.53,62,2,0,0,1.00,1.00,1.00,6,6,6,63.4,13.229,36,0.812,0.615,6,1.000,0,24.15,11.00,0,0.0000,0.146,0.0000,375,0.7398
100000,19.31,36,0,18,0,18,0,13,0,11,0,1.00,0,0.673,501,0.60,33.59,0.01,62,0,2,0,1.00,1.00,1.00,4,6,6,13.2,16.926,24,0.805,0.662,6,1.000,0,38.43,-36.25,0,0.0000,0.162,0.0000,431,0.9102
100000,29.23,36,0,12,0,24,0,12,0,24,0,1.00,0,0.410,493,0.58,21.37,0.00,62,0,0,0,1.00,1.00,1.00,4,6,6,17.8,3.596,36,0.812,0.615,6,1.000,0,24.85,-20.00,0,0.0000,0.146,0.0000,364,0.7398
100000,25.99,36,0,12,0,24,0,12,0,20,0,1.00,0,0.462,489,2.20,35.96,6.57,62,0,0,0,1.00,1.00,1.00,6,6,6,23.0,24.723,32,0.812,0.615,6,1.000,0,8.95,5.25,0,0.0000,0.146,0.0000,382,0.7847
100000,25.75,36,0,16,0,20,0,16,0,16,0,1.00,0,0.621,488,0.06,32.31,1.82,62,2,0,0,1.00,1.00,1.00,6,6,6,43.3,17.650,32,0.805,0.662,6,1.000,0,40.72,-25.50,0,0.0000,0.162,0.0000,384,0.7883
100000,44.71,49,0,24,0,25,0,24,0,25,0,1.00,0,0.537,465,0.00,28.25,2.29,62,2,0,0,1.00,1.00,1.00,6,7,7,41.8,18.291,49,0.912,0.605,7,1.000,0,38.90,-12.00,0,0.0000,0.131,0.0000,278,0.5982
100000,29.57,36,0,18,0,18,0,18,0,18,0,1.00,0,0.609,464,3.93,38.42,0.36,62,0,0,0,1.00,1.00,1.00,6,6,6,10.8,23.570,36,0.821,0.646,6,1.000,0,59.85,-19.00,0,0.0000,0.199,0.0000,341,0.7356
100000,31.03,36,0,21,0,15,0,21,0,15,0,1.00,0,0.677,439,0.02,22.34,10.51,62,2,1,0,1.00,1.00,1.00,4,6,6,38.1,8.886,36,0.862,0.670,6,1.000,0,29.53,29.50,0,0.0065,0.250,0.0000,315,0.7181
100000,32.63,36,0,14,0,22,0,14,0,22,0,1.00,0,0.429,436,0.00,21.27,3.12,62,0,1,0,1.00,1.00,1.00,4,6,6,8.9,12.982,36,0.906,0.664,6,1.000,0,11.67,8.50,0,0.0000,0.240,0.0000,305,0.7002
100000,30.94,36,0,9,0,27,0,9,0,27,0,1.00,0,0.291,435,0.00,20.06,2.87,62,2,0,0,1.00,1.00,1.00,6,6,6,55.7,13.775,36,0.859,0.626,6,1.000,0,19.57,17.50,0,0.0101,0.221,0.0000,312,0.7191
100000,29.65,36,0,13,0,23,0,13,0,23,0,1.00,0,0.438,430,0.00,17.41,5.67,62,1,1,0,1.00,1.00,1.00,6,6,6,34.0,12.914,36,0.824,0.649,6,1.000,0,20.85,12.75,0,0.0024,0.184,0.0000,315,0.7345
100000,18.51,36,0,18,0,18,0,14,0,9,0,1.00,4,0.756,424,0.00,38.55,0.00,62,1,1,0,1.00,1.00,1.00,4,6,4,25.9,19.029,23,0.805,0.662,6,1.000,0,42.27,-42.00,0,0.0000,0.162,0.0000,322,0.9298
100000,29.64,36,0,21,0,15,0,21,0,15,0,1.00,0,0.708,416,0.00,24.26,0.46,62,2,2,0,1.00,1.00,1.00,4,6,6,44.4,5.507,36,0.823,0.625,6,1.000,0,14.44,13.25,0,0.0000,0.253,0.0000,305,0.7347
100000,32.30,36,0,0,0,36,0,0,0,36,0,1.00,0,0.000,399,-0.00,2.06,10.87,62,1,1,0,1.00,1.00,1.00,9,6,6,34.1,2.168,36,0.897,0.528,6,1.000,0,0.00,0.00,0,0.0000,0.000,0.0000,280,0.7038
100000,26.60,36,0,11,0,25,0,11,0,21,0,1.00,0,0.414,399,0.00,30.02,2.78,62,1,1,0,1.00,1.00,1.00,8,6,6,37.0,22.633,32,0.831,0.648,6,1.000,0,16.94,2.50,0,0.0005,0.182,0.0000,309,0.7756
100000,39.78,49,0,22,0,27,0,22,0,27,0,1.00,0,0.553,398,0.00,18.98,0.05,62,1,1,0,1.00,1.00,1.00,6,7,7,32.5,2.298,49,0.812,0.661,7,1.000,0,11.35,1.50,0,0.0000,0.160,0.0000,252,0.6342
100000,46.02,49,0,13,0,36,0,13,0,36,0,1.00,0,0.282,381,0.34,19.54,0.00,62,0,0,0,1.00,1.00,1.00,6,7,7,12.9,10.171,49,0.939,0.587,7,1.000,0,18.14,2.25,0,0.0082,0.293,0.0000,224,0.5896
100000,40.50,49,0,10,3,36,0,10,3,36,0,1.00,0,0.247,381,0.00,21.50,0.00,62,0,1,0,1.00,1.00,1.00,6,7,7,12.0,14.023,49,0.853,0.628,7,1.000,0,15.50,15.50,3,0.0026,0.143,0.0000,239,0.6285
100000,41.78,49,0,25,0,24,0,25,0,21,0,1.00,0,0.598,377,0.43,20.98,2.91,62,2,1,0,1.00,1.00,1.00,6,7,7,41.6,10.083,46,0.908,0.654,7,1.000,0,34.73,32.50,0,0.0000,0.233,0.0000,232,0.6188
100000,29.23,36,0,12,0,24,0,12,0,24,0,1.00,0,0.410,372,0.00,14.74,1.09,62,2,2,0,1.00,1.00,1.00,6,6,6,66.1,2.158,36,0.812,0.615,6,1.000,0,26.31,-1.75,0,0.0000,0.146,0.0000,275,0.7398
100000,29.65,36,0,13,0,23,0,13,0,23,0,1.00,0,0.438,370,0.00,21.12,0.00,62,2,2,0,1.00,1.00,1.00,4,6,6,48.3,10.392,36,0.824,0.649,6,1.000,0,12.95,-2.25,0,0.0024,0.184,0.0000,271,0.7345
100000,40.50,49,0,10,3,36,0,10,3,36,0,1.00,0,0.247,365,0.46,20.22,14.26,62,0,1,0,1.00,1.00,1.00,6,7,7,9.2,29.548,49,0.853,0.628,7,1.000,0,13.48,13.25,3,0.0026,0.143,0.0000,229,0.6285
100000,32.65,36,0,10,0,26,0,10,0,26,0,1.00,0,0.306,362,0.00,27.77,0.60,62,0,0,0,1.00,1.00,1.00,6,6,6,20.2,24.055,36,0.907,0.592,6,1.000,0,9.37,-9.25,0,0.0150,0.300,0.0000,253,0.7000
100000,25.55,49,0,24,0,25,0,13,0,15,0,1.00,6,0.509,362,0.00,7.13,29.07,62,1,0,0,1.00,1.00,1.00,3,7,4,33.6,9.773,28,0.912,0.605,7,1.000,0,26.51,25.50,0,0.0000,0.131,0.0000,277,0.7913
100000,29.65,36,0,13,0,23,0,13,0,23,0,1.00,0,0.438,358,1.88,26.40,0.00,62,1,0,0,1.00,1.00,1.00,6,6,6,30.3,19.014,36,0.824,0.649,6,1.000,0,34.82,-34.00,0,0.0024,0.184,0.0000,262,0.7345
100000,25.22,36,0,17,0,19,0,17,0,15,0,1.00,0,0.674,355,0.29,22.31,0.82,62,1,0,0,1.00,1.00,1.00,4,6,6,27.3,14.415,32,0.788,0.663,6,1.000,0,35.18,27.25,0,0.0106,0.169,0.0000,282,0.7965
100000,27.60,49,0,22,0,27,0,18,0,16,0,1.00,4,0.652,354,0.03,28.91,2.35,62,2,1,0,1.00,1.00,1.00,6,7,5,39.7,11.442,34,0.812,0.661,7,1.000,0,26.63,15.00,0,0.0000,0.160,0.0000,238,0.7614
100000,20.30,49,0,22,0,27,0,13,0,12,0,1.00,6,0.641,354,0.95,21.80,0.12,62,0,1,0,1.00,1.00,1.00,4,7,4,17.2,3.090,25,0.812,0.661,7,1.000,0,32.20,-16.75,0,0.0000,0.160,0.0000,258,0.8879
100000,30.64,36,0,28,0,8,0,28,0,8,0,1.00,0,0.914,324,0.00,15.14,1.10,62,0,0,0,1.00,1.00,1.00,4,6,6,16.2,0.698,36,0.851,0.582,6,1.000,0,61.25,41.00,0,0.0084,0.314,0.0000,234,0.7226
100000,40.50,49,0,10,3,36,0,10,3,36,0,1.00,0,0.247,315,4.72,20.98,3.61,62,0,0,0,1.00,1.00,1.00,6,7,7,4.3,10.143,49,0.853,0.628,7,1.000,0,10.75,10.75,3,0.0026,0.143,0.0000,197,0.6285
100000,44.71,49,0,24,0,25,0,24,0,25,0,1.00,0,0.537,312,0.85,17.19,0.78,62,0,0,0,1.00,1.00,1.00,6,7,7,24.9,7.787,49,0.912,0.605,7,1.000,0,35.25,35.25,0,0.0000,0.131,0.0000,186,0.5982
100000,37.94,49,0,10,3,36,0,10,3,33,0,1.00,0,0.264,310,0.00,14.99,1.60,62,1,0,0,1.00,1.00,1.00,4,7,7,25.9,10.154,46,0.853,0.628,7,1.000,0,12.84,-12.75,3,0.0026,0.143,0.0000,200,0.6494
100000,43.72,49,0,0,0,49,0,0,0,49,0,1.00,0,0.000,299,0.00,5.97,3.93,62,0,0,0,1.00,1.00,1.00,6,7,7,17.2,1.613,49,0.892,0.542,7,1.000,0,0.00,0.00,0,0.0000,0.000,0.0000,180,0.6049
100000,39.78,49,0,22,0,27,0,22,0,27,0,1.00,0,0.553,292,0.00,15.83,0.91,62,1,1,0,1.00,1.00,1.00,4,7,7,36.7,6.617,49,0.812,0.661,7,1.000,0,23.16,19.00,0,0.0000,0.160,0.0000,185,0.6342
100000,38.97,49,0,22,0,27,0,22,0,26,0,1.00,0,0.565,291,0.70,19.20,0.29,62,2,1,0,1.00,1.00,1.00,6,7,7,48.6,13.333,48,0.812,0.661,7,1.000,1,14.08,-11.75,0,0.0000,0.160,0.0000,184,0.6408
100000,40.64,49,0,17,0,32,0,17,0,32,0,1.00,0,0.418,278,0.00,11.62,2.14,62,1,0,0,1.00,1.00,1.00,9,7,7,29.3,8.244,49,0.829,0.707,7,1.000,0,8.75,-8.75,0,0.0000,0.113,0.0000,174,0.6275
100000,29.94,36,0,25,0,11,0,25,0,11,0,1.00,0,0.835,277,0.00,15.31,23.52,62,1,1,0,1.00,1.00,1.00,4,6,6,35.5,3.717,36,0.832,0.637,6,1.000,0,32.35,4.75,0,0.0000,0.235,0.0000,202,0.7310
100000,33.18,36,0,15,0,21,0,15,0,21,0,1.00,0,0.452,274,0.00,4.67,9.65,62,1,1,0,1.00,1.00,1.00,6,6,6,35.4,1.871,36,0.922,0.578,6,1.000,0,8.05,-6.50,0,0.0000,0.001,0.0000,190,0.6944
100000,28.01,36,0,13,0,23,0,13,0,21,0,1.00,0,0.464,265,1.65,18.26,0.00,62,0,0,0,1.00,1.00,1.00,6,6,6,20.5,11.383,34,0.824,0.649,6,1.000,0,21.80,16.50,0,0.0024,0.184,0.0000,195,0.7558
100000,44.71,49,0,24,0,25,0,24,0,25,0,1.00,0,0.537,263,0.00,15.03,0.00,62,1,0,0,1.00,1.00,1.00,6,7,7,31.4,7.516,49,0.912,0.605,7,1.000,0,10.76,-10.75,0,0.0000,0.131,0.0000,157,0.5982
100000,47.12,36,0,10,0,26,0,10,0,26,0,1.00,0,0.212,257,0.00,9.77,1.18,79,0,0,0,1.00,1.00,1.00,4,6,6,17.0,10.663,36,1.309,0.484,6,1.000,0,5.52,-5.50,0,0.0000,0.214,0.0000,149,0.5827
100000,39.61,49,0,26,0,23,0,23,0,20,0,1.00,0,0.581,245,0.03,14.77,6.66,62,0,0,0,1.00,1.00,1.00,9,7,7,20.4,13.177,43,0.921,0.638,7,1.000,0,15.73,-15.00,0,0.0017,0.131,0.0000,155,0.6356
100000,41.06,49,0,24,0,25,0,24,0,21,0,1.00,0,0.584,242,0.00,7.94,3.90,62,1,0,0,1.00,1.00,1.00,6,7,7,35.0,4.606,45,0.912,0.605,7,1.000,0,16.82,-3.25,0,0.0000,0.131,0.0000,147,0.6242
100000,42.69,49,0,25,1,23,0,25,1,23,0,1.00,0,0.586,240,0.00,12.32,25.33,62,1,0,0,1.00,1.00,1.00,4,7,7,36.7,18.350,49,0.880,0.633,7,1.000,0,8.20,6.50,1,0.0295,0.198,0.0000,146,0.6122
100000,36.04,36,0,0,0,36,0,0,0,36,0,1.00,0,0.000,235,0.00,8.03,0.00,62,1,1,0,1.00,1.00,1.00,4,6,6,35.5,4.937,36,1.001,0.625,6,1.000,0,0.00,0.00,0,0.0000,0.102,0.0000,156,0.6663
100000,26.36,36,0,13,0,23,0,13,0,19,0,1.00,0,0.493,233,4.18,17.66,0.24,62,1,0,0,1.00,1.00,1.00,4,6,6,33.5,9.399,32,0.824,0.649,6,1.000,0,10.25,10.25,0,0.0024,0.184,0.0000,180,0.7791
100000,40.50,49,0,10,3,36,0,10,3,36,0,1.00,0,0.247,231,1.80,18.15,0.06,62,1,1,0,1.00,1.00,1.00,6,7,7,35.4,16.749,49,0.853,0.628,7,1.000,0,10.75,0.00,3,0.0026,0.143,0.0000,145,0.6285
100000,33.18,36,0,15,0,21,0,15,0,21,0,1.00,0,0.452,201,0.00,7.56,0.00,62,1,1,0,1.00,1.00,1.00,4,6,6,33.5,6.645,36,0.922,0.578,6,1.000,0,3.58,3.25,0,0.0000,0.001,0.0000,139,0.6944
100000,29.94,36,0,25,0,11,0,25,0,11,0,1.00,0,0.835,194,0.00,13.32,0.27,62,1,2,0,1.00,1.00,1.00,4,6,6,35.2,6.631,36,0.832,0.637,6,1.000,0,10.76,10.75,0,0.0000,0.235,0.0000,141,0.7310
100000,27.93,36,0,18,0,18,0,18,0,16,0,1.00,0,0.645,193,0.00,10.54,0.00,62,2,1,0,1.00,1.00,1.00,4,6,6,37.8,4.956,34,0.821,0.646,6,1.000,0,11.79,11.00,0,0.0000,0.199,0.0000,145,0.7569
100000,20.79,36,0,25,0,11,0,16,0,9,0,1.00,2,0.769,192,1.08,14.50,0.18,62,0,1,0,1.00,1.00,1.00,5,6,5,23.6,8.212,25,0.832,0.637,6,1.000,0,28.58,-22.00,0,0.0000,0.235,0.0000,160,0.8772
100000,29.94,36,0,25,0,11,0,25,0,11,0,1.00,0,0.835,190,0.00,13.20,0.00,62,0,1,0,1.00,1.00,1.00,4,6,6,18.3,7.151,36,0.832,0.637,6,1.000,0,36.49,-13.25,0,0.0000,0.235,0.0000,138,0.7310
100000,42.50,49,7,21,1,20,7,21,1,20,3,2.29,0,0.494,178,1.39,9.83,0.00,62,2,1,5,3.71,1.00,2.21,6,7,7,40.8,4.141,49,0.766,0.667,7,1.000,0,14.27,-2.75,1,0.0136,0.065,0.0000,109,0.6136
100000,29.92,36,0,11,0,25,0,11,0,25,0,1.00,0,0.368,172,0.00,6.12,0.00,62,2,1,0,1.00,1.00,1.00,4,6,6,37.7,1.321,36,0.831,0.648,6,1.000,0,7.50,-3.75,0,0.0005,0.182,0.0000,125,0.7312
100000,29.94,36,0,25,0,11,0,25,0,11,0,1.00,0,0.835,156,0.00,13.48,0.21,62,2,1,0,1.00,1.00,1.00,6,6,6,38.6,10.140,36,0.832,0.637,6,1.000,0,44.28,-44.25,0,0.0000,0.235,0.0000,114,0.7310
100000,28.97,36,0,16,0,20,0,16,0,20,0,1.00,0,0.552,152,0.00,6.79,0.03,62,2,1,0,1.00,1.00,1.00,6,6,6,41.5,2.747,36,0.805,0.662,6,1.000,0,16.43,-13.75,0,0.0000,0.162,0.0000,112,0.7432
100000,38.97,49,0,22,0,27,0,22,0,26,0,1.00,0,0.565,148,0.40,8.56,0.00,62,0,0,0,1.00,1.00,1.00,9,7,7,9.8,7.142,48,0.812,0.661,7,1.000,0,9.96,8.75,0,0.0000,0.160,0.0000,93,0.6408
100000,40.88,49,0,23,0,26,0,23,0,26,0,1.00,0,0.563,137,1.42,15.42,1.60,62,0,1,0,1.00,1.00,1.00,6,7,7,16.8,11.050,49,0.834,0.647,7,1.000,0,20.00,-20.00,0,0.0000,0.152,0.0000,85,0.6256
100000,29.56,36,0,20,0,16,0,20,0,16,0,1.00,0,0.677,124,0.00,8.43,0.00,62,0,1,0,1.00,1.00,1.00,4,6,6,16.0,6.973,36,0.821,0.650,6,1.000,0,18.94,17.50,0,0.0000,0.173,0.0000,91,0.7357
100000,46.03,49,0,26,0,23,0,26,0,23,0,1.00,0,0.565,124,0.00,9.45,0.00,62,1,1,0,1.00,1.00,1.00,6,7,7,29.0,7.415,49,0.939,0.627,7,1.000,0,9.00,-9.00,0,0.0128,0.289,0.0000,73,0.5896
100000,47.40,49,0,26,0,23,0,26,0,23,0,1.00,0,0.549,122,1.75,3.01,3.41,62,1,1,0,1.00,1.00,1.00,6,7,7,36.2,9.100,49,0.967,0.612,7,1.000,0,4.37,-2.25,0,0.0142,0.281,0.0000,70,0.5810
100000,6.44,36,1,18,0,17,1,1,0,5,0,1.14,10,0.155,119,0.31,3.64,0.02,62,1,1,0,1.00,1.00,1.20,2,5,2,30.7,1.182,7,0.805,0.662,6,1.000,0,8.00,-8.00,0,0.0000,0.162,0.0000,116,1.0000
100000,36.09,49,6,26,1,16,6,23,1,8,5,1.79,0,0.637,119,1.30,7.12,2.59,62,0,1,5,1.86,1.00,2.14,5,7,7,25.4,7.179,38,0.830,0.622,7,1.000,0,9.65,9.25,1,0.0178,0.037,0.0000,71,0.6658
