step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,2,2230,44.2,1.9,14.6,0.7,17.3,0.3,1.34,2.5,1747,374,17.18,12.70,795,803,632,0.4,1.39,1.26,1.36,5.14,6.30,6.23,31.1,1.225,0.508,6.89
6000,2,2451,44.0,1.8,13.0,0.6,14.8,0.3,1.45,2.6,1921,331,13.33,12.60,874,829,748,0.4,1.44,1.43,1.48,4.69,5.84,5.85,31.2,1.395,0.453,6.49
7000,2,2389,44.0,2.0,11.0,0.6,14.2,0.3,1.50,2.2,1858,353,13.41,11.48,806,852,731,0.5,1.44,1.49,1.54,4.46,5.61,5.61,31.3,1.504,0.447,6.15
8000,2,1099,47.9,3.2,9.3,0.7,14.7,0.4,1.83,2.3,890,474,16.36,11.65,347,417,335,0.7,1.69,1.88,1.93,4.44,5.56,5.58,31.9,1.580,0.423,6.13
9000,2,817,45.6,2.1,11.5,0.1,11.7,0.4,1.60,1.9,663,444,13.10,13.48,314,264,239,0.5,1.64,1.45,1.69,4.21,5.39,5.31,30.0,1.679,0.447,5.83
10000,2,232,51.2,2.5,9.0,0.2,15.7,0.7,1.76,2.3,193,536,15.51,13.17,101,54,77,0.8,1.80,1.55,1.88,4.43,5.64,5.40,30.0,1.735,0.427,6.08
11000,2,169,53.3,4.1,8.4,0.3,12.7,1.2,2.18,2.3,151,597,17.98,13.95,50,88,31,1.3,2.48,1.55,2.41,4.45,5.48,5.38,30.3,1.816,0.435,6.01
12000,31,763,51.1,1.1,12.4,0.9,11.6,0.3,1.28,1.7,541,559,18.59,12.83,397,215,151,0.4,1.36,1.19,1.30,4.31,5.43,5.32,27.0,1.908,0.477,5.80
12000,30,156,48.2,1.0,10.4,0.1,13.0,0.1,1.25,1.6,118,428,12.95,11.72,35,70,51,0.1,1.23,1.23,1.28,4.05,5.34,5.15,33.5,1.906,0.528,5.65
12000,2,31,56.2,5.1,7.6,0.0,13.3,0.8,2.48,2.4,27,1282,30.44,21.13,13,13,5,0.9,2.61,1.85,2.94,4.52,5.35,5.45,27.1,1.827,0.486,6.00
12000,32,8,63.5,15.2,17.0,0.0,10.0,3.4,5.31,3.0,7,1050,26.16,34.72,1,4,3,3.9,6.35,2.68,6.17,5.62,6.75,7.25,35.1,1.109,0.609,7.75
13000,31,485,49.6,0.7,12.0,1.3,11.9,0.2,1.16,1.6,340,652,22.02,12.64,281,140,64,0.2,1.18,1.12,1.18,4.30,5.37,5.29,25.1,1.914,0.474,5.72
13000,30,264,43.3,0.2,10.2,0.0,11.6,0.0,1.05,1.3,160,377,11.74,11.95,158,70,36,0.0,1.03,1.07,1.06,3.79,5.03,4.88,23.1,1.945,0.522,5.29
13000,2,28,50.1,2.9,6.8,0.0,14.6,0.4,1.79,2.4,25,787,25.67,9.80,18,6,4,0.5,1.79,1.48,1.96,4.36,5.25,5.36,24.0,1.848,0.561,5.89
13000,32,27,73.0,12.0,24.4,0.0,17.8,3.7,3.53,2.0,22,492,17.32,18.54,3,4,20,3.9,4.61,1.46,4.11,6.81,7.56,7.89,40.1,1.112,0.618,8.22
13000,59,12,47.9,4.8,10.2,2.7,8.2,2.6,2.27,2.5,12,961,30.77,14.06,9,3,0,2.6,2.75,1.03,2.65,4.33,5.50,5.25,21.4,1.630,0.463,6.00
13000,49,7,73.3,5.1,15.0,0.0,22.1,2.0,1.75,1.1,6,1255,50.60,5.96,3,1,3,2.0,2.33,1.00,1.84,6.14,6.57,6.57,30.9,1.599,0.387,6.86
14000,30,187,44.2,0.2,10.4,0.0,12.0,0.0,1.03,1.3,132,557,17.14,14.71,107,58,22,0.0,1.00,1.04,1.03,3.95,5.09,4.94,24.0,1.945,0.526,5.34
14000,31,185,48.1,0.9,11.6,1.6,11.0,0.1,1.19,1.7,155,878,29.00,13.60,106,61,18,0.2,1.20,1.16,1.21,4.37,5.43,5.18,24.5,1.913,0.481,5.73
14000,32,47,71.0,11.6,25.2,0.0,14.7,4.1,3.75,2.3,32,562,18.34,19.25,26,7,14,4.2,4.71,1.38,4.60,6.49,7.43,7.43,25.4,1.128,0.613,8.00
14000,2,16,47.6,3.5,8.0,0.2,11.6,0.9,2.12,3.2,16,1050,34.80,8.10,8,4,4,0.9,2.37,1.49,2.32,3.75,5.06,5.06,27.9,1.806,0.519,5.88
14000,49,5,113.1,17.6,22.4,0.0,19.4,5.6,4.04,1.6,5,391,21.22,11.10,5,0,0,6.2,5.27,2.33,4.44,8.00,8.20,9.00,14.5,1.469,0.451,9.00
15000,30,124,45.9,0.2,10.8,0.0,12.5,0.0,1.02,1.0,76,483,15.94,11.28,87,19,18,0.0,1.04,1.00,1.02,3.92,5.03,4.90,23.0,1.947,0.521,5.22
15000,31,102,47.4,0.6,11.6,1.6,11.2,0.2,1.10,2.4,82,948,33.20,14.92,81,15,6,0.3,1.12,1.07,1.11,4.20,5.28,5.11,18.2,1.919,0.464,5.78
15000,32,99,70.7,10.8,22.9,0.0,17.9,3.3,3.48,2.3,82,502,20.33,17.12,71,20,8,3.6,4.39,1.57,4.27,6.92,7.45,7.65,20.5,1.140,0.593,8.13
15000,49,7,87.1,9.9,15.1,0.0,24.0,2.9,2.79,2.6,7,977,34.58,23.36,7,0,0,3.0,3.22,1.84,3.19,6.71,8.29,8.14,21.2,1.484,0.427,8.86
16000,32,117,67.6,7.6,20.1,0.0,22.8,2.6,2.71,1.8,100,479,23.39,11.94,92,19,6,2.8,3.37,1.48,3.09,6.97,7.57,7.57,18.0,1.168,0.564,8.02
16000,31,59,46.4,0.2,10.5,1.7,12.2,0.1,1.04,0.8,43,951,37.53,6.12,44,12,3,0.1,1.05,1.04,1.05,4.44,5.46,5.17,21.0,1.928,0.457,5.53
16000,30,35,47.6,0.0,11.5,0.0,12.8,0.0,1.00,0.5,21,969,32.96,15.91,24,4,7,0.0,1.00,1.00,1.00,4.00,5.17,5.00,25.4,1.958,0.540,5.20
17000,32,207,65.8,6.6,18.4,0.0,24.0,2.5,2.53,2.2,169,415,20.10,12.65,159,39,9,2.6,3.14,1.63,2.77,6.76,7.49,7.49,18.4,1.181,0.577,8.03
17000,31,83,40.4,0.6,9.0,2.3,9.9,0.1,1.11,2.0,69,651,26.60,8.74,71,10,2,0.2,1.10,1.11,1.12,3.96,5.12,4.88,19.0,1.903,0.456,5.49
17000,30,31,55.6,0.3,15.1,0.0,12.7,0.0,1.00,1.0,21,552,16.55,13.60,13,13,5,0.0,1.00,1.00,1.00,4.00,5.68,5.45,27.6,1.954,0.456,5.81
17000,2,12,51.3,5.6,5.8,0.4,13.5,1.4,2.54,1.3,12,356,11.70,5.33,10,2,0,1.8,3.16,1.27,2.88,3.50,5.08,5.08,22.8,1.707,0.428,5.42
18000,32,320,62.1,7.0,17.9,0.1,21.1,2.5,2.65,2.7,259,456,21.91,11.18,182,107,31,2.6,3.21,1.48,3.15,6.42,7.15,7.33,24.8,1.178,0.588,7.92
18000,31,124,47.7,0.9,10.1,2.0,12.5,0.2,1.16,1.3,91,591,24.23,6.14,76,14,34,0.3,1.23,1.15,1.13,4.36,5.27,5.22,25.0,1.894,0.483,5.57
18000,30,68,55.8,0.1,14.4,0.0,14.0,0.0,1.00,1.5,47,444,16.36,13.45,34,20,14,0.0,1.00,1.00,1.00,4.47,5.74,5.54,26.9,1.944,0.443,6.01
18000,93,20,41.8,0.0,9.7,1.9,10.4,0.0,1.00,1.1,12,627,20.59,10.10,19,1,0,0.0,1.00,1.00,1.00,3.65,5.05,4.70,20.0,1.980,0.484,5.15
18000,49,8,127.7,24.5,24.5,0.0,11.9,5.0,6.04,1.0,6,1441,34.01,42.35,7,1,0,5.5,8.33,1.17,7.50,8.12,8.00,8.50,23.3,1.494,0.433,8.50
19000,32,693,61.8,6.6,16.2,0.1,22.3,2.1,2.52,2.8,576,448,21.49,12.26,349,187,157,2.3,3.16,1.53,2.82,6.14,7.16,7.21,27.1,1.196,0.575,7.89
19000,30,90,49.1,0.0,12.6,0.0,12.8,0.0,1.00,2.1,77,508,15.55,13.86,30,36,24,0.0,1.00,1.00,1.00,4.27,5.40,5.19,31.1,1.934,0.461,5.81
19000,31,58,37.7,0.4,8.1,1.2,10.2,0.2,1.12,1.4,49,731,25.47,9.37,4,13,41,0.3,1.19,1.07,1.12,3.67,4.90,4.59,44.9,1.910,0.483,5.09
19000,93,25,44.6,0.0,13.6,0.8,8.5,0.0,1.00,0.6,12,441,15.89,7.56,21,4,0,0.0,1.00,1.00,1.00,3.88,4.76,4.96,21.4,1.984,0.472,5.00
19000,49,11,119.3,22.3,22.8,0.0,14.6,4.6,5.74,0.4,11,1290,27.00,40.36,10,1,0,5.2,7.18,2.87,6.47,7.64,8.45,8.64,19.7,1.459,0.447,8.64
19000,2,11,50.7,4.2,8.1,0.0,16.8,2.0,1.92,2.5,9,256,11.83,3.45,11,0,0,2.0,2.38,1.09,2.11,5.09,5.36,5.36,2.2,1.521,0.473,6.00
19000,98,10,33.1,0.0,7.8,0.0,10.1,0.0,1.00,2.0,8,412,10.48,16.96,3,7,0,0.0,1.00,1.00,1.00,3.40,5.00,4.00,26.9,1.861,0.454,5.00
20000,32,1029,60.3,6.6,15.3,0.1,22.7,2.1,2.56,3.2,894,423,19.09,12.10,417,342,270,2.2,3.24,1.61,2.85,6.18,7.16,7.19,29.5,1.185,0.588,7.99
20000,30,165,51.2,0.1,12.6,0.1,13.6,0.0,1.02,2.3,127,358,13.69,10.06,32,58,75,0.0,1.00,1.05,1.01,4.24,5.42,5.33,35.7,1.934,0.445,5.96
20000,31,82,45.0,1.0,7.5,2.3,13.1,0.1,1.23,1.2,62,549,22.03,5.56,24,20,38,0.1,1.33,1.13,1.23,4.02,5.18,4.98,37.1,1.909,0.539,5.39
20000,93,49,42.5,0.0,10.3,2.1,10.0,0.0,1.00,1.1,36,292,10.11,9.79,39,10,0,0.0,1.00,1.00,1.00,3.78,5.14,4.82,21.5,1.978,0.491,5.24
20000,100,28,56.0,0.0,18.7,0.0,11.6,0.0,1.00,4.5,27,525,20.37,16.11,5,16,7,0.0,1.00,1.00,1.00,4.96,5.96,5.79,33.7,1.851,0.596,7.00
20000,98,5,35.7,0.0,10.8,0.6,7.0,0.0,1.00,3.2,4,483,11.19,6.23,0,3,2,0.0,1.00,1.00,1.00,3.40,4.20,4.20,36.8,1.969,0.314,5.00
21000,32,1154,59.0,7.0,15.5,0.1,20.3,2.1,2.65,3.2,1030,479,20.29,12.68,421,427,306,2.4,3.39,1.66,2.95,6.02,7.15,6.95,30.3,1.197,0.578,7.86
21000,30,227,49.6,0.3,10.2,0.5,14.8,0.0,1.07,2.0,177,425,16.61,8.16,77,94,56,0.0,1.06,1.07,1.06,4.37,5.42,5.23,30.5,1.910,0.423,5.82
21000,31,91,43.7,0.9,7.4,2.6,12.8,0.1,1.21,2.0,79,676,24.73,8.84,50,9,32,0.3,1.31,1.10,1.22,4.08,5.21,5.03,30.0,1.891,0.557,5.62
21000,93,25,36.7,0.0,9.7,1.8,7.9,0.0,1.00,2.7,23,531,15.63,17.42,20,5,0,0.0,1.00,1.00,1.00,3.76,4.84,4.52,20.2,1.979,0.504,5.36
22000,32,1407,57.1,6.6,14.6,0.1,20.0,2.0,2.56,3.3,1238,440,19.04,13.20,485,509,413,2.2,3.32,1.61,2.77,5.95,7.02,6.93,31.1,1.196,0.578,7.79
22000,30,203,46.4,0.0,10.6,0.1,13.6,0.0,1.01,2.7,170,524,18.43,10.92,78,82,43,0.0,1.00,1.02,1.01,4.05,5.16,5.14,29.4,1.899,0.400,5.83
22000,31,63,40.4,1.3,6.9,2.3,10.6,0.1,1.41,2.1,54,700,25.79,8.86,19,22,22,0.2,1.51,1.44,1.36,3.84,4.97,4.73,33.5,1.914,0.527,5.38
22000,93,41,38.1,0.0,9.0,1.9,9.3,0.0,1.00,2.3,35,432,14.69,11.89,35,6,0,0.0,1.00,1.00,1.00,3.61,4.80,4.66,20.1,1.977,0.442,5.32
23000,32,1311,60.8,8.7,15.5,0.1,18.1,2.3,3.10,2.8,1161,494,20.12,14.42,505,455,351,2.7,3.94,1.88,3.44,6.08,7.05,7.06,30.0,1.202,0.589,7.76
23000,30,157,58.8,0.1,13.0,0.0,17.1,0.0,1.01,2.2,123,476,17.89,11.99,30,50,77,0.0,1.01,1.00,1.01,4.83,5.79,5.66,36.9,1.940,0.425,6.27
23000,31,135,39.7,1.0,6.9,2.0,10.9,0.1,1.27,1.2,104,418,16.21,4.54,24,46,65,0.3,1.39,1.27,1.24,3.90,4.96,4.75,37.2,1.906,0.583,5.16
23000,105,93,29.8,0.1,6.1,1.5,8.1,0.0,1.04,2.0,76,381,14.37,6.40,72,19,2,0.0,1.06,1.02,1.03,3.14,4.23,4.11,21.3,1.956,0.425,4.67
23000,93,73,38.8,0.0,8.1,3.1,10.1,0.0,1.00,2.1,59,412,15.74,10.85,45,28,0,0.0,1.00,1.00,1.00,3.95,4.89,4.78,22.1,1.966,0.499,5.37
23000,106,64,37.8,0.2,6.2,0.0,13.3,0.0,1.04,1.2,53,472,18.25,4.15,40,9,15,0.0,1.00,1.10,1.03,3.59,4.69,4.78,24.9,1.898,0.545,5.03
23000,107,50,50.8,0.2,7.9,0.0,17.8,0.0,1.00,2.9,42,346,14.33,13.24,6,17,27,0.0,1.00,1.00,1.00,4.48,5.28,5.64,37.0,1.937,0.453,6.18
24000,32,1506,61.3,9.2,15.0,0.0,17.7,2.3,3.27,2.9,1282,497,19.57,14.63,547,527,432,2.7,4.13,1.94,3.73,5.92,6.88,6.99,30.3,1.204,0.584,7.65
24000,30,140,49.4,0.0,11.1,0.0,14.7,0.0,1.00,2.6,114,454,15.59,11.97,25,38,77,0.0,1.00,1.00,1.00,4.29,5.42,5.37,38.4,1.922,0.444,6.04
24000,93,108,34.9,0.0,8.6,1.6,8.3,0.0,1.00,2.1,81,354,13.74,8.66,57,50,1,0.0,1.00,1.00,1.00,3.40,4.60,4.58,26.2,1.967,0.549,5.12
24000,31,102,38.1,0.6,5.2,2.1,12.5,0.0,1.18,1.6,77,537,21.85,4.94,45,15,42,0.0,1.20,1.19,1.19,3.64,4.85,4.52,32.9,1.918,0.538,5.08
24000,106,85,37.4,0.0,5.7,0.0,14.1,0.0,1.01,2.2,63,329,16.29,3.96,43,21,21,0.0,1.00,1.02,1.01,3.52,4.74,4.35,28.4,1.892,0.536,5.11
24000,105,48,32.8,0.0,7.6,1.8,8.3,0.0,1.00,1.8,34,456,17.77,7.10,8,17,23,0.0,1.00,1.00,1.00,3.19,4.50,4.25,35.0,1.961,0.415,4.81
24000,107,5,65.2,2.0,13.4,0.0,16.0,0.0,1.09,2.0,5,1083,21.71,27.96,0,3,2,0.0,1.00,1.00,1.18,4.80,6.20,5.60,38.1,1.952,0.563,6.40
25000,32,1315,61.7,9.7,14.5,0.1,17.7,2.4,3.41,2.5,1132,572,21.41,15.76,419,528,368,2.7,4.33,2.00,3.85,5.95,6.88,6.99,31.0,1.202,0.574,7.55
25000,31,180,41.0,0.7,6.1,2.5,12.9,0.1,1.15,1.5,134,496,21.71,3.78,80,46,54,0.2,1.11,1.19,1.16,3.93,4.93,4.87,32.9,1.902,0.515,5.27
