step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned,rich,plant_rich,plant_thin,pop_rich,hunger_rich,hunger_thin,fouled,foul_mean,foul_p90,foul_free,covered,plant_std
10000,1793,1.704,2.038,13.28,54083,48063,0,5088,560,1070843,706455.1,466815.4,0.097,0.765,0.069,0.069,117,49.03,21.52,2.02,4.65,11.87,7.80,0.40,1.63,12.26,8.55,0.56,1.25,0.249,0.133,1367,0.025,0.028,0.949,0.002,0.021,111970,91428,1,0.148,0.852,0.113,1543906,0.142,3.166,0.236,57.89,39396,361,0.436,0.134,0.331,7608407,1.54,1.95,0.345,0.652,0.192,19.2,48.3,70.2,144.7,47586,0.182,0.00,0.0032,0.117,404,0.633,0.000,0.522,0.535,4.33,5.51,5.42,0.69,0.225,1.60,1.36,1.63,0.659,0.00327,31.05,27.2927,660.95,85156.2,140122.1,0.079,20.3080,135.429,0.000,1.000,0.000,40.7,56.835,61.248,4913,30730.9,20.30,60.003,6.64,10.741,673.7,3.557,0.134,2.00,9.3226,16715.4,0.5077,0.3052,26.54,1.752,0.179,1.5345,0.0000,0.496,0.099,0.470,0.0000,5.96,0.69,10,25,36,64,51.9397,0.0010,0.4473,0.0000,0.0000,25.9432,100.00,71.1465,153.2585,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0034,0.0014,0.000003,0,0.1242,0.0234,0.0205,83,300,799,0.0000,0.0000,0.0091,0.025,3.5507,0.0069,1.0832,0.0268,0.2705,0.0732,0.0000,-0.00001,0.493,0.0108,0.989,0.557,0.35,0.113,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8511,0.0000,1.4560,0.00000,0.05779,0.6481,0.6471,1.0000,1.957,0.000,1.0000,4.8063,0.0000,0.0000,0.0000,0.0000,0.0000,0.3667,3.1139
20000,1503,2.114,1.759,10.05,17124,15942,0,1471,0,346240,244000.7,154236.8,0.114,0.811,0.063,0.012,128,55.67,26.25,4.68,7.48,13.81,10.39,0.35,1.75,19.41,16.04,1.42,1.84,0.252,0.166,1276,0.011,0.041,0.946,0.001,0.012,21761,16003,7,0.688,0.086,0.096,805155,0.133,2.943,0.197,23.28,9533,490,0.445,0.147,0.285,2381022,2.12,2.95,0.277,0.709,0.422,20.5,57.0,87.4,171.4,57488,0.219,0.00,0.0008,0.102,412,0.486,0.000,0.618,0.286,5.51,6.56,6.54,1.57,0.435,2.58,1.47,2.31,0.508,0.00230,4.27,5.5534,672.61,92346.7,140122.1,0.000,6.0379,50.376,0.000,1.000,0.000,38.6,21.479,22.047,4451,26127.5,14.40,19.128,6.29,3.517,532.8,0.755,0.133,2.00,9.3541,14059.2,0.4217,0.3795,38.25,1.409,0.350,0.4655,0.0000,0.555,0.095,0.627,0.0000,7.29,1.21,12,36,64,84,18.7901,0.0016,0.4198,0.0000,0.0000,7.0638,100.00,89.5940,83.4196,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0029,0.0012,0.000002,1,0.0805,0.0313,0.0308,94,363,1185,0.0000,0.0000,0.0003,0.001,2.0960,0.0127,0.4969,0.0386,0.3951,0.0429,0.0000,-0.00058,0.756,0.0157,0.997,0.480,0.29,0.096,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8332,0.0000,1.3591,0.00000,0.06579,0.5969,0.5962,1.0000,1.686,0.000,1.0000,1.5942,0.0000,0.0000,0.0000,0.0000,0.0000,0.4003,2.8977
30000,1851,1.628,1.601,10.59,39638,36180,0,3098,8,860083,616444.1,390670.0,0.042,0.846,0.085,0.026,122,50.32,23.49,5.66,7.22,11.50,9.41,0.56,1.95,14.58,11.30,1.51,1.85,0.219,0.144,1542,0.014,0.036,0.949,0.001,0.015,61391,45825,7,0.622,0.210,0.134,2340617,0.165,2.812,0.181,58.60,23652,529,0.454,0.094,0.277,7721968,2.44,2.15,0.277,0.707,0.449,20.6,48.3,79.7,159.8,59794,0.228,0.00,0.0023,0.097,498,0.620,0.000,0.637,0.390,4.90,5.94,6.03,1.71,0.473,2.93,1.58,2.76,0.639,0.00288,30.35,17.4114,634.44,89728.8,140122.1,0.000,16.2763,125.842,0.000,1.000,0.000,50.0,52.301,63.293,4126,23780.5,12.01,49.890,6.51,10.241,399.1,3.293,0.135,2.00,10.3956,19242.3,0.5039,0.3609,32.30,1.468,0.367,1.5345,0.0000,0.554,0.104,0.670,0.0000,6.52,1.20,12,28,54,81,47.9458,0.0000,0.4846,0.0000,0.0000,26.5169,100.00,70.2954,149.7063,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0027,0.0011,0.000002,4,0.1732,0.0459,0.0326,118,405,1160,0.0000,0.0000,0.0010,0.004,7.4349,0.0225,1.4701,0.0346,0.3055,0.0533,0.0000,-0.00011,0.787,0.0220,0.997,0.427,0.49,0.134,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8306,0.0000,1.4389,0.00000,0.04398,0.6041,0.6034,1.0000,1.538,0.000,1.0000,3.6180,0.0000,0.0000,0.0000,0.0000,0.0000,0.4362,2.7782
40000,1717,1.870,1.592,11.28,14004,13180,0,944,2,231941,243596.5,118648.1,0.077,0.788,0.102,0.032,144,50.07,22.88,4.45,6.80,11.53,8.80,0.52,2.04,13.92,8.75,1.34,1.85,0.222,0.131,1304,0.051,0.068,0.917,0.001,0.014,16595,12258,11,0.399,0.101,0.148,956254,0.175,2.811,0.178,23.81,6818,754,0.512,0.087,0.233,2156102,2.08,1.83,0.315,0.680,0.373,20.2,49.0,75.0,147.5,52234,0.199,0.00,0.0010,0.120,429,0.472,0.000,0.518,0.256,4.72,5.78,5.80,1.46,0.384,2.47,1.38,2.31,0.487,0.00174,4.60,4.4556,558.32,90490.3,140122.1,0.000,4.6564,50.248,0.000,1.000,0.000,36.5,21.945,22.185,4074,23520.9,16.21,18.549,6.10,2.720,416.1,0.607,0.134,2.00,10.8249,18586.3,0.5669,0.4290,30.42,1.579,0.346,0.4655,0.0000,0.518,0.117,0.602,0.0000,6.24,1.13,11,25,49,81,19.7775,0.0006,0.4083,0.0000,0.0000,7.0157,100.00,92.2862,85.4047,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0025,0.0011,0.000002,12,0.1369,0.0466,0.0501,128,413,1418,0.0000,0.0000,0.0007,0.002,1.6609,0.0171,0.3588,0.0285,0.4197,0.0321,0.0000,-0.00023,0.882,0.0243,0.999,0.491,0.44,0.148,0.000,0.000,0.0000,0.000,0.000,0.0000,0.7772,0.0000,1.1128,0.00000,0.06426,0.6009,0.6004,1.0000,1.532,0.000,1.0000,1.3180,0.0000,0.0000,0.0000,0.0000,0.0000,0.3848,2.7736
