step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,187,0.8824,1727.5,844,59,73,55,7,4,3,15405,15429,15823,0,0,0,1.000,1.000,1.000,42,18,4,0.2363,0.1123,0.9305,0.0799
2000,602,0.2741,4998.8,186,223,217,162,24,28,44,16135,15923,16420,0,0,0,1.000,1.000,1.000,179,68,2,0.2067,0.1337,0.7091,0.0614
3000,399,0.4737,5410.1,642,135,146,118,32,47,47,16713,16263,16538,0,0,0,1.000,1.000,1.000,96,44,10,0.1237,0.1675,0.8034,0.1238
4000,521,0.4702,8507.2,734,186,177,158,47,62,73,16202,15505,15840,0,0,0,1.000,1.000,1.000,144,47,7,0.1073,0.1778,0.7268,0.1233
5000,504,0.5179,9087.9,1005,192,169,143,53,55,83,15599,14757,15017,0,0,0,1.000,1.000,1.000,137,37,3,0.1007,0.1898,0.7827,0.1407
6000,522,0.5000,8868.0,1063,183,192,147,66,77,88,14977,14083,14207,0,0,0,1.000,1.000,1.000,145,43,4,0.0789,0.2359,0.7805,0.1550
7000,494,0.4494,7424.9,1026,177,197,120,43,58,72,14577,13767,13827,0,0,0,1.000,1.000,1.000,126,57,1,0.0920,0.1896,0.7761,0.1386
8000,429,0.4569,5450.7,839,150,164,115,37,51,77,14778,14116,13880,0,0,0,1.000,1.000,1.000,111,51,7,0.1202,0.1517,0.7899,0.1231
9000,363,0.5014,4363.8,720,146,115,102,35,31,66,15643,15027,14677,0,0,0,1.000,1.000,1.000,113,40,3,0.1337,0.1220,0.7871,0.1046
10000,261,0.4598,3630.3,787,87,102,72,25,34,44,17146,16614,16139,0,0,0,1.000,1.000,1.000,75,22,5,0.1514,0.1066,0.8123,0.0936
11000,277,0.5379,3481.3,701,128,80,69,30,23,36,19616,19062,18461,0,0,0,1.000,1.000,1.000,100,21,0,0.1025,0.1146,0.7861,0.0919
12000,243,0.4733,3818.9,861,94,92,57,26,40,41,22914,22387,21446,0,0,0,1.000,1.000,1.000,71,14,3,0.0464,0.1462,0.7252,0.1024
13000,211,0.5735,2946.9,949,113,52,46,16,26,35,27103,26426,25090,0,0,0,1.000,1.000,1.000,94,10,0,0.0214,0.2071,0.6729,0.1310
14000,98,0.5918,1660.0,1439,39,33,26,7,18,19,31722,30900,29198,0,0,0,1.000,1.000,1.000,29,13,0,0.0225,0.2322,0.6786,0.1411
15000,69,0.5072,1330.4,1511,46,13,10,8,10,10,36683,35620,33538,0,0,0,1.000,1.000,1.000,35,3,0,0.0209,0.2333,0.5840,0.1450
16000,68,0.6176,1334.2,1438,34,22,12,4,17,12,41726,40306,37908,0,0,0,1.000,1.000,1.000,23,1,0,0.0190,0.2503,0.5863,0.1502
17000,84,0.5238,1383.5,1113,42,30,12,3,28,12,45440,43618,40852,0,0,0,1.000,1.000,1.000,37,3,0,0.0215,0.2425,0.7372,0.1514
18000,97,0.5361,1839.2,1113,52,26,19,1,22,16,44951,42839,39885,0,0,0,1.000,1.000,1.000,45,3,0,0.0401,0.1625,0.8834,0.1263
19000,196,0.4388,4023.4,930,101,54,41,8,39,36,44176,41849,38888,0,0,0,1.000,1.000,1.000,80,10,1,0.0518,0.1597,0.8495,0.1215
20000,298,0.5436,6133.5,1020,144,83,71,25,37,52,44182,41609,38658,0,0,0,1.000,1.000,1.000,111,20,3,0.0628,0.1850,0.8218,0.1462
21000,370,0.4568,6639.6,1027,169,107,94,34,53,60,44240,41419,38493,0,0,0,1.000,1.000,1.000,123,31,4,0.0771,0.1858,0.8176,0.1509
22000,438,0.4041,7002.2,1075,170,160,108,27,54,73,43728,40924,37939,0,0,0,1.000,1.000,1.000,130,53,3,0.0994,0.1697,0.8178,0.1367
23000,459,0.5054,7379.0,982,180,149,130,42,68,75,43379,40429,37615,0,0,0,1.000,1.000,1.000,142,43,8,0.1241,0.1646,0.7929,0.1245
24000,544,0.4265,7858.9,905,184,211,149,52,66,72,42727,39604,36783,0,0,0,1.000,1.000,1.000,149,67,9,0.1601,0.1389,0.7792,0.1109
25000,584,0.4418,8086.4,832,225,200,159,58,66,86,42061,38885,36095,0,0,0,1.000,1.000,1.000,179,47,7,0.1583,0.1363,0.7645,0.1069
26000,532,0.4492,7203.0,830,183,200,149,52,65,80,41523,38232,35459,0,0,0,1.000,1.000,1.000,145,47,3,0.1878,0.1321,0.7907,0.0980
27000,507,0.3984,6953.0,751,163,201,143,42,61,72,41021,37819,35002,0,0,0,1.000,1.000,1.000,119,47,7,0.2421,0.1066,0.7776,0.0804
28000,490,0.5041,6155.7,737,196,159,135,32,46,63,41304,38097,35059,0,0,0,1.000,1.000,1.000,145,55,5,0.2520,0.0976,0.7892,0.0751
29000,467,0.5225,6559.4,787,185,160,122,33,50,62,41581,38467,35400,0,0,0,1.000,1.000,1.000,140,34,2,0.2166,0.1040,0.7566,0.0771
30000,328,0.4756,5994.8,1035,127,99,102,30,33,52,41545,38609,35404,0,0,0,1.000,1.000,1.000,104,22,4,0.2101,0.0948,0.7798,0.0738
31000,404,0.4926,6217.2,936,153,131,120,25,53,59,42158,39395,36024,0,0,0,1.000,1.000,1.000,122,27,6,0.1041,0.1213,0.7036,0.0855
32000,279,0.6022,4515.2,1151,134,83,62,19,40,45,43721,41044,37509,0,0,0,1.000,1.000,1.000,105,17,2,0.0420,0.1454,0.7422,0.1025
33000,165,0.4970,2968.9,1452,63,61,41,9,29,26,44459,41890,38275,0,0,0,1.000,1.000,1.000,50,13,0,0.0251,0.1545,0.8132,0.1076
34000,124,0.4839,2472.1,1449,59,43,22,12,19,14,44935,42512,38821,0,0,0,1.000,1.000,1.000,40,9,2,0.0245,0.2358,0.7501,0.1179
35000,98,0.6122,2132.2,1471,58,28,12,7,13,9,45433,43044,39278,0,0,0,1.000,1.000,1.000,52,10,0,0.0198,0.2428,0.6689,0.1309
36000,91,0.4945,1950.3,1491,56,22,13,6,16,13,45713,43336,39629,0,0,0,1.000,1.000,1.000,44,5,0,0.0278,0.2813,0.6635,0.1412
37000,121,0.4793,2225.5,1065,86,20,15,1,19,12,45800,43344,39722,0,0,0,1.000,1.000,1.000,70,2,0,0.0152,0.2185,0.8253,0.1493
38000,103,0.5631,2122.2,1469,62,21,20,3,14,20,45306,42887,39374,0,0,0,1.000,1.000,1.000,47,5,1,0.0266,0.1580,0.8995,0.1281
39000,160,0.4125,3337.7,1178,87,49,24,8,31,18,44198,41582,38250,0,0,0,1.000,1.000,1.000,68,16,0,0.0627,0.1407,0.8789,0.1063
40000,286,0.3601,5864.1,943,139,89,58,12,36,34,42826,40138,37044,0,0,0,1.000,1.000,1.000,103,31,2,0.1163,0.1392,0.8029,0.0990
