step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,210,0.9381,1858.5,859,62,72,76,0,2,4,18702,18610,19172,0,0,0,1.000,1.000,1.000,48,14,1,0.3587,0.0975,0.9186,0.0578
2000,473,0.1691,3457.2,135,220,136,117,23,26,27,20422,20118,21050,0,0,0,1.000,1.000,1.000,181,20,0,0.6462,0.0500,0.8389,0.0309
3000,666,0.4880,6371.7,415,271,237,158,38,43,42,24236,23369,23893,0,0,0,1.000,1.000,1.000,214,48,9,0.3685,0.0940,0.7719,0.0653
4000,1086,0.4134,10132.0,340,428,397,261,61,53,67,24189,23269,23723,0,0,0,1.000,1.000,1.000,337,107,8,0.3608,0.0948,0.6703,0.0593
5000,895,0.4704,8544.1,449,348,301,246,72,53,71,24742,23441,23826,0,0,0,1.000,1.000,1.000,270,63,7,0.3674,0.0994,0.7294,0.0628
6000,1129,0.3995,10005.1,366,420,388,321,67,82,87,24446,23343,23865,0,0,0,1.000,1.000,1.000,316,110,8,0.3306,0.1110,0.6966,0.0638
7000,1100,0.4036,9911.0,405,383,378,339,63,83,103,25314,24198,24376,0,0,0,1.000,1.000,1.000,303,91,12,0.3096,0.1011,0.7032,0.0716
8000,971,0.3965,8776.2,397,400,356,215,55,62,85,26374,25368,25587,0,0,0,1.000,1.000,1.000,315,79,5,0.3588,0.0981,0.7206,0.0614
9000,927,0.4585,8719.4,425,344,335,248,45,66,81,29235,28269,27901,0,0,0,1.000,1.000,1.000,303,92,14,0.3240,0.0975,0.7247,0.0668
10000,735,0.4327,8041.0,490,273,254,208,40,55,70,32996,31970,31582,0,0,0,1.000,1.000,1.000,220,76,5,0.3202,0.0933,0.7031,0.0639
11000,572,0.4913,7551.8,642,247,186,139,26,61,68,38659,37493,36550,0,0,0,1.000,1.000,1.000,191,30,3,0.2384,0.1005,0.7342,0.0740
12000,459,0.4771,7140.1,762,211,145,103,33,39,57,39498,38537,37007,0,0,0,1.000,1.000,1.000,165,35,3,0.1637,0.1237,0.7260,0.0801
13000,362,0.5525,6317.1,955,189,92,81,21,43,35,40961,40070,38234,0,0,0,1.000,1.000,1.000,144,19,5,0.0754,0.1843,0.6945,0.0981
14000,242,0.5331,4736.1,1281,120,70,52,15,43,27,42188,41464,39470,0,0,0,1.000,1.000,1.000,89,15,0,0.0563,0.2676,0.6436,0.1129
15000,154,0.5519,3205.0,1519,106,35,13,9,21,9,43049,42429,40339,0,0,0,1.000,1.000,1.000,89,8,0,0.0529,0.2771,0.5732,0.1234
16000,107,0.4766,2226.0,1368,81,15,11,5,13,10,43103,42554,40427,0,0,0,1.000,1.000,1.000,63,2,0,0.0831,0.2154,0.6053,0.1147
17000,163,0.5153,3642.3,1020,107,38,18,5,26,16,42653,42076,40104,0,0,0,1.000,1.000,1.000,90,8,0,0.0726,0.2350,0.7092,0.1166
18000,211,0.4692,4791.4,1016,117,58,36,1,42,27,41909,41276,39495,0,0,0,1.000,1.000,1.000,95,11,0,0.1040,0.1426,0.8403,0.1091
