step,mass,born_size,born_hard,born_muscle,born_sensor,born_digestive,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel,drift,hidden,eta,beta,wchange,turns,pace
100000,2.99,36,0,10,4,22,0,0,0,4,0,1.00,14,0.000,3460,0.00,177.64,50.94,186,0,0,0,1.00,1.00,1.00,1,2,3,20.8,14.047,4,0.748,0.438,6,1.000,11,31.47,-15.75,0,0.0019,0.000,0.0000,2930,1.0000
100000,0.74,36,0,9,5,22,0,0,0,1,0,1.00,20,0.000,3456,0.00,196.80,32.31,186,2,0,0,1.00,1.00,1.00,1,1,1,38.7,0.162,1,0.735,0.450,6,1.000,13,38.20,37.00,0,0.0008,0.000,0.0000,3122,1.0000
100000,52.28,49,0,22,0,27,0,22,0,26,0,1.00,0,0.421,3396,0.32,188.56,50.64,188,2,1,0,1.00,1.00,1.00,4,7,7,39.4,112.447,48,1.089,0.634,7,1.000,1,50.76,-22.50,0,0.0000,0.267,0.0000,1875,0.5532
100000,15.49,49,0,10,5,34,0,6,0,15,0,1.00,6,0.387,3384,0.00,223.00,15.04,186,0,0,0,1.00,1.00,1.00,4,7,4,18.7,59.243,21,0.738,0.450,7,1.000,4,82.20,-58.25,0,0.0061,0.000,0.0000,2741,1.0000
100000,22.99,36,0,15,0,21,0,12,0,14,0,1.00,0,0.522,3310,0.15,198.94,37.27,21,0,0,0,1.00,1.00,1.00,6,6,6,21.1,93.726,26,0.884,0.612,6,1.000,6,51.54,26.00,0,0.0000,0.072,0.0000,2515,0.8342
100000,37.17,49,0,22,0,27,0,21,0,26,0,1.00,0,0.565,3305,0.61,191.56,3.95,21,1,0,0,1.00,1.00,1.00,6,7,7,36.2,49.757,47,0.791,0.575,7,1.000,2,45.77,37.50,0,0.0000,0.090,0.0000,2129,0.6561
100000,23.24,49,0,10,5,34,0,9,5,20,0,1.00,0,0.387,3290,0.00,204.70,18.65,186,0,0,0,1.00,1.00,1.00,4,7,7,20.5,85.456,34,0.738,0.450,7,1.000,9,43.31,-30.75,5,0.0061,0.000,0.0000,2403,0.8297
100000,29.26,49,0,22,0,27,0,16,0,21,0,1.00,0,0.547,3266,0.00,207.11,4.74,21,2,0,0,1.00,1.00,1.00,6,7,7,47.0,70.086,37,0.791,0.575,7,1.000,4,63.70,5.00,0,0.0000,0.090,0.0000,2232,0.7394
100000,27.33,49,0,18,0,31,0,16,0,18,0,1.00,0,0.585,3257,0.11,203.77,10.62,21,0,0,0,1.00,1.00,1.00,6,7,7,21.3,57.291,34,0.804,0.539,7,1.000,4,34.75,-27.50,0,0.0000,0.024,0.0000,2309,0.7651
100000,37.19,36,0,14,0,22,0,14,0,19,0,1.00,0,0.376,3255,0.00,147.27,22.42,188,2,0,0,1.00,1.00,1.00,4,6,6,43.7,63.457,33,1.127,0.650,6,1.000,3,26.50,-22.50,0,0.0000,0.285,0.0000,2064,0.6559
100000,17.40,49,0,22,0,27,0,13,0,9,0,1.00,2,0.747,3221,0.00,148.83,14.19,21,0,0,0,1.00,1.00,1.00,4,7,6,25.4,18.663,22,0.791,0.575,7,1.000,7,44.20,-14.50,0,0.0000,0.090,0.0000,2578,0.9589
100000,30.84,49,0,22,0,27,0,18,0,21,0,1.00,2,0.584,3151,0.00,170.47,17.33,21,2,0,0,1.00,1.00,1.00,4,7,6,40.8,29.128,39,0.791,0.575,7,1.000,3,51.73,29.50,0,0.0000,0.090,0.0000,2136,0.7202
100000,18.81,49,0,10,5,34,0,8,5,15,0,1.00,4,0.425,3060,0.07,201.02,6.71,186,2,0,0,1.00,1.00,1.00,6,6,6,41.3,56.024,28,0.738,0.450,7,1.000,5,39.13,-8.25,5,0.0061,0.000,0.0000,2218,0.9222
100000,23.28,49,0,18,0,31,0,10,0,18,0,1.00,4,0.430,3058,0.00,164.57,3.85,21,0,0,0,1.00,1.00,1.00,6,7,5,23.4,18.688,28,0.831,0.535,7,1.000,3,26.31,26.25,0,0.0000,0.078,0.0000,2035,0.8290
100000,7.91,35,0,13,0,22,0,5,0,4,0,1.00,10,0.632,3049,0.60,146.92,30.67,187,0,0,0,1.00,1.00,1.00,4,3,4,3.3,12.534,9,0.879,0.558,6,1.000,3,7.52,-7.50,0,0.0000,0.000,0.0000,2306,1.0000
100000,12.13,36,0,9,5,22,0,5,3,10,0,1.00,0,0.412,3041,0.00,144.25,9.89,186,1,0,0,1.00,1.00,1.00,5,6,6,29.1,13.007,18,0.735,0.450,6,1.000,13,58.08,-3.00,3,0.0008,0.000,0.0000,2617,1.0000
100000,32.43,49,0,18,0,31,0,14,0,25,0,1.00,2,0.432,3037,0.00,167.48,21.72,21,2,0,0,1.00,1.00,1.00,6,7,6,43.6,8.663,39,0.831,0.535,7,1.000,2,68.02,56.25,0,0.0000,0.078,0.0000,1983,0.7024
100000,25.48,35,0,13,0,22,0,12,0,17,0,1.00,0,0.471,3012,0.64,165.29,58.15,187,2,0,0,1.00,1.00,1.00,6,6,6,37.6,62.859,29,0.879,0.558,6,1.000,2,25.12,17.00,0,0.0000,0.000,0.0000,2222,0.7924
100000,10.81,49,0,18,0,31,0,3,0,10,0,1.00,8,0.278,2996,0.07,158.60,14.55,21,1,0,0,1.00,1.00,1.00,5,7,3,26.3,5.749,13,0.831,0.535,7,1.000,2,58.00,0.75,0,0.0000,0.078,0.0000,2103,1.0000
100000,39.08,49,0,18,0,31,0,18,0,29,0,1.00,0,0.461,2992,1.89,201.88,11.36,21,0,0,0,1.00,1.00,1.00,6,7,7,20.5,82.324,47,0.831,0.535,7,1.000,2,49.98,-39.00,0,0.0000,0.078,0.0000,1877,0.6399
100000,39.08,49,0,18,0,31,0,16,0,31,0,1.00,0,0.409,2980,1.49,181.13,2.98,21,0,0,0,1.00,1.00,1.00,9,7,7,10.7,48.484,47,0.831,0.535,7,1.000,2,71.26,-36.00,0,0.0000,0.078,0.0000,1876,0.6399
100000,30.76,49,0,18,0,31,0,18,0,19,0,1.00,2,0.585,2882,0.00,176.72,26.72,21,0,0,0,1.00,1.00,1.00,9,7,6,14.1,63.731,37,0.831,0.535,7,1.000,2,11.82,1.25,0,0.0000,0.078,0.0000,2003,0.7212
100000,22.45,49,0,18,0,31,0,7,0,20,0,1.00,6,0.312,2867,1.88,188.22,26.26,21,0,0,0,1.00,1.00,1.00,6,7,4,4.2,51.712,27,0.831,0.535,7,1.000,2,2.02,-2.00,0,0.0000,0.078,0.0000,1869,0.8442
100000,17.38,36,0,12,3,21,0,10,2,12,0,1.00,0,0.575,2852,0.00,131.83,11.11,186,1,0,0,1.00,1.00,1.00,4,6,6,27.2,17.227,24,0.756,0.482,6,1.000,4,33.16,25.25,2,0.0000,0.000,0.0000,2393,0.9596
100000,37.41,49,0,18,0,31,0,16,0,29,0,1.00,0,0.428,2821,3.01,152.77,31.36,21,1,0,0,1.00,1.00,1.00,9,7,7,36.7,29.444,45,0.831,0.535,7,1.000,3,53.35,52.50,0,0.0000,0.078,0.0000,1806,0.6539
100000,2.94,36,0,9,5,22,0,0,0,4,0,1.00,14,0.000,2813,1.37,174.54,26.64,186,1,0,0,1.00,1.00,1.00,2,4,1,37.5,14.700,4,0.735,0.450,6,1.000,2,44.67,-9.00,0,0.0008,0.000,0.0000,2606,1.0000
100000,40.74,49,0,18,0,31,0,18,0,31,0,1.00,0,0.442,2791,0.13,157.78,12.67,21,2,0,0,1.00,1.00,1.00,9,7,7,45.5,33.361,49,0.831,0.535,7,1.000,0,51.22,-51.00,0,0.0000,0.078,0.0000,1749,0.6267
100000,24.94,49,0,18,0,31,0,14,0,16,0,1.00,2,0.561,2768,2.51,160.15,12.51,21,2,0,0,1.00,1.00,1.00,5,6,7,40.1,32.430,30,0.831,0.535,7,1.000,2,48.47,46.25,0,0.0000,0.078,0.0000,1816,0.8009
100000,7.35,36,0,9,5,22,0,2,0,8,0,1.00,8,0.272,2722,-0.00,167.20,4.28,186,0,0,0,1.00,1.00,1.00,5,6,2,16.7,25.011,10,0.735,0.450,6,1.000,3,60.67,-44.25,0,0.0008,0.000,0.0000,2553,1.0000
100000,22.42,36,0,9,5,22,0,9,5,19,0,1.00,0,0.401,2700,0.00,136.71,4.94,186,0,0,0,1.00,1.00,1.00,6,6,6,16.3,32.610,33,0.735,0.450,6,1.000,0,18.67,-16.75,5,0.0008,0.000,0.0000,2235,0.8448
100000,2.21,36,0,10,3,23,0,3,0,0,0,1.00,16,1.361,2678,0.00,153.28,8.47,186,1,0,0,1.00,1.00,1.00,1,2,2,34.2,5.180,3,0.735,0.450,6,1.000,1,24.16,21.25,0,0.0008,0.000,0.0000,2388,1.0000
100000,18.08,49,0,10,5,34,0,6,1,18,0,1.00,4,0.332,2651,2.66,159.84,8.72,186,2,0,0,1.00,1.00,1.00,4,7,5,41.7,29.088,25,0.738,0.450,7,1.000,4,29.23,28.50,1,0.0061,0.000,0.0000,1899,0.9408
100000,36.58,49,3,14,0,32,3,14,0,24,0,1.54,2,0.383,2645,0.00,160.08,4.18,21,0,0,0,2.00,1.00,1.58,4,6,7,11.3,61.889,41,0.831,0.535,7,1.000,0,60.22,-59.75,0,0.0000,0.078,0.0000,1641,0.6613
100000,40.74,49,0,18,0,31,0,18,0,31,0,1.00,0,0.442,2645,1.58,165.02,8.27,21,0,0,0,1.00,1.00,1.00,9,7,7,15.5,69.913,49,0.831,0.535,7,1.000,0,45.98,-26.25,0,0.0000,0.078,0.0000,1657,0.6267
100000,40.74,49,0,18,0,31,0,18,0,31,0,1.00,0,0.442,2610,0.00,149.76,2.79,21,2,0,0,1.00,1.00,1.00,9,7,7,38.3,25.120,49,0.831,0.535,7,1.000,0,79.05,-63.00,0,0.0000,0.078,0.0000,1635,0.6267
100000,18.01,36,0,10,3,23,0,5,3,18,0,1.00,0,0.278,2583,1.16,146.65,6.87,186,1,0,0,1.00,1.00,1.00,6,6,6,33.3,53.251,26,0.735,0.450,6,1.000,7,9.66,-3.50,3,0.0008,0.000,0.0000,2166,0.9426
100000,18.81,49,0,10,5,34,0,8,1,17,0,1.00,4,0.425,2570,0.00,153.94,2.57,186,2,0,0,1.00,1.00,1.00,6,7,5,54.6,26.408,26,0.738,0.450,7,1.000,2,23.68,-4.50,1,0.0061,0.000,0.0000,2079,0.9222
100000,44.07,49,4,18,0,27,4,18,0,27,3,1.64,0,0.408,2569,2.83,147.99,2.67,21,1,1,3,2.29,1.00,1.64,6,7,7,34.8,37.638,49,0.831,0.535,7,1.000,0,8.70,2.75,0,0.0000,0.078,0.0000,1548,0.6026
100000,33.22,49,0,22,0,27,0,20,0,22,0,1.00,0,0.602,2565,0.00,182.48,22.40,21,2,0,0,1.00,1.00,1.00,6,7,7,42.4,76.920,42,0.791,0.575,7,1.000,2,60.75,51.00,0,0.0000,0.090,0.0000,1732,0.6940
100000,37.17,49,0,22,0,27,0,22,0,25,0,1.00,0,0.592,2564,0.17,185.42,0.79,21,2,0,0,1.00,1.00,1.00,8,7,7,45.4,108.925,47,0.791,0.575,7,1.000,1,56.72,27.25,0,0.0000,0.090,0.0000,1647,0.6561
100000,22.94,49,0,22,0,27,0,14,0,15,0,1.00,4,0.610,2553,0.07,121.28,7.29,21,0,0,0,1.00,1.00,1.00,4,7,5,20.4,4.479,29,0.791,0.575,7,1.000,1,64.82,13.00,0,0.0000,0.090,0.0000,2101,0.8352
100000,26.53,36,0,15,0,21,0,14,0,16,0,1.00,0,0.528,2531,2.07,150.76,3.90,21,2,1,0,1.00,1.00,1.00,4,6,6,38.3,78.694,30,0.884,0.612,6,1.000,0,61.24,-53.25,0,0.0000,0.072,0.0000,1887,0.7766
100000,35.75,49,0,18,0,31,0,17,0,26,0,1.00,0,0.476,2520,0.00,130.98,2.12,21,1,0,0,1.00,1.00,1.00,7,7,7,36.8,6.009,43,0.831,0.535,7,1.000,1,31.87,-21.25,0,0.0000,0.078,0.0000,1665,0.6690
100000,20.95,36,0,9,5,22,0,9,5,17,0,1.00,0,0.430,2519,2.23,173.30,4.64,186,0,1,0,1.00,1.00,1.00,6,6,6,24.9,96.179,31,0.735,0.450,6,1.000,3,34.75,27.50,5,0.0008,0.000,0.0000,2042,0.8740
100000,30.76,49,0,18,0,31,0,11,0,26,0,1.00,2,0.358,2504,0.01,143.64,7.57,21,1,0,0,1.00,1.00,1.00,4,7,6,30.7,49.518,37,0.831,0.535,7,1.000,0,57.25,-9.25,0,0.0000,0.078,0.0000,1795,0.7212
100000,23.51,49,4,12,2,31,4,10,2,17,4,1.21,0,0.425,2410,0.00,159.53,15.66,186,2,0,4,1.57,1.00,1.14,6,7,7,38.7,65.972,33,0.653,0.408,7,1.000,2,9.22,6.00,2,0.0000,0.000,0.0000,1749,0.8250
100000,21.68,36,0,10,4,22,0,10,3,18,0,1.00,0,0.461,2378,0.45,148.48,2.71,186,1,0,0,1.00,1.00,1.00,6,6,6,30.5,60.538,31,0.735,0.450,6,1.000,4,37.81,37.25,3,0.0008,0.000,0.0000,1920,0.8590
100000,28.07,49,0,22,0,27,0,17,0,19,0,1.00,2,0.606,2373,1.70,189.97,27.37,21,2,2,0,1.00,1.00,1.00,5,7,6,41.8,94.406,36,0.780,0.544,7,1.000,1,33.98,-31.50,0,0.0000,0.024,0.0000,1686,0.7549
100000,21.32,36,0,10,4,22,0,9,4,18,0,1.00,0,0.422,2298,-0.00,139.99,2.60,186,1,0,0,1.00,1.00,1.00,6,6,6,36.2,52.047,31,0.735,0.450,6,1.000,2,37.61,22.00,4,0.0008,0.000,0.0000,1857,0.8664
100000,43.72,49,0,25,0,24,0,20,0,21,0,1.00,0,0.457,2279,3.64,114.77,26.68,188,1,2,0,1.00,1.00,1.00,6,7,7,25.9,24.937,41,1.066,0.645,7,1.000,1,29.18,6.25,0,0.0000,0.300,0.0000,1275,0.6050
100000,3.06,36,1,13,3,19,0,2,1,2,0,1.00,12,0.653,2247,0.00,120.35,2.78,186,2,0,0,1.00,1.00,1.00,3,2,4,48.4,4.005,5,0.680,0.500,6,1.000,1,37.23,-9.50,1,0.0149,0.106,0.0000,2106,1.0000
100000,41.84,36,0,14,0,22,0,13,0,22,0,1.00,0,0.311,2217,0.00,82.45,6.37,172,2,2,0,1.00,1.00,1.00,6,6,6,68.1,8.773,35,1.195,0.481,6,1.000,1,29.27,-16.75,0,0.0000,0.164,0.0000,1355,0.6184
100000,35.49,36,0,16,0,20,0,16,0,14,0,1.00,2,0.451,2164,2.52,90.34,61.18,172,0,0,0,1.00,1.00,1.00,6,5,6,12.2,31.204,30,1.183,0.497,6,1.000,0,9.89,9.25,0,0.0000,0.203,0.0000,1327,0.6714
100000,42.71,49,0,10,0,39,0,10,0,39,0,1.00,0,0.234,2142,0.07,111.23,0.00,21,2,1,0,1.00,1.00,1.00,6,7,7,39.6,25.563,49,0.872,0.555,7,1.000,0,40.61,3.00,0,0.0000,0.000,0.0000,1310,0.6120
100000,42.59,36,0,16,0,20,0,16,0,20,0,1.00,0,0.376,2137,0.00,99.10,53.66,172,0,1,0,1.00,1.00,1.00,4,6,6,13.1,63.812,36,1.183,0.497,6,1.000,0,13.12,12.50,0,0.0000,0.203,0.0000,1309,0.6129
100000,17.40,49,0,22,0,27,0,6,0,16,0,1.00,4,0.345,2137,1.30,125.54,13.61,21,1,0,0,1.00,1.00,1.00,4,7,5,35.0,17.137,22,0.791,0.575,7,1.000,0,66.85,-25.00,0,0.0000,0.090,0.0000,1394,0.9589
100000,27.67,49,0,10,5,34,0,10,5,25,0,1.00,0,0.361,2114,0.00,116.39,18.87,186,0,0,0,1.00,1.00,1.00,6,7,7,22.2,24.440,40,0.738,0.450,7,1.000,1,63.45,-36.00,5,0.0061,0.000,0.0000,1566,0.7604
100000,7.80,49,0,22,0,27,0,2,0,8,0,1.00,12,0.256,2108,0.00,148.72,11.11,21,1,0,0,1.00,1.00,1.00,2,6,2,34.2,9.572,10,0.780,0.544,7,1.000,0,10.61,10.25,0,0.0000,0.024,0.0000,1587,1.0000
100000,17.46,49,0,18,0,31,0,7,0,14,0,1.00,6,0.401,2087,0.27,130.06,1.72,21,1,0,0,1.00,1.00,1.00,5,7,4,34.6,26.230,21,0.831,0.535,7,1.000,0,50.48,-31.75,0,0.0000,0.078,0.0000,1725,0.9573
100000,35.25,49,0,19,0,30,0,18,0,26,0,1.00,0,0.511,2042,0.35,137.43,31.98,21,1,1,0,1.00,1.00,1.00,9,7,7,33.8,47.014,44,0.801,0.523,7,1.000,1,87.34,-60.75,0,0.0000,0.103,0.0000,1358,0.6738
100000,21.55,49,0,10,3,36,0,8,3,19,0,1.00,4,0.371,2030,0.03,100.35,11.65,186,0,0,0,1.00,1.00,1.00,6,6,6,17.9,15.899,30,0.756,0.434,7,1.000,2,56.59,-15.25,3,0.0075,0.000,0.0000,1446,0.8616
100000,15.80,36,0,9,5,22,0,8,1,13,0,1.00,2,0.506,2020,1.52,135.89,0.84,186,0,0,0,1.00,1.00,1.00,4,6,5,24.2,37.977,22,0.735,0.450,6,1.000,1,88.05,63.25,1,0.0008,0.000,0.0000,1763,1.0000
100000,30.75,35,0,13,0,22,0,13,0,22,0,1.00,0,0.423,2011,2.46,122.36,38.20,187,0,0,0,1.00,1.00,1.00,4,6,6,0.3,66.738,35,0.879,0.558,6,1.000,0,12.76,12.75,0,0.0000,0.000,0.0000,1450,0.7213
100000,45.50,49,10,18,0,21,10,18,0,20,5,2.86,0,0.396,2009,0.00,97.66,4.91,21,0,0,5,4.71,1.00,2.86,9,7,7,0.9,24.106,48,0.785,0.572,7,1.000,0,3.91,3.00,0,0.0000,0.106,0.0000,1186,0.5930
100000,33.55,36,0,11,0,25,0,11,0,25,0,1.00,0,0.328,1986,0.00,84.87,35.62,187,1,0,0,1.00,1.00,1.00,4,7,7,36.7,27.427,36,0.932,0.542,7,1.000,0,20.57,-20.50,0,0.0000,0.000,0.0000,1371,0.6906
100000,39.91,49,0,18,0,31,0,18,0,30,0,1.00,0,0.451,1983,0.01,125.83,16.13,21,0,0,0,1.00,1.00,1.00,9,7,7,24.9,73.235,48,0.831,0.535,7,1.000,1,45.58,-2.75,0,0.0000,0.078,0.0000,1247,0.6332
100000,38.75,49,0,22,0,27,0,22,0,27,0,1.00,0,0.568,1977,0.00,119.04,1.05,21,2,0,0,1.00,1.00,1.00,9,7,7,40.9,43.765,49,0.791,0.575,7,1.000,0,50.52,5.25,0,0.0000,0.090,0.0000,1270,0.6426
100000,18.74,36,0,10,4,22,0,8,3,16,0,1.00,2,0.427,1953,0.00,116.95,1.27,186,1,1,0,1.00,1.00,1.00,4,5,6,36.6,33.689,27,0.735,0.450,6,1.000,1,42.76,15.75,3,0.0008,0.000,0.0000,1581,0.9239
100000,10.33,49,0,10,5,34,0,3,0,11,0,1.00,8,0.290,1951,0.98,121.92,8.04,186,0,0,0,1.00,1.00,1.00,3,7,3,3.5,18.148,14,0.738,0.450,7,1.000,1,8.08,3.00,0,0.0061,0.000,0.0000,1439,1.0000
100000,22.97,49,0,7,9,33,0,7,8,20,0,1.00,2,0.305,1915,0.24,94.31,5.56,186,0,0,0,1.00,1.00,1.00,5,7,6,24.3,3.648,35,0.741,0.494,7,1.000,0,8.16,-7.25,8,0.0000,0.000,0.0000,1495,0.8347
100000,6.62,36,0,10,4,22,0,3,0,6,0,1.00,4,0.454,1893,0.00,96.56,5.18,186,1,1,0,1.00,1.00,1.00,3,6,4,30.2,0.565,9,0.735,0.450,6,1.000,0,33.01,33.00,0,0.0008,0.000,0.0000,1563,1.0000
100000,29.10,49,0,18,0,31,0,11,0,24,0,1.00,4,0.378,1887,0.00,109.70,16.00,21,2,0,0,1.00,1.00,1.00,4,7,5,54.0,17.822,35,0.831,0.535,7,1.000,0,46.67,-40.75,0,0.0000,0.078,0.0000,1274,0.7415
100000,32.43,49,0,18,0,31,0,13,0,26,0,1.00,0,0.401,1879,1.29,107.49,14.70,21,1,0,0,1.00,1.00,1.00,9,7,7,26.7,33.995,39,0.831,0.535,7,1.000,2,22.22,21.25,0,0.0000,0.078,0.0000,1231,0.7024
100000,16.17,36,0,10,3,23,0,7,2,14,0,1.00,2,0.433,1872,0.00,105.19,0.79,186,0,0,0,1.00,1.00,1.00,5,6,5,15.2,23.565,23,0.735,0.450,6,1.000,1,21.36,-18.00,2,0.0008,0.000,0.0000,1605,0.9947
100000,32.38,49,0,5,11,33,0,5,11,31,0,1.00,0,0.154,1868,0.00,88.62,3.66,186,2,0,0,1.00,1.00,1.00,4,7,7,43.4,0.921,47,0.780,0.388,7,1.000,0,23.64,22.50,8,0.0133,0.023,0.0000,1304,0.7029
100000,39.91,49,0,18,0,31,0,17,0,31,0,1.00,0,0.426,1844,1.79,120.75,61.02,21,1,1,0,1.00,1.00,1.00,6,7,7,34.3,75.970,48,0.831,0.535,7,1.000,1,8.07,7.75,0,0.0000,0.078,0.0000,1159,0.6332
100000,30.76,36,0,16,0,20,0,8,0,18,0,1.00,0,0.260,1790,1.38,72.56,7.49,172,0,0,0,1.00,1.00,1.00,5,6,6,11.0,34.718,26,1.183,0.497,6,1.000,0,6.10,-3.50,0,0.0000,0.203,0.0000,1248,0.7212
100000,35.40,49,0,22,0,27,0,20,0,24,0,1.00,0,0.565,1773,3.09,124.52,2.99,21,2,1,0,1.00,1.00,1.00,6,7,7,40.0,58.724,44,0.805,0.561,7,1.000,0,18.83,-3.50,0,0.0000,0.100,0.0000,1148,0.6723
100000,28.14,49,0,18,0,31,0,16,0,19,0,1.00,0,0.569,1773,0.04,80.90,6.27,21,0,2,0,1.00,1.00,1.00,5,7,7,16.6,7.536,35,0.804,0.539,7,1.000,1,29.41,7.25,0,0.0000,0.024,0.0000,1246,0.7541
100000,22.79,36,0,10,4,22,0,10,4,19,0,1.00,0,0.439,1773,0.87,110.63,0.01,186,1,0,0,1.00,1.00,1.00,4,6,6,28.8,48.309,33,0.735,0.450,6,1.000,0,37.17,36.50,4,0.0008,0.000,0.0000,1435,0.8380
100000,39.91,49,0,18,0,31,0,18,0,30,0,1.00,0,0.451,1770,0.00,93.20,12.82,21,0,1,0,1.00,1.00,1.00,4,7,7,12.9,19.871,48,0.831,0.535,7,1.000,1,28.89,11.50,0,0.0000,0.078,0.0000,1112,0.6332
