step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,1060.4206,811.98,88.85,1.83,375,2.52,0.215,14.848,0.5008,28.032,2511.36,427.3228
1000,-60,1,2495,1026.8763,670.33,643.46,0.93,323,0.37,0.101,16.332,0.9432,38.508,1316.19,344.3974
1000,-60,2,2,1.0282,0.00,2.35,22.54,0,9.05,0.490,9.940,0.9826,61.702,0.90,0.3870
1000,-50,0,7092,1478.1592,1009.16,93.72,15.18,549,11.88,2.205,10.174,0.3830,52.876,3405.81,666.9851
1000,-50,1,1602,790.6478,395.58,500.15,13.61,242,10.49,1.942,11.010,0.7461,90.820,862.60,309.8178
1000,-50,2,4,2.3202,0.84,6.60,30.22,0,13.44,1.574,7.922,0.9540,89.380,1.33,0.8318
1000,-40,0,6203,1064.7387,623.04,63.95,26.06,569,21.24,6.351,6.849,0.3137,108.691,2957.28,574.2971
1000,-40,1,1874,861.2392,356.89,687.37,24.63,355,19.69,5.870,7.610,0.6151,187.889,1045.99,388.3865
1000,-40,2,4,1.0838,1.07,4.91,21.54,0,23.99,6.482,4.596,0.5400,211.334,1.79,0.6416
1000,-30,0,4594,990.0474,535.60,97.36,33.07,457,27.97,10.302,5.132,0.3298,226.370,2214.33,485.3595
1000,-30,1,3083,1300.1622,686.66,1369.52,29.44,516,27.13,10.060,5.588,0.4880,311.252,1773.41,569.9569
1000,-30,2,500,216.3785,89.61,692.30,38.30,100,28.94,10.989,4.988,0.6139,444.519,225.49,98.0988
1000,-20,0,2075,422.6411,214.44,39.58,51.17,74,33.29,13.757,4.038,0.3127,359.564,1012.74,214.3905
1000,-20,1,2374,967.5485,450.62,1012.69,29.94,272,32.47,13.383,4.333,0.4438,493.033,1411.97,428.7999
1000,-20,2,3770,1751.5804,727.47,10215.92,34.06,745,31.76,13.112,4.633,0.7357,746.904,1428.17,740.0667
1000,-10,0,1836,356.3635,222.65,25.57,64.76,24,36.95,16.266,3.367,0.2819,456.329,915.75,148.0350
1000,-10,1,2060,909.3196,552.31,903.77,35.28,28,36.84,16.205,3.386,0.3870,669.572,1216.99,335.5056
1000,-10,2,4328,2033.0785,939.86,14383.14,34.74,894,34.15,14.822,4.252,0.7515,992.936,1465.36,779.7892
1000,0,0,1804,317.5867,254.04,24.64,72.84,7,38.84,17.515,2.987,0.2151,425.015,1010.98,131.1374
1000,0,1,1792,779.5998,459.68,899.26,40.63,9,38.59,17.327,3.014,0.3735,758.812,1075.85,278.5917
1000,0,2,4771,2298.5237,1037.34,13684.11,37.91,807,35.19,15.581,4.119,0.6881,1021.014,1743.72,828.2545
1000,10,0,3207,867.4701,602.26,60.76,70.89,44,37.67,16.706,3.212,0.2548,435.094,1650.91,281.2969
1000,10,1,2710,1377.7791,728.07,1345.52,46.98,131,37.01,16.334,3.409,0.4157,702.153,1574.88,456.3680
1000,10,2,3528,1759.3030,717.72,8306.58,21.71,754,32.04,13.875,5.095,0.6968,825.051,1386.24,649.0468
1000,20,0,4536,796.6712,391.52,63.94,57.24,194,32.49,13.578,4.547,0.2313,250.703,1730.57,311.9862
1000,20,1,2913,1409.0627,640.35,1372.82,37.96,336,31.76,13.227,4.790,0.4574,472.571,1505.21,484.1383
1000,20,2,996,565.7314,262.12,1605.80,7.44,195,29.35,12.176,5.730,0.6810,599.811,439.39,198.4569
1000,30,0,6687,1099.4448,547.57,87.74,38.08,539,26.39,9.868,6.069,0.2514,157.529,2494.17,510.7012
1000,30,1,2368,1265.9775,525.10,995.24,40.45,462,29.36,11.152,4.834,0.5218,349.211,1171.55,430.1999
1000,30,2,219,137.3109,69.04,239.29,71.25,45,26.68,9.599,5.561,0.7016,336.889,99.67,46.5362
1000,40,0,6673,967.0801,520.78,60.36,28.32,584,19.85,6.109,7.811,0.2615,85.979,1910.69,468.6266
1000,40,1,1279,688.0600,282.87,501.91,49.78,278,23.80,7.466,5.886,0.6959,225.736,575.93,268.7247
1000,40,2,218,119.9502,27.05,254.40,65.51,48,23.84,7.737,6.103,0.8103,274.981,86.50,47.5640
1000,50,0,5138,337.9738,225.35,13.49,19.39,242,11.20,2.312,10.936,0.1882,26.657,576.44,156.3731
1000,50,1,568,263.7816,130.77,139.13,53.60,76,17.61,4.009,7.474,0.8437,135.778,243.20,124.9839
1000,50,2,10,5.8704,2.09,12.33,38.88,1,19.26,4.322,6.355,0.9477,174.213,3.62,2.1260
1000,60,0,3853,70.0238,68.06,0.75,11.91,75,2.35,0.233,15.057,0.1138,5.121,189.17,31.7906
1000,60,1,2,1.0238,0.00,0.31,20.07,0,9.32,0.587,10.123,0.9626,63.711,0.52,0.3983
1000,70,0,4656,6.3748,12.06,0.10,8.42,4,-5.43,0.001,20.728,0.0813,0.899,102.33,6.3544
1000,80,0,3564,0.0266,0.70,0.04,4.84,0,-11.91,0.000,26.913,0.0684,0.200,42.96,0.1215
2000,-60,0,5295,73.0408,197.39,90.70,-15.57,213,-8.97,0.000,24.032,0.5271,9.971,870.25,59.5161
2000,-60,1,2437,38.1195,156.17,608.91,-19.23,101,-11.27,0.000,26.300,0.9589,11.700,413.69,31.5781
2000,-60,2,2,0.0099,0.00,2.28,-6.37,1,0.29,0.000,15.175,0.9955,29.038,0.00,0.1267
2000,-50,0,7123,461.0543,522.44,94.25,-9.07,452,1.01,0.125,15.913,0.4169,21.666,1639.82,300.2896
2000,-50,1,1571,185.1618,176.79,487.24,-1.99,148,0.52,0.103,16.322,0.7849,33.929,350.45,132.6896
2000,-50,2,4,0.3468,0.24,6.45,-2.40,0,5.28,0.039,11.713,0.9537,43.806,0.90,0.3551
2000,-40,0,6204,647.6079,659.40,63.05,2.58,444,11.93,2.242,10.164,0.3662,54.040,1931.16,403.8096
2000,-40,1,1873,351.0549,274.75,685.69,7.80,226,11.18,2.135,10.727,0.6892,89.662,711.50,270.5494
2000,-40,2,4,1.0712,0.75,4.89,7.00,3,16.99,3.132,6.712,0.8177,203.342,1.39,0.6349
2000,-30,0,4600,799.3789,656.89,97.59,14.76,506,20.73,6.209,7.103,0.4097,137.156,1665.09,423.9450
2000,-30,1,3070,752.1100,612.42,1366.18,17.49,471,20.31,6.201,7.470,0.5876,186.458,1221.95,467.3194
2000,-30,2,507,121.4459,66.93,704.72,21.58,84,22.89,7.349,6.478,0.7750,295.377,147.84,81.4018
2000,-20,0,2071,552.6434,474.81,39.37,16.00,186,27.96,10.362,5.189,0.3817,256.725,881.94,204.9485
2000,-20,1,2377,717.0779,561.93,1018.74,23.79,326,27.60,10.306,5.452,0.5376,347.791,1033.83,380.5387
2000,-20,2,3771,869.3574,652.78,10287.37,31.46,591,27.38,10.256,5.606,0.8415,510.354,867.88,555.9520
2000,-10,0,1836,529.6137,642.77,25.47,24.29,24,34.47,14.485,3.778,0.3182,389.136,872.70,150.5130
2000,-10,1,2061,1121.0320,1368.73,907.11,26.06,35,34.36,14.538,3.866,0.4435,573.247,1121.38,319.8994
2000,-10,2,4327,1093.4091,904.12,14458.24,40.72,664,32.25,13.420,4.592,0.8074,797.622,932.09,572.7013
2000,0,0,1805,420.7236,589.09,24.46,26.00,6,38.80,17.340,2.903,0.2190,430.387,986.47,124.2087
2000,0,1,1793,877.7572,1148.52,898.73,30.37,5,38.59,17.326,2.992,0.3754,750.081,1033.82,249.5349
2000,0,2,4769,1316.6169,1361.70,13726.46,44.52,518,35.91,15.882,3.884,0.6751,981.176,1239.90,597.6306
2000,10,0,3208,705.7505,1033.62,60.31,25.60,14,40.16,18.272,2.655,0.2032,470.821,1611.06,203.9485
2000,10,1,2722,1087.8951,1405.72,1352.22,33.67,13,39.65,18.091,2.858,0.3543,783.496,1483.21,344.0097
2000,10,2,3515,792.4947,852.41,8331.06,59.07,436,35.74,16.080,4.208,0.6160,894.790,1003.30,440.2571
2000,20,0,4538,584.3242,691.99,63.64,34.10,49,38.05,17.036,3.267,0.1690,308.204,1529.17,204.9695
2000,20,1,2922,875.6303,1057.96,1378.83,47.23,78,37.78,16.979,3.411,0.3584,625.850,1290.81,318.2067
2000,20,2,985,237.9460,243.83,1603.69,66.63,102,35.17,15.620,4.249,0.5482,735.861,307.19,126.4132
2000,30,0,6692,776.2605,859.67,87.69,42.79,149,35.04,14.951,3.834,0.1896,252.598,1904.08,316.2569
2000,30,1,2359,569.6783,667.36,988.52,43.16,87,37.25,16.045,3.025,0.3636,524.945,953.82,246.0909
2000,30,2,223,64.4570,52.38,244.94,19.21,38,35.18,14.618,3.403,0.5449,628.842,76.89,32.2804
2000,40,0,6669,801.8212,757.05,60.02,44.24,230,31.11,12.079,4.419,0.1952,164.611,1368.50,291.4168
2000,40,1,1278,378.0893,331.79,504.31,27.20,139,33.91,13.263,3.226,0.5243,458.677,463.21,178.9014
2000,40,2,223,52.1970,45.01,263.28,16.82,25,33.27,13.114,3.563,0.6623,587.952,65.46,33.0348
2000,50,0,5132,341.1144,333.45,13.08,41.77,70,24.99,8.038,5.644,0.1461,61.269,440.56,91.2776
2000,50,1,573,352.3250,383.61,142.83,18.66,26,29.84,10.179,3.702,0.7086,360.496,221.29,106.5427
2000,50,2,11,5.1962,3.64,13.73,26.53,1,28.47,9.094,3.678,0.9209,429.064,3.13,2.1552
2000,60,0,3853,105.0773,114.27,0.76,34.55,5,18.77,3.947,6.704,0.0913,14.815,136.88,23.9293
2000,60,1,2,0.1031,0.04,0.33,35.46,0,21.43,4.747,5.302,0.9202,167.863,0.02,0.1412
2000,70,0,4656,60.6052,72.09,0.10,26.53,0,15.11,1.227,6.292,0.0639,2.573,97.38,18.2076
2000,80,0,3564,14.6301,19.43,0.04,26.15,0,15.33,0.201,3.831,0.0540,0.033,39.16,7.1050
3000,-60,0,5356,0.9767,70.40,92.25,-15.88,5,-15.20,0.000,30.200,0.5392,5.360,521.90,0.7395
3000,-60,1,2376,0.1127,51.50,573.27,-18.05,10,-17.45,0.000,32.452,0.9640,5.559,219.22,0.1625
3000,-60,2,2,0.0000,0.00,2.18,-14.98,0,-5.04,0.000,20.042,0.9997,24.251,0.00,0.0000
3000,-50,0,7160,117.5911,160.74,94.18,-3.39,58,-5.12,0.000,20.533,0.4316,12.265,568.09,56.8576
3000,-50,1,1534,49.5321,63.21,466.31,-21.03,25,-6.08,0.000,21.425,0.7981,19.821,115.58,20.5087
3000,-50,2,4,0.1189,0.00,6.23,-10.77,0,0.12,0.000,15.318,0.9771,36.415,0.00,0.0639
3000,-40,0,6209,442.9859,290.99,62.38,6.14,368,6.21,0.682,12.907,0.3898,33.691,880.11,197.3055
3000,-40,1,1868,253.9772,175.39,677.57,-9.75,99,5.08,0.615,13.790,0.7150,56.610,242.97,111.5043
3000,-40,2,4,0.3619,0.05,4.88,11.25,3,12.62,1.396,8.240,0.9917,193.916,0.78,0.4977
3000,-30,0,4609,633.7483,383.61,98.00,9.31,424,15.68,3.910,8.867,0.4563,96.804,1109.45,287.4275
3000,-30,1,3051,612.8115,412.39,1355.79,5.75,391,15.20,3.924,9.309,0.6422,131.326,633.78,275.7747
3000,-30,2,517,104.3484,63.16,719.59,0.69,76,17.83,4.935,8.159,0.8720,226.735,67.06,45.8536
3000,-20,0,2068,476.7711,359.26,39.27,16.46,148,24.01,8.194,6.306,0.4147,191.912,745.62,175.3967
3000,-20,1,2367,560.5861,292.03,1013.13,17.95,355,23.66,8.077,6.487,0.5830,261.409,704.37,273.9891
3000,-20,2,3784,824.6963,447.11,10341.03,7.04,550,23.13,7.931,6.776,0.9028,393.660,534.24,341.5945
3000,-10,0,1834,722.8853,868.67,25.23,13.22,91,31.44,12.673,4.446,0.3419,339.496,861.76,156.9369
3000,-10,1,2053,1256.5385,859.59,902.32,31.14,342,32.08,12.991,4.289,0.4760,486.032,1078.56,324.2528
3000,-10,2,4337,1062.9157,641.35,14526.24,10.94,569,29.22,11.567,5.253,0.8630,695.820,643.10,387.7688
3000,0,0,1818,582.5583,863.63,25.26,23.33,9,37.33,16.447,3.166,0.2297,421.464,1002.64,131.0013
3000,0,1,1784,1102.3871,1433.01,895.68,37.40,53,37.98,16.831,3.059,0.3829,701.950,1034.76,253.3265
3000,0,2,4765,1686.9018,1482.13,13754.30,17.18,532,34.44,14.913,4.123,0.6964,947.980,1032.09,432.2167
3000,10,0,3219,834.6864,1306.00,60.29,38.16,39,40.78,18.782,2.551,0.1732,440.671,1623.58,175.3807
3000,10,1,2746,1401.6078,1982.29,1365.81,36.14,40,40.56,18.713,2.686,0.3171,765.438,1498.76,306.2225
3000,10,2,3480,1115.9761,1020.19,8297.84,9.60,274,35.51,15.859,4.131,0.5874,945.456,747.63,276.9218
3000,20,0,4551,738.6296,995.95,64.06,29.58,35,40.06,18.467,2.875,0.1289,310.453,1529.75,153.4047
