step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,1053.4672,866.40,88.85,1.83,282,2.52,0.215,14.848,0.5008,28.032,2625.88,430.3002
1000,-60,1,2495,1069.3699,877.73,643.46,0.93,321,0.37,0.101,16.332,0.9432,38.508,1378.64,349.8022
1000,-60,2,2,1.0567,0.00,2.35,22.54,0,9.05,0.490,9.940,0.9826,61.702,0.91,0.3877
1000,-50,0,7092,1400.6585,942.90,93.72,15.18,627,11.88,2.205,10.174,0.3830,52.876,3300.69,656.7043
1000,-50,1,1602,845.9864,517.55,500.15,13.61,299,10.49,1.942,11.010,0.7461,90.820,884.83,312.9135
1000,-50,2,4,2.4427,4.18,6.60,30.22,0,13.44,1.574,7.922,0.9540,89.380,1.71,0.8421
1000,-40,0,6203,1140.8380,748.55,63.96,26.06,523,21.24,6.351,6.849,0.3137,108.691,2990.96,577.2750
1000,-40,1,1874,933.0851,438.27,687.37,24.63,336,19.69,5.870,7.610,0.6151,187.889,1052.30,387.1999
1000,-40,2,4,1.8692,1.88,4.91,21.54,0,23.99,6.482,4.596,0.5400,211.334,1.94,0.6869
1000,-30,0,4594,982.3865,564.87,97.36,33.07,469,27.97,10.302,5.132,0.3298,226.370,2092.68,477.6493
1000,-30,1,3083,1278.8176,644.34,1369.53,29.44,474,27.13,10.060,5.588,0.4880,311.252,1775.73,569.3627
1000,-30,2,500,216.5970,110.56,692.30,38.30,82,28.94,10.989,4.988,0.6139,444.519,233.57,99.3590
1000,-20,0,2075,441.0823,236.35,39.59,51.17,88,33.29,13.757,4.038,0.3127,359.564,1012.64,214.9442
1000,-20,1,2375,995.2944,406.32,1013.73,29.96,325,32.47,13.384,4.332,0.4439,493.201,1371.96,421.5692
1000,-20,2,3769,1837.3131,902.13,10213.44,34.05,733,31.76,13.111,4.633,0.7357,746.866,1406.54,733.8215
1000,-10,0,1836,375.8030,309.46,25.57,64.76,39,36.95,16.266,3.367,0.2819,456.329,978.39,154.8268
1000,-10,1,2060,861.2999,395.97,903.77,35.28,62,36.84,16.205,3.386,0.3870,669.572,1259.69,339.7100
1000,-10,2,4328,2144.2142,1202.28,14380.91,34.74,865,34.15,14.822,4.252,0.7515,992.936,1457.71,773.9265
1000,0,0,1805,338.6511,312.06,24.73,72.80,5,38.84,17.515,2.987,0.2152,425.272,1042.44,133.8302
1000,0,1,1791,855.3800,621.92,899.16,40.65,13,38.59,17.327,3.014,0.3734,758.740,1105.74,279.9967
1000,0,2,4771,2343.6458,1146.41,13685.87,37.91,704,35.19,15.581,4.119,0.6881,1021.014,1733.68,832.6235
1000,10,0,3207,769.2648,447.63,60.76,70.89,52,37.67,16.706,3.212,0.2548,435.094,1624.77,277.7282
1000,10,1,2710,1396.6187,796.34,1345.37,46.98,172,37.01,16.334,3.409,0.4157,702.153,1616.57,460.2055
1000,10,2,3528,1833.2732,785.98,8306.68,21.71,656,32.04,13.875,5.095,0.6968,825.051,1420.43,654.1896
1000,20,0,4535,851.1873,437.35,63.82,57.24,208,32.49,13.578,4.547,0.2312,250.617,1645.06,310.1421
1000,20,1,2915,1560.2090,1032.97,1373.69,37.96,369,31.76,13.227,4.791,0.4574,472.624,1659.61,500.7714
1000,20,2,995,603.6586,319.95,1604.50,7.43,192,29.35,12.178,5.728,0.6811,599.953,450.62,199.9239
1000,30,0,6687,1132.3862,586.35,87.72,38.08,431,26.39,9.868,6.069,0.2514,157.529,2626.04,511.1698
1000,30,1,2368,1242.4274,589.30,995.24,40.45,401,29.36,11.152,4.834,0.5218,349.211,1233.49,439.0596
1000,30,2,219,120.9611,36.08,239.29,71.25,55,26.68,9.599,5.561,0.7016,336.889,95.63,45.7584
1000,40,0,6673,929.8516,447.18,60.36,28.32,527,19.85,6.109,7.811,0.2615,85.979,1873.68,460.3035
1000,40,1,1279,660.5586,291.21,501.93,49.78,232,23.80,7.466,5.886,0.6959,225.736,566.78,266.4277
1000,40,2,218,111.5688,28.75,254.40,65.51,39,23.84,7.737,6.103,0.8103,274.981,85.18,47.2695
1000,50,0,5138,401.4483,363.18,13.49,19.39,162,11.20,2.312,10.936,0.1882,26.657,873.40,174.5522
1000,50,1,568,319.7599,192.03,139.13,53.60,69,17.61,4.009,7.474,0.8437,135.778,251.42,126.2328
1000,50,2,10,2.3264,0.08,12.33,38.88,2,19.26,4.322,6.355,0.9477,174.213,2.89,1.9465
1000,60,0,3853,76.6476,92.71,0.75,11.91,38,2.35,0.233,15.057,0.1138,5.121,303.01,34.5989
1000,60,1,2,1.1034,1.14,0.31,20.07,1,9.32,0.587,10.123,0.9626,63.711,0.82,0.3594
1000,70,0,4656,6.4857,12.88,0.10,8.42,0,-5.43,0.001,20.728,0.0813,0.899,102.15,6.0819
1000,80,0,3564,0.0258,0.66,0.04,4.84,0,-11.91,0.000,26.913,0.0684,0.200,43.23,0.1221
2000,-60,0,5295,81.8833,380.82,90.70,-15.57,196,-8.97,0.000,24.032,0.5271,9.971,1673.50,66.4928
2000,-60,1,2437,40.1673,236.49,608.91,-19.23,134,-11.27,0.000,26.300,0.9589,11.700,629.04,30.0417
2000,-60,2,2,0.0012,0.00,2.28,-6.37,0,0.29,0.000,15.175,0.9955,29.038,0.38,0.0770
2000,-50,0,7123,457.3913,566.74,94.26,-9.07,529,1.01,0.125,15.913,0.4169,21.666,1867.71,303.9285
2000,-50,1,1571,238.2507,309.58,487.24,-1.99,174,0.52,0.103,16.322,0.7849,33.929,534.90,151.8068
2000,-50,2,4,1.0307,2.81,6.45,-2.40,0,5.28,0.039,11.713,0.9537,43.806,1.48,0.4670
2000,-40,0,6204,707.1279,612.24,63.19,2.58,741,11.93,2.242,10.164,0.3662,54.040,1622.92,398.3608
2000,-40,1,1873,386.8778,389.22,685.69,7.80,227,11.18,2.135,10.727,0.6892,89.662,702.01,267.4802
2000,-40,2,4,1.8757,2.62,4.89,7.00,0,16.99,3.132,6.712,0.8177,203.342,1.34,0.7154
2000,-30,0,4600,899.8991,794.28,97.60,14.76,571,20.73,6.209,7.103,0.4097,137.156,1471.02,383.8420
2000,-30,1,3070,832.3613,788.87,1366.17,17.49,390,20.31,6.201,7.470,0.5876,186.458,1309.57,477.7508
2000,-30,2,507,155.6387,144.34,704.72,21.58,75,22.89,7.349,6.478,0.7750,295.377,148.59,83.2496
2000,-20,0,2070,573.8618,600.51,39.28,16.00,136,27.96,10.363,5.189,0.3815,256.639,854.16,201.4241
2000,-20,1,2378,716.4553,667.23,1018.92,23.79,275,27.60,10.306,5.452,0.5378,347.828,972.38,369.6877
2000,-20,2,3771,1054.9728,974.91,10285.51,31.46,624,27.38,10.256,5.606,0.8415,510.354,985.38,575.3932
2000,-10,0,1836,562.8796,751.51,25.47,24.29,28,34.47,14.485,3.778,0.3182,389.136,943.74,158.7675
2000,-10,1,2061,989.9475,1149.78,907.12,26.06,73,34.36,14.538,3.866,0.4435,573.247,1125.17,326.0222
2000,-10,2,4327,1146.3872,1112.19,14455.47,40.72,622,32.25,13.420,4.592,0.8074,797.622,1015.13,591.0851
2000,0,0,1810,442.5733,644.97,24.60,25.93,9,38.79,17.336,2.904,0.2195,431.152,1020.21,129.3570
2000,0,1,1788,909.7046,1287.91,896.33,30.45,7,38.59,17.330,2.991,0.3754,750.200,1062.26,255.2385
2000,0,2,4769,1346.3592,1444.23,13728.93,44.52,394,35.91,15.882,3.884,0.6751,981.176,1282.13,591.5001
2000,10,0,3212,634.5209,895.78,60.32,25.64,8,40.16,18.272,2.655,0.2032,470.883,1575.87,199.9244
2000,10,1,2717,1019.8257,1378.27,1350.33,33.64,18,39.65,18.091,2.858,0.3545,783.953,1489.83,347.8088
2000,10,2,3516,843.3187,906.74,8332.29,59.07,286,35.73,16.079,4.208,0.6160,894.704,1082.12,451.9065
2000,20,0,4605,595.3930,695.86,64.89,34.40,36,38.08,17.052,3.258,0.1696,310.903,1515.15,215.1397
2000,20,1,2855,816.1128,957.16,1354.76,47.06,53,37.73,16.952,3.429,0.3620,628.997,1379.73,345.2778
2000,20,2,985,215.6325,254.42,1603.35,66.63,87,35.17,15.619,4.249,0.5482,735.727,353.63,133.6472
2000,30,0,6695,775.3273,769.19,87.80,42.81,127,35.04,14.952,3.833,0.1896,252.620,2194.88,353.3395
2000,30,1,2356,532.2750,617.87,986.52,43.11,67,37.25,16.043,3.026,0.3638,525.231,1016.94,267.5682
2000,30,2,223,50.9927,52.71,244.94,19.21,16,35.18,14.618,3.403,0.5449,628.842,75.42,30.9445
2000,40,0,6669,711.1276,692.10,60.02,44.24,182,31.11,12.079,4.419,0.1952,164.611,1320.75,284.2137
2000,40,1,1278,387.4249,338.33,504.34,27.20,130,33.91,13.263,3.226,0.5243,458.677,409.76,168.8893
2000,40,2,223,51.5573,35.27,263.28,16.82,28,33.27,13.114,3.563,0.6623,587.952,64.65,32.4092
2000,50,0,5132,408.3653,390.53,13.08,41.77,86,24.99,8.038,5.644,0.1461,61.269,502.99,115.3982
2000,50,1,573,367.3664,309.85,142.83,18.66,71,29.84,10.179,3.702,0.7086,360.496,218.90,109.5996
2000,50,2,11,2.6977,1.43,13.73,26.53,2,28.47,9.094,3.678,0.9209,429.064,2.20,1.5842
2000,60,0,3853,121.7326,123.95,0.76,34.55,13,18.77,3.947,6.704,0.0913,14.815,146.52,30.3238
2000,60,1,2,2.6954,3.07,0.33,35.46,1,21.43,4.747,5.302,0.9202,167.863,0.93,0.4670
2000,70,0,4656,60.9751,69.36,0.10,26.53,1,15.11,1.227,6.292,0.0639,2.573,88.29,17.4279
2000,80,0,3564,14.5558,19.36,0.04,26.15,0,15.33,0.201,3.831,0.0540,0.033,39.39,7.1250
3000,-60,0,5356,1.6511,92.01,92.25,-15.88,35,-15.20,0.000,30.200,0.5392,5.360,650.53,1.0654
3000,-60,1,2376,0.2295,61.45,573.27,-18.05,4,-17.45,0.000,32.452,0.9640,5.559,212.41,0.1399
