gx,gy,land,dry,temp,predicted,region
59,1,27,0.5205,-26.77,0.0,0
60,1,61,0.7243,-29.38,0.0093,0
61,1,64,0.7532,-31.8,0.00545,0
62,1,64,0.7929,-33.29,0.00545,0
63,1,64,0.8464,-33.66,0.00236,0
0,2,64,0.8684,-31.59,0.00236,0
1,2,64,0.9182,-30.64,8e-05,0
2,2,64,0.9496,-29.27,8e-05,0
3,2,54,0.9619,-27.93,8e-05,0
4,2,19,0.9689,-26.87,0.0,0
14,2,32,0.7925,-26.83,0.00545,0
15,2,64,0.8582,-28.3,0.00236,0
16,2,64,0.9058,-28.16,8e-05,0
17,2,15,0.9377,-25.33,0.0,0
18,2,9,0.7821,-24.84,0.0,0
19,2,64,0.8683,-27.45,0.00236,0
20,2,64,0.9256,-27.64,8e-05,0
21,2,60,0.9479,-26.91,8e-05,0
22,2,8,0.9133,-24.0,0.0,0
23,2,6,0.9304,-25.48,0.0,0
24,2,4,0.946,-25.31,0.0,0
44,2,2,0.0014,-21.84,0.0,0
45,2,33,0.2275,-26.59,0.05643,1
46,2,60,0.066,-27.24,0.05643,1
47,2,22,0.0005,-25.59,0.0,0
48,2,15,0.001,-24.78,0.0,0
49,2,53,0.0082,-27.32,0.05643,1
50,2,64,0.001,-28.93,0.05643,1
51,2,64,0.002,-29.12,0.05643,1
52,2,64,0.0037,-29.15,0.05643,1
53,2,64,0.0068,-29.22,0.05643,1
54,2,64,0.0162,-28.82,0.05643,1
55,2,64,0.014,-28.97,0.05643,1
56,2,64,0.0188,-28.37,0.05643,1
57,2,32,0.0129,-25.71,0.05643,1
59,2,9,0.5071,-26.0,0.0,0
60,2,54,0.7557,-27.59,0.00545,0
61,2,64,0.7964,-29.76,0.00545,0
62,2,64,0.8039,-31.35,0.00236,0
63,2,64,0.8439,-31.64,0.00236,0
0,3,64,0.9042,-27.86,8e-05,0
1,3,64,0.9528,-26.24,8e-05,0
2,3,32,0.965,-24.11,8e-05,0
3,3,1,0.9579,-21.72,0.0,0
14,3,26,0.7408,-23.19,0.0,0
15,3,64,0.8388,-24.6,0.00236,0
16,3,57,0.9196,-24.2,8e-05,0
17,3,39,0.9481,-22.67,8e-05,0
18,3,22,0.7843,-22.35,0.0,0
19,3,64,0.8271,-25.17,0.00236,0
20,3,64,0.9055,-25.24,8e-05,0
21,3,63,0.9486,-24.61,8e-05,0
22,3,16,0.9569,-22.93,0.0,0
40,3,15,0.6225,-22.17,0.0,0
41,3,54,0.4849,-23.84,0.03522,1
42,3,45,0.0136,-23.72,0.05643,1
43,3,45,0.0016,-24.08,0.05643,1
44,3,53,0.0016,-24.56,0.05643,1
45,3,41,0.0089,-23.15,0.05643,1
46,3,64,0.0042,-25.06,0.05643,1
47,3,64,0.0005,-25.82,0.05643,1
48,3,64,0.0057,-25.48,0.05643,1
49,3,64,0.0042,-25.5,0.05643,1
50,3,64,0.0005,-26.43,0.05643,1
51,3,64,0.0005,-27.24,0.05643,1
52,3,64,0.0014,-27.22,0.05643,1
53,3,64,0.0022,-27.51,0.05643,1
54,3,64,0.0064,-27.05,0.05643,1
55,3,64,0.0101,-26.37,0.05643,1
56,3,64,0.0183,-25.77,0.05643,1
57,3,64,0.0243,-25.0,0.05643,1
58,3,20,0.0199,-23.04,0.0,0
60,3,15,0.7301,-23.71,0.0,0
61,3,63,0.8254,-25.26,0.00236,0
62,3,64,0.866,-27.01,0.00236,0
63,3,64,0.8679,-28.11,0.00236,0
0,4,64,0.948,-22.32,8e-05,0
1,4,60,0.9691,-20.85,8e-05,0
2,4,2,0.963,-19.11,0.0,0
14,4,7,0.7324,-19.86,0.0,0
15,4,17,0.8321,-20.55,0.0,0
17,4,4,0.9206,-17.47,0.0,0
18,4,8,0.8134,-20.04,0.0,0
19,4,38,0.853,-21.21,0.00236,0
20,4,60,0.9085,-20.82,8e-05,0
21,4,14,0.9593,-20.38,0.0,0
22,4,2,0.9633,-18.79,0.0,0
39,4,3,0.6693,-16.33,0.0,0
40,4,43,0.6855,-19.57,0.01417,0
41,4,64,0.3768,-21.33,0.05643,1
42,4,64,0.0066,-21.75,0.05643,1
43,4,64,0.0012,-22.42,0.05643,1
44,4,64,0.0026,-22.37,0.05643,1
45,4,64,0.0104,-21.68,0.05643,1
46,4,64,0.004,-22.06,0.05643,1
47,4,64,0.0009,-23.37,0.05643,1
48,4,64,0.0055,-23.19,0.05643,1
49,4,64,0.0125,-22.6,0.05643,1
50,4,64,0.0041,-23.31,0.05643,1
51,4,64,0.0017,-24.31,0.05643,1
52,4,64,0.0045,-24.21,0.05643,1
53,4,64,0.0094,-24.1,0.05643,1
54,4,64,0.0196,-23.38,0.05643,1
55,4,64,0.0443,-22.39,0.05643,1
56,4,64,0.0701,-22.02,0.05643,1
57,4,64,0.2518,-21.1,0.05643,1
58,4,7,0.2565,-17.26,0.0,0
61,4,21,0.7837,-19.81,0.0,0
62,4,64,0.869,-21.58,0.00236,0
63,4,64,0.9179,-22.48,8e-05,0
0,5,16,0.9518,-16.69,0.0,0
1,5,38,0.9474,-16.41,8e-05,0
2,5,1,0.9496,-12.7,0.0,0
19,5,3,0.6478,-12.19,0.0,0
20,5,29,0.7483,-14.85,0.0,0
39,5,11,0.5324,-14.69,0.0,0
40,5,64,0.4511,-16.95,0.03522,1
41,5,64,0.0982,-17.49,0.05643,1
42,5,64,0.0033,-18.02,0.05643,1
43,5,64,0.0014,-19.23,0.05643,1
44,5,64,0.0034,-19.62,0.05643,1
45,5,64,0.0109,-19.28,0.05643,1
46,5,64,0.007,-19.71,0.05643,1
47,5,64,0.0035,-20.43,0.05643,1
48,5,64,0.0137,-20.07,0.05643,1
49,5,64,0.0145,-20.28,0.05643,1
50,5,64,0.0136,-20.49,0.05643,1
51,5,64,0.0118,-20.65,0.05643,1
52,5,64,0.0304,-20.1,0.05643,1
53,5,64,0.0818,-19.09,0.05643,1
54,5,64,0.1764,-18.36,0.05643,1
55,5,64,0.3621,-17.95,0.05643,1
56,5,64,0.5341,-17.45,0.02827,0
57,5,48,0.6723,-16.75,0.01417,0
58,5,3,0.5922,-14.83,0.0,0
62,5,11,0.8238,-16.04,0.0,0
63,5,11,0.9358,-16.36,0.0,0
19,6,13,0.6548,-10.73,0.0,0
20,6,41,0.7302,-11.15,0.0093,0
21,6,23,0.6395,-9.94,0.0,0
22,6,3,0.5571,-8.62,0.0,0
39,6,32,0.5886,-10.82,0.02325,0
40,6,64,0.386,-13.29,0.05643,1
41,6,64,0.036,-13.96,0.05643,1
42,6,64,0.0024,-14.83,0.05643,1
43,6,64,0.0011,-16.71,0.05643,1
44,6,64,0.006,-17.29,0.05643,1
45,6,64,0.0105,-17.23,0.05643,1
46,6,64,0.0089,-17.56,0.05643,1
47,6,64,0.0184,-17.45,0.05643,1
48,6,64,0.0257,-17.19,0.05643,1
49,6,64,0.0337,-17.23,0.05643,1
50,6,64,0.0751,-16.5,0.05643,1
51,6,64,0.1426,-15.74,0.05643,1
52,6,64,0.2804,-15.08,0.05643,1
53,6,64,0.5457,-14.08,0.02827,0
54,6,64,0.7075,-13.78,0.0093,0
55,6,63,0.5662,-13.36,0.02325,0
56,6,59,0.8294,-12.65,0.00236,0
57,6,18,0.8237,-12.31,0.0,0
20,7,50,0.6822,-7.34,0.01417,0
21,7,19,0.7935,-8.14,0.0,0
38,7,20,0.6112,-7.05,0.0,0
39,7,64,0.6195,-8.99,0.01831,0
40,7,64,0.1989,-10.15,0.05643,1
41,7,64,0.0013,-11.51,0.05643,1
42,7,64,0.0051,-11.97,0.05643,1
43,7,64,0.0117,-12.54,0.05643,1
44,7,64,0.0201,-12.98,0.05643,1
45,7,64,0.0261,-13.58,0.05643,1
46,7,64,0.0235,-14.14,0.05643,1
47,7,64,0.0333,-14.25,0.05643,1
48,7,64,0.039,-14.18,0.05643,1
49,7,64,0.0497,-14.15,0.05643,1
50,7,64,0.2986,-12.58,0.05643,1
51,7,64,0.6392,-10.82,0.01831,0
52,7,64,0.778,-9.76,0.00545,0
53,7,64,0.8444,-9.25,0.00236,0
54,7,64,0.8578,-9.45,0.00236,0
55,7,63,0.8857,-9.12,0.00236,0
56,7,61,0.9036,-8.4,8e-05,0
57,7,11,0.902,-6.36,0.0,0
20,8,2,0.5941,-2.69,0.0,0
38,8,31,0.5767,-3.85,0.0,0
39,8,64,0.5176,-5.55,0.02827,0
40,8,64,0.1556,-6.75,0.05643,1
41,8,64,0.0152,-7.7,0.05643,1
42,8,64,0.0343,-8.24,0.05643,1
43,8,64,0.1117,-8.42,0.05643,1
44,8,64,0.1042,-8.97,0.05643,1
45,8,64,0.0705,-9.61,0.05643,1
46,8,64,0.0554,-10.16,0.05643,1
47,8,64,0.0493,-10.7,0.05643,1
48,8,64,0.0763,-10.58,0.05643,1
49,8,64,0.241,-9.98,0.05643,1
50,8,64,0.5855,-8.47,0.02325,0
51,8,64,0.7924,-6.95,0.00545,0
52,8,64,0.88,-5.74,0.00236,0
53,8,64,0.9169,-5.15,8e-05,0
54,8,64,0.9214,-5.42,8e-05,0
55,8,64,0.9404,-5.11,8e-05,0
56,8,64,0.9515,-4.98,8e-05,0
57,8,24,0.9581,-3.64,0.0,0
37,9,1,0.4707,3.64,0.0,0
38,9,51,0.4851,-0.49,0.03522,1
39,9,64,0.3783,-2.19,0.05643,1
40,9,64,0.2485,-3.25,0.05643,1
41,9,64,0.341,-3.49,0.05643,1
42,9,64,0.4448,-3.78,0.03522,1
43,9,64,0.4331,-4.49,0.03522,1
44,9,64,0.3452,-5.25,0.05643,1
45,9,64,0.3622,-5.29,0.05643,1
46,9,64,0.2586,-5.88,0.05643,1
47,9,64,0.1299,-6.99,0.05643,1
48,9,64,0.2565,-6.86,0.05643,1
49,9,64,0.6522,-4.89,0.01417,0
50,9,64,0.8127,-3.55,0.00236,0
51,9,64,0.8512,-3.45,0.00236,0
52,9,64,0.9056,-2.6,8e-05,0
53,9,64,0.9523,-1.31,8e-05,0
54,9,64,0.9575,-1.43,8e-05,0
55,9,64,0.966,-1.24,8e-05,0
56,9,64,0.9705,-1.23,8e-05,0
57,9,46,0.9781,0.08,0.00095,0
58,9,2,0.8639,3.53,0.0,0
59,9,3,0.7136,3.1,0.0,0
37,10,21,0.4747,4.06,0.0,0
38,10,64,0.4607,1.97,0.05087,1
39,10,64,0.473,1.3,0.05087,1
40,10,64,0.4692,0.34,0.05087,1
41,10,64,0.6235,0.45,0.02961,0
42,10,64,0.7341,0.94,0.02001,0
43,10,64,0.6787,0.16,0.02437,0
44,10,64,0.6456,-0.28,0.01831,0
45,10,64,0.6348,-0.6,0.01831,0
46,10,64,0.5291,-1.75,0.02827,0
47,10,64,0.313,-3.39,0.05643,1
48,10,64,0.385,-3.59,0.05643,1
49,10,64,0.7403,-1.47,0.0093,0
50,10,64,0.8783,0.16,0.00768,0
51,10,64,0.8959,0.04,0.00768,0
52,10,64,0.9341,0.82,0.00095,0
53,10,64,0.9664,1.98,0.00095,0
54,10,64,0.9633,1.32,0.00095,0
55,10,64,0.9632,0.85,0.00095,0
56,10,64,0.9714,1.03,0.00095,0
57,10,64,0.9799,1.54,0.00095,0
58,10,61,0.9535,2.42,0.00095,0
59,10,55,0.8579,2.55,0.00768,0
60,10,38,0.7831,3.48,0.01248,0
61,10,9,0.7957,5.36,0.0,0
37,11,33,0.5008,6.48,0.0403,1
38,11,64,0.5622,5.52,0.03395,1
39,11,64,0.674,5.5,0.02437,0
40,11,64,0.7471,5.15,0.02001,0
41,11,64,0.8019,5.18,0.00768,0
42,11,64,0.8351,5.52,0.00768,0
43,11,64,0.8051,4.91,0.00768,0
44,11,64,0.7888,4.46,0.01248,0
45,11,64,0.7482,3.59,0.02001,0
46,11,64,0.6531,2.09,0.02437,0
47,11,64,0.4983,0.29,0.05087,1
48,11,64,0.5532,0.02,0.03395,1
49,11,64,0.7894,1.67,0.01248,0
50,11,64,0.9041,3.29,0.00095,0
51,11,64,0.9371,3.83,0.00095,0
52,11,64,0.9617,4.55,0.00095,0
53,11,64,0.9711,4.72,0.00095,0
54,11,64,0.9606,3.46,0.00095,0
55,11,64,0.9408,1.67,0.00095,0
56,11,64,0.9547,1.82,0.00095,0
57,11,64,0.9727,2.62,0.00095,0
58,11,64,0.9843,3.62,0.00095,0
59,11,64,0.9711,3.8,0.00095,0
60,11,64,0.937,4.38,0.00095,0
61,11,57,0.9204,6.31,0.00095,0
62,11,2,0.9618,9.23,0.0,0
37,12,15,0.5173,9.34,0.0,0
38,12,44,0.6442,9.02,0.02961,0
39,12,20,0.7761,9.46,0.0,0
40,12,61,0.7861,9.62,0.01248,0
41,12,64,0.8154,8.99,0.00768,0
42,12,64,0.8442,9.11,0.00768,0
43,12,64,0.846,8.85,0.00768,0
44,12,64,0.8258,8.13,0.00768,0
45,12,64,0.7864,7.0,0.01248,0
46,12,64,0.712,5.37,0.02001,0
47,12,64,0.639,3.91,0.02961,0
48,12,64,0.6894,3.66,0.02437,0
49,12,64,0.8304,4.74,0.00768,0
50,12,64,0.9081,5.77,0.00095,0
51,12,64,0.9468,6.58,0.00095,0
52,12,64,0.9606,6.7,0.00095,0
53,12,64,0.9659,6.47,0.00095,0
54,12,64,0.9609,5.58,0.00095,0
55,12,64,0.9365,3.58,0.00095,0
56,12,64,0.9492,3.58,0.00095,0
57,12,64,0.9725,4.61,0.00095,0
58,12,64,0.9847,5.6,0.00095,0
59,12,64,0.9887,6.03,0.00095,0
60,12,64,0.9891,6.93,0.00095,0
61,12,64,0.9868,8.56,0.00095,0
62,12,32,0.9833,10.29,0.00118,0
0,13,47,0.8377,12.37,0.0107,0
1,13,44,0.7928,12.37,0.01921,0
2,13,29,0.7806,12.8,0.0,0
40,13,53,0.6622,12.5,0.03248,0
41,13,64,0.7159,11.48,0.02505,0
42,13,64,0.7856,11.6,0.01921,0
43,13,64,0.8506,12.09,0.0107,0
44,13,64,0.8398,11.26,0.0107,0
45,13,64,0.7959,9.77,0.01248,0
46,13,64,0.7537,8.37,0.01248,0
47,13,64,0.7663,7.72,0.01248,0
48,13,64,0.8214,7.75,0.00768,0
49,13,64,0.8322,7.07,0.00768,0
50,13,64,0.8873,7.47,0.00768,0
51,13,64,0.9354,8.23,0.00095,0
52,13,64,0.9498,8.18,0.00095,0
53,13,64,0.9587,8.06,0.00095,0
54,13,64,0.962,7.69,0.00095,0
55,13,64,0.9656,7.41,0.00095,0
56,13,64,0.9768,7.86,0.00095,0
57,13,64,0.983,8.04,0.00095,0
58,13,64,0.9876,8.29,0.00095,0
59,13,64,0.991,8.57,0.00095,0
60,13,64,0.9947,9.34,0.00095,0
61,13,64,0.9972,10.52,0.00118,0
62,13,64,0.9951,11.41,0.00118,0
63,13,51,0.958,12.32,0.00118,0
0,14,64,0.9709,13.92,0.00118,0
1,14,64,0.9296,13.63,0.00118,0
2,14,63,0.906,13.59,0.00118,0
3,14,29,0.917,15.26,0.0,0
4,14,2,0.8833,16.29,0.0,0
29,14,1,0.4882,16.33,0.0,0
30,14,11,0.4641,15.87,0.0,0
31,14,20,0.4821,15.71,0.0,0
32,14,17,0.4884,15.78,0.0,0
33,14,14,0.5022,15.74,0.0,0
40,14,12,0.607,14.97,0.0,0
41,14,64,0.6052,14.05,0.03871,3
42,14,64,0.6909,13.74,0.03248,3
43,14,64,0.7927,14.02,0.01921,0
44,14,64,0.7951,13.1,0.01921,0
45,14,64,0.7926,12.14,0.01921,0
46,14,64,0.801,11.39,0.0107,0
47,14,64,0.8401,11.23,0.0107,0
48,14,64,0.8795,11.21,0.0107,0
49,14,64,0.8652,9.97,0.00768,0
50,14,64,0.8887,9.67,0.00768,0
51,14,64,0.9223,9.86,0.00095,0
52,14,64,0.9363,9.67,0.00095,0
53,14,64,0.951,9.72,0.00095,0
54,14,64,0.9646,9.95,0.00095,0
55,14,64,0.9799,10.73,0.00118,0
56,14,64,0.9857,10.99,0.00118,0
57,14,64,0.986,10.64,0.00118,0
58,14,64,0.9895,10.82,0.00118,0
59,14,64,0.992,10.95,0.00118,0
60,14,64,0.9956,11.71,0.00118,0
61,14,64,0.9984,12.84,0.00118,0
62,14,64,0.999,13.41,0.00118,0
63,14,64,0.9972,13.96,0.00118,0
0,15,64,0.999,16.23,0.00118,0
1,15,64,0.9875,15.45,0.00118,0
2,15,64,0.9698,14.77,0.00118,0
3,15,64,0.9645,15.84,0.00118,0
4,15,45,0.9415,16.76,0.00118,0
28,15,17,0.5359,17.34,0.0,0
29,15,54,0.5047,16.78,0.04852,4
30,15,64,0.3829,15.75,0.0768,4
31,15,64,0.397,15.61,0.0768,4
32,15,64,0.4543,15.75,0.06117,4
33,15,57,0.5803,16.5,0.04594,4
34,15,1,0.6828,18.05,0.0,0
40,15,3,0.5349,16.66,0.0,0
41,15,60,0.4869,16.02,0.06117,3
42,15,64,0.5757,15.5,0.04594,3
43,15,64,0.7034,15.43,0.02505,0
44,15,64,0.727,14.59,0.02505,0
45,15,64,0.7886,14.37,0.01921,0
46,15,64,0.8307,14.09,0.0107,0
47,15,64,0.8489,13.5,0.0107,0
48,15,64,0.8788,13.23,0.0107,0
49,15,64,0.8797,12.32,0.0107,0
50,15,64,0.8877,11.66,0.0107,0
51,15,64,0.9033,11.32,0.00118,0
52,15,64,0.9149,10.96,0.00118,0
53,15,64,0.9255,10.7,0.00118,0
54,15,64,0.9541,11.39,0.00118,0
55,15,64,0.9724,12.12,0.00118,0
56,15,64,0.9781,12.23,0.00118,0
57,15,64,0.9777,11.78,0.00118,0
58,15,64,0.9838,12.13,0.00118,0
59,15,64,0.9943,13.66,0.00118,0
60,15,64,0.9984,15.02,0.00118,0
61,15,64,0.9989,15.17,0.00118,0
62,15,64,0.9994,15.67,0.00118,0
63,15,64,0.9999,16.48,0.00118,0
0,16,64,0.9999,17.49,0.00118,0
1,16,64,0.9987,16.55,0.00118,0
2,16,64,0.9924,15.87,0.00118,0
3,16,64,0.9832,16.75,0.00118,0
4,16,40,0.9635,17.71,0.00118,0
28,16,8,0.5423,18.2,0.0,0
29,16,40,0.5328,17.95,0.04852,4
30,16,64,0.4339,17.03,0.06117,4
31,16,64,0.3684,16.3,0.0768,4
32,16,64,0.4838,16.62,0.06117,4
33,16,52,0.6344,17.56,0.03871,4
34,16,2,0.6872,18.15,0.0,0
40,16,2,0.5242,17.83,0.0,0
41,16,60,0.4822,17.37,0.06117,3
42,16,64,0.4896,16.59,0.06117,3
43,16,64,0.663,16.79,0.03248,3
44,16,64,0.6834,15.84,0.03248,3
45,16,64,0.7536,15.54,0.01921,0
46,16,64,0.8143,15.35,0.0107,0
47,16,64,0.8277,14.53,0.0107,0
48,16,64,0.8607,14.22,0.0107,0
49,16,64,0.8764,13.67,0.0107,0
50,16,64,0.8687,12.72,0.0107,0
51,16,64,0.8733,12.17,0.0107,0
52,16,64,0.8987,12.15,0.0107,0
53,16,64,0.9116,11.87,0.00118,0
54,16,64,0.94,12.39,0.00118,0
55,16,64,0.96,12.96,0.00118,0
56,16,64,0.969,13.21,0.00118,0
57,16,64,0.9735,13.18,0.00118,0
58,16,64,0.9786,13.28,0.00118,0
59,16,64,0.9922,14.86,0.00118,0
60,16,64,0.9978,16.18,0.00118,0
61,16,64,0.9986,16.36,0.00118,0
62,16,64,0.9994,16.81,0.00118,0
63,16,64,0.9998,17.31,0.00118,0
0,17,64,0.9986,15.48,0.00118,0
1,17,64,0.9972,15.74,0.00118,0
2,17,60,0.99,15.62,0.00118,0
3,17,43,0.9406,16.34,0.00118,0
4,17,7,0.9151,17.21,0.0,0
30,17,17,0.5104,16.92,0.0,0
31,17,53,0.4938,16.23,0.06117,4
32,17,64,0.5231,15.96,0.04852,4
33,17,24,0.5956,16.52,0.0,0
40,17,11,0.514,16.79,0.0,0
41,17,64,0.4197,15.63,0.06117,3
42,17,64,0.3481,14.63,0.0768,3
43,17,64,0.4537,14.38,0.06117,3
44,17,64,0.5225,13.71,0.04852,3
45,17,64,0.5686,12.94,0.04594,3
46,17,64,0.7023,12.98,0.02505,0
47,17,64,0.8044,13.24,0.0107,0
48,17,64,0.8575,13.27,0.0107,0
49,17,64,0.8831,13.1,0.0107,0
50,17,64,0.8808,12.47,0.0107,0
51,17,64,0.8488,11.14,0.0107,0
52,17,64,0.8643,10.82,0.0107,0
53,17,64,0.903,11.14,0.00118,0
54,17,64,0.9277,11.49,0.00118,0
55,17,64,0.9535,12.28,0.00118,0
56,17,64,0.9645,12.57,0.00118,0
57,17,64,0.9689,12.43,0.00118,0
58,17,64,0.9717,12.18,0.00118,0
59,17,64,0.9766,12.29,0.00118,0
60,17,64,0.9849,12.88,0.00118,0
61,17,64,0.9953,14.38,0.00118,0
62,17,64,0.9986,15.25,0.00118,0
63,17,64,0.9986,15.1,0.00118,0
0,18,64,0.9862,13.12,0.00118,0
1,18,64,0.9776,13.9,0.00118,0
2,18,21,0.9696,14.83,0.0,0
31,18,3,0.5398,16.31,0.0,0
32,18,14,0.5095,15.6,0.0,0
33,18,4,0.5231,15.58,0.0,0
34,18,3,0.5475,14.48,0.0,0
35,18,23,0.5283,14.94,0.0,0
36,18,16,0.5244,14.83,0.0,0
41,18,51,0.4307,14.15,0.06117,3
42,18,64,0.2358,12.51,0.0768,3
43,18,64,0.1858,11.58,0.0768,3
44,18,64,0.2605,11.02,0.0768,3
45,18,64,0.3964,10.57,0.0768,3
46,18,64,0.6483,11.33,0.03871,3
47,18,64,0.8047,12.09,0.0107,0
48,18,64,0.8463,12.03,0.0107,0
49,18,64,0.8585,11.83,0.0107,0
50,18,64,0.8651,11.47,0.0107,0
51,18,64,0.8243,10.06,0.0107,0
52,18,64,0.8297,9.51,0.00768,0
53,18,64,0.8621,9.62,0.00768,0
54,18,64,0.8841,9.73,0.00768,0
55,18,64,0.917,10.26,0.00118,0
56,18,64,0.9362,10.47,0.00118,0
57,18,64,0.9447,10.3,0.00118,0
58,18,64,0.9533,10.31,0.00118,0
59,18,64,0.9483,9.61,0.00095,0
60,18,64,0.9596,9.74,0.00095,0
61,18,64,0.9834,11.48,0.00118,0
62,18,64,0.9911,12.44,0.00118,0
63,18,64,0.9907,12.67,0.00118,0
0,19,64,0.9392,11.25,0.00118,0
1,19,34,0.9212,12.83,0.00118,0
2,19,1,0.9169,14.2,0.0,0
27,19,13,0.5103,11.95,0.0,0
28,19,45,0.5592,11.62,0.04594,0
29,19,3,0.5764,12.24,0.0,0
33,19,5,0.5169,13.68,0.0,0
34,19,8,0.5209,13.56,0.0,0
41,19,4,0.4416,13.68,0.0,0
42,19,53,0.3448,11.56,0.0768,3
43,19,64,0.2529,10.39,0.0768,3
44,19,64,0.2371,9.48,0.06287,3
45,19,64,0.4178,9.42,0.05087,3
46,19,64,0.6667,10.21,0.03248,3
47,19,64,0.7502,10.32,0.01921,0
48,19,64,0.7669,10.34,0.01921,0
49,19,64,0.8015,10.44,0.0107,0
50,19,64,0.7893,9.82,0.01248,0
51,19,64,0.7768,8.93,0.01248,0
52,19,64,0.7923,8.65,0.01248,0
53,19,64,0.7799,8.17,0.01248,0
54,19,64,0.7998,7.93,0.01248,0
55,19,64,0.8593,8.39,0.00768,0
56,19,64,0.8855,8.32,0.00768,0
57,19,64,0.901,8.23,0.00095,0
58,19,64,0.9131,8.26,0.00095,0
59,19,64,0.9122,7.55,0.00095,0
60,19,64,0.9311,7.67,0.00095,0
61,19,64,0.9493,8.32,0.00095,0
62,19,64,0.9634,9.54,0.00095,0
63,19,64,0.955,10.44,0.00118,0
0,20,57,0.8029,9.33,0.00768,0
1,20,2,0.8974,11.5,0.0,0
27,20,6,0.4952,11.15,0.0,0
28,20,28,0.4496,10.36,0.0,0
29,20,1,0.5038,11.88,0.0,0
42,20,8,0.4527,10.41,0.0,0
43,20,63,0.4539,8.95,0.05087,3
44,20,64,0.3508,8.08,0.06287,3
45,20,64,0.3907,7.67,0.06287,3
46,20,58,0.6235,8.67,0.02961,0
47,20,57,0.528,8.68,0.0403,0
48,20,64,0.549,8.39,0.0403,0
49,20,64,0.5968,8.56,0.03395,0
50,20,64,0.5968,7.9,0.03395,0
51,20,64,0.6311,7.57,0.02961,0
52,20,64,0.6398,7.87,0.02961,0
53,20,64,0.6413,7.26,0.02961,0
54,20,64,0.7202,7.09,0.02001,0
55,20,64,0.7852,7.04,0.01248,0
56,20,64,0.8068,6.71,0.00768,0
57,20,64,0.8323,6.85,0.00768,0
58,20,64,0.8413,6.31,0.00768,0
59,20,64,0.8572,5.76,0.00768,0
60,20,64,0.8811,5.96,0.00768,0
61,20,64,0.8848,6.39,0.00768,0
62,20,62,0.8702,7.7,0.00768,0
63,20,61,0.7956,8.81,0.01248,0
0,21,13,0.6471,8.58,0.0,0
5,21,42,0.785,5.87,0.01248,0
6,21,41,0.8694,5.53,0.00768,0
7,21,1,0.9008,6.47,0.0,0
43,21,21,0.4243,7.77,0.0,0
44,21,61,0.3315,5.64,0.06287,3
45,21,64,0.276,5.09,0.06287,3
46,21,26,0.4024,6.67,0.0,0
47,21,6,0.336,8.08,0.0,0
48,21,14,0.3273,8.0,0.0,0
49,21,10,0.3497,8.28,0.0,0
50,21,27,0.3819,7.27,0.0,0
51,21,16,0.4353,7.77,0.0,0
52,21,10,0.4423,7.98,0.0,0
53,21,49,0.4601,6.35,0.05087,0
