gx,gy,land,dry,temp,predicted,region
27,3,64,0.8065,-24.41,0.00236,0
28,3,64,0.8155,-24.74,0.00236,0
29,3,64,0.8001,-26.13,0.00236,0
30,3,64,0.8015,-26.69,0.00236,0
31,3,64,0.8329,-25.8,0.00236,0
32,3,64,0.8576,-25.37,0.00236,0
33,3,64,0.8711,-25.23,0.00236,0
34,3,49,0.9114,-20.39,8e-05,0
35,3,2,0.8599,-12.94,0.0,0
38,3,3,0.81,-16.08,0.0,0
39,3,16,0.8583,-18.22,0.0,0
40,3,10,0.9062,-16.47,0.0,0
41,3,22,0.8886,-19.49,0.0,0
42,3,50,0.8972,-21.62,0.00236,0
43,3,64,0.8851,-26.19,0.00236,0
44,3,64,0.88,-28.43,0.00236,0
45,3,64,0.8892,-27.82,0.00236,0
46,3,64,0.9254,-24.45,8e-05,0
47,3,64,0.9369,-22.65,8e-05,0
48,3,62,0.9328,-21.43,8e-05,0
49,3,4,0.915,-15.14,0.0,0
57,3,6,0.8027,-15.32,0.0,0
58,3,32,0.8186,-19.03,0.00236,0
59,3,54,0.8068,-21.42,0.00236,0
60,3,64,0.7624,-24.63,0.00545,0
61,3,64,0.6787,-27.06,0.01417,0
62,3,64,0.6362,-27.81,0.01831,0
63,3,64,0.6735,-26.81,0.01417,0
0,4,64,0.5007,-27.68,0.02827,0
1,4,64,0.5749,-26.39,0.02325,0
2,4,64,0.7263,-22.78,0.0093,0
3,4,54,0.8081,-18.05,0.00236,0
4,4,47,0.7998,-17.7,0.00545,0
5,4,24,0.793,-16.69,0.0,0
6,4,25,0.7556,-15.31,0.0,0
7,4,64,0.7845,-19.19,0.00545,0
8,4,60,0.8098,-19.09,0.00236,0
9,4,63,0.8255,-20.48,0.00236,0
10,4,64,0.7987,-23.78,0.00545,0
11,4,64,0.8396,-23.33,0.00236,0
12,4,64,0.8472,-23.42,0.00236,0
13,4,64,0.8442,-23.63,0.00236,0
14,4,64,0.8892,-20.9,0.00236,0
15,4,63,0.9003,-18.95,8e-05,0
16,4,61,0.8757,-19.05,0.00236,0
17,4,64,0.7967,-23.35,0.00545,0
18,4,64,0.6744,-27.58,0.01417,0
19,4,64,0.6348,-29.02,0.01831,0
20,4,64,0.6904,-28.09,0.01417,0
21,4,64,0.7679,-26.17,0.00545,0
22,4,64,0.8208,-24.4,0.00236,0
23,4,64,0.8435,-23.51,0.00236,0
24,4,64,0.8511,-23.18,0.00236,0
25,4,64,0.8013,-25.55,0.00236,0
26,4,64,0.7859,-26.38,0.00545,0
27,4,64,0.8602,-23.13,0.00236,0
28,4,64,0.8702,-22.61,0.00236,0
29,4,64,0.8683,-22.93,0.00236,0
30,4,64,0.8845,-22.35,0.00236,0
31,4,64,0.9066,-21.24,8e-05,0
32,4,64,0.9079,-21.86,8e-05,0
33,4,64,0.9177,-21.6,8e-05,0
34,4,16,0.9302,-17.16,0.0,0
42,4,2,0.8099,-13.45,0.0,0
43,4,64,0.8065,-21.7,0.00236,0
44,4,64,0.7802,-27.5,0.00545,0
45,4,64,0.8139,-27.74,0.00236,0
46,4,64,0.8863,-24.9,0.00236,0
47,4,64,0.918,-23.0,8e-05,0
48,4,64,0.9259,-22.1,8e-05,0
49,4,39,0.9367,-17.74,8e-05,0
50,4,4,0.9026,-13.12,0.0,0
55,4,35,0.8241,-16.1,0.00236,0
56,4,36,0.8381,-14.72,0.00236,0
57,4,59,0.8305,-18.78,0.00236,0
58,4,64,0.8139,-21.98,0.00236,0
59,4,64,0.7791,-23.59,0.00545,0
60,4,64,0.6757,-26.1,0.01417,0
61,4,64,0.4882,-29.11,0.03522,2
62,4,64,0.3894,-29.91,0.05643,2
63,4,64,0.4298,-28.89,0.03522,2
0,5,64,0.4942,-26.44,0.03522,2
1,5,64,0.6385,-24.49,0.01831,0
2,5,64,0.7468,-22.37,0.0093,0
3,5,64,0.8148,-20.5,0.00236,0
4,5,64,0.8465,-19.35,0.00236,0
5,5,64,0.8644,-18.62,0.00236,0
6,5,64,0.8659,-18.49,0.00236,0
7,5,58,0.8805,-16.12,0.00236,0
8,5,27,0.8662,-14.35,0.0,0
9,5,42,0.8321,-14.78,0.00236,0
10,5,63,0.8379,-17.99,0.00236,0
11,5,64,0.8438,-19.94,0.00236,0
12,5,64,0.8228,-21.94,0.00236,0
13,5,64,0.8238,-22.45,0.00236,0
14,5,64,0.8641,-20.62,0.00236,0
15,5,64,0.8807,-19.71,0.00236,0
16,5,64,0.8824,-19.57,0.00236,0
17,5,64,0.8446,-21.74,0.00236,0
18,5,64,0.7331,-26.01,0.0093,0
19,5,64,0.6228,-29.06,0.01831,0
20,5,64,0.6516,-28.65,0.01417,0
21,5,64,0.7063,-27.47,0.0093,0
22,5,64,0.7494,-26.33,0.0093,0
23,5,64,0.8329,-23.29,0.00236,0
24,5,64,0.8303,-23.43,0.00236,0
25,5,64,0.7555,-26.54,0.00545,0
26,5,64,0.7927,-25.4,0.00545,0
27,5,63,0.8939,-19.93,0.00236,0
28,5,46,0.9178,-17.02,8e-05,0
29,5,53,0.9251,-16.85,8e-05,0
30,5,60,0.9332,-17.22,8e-05,0
31,5,64,0.9389,-18.02,8e-05,0
32,5,64,0.9475,-17.94,8e-05,0
33,5,39,0.9463,-16.78,8e-05,0
43,5,16,0.8144,-15.79,0.0,0
44,5,50,0.8345,-18.69,0.00236,0
45,5,64,0.8405,-22.36,0.00236,0
46,5,64,0.8563,-23.4,0.00236,0
47,5,64,0.8515,-23.85,0.00236,0
48,5,64,0.8366,-24.02,0.00236,0
49,5,64,0.8693,-21.68,0.00236,0
50,5,61,0.8999,-17.67,0.00236,0
51,5,3,0.8592,-10.8,0.0,0
54,5,1,0.7694,-9.22,0.0,0
55,5,56,0.8219,-16.04,0.00236,0
56,5,64,0.852,-17.4,0.00236,0
57,5,64,0.8195,-19.67,0.00236,0
58,5,64,0.7145,-22.61,0.0093,0
59,5,64,0.5813,-24.67,0.02325,0
60,5,64,0.4254,-26.39,0.03522,2
61,5,64,0.3923,-26.85,0.05643,2
62,5,64,0.3808,-27.04,0.05643,2
63,5,64,0.4037,-27.09,0.03522,2
0,6,64,0.7173,-22.67,0.0093,0
1,6,64,0.7764,-21.46,0.00545,0
2,6,64,0.7864,-21.57,0.00545,0
3,6,64,0.8063,-21.24,0.00236,0
4,6,64,0.8402,-19.98,0.00236,0
5,6,64,0.8619,-18.99,0.00236,0
6,6,64,0.856,-19.42,0.00236,0
7,6,64,0.8838,-17.78,0.00236,0
8,6,64,0.902,-16.4,8e-05,0
9,6,59,0.9129,-14.18,8e-05,0
10,6,54,0.8741,-14.49,0.00236,0
11,6,64,0.8636,-16.52,0.00236,0
12,6,64,0.8662,-17.07,0.00236,0
13,6,64,0.8392,-19.21,0.00236,0
14,6,64,0.8342,-19.99,0.00236,0
15,6,64,0.8372,-20.17,0.00236,0
16,6,64,0.8307,-20.68,0.00236,0
17,6,64,0.8092,-21.73,0.00236,0
18,6,64,0.7544,-23.84,0.00545,0
19,6,64,0.7227,-25.02,0.0093,0
20,6,64,0.7229,-25.21,0.0093,0
21,6,64,0.6711,-26.82,0.01417,0
22,6,64,0.6296,-28.0,0.01831,0
23,6,64,0.7666,-24.56,0.00545,0
24,6,64,0.798,-23.66,0.00545,0
25,6,64,0.7434,-25.7,0.0093,0
26,6,64,0.8439,-21.86,0.00236,0
27,6,34,0.9197,-14.85,8e-05,0
29,6,1,0.8325,-9.21,0.0,0
30,6,3,0.8678,-10.49,0.0,0
31,6,42,0.8495,-14.06,0.00236,0
32,6,60,0.8887,-15.0,0.00236,0
33,6,20,0.899,-10.18,0.0,0
44,6,5,0.7879,-9.75,0.0,0
45,6,64,0.7816,-18.08,0.00545,0
46,6,64,0.7361,-22.71,0.0093,0
47,6,64,0.6633,-25.33,0.01417,0
48,6,64,0.6266,-26.28,0.01831,0
49,6,64,0.7503,-23.21,0.00545,0
50,6,64,0.8603,-18.42,0.00236,0
51,6,29,0.8775,-12.94,0.0,0
52,6,11,0.8039,-10.64,0.0,0
53,6,6,0.7401,-10.36,0.0,0
54,6,27,0.7498,-12.67,0.0,0
55,6,64,0.7423,-16.78,0.0093,0
56,6,64,0.7068,-18.39,0.0093,0
57,6,64,0.6382,-20.35,0.01831,0
58,6,64,0.5451,-22.41,0.02827,0
59,6,64,0.4042,-24.85,0.03522,2
60,6,64,0.2262,-27.4,0.05643,2
61,6,64,0.39,-26.42,0.05643,2
62,6,64,0.5831,-24.44,0.02325,0
63,6,64,0.6653,-23.45,0.01417,0
0,7,64,0.812,-19.41,0.00236,0
1,7,64,0.8235,-19.11,0.00236,0
2,7,64,0.7959,-20.37,0.00545,0
3,7,64,0.7444,-22.26,0.0093,0
4,7,64,0.8003,-20.48,0.00236,0
5,7,64,0.8225,-19.55,0.00236,0
6,7,64,0.8263,-19.28,0.00236,0
7,7,64,0.8771,-16.48,0.00236,0
8,7,64,0.8868,-15.57,0.00236,0
9,7,64,0.8974,-14.57,0.00236,0
10,7,64,0.9187,-12.64,8e-05,0
11,7,64,0.91,-13.04,8e-05,0
12,7,64,0.886,-14.71,0.00236,0
13,7,64,0.8407,-17.46,0.00236,0
14,7,64,0.803,-19.39,0.00236,0
15,7,64,0.8218,-18.85,0.00236,0
16,7,64,0.8279,-18.8,0.00236,0
17,7,64,0.8121,-19.74,0.00236,0
18,7,64,0.787,-20.92,0.00545,0
19,7,64,0.7869,-21.22,0.00545,0
20,7,64,0.8055,-20.81,0.00236,0
21,7,64,0.7245,-23.65,0.0093,0
22,7,64,0.6291,-26.23,0.01831,0
23,7,64,0.6826,-25.38,0.01417,0
24,7,64,0.722,-24.61,0.0093,0
25,7,64,0.7516,-23.92,0.00545,0
26,7,64,0.8878,-16.93,0.00236,0
27,7,3,0.9258,-9.08,0.0,0
30,7,1,0.7747,-5.46,0.0,0
31,7,26,0.7959,-9.4,0.0,0
32,7,28,0.8238,-10.75,0.0,0
44,7,3,0.7821,-8.85,0.0,0
45,7,55,0.8059,-13.55,0.00236,0
46,7,64,0.7359,-19.3,0.0093,0
47,7,64,0.4644,-25.72,0.03522,0
48,7,64,0.3874,-26.44,0.05643,0
49,7,64,0.6339,-22.13,0.01831,0
50,7,64,0.7856,-17.8,0.00545,0
51,7,64,0.8532,-14.62,0.00236,0
52,7,64,0.86,-13.56,0.00236,0
53,7,62,0.8432,-12.79,0.00236,0
54,7,64,0.7919,-14.48,0.00545,0
55,7,64,0.7077,-17.48,0.0093,0
56,7,64,0.6953,-18.26,0.01417,0
57,7,64,0.7296,-18.1,0.0093,0
58,7,64,0.701,-19.82,0.0093,0
59,7,64,0.653,-21.77,0.01417,0
60,7,64,0.5527,-24.49,0.02325,0
61,7,64,0.5541,-25.05,0.02325,0
62,7,64,0.6829,-22.94,0.01417,0
63,7,64,0.7851,-20.18,0.00545,0
0,8,64,0.8384,-16.66,0.00236,0
1,8,64,0.8121,-17.63,0.00236,0
2,8,64,0.7912,-18.21,0.00545,0
3,8,64,0.721,-20.3,0.0093,0
4,8,64,0.7658,-18.77,0.00545,0
5,8,64,0.8083,-17.09,0.00236,0
6,8,64,0.8033,-17.1,0.00236,0
7,8,64,0.8739,-13.57,0.00236,0
8,8,64,0.8782,-13.2,0.00236,0
9,8,64,0.8753,-13.37,0.00236,0
10,8,64,0.9082,-11.09,8e-05,0
11,8,64,0.9109,-10.92,8e-05,0
12,8,64,0.8894,-12.61,0.00236,0
13,8,64,0.8092,-17.09,0.00236,0
14,8,64,0.7721,-18.91,0.00545,0
15,8,64,0.8257,-17.09,0.00236,0
16,8,64,0.8469,-16.3,0.00236,0
17,8,64,0.8182,-17.81,0.00236,0
18,8,64,0.8277,-17.62,0.00236,0
19,8,64,0.8134,-18.48,0.00236,0
20,8,64,0.8017,-19.2,0.00236,0
21,8,64,0.7505,-21.16,0.00545,0
22,8,64,0.6952,-22.95,0.01417,0
23,8,64,0.6941,-23.14,0.01417,0
24,8,64,0.6496,-24.3,0.01831,0
25,8,64,0.7381,-22.09,0.0093,0
26,8,64,0.9037,-13.85,8e-05,0
27,8,2,0.9307,-5.54,0.0,0
30,8,1,0.7738,-5.34,0.0,0
31,8,29,0.8051,-7.57,0.0,0
32,8,17,0.7678,-6.99,0.0,0
33,8,2,0.719,-5.15,0.0,0
44,8,7,0.7807,-7.31,0.0,0
45,8,52,0.7791,-11.41,0.00545,0
46,8,64,0.6422,-17.61,0.01831,0
47,8,64,0.3382,-22.86,0.05643,0
48,8,64,0.3029,-23.18,0.05643,0
49,8,64,0.547,-20.21,0.02827,0
50,8,64,0.6976,-17.26,0.01417,0
51,8,64,0.8253,-13.1,0.00236,0
52,8,64,0.8716,-10.86,0.00236,0
53,8,64,0.8641,-11.51,0.00236,0
54,8,64,0.8573,-12.48,0.00236,0
55,8,64,0.8355,-14.56,0.00236,0
56,8,64,0.8361,-15.48,0.00236,0
57,8,64,0.8466,-15.4,0.00236,0
58,8,64,0.8062,-17.33,0.00236,0
59,8,64,0.7645,-18.78,0.00545,0
60,8,64,0.677,-21.33,0.01417,0
61,8,64,0.6038,-23.11,0.01831,0
62,8,64,0.6983,-21.24,0.01417,0
63,8,64,0.8147,-17.74,0.00236,0
0,9,64,0.7708,-15.69,0.00545,0
1,9,64,0.7468,-16.14,0.0093,0
2,9,64,0.7053,-17.03,0.0093,0
3,9,64,0.6839,-17.53,0.01417,0
4,9,64,0.752,-15.72,0.00545,0
5,9,64,0.7786,-14.97,0.00545,0
6,9,64,0.7861,-14.88,0.00545,0
7,9,64,0.8696,-11.18,0.00236,0
8,9,64,0.8891,-10.3,0.00236,0
9,9,64,0.8684,-11.92,0.00236,0
10,9,64,0.894,-10.62,0.00236,0
11,9,64,0.8937,-10.87,0.00236,0
12,9,64,0.8525,-13.49,0.00236,0
13,9,64,0.7891,-16.44,0.00545,0
14,9,64,0.7548,-17.91,0.00545,0
15,9,64,0.7929,-16.88,0.00545,0
16,9,64,0.8319,-15.54,0.00236,0
17,9,64,0.8272,-15.92,0.00236,0
18,9,64,0.8206,-16.33,0.00236,0
19,9,64,0.8101,-16.81,0.00236,0
20,9,64,0.8062,-17.06,0.00236,0
21,9,64,0.7659,-18.39,0.00545,0
22,9,64,0.7159,-19.93,0.0093,0
23,9,64,0.6556,-21.34,0.01417,0
24,9,64,0.6009,-22.5,0.01831,0
25,9,64,0.7473,-19.01,0.0093,0
26,9,64,0.8805,-13.42,0.00236,0
27,9,31,0.9265,-7.89,0.0,0
29,9,7,0.7856,-4.83,0.0,0
30,9,43,0.7834,-8.09,0.00545,0
31,9,61,0.7678,-9.58,0.00545,0
32,9,64,0.7515,-10.82,0.00545,0
33,9,44,0.7899,-8.29,0.00545,0
34,9,1,0.7909,-2.86,0.0,0
44,9,34,0.7771,-8.16,0.00545,0
45,9,64,0.7172,-13.09,0.0093,0
46,9,64,0.5678,-17.32,0.02325,0
47,9,64,0.5833,-17.05,0.02325,0
48,9,64,0.6271,-16.36,0.01831,0
49,9,64,0.6262,-16.77,0.01831,0
50,9,64,0.7408,-14.08,0.0093,0
51,9,55,0.8436,-9.37,0.00236,0
52,9,14,0.8654,-6.68,0.0,0
53,9,13,0.883,-6.53,0.0,0
54,9,41,0.8579,-7.48,0.00236,0
55,9,64,0.8552,-10.61,0.00236,0
56,9,64,0.8609,-11.47,0.00236,0
57,9,57,0.8795,-10.27,0.00236,0
58,9,64,0.8602,-12.45,0.00236,0
59,9,64,0.8308,-14.57,0.00236,0
60,9,64,0.7841,-16.6,0.00545,0
61,9,64,0.6646,-19.63,0.01417,0
62,9,64,0.681,-18.96,0.01417,0
63,9,64,0.7651,-16.28,0.00545,0
0,10,64,0.787,-11.24,0.00545,0
1,10,64,0.7848,-11.44,0.00545,0
2,10,64,0.7006,-14.28,0.0093,0
3,10,64,0.6951,-14.9,0.01417,0
4,10,64,0.7526,-13.84,0.00545,0
5,10,64,0.7975,-12.82,0.00545,0
6,10,64,0.8244,-12.05,0.00236,0
7,10,64,0.9005,-7.93,8e-05,0
8,10,59,0.9025,-7.23,8e-05,0
9,10,64,0.8834,-9.21,0.00236,0
10,10,64,0.9024,-8.24,8e-05,0
11,10,64,0.8934,-9.05,0.00236,0
12,10,64,0.8495,-11.85,0.00236,0
13,10,64,0.8084,-13.98,0.00236,0
14,10,64,0.8055,-14.34,0.00236,0
15,10,64,0.8182,-14.02,0.00236,0
16,10,64,0.8344,-13.28,0.00236,0
17,10,64,0.831,-13.27,0.00236,0
18,10,64,0.8109,-13.92,0.00236,0
19,10,64,0.7851,-14.69,0.00545,0
20,10,64,0.7788,-14.81,0.00545,0
21,10,64,0.7604,-15.33,0.00545,0
22,10,64,0.7562,-15.44,0.00545,0
23,10,64,0.7308,-16.15,0.0093,0
24,10,64,0.7279,-16.17,0.0093,0
25,10,64,0.801,-13.86,0.00236,0
26,10,64,0.8592,-11.31,0.00236,0
27,10,57,0.9074,-7.45,8e-05,0
28,10,31,0.9033,-5.2,0.0,0
29,10,52,0.8436,-5.85,0.00236,0
30,10,64,0.7979,-8.49,0.00545,0
31,10,64,0.7544,-10.58,0.00545,0
32,10,64,0.7423,-11.54,0.0093,0
33,10,63,0.8226,-8.48,0.00236,0
34,10,2,0.8221,-3.43,0.0,0
44,10,39,0.7758,-6.75,0.00545,0
45,10,64,0.7066,-11.32,0.0093,0
46,10,64,0.6209,-14.19,0.01831,0
47,10,64,0.7373,-11.66,0.0093,0
48,10,64,0.7856,-10.48,0.00545,0
49,10,64,0.7701,-11.0,0.00545,0
50,10,64,0.8293,-8.75,0.00236,0
51,10,21,0.8618,-5.32,0.0,0
54,10,10,0.798,-4.63,0.0,0
55,10,33,0.8186,-6.66,0.00236,0
56,10,29,0.8531,-6.42,0.0,0
57,10,5,0.7951,-2.97,0.0,0
58,10,61,0.828,-6.71,0.00236,0
59,10,64,0.8291,-8.82,0.00236,0
60,10,64,0.7834,-11.15,0.00545,0
61,10,64,0.684,-14.03,0.01417,0
62,10,64,0.726,-12.98,0.0093,0
63,10,64,0.7669,-11.86,0.00545,0
0,11,64,0.8739,-5.5,0.00236,0
1,11,64,0.8754,-5.98,0.00236,0
2,11,64,0.8459,-8.19,0.00236,0
3,11,64,0.8375,-9.13,0.00236,0
4,11,64,0.8572,-8.51,0.00236,0
5,11,64,0.8583,-8.62,0.00236,0
6,11,64,0.882,-7.3,0.00236,0
7,11,61,0.9148,-4.77,8e-05,0
8,11,56,0.9184,-4.01,8e-05,0
9,11,52,0.9094,-4.69,8e-05,0
10,11,53,0.9162,-4.14,8e-05,0
11,11,27,0.9211,-4.15,0.0,0
12,11,50,0.8831,-5.39,0.00236,0
13,11,64,0.8484,-7.94,0.00236,0
14,11,64,0.8389,-8.79,0.00236,0
15,11,64,0.8157,-9.83,0.00236,0
16,11,64,0.8344,-8.97,0.00236,0
17,11,64,0.8601,-7.72,0.00236,0
18,11,64,0.8261,-9.29,0.00236,0
19,11,64,0.7865,-10.88,0.00545,0
20,11,64,0.7565,-11.79,0.00545,0
21,11,64,0.7433,-12.16,0.0093,0
22,11,64,0.7842,-10.76,0.00545,0
23,11,64,0.7673,-11.18,0.00545,0
24,11,64,0.7702,-10.95,0.00545,0
25,11,64,0.8298,-8.68,0.00236,0
26,11,64,0.8737,-6.49,0.00236,0
27,11,64,0.861,-7.1,0.00236,0
28,11,64,0.8779,-6.17,0.00236,0
29,11,64,0.8615,-6.97,0.00236,0
30,11,64,0.8172,-8.82,0.00236,0
31,11,64,0.8219,-8.54,0.00236,0
32,11,64,0.8034,-9.24,0.00236,0
33,11,52,0.8617,-5.98,0.00236,0
44,11,19,0.7767,-3.56,0.0,0
45,11,64,0.7213,-8.02,0.0093,0
46,11,64,0.6784,-10.12,0.01417,0
47,11,64,0.7112,-9.64,0.0093,0
48,11,64,0.7674,-8.35,0.00545,0
49,11,59,0.8301,-5.84,0.00236,0
50,11,20,0.8566,-3.82,0.0,0
51,11,2,0.8165,0.29,0.0,0
57,11,13,0.7803,-2.77,0.0,0
58,11,64,0.7929,-5.13,0.00545,0
59,11,64,0.7838,-6.73,0.00545,0
60,11,64,0.7639,-8.02,0.00545,0
61,11,64,0.7739,-8.1,0.00545,0
62,11,62,0.8282,-6.29,0.00236,0
63,11,54,0.8487,-5.63,0.00236,0
