gx,gy,land,dry,temp,predicted,region
0,3,64,0.4433,-29.96,0.03522,2
1,3,36,0.8305,-25.57,0.00236,0
32,3,7,0.4024,-24.24,0.0,0
33,3,64,0.0693,-31.85,0.05643,3
34,3,64,0.0332,-36.14,0.05643,3
35,3,64,0.006,-36.17,0.05643,3
36,3,64,0.1904,-33.55,0.05643,3
37,3,64,0.4387,-29.47,0.03522,3
38,3,33,0.589,-25.97,0.02325,0
51,3,8,0.5328,-24.78,0.0,0
52,3,64,0.5895,-28.6,0.02325,0
53,3,42,0.709,-26.48,0.0093,0
60,3,57,0.1589,-27.02,0.05643,2
61,3,64,0.1957,-27.23,0.05643,2
62,3,49,0.3176,-26.18,0.05643,2
63,3,64,0.0462,-31.39,0.05643,2
0,4,64,0.5943,-27.32,0.02325,0
1,4,56,0.7311,-24.64,0.0093,0
2,4,8,0.6097,-20.91,0.0,0
5,4,6,0.1268,-19.99,0.0,0
6,4,11,0.3651,-21.02,0.0,0
7,4,2,0.3468,-17.46,0.0,0
33,4,60,0.2642,-26.35,0.05643,3
34,4,64,0.0241,-30.99,0.05643,3
35,4,64,0.1077,-29.01,0.05643,3
36,4,64,0.0294,-28.22,0.05643,3
37,4,64,0.4331,-25.09,0.03522,3
38,4,56,0.7532,-23.94,0.00545,0
39,4,10,0.7672,-21.89,0.0,0
51,4,15,0.527,-21.86,0.0,0
52,4,64,0.7415,-26.26,0.0093,0
53,4,64,0.5653,-25.7,0.02325,0
54,4,33,0.303,-23.86,0.05643,0
59,4,19,0.2314,-21.62,0.0,0
60,4,64,0.1442,-26.3,0.05643,2
61,4,64,0.313,-27.15,0.05643,2
62,4,64,0.1608,-28.94,0.05643,2
63,4,64,0.4821,-27.96,0.03522,2
0,5,64,0.4603,-25.56,0.03522,2
1,5,64,0.5772,-24.7,0.02325,0
2,5,23,0.8211,-20.74,0.0,0
4,5,26,0.5226,-19.69,0.0,0
5,5,61,0.7052,-21.93,0.0093,0
6,5,48,0.9274,-21.13,8e-05,0
7,5,23,0.8167,-18.75,0.0,0
33,5,42,0.5526,-23.31,0.02325,0
34,5,64,0.3039,-26.26,0.05643,3
35,5,64,0.1143,-25.18,0.05643,3
36,5,64,0.3812,-23.72,0.05643,3
37,5,54,0.7383,-20.9,0.0093,0
38,5,57,0.8911,-21.4,0.00236,0
39,5,19,0.9618,-20.85,0.0,0
52,5,52,0.52,-21.62,0.02827,0
53,5,64,0.3502,-23.44,0.05643,0
54,5,29,0.7268,-19.66,0.0,0
58,5,34,0.5148,-20.03,0.02827,0
59,5,64,0.6766,-23.53,0.01417,0
60,5,64,0.2745,-27.99,0.05643,2
61,5,64,0.01,-29.52,0.05643,2
62,5,64,0.0247,-29.2,0.05643,2
63,5,64,0.5509,-25.69,0.02325,0
0,6,64,0.0132,-27.23,0.05643,2
1,6,64,0.0805,-27.3,0.05643,2
2,6,56,0.7549,-20.76,0.00545,0
3,6,7,0.8699,-15.0,0.0,0
4,6,20,0.5579,-15.54,0.0,0
5,6,1,0.9347,-15.49,0.0,0
6,6,6,0.4553,-15.22,0.0,0
7,6,22,0.5476,-15.7,0.0,0
8,6,32,0.5705,-17.13,0.02325,0
9,6,46,0.3541,-19.08,0.05643,0
10,6,47,0.2602,-20.79,0.05643,0
11,6,26,0.4365,-18.77,0.0,0
33,6,18,0.5037,-17.63,0.0,0
34,6,64,0.184,-22.12,0.05643,3
35,6,64,0.0098,-24.84,0.05643,3
36,6,64,0.3997,-22.82,0.05643,3
37,6,43,0.7299,-18.27,0.0093,0
49,6,8,0.3523,-15.46,0.0,0
50,6,3,0.4333,-14.26,0.0,0
51,6,6,0.4018,-15.57,0.0,0
52,6,64,0.6453,-19.16,0.01831,0
53,6,64,0.7473,-19.8,0.0093,0
54,6,21,0.8845,-17.1,0.0,0
58,6,10,0.5764,-15.83,0.0,0
59,6,44,0.7911,-18.14,0.00545,0
60,6,64,0.4824,-22.5,0.03522,2
61,6,64,0.0119,-24.39,0.05643,2
62,6,64,0.0076,-26.07,0.05643,2
63,6,64,0.0443,-27.35,0.05643,2
0,7,64,0.0455,-23.36,0.05643,2
1,7,64,0.3725,-23.25,0.05643,2
2,7,64,0.8794,-19.09,0.00236,0
3,7,37,0.8932,-14.45,0.00236,0
4,7,7,0.575,-13.02,0.0,0
7,7,25,0.4822,-13.52,0.0,0
8,7,57,0.8055,-16.16,0.00236,0
9,7,64,0.7046,-18.49,0.0093,0
10,7,64,0.4758,-21.17,0.03522,0
11,7,58,0.7225,-18.04,0.0093,0
33,7,16,0.4429,-14.16,0.0,0
34,7,64,0.2492,-18.4,0.05643,3
35,7,64,0.0045,-22.84,0.05643,3
36,7,64,0.2209,-20.82,0.05643,3
37,7,41,0.6875,-15.9,0.01417,0
49,7,20,0.6032,-14.91,0.0,0
50,7,36,0.8141,-14.21,0.00236,0
51,7,9,0.4253,-10.9,0.0,0
52,7,50,0.6829,-15.94,0.01417,0
53,7,60,0.8612,-16.84,0.00236,0
54,7,21,0.9428,-14.29,0.0,0
59,7,7,0.4147,-12.54,0.0,0
60,7,64,0.4528,-16.95,0.03522,2
61,7,64,0.0035,-21.42,0.05643,2
62,7,64,0.0101,-23.26,0.05643,2
63,7,64,0.0175,-22.56,0.05643,2
0,8,58,0.8031,-14.96,0.00236,0
1,8,42,0.9229,-14.46,8e-05,0
2,8,44,0.8684,-13.94,0.00236,0
3,8,64,0.7636,-13.41,0.00545,0
4,8,30,0.5121,-10.11,0.0,0
5,8,37,0.4634,-11.74,0.03522,0
6,8,24,0.6383,-10.01,0.0,0
7,8,35,0.5583,-10.62,0.02325,0
8,8,21,0.491,-10.58,0.0,0
9,8,44,0.7822,-13.34,0.00545,0
10,8,64,0.8002,-14.44,0.00236,0
11,8,32,0.7986,-11.63,0.00545,0
33,8,2,0.3698,-10.84,0.0,0
34,8,58,0.1734,-13.84,0.05643,3
35,8,64,0.0083,-19.17,0.05643,3
36,8,64,0.3158,-17.08,0.05643,3
37,8,34,0.7777,-12.49,0.00545,0
51,8,8,0.5578,-10.38,0.0,0
52,8,7,0.4067,-9.5,0.0,0
53,8,20,0.5979,-9.98,0.0,0
54,8,5,0.8771,-11.03,0.0,0
60,8,47,0.1821,-12.21,0.05643,2
61,8,64,0.0023,-16.37,0.05643,2
62,8,64,0.1222,-17.66,0.05643,2
63,8,62,0.4691,-16.4,0.03522,2
2,9,11,0.3256,-6.78,0.0,0
3,9,64,0.3279,-10.05,0.05643,0
4,9,39,0.5222,-8.35,0.02827,0
5,9,49,0.7705,-10.26,0.00545,0
6,9,64,0.8183,-10.63,0.00236,0
7,9,51,0.7165,-8.81,0.0093,0
8,9,43,0.5631,-8.4,0.02325,0
9,9,19,0.2212,-7.7,0.0,0
10,9,53,0.5075,-8.87,0.02827,0
11,9,13,0.7144,-7.68,0.0,0
34,9,50,0.0933,-12.4,0.05643,3
35,9,64,0.0306,-17.79,0.05643,3
36,9,64,0.6445,-13.23,0.01831,0
37,9,16,0.8688,-9.37,0.0,0
59,9,17,0.4149,-6.71,0.0,0
60,9,57,0.5344,-9.13,0.02827,0
61,9,58,0.6409,-9.91,0.01831,0
62,9,37,0.8021,-10.5,0.00236,0
63,9,12,0.9231,-9.5,0.0,0
1,10,15,0.4095,-4.21,0.0,0
2,10,46,0.4979,-5.54,0.03522,0
3,10,64,0.4717,-8.2,0.03522,0
4,10,40,0.6043,-6.37,0.01831,0
5,10,10,0.1775,-3.82,0.0,0
6,10,51,0.3228,-5.33,0.05643,9
7,10,56,0.3261,-6.31,0.05643,9
8,10,64,0.2651,-9.05,0.05643,9
9,10,64,0.7065,-8.19,0.0093,0
10,10,64,0.7836,-8.66,0.00545,0
11,10,18,0.9162,-5.78,0.0,0
16,10,11,0.3543,-4.98,0.0,0
17,10,40,0.4425,-6.66,0.03522,10
18,10,12,0.3586,-4.98,0.0,0
21,10,6,0.3565,-2.68,0.0,0
34,10,61,0.101,-9.92,0.05643,3
35,10,64,0.0089,-16.2,0.05643,3
36,10,64,0.3244,-12.7,0.05643,3
37,10,23,0.8022,-5.75,0.0,0
58,10,1,0.3597,-2.55,0.0,0
59,10,19,0.6116,-5.58,0.0,0
60,10,38,0.6407,-6.04,0.01831,0
61,10,30,0.8201,-5.91,0.0,0
1,11,6,0.4138,-2.61,0.0,0
2,11,46,0.6136,-3.36,0.01831,0
3,11,59,0.6986,-4.14,0.01417,0
4,11,46,0.4667,-2.9,0.03522,9
5,11,64,0.0503,-6.26,0.05643,9
6,11,64,0.0955,-8.97,0.05643,9
7,11,64,0.4386,-9.99,0.03522,9
8,11,64,0.6131,-11.3,0.01831,0
9,11,64,0.8525,-8.26,0.00236,0
10,11,64,0.8774,-7.21,0.00236,0
11,11,46,0.9278,-4.06,8e-05,0
16,11,3,0.3756,-2.84,0.0,0
17,11,61,0.2683,-6.6,0.05643,10
18,11,58,0.202,-5.65,0.05643,10
19,11,36,0.1286,-4.87,0.05643,10
20,11,29,0.3071,-3.03,0.0,0
21,11,32,0.4104,-1.75,0.03522,0
22,11,1,0.3032,1.2,0.0,0
24,11,2,0.1858,1.09,0.0,0
34,11,47,0.4373,-5.12,0.03522,3
35,11,64,0.4866,-6.95,0.03522,3
36,11,43,0.6542,-6.19,0.01417,0
37,11,5,0.8897,-3.38,0.0,0
60,11,13,0.4524,-2.25,0.0,0
61,11,3,0.7168,-1.63,0.0,0
2,12,1,0.0019,2.32,0.0,0
3,12,57,0.1575,-2.32,0.05643,9
4,12,64,0.1034,-3.84,0.05643,9
5,12,64,0.0015,-8.63,0.05643,9
6,12,64,0.0002,-14.22,0.05643,9
7,12,64,0.1258,-16.87,0.05643,9
8,12,64,0.2694,-14.58,0.05643,9
9,12,64,0.608,-10.13,0.01831,0
10,12,64,0.8979,-3.38,0.00236,0
11,12,63,0.9015,-1.88,8e-05,0
12,12,13,0.8865,1.74,0.0,0
13,12,8,0.3694,3.24,0.0,0
15,12,5,0.3184,2.16,0.0,0
16,12,25,0.2487,1.35,0.0,0
17,12,57,0.3169,-2.01,0.05643,10
18,12,64,0.0097,-5.91,0.05643,10
19,12,64,0.1226,-7.15,0.05643,10
20,12,64,0.2409,-6.77,0.05643,10
21,12,64,0.5826,-4.09,0.02325,0
22,12,54,0.6111,-2.08,0.01831,0
23,12,31,0.5257,0.13,0.0,0
24,12,61,0.1436,-3.65,0.05643,10
25,12,47,0.3286,-2.55,0.05643,10
26,12,43,0.2539,-2.35,0.05643,10
27,12,19,0.4359,-0.39,0.0,0
29,12,5,0.2247,2.78,0.0,0
35,12,28,0.589,0.01,0.0,0
36,12,5,0.843,0.24,0.0,0
1,13,5,0.3531,4.58,0.0,0
2,13,61,0.1138,-0.08,0.05643,9
3,13,64,0.0036,-5.88,0.05643,9
4,13,64,0.0336,-7.84,0.05643,9
5,13,64,0.003,-9.81,0.05643,9
6,13,64,0.0098,-12.67,0.05643,9
7,13,64,0.0321,-12.63,0.05643,9
8,13,64,0.1202,-10.82,0.05643,9
9,13,64,0.5841,-5.85,0.02325,0
10,13,64,0.9067,1.0,0.00095,0
11,13,44,0.8741,2.7,0.00768,0
12,13,2,0.3237,6.33,0.0,0
13,13,23,0.3225,3.77,0.0,0
14,13,52,0.4256,2.71,0.05087,10
15,13,51,0.3856,2.37,0.06287,10
16,13,39,0.4742,2.94,0.05087,10
17,13,50,0.115,1.4,0.06287,10
18,13,64,0.0029,-2.57,0.05643,10
19,13,64,0.0091,-7.36,0.05643,10
20,13,64,0.0739,-7.27,0.05643,10
21,13,64,0.4464,-4.24,0.03522,10
22,13,64,0.6072,-2.04,0.01831,0
23,13,64,0.3837,-3.22,0.05643,10
24,13,64,0.3103,-3.51,0.05643,10
25,13,64,0.4076,-3.4,0.03522,10
26,13,64,0.3685,-4.39,0.05643,10
27,13,64,0.4728,-3.78,0.03522,10
28,13,49,0.6495,0.89,0.02961,0
29,13,56,0.6142,1.29,0.02961,0
30,13,1,0.3408,4.97,0.0,0
33,13,1,0.3085,5.57,0.0,0
34,13,47,0.3103,2.2,0.06287,0
35,13,48,0.2282,1.33,0.06287,0
36,13,15,0.3954,3.19,0.0,0
1,14,1,0.2825,8.51,0.0,0
2,14,64,0.0389,1.17,0.06287,9
3,14,64,0.0088,-4.92,0.05643,9
4,14,64,0.0247,-5.09,0.05643,9
5,14,64,0.013,-8.13,0.05643,9
6,14,64,0.0297,-8.35,0.05643,9
7,14,64,0.0428,-7.48,0.05643,9
8,14,64,0.0184,-7.9,0.05643,9
9,14,64,0.359,-3.87,0.05643,9
10,14,64,0.7341,2.35,0.02001,0
11,14,64,0.7997,4.53,0.01248,0
12,14,21,0.6033,6.75,0.0,0
13,14,41,0.5014,4.41,0.0403,10
14,14,33,0.2477,5.51,0.06287,10
15,14,56,0.3097,4.17,0.06287,10
16,14,43,0.3373,4.85,0.06287,10
17,14,64,0.1972,1.79,0.06287,10
18,14,64,0.1257,0.93,0.06287,10
19,14,64,0.0102,-2.71,0.05643,10
20,14,64,0.0366,-3.86,0.05643,10
21,14,64,0.07,-4.15,0.05643,10
22,14,64,0.2995,-1.83,0.05643,10
23,14,64,0.1359,-3.0,0.05643,10
24,14,64,0.4924,-0.97,0.03522,10
25,14,64,0.5899,-0.87,0.02325,0
26,14,64,0.6096,-1.53,0.01831,0
27,14,64,0.6213,-1.78,0.01831,0
28,14,64,0.7949,1.02,0.01248,0
29,14,53,0.8589,3.63,0.00768,0
33,14,17,0.3519,5.27,0.0,0
34,14,64,0.4663,2.98,0.05087,0
35,14,64,0.4662,1.68,0.05087,0
36,14,41,0.6484,4.03,0.02961,0
1,15,20,0.2797,7.88,0.0,0
2,15,64,0.0485,4.43,0.06287,9
3,15,64,0.0366,1.83,0.06287,9
4,15,64,0.0173,0.12,0.06287,9
5,15,64,0.0348,-2.94,0.05643,9
6,15,64,0.2307,0.88,0.06287,9
7,15,64,0.1736,1.23,0.06287,9
8,15,64,0.1018,-0.1,0.05643,9
9,15,64,0.3316,2.69,0.06287,9
10,15,29,0.7551,7.16,0.0,0
11,15,7,0.3427,9.21,0.0,0
12,15,57,0.4836,7.62,0.05087,10
13,15,47,0.4487,7.72,0.05087,10
14,15,63,0.4643,6.01,0.05087,10
15,15,59,0.6787,7.06,0.02437,0
16,15,64,0.552,4.72,0.03395,10
17,15,64,0.4932,4.24,0.05087,10
18,15,64,0.3105,3.01,0.06287,10
19,15,64,0.0875,2.23,0.06287,10
20,15,64,0.0487,2.36,0.06287,10
21,15,64,0.0243,-0.07,0.05643,10
22,15,64,0.0633,-2.04,0.05643,10
23,15,64,0.2202,-2.11,0.05643,10
24,15,64,0.3805,-1.76,0.05643,10
25,15,64,0.7331,2.04,0.02001,0
26,15,64,0.7222,2.04,0.02001,0
27,15,64,0.6825,1.6,0.02437,0
28,15,64,0.6611,2.4,0.02437,0
29,15,62,0.7195,5.03,0.02001,0
34,15,28,0.4204,6.4,0.0,0
35,15,48,0.6284,5.7,0.02961,0
36,15,43,0.7477,7.12,0.02001,0
1,16,41,0.2983,9.1,0.06287,9
2,16,64,0.3061,8.54,0.06287,9
3,16,56,0.2252,7.76,0.06287,9
4,16,64,0.1911,7.01,0.06287,9
5,16,47,0.1863,6.58,0.06287,9
6,16,12,0.5986,8.68,0.0,0
7,16,12,0.4078,9.18,0.0,0
8,16,46,0.4652,8.99,0.05087,9
9,16,35,0.7066,9.07,0.02001,0
12,16,3,0.3993,10.92,0.0,0
13,16,14,0.3871,10.36,0.0,0
14,16,11,0.6706,9.6,0.0,0
15,16,3,0.3456,10.46,0.0,0
16,16,41,0.3814,8.53,0.06287,10
17,16,62,0.5147,7.44,0.0403,10
18,16,64,0.4058,7.31,0.05087,10
19,16,64,0.0048,3.23,0.06287,10
20,16,64,0.0331,0.79,0.06287,10
21,16,64,0.0364,-0.79,0.05643,10
22,16,64,0.0876,-2.69,0.05643,10
23,16,64,0.4272,0.1,0.05087,10
24,16,64,0.5885,2.44,0.03395,10
25,16,64,0.7773,6.06,0.01248,0
26,16,64,0.7465,6.82,0.02001,0
27,16,64,0.5178,4.6,0.0403,0
28,16,64,0.4713,5.46,0.05087,0
29,16,49,0.5905,7.53,0.03395,0
30,16,12,0.3391,11.63,0.0,0
31,16,9,0.3481,11.93,0.0,0
43,16,10,0.1575,12.1,0.0,0
60,16,3,0.2744,12.99,0.0,0
1,17,47,0.1976,10.8,0.0768,9
2,17,51,0.4318,12.05,0.06117,9
3,17,10,0.332,13.7,0.0,0
4,17,23,0.3864,11.93,0.0,0
17,17,22,0.3714,12.94,0.0,0
18,17,48,0.4079,11.77,0.06117,10
19,17,64,0.0089,5.86,0.06287,10
20,17,64,0.0285,2.69,0.06287,10
21,17,64,0.0374,2.35,0.06287,10
22,17,64,0.0786,1.67,0.06287,10
23,17,64,0.5847,6.67,0.03395,10
24,17,51,0.8265,10.44,0.0107,0
25,17,21,0.7677,12.04,0.0,0
26,17,16,0.6488,11.81,0.0,0
27,17,53,0.3343,9.38,0.06287,0
28,17,64,0.1654,7.48,0.06287,0
29,17,43,0.3886,9.91,0.06287,0
30,17,7,0.3275,12.85,0.0,0
31,17,17,0.3855,13.42,0.0,0
41,17,4,0.2836,14.05,0.0,0
42,17,55,0.1777,11.59,0.0768,14
43,17,64,0.0608,9.17,0.06287,14
44,17,32,0.3168,11.45,0.0768,14
53,17,12,0.2952,13.95,0.0,0
54,17,9,0.216,13.67,0.0,0
59,17,6,0.2852,14.37,0.0,0
60,17,55,0.2393,12.25,0.0768,9
61,17,33,0.2752,12.9,0.0768,9
0,18,57,0.3025,13.7,0.0768,9
1,18,64,0.4301,13.77,0.06117,9
2,18,24,0.5767,14.3,0.0,0
18,18,1,0.2378,15.3,0.0,0
19,18,61,0.044,9.33,0.06287,10
20,18,64,0.0196,6.94,0.06287,10
21,18,64,0.0144,4.87,0.06287,10
22,18,64,0.233,5.69,0.06287,10
23,18,64,0.7338,11.78,0.02505,0
24,18,52,0.7787,13.95,0.01921,0
27,18,21,0.2744,13.23,0.0,0
28,18,60,0.3744,12.42,0.0768,0
29,18,18,0.5864,13.04,0.0,0
40,18,1,0.2365,16.85,0.0,0
41,18,38,0.1525,13.24,0.0768,14
42,18,64,0.0706,10.58,0.0768,14
43,18,64,0.1553,9.82,0.06287,14
44,18,44,0.5498,12.91,0.04852,14
53,18,57,0.2712,13.69,0.0768,9
54,18,43,0.2704,14.1,0.0768,9
55,18,9,0.2095,14.51,0.0,0
59,18,47,0.1578,12.52,0.0768,9
60,18,64,0.2323,11.37,0.0768,9
61,18,64,0.5899,13.24,0.04594,9
62,18,41,0.5534,13.68,0.04594,9
63,18,34,0.2736,13.78,0.0768,9
0,19,64,0.3346,11.26,0.0768,9
1,19,64,0.6408,14.23,0.03871,9
2,19,15,0.7592,16.73,0.0,0
19,19,41,0.1261,14.69,0.0768,10
20,19,64,0.0143,10.58,0.0768,10
21,19,64,0.0722,9.11,0.06287,10
22,19,57,0.4153,12.57,0.06117,10
23,19,33,0.7425,16.21,0.02505,0
24,19,1,0.7851,17.21,0.0,0
40,19,35,0.1226,14.52,0.0768,14
41,19,64,0.0288,10.69,0.0768,14
42,19,64,0.1405,11.26,0.0768,14
43,19,64,0.3943,13.24,0.0768,14
44,19,45,0.5587,15.22,0.04594,14
53,19,45,0.1708,14.98,0.0768,9
54,19,64,0.0139,11.12,0.0768,9
55,19,62,0.1157,11.51,0.0768,9
56,19,51,0.2781,12.86,0.0768,9
57,19,51,0.3233,12.61,0.0768,9
58,19,59,0.5428,15.21,0.04852,9
59,19,64,0.5796,14.34,0.04594,9
60,19,64,0.6101,11.97,0.03871,9
61,19,56,0.6986,14.73,0.03248,9
62,19,64,0.2325,11.45,0.0768,9
63,19,64,0.0516,9.11,0.06287,9
0,20,64,0.1571,11.96,0.0768,9
1,20,44,0.657,16.46,0.03248,9
19,20,1,0.2592,18.75,0.0,0
20,20,47,0.12,17.2,0.0768,10
21,20,64,0.0661,15.14,0.0768,10
22,20,33,0.3317,17.45,0.0768,10
40,20,13,0.1822,16.81,0.0,0
41,20,60,0.0896,15.25,0.0768,14
42,20,64,0.1884,15.19,0.0768,14
43,20,64,0.1312,14.72,0.0768,14
44,20,62,0.3804,16.47,0.0768,14
45,20,9,0.4816,19.23,0.0,0
53,20,11,0.1739,17.65,0.0,0
54,20,61,0.0005,14.02,0.0768,9
55,20,64,0.0074,7.4,0.06287,9
56,20,64,0.0383,5.62,0.06287,9
57,20,64,0.238,6.13,0.06287,9
58,20,64,0.6261,9.98,0.02961,0
59,20,61,0.8473,14.89,0.0107,0
60,20,21,0.8395,16.95,0.0,0
61,20,1,0.2816,18.69,0.0,0
62,20,49,0.0707,16.41,0.0768,9
63,20,64,0.0164,12.43,0.0768,9
0,21,64,0.1073,13.73,0.0768,9
1,21,30,0.5807,18.22,0.0,0
19,21,5,0.2079,21.62,0.0,0
20,21,35,0.1021,19.27,0.0768,10
21,21,64,0.0435,17.1,0.0768,10
22,21,49,0.2954,18.47,0.0768,10
23,21,2,0.2208,21.83,0.0,0
41,21,38,0.2113,19.32,0.0768,14
42,21,64,0.209,18.14,0.0768,14
43,21,64,0.1121,17.57,0.0768,14
44,21,64,0.1244,15.99,0.0768,14
45,21,24,0.517,19.4,0.0,0
54,21,57,0.0025,14.68,0.0768,9
55,21,64,0.0021,7.45,0.06287,9
56,21,64,0.1316,6.47,0.06287,9
57,21,64,0.3037,7.52,0.06287,9
58,21,64,0.5715,10.39,0.04594,9
59,21,39,0.881,17.17,0.0107,0
62,21,33,0.0882,19.7,0.0768,9
63,21,64,0.0028,15.29,0.0768,9
0,22,49,0.428,20.67,0.06721,9
1,22,20,0.5083,21.56,0.0,0
18,22,2,0.2363,22.25,0.0,0
19,22,44,0.2333,21.51,0.08437,10
20,22,42,0.1714,20.23,0.08437,10
21,22,27,0.3363,20.59,0.0,0
22,22,53,0.4025,21.55,0.06721,10
23,22,46,0.2889,21.2,0.08437,10
41,22,8,0.2295,21.44,0.0,0
42,22,38,0.1753,19.9,0.0768,14
43,22,27,0.3248,20.77,0.0,0
44,22,37,0.3246,20.42,0.08437,14
45,22,2,0.555,21.93,0.0,0
53,22,30,0.094,21.5,0.0,0
54,22,63,0.0012,17.11,0.0768,9
55,22,64,0.0084,11.93,0.0768,9
56,22,64,0.2154,11.29,0.0768,9
57,22,64,0.3765,13.45,0.0768,9
58,22,64,0.6108,16.31,0.03871,9
59,22,57,0.7741,20.34,0.02636,0
60,22,24,0.399,21.15,0.0,0
61,22,34,0.221,21.09,0.08437,9
62,22,55,0.0994,19.71,0.0768,9
63,22,61,0.1862,18.88,0.0768,9
0,23,2,0.3716,23.24,0.0,0
19,23,2,0.1923,23.27,0.0,0
22,23,9,0.2185,22.67,0.0,0
52,23,4,0.2022,23.19,0.0,0
53,23,41,0.1165,22.28,0.08437,9
54,23,56,0.0689,20.69,0.08437,9
55,23,64,0.0939,19.83,0.0768,9
56,23,64,0.2797,20.19,0.08437,9
57,23,64,0.2727,19.88,0.0768,9
58,23,41,0.5146,21.13,0.05425,9
59,23,60,0.2574,21.29,0.08437,9
60,23,64,0.1795,19.7,0.0768,9
61,23,63,0.1788,20.51,0.08437,9
62,23,52,0.2006,20.23,0.08437,9
27,24,7,0.0519,24.41,0.0,0
28,24,28,0.0687,22.83,0.0,0
29,24,1,0.366,25.04,0.0,0
55,24,3,0.188,24.37,0.0,0
56,24,6,0.3096,23.79,0.0,0
57,24,15,0.3362,23.74,0.0,0
58,24,6,0.1794,24.45,0.0,0
59,24,44,0.0429,21.96,0.08437,9
60,24,20,0.2723,23.09,0.0,0
61,24,60,0.1231,22.71,0.08437,9
62,24,16,0.3283,23.31,0.0,0
27,25,48,0.017,22.96,0.08437,15
28,25,64,0.0448,21.33,0.08437,15
29,25,34,0.33,23.04,0.08437,15
61,25,5,0.1999,24.96,0.0,0
26,26,23,0.0033,22.13,0.0,0
27,26,64,0.0215,19.61,0.0768,15
28,26,64,0.1895,19.6,0.0768,15
29,26,39,0.4977,22.09,0.06721,15
26,27,13,0.0007,21.63,0.0,0
27,27,64,0.0018,16.04,0.0768,15
28,27,64,0.089,14.3,0.0768,15
29,27,56,0.5264,18.47,0.04852,15
27,28,58,0.0107,17.9,0.0768,15
28,28,64,0.0852,14.28,0.0768,15
29,28,57,0.5421,17.56,0.04852,15
26,29,7,0.0765,19.49,0.0,0
27,29,64,0.0051,13.72,0.0768,15
28,29,64,0.053,11.46,0.0768,15
29,29,64,0.2997,13.25,0.0768,15
30,29,21,0.6949,18.05,0.0,0
27,30,26,0.1422,17.31,0.0,0
28,30,46,0.1609,15.25,0.0768,15
29,30,52,0.2211,14.52,0.0768,15
30,30,7,0.5718,18.23,0.0,0
13,31,31,0.3256,15.52,0.0,0
14,31,31,0.4167,14.07,0.0,0
15,31,11,0.6074,15.27,0.0,0
12,32,10,0.316,17.57,0.0,0
13,32,45,0.2737,15.15,0.0768,0
14,32,56,0.1813,13.82,0.0768,0
15,32,11,0.371,15.1,0.0,0
34,32,8,0.2529,15.95,0.0,0
35,32,38,0.2475,14.18,0.0768,17
36,32,42,0.2771,12.98,0.0768,17
37,32,29,0.5146,15.04,0.0,0
12,33,8,0.2988,18.12,0.0,0
34,33,36,0.1975,16.09,0.0768,17
35,33,64,0.0437,13.43,0.0768,17
36,33,64,0.086,12.35,0.0768,17
