gx,gy,land,dry,temp,predicted,region
37,18,64,0.7084,20.91,0.03142,8
38,18,64,0.7452,21.55,0.03142,8
39,18,64,0.7731,22.08,0.02636,0
40,18,34,0.7799,22.69,0.02636,0
52,18,29,0.4061,23.95,0.0,0
53,18,45,0.4338,23.31,0.06721,10
54,18,13,0.3775,24.88,0.0,0
55,18,20,0.4106,24.51,0.0,0
56,18,12,0.39,25.07,0.0,0
60,18,48,0.4735,22.73,0.06721,11
61,18,64,0.6118,21.22,0.04431,11
62,18,64,0.6493,21.22,0.04431,11
63,18,64,0.5253,20.65,0.05425,11
0,19,64,0.4979,16.94,0.06117,11
1,19,64,0.6021,17.19,0.03871,11
2,19,64,0.6456,18.2,0.03871,11
3,19,36,0.6047,19.0,0.03871,11
4,19,4,0.4997,19.23,0.0,0
18,19,1,0.3389,23.59,0.0,0
19,19,31,0.4608,19.94,0.0,0
20,19,11,0.5127,20.69,0.0,0
21,19,9,0.4297,18.81,0.0,0
22,19,5,0.4441,18.54,0.0,0
23,19,30,0.5883,18.28,0.0,0
24,19,62,0.657,18.57,0.03248,8
25,19,64,0.7204,18.36,0.02505,0
26,19,64,0.632,17.62,0.03871,8
27,19,64,0.4614,17.05,0.06117,8
28,19,64,0.4434,16.61,0.06117,8
29,19,64,0.469,16.39,0.06117,8
30,19,64,0.4434,16.43,0.06117,8
31,19,64,0.4542,16.49,0.06117,8
32,19,64,0.4785,16.19,0.06117,8
33,19,64,0.4813,15.8,0.06117,8
34,19,64,0.4701,15.13,0.06117,8
35,19,64,0.5088,15.11,0.04852,8
36,19,64,0.5681,15.76,0.04594,8
37,19,64,0.6144,16.35,0.03871,8
38,19,64,0.6678,17.11,0.03248,8
39,19,64,0.7144,17.96,0.02505,0
40,19,30,0.7006,19.83,0.0,0
60,19,27,0.4312,19.36,0.0,0
61,19,64,0.5965,17.8,0.04594,11
62,19,64,0.6364,17.35,0.03871,11
63,19,64,0.4867,16.9,0.06117,11
0,20,64,0.513,13.57,0.04852,11
1,20,64,0.5647,13.02,0.04594,11
2,20,64,0.534,13.23,0.04852,11
3,20,64,0.5395,13.96,0.04852,11
4,20,64,0.6213,14.52,0.03871,11
5,20,20,0.6559,14.51,0.0,0
20,20,2,0.3662,16.33,0.0,0
21,20,55,0.5427,14.54,0.04852,0
22,20,46,0.5712,15.21,0.04594,0
23,20,64,0.6719,13.82,0.03248,0
24,20,64,0.7591,13.85,0.01921,0
25,20,64,0.7358,13.99,0.02505,0
26,20,64,0.6384,13.31,0.03871,8
27,20,64,0.5552,12.99,0.04594,8
28,20,64,0.5697,13.03,0.04594,8
29,20,64,0.5587,13.07,0.04594,8
30,20,64,0.4418,12.54,0.06117,8
31,20,64,0.3838,11.76,0.0768,8
32,20,64,0.3929,11.48,0.0768,8
33,20,64,0.3778,11.34,0.0768,8
34,20,64,0.3644,10.91,0.0768,8
35,20,64,0.3846,10.66,0.0768,8
36,20,64,0.4082,10.66,0.06117,8
37,20,64,0.4593,11.02,0.06117,8
38,20,64,0.5623,12.4,0.04594,8
39,20,53,0.6301,14.65,0.03871,8
45,20,45,0.5417,14.95,0.04852,0
46,20,13,0.4883,14.6,0.0,0
47,20,26,0.6683,13.79,0.0,0
48,20,40,0.7057,13.96,0.02505,0
49,20,61,0.7191,14.86,0.02505,0
50,20,1,0.651,18.86,0.0,0
60,20,4,0.3837,15.89,0.0,0
61,20,62,0.5714,14.49,0.04594,11
62,20,64,0.6637,13.56,0.03248,11
63,20,64,0.5102,13.52,0.04852,11
0,21,64,0.5249,9.05,0.0403,11
1,21,64,0.5503,8.9,0.03395,11
2,21,64,0.4321,8.0,0.05087,11
3,21,64,0.494,9.05,0.05087,11
4,21,56,0.5274,10.56,0.04852,11
5,21,11,0.4129,12.39,0.0,0
20,21,20,0.4286,12.07,0.0,0
21,21,15,0.4504,13.1,0.0,0
22,21,13,0.3884,12.12,0.0,0
23,21,64,0.6255,9.29,0.02961,0
24,21,64,0.7067,9.32,0.02001,0
25,21,64,0.5967,9.91,0.03395,8
26,21,64,0.5896,9.05,0.03395,8
27,21,64,0.6602,8.98,0.02437,0
28,21,64,0.6764,9.55,0.02437,0
29,21,64,0.5987,9.17,0.03395,8
30,21,64,0.4824,8.1,0.05087,8
31,21,64,0.4173,6.96,0.05087,8
32,21,64,0.3459,6.56,0.06287,8
33,21,64,0.3029,6.76,0.06287,8
34,21,64,0.2848,6.57,0.06287,8
35,21,64,0.27,6.31,0.06287,8
36,21,64,0.2589,6.09,0.06287,8
37,21,64,0.288,6.09,0.06287,8
38,21,64,0.4199,7.84,0.05087,8
39,21,52,0.5257,10.02,0.04852,8
44,21,4,0.3756,13.26,0.0,0
45,21,64,0.6154,10.25,0.03871,0
46,21,41,0.6547,11.03,0.03248,0
47,21,64,0.6471,9.83,0.02961,0
48,21,64,0.7596,9.51,0.01248,0
49,21,62,0.7379,10.01,0.02505,0
50,21,6,0.6887,10.29,0.0,0
60,21,13,0.4017,12.5,0.0,0
61,21,61,0.6118,10.03,0.03871,11
62,21,64,0.7203,9.14,0.02001,0
63,21,64,0.5448,9.03,0.0403,11
0,22,64,0.5683,4.47,0.03395,11
1,22,64,0.5221,3.71,0.0403,11
2,22,64,0.4286,3.4,0.05087,11
3,22,64,0.454,4.04,0.05087,11
4,22,58,0.4615,5.54,0.05087,11
5,22,2,0.4886,9.86,0.0,0
19,22,14,0.4749,5.15,0.0,0
20,22,54,0.7046,5.26,0.02001,0
21,22,30,0.8323,4.62,0.0,0
22,22,24,0.7032,5.43,0.0,0
23,22,64,0.6948,5.07,0.02437,0
24,22,63,0.7005,5.1,0.02001,0
25,22,56,0.4908,5.76,0.05087,8
26,22,64,0.591,4.56,0.03395,8
27,22,64,0.6008,4.67,0.02961,0
28,22,62,0.5543,5.38,0.03395,8
29,22,64,0.5597,4.87,0.03395,8
30,22,64,0.5388,3.62,0.0403,8
31,22,64,0.4674,2.72,0.05087,8
32,22,64,0.3748,2.34,0.06287,8
33,22,64,0.3479,2.81,0.06287,8
34,22,64,0.2544,2.25,0.06287,8
35,22,64,0.1982,2.09,0.06287,8
36,22,64,0.1788,2.16,0.06287,8
37,22,64,0.2045,2.63,0.06287,8
38,22,64,0.3032,4.12,0.06287,8
39,22,64,0.3762,5.55,0.06287,8
44,22,2,0.3576,10.84,0.0,0
45,22,27,0.5154,7.59,0.0,0
46,22,17,0.4836,8.53,0.0,0
47,22,30,0.5383,7.37,0.0,0
48,22,32,0.5446,7.02,0.0403,0
49,22,44,0.4625,6.69,0.05087,0
50,22,8,0.5054,8.21,0.0,0
59,22,1,0.3254,9.12,0.0,0
60,22,4,0.3733,7.87,0.0,0
61,22,27,0.4463,6.73,0.0,0
62,22,64,0.647,4.48,0.02961,0
63,22,64,0.5169,4.48,0.0403,11
0,23,64,0.5274,-0.28,0.02827,0
1,23,64,0.4686,-0.52,0.03522,11
2,23,64,0.4565,-0.43,0.03522,11
3,23,58,0.4165,0.52,0.05087,11
4,23,31,0.3269,2.53,0.0,0
19,23,54,0.6337,0.29,0.02961,0
20,23,64,0.8075,-0.41,0.00236,0
21,23,64,0.7239,-0.32,0.0093,0
22,23,64,0.7427,0.05,0.02001,0
23,23,57,0.8002,1.0,0.00768,0
24,23,13,0.607,3.63,0.0,0
25,23,7,0.3975,4.18,0.0,0
26,23,33,0.4743,2.14,0.05087,8
27,23,56,0.426,1.02,0.05087,8
28,23,41,0.4143,2.02,0.05087,8
29,23,38,0.5004,2.11,0.0403,8
30,23,63,0.4781,0.1,0.05087,8
31,23,64,0.4089,-1.24,0.03522,8
32,23,64,0.3938,-1.51,0.05643,8
33,23,64,0.342,-1.73,0.05643,8
34,23,64,0.2687,-2.02,0.05643,8
35,23,64,0.1955,-2.08,0.05643,8
36,23,64,0.1897,-1.2,0.05643,8
37,23,64,0.2056,-0.13,0.05643,8
38,23,62,0.2046,0.76,0.06287,8
39,23,36,0.1961,2.22,0.06287,8
58,23,33,0.5358,2.09,0.0403,0
59,23,13,0.6326,2.26,0.0,0
61,23,12,0.4118,3.13,0.0,0
62,23,61,0.6543,0.41,0.02437,0
63,23,64,0.5676,-0.33,0.02325,0
0,24,44,0.4556,-3.25,0.03522,11
1,24,38,0.4007,-2.8,0.03522,11
2,24,23,0.2926,-1.8,0.0,0
3,24,3,0.1228,0.63,0.0,0
18,24,12,0.4512,-3.52,0.0,0
19,24,64,0.7579,-4.81,0.00545,0
20,24,64,0.7108,-5.35,0.0093,0
21,24,64,0.649,-5.57,0.01831,0
22,24,59,0.6883,-4.5,0.01417,0
23,24,9,0.54,-0.69,0.0,0
27,24,2,0.2723,1.88,0.0,0
30,24,19,0.411,-1.78,0.0,0
31,24,55,0.381,-4.18,0.05643,8
32,24,59,0.2716,-4.69,0.05643,8
33,24,64,0.2549,-5.42,0.05643,8
34,24,64,0.2375,-5.77,0.05643,8
35,24,64,0.2026,-5.76,0.05643,8
36,24,64,0.2033,-4.94,0.05643,8
37,24,52,0.2174,-4.06,0.05643,8
38,24,11,0.3452,-1.02,0.0,0
54,24,3,0.4331,-1.98,0.0,0
62,24,17,0.4479,-2.08,0.0,0
63,24,45,0.527,-3.24,0.02827,0
18,25,2,0.3739,-3.98,0.0,0
19,25,13,0.4674,-5.4,0.0,0
20,25,58,0.626,-9.24,0.01831,0
21,25,64,0.6285,-10.13,0.01831,0
22,25,39,0.5953,-8.73,0.02325,0
33,25,6,0.1014,-4.45,0.0,0
34,25,29,0.1751,-7.12,0.0,0
35,25,24,0.1267,-6.73,0.0,0
36,25,49,0.1724,-8.13,0.05643,8
37,25,56,0.1023,-8.45,0.05643,8
38,25,2,0.0223,-2.99,0.0,0
52,25,5,0.476,-6.16,0.0,0
53,25,14,0.6073,-7.86,0.0,0
54,25,56,0.7298,-8.42,0.0093,0
19,26,4,0.3883,-9.57,0.0,0
20,26,33,0.6838,-12.19,0.01417,0
21,26,36,0.5396,-12.57,0.02827,0
22,26,10,0.3715,-10.91,0.0,0
39,26,9,0.5812,-13.55,0.0,0
40,26,43,0.8374,-14.16,0.00236,0
41,26,41,0.8974,-14.65,0.00236,0
42,26,7,0.9123,-13.42,0.0,0
51,26,5,0.434,-10.0,0.0,0
52,26,28,0.7044,-11.45,0.0,0
53,26,9,0.5179,-9.5,0.0,0
54,26,11,0.4614,-9.82,0.0,0
38,27,19,0.7763,-18.99,0.0,0
39,27,53,0.8678,-19.14,0.00236,0
40,27,64,0.8615,-19.49,0.00236,0
41,27,64,0.8477,-19.23,0.00236,0
42,27,53,0.8734,-19.04,0.00236,0
43,27,31,0.9247,-18.67,0.0,0
47,27,1,0.2921,-9.68,0.0,0
37,28,23,0.7961,-22.89,0.0,0
38,28,63,0.9074,-23.89,8e-05,0
39,28,64,0.8871,-24.5,0.00236,0
40,28,64,0.882,-24.43,0.00236,0
41,28,64,0.8671,-23.74,0.00236,0
42,28,46,0.7495,-21.87,0.0093,0
43,28,19,0.7489,-21.08,0.0,0
22,29,12,0.7168,-22.94,0.0,0
23,29,7,0.8112,-23.91,0.0,0
36,29,16,0.7729,-25.36,0.0,0
37,29,63,0.948,-26.91,8e-05,0
38,29,64,0.9437,-28.22,8e-05,0
39,29,64,0.9292,-28.38,8e-05,0
40,29,64,0.927,-27.91,8e-05,0
41,29,64,0.9283,-27.31,8e-05,0
42,29,59,0.9442,-26.36,8e-05,0
43,29,43,0.9329,-26.11,8e-05,0
44,29,25,0.9727,-25.35,0.0,0
18,30,5,0.7916,-26.36,0.0,0
19,30,39,0.9121,-28.11,8e-05,0
20,30,60,0.972,-28.48,8e-05,0
21,30,51,0.9646,-28.66,8e-05,0
22,30,62,0.9733,-28.89,8e-05,0
23,30,59,0.978,-28.66,8e-05,0
24,30,21,0.9794,-27.54,0.0,0
36,30,28,0.8041,-27.14,0.0,0
37,30,62,0.9504,-28.77,8e-05,0
38,30,64,0.9534,-29.9,8e-05,0
39,30,64,0.9449,-30.3,8e-05,0
40,30,64,0.946,-29.96,8e-05,0
41,30,64,0.9449,-29.41,8e-05,0
42,30,64,0.9416,-29.12,8e-05,0
43,30,64,0.9468,-28.96,8e-05,0
44,30,64,0.9619,-29.04,8e-05,0
45,30,45,0.9721,-27.72,8e-05,0
14,31,14,0.882,-28.02,0.0,0
15,31,14,0.9173,-26.59,0.0,0
16,31,1,0.9508,-24.87,0.0,0
17,31,3,0.7177,-26.64,0.0,0
18,31,50,0.9186,-29.43,8e-05,0
19,31,64,0.9807,-30.59,8e-05,0
20,31,64,0.9788,-30.99,8e-05,0
21,31,64,0.9733,-31.22,8e-05,0
22,31,64,0.9725,-31.49,8e-05,0
23,31,64,0.9772,-30.93,8e-05,0
24,31,64,0.9737,-30.1,8e-05,0
25,31,23,0.9729,-28.54,0.0,0
37,31,37,0.856,-29.08,0.00236,0
38,31,64,0.9578,-30.49,8e-05,0
39,31,64,0.9414,-30.9,8e-05,0
40,31,64,0.95,-30.49,8e-05,0
41,31,64,0.9488,-30.04,8e-05,0
42,31,64,0.9455,-29.79,8e-05,0
43,31,62,0.9306,-29.91,8e-05,0
44,31,64,0.9447,-30.77,8e-05,0
45,31,63,0.9543,-29.78,8e-05,0
11,32,5,0.8032,-26.68,0.0,0
12,32,11,0.9754,-27.08,0.0,0
13,32,32,0.8943,-28.42,0.00236,0
14,32,63,0.9733,-29.93,8e-05,0
15,32,64,0.9809,-29.99,8e-05,0
16,32,53,0.9802,-29.55,8e-05,0
17,32,55,0.9653,-29.58,8e-05,0
18,32,64,0.9804,-30.79,8e-05,0
19,32,64,0.9767,-31.37,8e-05,0
20,32,64,0.9638,-31.77,8e-05,0
21,32,64,0.9562,-31.91,8e-05,0
22,32,64,0.9558,-32.51,8e-05,0
23,32,64,0.9659,-31.72,8e-05,0
24,32,64,0.9683,-31.04,8e-05,0
25,32,62,0.9699,-30.37,8e-05,0
26,32,48,0.9768,-29.2,8e-05,0
27,32,26,0.9815,-28.35,0.0,0
37,32,16,0.7389,-28.19,0.0,0
38,32,63,0.9389,-30.1,8e-05,0
39,32,64,0.934,-30.45,8e-05,0
40,32,64,0.9356,-30.29,8e-05,0
41,32,34,0.8895,-28.46,0.00236,0
42,32,34,0.873,-27.9,0.00236,0
43,32,55,0.9385,-29.55,8e-05,0
44,32,64,0.9547,-30.41,8e-05,0
45,32,46,0.924,-29.26,8e-05,0
9,33,7,0.7222,-25.38,0.0,0
10,33,34,0.9361,-27.52,8e-05,0
11,33,59,0.9551,-28.77,8e-05,0
12,33,64,0.9814,-29.17,8e-05,0
13,33,64,0.9806,-29.08,8e-05,0
14,33,64,0.9798,-29.4,8e-05,0
15,33,64,0.9706,-29.86,8e-05,0
16,33,64,0.9663,-29.73,8e-05,0
17,33,64,0.9723,-29.2,8e-05,0
18,33,64,0.9765,-29.91,8e-05,0
19,33,64,0.9731,-30.65,8e-05,0
20,33,64,0.9588,-31.03,8e-05,0
21,33,64,0.9562,-30.82,8e-05,0
22,33,64,0.9558,-31.78,8e-05,0
23,33,64,0.9606,-31.76,8e-05,0
24,33,64,0.9635,-30.96,8e-05,0
25,33,64,0.9674,-30.73,8e-05,0
26,33,64,0.9724,-29.99,8e-05,0
27,33,64,0.9764,-29.48,8e-05,0
28,33,36,0.9818,-27.55,8e-05,0
38,33,34,0.8168,-27.78,0.00236,0
39,33,64,0.9293,-29.69,8e-05,0
40,33,64,0.9262,-29.51,8e-05,0
41,33,37,0.8897,-26.74,0.00236,0
42,33,64,0.9453,-28.31,8e-05,0
43,33,64,0.9778,-29.04,8e-05,0
44,33,60,0.9704,-28.59,8e-05,0
45,33,3,0.8957,-25.78,0.0,0
9,34,44,0.8625,-25.95,0.00236,0
10,34,64,0.9691,-27.9,8e-05,0
11,34,64,0.9664,-28.5,8e-05,0
12,34,64,0.971,-28.14,8e-05,0
13,34,64,0.9674,-27.66,8e-05,0
14,34,64,0.967,-28.72,8e-05,0
15,34,64,0.9679,-29.01,8e-05,0
16,34,64,0.9658,-28.68,8e-05,0
17,34,64,0.9688,-27.8,8e-05,0
18,34,64,0.9694,-28.31,8e-05,0
19,34,64,0.9728,-29.14,8e-05,0
20,34,64,0.9706,-29.56,8e-05,0
21,34,64,0.9666,-29.85,8e-05,0
22,34,64,0.9594,-30.32,8e-05,0
23,34,64,0.9517,-31.08,8e-05,0
24,34,64,0.9534,-30.64,8e-05,0
25,34,64,0.9584,-30.45,8e-05,0
26,34,64,0.9627,-30.57,8e-05,0
27,34,64,0.9705,-29.61,8e-05,0
28,34,64,0.9775,-27.86,8e-05,0
29,34,39,0.9802,-25.59,8e-05,0
30,34,3,0.9792,-22.12,0.0,0
38,34,25,0.7514,-25.66,0.0,0
39,34,64,0.9164,-27.39,8e-05,0
40,34,64,0.9016,-27.37,8e-05,0
41,34,30,0.8626,-25.55,0.0,0
42,34,13,0.7028,-25.35,0.0,0
43,34,47,0.8157,-26.14,0.00236,0
44,34,29,0.8865,-25.62,0.0,0
8,35,6,0.5688,-19.76,0.0,0
9,35,64,0.8499,-24.54,0.00236,0
10,35,64,0.8763,-26.25,0.00236,0
11,35,64,0.9034,-26.73,8e-05,0
12,35,64,0.9332,-26.69,8e-05,0
13,35,64,0.9545,-26.52,8e-05,0
14,35,64,0.9605,-27.37,8e-05,0
15,35,64,0.97,-27.14,8e-05,0
16,35,64,0.9714,-26.96,8e-05,0
17,35,64,0.9713,-26.72,8e-05,0
18,35,64,0.9661,-27.23,8e-05,0
19,35,64,0.9672,-27.59,8e-05,0
20,35,64,0.968,-28.09,8e-05,0
21,35,64,0.9708,-28.26,8e-05,0
22,35,64,0.9649,-28.67,8e-05,0
23,35,64,0.9519,-29.33,8e-05,0
24,35,64,0.9385,-29.4,8e-05,0
25,35,64,0.9348,-29.33,8e-05,0
26,35,64,0.9434,-29.0,8e-05,0
27,35,64,0.9591,-28.14,8e-05,0
28,35,64,0.9732,-26.47,8e-05,0
29,35,64,0.9793,-24.91,8e-05,0
30,35,39,0.9823,-22.54,8e-05,0
31,35,1,0.9655,-16.96,0.0,0
38,35,13,0.5716,-21.53,0.0,0
39,35,60,0.7873,-23.39,0.00545,0
40,35,49,0.7791,-23.12,0.00545,0
8,36,38,0.7514,-18.28,0.00545,0
9,36,64,0.8516,-21.32,0.00236,0
10,36,64,0.8154,-22.74,0.00236,0
11,36,64,0.8251,-23.62,0.00236,0
12,36,64,0.86,-24.01,0.00236,0
13,36,64,0.8975,-24.1,0.00236,0
14,36,64,0.9241,-24.45,8e-05,0
15,36,64,0.9461,-24.3,8e-05,0
16,36,64,0.958,-24.25,8e-05,0
17,36,64,0.96,-24.9,8e-05,0
18,36,64,0.9588,-25.52,8e-05,0
19,36,64,0.9541,-26.12,8e-05,0
20,36,64,0.9513,-26.4,8e-05,0
21,36,64,0.9554,-26.27,8e-05,0
22,36,64,0.9598,-26.27,8e-05,0
23,36,64,0.958,-26.42,8e-05,0
24,36,64,0.9474,-26.66,8e-05,0
25,36,64,0.94,-26.39,8e-05,0
26,36,64,0.9419,-25.51,8e-05,0
27,36,64,0.9466,-24.88,8e-05,0
28,36,64,0.9608,-23.73,8e-05,0
29,36,64,0.9757,-22.05,8e-05,0
30,36,64,0.981,-20.67,8e-05,0
31,36,50,0.9822,-18.83,8e-05,0
32,36,16,0.9758,-16.15,0.0,0
7,37,5,0.5772,-10.12,0.0,0
8,37,57,0.789,-14.84,0.00545,0
9,37,64,0.7917,-17.51,0.00545,0
10,37,64,0.7899,-19.21,0.00545,0
11,37,64,0.8019,-19.91,0.00236,0
12,37,64,0.8119,-20.51,0.00236,0
13,37,64,0.8375,-20.81,0.00236,0
14,37,64,0.8758,-20.67,0.00236,0
15,37,64,0.9035,-20.88,8e-05,0
16,37,64,0.9247,-21.22,8e-05,0
17,37,64,0.9357,-21.88,8e-05,0
18,37,64,0.9422,-22.46,8e-05,0
19,37,64,0.944,-23.07,8e-05,0
20,37,64,0.9435,-23.57,8e-05,0
21,37,64,0.9479,-23.34,8e-05,0
22,37,64,0.9508,-23.2,8e-05,0
23,37,64,0.9542,-23.11,8e-05,0
24,37,64,0.953,-23.35,8e-05,0
25,37,64,0.9525,-23.22,8e-05,0
26,37,64,0.9535,-22.48,8e-05,0
27,37,64,0.9542,-21.65,8e-05,0
28,37,64,0.9573,-20.52,8e-05,0
29,37,64,0.9665,-18.58,8e-05,0
30,37,64,0.9714,-17.55,8e-05,0
31,37,64,0.9806,-16.39,8e-05,0
32,37,61,0.9861,-14.53,8e-05,0
33,37,9,0.9869,-10.85,0.0,0
7,38,41,0.6763,-9.01,0.01417,0
8,38,64,0.8511,-11.3,0.00236,0
9,38,64,0.7957,-12.98,0.00545,0
10,38,64,0.7707,-14.9,0.00545,0
11,38,64,0.7605,-16.29,0.00545,0
12,38,64,0.7823,-16.89,0.00545,0
13,38,64,0.8134,-16.86,0.00236,0
14,38,64,0.8443,-16.58,0.00236,0
15,38,64,0.8542,-17.45,0.00236,0
16,38,64,0.8738,-18.11,0.00236,0
17,38,64,0.8987,-18.36,0.00236,0
18,38,64,0.9123,-19.07,8e-05,0
19,38,64,0.9223,-19.75,8e-05,0
20,38,64,0.9313,-20.12,8e-05,0
21,38,64,0.9414,-19.92,8e-05,0
22,38,64,0.9463,-19.91,8e-05,0
23,38,64,0.9534,-19.39,8e-05,0
24,38,64,0.9545,-19.37,8e-05,0
25,38,64,0.9586,-18.98,8e-05,0
26,38,64,0.9593,-18.82,8e-05,0
27,38,64,0.9608,-18.28,8e-05,0
28,38,64,0.9596,-17.21,8e-05,0
29,38,64,0.9546,-15.21,8e-05,0
30,38,64,0.9423,-13.89,8e-05,0
31,38,64,0.9512,-11.79,8e-05,0
32,38,64,0.9659,-10.25,8e-05,0
33,38,45,0.9753,-8.58,8e-05,0
34,38,11,0.9291,-5.31,0.0,0
35,38,28,0.7816,-7.05,0.0,0
36,38,32,0.9114,-7.4,8e-05,0
37,38,26,0.8875,-6.88,0.0,0
7,39,36,0.5844,-4.54,0.02325,0
8,39,64,0.7639,-6.81,0.00545,0
9,39,64,0.7287,-8.97,0.0093,0
10,39,64,0.7411,-11.06,0.0093,0
11,39,64,0.7528,-12.02,0.00545,0
12,39,64,0.7687,-12.37,0.00545,0
13,39,64,0.7944,-12.44,0.00545,0
14,39,64,0.8203,-12.51,0.00236,0
15,39,64,0.8232,-13.66,0.00236,0
16,39,64,0.8426,-13.92,0.00236,0
17,39,64,0.8705,-13.67,0.00236,0
18,39,64,0.8862,-14.23,0.00236,0
19,39,64,0.9022,-14.71,8e-05,0
20,39,64,0.9149,-15.27,8e-05,0
21,39,64,0.9291,-15.46,8e-05,0
22,39,64,0.9424,-15.27,8e-05,0
23,39,64,0.9514,-14.98,8e-05,0
24,39,64,0.9548,-15.11,8e-05,0
25,39,64,0.9596,-14.8,8e-05,0
26,39,64,0.9595,-14.73,8e-05,0
27,39,64,0.9548,-14.3,8e-05,0
28,39,64,0.9412,-13.61,8e-05,0
29,39,64,0.926,-12.19,8e-05,0
30,39,64,0.9196,-9.88,8e-05,0
31,39,64,0.921,-7.33,8e-05,0
32,39,64,0.9231,-5.98,8e-05,0
33,39,64,0.9313,-5.85,8e-05,0
34,39,64,0.9431,-5.46,8e-05,0
35,39,64,0.9392,-5.02,8e-05,0
36,39,64,0.9239,-4.43,8e-05,0
37,39,34,0.8755,-3.91,0.00236,0
58,39,13,0.5853,-1.24,0.0,0
59,39,21,0.8203,-1.52,0.0,0
60,39,5,0.8509,-0.37,0.0,0
6,40,1,0.3607,5.86,0.0,0
7,40,50,0.6363,0.55,0.02961,0
8,40,64,0.7853,-2.14,0.00545,0
9,40,64,0.6469,-4.73,0.01831,0
10,40,64,0.6429,-6.91,0.01831,0
11,40,64,0.6841,-7.7,0.01417,0
12,40,64,0.7353,-8.01,0.0093,0
13,40,64,0.7749,-8.06,0.00545,0
14,40,64,0.7944,-8.36,0.00545,0
15,40,64,0.8018,-9.19,0.00236,0
16,40,64,0.8199,-9.53,0.00236,0
17,40,64,0.8518,-9.02,0.00236,0
18,40,64,0.8657,-9.45,0.00236,0
19,40,64,0.8792,-9.85,0.00236,0
20,40,64,0.8931,-10.28,0.00236,0
21,40,64,0.9069,-10.73,8e-05,0
22,40,64,0.926,-10.47,8e-05,0
23,40,64,0.9393,-10.42,8e-05,0
24,40,64,0.9451,-10.94,8e-05,0
25,40,64,0.9536,-10.69,8e-05,0
26,40,64,0.9545,-10.52,8e-05,0
27,40,64,0.9477,-9.72,8e-05,0
28,40,64,0.9173,-9.38,8e-05,0
29,40,64,0.8898,-8.1,0.00236,0
30,40,64,0.8902,-5.96,0.00236,0
31,40,64,0.9077,-3.49,8e-05,0
32,40,64,0.9122,-2.36,8e-05,0
33,40,64,0.9088,-2.41,8e-05,0
34,40,64,0.9164,-1.79,8e-05,0
35,40,64,0.9297,-0.78,8e-05,0
36,40,64,0.9388,0.31,0.00095,0
37,40,44,0.8419,2.21,0.00768,0
38,40,11,0.5942,3.06,0.0,0
58,40,40,0.5596,1.26,0.03395,0
59,40,64,0.8355,0.63,0.00768,0
60,40,14,0.8213,1.78,0.0,0
6,41,29,0.4897,6.2,0.0,0
7,41,64,0.7679,3.62,0.01248,0
8,41,64,0.7598,1.47,0.01248,0
9,41,64,0.6599,-0.17,0.01417,0
10,41,64,0.6529,-2.0,0.01417,0
11,41,64,0.6274,-3.07,0.01831,0
12,41,64,0.6447,-3.94,0.01831,0
13,41,64,0.6915,-4.32,0.01417,0
14,41,64,0.7561,-3.84,0.00545,0
15,41,64,0.7875,-3.97,0.00545,0
16,41,64,0.8046,-4.39,0.00236,0
17,41,64,0.8171,-4.95,0.00236,0
18,41,64,0.8373,-5.23,0.00236,0
19,41,64,0.8513,-5.65,0.00236,0
20,41,64,0.865,-6.02,0.00236,0
21,41,64,0.8818,-6.18,0.00236,0
22,41,64,0.903,-5.8,8e-05,0
23,41,64,0.9185,-5.72,8e-05,0
24,41,64,0.9277,-6.24,8e-05,0
25,41,64,0.9395,-6.12,8e-05,0
26,41,64,0.9437,-6.28,8e-05,0
27,41,64,0.9454,-5.12,8e-05,0
28,41,64,0.9286,-3.91,8e-05,0
29,41,64,0.897,-3.06,0.00236,0
30,41,64,0.8827,-1.88,0.00236,0
31,41,64,0.8947,-0.18,0.00236,0
32,41,64,0.9066,1.08,0.00095,0
33,41,64,0.9152,1.86,0.00095,0
34,41,64,0.9264,3.29,0.00095,0
35,41,64,0.9275,4.01,0.00095,0
36,41,61,0.9257,5.04,0.00095,0
37,41,4,0.9157,6.7,0.0,0
39,41,31,0.5629,7.63,0.0,0
40,41,18,0.7135,8.39,0.0,0
41,41,18,0.7162,8.01,0.0,0
58,41,2,0.3625,6.27,0.0,0
59,41,27,0.4876,6.12,0.0,0
60,41,15,0.6151,8.6,0.0,0
61,41,6,0.5365,9.1,0.0,0
6,42,44,0.5138,9.8,0.0403,18
7,42,64,0.757,8.36,0.01248,0
8,42,64,0.6976,6.23,0.02437,0
9,42,64,0.6256,4.29,0.02961,0
10,42,64,0.6848,3.51,0.02437,0
11,42,64,0.6328,1.84,0.02961,0
12,42,64,0.6066,0.17,0.02961,0
13,42,64,0.6122,-0.5,0.01831,0
14,42,64,0.6858,0.55,0.02437,0
15,42,64,0.7485,1.41,0.02001,0
16,42,64,0.7746,1.02,0.01248,0
17,42,64,0.7852,0.02,0.01248,0
18,42,64,0.7997,-0.68,0.00545,0
19,42,64,0.8133,-1.27,0.00236,0
20,42,64,0.8326,-1.62,0.00236,0
21,42,64,0.8561,-1.43,0.00236,0
22,42,64,0.8794,-1.0,0.00236,0
23,42,64,0.8954,-0.93,0.00236,0
24,42,64,0.9043,-1.48,8e-05,0
25,42,64,0.9128,-2.03,8e-05,0
26,42,64,0.9253,-1.95,8e-05,0
27,42,64,0.939,-0.67,8e-05,0
