step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,1189,0.5643,12619.3,194,474,427,288,44,66,78,30092,30095,30560,0,0,0,1.000,1.000,1.000,339,161,39,0.5087,0.0870,0.6362,0.0410
2000,1093,0.5133,13363.2,324,471,375,247,50,50,84,30898,28988,31813,0,0,0,1.000,1.000,1.000,337,148,44,0.5061,0.0973,0.6716,0.0429
3000,1352,0.4112,10481.3,220,421,551,380,69,93,144,28623,27535,30640,0,0,0,1.000,1.000,1.000,296,233,74,0.5964,0.0806,0.7329,0.0372
4000,1214,0.4185,9272.2,187,425,441,348,82,76,122,29207,24871,28331,0,0,0,1.000,1.000,1.000,313,169,68,0.6716,0.0731,0.7722,0.0328
5000,1467,0.4226,11297.2,207,497,575,395,102,121,147,28869,25023,27767,0,0,0,1.000,1.000,1.000,373,232,51,0.6210,0.0790,0.7282,0.0347
6000,2058,0.3950,8133.7,144,812,781,465,167,157,180,27205,21186,22833,0,0,0,1.000,1.000,1.000,606,261,47,0.7433,0.0571,0.8155,0.0258
7000,2023,0.4978,8175.0,163,780,695,548,131,134,204,29081,23425,27062,0,0,0,1.000,1.000,1.000,592,266,100,0.7425,0.0584,0.8344,0.0286
8000,2261,0.4166,10441.2,169,750,880,631,99,136,149,31463,26149,29011,0,0,0,1.000,1.000,1.000,552,324,132,0.6036,0.0795,0.7305,0.0351
9000,1685,0.4647,7377.6,178,635,609,441,106,134,170,31252,26776,28951,0,0,0,1.000,1.000,1.000,444,222,74,0.6769,0.0657,0.7976,0.0319
10000,1409,0.4379,6360.5,188,509,489,411,105,144,146,30897,28047,30804,0,0,0,1.000,1.000,1.000,391,208,57,0.6642,0.0627,0.7741,0.0323
11000,1133,0.4987,5542.5,208,434,409,290,91,95,157,31712,30531,32596,0,0,0,1.000,1.000,1.000,316,165,42,0.5963,0.0756,0.7513,0.0352
12000,747,0.5408,4233.3,264,354,217,176,49,75,89,32608,34185,35021,0,0,0,1.000,1.000,1.000,272,83,27,0.5327,0.0931,0.7513,0.0398
13000,376,0.5718,2868.8,396,203,98,75,30,45,57,32258,36740,37539,0,0,0,1.000,1.000,1.000,144,36,10,0.4476,0.1253,0.7170,0.0436
14000,291,0.4914,2625.9,370,197,49,45,13,36,39,31958,39269,39583,0,0,0,1.000,1.000,1.000,155,15,2,0.2650,0.1835,0.5582,0.0500
15000,220,0.6136,2474.8,422,157,41,22,4,38,22,33172,43162,43721,0,0,0,1.000,1.000,1.000,118,7,3,0.1519,0.2648,0.3869,0.0751
16000,169,0.5799,1669.4,306,137,20,12,4,19,11,31275,43652,44720,0,0,0,1.000,1.000,1.000,95,8,2,0.2208,0.1764,0.5155,0.0704
17000,262,0.5191,2529.5,323,185,45,32,4,37,27,30338,42581,43714,0,0,0,1.000,1.000,1.000,144,13,2,0.3503,0.1443,0.7812,0.0635
18000,416,0.5673,3644.5,358,213,109,94,16,65,59,27482,38859,41318,0,0,0,1.000,1.000,1.000,165,42,17,0.5146,0.0989,0.8194,0.0469
19000,755,0.5020,5467.6,331,334,216,205,49,66,103,23875,35325,38763,0,0,0,1.000,1.000,1.000,273,91,17,0.6157,0.0723,0.8060,0.0375
20000,1328,0.4488,7647.3,241,462,485,381,79,119,176,23092,32578,36377,0,0,0,1.000,1.000,1.000,334,173,57,0.6074,0.0741,0.7658,0.0354
21000,1887,0.4452,9571.3,190,686,689,512,122,137,219,22956,29786,33405,0,0,0,1.000,1.000,1.000,467,274,103,0.6205,0.0736,0.7439,0.0328
22000,2037,0.4654,11694.8,254,651,680,706,126,147,251,22309,28030,33186,0,0,0,1.000,1.000,1.000,492,275,144,0.6231,0.0709,0.7484,0.0329
23000,2128,0.5150,13886.5,254,748,810,570,152,168,242,22752,25177,30191,0,0,0,1.000,1.000,1.000,541,291,106,0.6557,0.0701,0.7664,0.0310
24000,2329,0.5049,15482.3,334,735,893,701,174,168,254,22977,24521,29968,0,0,0,1.000,1.000,1.000,536,376,101,0.6323,0.0788,0.7430,0.0324
25000,2398,0.4587,15234.6,360,788,937,673,160,156,206,24590,24867,29420,0,0,0,1.000,1.000,1.000,531,435,131,0.6287,0.0738,0.7365,0.0330
26000,2728,0.4703,17125.3,317,1009,979,740,134,204,247,27200,24452,28785,0,0,0,1.000,1.000,1.000,709,383,137,0.5686,0.0893,0.7017,0.0365
27000,2206,0.5199,15595.1,371,659,804,743,125,172,204,27733,25059,30062,0,0,0,1.000,1.000,1.000,476,336,136,0.5925,0.0814,0.7191,0.0358
28000,2156,0.5111,14407.1,365,741,789,626,147,139,190,29790,26607,31357,0,0,0,1.000,1.000,1.000,535,337,90,0.5559,0.0910,0.7238,0.0396
29000,1853,0.5159,12194.7,371,720,585,548,108,120,192,31206,27343,32093,0,0,0,1.000,1.000,1.000,528,263,92,0.5745,0.0830,0.7407,0.0391
30000,1776,0.4595,10889.9,345,641,686,449,99,124,160,31569,29765,32313,0,0,0,1.000,1.000,1.000,475,257,32,0.5330,0.0839,0.7057,0.0407
31000,1348,0.4473,8950.7,341,690,398,260,95,126,112,32028,30594,32662,0,0,0,1.000,1.000,1.000,498,154,45,0.5540,0.0856,0.7133,0.0399
32000,761,0.5375,5855.3,459,411,197,153,56,73,86,32526,33891,35876,0,0,0,1.000,1.000,1.000,313,73,19,0.5358,0.0845,0.7431,0.0426
33000,528,0.5152,4212.1,496,256,163,109,41,58,60,32280,37788,38790,0,0,0,1.000,1.000,1.000,196,58,17,0.3476,0.1885,0.6116,0.0498
34000,359,0.5822,2803.9,449,245,66,48,12,50,32,32777,40409,41115,0,0,0,1.000,1.000,1.000,192,18,8,0.2142,0.2199,0.5593,0.0577
35000,253,0.5692,3129.9,468,178,44,31,2,35,20,32655,43677,44103,0,0,0,1.000,1.000,1.000,133,14,2,0.1667,0.2195,0.4120,0.0795
36000,274,0.4489,2340.1,378,216,30,28,2,25,23,31753,44822,45844,0,0,0,1.000,1.000,1.000,173,7,1,0.1835,0.1968,0.5046,0.0864
37000,341,0.4399,3155.2,371,265,42,34,3,40,32,30304,42904,44487,0,0,0,1.000,1.000,1.000,198,15,5,0.3292,0.1349,0.8124,0.0688
38000,604,0.5083,4348.0,322,314,171,119,25,73,76,27360,40314,42385,0,0,0,1.000,1.000,1.000,225,63,20,0.4487,0.1008,0.7717,0.0524
39000,1159,0.4297,6959.5,261,507,381,271,62,119,97,26093,37236,39748,0,0,0,1.000,1.000,1.000,378,138,35,0.5100,0.0863,0.7628,0.0465
40000,1199,0.5329,8098.8,336,476,400,323,86,102,161,24013,34013,37321,0,0,0,1.000,1.000,1.000,346,155,45,0.6212,0.0678,0.7889,0.0381
41000,1925,0.4286,11695.7,288,617,760,548,124,142,140,23304,31995,36167,0,0,0,1.000,1.000,1.000,445,358,132,0.5631,0.0781,0.7274,0.0398
42000,1946,0.5062,13353.5,344,676,734,536,129,173,181,24304,29373,34538,0,0,0,1.000,1.000,1.000,445,321,97,0.6009,0.0761,0.7436,0.0380
43000,2522,0.4810,16410.7,325,878,961,683,132,158,215,25200,28463,32870,0,0,0,1.000,1.000,1.000,644,384,129,0.5307,0.0974,0.7045,0.0407
44000,2763,0.4408,17698.3,312,881,1032,850,181,124,251,26500,27039,31818,0,0,0,1.000,1.000,1.000,653,371,136,0.5107,0.0974,0.6659,0.0419
45000,2440,0.4988,16268.1,368,775,957,708,126,139,193,27169,25793,30732,0,0,0,1.000,1.000,1.000,592,377,109,0.5676,0.0908,0.7128,0.0382
46000,2732,0.4597,18148.9,327,1030,1032,670,161,156,204,30005,25845,30037,0,0,0,1.000,1.000,1.000,760,399,102,0.4935,0.0998,0.6580,0.0437
47000,2355,0.4573,16260.2,372,809,856,690,124,152,192,29416,24607,29352,0,0,0,1.000,1.000,1.000,565,328,123,0.5668,0.0874,0.7111,0.0382
48000,2276,0.4732,15634.4,367,835,793,648,151,108,204,31362,26936,30661,0,0,0,1.000,1.000,1.000,621,325,117,0.5174,0.0971,0.6957,0.0429
49000,1845,0.4802,13022.3,390,673,682,490,144,144,174,32727,28434,31543,0,0,0,1.000,1.000,1.000,479,248,65,0.5244,0.1027,0.7181,0.0427
