step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,1283,0.4326,13225.9,201,465,466,352,63,57,73,28354,28704,30069,0,0,0,1.000,1.000,1.000,347,182,8,0.5434,0.0789,0.6598,0.0388
2000,1210,0.4860,14179.3,336,454,398,358,88,73,111,28303,28292,33043,0,0,0,1.000,1.000,1.000,335,141,3,0.5342,0.0854,0.6912,0.0426
3000,1274,0.4639,12574.3,231,486,443,345,96,91,99,27259,26599,32513,0,0,0,1.000,1.000,1.000,352,139,5,0.5769,0.0931,0.7070,0.0409
4000,1356,0.4425,13789.4,248,487,506,363,88,94,99,24504,23817,29965,0,0,0,1.000,1.000,1.000,373,181,9,0.6471,0.0727,0.7437,0.0340
5000,1403,0.4241,11226.0,196,530,499,374,89,109,141,23882,22025,27156,0,0,0,1.000,1.000,1.000,398,163,4,0.7413,0.0606,0.8098,0.0284
6000,1532,0.4419,12583.3,210,566,519,447,109,86,127,24430,22659,28901,0,0,0,1.000,1.000,1.000,425,196,10,0.6998,0.0650,0.7839,0.0319
7000,1356,0.4668,11920.6,262,513,477,366,70,78,122,26087,23801,29685,0,0,0,1.000,1.000,1.000,392,136,3,0.6915,0.0694,0.7828,0.0316
8000,1386,0.4452,14860.9,338,575,507,304,61,75,84,26810,25661,31799,0,0,0,1.000,1.000,1.000,447,177,5,0.6110,0.0820,0.7368,0.0401
9000,1178,0.4185,10477.5,251,447,443,288,69,85,119,27173,26709,31229,0,0,0,1.000,1.000,1.000,350,164,7,0.6756,0.0681,0.7765,0.0344
10000,874,0.4165,8957.5,279,356,325,193,44,64,76,29349,29826,33570,0,0,0,1.000,1.000,1.000,278,123,2,0.6266,0.0676,0.7717,0.0386
11000,634,0.4984,7494.1,339,258,216,160,41,56,74,29341,31208,35426,0,0,0,1.000,1.000,1.000,204,61,0,0.6390,0.0649,0.8004,0.0388
12000,484,0.5372,6830.1,461,199,156,129,27,35,43,29771,34591,38752,0,0,0,1.000,1.000,1.000,144,40,3,0.5127,0.0921,0.7407,0.0470
13000,310,0.5516,7247.0,620,181,78,51,21,38,29,30675,37427,40053,0,0,0,1.000,1.000,1.000,143,27,0,0.3638,0.1643,0.6578,0.0550
14000,223,0.5695,6299.1,952,154,38,31,9,19,22,31466,40576,42836,0,0,0,1.000,1.000,1.000,125,14,0,0.1954,0.1788,0.5623,0.0748
15000,169,0.5621,4916.2,1031,131,27,11,11,18,7,31876,42641,44539,0,0,0,1.000,1.000,1.000,115,12,0,0.1689,0.2277,0.5155,0.0852
