step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,1133,0.5049,14103.7,208,449,426,258,54,82,74,30742,30525,30540,0,0,0,1.000,1.000,1.000,330,113,10,0.4828,0.0889,0.6473,0.0440
2000,976,0.5297,17901.9,470,372,314,290,71,75,95,30169,29668,32572,0,0,0,1.000,1.000,1.000,284,75,8,0.4617,0.1023,0.6642,0.0501
3000,1297,0.4595,11595.1,310,493,438,366,77,111,116,30270,28845,31540,0,0,0,1.000,1.000,1.000,350,109,11,0.5557,0.0895,0.7213,0.0413
4000,1328,0.3230,6240.8,126,409,466,453,87,123,163,25024,22912,25585,0,0,0,1.000,1.000,1.000,293,123,12,0.7744,0.0549,0.8303,0.0265
5000,2016,0.4573,9462.7,158,585,738,693,127,150,187,26751,26123,29253,0,0,0,1.000,1.000,1.000,440,125,12,0.6461,0.0727,0.7705,0.0322
6000,2235,0.4139,11567.3,162,793,776,666,125,128,165,30187,27437,29869,0,0,0,1.000,1.000,1.000,606,167,10,0.5585,0.0928,0.7075,0.0389
7000,2296,0.4016,11273.9,170,837,774,685,113,153,129,31138,28029,30410,0,0,0,1.000,1.000,1.000,638,212,10,0.5452,0.0959,0.7103,0.0402
8000,1902,0.4122,10108.6,184,652,669,581,96,145,149,31440,27819,30154,0,0,0,1.000,1.000,1.000,497,162,14,0.5893,0.0826,0.7258,0.0373
9000,1597,0.4296,7831.3,192,528,589,480,98,141,144,32462,30219,32536,0,0,0,1.000,1.000,1.000,378,131,10,0.5813,0.0824,0.7634,0.0406
10000,1462,0.3981,8043.2,186,553,516,393,79,127,132,32581,31093,33207,0,0,0,1.000,1.000,1.000,411,117,5,0.5325,0.0851,0.7082,0.0419
11000,1061,0.4599,6655.1,213,483,353,225,66,88,100,33271,32678,34719,0,0,0,1.000,1.000,1.000,374,81,4,0.5336,0.0879,0.7206,0.0438
12000,829,0.4608,5628.7,256,445,208,176,56,85,74,33532,33988,36762,0,0,0,1.000,1.000,1.000,320,54,10,0.5054,0.0889,0.7250,0.0466
13000,566,0.4664,5101.2,297,364,152,50,35,74,30,34512,36666,39097,0,0,0,1.000,1.000,1.000,291,48,1,0.3879,0.1212,0.7147,0.0558
14000,337,0.5134,2862.9,400,228,78,31,18,41,21,33966,39096,42291,0,0,0,1.000,1.000,1.000,180,16,1,0.2673,0.1397,0.7060,0.0623
15000,231,0.5325,2372.6,460,181,41,9,5,33,9,33996,40518,43997,0,0,0,1.000,1.000,1.000,140,11,0,0.2229,0.1649,0.6127,0.0703
16000,317,0.6120,3928.6,383,233,73,11,11,50,11,34814,41052,44393,0,0,0,1.000,1.000,1.000,182,24,0,0.1534,0.2346,0.6425,0.0857
17000,311,0.6559,3899.9,437,200,80,31,9,53,24,32302,39195,43147,0,0,0,1.000,1.000,1.000,159,19,1,0.3652,0.1264,0.7958,0.0628
18000,569,0.5237,4956.3,386,287,171,111,23,93,61,30803,37442,42268,0,0,0,1.000,1.000,1.000,215,56,1,0.4659,0.0999,0.7849,0.0560
19000,722,0.5083,6618.6,413,328,236,158,55,92,72,28243,34140,39067,0,0,0,1.000,1.000,1.000,245,71,9,0.5892,0.0806,0.7994,0.0433
20000,1089,0.4656,7629.2,338,477,340,272,88,119,114,27823,32002,37218,0,0,0,1.000,1.000,1.000,347,88,5,0.5992,0.0727,0.7610,0.0401
21000,1901,0.4408,9875.4,212,778,578,545,119,135,206,29212,31142,36698,0,0,0,1.000,1.000,1.000,572,115,6,0.5076,0.0890,0.7087,0.0451
22000,1940,0.4392,9188.3,193,696,714,530,140,145,182,28563,30800,35015,0,0,0,1.000,1.000,1.000,516,176,13,0.5698,0.0928,0.7579,0.0407
23000,2423,0.3615,10029.4,158,813,885,725,143,189,188,28809,28945,33276,0,0,0,1.000,1.000,1.000,584,219,24,0.5607,0.0801,0.7259,0.0404
24000,2472,0.3580,10172.1,138,865,861,746,170,147,190,27983,27145,30374,0,0,0,1.000,1.000,1.000,626,194,16,0.6097,0.0780,0.7358,0.0353
25000,2120,0.4764,8997.0,163,718,716,686,153,164,234,27601,25966,29647,0,0,0,1.000,1.000,1.000,524,193,24,0.7006,0.0655,0.8002,0.0314
