step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies
10000,1198,1.023,1.699,8.23,52718,45133,0,7714,117,1212646,746194.8,494967.1,0.089,0.666,0.153,0.092,99,32.58,19.26,3.63,4.84,3.34,5.85,0.61,1.86,19.81,15.64,0.68,1.12,0.092,0.147,780,0.128,0.038,0.954,0.000,0.008,73790,47136,3,0.528,0.270,0.177,2389959,0.189,2.925,0.194,131.67,28152,349,0.408,0.160,0.275,7408468,2.30,6.36,0.137,0.634,0.313,10.0,32.6,53.1,146.9,32817,0.125,0.00,0.0031,0.161,308,0.669,0.000,0.607,0.325,4.65,5.93,5.08,0.68,0.315,2.80,1.32,2.56,0.705,0.01315,38.62,17.3030,306.40,98179.1,140273.1,0.056,20.4745,158.775,0.000,1.000,0.000,54.0,68.425,138.444,4222,25396.3,19.80,122.494,7.15,23.705,678.3,10.497,0.134,2.00,10.1769,12191.9,0.5162,0.3277,27.39,1.060,0.081,1.5345,0.0000,0.564,0.182,0.624,76.2951,7.09,0.66,8,27,49,100,55.8143,0.0037,0.5376,0.0000,0.0000,57.3569,100.00,78.1835,320.6404,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0030,0.0012,0.000010,1,0.1649,0.0451,0.0259,52,187,595,0.0000,0.0000,0.0185,0.055,6.5581,0.0142,1.7862
20000,680,1.937,1.947,10.32,10520,9721,0,1290,5,239993,263795.6,121415.6,0.039,0.715,0.139,0.107,121,56.61,37.50,1.70,5.31,9.10,12.48,0.90,2.44,29.87,17.16,0.24,1.08,0.122,0.159,520,0.034,0.038,0.950,0.000,0.012,12208,8059,6,0.441,0.125,0.196,919307,0.236,3.135,0.225,50.77,4768,646,0.506,0.117,0.260,1579228,1.32,4.42,0.346,0.634,0.053,12.6,47.6,113.4,170.7,28270,0.108,0.00,0.0013,0.184,144,0.476,0.000,0.445,0.234,5.83,6.69,6.55,0.25,0.057,1.42,1.17,1.34,0.497,0.01296,4.59,4.1757,402.42,97053.5,140273.1,0.000,5.9180,52.586,0.000,1.000,0.000,42.1,24.599,47.372,4610,29117.2,54.87,40.360,7.12,6.243,903.6,2.371,0.136,2.01,13.5049,9183.4,0.5083,0.4189,41.57,1.282,0.274,0.4655,0.0000,0.504,0.151,0.638,26.3832,7.73,1.10,10,43,75,100,18.5381,0.0266,0.4118,0.0000,0.0000,14.6732,100.00,96.0912,155.6686,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0022,0.0009,0.000010,22,0.2853,0.0544,0.0689,61,216,982,0.0000,0.0000,0.0201,0.055,1.1723,0.1242,0.3512
30000,996,1.221,1.769,8.17,54924,41385,0,13143,79,1460858,719262.1,582131.7,0.046,0.754,0.114,0.086,100,36.25,22.77,4.73,7.36,6.06,9.92,0.95,2.49,20.33,13.85,1.33,2.21,0.118,0.185,816,0.026,0.018,0.973,0.000,0.009,71773,40206,3,0.455,0.012,0.311,3284266,0.216,2.982,0.201,135.77,27854,314,0.398,0.160,0.317,8391938,2.25,5.26,0.220,0.746,0.315,7.2,34.8,69.5,154.3,31931,0.122,0.00,0.0036,0.185,221,0.663,0.000,0.610,0.288,4.92,5.91,5.88,1.37,0.317,2.54,1.45,2.67,0.699,0.01902,35.72,16.7499,521.15,99920.2,140273.1,0.000,19.1435,155.906,0.000,1.000,0.001,46.1,65.335,143.859,4281,26150.4,22.61,116.533,6.47,21.537,727.0,10.171,0.135,1.99,9.4273,9389.6,0.4989,0.3390,32.06,1.012,0.064,1.5345,0.0000,0.458,0.103,0.457,73.1125,7.21,0.90,6,32,62,81,49.8868,0.0035,0.4769,0.0000,0.0000,58.3783,100.00,79.8658,314.6980,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0027,0.0010,0.000018,1,0.1461,0.0331,0.0240,49,184,596,0.0000,0.0000,0.0102,0.027,7.0746,0.0168,1.8052
40000,950,1.130,1.805,7.79,11481,9723,0,1726,15,246046,266664.1,133394.2,0.034,0.762,0.101,0.103,114,35.05,18.57,5.95,8.07,5.01,7.61,0.77,1.54,19.00,14.22,1.11,1.66,0.107,0.158,737,0.034,0.032,0.956,0.000,0.013,14189,9746,2,0.502,0.000,0.313,2148836,0.237,3.008,0.204,50.99,5233,629,0.542,0.141,0.316,1837774,2.80,3.87,0.294,0.695,0.357,7.7,35.3,58.9,99.8,29188,0.111,0.00,0.0015,0.172,230,0.490,0.000,0.430,0.269,4.84,5.70,5.83,1.16,0.359,3.20,1.44,3.46,0.509,0.00846,4.89,6.0005,695.97,97445.7,140273.1,0.000,6.3344,52.995,0.000,1.000,0.000,44.5,23.486,49.007,4406,26740.3,27.29,42.017,6.48,5.721,646.3,2.348,0.134,2.01,12.0685,11465.0,0.6510,0.4194,30.72,0.985,0.074,0.4655,0.0000,0.519,0.174,0.488,26.6446,6.73,0.54,7,34,49,69,17.8741,0.1019,0.4895,0.0000,0.0000,14.6740,100.00,93.2960,156.1988,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0020,0.0009,0.000009,63,0.4930,0.1042,0.0632,53,191,872,0.0000,0.0000,0.0121,0.030,1.3721,0.2674,0.4150
50000,1003,1.326,2.112,7.94,56192,45130,0,10989,15,1509029,719860.6,587543.8,0.031,0.774,0.124,0.071,100,37.66,20.63,4.12,5.69,6.64,8.89,0.93,2.48,18.05,13.38,1.30,1.88,0.139,0.177,758,0.046,0.024,0.964,0.000,0.012,76623,45871,2,0.453,0.290,0.236,4107115,0.222,3.176,0.245,136.98,26373,364,0.389,0.133,0.358,9037257,2.19,4.05,0.309,0.681,0.362,8.9,38.0,64.0,129.0,29829,0.114,0.00,0.0040,0.152,266,0.683,0.000,0.607,0.313,4.62,5.62,5.65,1.31,0.362,2.44,1.32,2.66,0.716,0.01686,35.60,18.3169,396.30,95087.3,140273.1,0.000,18.4980,157.468,0.000,1.000,0.000,45.8,65.417,145.252,5142,31758.1,16.38,116.551,6.38,20.468,1040.4,10.110,0.136,2.00,8.4332,8458.5,0.4493,0.3238,29.74,1.125,0.119,1.5345,0.0000,0.460,0.109,0.486,73.3006,6.65,0.59,7,32,49,81,51.4884,0.0135,0.4606,0.0000,0.0000,58.3607,100.00,80.6968,314.7242,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0029,0.0012,0.000016,5,0.1528,0.0160,0.0245,54,185,593,0.0000,0.0000,0.0016,0.004,8.2607,0.0270,2.0159
60000,987,1.896,2.482,9.53,15929,13089,0,2852,2,373142,257235.0,158061.5,0.047,0.758,0.095,0.101,105,43.68,27.94,1.01,3.99,8.50,9.98,0.65,2.03,18.70,13.31,0.24,0.98,0.164,0.175,711,0.029,0.033,0.960,0.000,0.006,18486,12447,2,0.598,0.022,0.169,1104902,0.235,3.390,0.297,49.25,7116,405,0.424,0.145,0.328,1898794,1.26,3.81,0.340,0.628,0.064,10.1,39.0,83.8,213.9,28480,0.109,0.00,0.0014,0.147,276,0.486,0.000,0.421,0.227,4.51,5.63,5.59,0.36,0.084,1.30,1.22,1.26,0.516,0.00937,4.48,4.0862,554.62,89049.1,140273.1,0.000,7.2103,52.045,0.000,1.000,0.000,41.9,23.582,46.109,5773,37766.5,19.10,40.388,6.34,7.874,1206.5,2.775,0.135,2.00,7.8878,7785.3,0.4612,0.3720,28.86,1.456,0.322,0.4655,0.0000,0.585,0.184,0.620,25.7232,6.56,0.68,7,30,49,84,16.9539,0.0069,0.3556,0.0000,0.0000,14.6727,100.00,93.7012,148.8634,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0027,0.0011,0.000010,2,0.0738,0.0162,0.0305,49,183,659,0.0000,0.0000,0.0015,0.004,1.4095,0.0107,0.4218
70000,1095,1.390,2.004,11.77,60564,43662,0,16749,45,1596729,724767.8,668758.6,0.065,0.697,0.118,0.120,89,41.03,29.78,1.61,4.47,6.59,10.95,0.98,2.13,16.90,12.83,0.31,1.03,0.105,0.156,765,0.083,0.028,0.954,0.000,0.017,76582,46539,3,0.578,0.248,0.347,4083574,0.239,3.137,0.235,135.55,33530,306,0.419,0.139,0.291,7985026,1.47,3.80,0.318,0.662,0.100,8.0,35.3,89.9,181.5,28564,0.109,0.00,0.0039,0.181,262,0.632,0.000,0.573,0.273,4.52,5.32,5.28,0.40,0.114,1.53,1.25,1.58,0.674,0.02029,33.68,19.9644,511.12,93279.6,140273.1,0.000,22.2967,154.413,0.000,1.000,0.000,49.1,63.327,144.049,4840,30291.6,24.65,118.745,5.93,23.322,806.4,11.049,0.133,2.01,10.6761,11690.3,0.6150,0.3588,26.09,1.443,0.476,1.5345,0.0000,0.519,0.217,0.406,73.6672,6.25,0.71,6,27,44,81,44.6866,0.0036,0.4685,0.0000,0.0000,58.8587,100.00,76.5511,307.6274,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0026,0.0010,0.000024,0,0.1295,0.0484,0.0188,43,178,579,0.0000,0.0000,0.0060,0.015,5.7092,0.0214,1.7979
80000,1334,1.233,2.140,13.52,15090,12180,0,2628,3,265562,262368.8,147079.1,0.041,0.728,0.132,0.098,103,30.98,17.54,0.62,2.57,4.95,6.09,0.63,1.82,13.55,12.43,0.07,0.42,0.148,0.165,910,0.036,0.030,0.944,0.002,0.024,17217,10786,2,0.407,0.454,0.222,2214583,0.263,3.227,0.252,49.90,8747,518,0.554,0.164,0.368,2026290,1.23,3.39,0.340,0.641,0.032,8.0,32.0,50.0,112.0,26355,0.101,0.00,0.0015,0.162,300,0.483,0.000,0.408,0.217,3.49,4.63,4.52,0.19,0.070,1.25,1.24,1.22,0.506,0.00672,4.58,5.3931,651.71,93004.9,140273.1,0.000,7.0698,52.564,0.000,1.000,0.000,47.7,23.618,47.755,4968,32111.5,15.79,41.455,5.84,7.049,938.5,2.767,0.131,2.01,7.2671,9694.4,0.5330,0.4573,19.76,1.609,0.469,0.4655,0.0000,0.676,0.263,0.594,26.2384,5.43,0.99,5,17,36,64,17.2235,0.0708,0.4333,0.0000,0.0000,14.7448,100.00,91.8530,151.0750,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0021,0.0008,0.000009,40,0.3327,0.0187,0.0486,43,183,847,0.0000,0.0000,0.0036,0.008,0.9238,0.1582,0.3795
90000,1377,1.045,1.899,16.07,83155,67217,0,15861,31,1355045,720856.5,596018.9,0.029,0.764,0.126,0.080,83,27.18,15.19,1.07,3.69,3.40,5.45,0.54,1.59,16.54,16.69,0.04,0.28,0.120,0.173,899,0.045,0.025,0.936,0.004,0.035,100684,53946,2,0.405,0.288,0.171,3962994,0.227,3.077,0.219,136.07,50419,306,0.440,0.165,0.300,11252562,1.40,3.73,0.354,0.619,0.026,6.2,29.7,46.3,120.0,29678,0.113,0.00,0.0032,0.166,357,0.651,0.000,0.589,0.227,3.54,4.68,4.64,0.08,0.046,1.37,1.40,1.43,0.683,0.01374,30.70,19.7991,663.43,96594.6,140273.1,0.000,22.6739,157.737,0.000,1.000,0.002,50.7,64.774,146.033,4547,28304.1,21.15,120.266,5.77,25.048,810.2,11.603,0.135,2.00,7.4958,10321.7,0.5439,0.3653,21.55,1.384,0.536,1.5345,0.0000,0.665,0.289,0.629,74.0258,5.60,1.37,5,16,47,81,49.5970,0.0143,0.4786,0.0000,0.0000,59.5937,100.00,76.4340,310.2101,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0032,0.0012,0.000024,3,0.1139,0.0240,0.0129,42,159,541,0.0000,0.0000,0.0027,0.005,7.4554,0.0156,2.5212
100000,1232,1.110,1.996,17.96,19132,17006,0,2224,20,227264,268212.4,129626.8,0.054,0.742,0.139,0.065,111,24.73,12.77,0.66,2.59,3.73,4.79,0.42,1.86,14.93,15.12,0.03,0.17,0.142,0.169,768,0.058,0.059,0.910,0.005,0.026,21799,12357,5,0.445,0.075,0.084,962275,0.218,3.125,0.231,51.40,12729,500,0.570,0.257,0.340,2185687,1.21,3.46,0.357,0.601,0.027,6.1,26.0,38.0,94.0,24321,0.093,0.00,0.0015,0.161,243,0.461,0.000,0.428,0.209,3.18,4.51,4.50,0.06,0.046,1.17,1.22,1.22,0.481,0.00613,4.24,5.1279,579.10,97020.1,140273.1,0.000,6.0269,54.317,0.000,1.000,0.001,42.9,24.492,49.596,4782,29845.2,14.44,42.292,6.14,5.868,894.2,2.345,0.136,2.00,6.9219,8527.7,0.5360,0.4553,19.74,1.421,0.595,0.4655,0.0000,0.745,0.213,0.910,26.7939,5.37,1.42,6,16,43,81,19.3589,0.0791,0.4481,0.0000,0.0000,14.7664,100.00,95.0483,156.1508,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3289,0.0000,0.0000,0.0027,0.0010,0.000009,27,0.3238,0.0341,0.0365,44,147,715,0.0000,0.0000,0.0064,0.009,1.3215,0.1408,0.4677
