step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,553,22.29,0.01,4.70,0.38,16.09,0.00,1.00,0.000,0.134,274267.8,229937.5,1,79,3.39,1.00,1.00,8.1107,247.31,32581.0,0.0226,47.2731,5462,22.0265,1810,10.2259,42680.5,160.59,4.0555,0.0,0.0000,1.000,0.7105
10000,1,516,24.19,0.06,4.56,0.37,19.30,0.00,1.02,0.000,0.144,264420.1,221063.5,1,127,3.78,1.02,1.03,7.8976,154.33,31093.5,0.0169,45.2715,5461,22.0225,1586,9.7793,41059.5,80.07,17.7946,0.0,0.0000,1.000,0.1979
10000,2,393,25.28,0.14,4.75,0.61,19.41,0.00,1.05,0.000,0.111,223445.7,176730.4,1,132,3.95,1.05,1.05,6.2156,127.78,33206.7,0.0174,38.0286,5461,22.0225,1492,7.8178,31166.1,59.33,31.7663,0.0,0.0000,1.000,0.0179
20000,0,477,23.22,0.24,2.97,1.03,17.89,0.00,1.05,0.000,0.121,148322.9,69440.7,5,88,3.55,1.05,1.04,2.1556,123.81,27823.2,0.0000,28.2085,5462,8.7560,1692,3.7916,14957.6,160.59,1.8557,0.0,0.0000,1.000,0.7105
20000,1,340,25.58,0.00,2.94,1.20,19.44,0.00,1.00,0.000,0.091,77758.6,37941.9,3,119,3.69,1.00,1.00,1.1699,67.91,32001.8,0.0000,15.0801,5461,8.7544,1697,1.7483,6329.8,80.07,5.2334,0.0,0.0000,1.000,0.1979
20000,2,272,26.05,0.16,3.16,1.27,19.21,0.00,1.03,0.000,0.075,52157.0,24555.0,4,114,3.74,1.02,1.03,0.7586,49.50,37218.2,0.0000,10.1571,5461,8.7544,1603,1.2202,4009.0,59.33,7.7019,0.0,0.0000,1.000,0.0179
30000,0,407,22.35,0.09,5.19,1.72,10.96,0.00,1.02,0.000,0.084,267504.6,246151.8,3,84,3.05,1.03,1.04,7.7873,116.51,31824.2,0.0000,49.1746,5462,21.5695,1836,9.0164,40429.9,160.59,4.0968,0.0,0.0000,1.000,0.7105
30000,1,353,23.30,0.07,4.76,1.67,12.66,0.00,1.02,0.000,0.077,257538.5,233115.6,3,112,3.16,1.03,1.01,7.3899,91.97,31269.6,0.0000,47.2539,5461,21.5656,1795,8.4989,38601.9,80.07,18.1666,0.0,0.0000,1.000,0.1979
30000,2,327,22.83,0.03,5.37,1.79,10.43,0.00,1.01,0.000,0.066,215492.6,185472.6,2,133,3.07,1.00,1.01,5.6037,61.70,34307.1,0.0000,39.7438,5461,21.5656,1497,6.7322,29750.0,59.33,32.3027,0.0,0.0000,1.000,0.0179
40000,0,534,25.34,0.03,4.28,1.03,13.66,0.00,1.01,0.000,0.118,148624.2,78863.4,4,106,3.10,1.00,1.01,2.1678,90.19,27180.2,0.0000,28.0408,5462,8.6433,1688,4.0876,16694.2,160.59,1.8614,0.0,0.0000,1.000,0.7105
40000,1,387,25.06,0.01,4.50,1.09,13.24,0.00,1.00,0.000,0.082,78754.5,38181.1,4,135,2.94,1.00,1.00,1.1266,60.43,31215.6,0.0000,15.0822,5461,8.6417,1643,1.7865,6890.6,80.07,5.2750,0.0,0.0000,1.000,0.1979
40000,2,336,26.33,0.09,4.85,1.15,13.50,0.00,1.02,0.000,0.075,52805.3,23975.4,3,137,3.11,1.00,1.03,0.6914,73.51,36397.3,0.0000,10.2091,5461,8.6417,1491,1.2118,4346.7,59.33,7.6613,0.0,0.0000,1.000,0.0179
50000,0,487,25.27,0.00,3.75,0.35,11.41,0.00,1.00,0.000,0.086,267629.8,148105.3,6,110,2.90,1.00,1.00,4.9315,192.44,26628.5,0.0000,49.3916,5462,22.5059,1887,8.9882,40796.2,160.59,4.1447,0.0,0.0000,1.000,0.7105
50000,1,473,26.63,0.04,3.85,0.49,12.40,0.00,1.01,0.000,0.091,255901.1,140660.3,6,124,3.13,1.01,1.02,4.7776,174.89,27259.1,0.0000,47.0055,5461,22.5018,1597,8.6316,39277.1,80.07,18.1456,0.0,0.0000,1.000,0.1979
50000,2,386,27.57,0.16,3.50,0.28,15.86,0.00,1.03,0.000,0.087,214258.3,108394.6,5,169,3.32,1.03,1.00,3.6733,162.27,31301.2,0.0000,39.5940,5461,22.5018,1459,6.8608,30288.9,59.33,32.4966,0.0,0.0000,1.000,0.0179
60000,0,528,25.46,0.12,3.92,0.56,16.97,0.00,1.04,0.000,0.129,148588.3,57251.1,7,86,3.77,1.03,1.04,2.5557,123.49,26106.6,0.0000,28.2093,5462,8.8095,1823,3.6573,14984.1,160.59,1.8369,0.0,0.0000,1.000,0.7105
60000,1,450,24.67,0.23,3.63,0.62,16.19,0.00,1.05,0.000,0.108,78900.7,24281.1,7,133,3.58,1.01,1.06,1.4501,68.22,31054.8,0.0000,15.1775,5461,8.8079,1513,1.6377,6174.5,80.07,5.2432,0.0,0.0000,1.000,0.1979
60000,2,291,26.78,0.21,3.96,0.50,18.57,0.00,1.05,0.000,0.077,52819.4,16633.6,5,118,3.64,1.00,1.08,1.1282,67.94,36503.8,0.0000,10.2605,5461,8.8079,1395,1.0445,3481.3,59.33,7.7179,0.0,0.0000,1.000,0.0179
70000,0,604,26.05,0.05,2.87,0.22,12.24,0.00,1.01,0.000,0.106,272684.1,114192.1,8,155,3.09,1.00,1.01,5.3915,246.81,25347.4,0.0000,50.4795,5462,22.5296,1641,7.3727,36363.0,160.59,4.1036,0.0,0.0000,1.000,0.7105
70000,1,529,25.47,0.04,2.37,0.31,13.56,0.00,1.02,0.000,0.098,260577.8,107750.6,9,142,3.05,1.02,1.02,5.0713,184.03,25773.3,0.0000,48.1919,5461,22.5254,1454,7.3007,35496.9,80.07,18.1727,0.0,0.0000,1.000,0.1979
70000,2,415,25.57,0.12,2.55,0.30,12.26,0.00,1.04,0.000,0.073,216672.2,83767.4,8,190,2.98,1.03,1.02,4.2587,151.54,29792.4,0.0000,40.3690,5461,22.5254,1456,5.8617,27569.0,59.33,32.4494,0.0,0.0000,1.000,0.0179
80000,0,639,23.34,0.30,3.41,0.34,14.62,0.00,1.10,0.000,0.135,147917.2,49544.5,4,116,3.42,1.04,1.10,3.4005,127.44,26292.7,0.0000,28.2748,5462,8.7188,1622,3.3033,13495.3,160.59,1.8449,0.0,0.0000,1.000,0.7105
80000,1,464,24.23,0.31,3.90,0.32,14.01,0.00,1.08,0.000,0.100,78659.1,24236.9,4,118,3.45,1.02,1.10,1.8913,63.91,30955.5,0.0000,15.2269,5461,8.7172,1398,1.5995,5878.0,80.07,5.2911,0.0,0.0000,1.000,0.1979
80000,2,388,24.10,0.49,3.61,0.38,15.30,0.00,1.13,0.000,0.088,52372.1,15410.2,4,145,3.57,1.04,1.16,1.3021,85.78,35894.7,0.0000,10.1701,5461,8.7172,1392,1.0892,3485.9,59.33,7.6846,0.0,0.0000,1.000,0.0179
90000,0,670,26.83,0.00,1.07,0.16,12.64,0.00,1.00,0.000,0.106,276177.2,94978.6,7,147,2.95,1.00,1.00,6.4963,403.74,23595.0,0.0000,50.9582,5462,21.9302,1393,7.0753,34618.9,160.59,4.1004,0.0,0.0000,1.000,0.7105
90000,1,592,26.60,0.02,1.00,0.14,12.51,0.00,1.00,0.000,0.092,264219.8,90315.7,7,162,2.95,1.00,1.00,6.6280,189.10,23793.8,0.0000,48.6609,5461,21.9262,1280,6.6903,32888.6,80.07,18.1402,0.0,0.0000,1.000,0.1979
90000,2,477,25.68,0.00,1.10,0.09,12.18,0.00,1.00,0.000,0.073,221107.5,74133.6,7,165,2.97,1.00,1.00,5.4671,317.68,28269.5,0.0000,40.9539,5461,21.9262,1221,5.3435,25264.4,59.33,32.4129,0.0,0.0000,1.000,0.0179
100000,0,494,25.63,0.05,4.85,0.32,13.66,0.00,1.01,0.000,0.106,148803.2,52329.5,6,83,3.43,1.00,1.01,4.3467,104.14,27388.8,0.0000,28.7687,5462,8.8351,1603,2.7881,11826.9,160.59,1.8463,0.0,0.0000,1.000,0.7105
100000,1,383,25.56,0.03,5.11,0.12,11.24,0.00,1.01,0.000,0.073,77893.9,28129.1,7,128,3.17,1.01,1.02,2.6921,74.65,31034.4,0.0000,15.4301,5461,8.8335,1604,1.3006,4857.3,80.07,5.2142,0.0,0.0000,1.000,0.1979
100000,2,263,27.02,0.02,5.09,0.19,14.27,0.00,1.00,0.000,0.059,51656.0,17985.9,4,121,3.32,1.00,1.00,1.9919,45.91,36111.9,0.0000,10.3673,5461,8.8335,1503,0.8733,2906.3,59.33,7.6870,0.0,0.0000,1.000,0.0179
