step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,6,1111,35.8,0.0,9.4,1.9,7.7,0.0,1.00,3.3,768,147,5.62,15.37,364,417,330,0.0,1.00,1.00,1.00,3.46,4.45,4.51,31.7,1.982,0.815,5.32
5000,1,289,32.2,0.7,0.1,0.5,34.2,0.0,1.15,8.9,218,130,16.93,2.25,62,132,95,0.0,1.18,1.12,1.16,5.06,5.93,5.86,33.3,0.903,0.493,8.12
5000,2,20,29.1,0.0,0.0,0.0,32.3,0.0,1.00,8.6,17,94,14.24,1.88,0,2,18,0.0,1.00,1.00,1.00,4.75,5.75,6.05,42.6,0.905,0.499,8.05
5000,8,13,19.4,0.0,0.0,0.0,17.4,0.0,1.00,15.1,13,374,35.40,3.29,6,5,2,0.0,1.00,1.00,1.00,3.46,3.85,3.85,27.2,1.110,0.537,7.62
6000,1,206,22.6,0.5,0.1,0.5,23.6,0.0,1.18,11.9,180,145,16.30,3.09,43,82,81,0.0,1.23,1.23,1.17,4.00,5.09,5.02,34.8,0.908,0.512,8.03
6000,6,80,32.5,0.0,7.2,1.9,8.2,0.0,1.00,3.0,65,117,3.79,13.59,19,31,30,0.0,1.00,1.00,1.00,3.20,4.21,4.24,34.6,1.996,0.750,4.97
6000,2,70,21.6,0.0,0.0,2.3,25.4,0.0,1.00,10.1,63,122,14.38,2.16,7,43,20,0.0,1.00,1.00,1.00,4.16,5.74,5.03,34.7,0.823,0.452,7.91
7000,1,309,23.2,0.5,0.2,0.0,26.6,0.0,1.15,13.9,279,123,15.81,2.57,141,119,49,0.0,1.19,1.17,1.13,4.30,5.25,5.19,28.1,0.827,0.474,8.69
7000,2,105,16.9,0.6,0.0,0.7,19.1,0.0,1.17,13.6,99,174,16.86,2.14,40,33,32,0.0,1.20,1.17,1.17,3.74,4.68,4.67,30.5,0.820,0.412,8.08
8000,1,219,27.2,0.0,0.1,0.3,32.6,0.0,1.00,11.3,185,164,19.10,2.58,89,76,54,0.0,1.00,1.00,1.00,4.80,5.66,5.64,30.7,0.822,0.478,8.47
8000,2,42,16.7,1.1,0.0,1.1,17.9,0.0,1.54,9.1,35,127,10.69,1.10,4,26,12,0.0,1.27,1.49,1.86,3.79,4.31,5.17,34.2,0.821,0.532,7.02
9000,1,432,28.8,0.3,0.0,0.1,35.2,0.0,1.05,10.1,334,147,19.38,2.11,102,195,135,0.0,1.03,1.08,1.05,5.30,6.12,5.93,33.7,0.804,0.456,8.55
9000,2,98,19.3,0.1,0.0,1.1,22.7,0.0,1.04,10.2,87,150,13.89,1.38,67,31,0,0.0,1.05,1.04,1.03,4.18,4.73,5.45,21.4,0.824,0.574,7.64
10000,44,478,26.0,0.5,6.0,1.6,5.2,0.0,1.15,1.5,320,297,6.72,17.50,175,174,129,0.1,1.14,1.09,1.19,2.96,3.73,3.84,30.0,2.000,0.774,4.15
10000,1,340,25.3,0.2,0.0,0.0,31.2,0.0,1.06,12.1,286,247,27.50,2.73,124,94,122,0.0,1.09,1.03,1.06,4.71,5.63,5.55,31.9,0.801,0.446,8.61
10000,2,40,26.5,0.2,0.0,0.0,32.9,0.0,1.03,9.1,33,146,15.55,1.50,40,0,0,0.0,1.00,1.07,1.03,5.15,5.47,6.53,19.9,0.804,0.477,8.27
11000,1,197,27.4,0.1,0.0,0.1,34.1,0.0,1.01,10.9,165,300,34.55,2.35,80,76,41,0.0,1.02,1.00,1.02,5.19,5.88,5.66,29.1,0.798,0.458,8.49
11000,44,126,25.0,0.3,5.7,0.7,6.0,0.0,1.06,1.4,102,422,11.57,20.17,58,35,33,0.1,1.04,1.05,1.09,2.77,3.76,3.71,28.8,2.000,0.798,4.10
