step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,1284,0.5202,16763.5,190,546,401,337,51,51,71,31198,30114,32349,0,0,0,1.000,1.000,1.000,441,147,2,0.3884,0.1218,0.5742,0.0529
2000,1124,0.4893,18044.4,394,448,395,281,86,56,85,30020,29342,32780,0,0,0,1.000,1.000,1.000,359,155,7,0.4587,0.1013,0.6780,0.0517
3000,1559,0.4426,12375.2,237,593,565,401,84,104,131,25969,25633,29550,0,0,0,1.000,1.000,1.000,486,190,18,0.6406,0.0716,0.7390,0.0344
4000,2062,0.3734,10088.5,149,672,837,553,136,143,149,24323,25518,28236,0,0,0,1.000,1.000,1.000,545,286,29,0.6737,0.0649,0.7776,0.0312
5000,1909,0.3913,9669.6,155,609,715,585,149,120,188,24060,23854,27634,0,0,0,1.000,1.000,1.000,477,220,25,0.7031,0.0664,0.7928,0.0296
6000,2401,0.3844,9324.7,137,750,940,711,146,139,206,25354,24592,27476,0,0,0,1.000,1.000,1.000,600,356,9,0.6939,0.0652,0.7890,0.0293
7000,2140,0.4005,8505.1,142,810,793,537,116,129,177,26614,25124,28227,0,0,0,1.000,1.000,1.000,627,284,30,0.6952,0.0623,0.7921,0.0295
8000,1669,0.4590,9044.0,195,654,614,401,87,116,173,24841,22823,25580,0,0,0,1.000,1.000,1.000,513,212,14,0.7495,0.0533,0.8194,0.0261
9000,2118,0.4249,10993.3,181,848,761,509,131,142,146,28946,28459,31972,0,0,0,1.000,1.000,1.000,698,261,31,0.5331,0.0954,0.7002,0.0381
10000,1361,0.5783,8543.1,261,560,394,407,89,98,111,29886,29734,34458,0,0,0,1.000,1.000,1.000,435,172,26,0.5909,0.0766,0.7854,0.0379
11000,799,0.6696,5814.3,367,349,258,192,57,73,100,29864,31903,35251,0,0,0,1.000,1.000,1.000,270,87,5,0.6309,0.0666,0.8196,0.0370
12000,544,0.6287,5046.8,519,222,208,114,44,75,67,29878,35021,38396,0,0,0,1.000,1.000,1.000,171,62,5,0.5443,0.0885,0.8145,0.0428
13000,422,0.6351,4426.8,506,231,123,68,23,59,40,30420,37713,40266,0,0,0,1.000,1.000,1.000,195,38,4,0.4089,0.1456,0.7176,0.0496
14000,335,0.5791,3756.7,554,225,77,33,12,50,22,30617,39567,42005,0,0,0,1.000,1.000,1.000,184,31,1,0.2507,0.2065,0.6500,0.0558
15000,257,0.5175,2600.3,481,189,47,21,5,34,17,30403,41632,44253,0,0,0,1.000,1.000,1.000,163,10,2,0.2414,0.2194,0.5301,0.0642
16000,306,0.5294,3250.2,406,246,54,6,8,37,6,31206,42799,44852,0,0,0,1.000,1.000,1.000,208,21,0,0.1952,0.1758,0.5414,0.0753
17000,414,0.4203,3780.8,389,337,59,18,14,40,15,28450,40112,42506,0,0,0,1.000,1.000,1.000,275,14,2,0.4301,0.1179,0.8267,0.0537
18000,611,0.5188,5619.7,398,329,184,98,27,78,38,26864,37895,41443,0,0,0,1.000,1.000,1.000,272,95,13,0.4799,0.0918,0.7802,0.0487
19000,856,0.5222,7209.6,385,390,300,166,67,102,80,24096,34132,37743,0,0,0,1.000,1.000,1.000,318,103,4,0.6343,0.0698,0.8057,0.0373
20000,1392,0.5007,10065.5,357,522,521,349,80,96,128,23955,33275,37407,0,0,0,1.000,1.000,1.000,405,200,8,0.5679,0.0759,0.7591,0.0404
21000,1724,0.5713,12584.3,357,602,598,524,97,120,175,24306,31271,36630,0,0,0,1.000,1.000,1.000,476,231,11,0.5474,0.0810,0.7423,0.0409
22000,1926,0.4746,13853.6,365,705,698,523,126,147,158,22270,28162,34496,0,0,0,1.000,1.000,1.000,558,251,21,0.5959,0.0778,0.7330,0.0360
23000,2505,0.4679,16680.3,332,893,940,672,129,162,204,24290,28106,34580,0,0,0,1.000,1.000,1.000,694,367,32,0.4976,0.1002,0.6708,0.0432
24000,2274,0.5176,16612.7,402,856,773,645,148,145,168,23907,25597,33330,0,0,0,1.000,1.000,1.000,674,264,27,0.5754,0.0894,0.7283,0.0373
25000,2435,0.4932,17690.8,391,846,882,707,167,146,172,24320,25948,32659,0,0,0,1.000,1.000,1.000,634,290,25,0.5439,0.0896,0.6965,0.0387
26000,2764,0.4910,18809.9,368,987,1005,772,148,156,193,26618,26199,32753,0,0,0,1.000,1.000,1.000,791,352,34,0.4697,0.1091,0.6553,0.0440
