step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,509,24.21,0.20,4.95,0.06,12.77,0.01,1.06,0.004,0.105,272833.1,219169.3,1,105,3.11,1.07,1.06,7.4996,179.40,30896.8,0.0131,46.7568,5462,22.9685,2040,13.0662,50122.1,147.65,3.8791,0.0,0.0000,1.000,0.6946
10000,1,489,25.21,0.47,4.39,0.06,14.58,0.00,1.12,0.000,0.108,279451.5,225514.7,1,144,3.31,1.09,1.17,7.8287,166.20,28046.9,0.0172,47.8131,5461,22.9643,2022,13.7554,53817.7,90.55,13.7289,0.0,0.0000,1.000,0.3296
10000,2,411,25.58,0.30,4.25,0.02,17.41,0.00,1.10,0.002,0.104,220085.9,165292.6,1,146,3.32,1.12,1.11,5.6197,119.89,30804.0,0.0143,37.2692,5461,22.9643,1857,9.9725,36838.7,61.79,31.5468,0.0,0.0000,1.000,0.1150
20000,0,462,25.96,0.24,3.72,0.32,16.84,0.01,1.06,0.009,0.111,133558.3,72363.8,2,79,3.48,1.05,1.07,2.0352,119.02,23092.0,0.0000,25.0926,5462,8.1299,2112,5.7404,18497.2,147.65,1.6276,0.0,0.0000,1.000,0.6946
20000,1,485,24.86,0.48,3.44,0.18,15.88,0.00,1.12,0.000,0.113,72252.0,37866.5,2,119,3.34,1.11,1.18,0.9908,87.83,32578.3,0.0000,13.5801,5461,8.1284,1835,2.5196,8231.7,90.55,3.4487,0.0,0.0000,1.000,0.3296
20000,2,381,23.96,0.56,3.66,0.14,13.57,0.00,1.13,0.003,0.078,53173.9,27135.5,2,176,3.23,1.06,1.18,0.7735,73.15,36377.1,0.0000,9.9730,5461,8.1284,1545,1.6112,5147.3,61.79,7.4441,0.0,0.0000,1.000,0.1150
30000,0,641,24.69,0.31,4.28,0.23,12.37,0.01,1.11,0.005,0.126,267453.2,190449.2,7,99,3.36,1.13,1.09,5.2004,136.55,31568.9,0.0000,48.1285,5462,23.3213,1691,12.2202,49838.1,147.65,3.9365,0.0,0.0000,1.000,0.6946
30000,1,686,24.58,0.23,3.62,0.24,16.75,0.00,1.06,0.004,0.163,270562.2,191772.7,6,124,3.74,1.09,1.03,5.3972,144.04,29765.1,0.0000,48.6112,5461,23.3171,1666,13.1757,53201.8,90.55,13.7306,0.0,0.0000,1.000,0.3296
30000,2,449,23.62,0.05,4.12,0.24,13.08,0.00,1.02,0.000,0.090,209745.7,142273.4,7,160,3.30,1.02,1.02,3.7720,100.77,32313.2,0.0000,38.2381,5461,23.3171,1579,9.1420,36256.4,61.79,31.7447,0.0,0.0000,1.000,0.1150
40000,0,476,24.94,0.13,5.49,0.29,10.69,0.00,1.03,0.002,0.091,137572.5,81110.4,2,86,3.04,1.03,1.03,2.0477,100.92,24013.0,0.0000,26.0419,5462,8.4539,1805,4.3631,16639.6,147.65,1.6011,0.0,0.0000,1.000,0.6946
40000,1,400,24.33,0.17,5.13,0.23,12.74,0.03,1.04,0.005,0.083,73454.8,39241.9,2,102,3.26,1.03,1.04,0.9701,99.43,34012.7,0.0000,14.1145,5461,8.4523,1781,2.0148,7400.1,90.55,3.4771,0.0,0.0000,1.000,0.3296
40000,2,323,24.98,0.27,5.93,0.17,11.13,0.07,1.07,0.012,0.065,52378.7,26800.0,2,161,3.19,1.06,1.06,0.6840,60.57,37320.5,0.0000,10.1107,5461,8.4523,1551,1.3222,4581.9,61.79,7.4157,0.0,0.0000,1.000,0.1150
50000,0,557,25.94,0.59,4.31,0.23,13.38,0.00,1.16,0.000,0.118,270344.8,188707.6,15,99,3.22,1.18,1.14,5.3753,85.74,32560.6,0.0000,49.4575,5462,23.9251,1746,10.3827,45545.3,147.65,3.8816,0.0,0.0000,1.000,0.6946
50000,1,560,25.71,0.30,4.42,0.34,12.51,0.00,1.08,0.000,0.112,279946.0,198090.0,16,114,3.18,1.10,1.07,5.5970,95.09,30662.8,0.0000,51.0609,5461,23.9207,1497,10.5654,47781.1,90.55,13.7728,0.0,0.0000,1.000,0.3296
50000,2,464,25.63,0.13,4.86,0.50,11.83,0.00,1.02,0.000,0.093,216236.7,145165.7,15,153,3.17,1.03,1.02,3.8797,75.94,33396.6,0.0000,39.7437,5461,23.9207,1284,7.3699,32616.4,61.79,31.7082,0.0,0.0000,1.000,0.1150
60000,0,643,24.31,0.12,4.70,0.49,10.91,0.00,1.03,0.000,0.119,138450.9,77529.5,3,80,2.98,1.04,1.03,1.9634,144.39,23368.0,0.0000,26.3129,5462,8.3775,1797,4.1459,15446.6,147.65,1.6462,0.0,0.0000,1.000,0.6946
60000,1,550,26.54,0.32,4.30,0.55,15.49,0.00,1.10,0.000,0.130,73000.4,35912.8,3,111,3.53,1.15,1.09,0.9674,121.79,33808.1,0.0000,14.0474,5461,8.3759,1624,1.9236,6712.0,90.55,3.4265,0.0,0.0000,1.000,0.3296
60000,2,311,26.51,0.22,4.27,1.07,16.29,0.00,1.06,0.000,0.078,51879.5,21851.7,3,128,3.58,1.09,1.07,0.6297,43.48,36710.9,0.0000,10.2305,5461,8.3759,1623,1.2979,4147.0,61.79,7.4771,0.0,0.0000,1.000,0.1150
70000,0,719,26.25,0.21,4.07,0.27,16.04,0.00,1.06,0.000,0.169,271677.5,187417.1,9,113,3.54,1.06,1.04,5.2906,151.91,31851.5,0.0000,49.5711,5462,23.8432,1586,10.6475,45464.0,147.65,3.9089,0.0,0.0000,1.000,0.6946
70000,1,592,25.33,0.35,4.37,0.23,13.43,0.01,1.10,0.005,0.125,277315.7,193127.9,11,121,3.24,1.12,1.07,5.4681,114.47,29073.9,0.0000,50.7077,5461,23.8388,1596,11.1935,48328.4,90.55,13.7878,0.0,0.0000,1.000,0.3296
70000,2,390,27.14,0.27,5.18,0.01,12.02,0.00,1.07,0.000,0.077,213416.1,142317.8,10,160,3.15,1.11,1.06,3.8788,71.74,31736.0,0.0000,39.3478,5461,23.8388,1604,8.0429,33153.0,61.79,31.9692,0.0,0.0000,1.000,0.1150
80000,0,480,29.02,0.50,4.15,0.31,18.74,0.00,1.10,0.000,0.131,134386.0,67741.4,5,92,4.02,1.11,1.10,1.7662,83.25,20871.5,0.0000,25.7522,5462,8.2534,2217,4.6303,16389.0,147.65,1.6266,0.0,0.0000,1.000,0.6946
80000,1,432,28.04,0.27,4.31,0.23,16.07,0.00,1.07,0.000,0.102,71860.4,32200.2,5,89,3.76,1.08,1.08,0.9060,85.96,31427.1,0.0000,13.8936,5461,8.2519,1879,2.1653,7253.9,90.55,3.4289,0.0,0.0000,1.000,0.3296
80000,2,347,26.78,0.10,4.30,0.12,13.12,0.00,1.03,0.000,0.070,51524.8,21146.7,5,126,3.34,1.03,1.03,0.6264,52.60,35216.9,0.0000,9.9801,5461,8.2519,1689,1.5109,4614.3,61.79,7.4613,0.0,0.0000,1.000,0.1150
