run,kind,share,held,side,cells,bodies,born_size,hard,open_born,travel,wood,kills,land,surface,bottom,cold
seed9,mixed / tooth / roams / shore,0.28994368213074456,True,6,110000440000440000240000220000220000,18637,24,0.18406994592627499,0.7894736842105263,27.0,0.23961722109797798,0.38580814734159036,0.6337393357299994,0.007458281912324945,0.3588023823576756,0.07554863980254332
seed9,mixed / no tooth / stays / shore,0.13788543514110582,False,7,4444444444444444444444444444444444444444444444444,8863,35,0.09507331019910657,0.7741935483870968,0.0,0.014947431449969373,0.10429787818522152,0.5060363308134943,0.014442062507051788,0.4795216066794539,0.025047952160667946
seed9,plant / no tooth / stays / land,0.07148635614051464,False,9,444444444444444444444444444444444444444444444444444444444444444444444444444444444,4595,64,0.31146800005649955,0.31746031746031744,0.0,0.0014758871298390095,0.05419839698230034,0.9793253536452666,0.0,0.020674646354733407,0.003482045701849837
seed9,plant / no tooth / roams / shore,0.0702728771897072,False,7,2200000200000024000002440000444000044400004440000,4517,17,0.04001053441918885,1.2941176470588236,23.5,0.014735260636280108,0.13613420742836174,0.18220057560327652,0.7121983617445207,0.10560106265220279,0.041177772858091655
seed9,mixed / tooth / roams / land,0.05650455832477675,False,5,1111144044422242222222222,3632,31.0,0.2626125268568631,0.6,24.25,0.2793965177976486,0.4831767689720447,0.9245594713656388,0.0,0.07544052863436124,0.07406387665198239
seed9,mixed / no tooth / roams / shore,0.05622452472074427,False,6,444444444440444000244000224000222000,3614,24.0,0.06810065958072511,1.0,13.0,0.04255867824602226,0.2642703740032028,0.3533480907581627,0.0,0.6466519092418374,0.03154399557277255
seed9,plant / no tooth / roams / surface,0.05504216061482933,False,7,2000000200000024000002440000444000044400004440000,3538,22.0,0.018340931100455867,1.2380952380952381,26.75,0.0010456890378020792,0.15544406335542593,0.04324477105709441,0.9567552289429055,0.0,0.01639344262295082
seed9,mixed / no tooth / stays / bottom,0.05179065932356327,False,6,444444444444444444444444444444444444,3329,31,0.023077288489857965,1.103448275862069,0.5,0.00012035039156859542,0.1863655076633634,0.0264343646740763,0.0,0.9735656353259237,0.005106638630219285
seed9,mixed / tooth / stays / land,0.037337813870997855,False,7,1111111111111144121144422244422224444224444444444,2400,36.0,0.3065233656198815,0.4444444444444444,3.25,0.07188231557497889,0.28532588734825476,0.9366666666666666,0.0004166666666666667,0.06291666666666666,0.050833333333333335
seed9,mixed / tooth / stays / shore,0.03694887830984162,False,7,1110000144400044400002400000240000022000002200000,2375,36,0.3159032498258593,0.53125,3.75,0.09797704201401924,0.27121441547054187,0.759578947368421,0.0,0.24042105263157895,0.08673684210526315
seed9,plant / no tooth / stays / shore,0.021842621114533743,False,7,4444444444444444444444444444444444444444444444444,1404,37.0,0.15114501070355646,0.6666666666666666,0.0,0.008632837901756575,0.059980082417485515,0.5071225071225072,0.21866096866096865,0.2742165242165242,0.01566951566951567
seed9,plant / tooth / roams / shore,0.018233299107003952,False,7,2210000200000024000002440000444000044400004400000,1172,21.0,0.1563603628557579,1.0,18.5,0.1574274228890685,0.21687349400634073,0.41723549488054607,0.28924914675767915,0.2935153583617747,0.07337883959044368
seed9,mixed / no tooth / stays / land,0.016739786552164036,False,8,4444444444444444444444444444444444444444444444444444444444444444,1076,53.0,0.1276306745655091,0.5714285714285714,0.0,0.011529729233589917,0.14317151480345439,0.9888475836431226,0.0009293680297397769,0.010223048327137546,0.004646840148698885
seed9,plant / tooth / stays / shore,0.01339494072622048,False,7,1111000441110044111004411100441110044444004444400,861,35,0.46287960438724407,0.42424242424242425,1.25,0.06526873023316877,0.21613368113180498,0.8478513356562137,0.0023228803716608595,0.14982578397212543,0.0429732868757259
seed9,mixed / no tooth / roams / bottom,0.011528050032670586,False,7,4444444444444444000224400002400000240000024220222,741,29,0.02599637259917221,1.2,16.5,0.000993993474123603,0.3588904067560132,0.02699055330634278,0.0,0.9730094466936572,0.018893387314439947
seed9,plant / no tooth / stays / bottom,0.011154671893960608,False,10,4444444444444444444444444444444444444400444444400044444440004444444000444444440044444444004444444400,717,25,0.0432101739004769,1.0833333333333333,0.0,0.0009014066528019335,0.09011424327904625,0.029288702928870293,0.0,0.9707112970711297,0.005578800557880056
seed9,plant / tooth / stays / land,0.009287781200410716,False,8,4411111444111111411111114111111144111114441111444444444444444444,597,64,0.30662136798840606,0.34375,0.0,0.01310364724385999,0.12030558762787255,0.9849246231155779,0.0,0.01507537688442211,0.01675041876046901
seed9,plant / no tooth / roams / bottom,0.007903170602694546,False,7,0000000422222042222224200022440202244442444444444,508,27.0,0.02931710047579065,1.1538461538461537,17.625,0.00020698396076073791,0.16560875116397308,0.005905511811023622,0.0,0.9940944881889764,0.001968503937007874
seed9,plant / tooth / roams / land,0.006627461962102119,False,7,1111111144411144444114444441444442144222224222222,426,48.0,0.28607073117812976,0.379746835443038,14.25,0.25384687635619135,0.25569297879425773,0.9389671361502347,0.028169014084507043,0.03286384976525822,0.3333333333333333
seed9,flesh / tooth / roams / shore,0.005227293941939699,False,6,111111442244422224222222222222222222,336,36.0,0.19214696151837019,0.5925925925925926,33.0,0.23061287874940553,0.6332147064481808,0.8125,0.0,0.1875,0.08333333333333333
seed9,mixed / no tooth / roams / surface,0.0030025825321260773,False,7,2222222222222244202224400022440001244444444444444,193,42,0.05015367421067338,1.054054054054054,31.25,1.8542751147193657e-07,0.3808709826897855,0.025906735751295335,0.9740932642487047,0.0,0.010362694300518135
seed9,plant / no tooth / stays / surface,0.0024580727465073585,False,8,4444400044444000444400004444000044440000444400004444400044444440,158,32.0,0.05436308926780341,1.0847457627118644,0.0,0.0003460886739193206,0.10888188079875785,0.02531645569620253,0.9746835443037974,0.0,0.0
seed9,plant / tooth / roams / surface,0.002053579762904882,False,7,2210000200000024000002440000444000044400004400000,132,18.5,0.15196242871519625,1.1666666666666667,18.75,0.0026905068664786424,0.21239290203300665,0.030303030303030304,0.9696969696969697,0.0,0.007575757575757576
seed9,flesh / no tooth / stays / bottom,0.0012445937956999285,False,6,444444444444400004440044444444444444,80,30.0,0.004195270785659802,1.2,0.0,0.0,0.21431858581340357,0.0,0.0,1.0,0.0125
seed9,mixed / no tooth / stays / surface,0.0008556582345437008,False,6,444444444444440224440024442224444444,55,29,0.10104302477183834,1.2083333333333333,5.0,0.0,0.3649606033100945,0.03636363636363636,0.9636363636363636,0.0,0.0
seed9,flesh / no tooth / stays / shore,0.0006378543202962134,False,6,444444444444444444444444444444444444,41,36,0.2756719503790489,0.6666666666666666,0.0,0.0011979398267944943,0.49233809221000163,0.6341463414634146,0.0,0.36585365853658536,0.0
seed9,plant / no tooth / roams / land,0.0005756246305112169,False,5,4444444444442214222144221,37,25,0.023966942148760332,0.96,26.25,0.06281824571181513,0.10230581504711829,1.0,0.0,0.0,0.3783783783783784
seed9,plant / tooth / stays / surface,0.0005756246305112169,False,6,444411444441000044002224002222022222,37,25,0.1204250295159386,1.0909090909090908,5.25,0.000314026717012445,0.23037190279255396,0.0,1.0,0.0,0.0
seed9,flesh / tooth / roams / land,0.0004978375182799713,False,6,001111001111022224022222022222022222,32,36.0,0.30571030640668523,0.47692307692307695,18.5,0.09892368190297726,0.7962622058785155,1.0,0.0,0.0,0.0625
seed9,flesh / tooth / stays / land,0.0004511652509412241,False,6,111111111111144222122222122222222222,29,36,0.4358974358974359,0.3142857142857143,4.0,0.031906164118661796,0.687438141562799,1.0,0.0,0.0,0.0
seed9,mixed / tooth / stays / bottom,0.00038893556115622763,False,6,111144114444144444224444224444222444,25,26,0.14432989690721648,1.08,2.5,0.018899545262322556,0.4124218827497272,0.04,0.0,0.96,0.0
seed9,flesh / no tooth / roams / bottom,0.0003733781387099785,False,8,0000000000000000000000000200000022000000220000004200000044200000,24,22.0,0.0,1.25,26.25,0.0,0.6866556426922511,0.0,0.0,1.0,0.0
seed9,flesh / no tooth / roams / shore,0.0002800336040324839,False,6,222222222222222222222220444440444444,18,36.0,0.01171875,0.8235294117647058,13.0,0.0005319108146601034,0.6226263567037145,0.3888888888888889,0.0,0.6111111111111112,0.05555555555555555
seed9,mixed / tooth / roams / bottom,0.0002800336040324839,False,6,411114441144440044422224422224422224,18,33.5,0.1966604823747681,0.96,15.25,0.003065849983881261,0.353186795353417,0.05555555555555555,0.0,0.9444444444444444,0.0
seed9,mixed / no tooth / roams / land,0.00021780391424748748,False,6,444444444444444444222444222222222222,14,35.5,0.16576576576576574,0.578125,13.625,0.05423573433782429,0.2992248725659108,1.0,0.0,0.0,0.14285714285714285
seed9,plant / tooth / roams / bottom,0.00018668906935498925,False,6,422222420222400002400002400001440001,12,22.0,0.07788161993769471,1.25,26.625,0.08040980300238752,0.13419985391433276,0.0,0.0,1.0,0.0
seed9,flesh / no tooth / stays / land,0.00018668906935498925,False,7,4440000000000000000000000000000000000000000000000,12,30.5,0.07086614173228346,0.875,0.0,0.02607717431245394,0.19361526981448524,1.0,0.0,0.0,0.0
seed9,mixed / tooth / roams / surface,0.00010890195712374374,False,6,111011100001400004422024222222222222,7,21,0.1949685534591195,1.105263157894737,49.25,0.06017690632591381,0.49581397577946923,0.0,1.0,0.0,0.0
seed9,plant / tooth / stays / bottom,7.778711223124553e-05,False,5,4441144444440024422242222,5,42,0.23076923076923078,0.5714285714285714,0.0,0.008702555572357478,0.06613488583093906,0.0,0.0,1.0,0.0
seed9,flesh / tooth / stays / shore,7.778711223124553e-05,False,8,1111111111111111111111111112221141222220442222204422222044200000,5,49,0.2545454545454545,0.3673469387755102,6.5,0.0025086661885891665,0.6299928288375024,0.8,0.2,0.0,0.0
seed9,flesh / no tooth / roams / land,6.222968978499642e-05,False,4,2222224244444444,4,18.0,0.0,1.1428571428571428,26.0,0.0,0.6397855634525536,1.0,0.0,0.0,0.0
seed9,flesh / tooth / roams / surface,1.5557422446249105e-05,False,8,1111111111111111111111111112221101222220442222204422222044200000,1,64,0.46875,0.2727272727272727,19.75,0.003982761970363306,0.7177154900887217,0.0,1.0,0.0,0.0
seed9,flesh / no tooth / roams / surface,1.5557422446249105e-05,False,6,111100410000400000400000400000442220,1,17,0.29411764705882354,1.2857142857142858,8.75,0.0,0.680959202337307,0.0,1.0,0.0,0.0
seed10,mixed / tooth / roams / shore,0.2508809867051097,True,8,1100000044000000440000004400000022000000220000002000000000000000,12530,20.0,0.20818561792173035,0.8823529411764706,31.0,0.19453182312455944,0.3583742897256121,0.5864325618515562,0.10965682362330408,0.3039106145251397,0.07757382282521948
seed10,mixed / no tooth / stays / bottom,0.13827486785199422,False,7,4444000444000044000004400000440000022000002220000,6906,22.0,0.018932965634280863,1.1428571428571428,0.0,0.00043342136821491203,0.15127611849965342,0.027512308137851143,0.0,0.9724876918621489,0.006081668114682885
seed10,mixed / no tooth / stays / shore,0.13729376902130386,False,8,4444444444444444444444444444444444444444444444444444444444444444,6857,24,0.0699610775020008,1.0476190476190477,0.0,0.012669900935091398,0.13055749993462828,0.34067376403675076,0.00043750911477322444,0.658888726848476,0.014000291672743182
seed10,plant / no tooth / stays / land,0.09346468044209515,False,9,444444444444444444444444444444444444444444444444444444444444444444444444444444444,4668,63.0,0.3236965740528937,0.36363636363636365,0.0,0.0027452306588203073,0.06588047522663364,0.9770779777206512,0.007712082262210797,0.015209940017137961,0.03963153384747215
seed10,plant / no tooth / roams / shore,0.05319958353355758,False,8,4420000044400000444400004444000022200000200000000000000000000000,2657,18,0.036225070520116795,1.1111111111111112,22.0,0.02828481164547204,0.16569066262768914,0.2517877305231464,0.6330447873541588,0.11516748212269477,0.04666917576213775
seed10,plant / no tooth / roams / surface,0.037922473169950344,False,8,4200000042000000420000004000000040000000400000004000000040000000,1894,15.0,0.012089326691666201,1.4285714285714286,30.75,0.0002798347965808117,0.18740754035302726,0.03801478352692714,0.9614572333685322,0.0005279831045406547,0.02270327349524815
seed10,mixed / tooth / stays / shore,0.03776229376902131,False,9,444111144444111144444111144444411144444422444444444444444444444444444444444444444,1886,36.0,0.2755110672494008,0.5161290322580645,4.5,0.08704528925384952,0.3298930172984086,0.7550371155885471,0.0,0.2449628844114528,0.06521739130434782
seed10,mixed / no tooth / roams / shore,0.032656575364408136,False,9,110000000440000000444000000444000000220000000220000000220000000200000000000000000,1631,18,0.041602879166330944,1.1764705882352942,16.5,0.015916325385042472,0.30755794217232446,0.2023298589822195,0.007357449417535254,0.7903126916002452,0.03801348865726548
seed10,mixed / tooth / stays / land,0.032536440813711355,False,6,111111222111222211422224444444444444,1625,36,0.32025292149009715,0.45714285714285713,2.75,0.07345948751462558,0.28133473672770953,0.9446153846153846,0.020923076923076923,0.03446153846153846,0.06953846153846154
seed10,plant / tooth / roams / shore,0.03217603716162101,False,8,1100000014000000444000004444000024440000220000002200000020000000,1607,20,0.15323794150638834,0.9411764705882353,36.0,0.2509541181847609,0.24665681668384054,0.5140012445550716,0.4418170504044804,0.04418170504044804,0.1356565028002489
seed10,mixed / no tooth / roams / bottom,0.028612045490949863,False,8,0000000000000000000444000044440020444400220040002222000022222000,1429,23,0.014286562908399667,1.2,15.0,0.0002542940501244503,0.3183181529872462,0.041287613715885234,0.0,0.9587123862841148,0.00489853044086774
seed10,plant / no tooth / stays / bottom,0.025028031395162582,False,7,4400000440000040000004000000422000043200004330000,1250,22.0,0.030677851938031964,1.2380952380952381,0.0,6.4263678059046295e-06,0.07296864454201812,0.0144,0.0,0.9856,0.0032
seed10,plant / no tooth / stays / shore,0.02116370334774948,False,9,444444444444444444444444444444444444444444444444444444444444444444444444444444444,1057,31,0.10639613185260416,0.7333333333333333,0.0,0.006205982449288852,0.05748225455868823,0.5184484389782403,0.059602649006622516,0.4219489120151372,0.021759697256385997
seed10,plant / tooth / stays / land,0.018700945058465483,False,10,2444444111244444411124444441112444441111224444111122444111142244411122244444222224444422224444444222,934,64.0,0.3286777252018505,0.3389830508474576,0.25,0.022046157710206085,0.14598132338550698,0.9453961456102784,0.0,0.05460385438972163,0.021413276231263382
seed10,plant / no tooth / roams / bottom,0.01794009290405254,False,7,4424444422004422000002000000200000020000002000000,896,22.0,0.027678358387019805,1.3333333333333333,17.875,0.0004581402075528935,0.13199026434421893,0.018973214285714284,0.0,0.9810267857142857,0.002232142857142857
seed10,mixed / no tooth / stays / land,0.010832131987826366,False,9,444444444444444444444444444444444444444444444444444444444444444444444444444444444,541,62,0.18150506888484536,0.5098039215686274,0.0,0.0012275745145585715,0.12103252215744288,0.9926062846580407,0.0,0.0073937153419593345,0.014787430683918669
seed10,mixed / tooth / roams / land,0.010772064712477976,False,5,1111112211122212222444444,538,40.0,0.3142929038751887,0.4722222222222222,14.25,0.17842163508109965,0.3456296238569186,0.929368029739777,0.046468401486988845,0.024163568773234202,0.15427509293680297
seed10,mixed / no tooth / roams / surface,0.004885471728335736,False,8,2220000022200000220000004200000040000000400000004000000040000000,244,14.0,0.013179916317991633,1.5714285714285714,35.875,2.1975784998172536e-05,0.3648950819244647,0.01639344262295082,0.9836065573770492,0.0,0.012295081967213115
seed10,plant / tooth / stays / shore,0.004565112926477655,False,9,110000000444000000444000000444400000222400000222000000200000000000000000000000000,228,32.0,0.3083884911522356,0.6153846153846154,2.0,0.09724325163399287,0.22072499879125063,0.5745614035087719,0.03070175438596491,0.39473684210526316,0.043859649122807015
seed10,plant / no tooth / stays / surface,0.003704148646484062,False,6,441222444222444022444022444022444442,185,30,0.051828739816259316,0.9655172413793104,0.25,0.0032833617848137243,0.16658544004494613,0.005405405405405406,0.9945945945945946,0.0,0.0
seed10,mixed / tooth / roams / bottom,0.002182444337658177,False,7,2100000220000042000004200000440000044400004440000,109,16,0.12142237640936687,1.2,14.75,0.002422095112272115,0.24108922399693916,0.03669724770642202,0.0,0.963302752293578,0.009174311926605505
