step,lineage,size,mass,hard,muscle,sensor,digestive,bite_any,tooth,age,plant,meat,shapes
11000,31,65,27.61,1.06,10.95,0.02,13.75,0.42,0.123,631,33.89,1.53,29
11000,1,11,28.37,1.00,12.73,2.82,12.55,2.73,0.909,1040,50.37,7.45,5
11000,21,6,66.17,4.17,22.67,7.33,20.67,2.00,0.667,2740,119.30,21.07,6
12000,9,168,51.05,0.36,17.60,4.71,22.88,0.03,0.012,803,49.81,6.33,92
12000,20,138,20.31,0.90,10.38,0.09,8.49,0.98,0.283,739,40.54,2.46,93
12000,31,101,23.96,0.26,10.85,0.01,12.62,0.20,0.059,562,32.99,1.42,51
12000,3,58,51.91,0.62,18.41,1.00,22.03,0.00,0.000,1049,56.27,9.36,42
12000,1,7,25.06,0.86,10.71,2.57,11.57,2.43,0.857,1838,96.27,10.64,6
13000,9,267,52.13,0.09,17.43,4.28,23.96,0.02,0.007,675,42.73,5.25,123
13000,20,117,21.21,1.40,9.97,0.06,8.86,1.34,0.393,839,43.99,1.47,67
13000,31,64,22.56,0.05,10.20,0.00,12.25,0.09,0.016,885,47.19,1.39,34
13000,3,23,56.01,0.00,22.91,1.13,21.61,0.00,0.000,1899,95.13,25.79,17
13000,1,5,23.27,0.60,10.60,1.80,10.80,1.60,0.600,2258,116.35,13.08,4
14000,9,188,52.28,0.23,17.57,4.73,23.53,0.00,0.000,1044,59.72,9.27,114
14000,20,137,21.39,1.06,10.39,0.10,9.34,0.73,0.219,581,32.40,2.04,81
14000,31,92,23.47,0.48,10.68,0.00,12.18,0.53,0.130,586,33.15,1.37,45
14000,3,11,53.87,0.00,21.82,0.91,20.18,0.00,0.000,2590,121.63,41.56,9
15000,9,148,52.04,0.04,18.45,5.53,22.08,0.04,0.007,1227,70.57,11.11,96
15000,31,109,29.67,1.70,13.54,0.00,15.05,0.90,0.220,645,34.82,2.15,78
15000,20,89,19.65,0.54,9.22,0.03,9.75,0.31,0.101,778,41.29,3.49,51
15000,3,26,54.39,0.00,24.38,0.38,17.62,0.00,0.000,1160,55.74,19.04,15
16000,9,164,51.05,0.09,17.68,4.37,22.82,0.00,0.000,1088,62.12,9.02,97
16000,20,112,20.67,0.71,10.34,0.00,9.44,0.69,0.196,682,36.02,2.74,59
16000,31,98,23.08,0.35,10.04,0.00,12.28,0.22,0.061,532,30.00,1.59,53
16000,3,28,55.25,0.00,24.14,0.50,19.11,0.00,0.000,1039,48.92,19.99,17
17000,9,195,51.73,0.06,17.39,4.86,23.54,0.00,0.000,828,50.97,5.62,114
17000,31,85,22.54,0.19,10.59,0.00,11.85,0.05,0.024,586,33.17,1.58,40
17000,20,83,20.25,0.39,10.78,0.00,9.24,0.43,0.120,982,50.30,2.08,40
17000,3,28,55.79,0.00,22.68,1.68,20.14,0.00,0.000,1485,72.41,17.73,18
18000,9,136,51.78,0.55,17.10,4.24,23.48,0.02,0.007,974,57.56,5.56,87
18000,31,63,23.97,0.10,12.54,0.00,12.08,0.06,0.016,746,43.54,1.67,30
18000,20,34,19.35,0.41,9.97,0.00,8.88,0.50,0.147,1552,76.98,4.30,26
18000,3,16,59.57,0.00,26.31,1.00,19.56,0.00,0.000,1708,83.08,22.31,11
19000,31,125,24.57,0.25,11.39,0.00,12.87,0.15,0.040,696,38.85,2.06,72
19000,9,119,50.42,0.02,17.46,4.28,22.98,0.01,0.000,1092,67.09,8.11,73
19000,20,58,21.58,1.28,10.38,0.00,8.62,0.50,0.155,836,40.37,5.86,47
19000,3,12,50.25,0.00,22.75,0.42,15.92,0.00,0.000,1767,78.93,25.30,9
20000,9,150,51.24,0.09,18.25,3.73,23.67,0.01,0.007,872,54.09,7.24,95
20000,31,137,23.50,0.19,12.37,0.00,11.68,0.23,0.058,663,37.74,1.19,78
20000,20,50,28.02,0.14,12.08,0.14,15.54,0.14,0.060,818,43.77,2.47,34
20000,3,7,66.50,0.00,32.00,2.14,19.14,0.00,0.000,1528,85.94,16.93,4
21000,9,184,53.88,0.21,19.66,4.08,24.10,0.02,0.005,740,48.58,6.37,101
21000,31,167,24.73,0.65,11.29,0.00,12.81,0.34,0.096,512,30.08,1.14,95
21000,20,60,30.35,0.97,14.13,0.00,14.30,0.43,0.117,550,30.67,2.17,41
21000,3,9,70.72,0.00,35.78,3.33,18.67,0.00,0.000,1491,90.18,16.50,4
22000,9,212,48.51,0.14,17.30,3.47,22.33,0.00,0.000,922,54.44,6.47,132
22000,31,168,28.04,0.51,13.78,0.01,13.15,0.45,0.125,598,36.10,1.69,96
22000,20,16,20.97,0.00,10.00,0.00,10.81,0.00,0.000,1355,70.00,2.03,9
22000,3,7,70.65,0.00,38.86,4.86,16.14,0.00,0.000,1359,102.57,16.37,3
23000,9,215,50.03,0.09,18.42,3.57,22.93,0.03,0.014,1007,58.90,8.33,146
23000,31,147,25.65,0.43,12.67,0.01,12.10,0.39,0.109,859,47.31,2.74,92
23000,20,13,24.69,0.92,11.62,0.00,12.08,0.38,0.077,1132,55.64,1.88,11
23000,35,8,23.64,1.62,9.50,0.00,11.12,3.12,0.875,2378,111.85,8.72,7
23000,3,8,73.81,0.00,39.75,5.00,17.25,0.00,0.000,2080,141.64,26.97,6
24000,9,171,49.58,0.35,17.35,3.83,22.23,0.12,0.023,1162,64.21,11.23,116
24000,31,134,21.33,0.28,9.75,0.04,11.36,0.21,0.052,856,48.60,2.31,73
24000,3,6,72.88,0.00,39.33,4.50,17.17,0.00,0.000,2758,177.34,25.65,5
25000,9,268,49.12,0.67,17.82,3.33,21.50,0.06,0.019,718,42.63,6.74,147
25000,31,243,24.22,0.56,11.82,0.00,11.12,0.30,0.074,604,34.16,1.85,134
25000,3,12,55.65,0.00,25.75,2.00,16.75,0.00,0.000,1586,83.80,40.68,11
26000,31,222,22.42,0.10,11.18,0.01,10.79,0.14,0.054,633,34.55,2.20,141
26000,9,166,46.66,0.48,17.12,3.48,19.96,0.11,0.030,1091,58.92,9.84,124
26000,3,9,59.80,0.00,33.33,2.67,12.11,0.00,0.000,1230,66.97,36.99,8
27000,9,211,45.73,0.59,15.82,3.21,20.47,0.09,0.024,759,45.46,5.34,141
27000,31,146,24.47,0.51,11.72,0.03,11.77,0.38,0.110,712,38.52,2.19,88
28000,31,242,24.75,0.43,11.82,0.02,12.35,0.17,0.054,517,29.68,0.85,120
28000,9,185,41.68,0.37,15.09,3.18,18.32,0.05,0.027,939,52.08,7.08,122
29000,31,157,25.92,0.42,13.32,0.00,12.10,0.31,0.076,865,47.47,2.21,103
29000,9,67,51.80,0.82,17.58,3.54,23.09,0.01,0.000,1576,81.35,15.79,58
30000,31,147,24.50,0.44,12.52,0.01,12.45,0.24,0.068,617,37.16,0.84,82
30000,9,76,53.25,1.26,20.36,4.66,20.20,0.21,0.039,1356,76.81,11.10,54
31000,31,148,23.93,0.44,12.17,0.00,12.36,0.20,0.061,856,48.58,1.61,87
31000,9,99,59.59,1.80,20.54,4.05,23.77,0.13,0.040,1265,70.52,11.09,70
32000,31,253,26.18,0.37,13.02,0.00,12.85,0.30,0.083,524,33.27,0.91,149
32000,9,45,50.27,1.56,21.24,4.51,17.13,0.18,0.067,1161,67.64,6.39,30
32000,43,22,40.66,0.32,10.64,7.45,18.77,0.05,0.000,1349,73.20,5.26,18
33000,31,171,26.53,0.19,14.19,0.04,12.40,0.16,0.041,937,53.71,1.62,105
33000,44,40,15.97,0.05,7.12,0.00,8.38,0.00,0.000,543,26.67,1.63,25
33000,9,27,47.09,1.26,19.48,3.89,17.15,0.07,0.037,1620,86.79,9.85,20
33000,43,8,36.67,0.25,10.62,7.50,15.88,0.00,0.000,2133,105.81,8.78,6
34000,31,148,24.82,0.18,13.68,0.00,11.57,0.19,0.047,939,53.30,2.14,95
34000,44,37,17.74,0.00,7.03,0.00,9.57,0.00,0.000,402,20.22,0.67,20
34000,9,31,51.23,1.65,19.52,3.52,20.65,0.03,0.000,1061,68.06,7.58,19
34000,43,5,44.44,1.40,13.00,7.00,18.00,0.40,0.200,1662,79.93,3.60,4
35000,31,276,24.22,0.34,11.61,0.02,12.17,0.17,0.047,627,35.35,1.49,158
35000,9,58,48.09,1.81,18.83,3.38,17.81,0.12,0.034,878,52.26,9.72,41
35000,44,26,16.59,0.00,7.04,0.00,8.69,0.00,0.000,642,33.24,2.13,17
35000,43,22,38.72,0.23,12.45,6.95,16.55,0.00,0.000,575,34.22,4.58,17
36000,31,232,26.93,0.00,15.31,0.00,13.33,0.02,0.004,615,33.44,2.30,148
36000,9,65,50.30,1.98,19.97,4.88,17.82,0.32,0.123,720,46.10,5.81,56
36000,44,38,16.33,0.00,6.21,0.11,9.37,0.00,0.000,561,30.26,0.84,18
36000,46,10,64.64,0.00,19.70,5.10,29.70,0.00,0.000,1998,124.30,12.43,7
36000,43,5,36.06,0.80,9.60,6.80,16.00,0.00,0.000,1571,76.47,6.67,5
37000,31,235,24.14,0.38,13.95,0.00,10.70,0.19,0.043,532,30.63,1.29,134
37000,47,78,31.43,0.00,11.38,0.00,14.37,0.00,0.000,1069,49.11,9.66,53
37000,9,77,50.09,1.49,20.10,4.64,18.39,0.22,0.078,791,47.44,6.17,48
37000,44,48,16.32,0.00,5.85,0.12,9.65,0.00,0.000,483,25.46,1.12,25
37000,46,8,67.64,0.00,19.00,4.50,32.88,0.00,0.000,2623,147.08,17.93,6
38000,31,111,21.92,0.01,12.43,0.00,12.04,0.05,0.009,511,31.68,0.52,49
38000,47,66,31.15,0.00,10.42,0.00,16.56,0.00,0.000,1015,49.01,6.68,50
38000,9,54,48.69,1.00,20.39,4.41,17.80,0.24,0.074,1256,71.33,8.65,36
38000,44,53,18.46,0.00,6.77,0.17,10.81,0.00,0.000,553,29.83,0.87,32
39000,31,85,17.79,0.11,9.16,0.00,11.22,0.05,0.012,743,40.47,0.80,42
39000,47,84,31.29,0.05,11.67,0.00,14.25,0.05,0.012,839,39.90,7.42,51
39000,44,79,21.31,0.19,8.62,0.16,11.46,0.06,0.013,577,30.84,1.63,39
39000,9,40,50.81,0.72,22.43,4.90,17.75,0.15,0.050,1436,82.70,10.09,23
40000,31,80,14.31,0.15,7.35,0.00,9.35,0.20,0.050,795,40.41,1.02,46
40000,47,57,29.57,0.00,12.67,0.00,12.39,0.00,0.000,794,41.08,6.44,33
40000,44,47,21.56,0.00,9.91,0.04,10.91,0.00,0.000,636,34.99,1.32,22
40000,9,46,50.27,0.85,21.43,4.28,18.93,0.07,0.022,1131,68.70,5.94,26
40000,46,10,66.07,0.10,20.80,4.10,30.30,0.00,0.000,974,56.60,13.66,5
41000,47,80,30.01,0.00,13.76,0.00,11.86,0.00,0.000,788,38.36,8.03,50
41000,31,67,13.49,0.03,6.30,0.00,9.49,0.00,0.000,963,48.33,1.86,36
41000,44,50,22.38,0.04,9.34,0.04,12.84,0.10,0.020,544,29.78,1.41,24
41000,9,21,43.82,1.38,15.57,5.52,16.33,0.14,0.048,1766,99.19,13.32,19
42000,31,217,16.54,0.09,8.62,0.01,10.53,0.10,0.041,410,24.10,0.58,94
42000,47,105,31.23,0.09,12.50,0.02,13.86,0.02,0.010,679,34.45,6.03,67
42000,44,70,26.88,0.09,11.27,0.00,15.46,0.19,0.043,476,26.34,1.78,31
42000,9,18,50.99,0.22,21.89,6.39,17.72,0.00,0.000,1732,105.44,8.71,11
43000,31,193,17.29,0.27,8.83,0.00,10.40,0.09,0.026,564,30.49,0.99,88
43000,47,49,31.06,0.00,13.08,0.00,12.86,0.00,0.000,1085,54.21,7.93,33
43000,9,30,48.34,0.23,21.57,5.40,16.70,0.10,0.033,1302,82.09,9.14,20
43000,44,9,27.39,0.00,11.67,0.00,16.11,0.00,0.000,764,38.98,0.91,4
44000,31,155,16.06,0.52,7.66,0.00,9.46,0.28,0.103,597,31.54,0.94,82
44000,47,41,31.32,0.46,13.63,0.00,12.15,0.00,0.000,1294,63.84,10.12,27
44000,9,37,46.29,0.84,17.27,5.32,17.46,0.32,0.108,1264,74.52,7.05,27
44000,44,14,23.50,0.00,8.36,0.00,15.29,0.00,0.000,566,36.17,0.93,6
45000,31,149,16.59,0.23,8.83,0.00,9.82,0.05,0.020,719,37.61,1.36,87
45000,47,83,29.44,0.02,12.92,0.01,12.25,0.02,0.012,817,40.34,9.02,55
45000,44,46,25.33,0.67,9.33,0.02,15.22,0.00,0.000,568,31.63,2.73,26
45000,9,40,47.33,0.72,19.70,4.70,16.85,0.17,0.050,1178,71.74,7.14,30
46000,31,205,16.49,0.44,9.17,0.02,9.10,0.17,0.049,474,26.28,1.04,112
46000,44,50,24.90,0.00,11.02,0.00,14.42,0.00,0.000,482,29.92,1.23,29
46000,47,43,30.37,0.00,12.60,0.00,13.16,0.00,0.000,937,43.55,13.11,33
46000,9,34,49.12,0.91,21.00,5.68,15.79,0.32,0.088,1605,89.37,11.93,25
47000,31,194,15.61,0.10,7.80,0.01,10.29,0.05,0.010,553,31.10,1.21,98
47000,44,134,26.90,0.00,12.76,0.01,14.76,0.00,0.000,357,23.46,1.12,56
47000,9,41,46.62,1.22,16.85,3.76,16.56,0.41,0.098,1279,65.40,12.38,35
47000,47,14,30.37,0.00,13.07,0.00,12.71,0.00,0.000,1137,52.59,9.14,13
48000,31,158,15.43,0.11,8.43,0.00,9.72,0.04,0.013,690,38.95,0.91,88
48000,44,93,26.62,0.03,11.87,0.24,14.89,0.00,0.000,611,36.58,2.25,43
48000,9,26,53.81,0.58,20.19,5.08,22.35,0.00,0.000,789,52.01,2.16,17
49000,44,166,28.05,0.08,12.90,0.13,15.15,0.00,0.000,481,30.24,1.11,57
49000,31,142,15.45,0.25,7.94,0.00,9.90,0.06,0.021,635,36.47,1.18,80
49000,9,43,52.88,0.79,22.35,6.21,18.47,0.16,0.047,877,55.90,5.73,21
50000,31,129,16.04,0.17,8.30,0.10,10.34,0.03,0.008,820,43.52,1.32,69
50000,44,107,29.38,0.00,13.02,0.24,16.49,0.00,0.000,780,44.94,2.63,55
50000,9,32,49.62,0.59,20.62,6.34,17.88,0.22,0.031,1307,74.38,12.85,21
51000,44,159,27.70,0.00,12.52,0.09,15.25,0.00,0.000,669,37.90,2.23,77
51000,31,83,14.29,0.17,7.57,0.00,9.06,0.17,0.048,811,41.48,1.31,47
51000,9,7,46.70,0.29,18.86,6.00,17.71,0.00,0.000,2647,150.06,5.99,7
52000,31,204,15.80,0.09,7.89,0.00,10.67,0.08,0.025,533,29.37,0.82,78
52000,44,173,27.62,0.01,12.06,0.07,15.45,0.00,0.000,598,34.01,3.66,84
52000,9,5,50.55,0.00,27.40,4.80,12.00,0.00,0.000,2057,121.23,13.55,5
53000,44,150,26.63,0.00,11.97,0.09,15.13,0.00,0.000,677,39.88,3.50,69
53000,31,138,15.30,0.21,7.61,0.00,9.91,0.12,0.029,624,32.08,1.13,71
54000,44,108,26.76,0.00,11.91,0.09,15.25,0.00,0.000,884,48.94,3.14,52
54000,31,104,15.91,0.12,8.13,0.01,10.64,0.07,0.019,460,26.57,1.07,50
55000,31,270,17.68,0.20,10.11,0.00,11.80,0.16,0.056,417,23.44,1.80,167
55000,44,107,27.65,0.04,11.65,0.18,16.12,0.00,0.000,752,40.89,3.11,61
56000,44,163,26.10,0.08,11.66,0.17,14.47,0.03,0.006,580,32.09,2.96,85
56000,31,83,15.90,0.19,8.41,0.00,10.20,0.19,0.048,810,44.58,0.90,39
56000,60,15,29.03,0.20,14.27,0.00,16.93,0.53,0.133,415,23.91,0.38,10
57000,31,115,14.49,0.12,7.70,0.00,9.26,0.13,0.035,854,44.23,1.41,64
57000,44,76,25.55,0.05,11.13,0.22,14.58,0.07,0.013,813,42.90,3.78,44
57000,60,8,18.48,0.00,8.38,0.00,12.12,0.00,0.000,980,52.80,0.75,7
58000,31,171,15.93,0.22,8.33,0.00,10.02,0.16,0.035,467,25.49,0.42,65
58000,44,103,27.32,0.02,13.03,0.02,14.51,0.00,0.000,672,37.45,3.10,49
58000,60,7,16.43,0.00,9.86,0.00,7.57,0.00,0.000,1249,70.24,2.49,5
59000,31,204,14.97,0.22,7.51,0.00,9.76,0.17,0.049,527,28.32,0.71,102
59000,44,111,25.97,0.00,11.54,0.02,14.75,0.00,0.000,699,39.64,3.44,53
59000,60,30,18.42,0.60,9.70,0.00,8.97,0.30,0.067,548,33.33,1.10,15
60000,44,127,25.81,0.00,11.47,0.17,14.52,0.00,0.000,754,41.53,3.75,56
60000,31,120,16.34,0.08,9.32,0.00,9.86,0.04,0.008,859,44.80,0.90,64
60000,60,25,17.84,0.76,8.76,0.00,8.88,0.12,0.040,664,36.20,2.09,10
61000,31,120,14.74,0.40,7.96,0.00,8.75,0.09,0.025,749,37.82,1.01,66
61000,44,98,25.27,0.00,10.96,0.12,14.60,0.00,0.000,827,45.51,2.74,41
61000,60,21,19.55,0.00,10.24,0.00,10.62,0.00,0.000,831,45.31,2.14,10
62000,44,232,25.35,0.03,10.66,0.07,14.53,0.02,0.004,491,27.27,3.19,105
62000,31,113,16.19,0.19,8.73,0.00,10.06,0.07,0.018,743,39.84,0.90,62
62000,60,22,16.78,0.00,10.18,0.00,7.73,0.00,0.000,1092,57.67,4.07,6
63000,44,117,26.50,0.00,11.78,0.24,14.67,0.00,0.000,816,44.89,4.56,62
63000,31,110,16.03,0.38,8.09,0.00,10.01,0.05,0.009,765,41.83,1.16,77
63000,60,38,19.37,0.45,11.05,0.00,8.47,0.26,0.053,797,42.60,2.63,20
64000,44,186,25.85,0.03,11.24,0.11,14.69,0.00,0.000,612,34.52,3.01,80
64000,31,125,20.90,0.34,11.96,0.00,11.41,0.09,0.016,755,43.60,1.08,81
64000,60,14,16.35,0.00,9.71,0.00,7.50,0.00,0.000,1192,63.44,2.33,8
65000,44,162,25.82,0.00,10.88,0.01,15.09,0.00,0.000,617,35.40,3.53,76
65000,31,107,16.72,0.02,9.50,0.00,10.21,0.00,0.000,897,50.07,1.31,60
65000,60,51,18.82,0.00,11.75,0.00,8.31,0.00,0.000,592,35.69,0.57,14
66000,44,101,25.97,0.00,12.06,0.07,14.06,0.00,0.000,1084,58.64,3.33,54
66000,31,59,17.59,0.05,9.27,0.20,11.15,0.00,0.000,813,44.24,1.05,34
66000,60,19,16.53,0.00,10.26,0.00,7.26,0.00,0.000,1639,78.89,2.97,12
67000,44,118,26.95,0.00,12.75,0.10,14.21,0.00,0.000,714,39.45,3.42,62
67000,60,52,20.05,0.50,10.79,0.00,9.58,0.62,0.154,342,21.26,0.56,25
67000,31,36,31.36,2.03,12.69,0.00,20.06,0.75,0.278,556,29.94,0.79,18
68000,44,161,27.31,0.06,12.42,0.02,14.90,0.13,0.019,592,34.12,2.94,71
68000,60,38,18.76,0.08,9.82,0.00,10.21,0.16,0.053,745,43.90,1.00,16
68000,31,5,21.69,1.40,12.20,0.00,9.60,1.00,0.200,1373,72.27,1.25,5
69000,44,113,26.57,0.00,11.55,0.16,15.28,0.00,0.000,737,41.70,1.88,46
69000,60,20,23.49,0.40,12.90,0.00,11.05,0.20,0.050,1114,57.55,1.94,15
69000,31,9,21.58,0.00,9.89,0.44,14.78,0.00,0.000,497,31.11,0.02,7
70000,60,145,21.00,0.18,9.06,0.00,12.68,0.12,0.041,388,23.25,0.83,62
70000,44,85,26.66,0.00,11.79,0.08,15.04,0.00,0.000,985,55.10,2.32,36
70000,61,34,13.53,0.00,7.12,0.00,9.26,0.00,0.000,396,21.62,0.48,11
70000,31,8,18.23,0.00,11.88,0.00,9.75,0.00,0.000,660,46.20,0.70,2
71000,44,99,25.77,0.00,12.60,0.00,13.38,0.00,0.000,798,46.29,2.26,46
71000,60,72,20.80,0.43,9.79,0.00,11.51,0.43,0.111,546,29.68,1.08,34
71000,61,24,12.85,0.00,5.83,0.00,9.62,0.00,0.000,560,28.60,0.24,10
71000,31,7,18.52,1.57,9.71,0.00,9.57,0.71,0.143,668,35.77,2.22,5
72000,44,119,24.90,0.00,11.28,0.01,14.05,0.00,0.000,791,45.58,2.30,48
72000,61,28,15.84,0.00,8.75,0.00,10.07,0.00,0.000,415,23.14,0.50,11
72000,60,27,24.77,1.81,7.78,0.00,15.11,1.41,0.407,616,33.88,1.13,16
72000,31,10,14.50,0.30,8.20,0.00,7.40,0.00,0.000,620,37.06,0.78,7
73000,44,88,25.07,0.02,12.56,0.00,12.99,0.00,0.000,1011,57.47,4.61,42
73000,61,78,18.95,0.03,10.58,0.00,12.36,0.00,0.000,567,31.70,0.65,27
73000,31,64,17.18,0.19,9.06,0.09,9.12,0.09,0.031,413,25.43,0.32,22
73000,60,21,16.75,0.67,7.29,0.00,9.29,1.14,0.381,1214,58.55,2.38,11
74000,31,153,17.93,0.42,8.84,0.12,9.55,0.23,0.059,284,16.08,0.65,64
74000,44,132,24.50,0.00,12.22,0.02,12.94,0.00,0.000,592,36.10,2.01,54
74000,61,46,17.09,0.17,9.24,0.00,11.13,0.09,0.022,647,34.07,0.56,18
75000,44,187,25.34,0.00,12.12,0.06,13.57,0.00,0.000,655,37.62,2.19,73
75000,31,21,15.57,0.14,7.43,0.67,8.29,0.24,0.048,538,28.92,0.36,12
75000,61,15,13.25,0.00,7.40,0.00,8.60,0.00,0.000,1033,52.26,2.50,9
76000,31,417,18.75,0.42,9.32,0.07,9.82,0.20,0.048,168,11.93,0.36,168
76000,44,81,23.91,0.00,11.41,0.23,12.67,0.00,0.000,982,52.67,3.40,42
76000,60,40,23.59,2.33,7.55,0.00,13.22,1.05,0.275,343,21.24,0.78,20
76000,61,40,26.65,0.38,9.55,0.25,19.88,0.12,0.050,267,17.98,0.64,17
77000,31,728,19.92,0.48,8.52,0.16,12.06,0.24,0.058,149,9.49,1.29,404
77000,44,137,25.72,0.04,11.88,0.04,14.01,0.04,0.007,430,28.25,1.69,49
78000,44,133,25.20,0.00,10.79,0.18,14.05,0.00,0.000,674,36.34,3.99,58
78000,31,93,21.19,1.34,9.72,0.75,10.48,0.59,0.183,385,19.48,3.15,66
79000,31,404,13.42,0.02,6.82,0.00,8.00,0.02,0.005,295,16.18,0.90,136
79000,44,143,25.23,0.00,11.55,0.03,13.59,0.00,0.000,504,28.84,2.88,74
80000,44,147,25.40,0.03,11.54,0.04,13.86,0.03,0.007,528,31.36,2.30,71
80000,31,99,14.48,0.01,7.55,0.08,7.45,0.01,0.000,902,40.64,1.33,51
81000,31,122,13.08,0.08,6.75,0.00,7.43,0.07,0.016,807,37.62,1.16,62
81000,44,119,25.99,0.00,12.76,0.00,13.19,0.00,0.000,777,43.36,3.80,46
82000,31,139,14.33,0.06,7.57,0.00,8.21,0.04,0.007,881,41.61,1.46,64
82000,44,104,24.68,0.00,12.15,0.00,12.52,0.00,0.000,888,48.70,3.81,47
83000,31,130,14.47,0.00,7.69,0.16,8.39,0.00,0.000,750,36.70,1.24,62
83000,44,74,25.90,0.00,12.69,0.11,13.20,0.00,0.000,1045,57.70,4.63,30
84000,31,170,14.94,0.01,7.88,0.01,8.86,0.04,0.006,516,27.35,1.01,76
84000,44,141,26.03,0.00,12.40,0.07,13.36,0.00,0.000,755,42.77,4.06,55
85000,31,138,14.57,0.19,7.59,0.06,8.28,0.12,0.029,729,37.35,1.17,66
85000,44,76,26.33,0.00,12.03,0.11,14.03,0.00,0.000,818,45.35,3.83,32
86000,31,171,13.78,0.00,7.68,0.00,7.92,0.00,0.000,736,36.68,1.23,83
86000,44,128,26.59,0.00,12.38,0.12,13.95,0.00,0.000,557,31.07,3.57,66
87000,44,167,27.49,0.05,13.08,0.04,14.23,0.00,0.000,683,36.76,4.03,82
87000,31,121,13.30,0.13,7.28,0.00,7.45,0.07,0.033,804,38.25,1.68,62
88000,31,433,17.42,0.38,6.84,0.00,11.76,0.20,0.053,345,18.79,0.63,184
88000,44,88,25.72,0.00,11.50,0.14,14.09,0.00,0.000,850,45.95,4.42,50
89000,31,574,21.36,0.21,10.60,0.01,13.47,0.10,0.030,326,17.30,1.14,309
89000,44,138,25.41,0.00,11.32,0.07,14.09,0.00,0.000,517,31.71,2.42,65
90000,44,208,24.61,0.00,12.30,0.64,12.19,0.00,0.000,578,34.19,3.30,88
90000,31,183,13.14,0.05,6.96,0.00,7.87,0.06,0.016,699,34.36,1.32,87
91000,31,150,13.96,0.09,7.00,0.01,8.73,0.04,0.013,664,33.49,1.11,66
91000,44,92,25.12,0.00,10.46,0.00,14.46,0.00,0.000,983,52.26,4.75,57
92000,44,138,24.61,0.00,9.88,0.16,14.67,0.00,0.000,616,34.40,3.81,60
92000,31,125,14.59,0.10,7.52,0.02,8.71,0.10,0.024,773,37.31,1.04,65
