step,event,lineage,other,size
5000,birth,1,0,111
5000,birth,3,0,71
5000,birth,5,0,52
5000,birth,9,0,17
6000,birth,21,0,10
9000,split,20,1,112
11000,split,31,1,65
11000,extinct,5,0,22
14000,extinct,1,0,5
14000,extinct,21,0,6
23000,split,35,20,8
26000,extinct,35,0,8
29000,extinct,3,0,9
29000,extinct,20,0,13
32000,split,43,9,22
33000,split,44,9,40
36000,split,46,9,10
37000,split,47,44,78
37000,extinct,43,0,5
43000,extinct,46,0,10
50000,extinct,47,0,14
55000,extinct,9,0,5
56000,split,60,31,15
70000,split,61,31,34
78000,extinct,61,0,40
79000,extinct,60,0,40
