step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land
1000,11038,9017,122666,771445,742044,637726,11053,52821,1590,1,217525,4801107,182589.248,70600.644,0.2348,67408.253,0.242,0.269,0.250,0.238,0.652,0.321,856,0.0208,0.6781,0.100,16.5,48.9,91.9,47.60,4.16,4.96,3.14,35.35,7.84,1.047,0.094,0.051,0.052,25.462,0.702,0.0022,146,454,1846,8647,58,0,0.000,5489,3530,2832,4676,669,3920,6449,0.00,0.74,12129,34.4405,66667,10041,539929,2812.2,-0.0,460838,56.971,2631002.543,9.56e-15,0.00093,30.00,226274,121.096,2.407,117.597,1.092,121.097,8881,571,1586,0.4167,0.836,1.032,1.275,1.034,0.921,1.168,36953.073,12372.626,177506.752,37482.104,35008.645,2022.641,702.729,467.021,0.706,0.581,0.566,0.883,0.730,0.666,7397,55205,0.6953,0.6162,0.5875,0.9999,0.0520,0.0522,0.5384,0.6760,0.8000,0.0960,0.0605,0.0342,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,18009,1.0000,0.7536,0.7636,0.9990,0.0520,0.0522,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0905,5.1767,5.1833,0.1243,0.2327,0.1995,0.423,0.507,0.443,0.463,7978,0.1659,0.0093,0.0117,0.00237,0.00166,0.00149,23.36,28.14,27.87,197.6157,0.0178,71.7633,35.1998,21.7713,1080106,1531710,0.6611,0.0066,5780.2,197.6157,21.62
2000,13364,3873,46514,113354,105792,65690,1150,18946,1517,0,197537,2186195,36389.967,14587.171,0.2861,11055.056,0.170,0.479,0.174,0.176,0.563,0.345,948,0.0333,0.6456,0.091,16.8,39.5,78.9,40.70,2.15,6.15,1.49,30.91,7.66,1.072,0.146,0.076,0.080,11.184,0.424,0.0026,146,1085,1152,12405,50,0,0.000,6430,868,2732,9764,497,1150,11717,0.00,5.29,14249,14.6217,66759,10729,499179,2985.5,-0.0,515792,23.236,2631002.543,6.73e-15,0.00068,25.34,35394,33.955,2.237,30.842,0.876,33.956,3154,3418,6792,0.3229,0.878,1.043,1.290,1.109,0.916,1.133,15154.934,13986.286,10179.868,15091.276,22173.879,1192.933,866.311,1472.871,0.573,0.537,0.574,0.547,0.574,0.606,13131,17819,0.6274,0.3158,0.4129,0.9997,0.0444,0.0506,0.5535,0.7700,0.8419,0.1280,0.0311,0.0168,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,4502,0.9974,0.6268,0.6709,0.9996,0.0444,0.0506,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2249,5.1026,5.0862,0.0570,0.1345,0.1137,0.256,0.244,0.215,0.288,1404,0.1017,0.0023,0.0032,0.00230,0.00100,0.00079,26.25,28.61,27.48,1065.2902,0.0268,37.5465,13.8853,9.3503,1093266,1525900,1.3208,0.0532,9632.6,1065.2902,26.00
3000,11204,4024,56532,134646,124995,76870,1244,16965,2148,0,263137,2823027,43105.839,19004.683,0.2534,14837.336,0.124,0.627,0.128,0.121,0.581,0.307,1080,0.0608,0.6421,0.075,16.1,43.3,78.9,38.83,3.28,9.87,0.62,25.07,7.59,1.113,0.213,0.252,0.270,13.101,0.413,0.0024,97,396,1153,15880,123,0,0.000,6217,60,1974,9170,426,1844,8934,0.50,6.69,15224,17.2050,66677,10807,463543,2330.6,-0.0,549389,16.003,2631002.543,6.37e-15,0.00234,14.43,43646,34.132,2.240,31.394,0.498,34.133,4859,2521,3824,0.2847,0.928,1.066,1.364,1.159,0.941,1.166,13533.680,15730.190,18165.438,13461.649,26316.089,1490.231,1442.197,1234.919,0.717,0.486,0.531,0.617,0.499,0.603,12193,30475,0.7437,0.3936,0.4505,0.9994,0.0415,0.0637,0.5436,0.9387,0.8986,0.1440,0.0195,0.0194,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,8160,0.9992,0.8081,0.7978,0.9986,0.0415,0.0637,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3360,5.0949,5.1202,0.0621,0.0718,0.0646,0.099,0.089,0.103,0.140,944,0.0625,0.0040,0.0034,0.00223,0.00097,0.00100,22.28,27.25,26.92,5113.5675,0.0488,40.1690,6.5148,9.4886,1092783,1526889,1.7801,0.1075,9209.2,5113.5675,22.38
4000,10102,3841,45037,99075,89508,53127,911,15117,2127,2,257369,3291629,36258.642,14374.032,0.2749,9951.823,0.090,0.744,0.074,0.093,0.617,0.278,1227,0.0688,0.6351,0.071,15.7,39.6,78.5,36.08,3.51,8.94,0.44,23.20,7.52,1.122,0.204,0.269,0.285,14.922,0.392,0.0023,108,450,1486,16485,225,0,0.000,5513,53,1734,8315,168,1325,8609,1.50,7.89,16255,17.4872,66644,13429,436331,1925.2,-0.0,582471,15.372,2631002.543,1.95e-15,0.00842,37.93,32234,32.506,2.480,29.669,0.358,32.507,4229,2646,3227,0.3166,0.920,1.072,1.379,1.198,0.945,1.167,11276.641,10693.045,18393.022,11201.268,16616.175,1734.787,1240.438,1446.983,0.763,0.516,0.514,0.623,0.477,0.531,17671,24467,0.7350,0.2639,0.3746,0.9977,0.0443,0.0705,0.5720,1.0160,0.9016,0.1629,0.0275,0.0323,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,3482,0.9991,0.8805,0.8169,0.9977,0.0444,0.0705,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3760,5.2633,5.2151,0.0687,0.0526,0.0434,0.070,0.049,0.065,0.077,944,0.0577,0.0047,0.0036,0.00230,0.00080,0.00094,27.40,27.13,27.23,5497.9357,0.0519,28.2671,7.3057,8.0665,1093674,1526048,1.8439,0.1284,8644.1,5497.9357,25.42
5000,10556,4147,48754,111498,101953,61369,1375,14231,1923,9,243145,3210833,38189.655,14800.836,0.2650,10773.633,0.136,0.699,0.067,0.097,0.618,0.279,954,0.0628,0.6390,0.070,16.5,45.8,80.6,39.58,3.41,10.02,0.60,25.55,7.55,1.126,0.221,0.269,0.286,16.169,0.412,0.0021,95,411,2029,14127,409,13,0.298,6210,110,2125,8321,293,1682,8581,2.00,8.43,17101,18.5086,66625,16816,415612,1822.8,-0.0,609447,15.291,2631002.543,2.27e-14,0.00097,12.68,35673,33.025,2.480,30.056,0.490,33.026,4572,2631,3353,0.3108,0.923,1.069,1.382,1.192,0.948,1.175,11176.018,12316.443,19164.163,11077.117,18722.008,1545.063,1236.647,1245.494,0.764,0.498,0.538,0.652,0.468,0.551,24235,28045,0.7116,0.2181,0.3414,0.9983,0.0309,0.0730,0.5462,0.9109,0.8584,0.1451,0.0237,0.0243,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,3317,0.9984,0.7760,0.7227,0.9978,0.0310,0.0731,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2467,5.1506,5.2022,0.0709,0.0746,0.0587,0.138,0.059,0.122,0.094,775,0.0486,0.0045,0.0028,0.00239,0.00077,0.00084,25.95,27.46,27.54,5123.8512,0.0546,30.2596,7.4908,7.7999,1094035,1524251,1.2759,0.0929,8575.5,5123.8512,23.03
6000,11244,4565,57370,133395,123027,74755,1270,14496,1806,13,270675,3481538,46171.514,18356.651,0.2800,13620.179,0.102,0.705,0.067,0.125,0.626,0.280,1112,0.0570,0.6249,0.071,19.9,47.9,82.8,40.26,3.62,9.61,0.64,26.39,7.43,1.158,0.208,0.251,0.269,17.212,0.421,0.0020,85,383,2979,13953,430,20,0.329,6638,205,1736,9303,1602,1954,7688,1.75,7.84,16964,20.6709,66597,14424,388446,1893.3,-0.0,637134,15.969,2631002.543,3.54e-15,0.00090,23.20,45818,39.912,2.619,36.613,0.679,39.912,6216,1927,3101,0.2295,0.954,1.105,1.412,1.207,0.952,1.187,14718.134,15146.046,20689.690,14577.439,24524.563,2138.162,864.992,1733.318,0.742,0.505,0.566,0.612,0.518,0.571,25580,29973,0.5633,0.3003,0.3260,0.9991,0.0383,0.0651,0.5715,0.9012,0.9127,0.1355,0.0187,0.0202,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,9542,0.9997,0.7975,0.7875,0.9981,0.0383,0.0653,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3563,5.0210,5.1309,0.0728,0.0757,0.0566,0.114,0.073,0.118,0.081,852,0.0485,0.0033,0.0038,0.00230,0.00103,0.00097,22.65,27.09,26.60,4566.0786,0.0607,39.6410,8.0334,7.9356,1093839,1522834,0.6430,0.0301,9050.2,4566.0786,19.40
7000,10116,4414,52509,129238,118537,75994,735,16906,2087,13,285648,3492847,45044.042,17544.029,0.2929,12314.438,0.115,0.710,0.052,0.123,0.610,0.286,835,0.0710,0.6210,0.056,20.8,46.7,82.1,40.62,3.45,10.53,0.76,25.88,7.26,1.144,0.226,0.261,0.283,18.136,0.388,0.0023,103,466,3982,15429,627,23,0.084,6365,583,1379,8154,1024,1502,7590,2.00,8.71,14180,19.5252,66633,13456,360417,2756.9,-0.0,669865,18.220,2631002.543,7.61e-15,0.00068,24.47,44000,37.156,2.302,34.261,0.594,37.157,5104,1914,3098,0.2705,0.925,1.108,1.406,1.189,0.944,1.195,12378.232,13735.044,25130.376,12223.487,20004.616,2427.554,1045.033,1757.004,0.728,0.439,0.548,0.656,0.490,0.597,26518,30133,0.5877,0.2837,0.3643,0.9994,0.0428,0.0677,0.5800,0.8741,0.8879,0.1354,0.0213,0.0166,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,3197,0.9992,0.7860,0.8118,0.9989,0.0428,0.0677,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2469,4.9585,5.0330,0.0749,0.0734,0.0623,0.144,0.089,0.130,0.107,1301,0.0644,0.0045,0.0053,0.00228,0.00089,0.00086,26.97,26.67,27.14,4292.4541,0.0660,32.7452,9.9331,8.2865,1095763,1521734,0.4586,0.0134,9606.7,4292.4541,21.78
8000,9513,3950,45418,108878,98916,63079,381,12386,1594,12,250430,3227537,38681.288,15245.062,0.2987,10569.887,0.066,0.782,0.067,0.085,0.609,0.288,762,0.0695,0.6212,0.061,19.6,44.4,81.1,37.61,3.93,9.73,0.60,23.35,7.03,1.178,0.213,0.293,0.317,18.446,0.382,0.0020,94,470,5421,10938,1220,29,0.216,5952,590,764,8159,1288,1232,6993,2.00,8.04,13964,18.5058,66500,15345,338236,2286.4,-0.0,695374,14.330,2631002.543,1.81e-14,0.00028,7.77,38641,33.090,2.440,30.075,0.576,33.091,4950,1624,2939,0.2120,0.953,1.151,1.437,1.218,0.946,1.239,9626.932,12978.286,21478.667,9494.902,18277.606,2184.313,736.621,1754.241,0.718,0.453,0.545,0.648,0.454,0.594,27739,27936,0.6558,0.3024,0.2694,0.9994,0.0471,0.0702,0.5820,0.9131,0.8993,0.1677,0.0245,0.0182,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,2876,0.9991,0.8046,0.7504,0.9978,0.0471,0.0702,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1970,5.1203,4.9674,0.0798,0.0837,0.0687,0.122,0.070,0.102,0.115,1217,0.0715,0.0048,0.0044,0.00211,0.00070,0.00089,23.04,27.57,27.75,4583.9949,0.0628,28.2965,8.0239,6.3062,1097482,1520633,0.8149,0.1015,9786.4,4583.9949,16.84
9000,8108,3647,43695,95678,86861,51321,662,10560,1448,43,200641,2932624,35871.350,13641.191,0.2947,9945.778,0.062,0.803,0.056,0.080,0.610,0.296,672,0.0671,0.6171,0.064,19.3,45.2,85.0,37.96,4.51,8.97,0.61,23.86,7.15,1.180,0.194,0.352,0.379,20.459,0.379,0.0019,79,413,5501,10139,1458,34,0.106,5179,58,1507,6543,157,1363,6588,1.75,7.13,18837,20.1817,66459,15137,322137,1873.2,-0.0,711214,12.387,2631002.543,1.20e-14,0.00116,30.68,34579,30.034,2.362,27.266,0.406,30.035,4044,1480,2584,0.2273,0.953,1.142,1.472,1.220,0.955,1.247,10436.358,12902.902,16295.154,10343.959,19178.016,1330.444,931.379,1433.590,0.737,0.456,0.543,0.574,0.493,0.553,29762,28495,0.7290,0.2392,0.2364,0.9995,0.0406,0.0642,0.5507,0.9850,0.9228,0.1842,0.0217,0.0282,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,3529,0.9996,0.8331,0.7836,0.9989,0.0406,0.0642,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3007,4.9626,5.0124,0.0845,0.0723,0.0628,0.125,0.073,0.126,0.088,1025,0.0818,0.0039,0.0044,0.00209,0.00087,0.00091,25.14,27.06,27.03,5286.6045,0.0451,29.9914,6.8628,5.5240,1099151,1519817,1.4979,0.1820,9303.7,5286.6045,18.95
10000,9725,4124,52304,134247,123646,81500,443,11648,1485,53,247445,3153389,47093.228,16348.448,0.2684,12197.317,0.056,0.775,0.095,0.075,0.610,0.297,731,0.0598,0.6162,0.065,19.3,44.3,85.0,38.27,3.79,9.93,0.67,23.88,7.08,1.162,0.218,0.317,0.344,18.736,0.383,0.0019,74,361,5877,12359,2052,35,0.124,6271,39,1352,8334,229,1775,7721,2.00,7.54,18313,21.5905,66436,12587,304996,2909.3,-0.0,726988,13.041,2631002.543,2.69e-14,0.00040,11.37,49836,35.482,2.421,32.476,0.584,35.523,4668,1930,3127,0.2533,0.954,1.138,1.423,1.213,0.961,1.210,12895.506,16104.777,23606.715,12798.911,22884.919,1824.601,1162.582,1163.949,0.729,0.443,0.555,0.664,0.528,0.618,26891,31555,0.7157,0.2477,0.2834,0.9995,0.0406,0.0662,0.5745,0.9112,0.8500,0.1629,0.0169,0.0319,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,5083,0.9998,0.8325,0.7510,0.9992,0.0406,0.0662,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2487,4.9653,5.0626,0.0815,0.0838,0.0658,0.122,0.071,0.109,0.109,863,0.0642,0.0023,0.0035,0.00226,0.00098,0.00105,26.30,27.68,28.00,5303.8405,0.0493,36.2009,6.9492,6.0921,1100037,1517610,1.8698,0.1884,8882.2,5303.8405,19.36
