step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land
1000,11587,8788,127066,779350,748327,640804,11480,55499,2357,0,253332,4993028,182828.406,71948.969,0.2447,68074.508,0.244,0.275,0.259,0.221,0.649,0.318,1088,0.0261,0.6826,0.099,14.5,48.5,88.6,46.77,4.16,4.97,2.91,34.73,7.71,1.044,0.106,0.049,0.049,23.693,0.675,0.0023,144,448,1812,13037,56,0,0.000,5760,3480,3127,4980,776,3936,6875,0.00,0.66,11493,33.2293,66421,9762,539523,2754.6,-0.0,451413,57.326,2631002.543,3.84e-14,0.00093,30.00,230434,126.196,2.238,122.957,1.000,126.196,9110,830,1647,0.4164,0.846,1.030,1.243,1.040,0.915,1.132,37276.422,12249.217,177898.512,37808.789,35195.614,2235.254,1157.455,481.752,0.708,0.562,0.576,0.880,0.716,0.674,7316,56060,0.6982,0.6032,0.5308,0.9999,0.0512,0.0545,0.5389,0.6512,0.7965,0.0962,0.0812,0.0400,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,17505,0.9999,0.7000,0.7724,0.9990,0.0512,0.0545,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0793,4.9403,5.1172,0.1154,0.2220,0.1904,0.399,0.466,0.405,0.431,8034,0.1664,0.0095,0.0116,0.00237,0.00164,0.00146,23.35,27.18,28.10,462.6976,0.0194,72.2863,35.4807,21.8454,1080508,1531640,0.5913,0.0065,16862.9,462.6976,21.62
2000,9295,3133,44535,91656,83647,46108,1013,19842,2977,0,201315,2207070,27994.402,13392.600,0.3027,9584.065,0.164,0.487,0.205,0.145,0.591,0.308,1124,0.0511,0.6728,0.081,12.2,40.6,86.3,39.13,3.50,7.79,1.05,26.79,7.41,1.098,0.192,0.148,0.154,12.722,0.401,0.0029,122,1053,1019,14651,41,0,0.000,4888,991,2933,5371,359,991,7945,0.00,3.65,13998,13.9767,66400,15099,503262,1663.7,-0.0,497446,20.807,2631002.543,2.28e-14,0.00068,25.34,29799,29.050,2.178,26.409,0.463,29.050,3202,1756,4337,0.3096,0.913,1.074,1.315,1.120,0.948,1.141,10370.683,9136.161,11589.027,10343.922,15645.519,1409.772,1145.356,1253.407,0.613,0.531,0.617,0.626,0.449,0.501,17767,17241,0.7009,0.4219,0.4015,0.9999,0.0416,0.0518,0.5053,0.8099,0.8428,0.1703,0.0375,0.0190,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,5268,0.9993,0.6843,0.7536,0.9997,0.0416,0.0518,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1396,4.9446,4.9802,0.0649,0.1040,0.0851,0.134,0.187,0.166,0.137,1499,0.1009,0.0032,0.0031,0.00236,0.00061,0.00052,27.76,26.85,26.68,3049.9853,0.0281,26.2057,13.7586,7.0485,1092573,1529188,1.0631,0.0463,28342.4,3049.9853,26.00
3000,14936,4582,64137,175820,166414,110166,1517,17699,2431,1,243545,2866079,57213.839,19677.778,0.2634,15668.653,0.155,0.559,0.135,0.151,0.619,0.282,962,0.0383,0.6424,0.076,14.1,45.1,86.9,40.85,3.57,7.73,0.85,28.70,7.68,1.088,0.172,0.237,0.248,15.131,0.308,0.0024,86,359,1109,15752,91,0,0.000,6925,103,2310,12523,646,1983,12307,0.00,3.97,15524,18.1306,66210,13509,471397,4941.3,-0.0,524170,14.154,2631002.543,7.08e-16,0.00103,14.43,52110,35.413,2.190,32.404,0.819,35.414,5885,3374,5677,0.3532,0.897,1.055,1.337,1.120,0.945,1.139,15857.028,18815.151,28027.972,15805.854,29048.667,1399.415,1255.064,1354.647,0.750,0.508,0.577,0.746,0.532,0.611,19772,29595,0.7446,0.3535,0.4178,0.9999,0.0371,0.0519,0.5194,0.8454,0.8264,0.1581,0.0331,0.0198,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,7842,0.9990,0.7358,0.6915,0.9990,0.0371,0.0519,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0238,4.9651,4.9949,0.0699,0.0896,0.0802,0.099,0.194,0.100,0.152,928,0.0528,0.0036,0.0022,0.00214,0.00094,0.00081,22.80,27.64,27.41,13755.7639,0.0402,45.2045,5.5483,8.6057,1087533,1525738,1.3373,0.0941,28158.9,13755.7639,22.38
4000,12757,5586,71882,204217,194141,130383,1952,17974,2280,8,219856,3677036,66011.451,26349.188,0.3044,22166.575,0.145,0.576,0.150,0.129,0.658,0.258,767,0.0455,0.6239,0.068,14.0,47.3,89.5,41.56,4.29,8.52,0.69,28.06,7.49,1.101,0.190,0.315,0.327,24.500,0.368,0.0020,81,355,1905,12276,229,0,0.000,6623,81,2640,10036,327,2242,10188,0.00,4.58,11336,15.6187,66080,11047,435229,4159.9,-0.0,554770,17.455,2631002.543,2.94e-14,0.00039,37.93,61749,46.821,2.567,43.613,0.641,46.822,5962,2953,3842,0.3561,0.899,1.059,1.378,1.150,0.945,1.144,16873.000,21657.651,35942.570,16794.475,35440.980,1418.572,1156.919,1607.122,0.808,0.525,0.589,0.743,0.546,0.633,13339,42023,0.7323,0.2779,0.3901,0.9994,0.0359,0.0554,0.4943,0.8837,0.8821,0.1527,0.0432,0.0286,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,10444,0.9997,0.7904,0.7502,0.9990,0.0359,0.0554,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9751,4.8199,4.8019,0.1015,0.0852,0.0695,0.060,0.096,0.061,0.130,1332,0.0692,0.0033,0.0025,0.00202,0.00105,0.00112,27.32,26.59,26.70,14310.1496,0.0361,52.8835,7.8648,9.5900,1083445,1525166,1.3727,0.1117,27435.1,14310.1496,25.42
5000,12063,5518,47237,110372,102220,62330,805,15375,1452,10,170922,3497925,43388.198,14308.006,0.2910,11199.854,0.117,0.665,0.118,0.100,0.662,0.254,532,0.0453,0.6215,0.051,19.1,46.6,86.0,40.44,4.52,9.91,0.74,25.27,7.40,1.124,0.205,0.358,0.373,32.860,0.364,0.0021,97,419,2930,10929,273,16,0.479,6681,129,2136,9798,306,1758,9999,0.50,5.45,14896,15.8065,65802,13935,411797,2738.3,0.0,577449,15.240,2631002.543,3.89e-15,0.00099,12.68,34866,37.049,2.399,34.164,0.485,37.049,5497,2413,4153,0.3245,0.913,1.074,1.406,1.161,0.963,1.167,12168.550,12179.387,23717.471,12095.611,18774.971,1114.439,952.995,1040.718,0.822,0.533,0.570,0.731,0.476,0.518,18845,24710,0.7996,0.2808,0.3991,0.9994,0.0379,0.0669,0.5234,0.8811,0.8330,0.1869,0.0279,0.0300,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,5757,0.9996,0.8032,0.7628,0.9993,0.0380,0.0669,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9693,5.0328,5.0467,0.1274,0.0905,0.0743,0.060,0.172,0.133,0.066,627,0.0382,0.0028,0.0024,0.00211,0.00080,0.00083,27.09,27.17,27.69,13263.7570,0.0332,31.2530,6.7218,8.5181,1079901,1523632,0.9226,0.0832,27554.6,13263.7570,23.03
6000,11494,5968,48022,126241,117688,77182,1037,14307,1231,13,167178,3707596,48450.524,16349.285,0.3078,13132.842,0.106,0.702,0.114,0.078,0.656,0.261,470,0.0501,0.6062,0.039,20.0,50.0,91.1,44.34,4.99,9.96,0.55,28.84,7.60,1.096,0.200,0.390,0.410,41.616,0.386,0.0019,92,402,5769,9566,709,25,0.378,6845,271,1746,9477,1213,1777,8504,0.25,5.25,16189,20.1728,65450,15392,387486,2473.1,-0.0,600634,16.071,2631002.543,2.04e-14,0.00002,23.20,38438,31.945,2.125,29.366,0.454,31.946,6763,1877,2854,0.3827,0.869,1.048,1.406,1.116,0.944,1.148,12378.476,12688.074,29621.154,12247.907,19714.304,1530.392,762.124,923.928,0.816,0.483,0.556,0.737,0.517,0.571,23573,27189,0.6651,0.2378,0.3571,0.9998,0.0417,0.0737,0.5317,0.8977,0.8907,0.1516,0.0430,0.0286,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,5129,0.9995,0.7595,0.7617,0.9993,0.0417,0.0737,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8815,4.8036,4.8398,0.1598,0.0859,0.0618,0.034,0.107,0.050,0.075,722,0.0411,0.0044,0.0033,0.00215,0.00078,0.00083,23.94,26.40,26.58,12480.2435,0.0405,32.4412,8.0650,8.0064,1075465,1523084,0.4240,0.0252,27837.2,12480.2435,19.40
7000,11912,5884,56862,171314,160753,113182,1270,16198,1632,29,217168,3818780,55268.541,22338.283,0.3178,18024.978,0.117,0.641,0.146,0.096,0.653,0.265,396,0.0487,0.6184,0.051,18.8,47.1,83.0,40.99,4.38,9.84,0.53,26.24,7.42,1.105,0.205,0.351,0.380,41.473,0.381,0.0019,92,428,11017,11186,2040,28,0.099,7210,741,1519,9652,984,1950,8978,0.00,5.14,10569,18.1558,65072,14113,360949,4185.7,-0.0,635267,19.531,2631002.543,7.08e-15,0.00051,24.47,60673,39.636,2.164,36.906,0.566,39.637,6719,2094,3099,0.3732,0.884,1.051,1.406,1.127,0.958,1.155,12922.467,13820.251,39304.222,12822.599,21166.699,2722.631,685.835,904.839,0.774,0.488,0.540,0.773,0.531,0.590,26416,34034,0.6240,0.2934,0.3322,0.9997,0.0460,0.0772,0.5790,0.8963,0.8701,0.1536,0.0295,0.0237,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,2779,0.9995,0.7317,0.8020,0.9992,0.0460,0.0772,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8523,4.7875,4.7703,0.1660,0.0808,0.0635,0.035,0.113,0.064,0.086,1772,0.0782,0.0040,0.0042,0.00226,0.00083,0.00085,28.33,27.05,27.38,11889.5294,0.0488,34.5154,11.7919,7.7395,1075992,1521635,0.2610,0.0100,28053.3,11889.5294,21.78
8000,10452,4355,59825,187054,178144,126128,1101,13590,1076,101,188599,3576315,56540.379,24374.237,0.3426,20335.877,0.123,0.684,0.108,0.085,0.637,0.285,509,0.0498,0.6110,0.069,21.6,52.0,84.1,44.21,4.53,9.95,1.05,28.68,7.59,1.105,0.192,0.353,0.384,40.348,0.306,0.0018,89,405,13735,10897,3621,36,0.093,6234,590,899,8963,784,1300,8368,0.50,5.62,12351,15.4708,64580,9946,327677,4989.3,-0.0,663791,15.007,2631002.543,5.49e-15,0.00023,7.77,57814,31.769,1.907,29.381,0.481,31.770,5393,1960,3099,0.3636,0.878,1.054,1.420,1.134,0.939,1.158,15029.329,22220.311,27822.968,14924.094,34129.195,2212.945,651.059,1174.356,0.755,0.526,0.579,0.733,0.577,0.694,17770,41276,0.6353,0.2935,0.2745,0.9998,0.0377,0.0614,0.5806,0.7948,0.7873,0.1658,0.0220,0.0247,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,4448,0.9991,0.7119,0.7301,0.9990,0.0377,0.0614,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8899,4.9783,4.8909,0.1547,0.1192,0.0918,0.097,0.166,0.078,0.209,794,0.0368,0.0022,0.0035,0.00239,0.00134,0.00135,25.75,27.59,28.02,11440.4764,0.0440,49.6681,7.2525,7.7547,1081497,1520542,0.4731,0.0888,28648.5,11440.4764,16.84
9000,9763,4374,44770,112569,105273,67261,538,10544,971,102,184994,2830021,40826.964,17337.303,0.3127,13721.661,0.142,0.718,0.080,0.060,0.622,0.294,560,0.0464,0.5970,0.053,19.1,48.4,81.4,42.01,4.99,10.12,0.78,26.12,7.64,1.088,0.201,0.379,0.418,39.248,0.311,0.0018,79,388,13395,10474,3637,31,0.440,5983,10,1435,8318,280,1788,7695,0.50,4.62,13504,16.9565,64219,12271,309813,3106.0,0.0,686752,12.420,2631002.543,3.72e-15,0.00408,30.68,36415,24.700,1.947,22.383,0.370,24.700,5241,2107,2415,0.4376,0.855,1.023,1.367,1.120,0.941,1.147,9659.816,10159.969,30293.203,9555.114,14700.308,1973.567,597.802,1044.273,0.760,0.490,0.508,0.734,0.433,0.492,20507,30941,0.7024,0.3091,0.3292,0.9997,0.0446,0.0813,0.5863,0.8295,0.8723,0.1875,0.0205,0.0239,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,2201,0.9990,0.6972,0.7473,0.9986,0.0446,0.0813,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9052,5.0528,4.8408,0.1560,0.0998,0.0820,0.070,0.154,0.117,0.109,700,0.0496,0.0022,0.0049,0.00238,0.00087,0.00093,25.79,27.74,27.49,11615.3991,0.0423,24.7422,6.5981,5.8216,1084925,1519838,0.9119,0.1607,29157.1,11615.3991,18.95
10000,9342,4519,41061,110147,103057,68375,711,10358,918,153,163846,3011283,40839.589,15984.893,0.3239,12667.843,0.130,0.730,0.074,0.066,0.648,0.278,749,0.0434,0.6034,0.041,19.1,48.1,82.7,40.67,5.51,10.67,0.67,23.81,7.49,1.107,0.216,0.423,0.468,37.285,0.330,0.0018,89,400,13471,9413,5273,34,0.339,6108,60,1434,7848,297,1780,7265,0.75,4.74,18323,19.4238,63944,13708,296270,3350.9,-0.0,701894,12.863,2631002.543,1.36e-14,0.00394,11.37,33795,23.785,1.909,21.497,0.379,23.815,5459,1451,2432,0.3752,0.860,1.073,1.403,1.121,0.957,1.168,10320.341,11687.984,25980.434,10238.892,17288.106,1897.483,574.140,845.426,0.773,0.502,0.576,0.734,0.509,0.580,23684,24951,0.7127,0.3577,0.3429,0.9998,0.0460,0.0760,0.5773,0.9475,0.8685,0.1876,0.0409,0.0361,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,4059,0.9993,0.8248,0.7466,0.9992,0.0460,0.0760,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9285,5.1233,5.0049,0.1582,0.1012,0.0709,0.071,0.122,0.069,0.119,1043,0.0736,0.0019,0.0042,0.00217,0.00090,0.00109,27.34,26.94,28.08,12047.0895,0.0375,27.9208,7.1781,5.6845,1087984,1519060,1.3133,0.1687,29323.9,12047.0895,19.36
