step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land
1000,14994,11673,131501,853865,819474,706760,15604,65359,2669,0,264871,6530439,183623.118,74914.573,0.2871,70162.276,0.240,0.281,0.251,0.228,0.672,0.299,1000,0.0212,0.7197,0.102,8.3,40.0,79.7,40.01,3.21,4.50,2.67,29.64,7.66,1.046,0.105,0.042,0.043,21.774,0.718,0.0022,157,502,2063,18260,73,0,0.000,7663,4987,3909,6098,1229,5322,8443,0.00,0.73,10762,33.5912,66724,9518,539355,2694.3,-0.0,465644,57.980,2631002.543,2.37e-14,0.00093,30.00,249962,133.236,2.235,129.464,1.538,133.237,12237,1034,1723,0.4286,0.837,1.025,1.282,1.044,0.916,1.138,37415.634,12130.425,180744.858,37964.583,35075.953,3291.339,847.416,613.543,0.724,0.580,0.563,0.886,0.726,0.667,7295,49326,0.7810,0.6861,0.6196,0.9999,0.0525,0.0544,0.6056,0.8205,0.8043,0.0896,0.0398,0.0315,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,17676,0.9999,0.8157,0.7522,0.9988,0.0525,0.0544,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0757,5.0073,4.9089,0.1309,0.1986,0.1774,0.385,0.434,0.393,0.399,5453,0.0549,0.0092,0.0116,0.00117,0.00166,0.00149,26.65,27.63,28.06,0.0000,0.0197,72.3069,35.9704,22.0095,1077233,1531614,0.7123,0.0077,0.0,0.0000,21.62
2000,11802,3103,46172,99572,91629,52098,1302,23390,1229,1,152679,2727965,30319.775,13555.173,0.3243,10460.754,0.170,0.520,0.168,0.142,0.586,0.332,574,0.0399,0.6853,0.093,13.3,35.0,70.0,35.95,1.88,5.33,1.25,27.50,7.45,1.069,0.150,0.029,0.031,9.740,0.418,0.0029,156,1152,1292,10236,52,0,0.000,5423,764,2383,8655,425,933,10444,0.00,6.00,11538,11.8160,66826,10717,498192,2426.4,-0.0,530787,25.589,2631002.543,3.27e-14,0.00068,25.34,32227,33.474,2.235,30.493,0.746,33.475,2512,3758,5532,0.3852,0.898,1.030,1.276,1.130,0.933,1.134,13656.882,10877.175,8989.120,13605.980,18185.430,1826.401,691.884,576.134,0.570,0.588,0.600,0.532,0.493,0.563,13578,18053,0.7139,0.5250,0.5489,0.9999,0.0400,0.0560,0.6043,0.8290,0.8582,0.1255,0.0307,0.0251,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,5779,0.9989,0.6936,0.7440,0.9995,0.0400,0.0560,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0885,4.8992,4.7538,0.0628,0.1268,0.1073,0.200,0.191,0.169,0.211,912,0.0541,0.0033,0.0021,0.00141,0.00093,0.00088,27.30,27.70,27.75,0.0000,0.0321,32.0451,16.7561,8.8325,1094461,1527393,1.5224,0.0565,0.0,0.0000,26.00
3000,9416,2243,49825,111406,102459,60486,1095,19289,1644,0,171790,2521950,33827.458,14374.265,0.2533,11655.095,0.136,0.644,0.118,0.102,0.543,0.348,1273,0.0681,0.6897,0.079,15.1,31.8,62.2,32.77,1.26,7.10,0.80,23.61,7.17,1.089,0.215,0.030,0.034,9.242,0.336,0.0029,113,420,937,14368,141,0,0.000,4659,26,1232,8158,255,1020,8141,0.00,10.89,14029,15.1796,66750,11641,462921,1789.3,-0.0,565997,15.065,2631002.543,4.96e-15,0.00102,14.43,34985,28.177,2.268,25.464,0.445,28.178,2462,3086,3868,0.3758,0.921,1.030,1.326,1.212,0.950,1.122,13030.580,14332.799,9253.389,12938.027,23291.137,803.321,1210.383,705.467,0.533,0.521,0.566,0.543,0.489,0.590,13617,24290,0.7477,0.3492,0.3839,0.9990,0.0448,0.0528,0.7337,0.9483,0.9170,0.0800,0.0181,0.0252,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,6561,0.9980,0.8067,0.7886,0.9987,0.0448,0.0528,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0435,4.7112,4.8234,0.0620,0.0849,0.0671,0.116,0.151,0.132,0.124,427,0.0248,0.0057,0.0031,0.00125,0.00103,0.00098,26.11,28.12,28.09,0.0000,0.0360,36.6682,4.8015,10.2636,1096688,1527240,2.0820,0.1141,0.0,0.0000,22.38
4000,13430,3324,58923,132896,120247,73088,885,19205,2602,4,330402,3575705,40165.865,17135.938,0.2741,11475.867,0.079,0.771,0.079,0.071,0.575,0.308,1524,0.0657,0.6960,0.065,16.2,37.1,63.0,34.27,0.98,6.93,0.67,25.69,7.05,1.141,0.196,0.031,0.036,8.368,0.343,0.0026,98,388,1076,17039,219,0,0.000,6550,57,1982,11391,422,1932,11076,2.50,12.07,11225,16.4253,66793,12126,436845,3832.9,-0.0,598221,14.522,2631002.543,1.40e-14,0.00039,37.93,42775,27.268,1.935,24.339,0.994,27.268,4302,3864,5264,0.3237,0.917,1.072,1.514,1.322,0.939,1.140,13752.757,13961.292,17445.431,13640.530,20555.772,3284.544,1005.857,1369.669,0.588,0.574,0.561,0.602,0.495,0.558,16964,29594,0.6855,0.3128,0.3626,0.9978,0.0362,0.0664,0.7163,0.8624,0.8450,0.0361,0.0225,0.0270,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,3072,0.9985,0.7327,0.7572,0.9982,0.0362,0.0664,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0108,4.9838,4.8918,0.0543,0.0808,0.0665,0.127,0.110,0.179,0.079,432,0.0235,0.0038,0.0030,0.00131,0.00079,0.00099,27.54,27.89,28.31,0.0000,0.0801,34.7037,5.8356,8.6860,1097506,1523965,2.1617,0.1336,0.0,0.0000,25.42
5000,9142,2252,61717,128769,116399,66087,965,20214,2405,5,271883,3190464,37788.637,17661.705,0.2850,12818.758,0.094,0.738,0.088,0.080,0.536,0.335,1595,0.1026,0.6975,0.073,16.0,33.3,62.1,32.25,1.05,7.86,0.35,22.99,7.06,1.143,0.223,0.025,0.029,8.217,0.353,0.0027,93,394,1193,18586,247,11,0.492,4702,74,1568,7500,407,1263,7472,5.75,16.16,12310,13.8573,66772,11383,405736,2038.4,-0.0,630455,14.980,2631002.543,2.65e-15,0.00099,12.68,42786,30.868,2.167,28.302,0.400,30.869,2426,2868,3848,0.3671,0.931,1.049,1.597,1.281,0.954,1.197,14827.603,15859.288,10580.113,14705.342,25321.940,1774.674,1142.195,1926.079,0.504,0.541,0.555,0.537,0.464,0.545,15413,38513,0.6021,0.3815,0.3811,0.9984,0.0354,0.0612,0.7424,0.9944,0.8804,0.0506,0.0207,0.0286,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,4399,0.9978,0.8526,0.8060,0.9984,0.0354,0.0612,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1079,5.0512,5.0607,0.0549,0.0428,0.0360,0.050,0.062,0.067,0.060,469,0.0260,0.0038,0.0032,0.00131,0.00097,0.00116,27.79,28.09,28.01,0.0000,0.0761,40.5273,5.1664,9.8132,1100643,1524067,1.5276,0.0981,0.0,0.0000,23.03
6000,11291,3217,52521,104746,92271,51507,718,17076,2400,6,293335,2929399,33925.546,13952.318,0.2875,8681.823,0.075,0.807,0.063,0.056,0.513,0.356,1129,0.0791,0.6872,0.059,15.7,36.8,66.0,31.09,0.87,9.00,0.29,20.93,6.80,1.276,0.236,0.029,0.033,8.418,0.352,0.0026,95,384,1180,14547,266,12,0.308,6298,254,1654,9383,1295,1893,8103,4.25,13.87,11526,17.1215,66783,14194,380765,2113.9,-0.0,660955,12.669,2631002.543,2.97e-14,0.00002,23.20,36994,24.699,1.975,21.986,0.738,24.699,5030,2451,3810,0.2585,0.956,1.137,1.853,1.417,0.955,1.295,10938.700,11517.081,15065.671,10806.912,16734.786,2481.375,872.547,1916.573,0.498,0.519,0.525,0.537,0.430,0.507,20668,27866,0.6031,0.2907,0.3565,0.9990,0.0403,0.0711,0.7494,1.0227,0.9394,0.0368,0.0198,0.0209,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,2759,0.9992,0.8583,0.7729,0.9987,0.0404,0.0717,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0452,5.1523,5.1182,0.0520,0.0463,0.0338,0.048,0.049,0.059,0.047,265,0.0109,0.0041,0.0023,0.00102,0.00085,0.00100,27.51,27.34,27.68,0.0000,0.0963,28.0225,5.1853,7.4835,1100291,1522762,0.7955,0.0320,0.0,0.0000,19.40
7000,8026,2677,53619,120415,105752,65914,882,19856,3964,11,387680,3264830,35472.468,17978.628,0.3227,10159.027,0.068,0.801,0.080,0.051,0.510,0.359,1337,0.1232,0.6794,0.050,17.4,38.2,63.9,31.81,0.94,9.20,0.34,21.33,6.72,1.296,0.238,0.031,0.033,8.549,0.381,0.0027,111,455,1093,17261,307,16,0.310,4443,815,1159,6052,897,1210,5919,5.75,15.35,9590,14.2727,66854,14395,353937,1873.5,-0.0,696534,14.853,2631002.543,8.32e-15,0.00037,24.47,42269,33.610,2.330,30.901,0.379,33.610,3411,1570,3045,0.2498,0.960,1.120,1.927,1.416,0.958,1.337,11642.972,12626.290,15216.447,11507.863,18907.184,3927.982,727.530,3164.089,0.482,0.509,0.546,0.509,0.539,0.589,24627,30124,0.6049,0.3910,0.3794,0.9997,0.0484,0.0638,0.7437,0.8993,0.9275,0.0426,0.0196,0.0192,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,2563,0.9987,0.8076,0.7786,0.9985,0.0484,0.0640,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8336,5.0553,5.1039,0.0518,0.0425,0.0318,0.066,0.059,0.066,0.057,366,0.0154,0.0038,0.0036,0.00134,0.00085,0.00088,28.05,27.38,27.15,0.0000,0.1319,30.8950,7.4358,7.4175,1103229,1522114,0.6161,0.0150,0.0,0.0000,21.78
8000,10650,2217,51084,116203,105855,64325,794,15121,1836,6,244690,2559454,35281.376,13395.031,0.2841,9049.811,0.072,0.797,0.069,0.063,0.515,0.356,704,0.0716,0.6674,0.069,17.9,39.2,64.5,33.35,0.94,7.44,0.35,24.61,6.92,1.234,0.195,0.030,0.033,7.108,0.276,0.0026,95,404,817,13201,159,14,0.245,5460,554,1020,9076,837,1119,8694,5.00,15.69,11220,14.3327,66755,14299,329213,3254.2,-0.0,721598,11.670,2631002.543,1.17e-14,0.00035,7.77,40478,28.383,2.284,25.283,0.815,28.384,3067,2601,4982,0.2810,0.931,1.083,1.891,1.391,0.931,1.296,11385.022,16309.260,10353.125,11301.545,22676.517,1766.428,603.689,1975.103,0.460,0.522,0.560,0.519,0.503,0.601,24629,28921,0.5677,0.2424,0.2641,0.9997,0.0457,0.0656,0.7897,0.9019,0.8962,0.0337,0.0238,0.0278,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,2215,0.9987,0.7642,0.7436,0.9989,0.0457,0.0656,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1312,5.2324,5.1714,0.0418,0.0518,0.0471,0.049,0.104,0.064,0.076,361,0.0280,0.0024,0.0047,0.00125,0.00117,0.00119,27.18,28.08,28.48,0.0000,0.0853,34.3300,4.8642,6.8056,1104913,1519132,1.0835,0.1079,0.0,0.0000,16.84
9000,8713,2274,66903,158603,144414,90481,1219,16234,3108,7,351057,3225175,42899.306,20358.406,0.2939,13908.844,0.068,0.802,0.052,0.079,0.535,0.346,1336,0.0968,0.6800,0.062,15.1,37.6,68.7,30.76,0.66,9.08,0.24,20.78,6.70,1.344,0.231,0.030,0.036,7.407,0.351,0.0024,75,337,758,18465,133,12,0.221,5019,15,1050,7648,578,1622,6513,6.00,15.09,11913,15.8842,66715,10097,300393,4010.1,-0.0,745700,12.152,2631002.543,1.20e-14,0.01289,30.68,55828,35.370,2.366,32.359,0.644,35.371,3619,1731,3363,0.2472,0.955,1.145,1.952,1.528,0.954,1.346,15057.359,18690.171,13227.600,14891.168,28689.382,2360.264,1074.847,3014.451,0.490,0.547,0.564,0.549,0.523,0.612,19659,44831,0.6064,0.3395,0.2704,0.9996,0.0443,0.0595,0.7639,0.9404,0.9310,0.0234,0.0204,0.0200,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,4161,0.9985,0.8256,0.7742,0.9986,0.0443,0.0595,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9489,5.0117,4.8971,0.0491,0.0395,0.0304,0.041,0.056,0.042,0.042,499,0.0340,0.0022,0.0031,0.00134,0.00113,0.00117,27.59,27.63,28.13,0.0000,0.0876,44.1517,4.7813,7.3712,1106060,1519310,1.9707,0.1958,0.0,0.0000,18.95
10000,8311,1982,49203,108248,97865,58085,960,15123,1741,6,253537,2758330,32735.540,13430.411,0.2727,9109.747,0.052,0.833,0.051,0.065,0.523,0.352,993,0.0951,0.6763,0.052,17.9,38.0,66.3,33.38,0.65,9.05,0.41,23.26,7.03,1.226,0.230,0.017,0.018,7.654,0.336,0.0026,102,382,748,13679,168,16,0.166,4226,20,1036,7255,484,1234,6593,8.75,18.24,13525,16.0974,66731,10382,281947,2771.7,-0.0,762344,11.447,2631002.543,2.65e-15,0.00344,11.37,36437,28.856,2.261,26.197,0.398,28.885,2678,2218,3415,0.3251,0.936,1.057,1.936,1.433,0.955,1.240,11291.709,13351.396,11262.479,11150.382,19432.425,1909.088,796.311,1615.266,0.471,0.553,0.546,0.525,0.507,0.572,17864,30535,0.5566,0.2835,0.2892,0.9992,0.0442,0.0637,0.7381,1.0020,0.9067,0.0237,0.0150,0.0192,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,1794,0.9993,0.8952,0.7822,0.9982,0.0442,0.0637,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1919,5.3113,5.1421,0.0461,0.0457,0.0309,0.054,0.075,0.065,0.038,406,0.0382,0.0021,0.0028,0.00179,0.00109,0.00137,27.90,28.25,28.08,0.0000,0.0857,31.1128,4.4171,7.0297,1107986,1517463,2.4245,0.2020,0.0,0.0000,19.36
