step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land
1000,11482,8874,125048,774965,744868,638760,11157,54399,1875,1,238218,4750662,183009.805,71540.876,0.2736,67466.896,0.251,0.268,0.253,0.228,0.642,0.329,727,0.0214,0.6803,0.104,13.6,47.3,88.9,46.19,4.08,4.89,2.86,34.36,7.72,1.046,0.105,0.049,0.050,23.585,0.672,0.0023,146,454,1829,9497,87,0,0.000,5907,3602,3084,4796,724,3715,7043,0.00,0.78,12238,34.7149,66725,9304,539552,3093.3,-0.0,466896,57.311,2631002.543,1.12e-14,0.00093,30.00,227688,125.201,2.292,121.822,1.087,125.201,9076,843,1563,0.4194,0.836,1.028,1.272,1.045,0.908,1.131,37449.847,12366.735,177751.438,38051.919,34673.344,3063.154,556.847,453.980,0.698,0.567,0.553,0.881,0.725,0.665,6984,55758,0.7009,0.5574,0.5806,0.9998,0.0518,0.0553,0.5460,0.6340,0.8040,0.0988,0.0562,0.0341,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,17431,0.9999,0.6963,0.7581,0.9989,0.0518,0.0553,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0831,4.9684,5.1737,0.1208,0.2159,0.1875,0.381,0.465,0.369,0.464,8078,0.1664,0.0096,0.0116,0.00237,0.00166,0.00146,23.43,27.94,27.55,0.0000,0.0217,71.8437,35.0859,22.2248,1080777,1531632,0.7157,0.0071,0.0,0.0000,21.62
2000,13474,3405,41136,101313,93768,59512,665,17018,1496,0,189390,1938223,30578.142,13526.637,0.3272,9653.266,0.179,0.470,0.160,0.191,0.563,0.339,1097,0.0308,0.6597,0.106,12.9,38.1,68.9,38.06,1.57,5.27,1.34,29.87,7.47,1.049,0.144,0.037,0.040,9.525,0.374,0.0026,151,1128,1031,7810,49,0,0.000,6101,1034,2771,9669,615,1093,11766,0.00,5.81,14710,15.1172,66826,12265,502300,3201.5,-0.0,525711,20.988,2631002.543,8.85e-16,0.00068,25.34,33199,29.288,2.114,26.218,0.956,29.289,2891,4323,6260,0.3976,0.858,1.026,1.247,1.117,0.910,1.114,13164.874,11283.389,9051.090,13120.751,18059.565,2447.181,780.640,645.551,0.574,0.524,0.583,0.576,0.579,0.610,16035,13764,0.5798,0.3693,0.4698,0.9995,0.0464,0.0509,0.6074,0.8062,0.8540,0.1009,0.0242,0.0183,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,5272,0.9969,0.6747,0.7142,0.9983,0.0464,0.0509,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9968,4.8349,4.8821,0.0577,0.1231,0.1104,0.190,0.252,0.202,0.257,1594,0.1095,0.0039,0.0019,0.00244,0.00077,0.00055,26.31,28.07,27.11,0.0000,0.0366,31.4003,13.4807,7.5071,1094301,1526149,1.5282,0.0554,0.0,0.0000,26.00
3000,8150,2493,55990,129234,119536,72418,826,16664,1683,0,229822,2110299,39079.176,18982.574,0.2580,15277.347,0.185,0.580,0.113,0.122,0.507,0.362,1290,0.0824,0.6652,0.068,15.7,38.8,69.2,35.91,1.55,8.68,0.63,25.04,7.24,1.159,0.218,0.053,0.053,10.027,0.382,0.0025,93,388,897,12133,130,0,0.000,4489,29,1547,6574,183,1199,6768,0.00,11.64,15577,17.9396,66750,12445,466825,1873.3,-0.0,561276,14.679,2631002.543,2.05e-14,0.00103,14.43,40779,28.899,2.161,26.413,0.326,28.900,2575,2094,3481,0.2946,0.920,1.085,1.552,1.325,0.938,1.170,13795.241,15755.686,13668.908,13699.639,26987.977,1364.264,985.859,1355.104,0.502,0.465,0.538,0.591,0.516,0.581,14796,35175,0.7543,0.4361,0.3862,0.9993,0.0448,0.0502,0.6096,0.8662,0.9229,0.0740,0.0297,0.0218,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,6901,0.9993,0.7362,0.7862,0.9986,0.0448,0.0502,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9729,4.8588,4.8142,0.0589,0.0859,0.0762,0.129,0.116,0.088,0.103,891,0.0803,0.0034,0.0023,0.00219,0.00097,0.00097,21.59,26.95,27.46,0.0000,0.0532,41.0845,5.0193,9.6595,1096420,1528020,2.0367,0.1111,0.0,0.0000,22.38
4000,10806,2873,55766,120907,107652,64425,716,16784,2652,2,348600,2873031,38925.418,16681.653,0.2892,10380.981,0.097,0.728,0.076,0.099,0.531,0.341,1439,0.0768,0.6730,0.056,14.7,38.4,70.0,35.66,1.06,8.07,0.69,25.84,7.06,1.183,0.202,0.042,0.048,8.608,0.336,0.0025,100,404,958,13367,174,0,0.000,5835,36,1937,8833,343,1514,8949,2.25,11.77,13610,17.5185,66793,13201,442204,3094.0,-0.0,593148,14.459,2631002.543,1.13e-14,0.00039,37.93,42640,33.057,2.361,29.986,0.709,33.057,3204,3139,4463,0.3227,0.916,1.077,1.647,1.390,0.933,1.210,13452.231,13640.790,15903.820,13334.339,20068.241,3159.637,1048.906,2092.128,0.541,0.482,0.553,0.577,0.498,0.537,19038,26201,0.6396,0.2941,0.3361,0.9992,0.0400,0.0587,0.6785,0.7957,0.8130,0.0478,0.0280,0.0169,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,5740,0.9964,0.6882,0.6691,0.9983,0.0400,0.0587,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2956,4.9958,5.0219,0.0516,0.0967,0.0877,0.164,0.094,0.119,0.125,1731,0.1157,0.0040,0.0030,0.00215,0.00076,0.00082,27.11,27.76,27.82,0.0000,0.0949,33.9147,6.4792,7.9798,1097845,1525187,2.1028,0.1318,0.0,0.0000,25.42
5000,6895,2103,46387,89603,78458,42851,365,15101,1979,3,267863,2215139,29550.998,13899.065,0.2836,9151.557,0.111,0.725,0.062,0.102,0.487,0.374,1264,0.1110,0.6817,0.049,15.9,36.6,71.5,32.52,0.94,8.84,0.63,22.11,6.78,1.248,0.223,0.051,0.058,8.944,0.343,0.0026,98,402,1044,10290,281,12,0.394,3873,72,1708,5115,286,963,5646,5.50,15.18,17011,17.0643,66750,17134,419422,1400.2,-0.0,621466,12.357,2631002.543,1.40e-14,0.00121,12.68,31685,27.490,2.351,24.893,0.246,27.490,2223,1591,3081,0.2690,0.954,1.156,1.743,1.468,0.958,1.240,10708.564,12574.914,8872.535,10591.450,19238.569,1654.466,1042.039,2051.002,0.452,0.484,0.514,0.471,0.434,0.515,24599,26880,0.6596,0.2354,0.3768,0.9994,0.0450,0.0664,0.7064,0.9575,0.8130,0.0414,0.0217,0.0231,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,5275,0.9977,0.7709,0.7202,0.9985,0.0451,0.0664,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2654,4.8300,4.9385,0.0589,0.1015,0.0946,0.151,0.087,0.095,0.130,1060,0.0903,0.0041,0.0026,0.00225,0.00062,0.00089,25.29,25.88,27.41,0.0000,0.0750,30.2881,4.6491,7.7082,1100689,1525143,1.5004,0.0971,0.0,0.0000,23.03
6000,10311,2788,55260,128667,115670,72968,439,15748,2451,9,339525,2565760,39694.087,17374.516,0.3013,10981.283,0.123,0.730,0.051,0.096,0.499,0.369,1403,0.0769,0.6666,0.058,16.7,39.1,67.1,31.86,1.00,9.16,0.69,21.01,6.61,1.313,0.228,0.056,0.064,8.359,0.316,0.0024,98,376,1094,9948,266,13,0.099,5861,268,1612,8431,1683,2338,6290,4.50,13.52,14371,20.4795,66760,18044,397575,2257.1,-0.0,651322,12.631,2631002.543,8.14e-15,0.00002,23.20,42456,24.382,1.919,21.915,0.548,24.382,5573,1872,2866,0.2772,0.919,1.198,1.863,1.427,0.947,1.331,11582.740,13472.509,19117.734,11426.681,20130.954,3857.353,493.753,2042.128,0.489,0.493,0.515,0.611,0.510,0.566,31504,26910,0.5442,0.1837,0.3383,0.9993,0.0419,0.0603,0.6965,0.9003,0.8848,0.0387,0.0248,0.0199,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,5542,0.9992,0.7127,0.6962,0.9983,0.0421,0.0603,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4413,5.0193,5.1608,0.0489,0.0799,0.0733,0.136,0.117,0.090,0.187,1184,0.0823,0.0035,0.0022,0.00217,0.00078,0.00097,22.67,26.71,27.35,0.0000,0.1052,32.0186,5.7358,6.8955,1099961,1523652,0.7833,0.0308,0.0,0.0000,19.40
7000,10624,2179,53782,118540,106112,64178,580,16132,2732,7,327108,2685979,34957.483,16734.412,0.3011,10577.704,0.084,0.767,0.056,0.092,0.503,0.365,1034,0.0775,0.6745,0.054,10.4,31.9,66.8,30.12,0.79,6.41,0.54,22.39,6.93,1.194,0.166,0.040,0.043,7.122,0.285,0.0025,94,426,968,11720,249,19,0.334,5234,921,1184,8519,855,880,8889,4.75,14.33,13948,17.8654,66832,17273,374362,3550.2,-0.0,685259,13.518,2631002.543,1.98e-14,0.00015,24.47,41903,28.892,2.254,25.982,0.655,28.893,2808,2925,4891,0.2941,0.924,1.089,1.730,1.442,0.938,1.206,10818.146,12501.280,16231.117,10700.584,18603.487,3444.535,669.166,2043.006,0.489,0.496,0.525,0.554,0.475,0.579,38114,27384,0.5316,0.2120,0.2576,0.9991,0.0394,0.0618,0.6549,0.9476,0.9353,0.0505,0.0138,0.0142,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,5633,0.9982,0.6219,0.6352,0.9982,0.0394,0.0618,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3084,5.0273,5.2814,0.0486,0.0835,0.0752,0.129,0.099,0.121,0.093,1581,0.1094,0.0040,0.0033,0.00195,0.00064,0.00079,25.30,28.13,28.33,0.0000,0.1040,29.7755,7.1911,6.3273,1103263,1521010,0.6063,0.0148,0.0,0.0000,21.78
8000,6699,1894,60692,134277,123728,72597,988,13856,1805,2,232058,2305341,37233.831,16286.651,0.2830,12182.686,0.094,0.732,0.072,0.102,0.492,0.384,912,0.1026,0.6836,0.056,13.4,38.5,70.4,31.31,0.93,8.69,0.48,21.20,6.79,1.330,0.227,0.054,0.060,8.510,0.352,0.0024,63,320,772,8938,190,19,0.161,3572,440,858,5401,713,575,5411,5.25,14.15,16972,19.9140,66732,17392,348932,1869.6,-0.0,706860,10.996,2631002.543,1.42e-14,0.00002,7.77,44875,27.244,2.342,24.614,0.287,27.244,2951,1503,2245,0.2433,0.968,1.177,1.889,1.591,0.963,1.235,10892.522,17082.256,12920.320,10760.186,25736.010,1783.647,777.814,1542.504,0.452,0.497,0.520,0.503,0.454,0.599,35622,43413,0.6092,0.1734,0.2627,0.9985,0.0348,0.0552,0.6882,0.9865,0.8930,0.0427,0.0217,0.0157,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,4726,0.9984,0.8374,0.7662,0.9974,0.0348,0.0552,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5950,5.0715,5.1959,0.0502,0.0775,0.0672,0.100,0.098,0.067,0.092,815,0.0656,0.0033,0.0032,0.00217,0.00084,0.00102,23.44,26.90,27.07,0.0000,0.0728,37.0195,4.5007,6.4950,1104706,1521474,1.0582,0.1060,0.0,0.0000,16.84
9000,8260,1900,56871,120039,108718,62343,825,14406,2055,5,260010,2226239,35839.477,15293.122,0.3017,10390.092,0.082,0.705,0.108,0.105,0.488,0.373,762,0.0908,0.6852,0.056,12.0,36.3,67.9,31.29,1.02,6.77,0.55,22.96,6.87,1.252,0.193,0.050,0.054,7.250,0.330,0.0024,77,351,639,13791,131,17,0.401,4030,18,1361,6881,194,1293,6773,5.75,16.01,17467,20.5325,66725,17278,331458,2667.1,0.0,726696,11.311,2631002.543,5.31e-15,0.00531,30.68,40838,22.893,2.022,20.526,0.345,22.893,2592,2416,3252,0.3202,0.931,1.099,1.876,1.518,0.945,1.268,9660.376,14727.577,15758.241,9595.505,20875.824,2556.232,639.240,1707.558,0.492,0.472,0.494,0.571,0.399,0.550,37296,33899,0.5463,0.1376,0.2228,0.9991,0.0309,0.0511,0.6598,0.9073,0.8751,0.0502,0.0300,0.0173,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,3654,0.9989,0.7102,0.6880,0.9971,0.0309,0.0511,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5257,5.0430,5.0713,0.0472,0.0702,0.0625,0.106,0.113,0.085,0.129,1291,0.1047,0.0029,0.0034,0.00229,0.00065,0.00097,25.11,27.59,27.93,0.0000,0.0697,30.9489,5.0880,6.2227,1106108,1519597,1.9298,0.1923,0.0,0.0000,18.95
10000,6921,1778,52029,129354,118881,76367,958,12356,1613,3,209201,1953197,35842.968,14921.971,0.2950,11064.752,0.104,0.705,0.101,0.091,0.474,0.389,694,0.0964,0.6877,0.051,12.5,37.3,73.6,30.54,0.98,7.91,0.52,21.13,6.80,1.334,0.210,0.053,0.060,7.405,0.316,0.0023,76,332,650,10031,123,16,0.125,3723,29,1285,5607,342,1212,5367,6.00,16.93,20848,21.7132,66742,15049,314051,2208.8,-0.0,739677,9.652,2631002.543,2.16e-14,0.00326,11.37,43784,21.038,1.917,18.807,0.313,21.065,2765,1635,2521,0.2611,0.958,1.190,1.926,1.610,0.950,1.281,11727.615,15518.866,11988.106,11641.037,23278.576,1663.175,622.258,1571.787,0.451,0.484,0.486,0.567,0.537,0.637,34915,33509,0.5900,0.1857,0.3198,0.9988,0.0338,0.0550,0.6819,0.9788,0.8862,0.0535,0.0131,0.0165,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,4755,0.9975,0.7185,0.7077,0.9973,0.0338,0.0550,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5651,5.1179,5.1884,0.0463,0.0692,0.0582,0.096,0.085,0.067,0.105,1132,0.1178,0.0020,0.0027,0.00221,0.00097,0.00120,25.12,26.77,27.52,0.0000,0.0657,35.3786,3.8403,5.8113,1107273,1519140,2.3608,0.1979,0.0,0.0000,19.36
