step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land
1000,14510,12052,128382,852884,820646,708932,15570,64370,2066,0,221138,6025524,184000.225,73624.834,0.2617,70007.484,0.239,0.267,0.260,0.234,0.666,0.310,496,0.0169,0.7165,0.100,9.1,40.8,79.9,41.03,3.29,4.58,2.75,30.42,7.66,1.033,0.100,0.049,0.051,22.653,0.748,0.0022,158,503,2084,10208,78,0,0.000,7300,5265,3750,5495,1080,5517,7913,0.00,0.57,10312,32.2117,65741,9671,538914,2633.6,-0.0,450309,58.744,2631002.543,7.43e-15,0.00093,30.00,248466,134.964,2.235,131.141,1.588,134.965,12153,757,1600,0.4450,0.821,1.021,1.260,1.028,0.902,1.132,37286.447,12299.543,181360.197,37853.605,34793.907,2650.505,556.285,410.560,0.723,0.570,0.559,0.889,0.725,0.667,7079,48661,0.7855,0.6602,0.6608,0.9999,0.0496,0.0569,0.6002,0.7171,0.7951,0.0884,0.0510,0.0274,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,17639,1.0000,0.6826,0.7071,0.9987,0.0496,0.0569,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0989,5.0440,5.0635,0.1338,0.2066,0.1847,0.396,0.442,0.403,0.430,5112,0.0547,0.0090,0.0113,0.00119,0.00164,0.00147,26.51,27.72,27.92,1034.0253,0.0189,71.8084,36.0733,22.6705,1077137,1531682,0.5590,0.0055,16854.8,368.4279,21.62
2000,9937,3333,38039,94944,89923,55988,917,18565,557,1,98222,1426313,32670.669,11740.257,0.2991,9904.299,0.235,0.344,0.235,0.187,0.561,0.356,404,0.0271,0.6439,0.096,16.5,47.1,85.7,46.17,3.91,7.61,1.43,33.22,7.99,1.025,0.151,0.184,0.193,13.604,0.356,0.0027,157,1197,1354,3954,51,0,0.000,4714,1180,2296,6461,693,1590,7654,0.00,3.96,11031,11.5454,63992,12412,499968,3096.3,-0.0,502628,23.729,2631002.543,6.37e-15,0.00068,25.34,30033,31.136,2.301,28.372,0.464,31.137,4310,2388,3239,0.4186,0.831,1.018,1.226,1.046,0.874,1.108,12441.262,9720.936,13810.963,12399.385,16364.620,1200.042,288.208,347.708,0.593,0.535,0.524,0.682,0.551,0.577,15708,15241,0.7288,0.4637,0.4939,0.9999,0.0591,0.0672,0.5231,0.7093,0.7373,0.1438,0.0432,0.0210,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,7346,0.9989,0.5967,0.6473,0.9997,0.0591,0.0672,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9626,4.7025,4.9312,0.0678,0.1109,0.0932,0.210,0.214,0.225,0.191,902,0.0561,0.0024,0.0019,0.00139,0.00085,0.00070,28.11,28.75,27.69,4807.8659,0.0232,29.0484,16.7888,6.9403,1091182,1529003,1.0392,0.0459,28015.5,3056.6724,26.00
3000,14821,5604,61977,188783,179384,125430,1376,18961,1919,2,288350,3251059,62100.301,20900.417,0.2418,16542.589,0.174,0.568,0.142,0.116,0.638,0.265,1433,0.0412,0.6419,0.083,14.6,44.4,83.9,42.30,3.80,9.35,1.04,28.12,7.65,1.057,0.208,0.277,0.291,18.486,0.327,0.0023,96,364,1475,17662,132,0,0.000,7712,193,2576,12052,588,2407,11826,0.00,4.26,10042,12.8309,54618,10906,462933,3468.8,-0.0,542944,16.117,2631002.543,2.00e-14,0.00103,14.43,56725,39.249,2.192,36.286,0.771,39.250,6685,3221,4915,0.3841,0.891,1.022,1.290,1.065,0.926,1.130,15917.541,14893.780,38811.627,15795.864,24035.399,2109.965,905.545,1342.318,0.735,0.555,0.586,0.814,0.537,0.548,15153,26963,0.7876,0.3464,0.4076,0.9998,0.0492,0.0565,0.5213,0.7183,0.7910,0.1555,0.0271,0.0189,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,8642,0.9994,0.6120,0.6941,0.9991,0.0492,0.0565,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9725,4.7607,4.7675,0.0865,0.1019,0.0920,0.128,0.181,0.167,0.195,606,0.0379,0.0023,0.0019,0.00153,0.00112,0.00089,27.02,27.50,27.21,22711.7516,0.0494,40.3385,7.3301,8.7868,1084016,1526349,1.4084,0.0953,26579.3,13427.7022,22.38
4000,10489,5658,47219,144616,135915,96646,751,16987,1452,9,225104,3344589,50884.209,18622.292,0.2899,14543.118,0.161,0.596,0.139,0.104,0.664,0.251,937,0.0514,0.6276,0.089,19.2,46.0,84.7,41.58,4.99,11.03,0.77,24.80,7.53,1.076,0.227,0.425,0.444,33.994,0.378,0.0022,106,414,2193,13652,157,0,0.000,6258,104,1745,8640,199,2173,8117,0.00,4.13,11907,13.2877,43789,13905,435379,2468.4,-0.0,580815,16.290,2631002.543,1.79e-14,0.00039,37.93,43171,32.801,2.046,30.320,0.435,32.802,5918,1701,2870,0.3492,0.893,1.045,1.311,1.075,0.929,1.164,11073.888,11433.421,35667.700,11036.358,18723.268,1812.248,760.356,1506.571,0.779,0.557,0.562,0.828,0.526,0.513,18893,25958,0.8110,0.5019,0.4340,0.9994,0.0520,0.0662,0.5380,0.8841,0.8461,0.1764,0.0278,0.0283,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,6446,0.9995,0.7902,0.7537,0.9987,0.0520,0.0662,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9278,4.8805,4.8087,0.1450,0.0859,0.0781,0.090,0.157,0.127,0.131,699,0.0386,0.0042,0.0032,0.00141,0.00093,0.00084,27.65,26.75,26.92,22253.8022,0.0455,30.1632,8.0230,8.2666,1079178,1527130,1.5755,0.1119,24518.9,11369.2697,25.42
5000,11461,5688,50621,143099,134813,91320,1158,15534,1035,14,183889,3425089,48612.573,17944.962,0.2851,14667.789,0.134,0.595,0.142,0.128,0.679,0.245,788,0.0417,0.6273,0.074,18.7,44.2,79.7,40.93,4.11,10.24,1.01,25.57,7.53,1.070,0.217,0.355,0.372,37.534,0.399,0.0020,98,406,3958,12434,502,28,0.390,6710,76,2248,9137,376,2091,8994,0.00,4.70,15273,17.4317,36859,13367,409866,2488.9,0.0,611507,16.487,2631002.543,3.54e-16,0.00102,12.68,45146,40.756,2.549,37.724,0.484,40.757,5854,2225,3382,0.3497,0.909,1.040,1.274,1.079,0.942,1.139,14251.617,13256.487,27000.781,14118.261,22161.320,1586.518,839.742,850.912,0.790,0.563,0.603,0.759,0.548,0.608,22403,26404,0.7803,0.4746,0.3870,0.9995,0.0509,0.0695,0.5624,0.8626,0.8769,0.1544,0.0264,0.0280,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,6344,0.9996,0.7793,0.7420,0.9988,0.0509,0.0695,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9551,4.7354,4.8604,0.1589,0.1214,0.1093,0.144,0.188,0.239,0.165,318,0.0134,0.0027,0.0020,0.00141,0.00099,0.00094,29.03,27.00,26.91,14030.2300,0.0429,36.8514,8.0968,8.3899,1076882,1524863,1.1452,0.0815,24291.5,7115.0283,23.03
6000,13594,6116,51591,137517,128586,85133,793,15711,1086,26,192972,3528980,49946.631,18161.118,0.3171,14336.072,0.155,0.622,0.133,0.089,0.654,0.262,970,0.0414,0.6142,0.078,17.6,44.7,83.4,41.25,3.68,10.29,0.92,26.36,7.49,1.100,0.221,0.322,0.347,34.032,0.410,0.0019,99,434,7113,12468,1037,44,0.377,8333,270,1931,11393,850,2472,10272,0.00,5.39,12326,17.7782,32665,13393,381175,3656.6,-0.0,649510,18.701,2631002.543,8.14e-15,0.00002,23.20,44495,39.883,2.325,36.784,0.774,39.884,6917,2430,4247,0.3107,0.928,1.062,1.353,1.094,0.944,1.198,12862.832,13675.128,30790.757,12719.265,20772.681,2192.683,717.293,915.070,0.767,0.529,0.566,0.750,0.477,0.570,24764,25314,0.7578,0.3856,0.3548,0.9992,0.0493,0.0714,0.5854,0.8591,0.8115,0.1361,0.0271,0.0283,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,7171,0.9993,0.7203,0.7095,0.9992,0.0498,0.0716,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9743,4.9266,4.9200,0.1458,0.1031,0.0822,0.118,0.161,0.136,0.148,150,0.0029,0.0021,0.0031,0.00157,0.00107,0.00100,28.66,27.26,27.78,9281.4370,0.0495,34.0777,10.8399,7.8612,1076711,1522562,0.5937,0.0251,24457.4,5110.4193,19.40
7000,12028,5923,56981,140501,129622,82575,945,20139,1888,38,255486,4365739,48969.484,19842.320,0.3315,14548.434,0.115,0.698,0.101,0.086,0.639,0.275,1176,0.0597,0.6393,0.060,16.0,42.3,83.3,38.87,4.20,10.91,0.52,23.24,7.34,1.095,0.238,0.349,0.393,34.828,0.403,0.0022,108,437,12703,17165,2497,38,0.547,8035,716,1387,9925,999,1752,9277,0.75,6.47,12025,17.2549,29438,10867,347572,3286.8,-0.0,687923,20.746,2631002.543,1.10e-14,0.00036,24.47,44950,42.470,2.336,39.519,0.614,42.471,6493,2228,3307,0.3224,0.921,1.057,1.326,1.097,0.947,1.193,13882.102,15374.794,26211.365,13707.792,23598.761,2987.194,898.886,1407.806,0.748,0.537,0.557,0.711,0.491,0.560,21964,30397,0.7316,0.3525,0.3358,0.9998,0.0448,0.0642,0.6036,0.9424,0.8667,0.1556,0.0300,0.0322,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,5802,0.9995,0.8159,0.7913,0.9994,0.0448,0.0642,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8832,4.6644,4.6956,0.1567,0.0717,0.0555,0.054,0.101,0.064,0.104,283,0.0109,0.0039,0.0032,0.00150,0.00096,0.00088,28.09,27.61,27.63,8216.0779,0.0651,37.9671,11.4470,9.2992,1080153,1522326,0.4751,0.0114,23567.7,4985.5374,21.78
8000,10340,5195,46543,119757,110409,72386,828,15177,1278,98,226833,3538109,43461.526,16577.438,0.3417,11733.072,0.103,0.726,0.093,0.078,0.621,0.285,892,0.0621,0.6269,0.054,18.5,48.3,86.6,42.26,4.77,12.21,0.44,24.84,7.54,1.087,0.247,0.425,0.481,34.134,0.376,0.0021,97,493,15348,13087,4115,37,0.182,6887,688,878,8774,1196,1819,7325,0.75,6.10,12600,17.2500,25846,12057,322171,2970.6,-0.0,723119,16.949,2631002.543,1.79e-14,0.00035,7.77,37539,36.028,2.374,33.246,0.407,36.029,6241,1806,2293,0.3065,0.937,1.054,1.286,1.098,0.955,1.161,11250.400,11371.644,27901.369,11162.430,16130.799,3024.751,682.159,1137.456,0.749,0.470,0.503,0.724,0.476,0.562,21596,28625,0.7593,0.2974,0.3352,0.9997,0.0533,0.0754,0.5997,0.8700,0.7853,0.1527,0.0312,0.0497,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,2522,0.9996,0.7426,0.7461,0.9992,0.0533,0.0754,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8476,4.7130,4.6165,0.1530,0.0642,0.0498,0.072,0.066,0.078,0.073,531,0.0286,0.0037,0.0060,0.00149,0.00092,0.00092,27.08,27.12,27.37,10174.2081,0.0608,27.6844,10.1255,6.8238,1084345,1522329,0.9360,0.0939,20476.1,6603.6877,16.84
9000,9487,4612,45915,119610,111116,73023,672,13393,1084,137,196019,3425881,43349.717,16320.434,0.3411,12141.930,0.106,0.730,0.107,0.056,0.646,0.270,1105,0.0569,0.6305,0.069,16.0,45.9,83.8,40.76,4.60,10.76,0.79,24.61,7.54,1.088,0.226,0.391,0.447,30.411,0.347,0.0020,88,451,14205,10754,5033,32,0.424,6101,98,1303,8086,380,1865,7242,1.00,5.62,15554,19.9127,22554,12630,298270,2291.0,0.0,753548,15.511,2631002.543,5.84e-15,0.00920,30.68,37847,33.546,2.394,30.757,0.396,33.547,5383,1705,2399,0.3092,0.938,1.061,1.265,1.099,0.964,1.154,10804.067,13752.704,25204.505,10737.532,19549.611,2773.687,690.820,713.997,0.771,0.514,0.528,0.729,0.492,0.587,20332,29292,0.7679,0.2806,0.3246,0.9998,0.0443,0.0795,0.5853,0.9152,0.8280,0.1608,0.0238,0.0395,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,2316,0.9994,0.7321,0.6681,0.9991,0.0443,0.0795,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8393,4.8848,4.6024,0.1435,0.0783,0.0671,0.123,0.126,0.142,0.122,546,0.0562,0.0028,0.0045,0.00148,0.00098,0.00112,27.02,27.41,27.97,8979.8038,0.0498,30.6750,9.6404,5.8705,1088994,1521905,1.8553,0.1727,17771.7,5626.6558,18.95
10000,8578,4421,40001,96756,89685,56047,708,11455,973,156,142759,3244934,35355.080,12778.722,0.3787,9400.033,0.113,0.742,0.095,0.050,0.666,0.260,897,0.0513,0.6414,0.061,11.3,43.8,82.8,37.54,5.08,10.62,0.47,21.37,7.31,1.082,0.234,0.414,0.466,29.077,0.401,0.0019,82,431,10785,6737,4458,29,0.467,5545,30,1176,7372,219,1754,6605,1.25,5.63,20464,24.0615,20176,15173,289600,2130.3,-0.0,771475,12.971,2631002.543,5.31e-16,0.00210,11.37,29067,28.791,2.345,26.160,0.286,28.829,5236,1392,1950,0.2888,0.939,1.061,1.243,1.102,0.964,1.111,9078.136,9201.510,22379.610,9003.576,13371.927,2278.503,532.019,568.166,0.801,0.510,0.533,0.733,0.427,0.519,26989,24754,0.7918,0.2910,0.3368,0.9996,0.0439,0.0843,0.5955,0.8994,0.8484,0.1803,0.0454,0.0512,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,3282,0.9997,0.8285,0.8231,0.9988,0.0439,0.0843,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8727,4.9226,4.7849,0.1485,0.0680,0.0543,0.073,0.077,0.081,0.085,290,0.0256,0.0019,0.0027,0.00158,0.00080,0.00108,28.11,27.29,27.90,6816.8138,0.0373,22.7157,7.7319,5.2394,1092148,1521580,2.4321,0.1829,15945.6,4333.4098,19.36
