step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land
1000,16093,11760,141253,877629,840924,719860,16516,70967,4389,2,302925,7180088,184437.265,77980.403,0.3260,71808.328,0.237,0.298,0.248,0.217,0.674,0.295,1327,0.0235,0.7298,0.099,6.8,35.8,78.7,37.11,2.96,4.52,2.45,27.19,7.60,1.060,0.138,0.038,0.039,19.643,0.695,0.0023,153,494,2070,18178,119,0,0.000,8071,4999,4478,6616,1247,5899,8947,0.00,1.08,10128,32.9067,66662,9212,538650,2807.8,-0.0,461408,59.483,2631002.543,0.00e0,0.00093,30.00,257874,141.011,2.408,137.102,1.501,141.012,13014,971,2108,0.3804,0.843,1.050,1.296,1.062,0.903,1.122,37519.997,12555.403,182895.555,38082.700,35267.337,4956.626,721.079,494.370,0.726,0.573,0.555,0.876,0.725,0.661,6775,51593,0.7792,0.7084,0.6665,0.9998,0.0516,0.0499,0.6234,0.7335,0.8181,0.0899,0.0462,0.0315,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,16642,1.0000,0.6552,0.7454,0.9990,0.0516,0.0499,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1097,4.8066,4.9747,0.1248,0.1836,0.1649,0.380,0.372,0.373,0.380,5543,0.0537,0.0092,0.0111,0.00115,0.00163,0.00143,26.42,26.53,27.27,139.1933,0.0224,72.6803,36.6331,22.8495,1078071,1531373,0.6525,0.0071,5831.8,139.1933,21.62
2000,11636,3480,58849,122777,110622,62347,1581,29693,3022,0,280922,3604525,35704.705,17908.863,0.3538,11696.736,0.145,0.590,0.141,0.125,0.579,0.309,1606,0.0762,0.7171,0.086,12.4,34.9,69.9,35.00,2.08,6.77,1.12,25.03,7.34,1.099,0.202,0.077,0.084,9.673,0.396,0.0031,135,1042,1180,22405,56,0,0.000,6021,1045,2255,8336,689,1176,9771,0.00,8.36,9944,10.8913,66759,9005,493929,3216.7,-0.0,522769,25.826,2631002.543,1.17e-14,0.00068,25.34,39772,33.482,2.041,30.796,0.645,33.482,3449,3119,5068,0.3434,0.883,1.055,1.419,1.182,0.923,1.152,15193.304,13361.599,11199.345,15124.772,21077.324,3956.258,870.868,1385.001,0.640,0.543,0.518,0.478,0.521,0.532,9915,23220,0.6881,0.4494,0.4629,0.9997,0.0479,0.0477,0.6293,0.8285,0.8895,0.1295,0.0255,0.0261,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,6075,0.9987,0.7350,0.7672,0.9982,0.0479,0.0477,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1076,4.7275,4.9340,0.0622,0.1046,0.0924,0.129,0.192,0.155,0.144,1296,0.0528,0.0036,0.0016,0.00138,0.00108,0.00100,28.18,27.56,27.79,854.6275,0.0443,36.5052,16.2092,9.6169,1094120,1527834,1.3288,0.0545,9865.7,854.6275,26.00
3000,13447,4580,53550,117061,106016,62383,1128,19806,2616,0,277822,3812192,38360.668,15664.509,0.2740,10906.020,0.090,0.746,0.086,0.079,0.603,0.290,1587,0.0627,0.6883,0.069,13.5,36.3,71.1,34.04,2.53,8.17,0.57,22.77,7.40,1.122,0.219,0.204,0.222,11.209,0.402,0.0025,107,428,955,21769,78,0,0.000,7412,35,2356,11056,495,1704,11248,1.25,7.57,10013,12.4730,66682,11367,460610,2053.2,-0.0,559262,15.245,2631002.543,1.59e-15,0.00102,14.43,38338,31.658,2.220,28.741,0.697,31.658,5196,3420,4831,0.3541,0.878,1.072,1.501,1.189,0.929,1.187,12329.364,12758.596,17231.445,12246.150,19789.094,1803.048,1353.496,1601.945,0.701,0.534,0.546,0.567,0.522,0.529,12896,25346,0.7196,0.3852,0.4598,0.9991,0.0448,0.0607,0.6301,0.9322,0.9047,0.1286,0.0382,0.0276,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,3516,0.9993,0.8161,0.7894,0.9985,0.0448,0.0607,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1646,4.8170,4.9742,0.0657,0.0677,0.0596,0.101,0.111,0.132,0.082,455,0.0136,0.0056,0.0042,0.00158,0.00083,0.00089,27.93,27.20,26.82,5963.3738,0.0607,32.4184,6.2422,9.0031,1093249,1526005,1.8051,0.1090,8629.5,5963.3738,22.38
4000,12374,4620,59141,122151,109269,61774,1236,21095,3771,3,328301,4618847,39392.751,17781.348,0.2968,11690.945,0.068,0.781,0.095,0.056,0.624,0.271,2068,0.0775,0.6884,0.063,13.0,34.8,68.3,31.61,2.67,8.12,0.59,20.23,7.11,1.136,0.225,0.241,0.262,12.339,0.419,0.0024,102,424,1319,27002,204,0,0.000,7307,43,2324,10007,214,1599,10561,2.25,8.42,12484,13.4900,66724,11607,432994,2560.6,-0.0,589352,17.164,2631002.543,1.01e-14,0.00039,37.93,40235,34.495,2.178,31.611,0.706,34.496,4645,3368,4361,0.3407,0.892,1.070,1.525,1.220,0.937,1.201,14370.712,13821.107,14600.724,14272.386,22210.586,1872.039,1983.692,2234.672,0.746,0.533,0.562,0.519,0.470,0.541,15678,31134,0.7915,0.3582,0.3950,0.9980,0.0362,0.0676,0.6298,0.9354,0.9373,0.1637,0.0280,0.0233,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,3599,0.9991,0.8220,0.8344,0.9978,0.0362,0.0676,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1563,4.7617,4.8748,0.0705,0.0814,0.0770,0.129,0.106,0.105,0.142,612,0.0218,0.0050,0.0023,0.00131,0.00084,0.00095,28.05,26.90,27.45,5626.4180,0.0594,37.0089,7.6072,9.5564,1094792,1524717,1.9061,0.1283,8117.0,5626.4180,25.42
5000,13134,4521,56700,125608,114731,67852,1056,18789,2358,6,251487,4289247,41307.644,16342.910,0.3029,11581.640,0.065,0.781,0.093,0.061,0.617,0.285,1247,0.0637,0.6769,0.060,14.3,40.3,71.3,35.19,2.98,7.27,0.57,24.37,7.24,1.136,0.189,0.229,0.250,12.975,0.383,0.0023,102,418,1713,20638,220,11,0.434,7112,95,2218,10821,625,1939,10570,2.50,8.62,12288,15.6269,66699,13877,407840,2534.3,-0.0,618476,16.288,2631002.543,1.19e-14,0.00101,12.68,41114,28.742,2.004,26.165,0.573,28.742,5398,3343,4393,0.3550,0.902,1.058,1.538,1.218,0.947,1.180,12742.962,13650.591,19030.625,12640.010,21218.650,1809.720,1188.266,1763.284,0.733,0.530,0.538,0.604,0.479,0.552,19127,31391,0.7045,0.3581,0.3907,0.9987,0.0387,0.0624,0.6294,0.8249,0.8856,0.1451,0.0272,0.0426,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,3022,0.9992,0.7645,0.8070,0.9989,0.0388,0.0625,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1749,4.9617,4.9514,0.0678,0.0751,0.0651,0.100,0.095,0.096,0.132,374,0.0130,0.0047,0.0023,0.00155,0.00089,0.00099,28.64,27.84,27.93,5462.5384,0.0613,34.4039,7.8665,8.4218,1095060,1522897,1.3229,0.0926,7898.7,5462.5384,23.03
6000,13389,5367,61096,130880,118243,68780,1004,19936,2137,7,245852,5019830,43546.319,17230.731,0.3172,12357.429,0.053,0.812,0.087,0.048,0.633,0.279,1032,0.0627,0.6799,0.061,14.1,35.2,69.5,29.86,2.68,8.41,0.32,18.45,6.93,1.221,0.231,0.237,0.265,13.687,0.412,0.0022,97,413,2464,17871,443,13,0.394,8199,535,1809,11045,788,1902,10699,2.75,8.95,13116,16.2079,66701,15256,379873,2531.7,-0.0,648631,17.577,2631002.543,2.41e-14,0.00002,23.20,43137,37.228,2.400,33.971,0.857,37.229,5821,2722,4846,0.2831,0.939,1.130,1.610,1.282,0.963,1.293,13175.568,16491.821,18036.498,13077.086,24790.165,2207.168,914.870,1751.264,0.725,0.545,0.585,0.548,0.463,0.563,21451,34456,0.7415,0.2866,0.3267,0.9993,0.0407,0.0560,0.6600,1.0532,1.0086,0.1447,0.0313,0.0311,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,4012,0.9995,0.8754,0.8635,0.9989,0.0407,0.0561,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2292,4.7982,5.0405,0.0729,0.0482,0.0410,0.062,0.051,0.073,0.069,293,0.0087,0.0038,0.0021,0.00131,0.00081,0.00096,27.32,27.59,27.89,4652.9579,0.0663,38.3771,8.8127,8.7643,1096028,1521402,0.6711,0.0292,8436.6,4652.9579,19.40
7000,13010,4875,64067,137299,124116,72273,959,20612,2447,11,298597,4918202,45402.258,17520.864,0.3080,11772.832,0.062,0.836,0.065,0.038,0.602,0.299,1198,0.0750,0.6764,0.062,16.0,41.9,73.3,33.81,2.85,8.57,0.57,21.83,7.05,1.230,0.214,0.247,0.279,14.281,0.366,0.0023,91,442,3853,18916,646,16,0.127,7870,1008,1520,10482,1701,1845,9464,3.25,9.58,11743,17.1969,66757,14489,353099,3846.6,-0.0,678390,17.859,2631002.543,1.65e-14,0.00036,24.47,46070,38.997,2.429,35.627,0.941,38.998,6886,2072,4052,0.2506,0.944,1.126,1.635,1.273,0.961,1.295,12627.143,15906.481,21431.615,12493.600,23249.875,2714.526,886.802,2146.704,0.701,0.501,0.538,0.589,0.468,0.528,23833,38240,0.6713,0.2949,0.2793,0.9996,0.0422,0.0562,0.6617,0.9077,0.8856,0.1230,0.0376,0.0297,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,2782,0.9990,0.7869,0.7575,0.9991,0.0422,0.0562,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1700,4.9468,5.0124,0.0705,0.0817,0.0590,0.081,0.081,0.069,0.118,354,0.0105,0.0036,0.0032,0.00147,0.00081,0.00091,28.10,27.77,27.61,4850.6068,0.0770,36.2692,9.3220,8.5372,1096229,1520661,0.5010,0.0137,8624.1,4850.6068,21.78
8000,10835,4558,61432,135017,121625,72696,889,19876,3139,27,332696,4838284,42760.193,19019.558,0.3215,12334.797,0.060,0.839,0.061,0.040,0.601,0.299,1547,0.0888,0.6840,0.067,14.0,35.9,74.0,29.84,2.78,8.30,0.41,18.35,6.82,1.270,0.217,0.280,0.328,15.172,0.416,0.0022,94,433,5515,18502,1292,16,0.403,6902,904,1063,8868,944,1380,8511,3.00,9.40,11140,14.9732,66640,14315,329713,2906.6,-0.0,706810,16.909,2631002.543,8.67e-15,0.00037,7.77,46299,38.917,2.436,35.823,0.657,38.917,5264,1793,3778,0.2324,0.953,1.169,1.701,1.334,0.963,1.326,12132.258,15451.557,20564.521,11984.589,22545.880,3377.497,1009.313,2297.950,0.700,0.471,0.546,0.599,0.462,0.550,24818,36488,0.7078,0.3720,0.3058,0.9995,0.0378,0.0601,0.6732,1.0404,0.9806,0.1417,0.0245,0.0333,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,3476,0.9993,0.8486,0.8285,0.9989,0.0378,0.0601,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2300,4.9307,5.0818,0.0789,0.0622,0.0509,0.076,0.056,0.075,0.100,601,0.0246,0.0038,0.0062,0.00144,0.00094,0.00094,27.88,27.23,27.62,5154.0540,0.0772,35.1384,9.2621,7.6470,1099152,1519817,0.8971,0.1041,8500.9,5154.0540,16.84
9000,10490,4117,57205,125223,114362,67019,999,15103,1758,52,204536,4194925,40584.415,15810.338,0.3499,11337.565,0.051,0.826,0.072,0.050,0.619,0.294,993,0.0674,0.6791,0.057,13.2,34.4,73.1,30.14,2.65,7.84,0.41,19.25,6.96,1.217,0.209,0.290,0.340,15.007,0.406,0.0020,80,419,5841,13013,1771,20,0.180,6413,44,1526,8920,343,1720,8427,2.50,7.85,13394,15.6337,66610,13353,308761,2378.9,0.0,727383,13.778,2631002.543,3.27e-14,0.00429,30.68,42675,34.588,2.427,31.603,0.558,34.589,4971,2461,3058,0.3001,0.936,1.110,1.626,1.319,0.957,1.260,12304.575,15602.490,16990.818,12170.714,22760.447,2201.346,617.040,1654.387,0.712,0.501,0.565,0.564,0.474,0.568,24142,38016,0.7122,0.3037,0.3043,0.9993,0.0439,0.0729,0.6774,1.0248,0.9013,0.1419,0.0227,0.0255,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,2099,0.9985,0.8593,0.7916,0.9987,0.0439,0.0729,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1376,4.6156,4.9180,0.0825,0.0650,0.0546,0.094,0.060,0.072,0.088,522,0.0285,0.0030,0.0043,0.00150,0.00098,0.00110,27.09,27.52,27.53,5447.2991,0.0591,35.5206,7.3045,6.4737,1101113,1518338,1.6319,0.1882,8113.9,5447.2991,18.95
10000,10803,4005,51066,115757,105688,63646,1045,15290,1397,75,187626,3735909,39804.564,14007.804,0.3209,10245.251,0.062,0.812,0.064,0.062,0.611,0.297,797,0.0635,0.6708,0.057,15.9,39.9,75.5,32.70,2.76,7.96,0.36,21.62,7.04,1.241,0.195,0.279,0.329,14.815,0.381,0.0022,92,389,5151,11584,1792,19,0.088,6335,35,1363,9405,311,1772,8720,2.75,8.29,16325,17.6752,66578,12221,291858,2000.2,0.0,741433,13.238,2631002.543,1.06e-15,0.00165,11.37,38056,32.237,2.465,29.184,0.588,32.271,5004,2296,3503,0.2796,0.935,1.157,1.624,1.362,0.949,1.260,12363.787,14915.233,16202.686,12261.596,21585.533,1867.204,754.988,1140.360,0.719,0.479,0.560,0.573,0.473,0.596,22758,30331,0.7416,0.2742,0.3150,0.9993,0.0333,0.0652,0.6702,0.8955,0.8427,0.1449,0.0239,0.0290,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,3278,0.9996,0.6960,0.6914,0.9986,0.0333,0.0652,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1630,5.0267,5.1943,0.0749,0.0654,0.0531,0.085,0.052,0.078,0.082,382,0.0233,0.0020,0.0023,0.00154,0.00101,0.00121,27.58,28.28,28.52,5086.4178,0.0551,34.3453,6.4620,6.7764,1102479,1516500,2.0047,0.1943,8115.2,5086.4178,19.36
