step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
110000,1466,1.525,0.136,11.43,133546,120240,1550,0,11769,6,960742.9,0.0,0.031,0.177,0.243,0.548,313,8.00,4.13,0.19,1.36,0.01,0.24,0.01,0.30,7.79,4.01,0.00,0.00,0.001,0.015,282,0.124,0.889,0.000,0.000,0.111,265336,261905,4,0.786,0.086,0.004,112100,0.060,0.806,0.013,95.75,90129,0,0.000,0.000,0.000,3171752,1.07,17.26,0.000,0.000,0.000,3,8,13,45,11723,0.045,67.69,0.0084,0.010,21,0.843,0.000,0.758,0.502,4.28,5.92,6.79,0.00,0.001,1.07,1.08,1.08
120000,1468,1.526,0.121,11.61,129388,116198,1527,0,11661,11,963168.4,0.6,0.048,0.153,0.235,0.564,306,7.98,3.76,0.18,0.85,0.00,0.00,0.00,0.09,7.79,3.74,0.00,0.00,0.000,0.000,261,0.168,0.881,0.000,0.000,0.119,269049,267109,5,0.792,0.000,0.002,27182,0.118,0.753,0.011,96.09,90843,0,0.051,0.000,0.000,2585341,1.07,17.31,0.000,0.000,0.000,4,8,13,61,11709,0.045,67.34,0.0084,0.022,12,0.825,0.000,0.720,0.524,4.35,6.30,6.59,0.00,0.000,1.05,1.10,1.07
130000,1434,1.495,0.118,11.49,129838,116192,1692,0,11988,3,951021.9,0.0,0.022,0.160,0.209,0.609,309,7.91,4.00,0.11,0.75,0.00,0.00,0.01,0.14,7.79,3.92,0.00,0.00,0.000,0.000,250,0.211,0.895,0.000,0.000,0.105,265948,263330,2,0.706,0.219,0.003,20996,0.118,0.748,0.011,94.66,84234,0,0.000,0.000,0.000,2866396,1.05,17.32,0.000,0.000,0.000,3,8,11,46,11346,0.043,68.78,0.0085,0.019,13,0.843,0.000,0.679,0.517,4.43,6.62,6.86,0.00,0.000,1.05,1.07,1.05
140000,1480,1.477,0.121,11.62,136921,122378,1739,0,12758,1,956302.9,0.1,0.004,0.154,0.240,0.602,309,7.59,3.78,0.10,0.73,0.00,0.03,0.00,0.06,7.48,3.79,0.00,0.00,0.000,0.005,259,0.185,0.880,0.000,0.000,0.120,272980,271763,2,0.352,0.578,0.001,18236,0.125,0.751,0.011,95.48,80833,0,0.080,0.000,0.000,2832601,1.05,17.56,0.000,0.000,0.000,3,8,11,57,11229,0.043,67.96,0.0086,0.028,18,0.850,0.000,0.684,0.503,4.43,6.98,7.10,0.00,0.001,1.05,1.06,1.05
150000,1455,1.507,0.120,11.52,138636,124157,1700,0,12804,6,955035.4,0.3,0.005,0.158,0.239,0.598,306,7.53,3.57,0.13,1.01,0.01,0.23,0.00,0.06,7.39,3.49,0.00,0.00,0.001,0.037,252,0.175,0.906,0.000,0.000,0.094,275392,273486,3,0.495,0.034,0.003,14987,0.102,0.749,0.011,95.58,87247,0,0.042,0.000,0.000,2815650,1.06,17.56,0.000,0.001,0.000,3,8,11,40,10951,0.042,67.86,0.0089,0.034,29,0.847,0.000,0.671,0.501,4.46,6.72,6.73,0.00,0.001,1.06,1.05,1.07
160000,1435,1.525,0.118,11.41,128406,115150,1639,0,11637,2,957647.1,0.1,0.021,0.155,0.246,0.578,320,8.18,4.46,0.14,0.96,0.01,0.15,0.00,0.08,8.03,4.41,0.00,0.00,0.001,0.018,231,0.163,0.902,0.001,0.000,0.097,276029,273845,2,0.726,0.190,0.001,90047,0.095,0.748,0.011,95.64,82792,0,0.042,0.000,0.000,2591446,1.06,16.86,0.000,0.000,0.000,4,9,11,55,11732,0.045,67.80,0.0083,0.021,12,0.840,0.000,0.688,0.539,4.55,7.01,7.00,0.00,0.000,1.05,1.08,1.05
170000,1465,1.484,0.119,11.14,131475,118844,1713,0,10888,2,966795.1,0.0,0.011,0.175,0.211,0.603,320,8.07,3.84,0.16,1.11,0.00,0.07,0.00,0.08,7.90,3.84,0.00,0.00,0.000,0.012,226,0.169,0.887,0.000,0.000,0.113,275651,273345,2,0.389,0.526,0.002,40849,0.114,0.750,0.011,96.09,79889,0,0.000,0.000,0.000,2815598,1.07,17.11,0.000,0.000,0.000,3,9,11,41,11820,0.045,67.35,0.0084,0.000,32,0.846,0.000,0.675,0.527,4.48,6.64,6.66,0.00,0.000,1.08,1.08,1.07
180000,1324,1.591,0.122,11.38,128626,117066,1616,0,10085,26,958354.9,1.9,0.011,0.141,0.265,0.583,326,8.82,3.99,0.19,1.28,0.01,0.28,0.00,0.00,8.63,3.90,0.00,0.00,0.002,0.039,254,0.197,0.896,0.000,0.000,0.104,276209,273890,1,0.937,0.063,0.000,74431,0.117,0.752,0.011,95.72,76864,0,0.075,0.000,0.000,2243463,1.06,16.01,0.000,0.000,0.000,4,9,12,46,11683,0.045,67.72,0.0084,0.023,12,0.825,0.000,0.684,0.538,4.81,7.11,7.14,0.00,0.000,1.06,1.08,1.06
190000,1436,1.505,0.114,11.23,125519,113729,1629,0,10049,7,960327.8,0.1,0.004,0.158,0.242,0.597,326,8.10,4.18,0.10,0.66,0.00,0.16,0.01,0.15,7.99,4.10,0.00,0.00,0.000,0.007,223,0.210,0.903,0.000,0.000,0.097,271955,270596,2,0.978,0.003,0.003,31448,0.108,0.734,0.010,95.87,78699,0,0.021,0.000,0.000,2805793,1.04,16.99,0.000,0.000,0.000,3,9,11,50,11629,0.044,67.56,0.0084,0.024,1,0.851,0.000,0.697,0.542,4.56,6.78,6.75,0.00,0.000,1.04,1.05,1.04
200000,1413,1.486,0.114,11.06,126460,114250,1653,0,10580,4,955360.6,0.8,0.003,0.149,0.215,0.633,339,7.95,3.90,0.06,0.71,0.01,0.27,0.00,0.04,7.88,3.91,0.00,0.00,0.003,0.044,201,0.207,0.887,0.000,0.000,0.113,274272,272952,1,0.830,0.170,0.001,42925,0.067,0.736,0.011,95.39,67573,0,0.189,0.000,0.000,2742329,1.03,16.83,0.000,0.000,0.000,3,9,11,57,11238,0.043,68.04,0.0086,0.037,1,0.844,0.000,0.681,0.543,4.62,7.07,6.92,0.00,0.000,1.03,1.04,1.03
210000,1474,1.495,0.100,11.03,133062,119400,1715,0,11886,1,946099.9,0.2,0.004,0.149,0.163,0.684,326,7.66,3.48,0.08,0.91,0.01,0.16,0.01,0.10,7.57,3.42,0.00,0.00,0.001,0.029,206,0.222,0.903,0.000,0.000,0.097,270409,269032,2,0.648,0.007,0.004,30709,0.078,0.668,0.009,95.00,71881,0,0.181,0.000,0.000,2631387,1.03,17.08,0.000,0.000,0.000,4,8,11,55,11295,0.043,68.44,0.0085,0.019,11,0.841,0.000,0.657,0.512,4.49,7.32,7.16,0.00,0.001,1.03,1.04,1.03
220000,1486,1.470,0.076,11.53,134789,119743,1760,0,13274,5,957607.5,1.4,0.004,0.160,0.112,0.724,319,7.66,3.65,0.10,0.83,0.00,0.13,0.00,0.00,7.56,3.61,0.00,0.00,0.000,0.013,215,0.279,0.898,0.000,0.000,0.102,271899,270688,3,0.657,0.028,0.000,15263,0.067,0.555,0.006,95.40,75216,0,0.273,0.000,0.000,3078695,1.04,17.22,0.000,0.000,0.000,3,8,11,46,11377,0.043,68.04,0.0085,0.000,33,0.850,0.000,0.645,0.508,4.36,7.11,7.13,0.00,0.001,1.03,1.05,1.04
230000,1492,1.482,0.069,11.70,141266,123661,1735,0,15864,2,958239.2,0.1,0.004,0.172,0.106,0.718,302,7.80,3.81,0.08,0.60,0.01,0.12,0.01,0.24,7.71,3.79,0.00,0.00,0.002,0.037,233,0.239,0.903,0.000,0.000,0.097,273600,271955,2,0.545,0.088,0.002,7341,0.091,0.513,0.005,95.73,82394,0,0.049,0.000,0.000,3492051,1.04,17.45,0.000,0.000,0.000,3,8,11,46,11638,0.044,67.71,0.0083,0.027,19,0.875,0.000,0.668,0.487,4.48,7.21,6.98,0.00,0.000,1.03,1.05,1.05
240000,1432,1.475,0.069,11.95,140937,123753,1747,0,15497,13,960368.4,1.0,0.004,0.146,0.080,0.769,282,8.15,4.20,0.05,0.44,0.00,0.00,0.00,0.00,8.09,4.19,0.00,0.00,0.000,0.000,231,0.230,0.881,0.000,0.000,0.119,284201,282505,3,0.672,0.000,0.000,5497,0.104,0.513,0.005,95.94,89690,0,0.074,0.000,0.000,2882474,1.03,17.61,0.000,0.000,0.000,3,8,11,61,11667,0.045,67.50,0.0083,0.000,30,0.866,0.000,0.610,0.507,4.73,7.23,6.90,0.00,0.000,1.02,1.04,1.02
250000,1369,1.495,0.054,12.27,141493,125631,1770,0,14155,6,958800.8,0.7,0.007,0.138,0.022,0.832,282,8.49,3.99,0.10,0.66,0.03,0.47,0.00,0.08,8.36,3.90,0.00,0.00,0.003,0.048,221,0.274,0.887,0.000,0.000,0.113,292723,291629,2,0.885,0.056,0.001,17702,0.069,0.430,0.003,96.03,91806,0,0.115,0.000,0.000,2331432,1.06,17.30,0.000,0.000,0.000,3,9,11,42,11617,0.044,67.41,0.0084,0.000,36,0.869,0.000,0.557,0.520,5.02,7.03,7.15,0.00,0.000,1.05,1.08,1.05
260000,1420,1.475,0.053,11.94,141359,127317,1633,0,12358,11,951744.1,1.8,0.010,0.101,0.025,0.864,277,8.05,3.45,0.12,0.78,0.01,0.22,0.00,0.00,7.92,3.42,0.00,0.00,0.001,0.021,219,0.219,0.888,0.000,0.000,0.112,285566,284749,3,0.839,0.000,0.000,9140,0.126,0.418,0.003,95.38,92095,0,0.164,0.000,0.000,1542017,1.05,17.73,0.000,0.000,0.000,3,9,11,30,11438,0.044,68.06,0.0085,0.000,31,0.806,0.000,0.571,0.509,4.90,6.82,6.79,0.00,0.000,1.03,1.06,1.05
270000,1439,1.474,0.050,11.71,141522,126930,1716,0,12857,12,963412.4,1.2,0.013,0.077,0.068,0.842,293,7.18,3.43,0.12,0.93,0.02,0.31,0.01,0.23,7.04,3.43,0.00,0.00,0.003,0.046,223,0.285,0.880,0.000,0.000,0.120,300495,299443,3,0.833,0.000,0.001,16326,0.090,0.411,0.003,95.93,92366,0,0.096,0.000,0.000,1082782,1.06,18.70,0.000,0.000,0.000,3,8,10,36,10337,0.039,67.51,0.0095,0.000,44,0.772,0.000,0.640,0.532,4.45,6.63,6.61,0.00,0.001,1.06,1.08,1.06
280000,1561,1.426,0.048,11.63,152031,136137,1803,0,13969,29,962136.6,3.2,0.009,0.060,0.102,0.830,277,7.05,3.67,0.11,0.75,0.01,0.23,0.00,0.03,6.93,3.60,0.00,0.00,0.002,0.043,220,0.210,0.855,0.001,0.000,0.144,301212,299642,4,0.835,0.000,0.001,35754,0.046,0.413,0.003,95.78,100735,0,0.110,0.000,0.000,867517,1.05,18.93,0.000,0.000,0.000,3,7,10,53,10999,0.042,67.66,0.0089,0.000,57,0.738,0.000,0.671,0.498,4.44,6.63,6.69,0.00,0.001,1.04,1.05,1.06
290000,1479,1.469,0.050,11.45,153760,140190,1845,0,11807,9,964497.0,1.3,0.008,0.056,0.095,0.840,274,7.77,3.83,0.13,1.06,0.03,0.46,0.02,0.22,7.59,3.68,0.00,0.00,0.003,0.042,258,0.147,0.880,0.000,0.000,0.120,288246,287090,3,0.825,0.004,0.009,38487,0.088,0.411,0.003,95.90,96006,0,0.140,0.000,0.000,706489,1.05,18.33,0.000,0.000,0.000,3,8,11,42,11489,0.044,67.54,0.0086,0.000,35,0.670,0.000,0.632,0.471,4.70,6.47,6.85,0.00,0.000,1.05,1.05,1.05
300000,1440,1.477,0.046,11.09,143622,129984,1760,0,11917,4,967566.4,0.2,0.010,0.051,0.111,0.829,284,7.60,3.10,0.07,0.67,0.00,0.07,0.00,0.16,7.52,3.09,0.00,0.00,0.001,0.014,186,0.181,0.876,0.000,0.000,0.124,305138,304303,3,0.832,0.000,0.001,24936,0.083,0.402,0.003,96.04,96228,0,0.049,0.000,0.000,619976,1.04,18.81,0.000,0.000,0.000,3,8,11,33,10938,0.042,67.40,0.0089,0.019,24,0.686,0.000,0.645,0.532,4.75,6.72,6.58,0.00,0.001,1.03,1.04,1.04
310000,1449,1.470,0.049,11.12,142654,128202,1780,0,12663,19,963636.0,0.8,0.010,0.065,0.119,0.805,296,7.66,3.80,0.13,0.99,0.00,0.07,0.03,0.43,7.51,3.56,0.00,0.00,0.002,0.039,191,0.286,0.871,0.001,0.000,0.128,301079,299795,3,0.850,0.005,0.005,28908,0.130,0.412,0.003,95.74,92082,0,0.043,0.000,0.000,1003150,1.05,18.40,0.001,0.000,0.000,3,8,11,64,11104,0.042,67.70,0.0089,0.000,44,0.762,0.000,0.643,0.529,4.67,6.76,6.70,0.00,0.001,1.05,1.07,1.06
320000,1523,1.417,0.049,11.09,148302,134503,1753,0,11972,19,960477.5,3.7,0.017,0.063,0.140,0.780,301,7.77,3.64,0.12,1.21,0.01,0.17,0.01,0.46,7.62,3.46,0.00,0.00,0.004,0.056,203,0.336,0.869,0.000,0.000,0.131,289324,288596,3,0.848,0.000,0.003,37395,0.125,0.404,0.003,96.10,80501,0,0.196,0.000,0.000,757209,1.05,18.15,0.000,0.000,0.000,4,8,10,49,11833,0.045,67.34,0.0083,0.000,33,0.668,0.000,0.610,0.492,4.78,6.97,6.76,0.00,0.000,1.04,1.05,1.05
330000,1444,1.496,0.052,11.12,147747,134325,1748,0,11753,10,965061.4,1.9,0.011,0.067,0.134,0.788,292,7.90,3.56,0.08,0.67,0.02,0.35,0.01,0.26,7.79,3.59,0.00,0.00,0.003,0.042,207,0.336,0.874,0.000,0.000,0.126,286879,286370,3,0.825,0.000,0.003,119454,0.096,0.400,0.003,96.02,86115,0,0.193,0.000,0.000,805125,1.04,18.11,0.000,0.000,0.000,3,9,11,53,11408,0.044,67.42,0.0086,0.000,51,0.669,0.000,0.614,0.490,4.72,6.65,6.66,0.00,0.000,1.03,1.05,1.05
340000,1471,1.479,0.051,11.14,147353,133912,1651,0,11763,13,965189.2,1.3,0.004,0.069,0.145,0.782,299,7.95,3.78,0.11,1.11,0.03,0.29,0.02,0.30,7.79,3.72,0.00,0.00,0.006,0.054,217,0.360,0.876,0.000,0.000,0.124,289110,288032,3,0.840,0.000,0.006,50931,0.080,0.401,0.003,96.02,86880,0,0.096,0.000,0.000,821573,1.05,18.00,0.000,0.001,0.000,3,9,10,37,11700,0.045,67.42,0.0084,0.000,43,0.669,0.000,0.599,0.495,4.75,6.77,6.82,0.00,0.001,1.05,1.06,1.05
350000,1449,1.474,0.047,11.12,145701,132586,1613,0,11524,10,960158.4,1.6,0.006,0.077,0.108,0.809,306,7.98,3.74,0.10,0.71,0.02,0.30,0.01,0.16,7.85,3.73,0.00,0.00,0.004,0.052,203,0.448,0.880,0.000,0.000,0.120,289763,289240,3,0.824,0.000,0.006,71003,0.072,0.397,0.003,95.93,82543,0,0.165,0.000,0.000,960919,1.04,17.70,0.000,0.001,0.000,3,9,11,43,11560,0.044,67.50,0.0084,0.000,36,0.692,0.000,0.602,0.502,4.77,6.65,6.68,0.00,0.000,1.04,1.05,1.04
360000,1408,1.486,0.047,11.53,144623,130837,1628,0,12199,14,958862.4,2.3,0.015,0.083,0.095,0.806,308,8.14,3.60,0.16,1.17,0.05,1.00,0.00,0.06,7.93,3.52,0.00,0.00,0.006,0.062,199,0.438,0.876,0.000,0.000,0.124,287995,287452,2,0.923,0.000,0.001,88984,0.089,0.402,0.003,95.75,82390,0,0.162,0.000,0.000,1182925,1.08,17.45,0.000,0.001,0.000,3,9,11,37,11464,0.044,67.69,0.0086,0.016,22,0.714,0.000,0.599,0.502,4.92,6.80,7.10,0.00,0.001,1.09,1.09,1.08
370000,1436,1.472,0.048,11.51,142109,129228,1661,0,11192,9,953873.4,1.1,0.008,0.099,0.049,0.844,294,8.26,4.26,0.14,1.55,0.02,0.27,0.00,0.13,8.11,3.99,0.00,0.00,0.003,0.048,201,0.425,0.893,0.000,0.000,0.107,286208,285211,2,0.873,0.071,0.001,34692,0.097,0.399,0.003,95.29,89733,0,0.119,0.000,0.000,1442543,1.06,17.48,0.000,0.000,0.000,3,9,11,57,11868,0.045,68.15,0.0082,0.013,14,0.754,0.000,0.566,0.508,4.86,7.06,6.95,0.00,0.000,1.05,1.07,1.05
380000,1446,1.488,0.045,11.38,139608,126813,1643,0,11142,19,959288.1,3.3,0.012,0.088,0.056,0.844,300,8.11,3.54,0.12,0.71,0.01,0.18,0.00,0.04,7.98,3.59,0.00,0.00,0.003,0.044,199,0.281,0.872,0.000,0.000,0.128,283941,282830,3,0.843,0.039,0.001,20446,0.116,0.402,0.003,95.87,86158,0,0.171,0.000,0.000,1110132,1.06,17.70,0.000,0.001,0.000,3,9,11,35,11724,0.045,67.57,0.0083,0.000,29,0.704,0.000,0.607,0.513,4.78,6.62,6.71,0.00,0.000,1.05,1.07,1.06
390000,1471,1.494,0.043,11.40,141079,128556,1717,0,10781,15,960829.9,2.0,0.027,0.081,0.062,0.831,297,7.83,3.79,0.14,0.86,0.02,0.55,0.01,0.11,7.66,3.70,0.00,0.00,0.003,0.045,208,0.305,0.886,0.000,0.000,0.114,289623,288347,3,0.812,0.010,0.003,45605,0.100,0.395,0.003,96.09,89640,0,0.132,0.000,0.000,1050785,1.06,18.02,0.000,0.000,0.000,3,9,11,41,11513,0.044,67.35,0.0085,0.000,47,0.723,0.000,0.619,0.517,4.65,6.55,6.55,0.01,0.003,1.04,1.07,1.06
400000,1444,1.480,0.045,11.88,141440,128418,1606,0,11443,22,963404.6,1.8,0.035,0.085,0.034,0.847,288,7.84,3.25,0.18,1.05,0.01,0.18,0.02,0.38,7.63,3.22,0.00,0.00,0.004,0.065,201,0.386,0.883,0.000,0.000,0.117,286811,285657,3,0.857,0.001,0.003,35671,0.085,0.397,0.003,96.28,90953,0,0.083,0.000,0.000,1110278,1.08,17.86,0.000,0.001,0.000,3,9,11,27,11321,0.043,67.16,0.0087,0.000,37,0.709,0.000,0.613,0.511,4.75,6.81,6.80,0.00,0.001,1.08,1.09,1.08
410000,1482,1.489,0.046,12.03,142927,129915,1691,0,11283,18,962897.8,2.2,0.042,0.072,0.031,0.856,292,7.81,4.21,0.21,1.85,0.02,0.27,0.03,0.48,7.55,3.67,0.00,0.00,0.003,0.042,197,0.441,0.885,0.000,0.000,0.115,289703,288399,3,0.833,0.005,0.005,95577,0.096,0.402,0.003,96.16,88108,0,0.123,0.000,0.000,811189,1.08,18.04,0.000,0.000,0.000,2,9,10,52,11573,0.044,67.28,0.0086,0.000,42,0.640,0.000,0.606,0.511,4.71,6.72,6.61,0.00,0.000,1.07,1.08,1.09
420000,1453,1.503,0.045,11.95,141987,128916,1562,0,11538,10,961222.4,1.9,0.041,0.066,0.042,0.851,286,8.23,3.76,0.13,0.81,0.01,0.31,0.00,0.16,8.08,3.70,0.00,0.00,0.001,0.031,208,0.472,0.869,0.000,0.000,0.131,288757,286027,4,0.831,0.000,0.001,82954,0.088,0.398,0.003,95.96,90480,0,0.190,0.000,0.000,710434,1.05,17.56,0.000,0.000,0.000,4,9,11,40,11957,0.046,67.47,0.0082,0.000,48,0.621,0.000,0.575,0.513,4.83,6.68,6.82,0.00,0.000,1.04,1.06,1.06
430000,1404,1.497,0.045,11.68,144496,130886,1746,0,11913,12,970542.8,1.4,0.019,0.066,0.055,0.859,278,8.24,4.05,0.23,1.55,0.03,0.56,0.00,0.11,7.98,3.58,0.00,0.00,0.005,0.060,198,0.382,0.882,0.000,0.000,0.118,288821,286982,3,0.877,0.026,0.001,39778,0.104,0.400,0.003,96.37,94532,0,0.116,0.000,0.000,742024,1.08,17.73,0.000,0.000,0.000,3,9,11,60,11575,0.044,67.07,0.0087,0.000,40,0.637,0.000,0.618,0.504,4.82,6.98,6.93,0.00,0.001,1.05,1.09,1.09
440000,1438,1.481,0.046,11.59,143519,130210,1688,0,11587,22,964020.5,2.7,0.013,0.072,0.045,0.870,286,7.97,3.55,0.14,1.01,0.03,0.39,0.01,0.19,7.78,3.45,0.00,0.00,0.004,0.049,188,0.409,0.866,0.000,0.000,0.134,288829,287919,3,0.887,0.023,0.010,52676,0.085,0.406,0.003,96.12,90929,0,0.123,0.000,0.000,813613,1.06,18.02,0.000,0.000,0.000,4,9,11,34,11464,0.044,67.31,0.0086,0.000,22,0.651,0.000,0.605,0.508,4.85,7.08,7.01,0.00,0.000,1.05,1.07,1.06
