step,event,lineage,other,size
5000,birth,1,0,178
5000,birth,2,0,110
5000,birth,3,0,149
5000,birth,5,0,31
5000,birth,6,0,22
5000,birth,8,0,38
5000,birth,10,0,6
5000,birth,11,0,12
5000,birth,12,0,284
5000,birth,13,0,40
5000,birth,14,0,40
5000,birth,19,0,7
5000,birth,21,0,22
6000,birth,28,0,180
6000,split,30,1,28
8000,merge,1,28,200
8000,extinct,6,0,12
8000,extinct,11,0,12
8000,merge,30,28,28
9000,extinct,14,0,8
9000,extinct,21,0,7
10000,extinct,19,0,5
11000,split,32,13,15
12000,split,33,5,33
12000,extinct,3,0,25
12000,extinct,10,0,6
15000,extinct,13,0,11
16000,extinct,5,0,10
16000,extinct,32,0,8
19000,split,41,28,125
20000,split,42,28,92
23000,split,45,8,14
25000,extinct,33,0,9
26000,split,46,12,5
26000,extinct,2,0,8
27000,split,47,33,230
27000,split,50,28,11
28000,extinct,45,0,15
29000,extinct,8,0,6
29000,merge,46,12,7
32000,split,54,12,9
32000,split,55,28,8
34000,extinct,50,0,7
34000,extinct,54,0,9
34000,extinct,55,0,8
36000,split,58,12,248
36000,merge,28,68,159
37000,split,60,28,8
40000,split,66,42,164
40000,extinct,60,0,5
41000,extinct,41,0,6
43000,merge,58,12,320
48000,split,78,12,160
52000,split,80,12,78
55000,extinct,80,0,11
83000,split,85,47,147
91000,split,84,66,5
93000,extinct,47,0,8
98000,extinct,84,0,7
101000,split,90,66,11
107000,extinct,90,0,7
123000,split,98,66,6
126000,extinct,98,0,5
128000,extinct,78,0,58
148000,split,102,12,262
175000,split,110,12,6
176000,split,111,85,5
177000,extinct,85,0,107
177000,extinct,110,0,6
177000,extinct,111,0,5
198000,split,117,12,8
202000,extinct,117,0,5
238000,split,129,12,352
242000,extinct,42,0,9
252000,split,135,66,11
255000,extinct,135,0,11
256000,merge,129,139,7
257000,split,137,66,35
260000,split,140,12,7
271000,merge,137,66,47
271000,extinct,140,0,5
272000,split,144,12,249
275000,split,145,102,28
276000,split,146,66,27
276000,extinct,145,0,28
287000,extinct,146,0,6
290000,split,151,102,40
291000,extinct,102,0,12
294000,extinct,151,0,25
302000,split,153,12,6
304000,extinct,153,0,6
351000,extinct,66,0,5
378000,split,167,12,13
382000,extinct,167,0,12
385000,extinct,144,0,93
386000,split,172,12,217
423000,split,178,12,17
426000,extinct,178,0,8
440000,split,181,12,170
446000,extinct,181,0,15
466000,split,188,12,38
468000,extinct,188,0,38
496000,split,194,12,287
502000,split,196,12,5
507000,extinct,194,0,17
507000,merge,196,12,5
532000,extinct,172,0,15
536000,split,205,12,30
540000,merge,205,12,38
561000,split,212,12,5
562000,extinct,212,0,5
598000,split,217,12,478
607000,split,220,12,11
610000,extinct,220,0,8
612000,split,221,217,94
613000,extinct,221,0,94
614000,split,222,221,231
622000,split,224,217,147
628000,extinct,217,0,5
644000,split,227,224,69
649000,extinct,227,0,11
725000,split,252,224,36
727000,extinct,252,0,9
736000,extinct,224,0,10
737000,split,253,222,25
742000,merge,253,222,13
770000,split,257,222,5
771000,extinct,257,0,5
807000,split,264,222,296
819000,merge,222,264,276
824000,split,265,264,249
826000,merge,265,264,246
831000,split,267,264,137
834000,split,268,267,55
834000,merge,267,264,208
836000,extinct,268,0,40
840000,split,270,264,196
847000,merge,270,264,248
853000,split,275,264,257
867000,extinct,264,0,47
868000,split,280,264,239
887000,extinct,280,0,13
924000,split,290,12,289
956000,extinct,290,0,5
968000,split,293,12,86
972000,merge,293,12,68
974000,extinct,275,0,18
