step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
50000,0,65,8.71,0.20,0.55,0.72,7.23,0.00,1.03,0.000,0.001,4174.4,0.0,5,47,3.11,1.00,1.05
60000,8,4968,8.48,0.03,0.02,0.02,8.41,0.00,1.01,0.000,0.159,1275573.4,3.3,9,67,4.20,1.02,1.02
60000,2,2384,4.59,0.00,0.00,0.03,4.56,0.00,1.00,0.000,0.566,1181856.4,0.0,3,162,2.69,1.00,1.00
60000,0,55,6.29,0.00,0.00,0.13,6.16,0.00,1.00,0.000,0.001,3029.0,0.0,3,45,3.02,1.00,1.00
70000,8,5185,7.92,0.06,0.04,0.03,7.79,0.00,1.02,0.000,0.164,1280297.9,4.6,13,45,4.04,1.03,1.04
70000,2,2273,4.70,0.02,0.01,0.05,4.62,0.00,1.01,0.000,0.556,1177241.2,0.0,8,85,2.63,1.01,1.00
70000,0,40,6.78,0.05,0.00,0.00,6.72,0.00,1.05,0.000,0.000,2550.0,0.0,8,35,3.10,1.05,1.05
80000,8,5266,7.73,0.04,0.03,0.02,7.64,0.00,1.02,0.000,0.158,1260662.8,4.4,7,35,4.01,1.02,1.02
80000,2,2490,4.37,0.03,0.02,0.01,4.31,0.00,1.01,0.000,0.534,1157871.0,1.4,4,88,2.59,1.01,1.01
80000,0,36,4.97,0.00,0.00,0.00,4.97,0.00,1.00,0.000,0.000,2330.0,0.1,4,32,2.36,1.00,1.00
90000,8,5302,7.58,0.04,0.05,0.02,7.47,0.00,1.02,0.000,0.154,1235556.1,5.9,6,72,3.96,1.02,1.02
90000,2,2478,4.43,0.01,0.03,0.01,4.38,0.00,1.00,0.000,0.548,1118125.6,0.0,3,47,2.91,1.00,1.00
90000,0,23,6.09,0.00,0.00,0.00,6.09,0.00,1.00,0.000,0.000,2751.4,0.0,3,22,3.22,1.00,1.00
100000,8,5401,7.52,0.05,0.04,0.03,7.40,0.00,1.02,0.000,0.154,1226703.0,3.8,7,73,3.77,1.02,1.03
100000,2,2421,4.55,0.01,0.03,0.04,4.48,0.00,1.01,0.000,0.563,1112181.0,1.3,7,88,2.94,1.01,1.01
100000,0,48,6.98,0.00,0.08,0.00,6.90,0.00,1.00,0.000,0.001,2373.8,0.0,4,39,3.40,1.00,1.00
110000,8,5522,7.13,0.03,0.05,0.02,7.03,0.00,1.01,0.000,0.166,1232462.6,1.9,11,18,3.69,1.02,1.02
110000,2,2486,4.45,0.00,0.01,0.01,4.42,0.00,1.00,0.000,0.519,1119789.5,0.0,6,21,2.65,1.00,1.00
110000,0,39,7.26,0.05,0.00,0.00,7.21,0.00,1.02,0.000,0.000,2549.7,0.0,3,33,3.10,1.01,1.03
120000,8,5503,6.94,0.04,0.04,0.02,6.84,0.00,1.02,0.000,0.169,1238506.6,2.0,13,23,3.77,1.02,1.03
120000,2,2492,4.36,0.01,0.02,0.00,4.32,0.00,1.00,0.000,0.510,1109295.5,0.1,7,21,2.75,1.00,1.00
120000,0,26,6.96,0.15,0.00,0.00,6.81,0.00,1.15,0.000,0.000,2547.8,0.0,5,19,3.31,1.12,1.12
130000,8,5560,6.80,0.03,0.03,0.01,6.73,0.00,1.02,0.000,0.165,1199683.5,2.3,12,16,3.87,1.02,1.02
130000,2,2401,4.55,0.02,0.00,0.03,4.50,0.00,1.01,0.000,0.526,1110212.6,0.0,9,26,2.73,1.01,1.01
130000,0,37,6.32,0.05,0.00,0.03,6.24,0.00,1.08,0.000,0.000,2311.5,0.0,5,32,2.97,1.05,1.05
140000,8,5352,7.52,0.04,0.03,0.02,7.43,0.00,1.02,0.000,0.158,1177121.4,2.7,14,18,4.18,1.02,1.03
140000,2,2684,4.05,0.02,0.01,0.01,4.03,0.00,1.01,0.000,0.513,1108289.6,0.3,9,52,2.60,1.01,1.01
140000,0,37,6.43,0.03,0.00,0.00,6.41,0.00,1.01,0.000,0.000,3243.5,0.0,5,33,3.27,1.00,1.03
150000,8,5264,7.72,0.06,0.07,0.03,7.56,0.00,1.03,0.000,0.162,1225108.9,3.8,9,8,4.20,1.03,1.04
150000,2,2464,4.39,0.01,0.03,0.01,4.34,0.00,1.01,0.000,0.505,1127641.2,0.2,4,26,2.73,1.01,1.01
150000,0,47,7.70,0.02,0.02,0.00,7.66,0.00,1.00,0.000,0.001,2809.7,0.0,4,35,2.91,1.01,1.01
160000,8,5119,7.93,0.05,0.05,0.02,7.82,0.00,1.02,0.000,0.160,1184865.6,15.3,5,23,4.45,1.02,1.03
160000,2,2580,4.21,0.02,0.01,0.03,4.14,0.00,1.01,0.000,0.500,1117941.0,0.5,2,4,2.74,1.01,1.01
160000,0,36,5.94,0.08,0.17,0.00,5.69,0.00,1.05,0.000,0.000,3923.3,0.0,4,28,2.92,1.07,1.05
170000,8,5103,7.92,0.06,0.03,0.03,7.80,0.00,1.03,0.000,0.156,1164402.6,2.3,7,78,4.44,1.03,1.04
170000,2,2512,4.21,0.02,0.01,0.02,4.15,0.00,1.01,0.000,0.545,1079137.4,0.0,6,164,2.85,1.01,1.01
170000,0,21,5.71,0.05,0.00,0.71,4.95,0.00,1.02,0.000,0.000,2696.4,0.0,4,17,3.19,1.03,1.00
180000,8,5157,8.14,0.05,0.06,0.03,8.00,0.00,1.02,0.000,0.152,1209191.4,1.4,11,88,4.32,1.03,1.03
180000,2,2522,4.26,0.02,0.01,0.00,4.22,0.00,1.01,0.000,0.542,1093271.8,5.5,5,69,2.84,1.02,1.01
180000,0,20,7.15,0.35,0.00,0.35,6.45,0.00,1.19,0.000,0.000,2583.1,0.0,3,18,3.35,1.17,1.23
190000,8,5013,8.23,0.05,0.06,0.02,8.10,0.00,1.03,0.000,0.152,1186385.8,4.9,6,38,4.54,1.04,1.04
190000,2,2497,4.34,0.03,0.01,0.02,4.28,0.00,1.02,0.000,0.528,1110372.2,0.8,4,89,2.84,1.02,1.02
190000,0,25,5.96,0.00,0.00,0.00,5.96,0.00,1.00,0.000,0.000,2160.9,0.0,3,20,3.36,1.00,1.00
200000,8,4946,8.56,0.06,0.04,0.02,8.44,0.00,1.03,0.000,0.156,1189662.9,6.0,7,9,4.60,1.04,1.05
200000,2,2513,4.35,0.02,0.03,0.06,4.25,0.00,1.01,0.000,0.508,1116457.6,0.0,5,12,2.83,1.01,1.01
200000,0,35,7.51,0.34,0.34,0.49,6.34,0.00,1.25,0.000,0.001,2394.4,0.0,4,26,3.00,1.27,1.37
210000,8,5137,8.15,0.04,0.05,0.04,8.02,0.00,1.02,0.000,0.160,1211000.9,6.4,7,5,4.39,1.03,1.03
210000,2,2445,4.49,0.03,0.00,0.03,4.43,0.00,1.02,0.000,0.510,1113699.9,0.4,5,15,2.83,1.01,1.02
210000,0,42,5.69,0.33,0.00,0.00,5.36,0.00,1.20,0.000,0.001,2729.2,0.0,4,37,2.90,1.14,1.29
220000,8,5027,8.21,0.06,0.03,0.02,8.11,0.00,1.03,0.000,0.157,1180623.2,7.2,5,4,4.42,1.03,1.04
220000,2,2224,4.90,0.04,0.01,0.02,4.84,0.00,1.02,0.000,0.504,1118919.4,0.0,4,11,2.84,1.02,1.02
220000,0,40,6.78,0.10,0.00,0.15,6.53,0.00,1.04,0.000,0.001,2469.4,0.0,5,32,3.15,1.02,1.04
230000,8,5179,8.14,0.06,0.04,0.03,8.01,0.00,1.03,0.001,0.155,1190883.1,8.1,7,27,4.38,1.05,1.05
230000,2,2508,4.40,0.02,0.01,0.02,4.35,0.00,1.01,0.000,0.511,1109108.5,0.8,4,18,2.87,1.02,1.01
230000,0,29,6.76,0.00,0.03,0.52,6.21,0.00,1.00,0.000,0.000,2701.5,0.0,4,23,3.34,1.00,1.00
240000,8,5143,8.34,0.05,0.03,0.02,8.24,0.00,1.03,0.000,0.166,1211666.8,5.0,5,44,4.28,1.04,1.05
240000,2,2372,4.52,0.03,0.01,0.01,4.48,0.00,1.01,0.000,0.529,1087730.4,0.0,3,28,3.02,1.01,1.02
240000,0,39,7.56,0.10,0.00,0.00,7.46,0.00,1.01,0.000,0.000,2394.2,0.0,2,32,2.97,1.03,1.00
250000,8,5062,8.16,0.05,0.03,0.01,8.06,0.00,1.03,0.000,0.160,1216353.5,4.5,3,56,4.33,1.04,1.05
250000,2,2542,4.24,0.02,0.01,0.01,4.20,0.00,1.01,0.000,0.538,1089371.5,3.0,3,88,2.90,1.01,1.02
250000,0,17,5.59,0.00,0.35,0.06,5.18,0.00,1.00,0.000,0.000,2477.8,0.3,3,12,2.65,1.00,1.00
260000,8,5204,7.67,0.04,0.03,0.04,7.56,0.00,1.02,0.000,0.167,1209221.6,2.8,2,65,4.14,1.02,1.03
260000,2,2324,4.28,0.01,0.03,0.00,4.24,0.00,1.01,0.000,0.538,1079990.9,8.0,3,70,2.69,1.00,1.01
260000,0,33,6.61,0.00,0.00,0.00,6.61,0.00,1.00,0.000,0.000,2446.3,0.0,2,28,3.24,1.00,1.00
270000,8,5483,7.47,0.04,0.01,0.03,7.38,0.00,1.02,0.000,0.149,1183492.5,2.2,2,111,4.14,1.03,1.03
270000,2,2443,4.33,0.01,0.03,0.01,4.28,0.00,1.01,0.000,0.560,1094444.8,0.4,2,190,2.84,1.01,1.00
270000,0,29,7.90,0.00,0.14,0.00,7.76,0.00,1.00,0.000,0.000,2188.1,0.0,2,21,3.38,1.00,1.00
280000,8,5344,7.63,0.02,0.02,0.03,7.56,0.00,1.02,0.000,0.148,1170515.4,0.4,2,12,4.16,1.02,1.02
280000,2,2241,4.38,0.01,0.01,0.03,4.33,0.00,1.00,0.000,0.509,1104249.2,0.0,2,64,2.61,1.00,1.01
280000,0,25,7.76,0.00,0.00,0.00,7.76,0.00,1.00,0.000,0.000,2436.7,0.0,2,21,3.24,1.00,1.00
290000,8,5472,7.54,0.02,0.01,0.02,7.49,0.00,1.01,0.000,0.144,1161073.2,0.7,1,3,4.19,1.01,1.02
290000,2,2359,4.67,0.02,0.02,0.01,4.63,0.00,1.01,0.000,0.510,1116409.8,0.5,2,7,2.84,1.01,1.02
290000,0,69,5.99,0.20,0.09,0.00,5.
