step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
440000,2192,1.600,0.100,6.50,164406,145776,2705,0,16118,19,1518694.9,0.0,0.172,0.125,0.068,0.635,299,7.75,5.27,0.00,0.10,0.12,1.08,0.02,0.20,7.61,4.98,0.00,0.03,0.014,0.092,255,0.121,0.912,0.000,0.000,0.088,459613,457398,1,0.833,0.167,0.014,238000,0.078,0.587,0.006,159.02,103535,0,0.000,0.000,0.000,3858090,1.00,17.03,0.000,0.000,0.001,3,7,12,64,16987,0.065,4.18,0.0091,0.000,2,0.845,0.000,0.924,0.645,3.83,6.02,5.54,0.00,0.001,1.00,1.00,1.00
450000,2322,1.585,0.103,6.60,167989,146921,2997,0,17941,14,1506089.4,0.5,0.153,0.137,0.073,0.637,283,7.32,5.03,0.01,0.33,0.12,1.18,0.03,0.27,7.15,4.74,0.00,0.00,0.009,0.078,279,0.101,0.913,0.000,0.000,0.087,456024,454043,1,0.750,0.250,0.017,340953,0.075,0.578,0.005,159.14,104786,0,0.035,0.000,0.000,3940710,1.01,17.77,0.000,0.000,0.000,3,6,12,62,16993,0.065,4.06,0.0091,0.000,8,0.866,0.000,0.920,0.635,3.68,5.95,5.20,0.00,0.000,1.00,1.01,1.01
460000,2260,1.555,0.089,6.43,163996,141620,2638,0,19800,11,1497583.9,0.6,0.138,0.158,0.054,0.651,294,7.39,4.92,0.00,0.14,0.11,1.16,0.00,0.02,7.28,4.54,0.00,0.00,0.011,0.086,180,0.154,0.925,0.000,0.000,0.075,470891,469128,2,0.998,0.000,0.000,113188,0.085,0.551,0.005,158.99,93743,0,0.054,0.000,0.000,4431072,1.00,17.88,0.001,0.000,0.000,3,8,12,64,16712,0.064,4.21,0.0091,0.021,6,0.882,0.000,0.887,0.654,3.89,5.65,5.76,0.00,0.000,1.00,1.00,1.00
470000,2217,1.593,0.097,6.31,166496,143562,2829,0,20148,14,1527766.1,0.1,0.119,0.192,0.036,0.653,287,7.46,4.47,0.01,0.23,0.11,0.76,0.00,0.00,7.34,4.44,0.00,0.00,0.017,0.096,194,0.184,0.921,0.000,0.000,0.079,468201,467641,1,1.000,0.000,0.000,7824,0.040,0.588,0.006,159.16,88370,0,0.006,0.000,0.000,6329302,1.01,17.40,0.000,0.000,0.000,3,8,12,54,16538,0.063,4.04,0.0094,0.002,8,0.907,0.000,0.874,0.647,3.96,6.17,6.33,0.00,0.000,1.01,1.01,1.01
480000,2608,1.519,0.090,6.44,165265,141663,3086,0,20125,12,1494441.1,0.0,0.110,0.178,0.034,0.678,291,6.31,4.63,0.01,0.15,0.08,0.80,0.00,0.03,6.22,4.40,0.00,0.00,0.010,0.079,210,0.136,0.921,0.000,0.000,0.079,460745,460288,1,1.000,0.000,0.001,4728,0.056,0.569,0.006,158.29,90114,0,0.000,0.000,0.000,5792976,1.00,19.46,0.000,0.001,0.000,2,5,12,64,16450,0.063,4.91,0.0092,0.019,2,0.904,0.000,0.850,0.644,3.38,5.35,5.31,0.00,0.001,1.00,1.00,1.00
490000,2468,1.527,0.088,6.75,177111,151286,3322,0,22643,7,1511140.2,0.0,0.111,0.148,0.038,0.704,282,6.90,4.66,0.01,0.20,0.06,0.72,0.00,0.08,6.83,4.63,0.00,0.08,0.009,0.079,239,0.225,0.915,0.000,0.000,0.085,463433,462001,1,1.000,0.000,0.001,6819,0.033,0.534,0.005,159.40,92650,0,0.000,0.000,0.000,4796708,1.01,19.04,0.000,0.001,0.000,2,7,12,63,17041,0.065,3.80,0.0090,0.000,5,0.893,0.000,0.821,0.620,3.84,5.61,5.31,0.00,0.000,1.01,1.02,1.01
500000,2169,1.579,0.083,6.64,184579,158148,2997,0,23733,8,1476161.9,0.0,0.106,0.149,0.043,0.702,272,7.31,4.20,0.01,0.16,0.08,0.80,0.00,0.04,7.23,4.11,0.00,0.00,0.015,0.103,188,0.285,0.920,0.000,0.000,0.080,464865,463912,1,1.000,0.000,0.000,8195,0.065,0.564,0.006,159.58,86952,0,0.000,0.000,0.000,4921833,1.00,18.38,0.000,0.000,0.000,2,9,11,64,15861,0.061,3.62,0.0094,0.024,2,0.893,0.000,0.809,0.605,4.21,5.99,6.08,0.00,0.000,1.00,1.01,1.00
510000,2383,1.533,0.085,6.63,171642,146048,2923,0,22457,8,1470507.8,0.0,0.087,0.169,0.029,0.715,285,6.66,3.92,0.01,0.16,0.07,0.44,0.00,0.00,6.58,3.93,0.00,0.00,0.013,0.083,172,0.184,0.920,0.000,0.000,0.080,489953,489323,1,1.000,0.000,0.000,4622,0.042,0.563,0.005,158.15,86259,0,0.000,0.000,0.000,5810436,1.01,18.94,0.000,0.000,0.000,2,7,11,56,15876,0.061,5.05,0.0094,0.015,1,0.915,0.000,0.817,0.651,3.94,5.84,5.83,0.00,0.000,1.01,1.01,1.01
520000,2422,1.531,0.087,6.63,180823,155612,3308,0,21864,1,1488303.2,0.0,0.087,0.185,0.044,0.685,274,6.77,3.68,0.01,0.15,0.07,0.45,0.00,0.00,6.69,3.64,0.00,0.00,0.011,0.073,209,0.225,0.914,0.000,0.000,0.086,468510,467633,1,1.000,0.000,0.000,2532,0.025,0.562,0.006,158.25,93805,0,0.000,0.000,0.000,6707406,1.01,18.69,0.000,0.000,0.000,2,8,9,42,16393,0.063,4.95,0.0092,0.017,2,0.927,0.000,0.823,0.616,4.00,6.13,6.23,0.00,0.000,1.01,1.01,1.01
530000,2536,1.509,0.076,6.65,180818,156221,3401,0,21082,7,1446300.5,0.1,0.138,0.202,0.037,0.623,267,6.14,3.81,0.00,0.04,0.03,0.45,0.00,0.00,6.11,3.77,0.00,0.00,0.004,0.045,205,0.205,0.923,0.000,0.000,0.077,458289,457004,1,1.000,0.000,0.000,1993,0.054,0.528,0.005,157.91,95150,0,0.011,0.000,0.000,7818910,1.00,19.54,0.000,0.000,0.000,2,6,9,40,15559,0.059,5.29,0.0093,0.028,2,0.937,0.000,0.796,0.608,3.74,5.99,5.94,0.00,0.000,1.00,1.00,1.00
540000,2193,1.538,0.086,6.93,185361,161442,3172,0,21090,0,1508364.6,0.0,0.133,0.145,0.043,0.680,259,7.05,3.78,0.00,0.04,0.04,0.37,0.00,0.00,7.01,3.77,0.00,0.00,0.008,0.068,203,0.327,0.919,0.000,0.000,0.081,481773,480280,1,1.000,0.000,0.000,5381,0.056,0.592,0.007,159.05,104684,0,0.000,0.000,0.000,5339743,1.00,18.77,0.000,0.000,0.000,2,9,9,43,15460,0.059,4.15,0.0098,0.062,0,0.927,0.000,0.778,0.617,4.27,6.32,6.30,0.00,0.000,1.00,1.00,1.00
550000,2332,1.533,0.083,6.89,186974,160748,2944,0,23143,0,1479389.2,0.0,0.117,0.125,0.029,0.729,262,6.77,4.03,0.00,0.05,0.07,0.44,0.00,0.11,6.70,4.00,0.00,0.00,0.012,0.075,202,0.291,0.917,0.000,0.000,0.083,488128,487245,1,1.000,0.000,0.003,15531,0.084,0.545,0.006,157.92,100984,0,0.000,0.000,0.000,4419823,1.00,19.08,0.000,0.000,0.000,2,8,9,60,15794,0.060,5.28,0.0095,0.002,2,0.909,0.000,0.763,0.619,4.16,6.44,6.00,0.00,0.000,1.00,1.00,1.00
560000,2402,1.516,0.084,7.08,187548,162871,3289,0,21318,3,1475793.2,0.2,0.131,0.131,0.040,0.698,254,6.93,4.24,0.00,0.05,0.10,0.68,0.00,0.20,6.83,4.21,0.00,0.00,0.014,0.090,212,0.336,0.920,0.000,0.000,0.080,486370,484258,2,0.901,0.002,0.000,25789,0.031,0.546,0.005,159.02,105977,0,0.075,0.000,0.000,5036222,1.00,19.12,0.000,0.000,0.000,2,8,9,55,16654,0.064,4.18,0.0090,0.001,4,0.924,0.000,0.781,0.616,4.21,6.31,6.26,0.00,0.000,1.00,1.00,1.00
570000,2390,1.482,0.083,7.34,187738,162460,2944,0,22346,1,1486804.5,0.0,0.094,0.093,0.073,0.740,251,6.99,4.04,0.00,0.04,0.07,0.93,0.00,0.00,6.92,3.94,0.00,0.00,0.009,0.074,195,0.423,0.923,0.000,0.000,0.077,481484,476238,2,0.796,0.124,0.000,28847,0.071,0.528,0.005,159.16,102647,0,0.000,0.000,0.000,3172451,1.00,19.47,0.000,0.000,0.000,2,9,9,56,16712,0.064,4.04,0.0090,0.001,1,0.861,0.000,0.735,0.612,4.28,5.94,5.90,0.00,0.000,1.00,1.00,1.00
580000,2516,1.482,0.074,7.11,201321,173071,3307,0,24817,0,1465794.8,0.0,0.078,0.101,0.025,0.796,252,6.60,4.04,0.00,0.04,0.03,0.43,0.00,0.00,6.57,4.03,0.00,0.00,0.003,0.044,135,0.467,0.926,0.000,0.000,0.074,481891,479967,1,1.000,0.000,0.000,1491,0.129,0.529,0.005,158.93,91652,0,0.000,0.000,0.000,3750862,1.00,19.93,0.001,0.000,0.000,2,9,9,64,16608,0.063,4.27,0.0089,0.002,4,0.884,0.000,0.721,0.584,4.31,6.71,6.49,0.00,0.000,1.00,1.00,1.00
590000,2459,1.491,0.082,7.09,204712,176476,3751,0,24542,4,1441185.5,0.3,0.078,0.140,0.013,0.769,246,6.52,3.87,0.04,0.51,0.02,0.30,0.00,0.00,6.46,3.81,0.00,0.00,0.003,0.041,166,0.415,0.917,0.001,0.000,0.083,462963,462505,1,1.000,0.000,0.000,1737,0.033,0.551,0.005,159.17,81202,0,0.087,0.000,0.000,5908986,1.02,19.77,0.000,0.000,0.000,2,8,9,45,16031,0.061,4.03,0.0091,0.005,8,0.929,0.000,0.712,0.560,4.12,6.57,6.29,0.00,0.000,1.01,1.02,1.02
600000,2468,1.463,0.079,6.93,202286,175230,3463,0,23584,1,1469525.2,0.3,0.071,0.132,0.013,0.784,243,6.61,3.86,0.00,0.12,0.05,0.38,0.00,0.02,6.55,3.84,0.00,0.00,0.008,0.060,201,0.373,0.920,0.000,0.000,0.080,472214,471411,1,1.000,0.000,0.000,1235,0.137,0.523,0.005,158.83,97223,0,0.260,0.000,0.000,5488204,1.00,19.55,0.000,0.000,0.000,2,7,9,55,16302,0.062,4.37,0.0091,0.008,5,0.928,0.000,0.736,0.574,4.15,6.56,6.16,0.00,0.000,1.00,1.00,1.00
610000,2231,1.544,0.089,7.10,193133,164608,3187,0,25575,0,1493025.0,0.0,0.061,0.139,0.011,0.789,250,6.82,4.08,0.00,0.02,0.04,0.33,0.00,0.00,6.78,4.08,0.00,0.00,0.008,0.065,141,0.417,0.928,0.000,0.000,0.072,490053,489417,1,1.000,0.000,0.000,977,0.086,0.613,0.007,158.29,93277,0,0.000,0.000,0.000,5270755,1.00,19.72,0.001,0.000,0.000,2,9,10,64,15219,0.058,4.91,0.0099,0.069,1,0.919,0.000,0.728,0.608,4.40,6.61,6.54,0.00,0.000,1.00,1.00,1.00
620000,2633,1.485,0.095,7.10,181474,149661,3757,0,27654,0,1400443.8,0.0,0.057,0.156,0.016,0.771,264,5.59,4.03,0.00,0.08,0.04,0.50,0.00,0.02,5.55,4.00,0.00,0.00,0.006,0.057,145,0.324,0.935,0.000,0.000,0.065,467999,467377,2,0.984,0.000,0.000,1553,0.054,0.643,0.007,155.97,89841,0,0.000,0.000,0.000,6116015,1.00,21.13,0.000,0.000,0.000,2,4,9,60,14724,0.056,7.23,0.0096,0.114,2,0.932,0.000,0.753,0.614,3.71,6.00,6.36,0.00,0.000,1.00,1.01,1.00
630000,2619,1.492,0.097,7.22,187764,158785,4413,0,24580,9,1379505.0,0.0,0.063,0.140,0.014,0.783,250,5.81,4.05,0.00,0.03,0.06,0.83,0.00,0.00,5.75,3.97,0.00,0.00,0.007,0.054,164,0.325,0.937,0.000,0.000,0.063,417433,416877,1,1.000,0.000,0.000,1374,0.122,0.644,0.007,152.16,86140,0,0.000,0.000,0.000,5794336,1.00,20.77,0.000,0.000,0.000,2,5,9,64,15208,0.058,11.04,0.0092,0.005,2,0.928,0.000,0.746,0.553,3.86,6.37,6.20,0.00,0.000,1.00,1.00,1.00
640000,2280,1.507,0.076,7.10,196856,167699,3278,14,26204,50,1470708.1,32.2,0.077,0.117,0.021,0.785,248,7.09,4.21,0.00,0.00,0.04,0.38,0.00,0.00,7.05,4.19,0.00,0.00,0.004,0.033,130,0.485,0.915,0.000,0.000,0.085,491229,491182,1,1.000,0.000,0.000,1117,0.064,0.556,0.006,158.41,94423,39,0.644,0.929,0.000,4677414,1.00,19.56,0.000,0.000,0.000,2,9,9,60,16163,0.062,4.79,0.0091,0.032,1,0.923,0.000,0.721,0.601,4.67,6.97,7.01,0.00,0.000,1.00,1.00,1.00
650000,2402,1.532,0.077,6.93,202663,172676,3300,0,26565,1,1482760.5,0.0,0.056,0.109,0.014,0.820,241,6.48,3.64,0.00,0.02,0.08,0.58,0.00,0.03,6.40,3.59,0.00,0.00,0.011,0.070,159,0.368,0.912,0.000,0.000,0.088,488906,488743,1,1.000,0.000,0.001,3628,0.027,0.526,0.005,159.20,97380,0,0.000,0.000,0.000,4136307,1.00,19.83,0.000,0.000,0.000,2,8,9,35,15576,0.059,4.00,0.0096,0.011,0,0.917,0.000,0.711,0.587,4.22,6.40,6.54,0.00,0.000,1.00,1.00,1.00
660000,2354,1.494,0.078,7.06,203892,172262,3250,0,28428,0,1480438.9,0.0,0.050,0.115,0.014,0.820,251,7.01,4.14,0.01,0.15,0.04,0.44,0.00,0.00,6.97,4.10,0.00,0.00,0.005,0.049,156,0.436,0.912,0.000,0.000,0.088,496782,496223,1,1.000,0.000,0.000,3807,0.024,0.533,0.005,158.58,97573,0,0.000,0.000,0.000,4304219,1.00,19.61,0.000,0.000,0.000,2,9,9,62,16498,0.063,4.62,0.0090,0.008,0,0.924,0.000,0.713,0.591,4.47,6.40,6.27,0.00,0.000,1.00,1.00,1.00
670000,2312,1.520,0.075,7.44,200857,170224,3330,0,27345,4,1499685.4,0.7,0.044,0.104,0.032,0.820,252,6.93,4.09,0.00,0.02,0.05,0.46,0.00,0.00,6.88,4.03,0.00,0.00,0.006,0.048,161,0.426,0.905,0.000,0.000,0.095,500148,499279,1,1.000,0.000,0.000,1106,0.038,0.528,0.005,159.41,107767,0,0.176,0.000,0.000,3658003,1.00,19.61,0.000,0.000,0.000,2,9,9,56,16026,0.061,3.79,0.0094,0.014,2,0.923,0.000,0.747,0.600,4.22,6.05,6.04,0.00,0.000,1.00,1.00,1.00
680000,2220,1.546,0.073,7.08,190855,158600,3169,0,29178,0,1481462.4,0.0,0.037,0.113,0.030,0.820,274,6.84,3.89,0.00,0.09,0.06,0.62,0.00,0.00,6.78,3.78,0.00,0.00,0.010,0.073,173,0.405,0.923,0.000,0.000,0.077,513614,512107,1,1.000,0.000,0.000,3140,0.109,0.522,0.005,158.67,100823,0,0.000,0.000,0.000,3836162,1.00,19.51,0.000,0.000,0.000,2,9,9,61,15187,0.058,4.53,0.0098,0.009,0,0.928,0.000,0.755,0.629,4.33,6.48,6.27,0.00,0.000,1.00,1.00,1.00
690000,2222,1.547,0.091,6.81,179494,148246,2944,0,28302,2,1511443.6,0.0,0.075,0.112,0.021,0.792,291,7.49,4.25,0.01,0.10,0.14,0.83,0.00,0.00,7.34,4.16,0.00,0.00,0.018,0.075,208,0.388,0.908,0.000,0.000,0.092,521837,521169,1,1.000,0.000,0.000,4070,0.080,0.599,0.006,158.73,103373,0,0.000,0.000,0.000,3826963,1.00,18.52,0.000,0.000,0.000,2,9,10,60,16632,0.063,4.47,0.0093,0.016,2,0.927,0.000,0.778,0.657,4.51,6.55,6.55,0.00,0.000,1.00,1.00,1.00
700000,2486,1.515,0.088,6.75,191274,161109,3282,0,26619,1,1468817.6,0.0,0.073,0.105,0.036,0.786,273,6.54,3.54,0.00,0.03,0.08,0.70,0.00,0.00,6.46,3.51,0.00,0.00,0.011,0.070,180,0.349,0.923,0.000,0.000,0.077,483534,481965,1,1.000,0.000,0.000,1695,0.052,0.570,0.006,158.90,97052,0,0.000,0.000,0.000,3831387,1.00,19.85,0.000,0.000,0.000,2,8,10,36,16265,0.062,4.30,0.0091,0.019,5,0.905,0.000,0.749,0.606,4.14,6.27,6.26,0.00,0.001,1.00,1.00,1.00
710000,2406,1.498,0.089,7.11,184339,154918,3537,0,25964,0,1458428.9,0.0,0.058,0.122,0.026,0.794,276,6.74,4.23,0.00,0.04,0.04,0.35,0.00,0.00,6.70,4.23,0.00,0.00,0.007,0.068,176,0.374,0.906,0.000,0.000,0.094,472244,470243,1,1.000,0.000,0.000,7109,0.041,0.554,0.006,157.32,94998,0,0.000,0.000,0.000,4535209,1.00,19.67,0.000,0.000,0.000,2,8,10,64,16205,0.062,5.88,0.0091,0.042,1,0.910,0.000,0.756,0.612,4.22,6.44,6.22,0.00,0.000,1.00,1.00,1.00
720000,2397,1.500,0.093,7.16,189714,158964,3218,0,27541,1,1464515.4,0.0,0.057,0.134,0.014,0.795,274,6.34,3.68,0.00,0.09,0.04,0.38,0.00,0.00,6.30,3.68,0.00,0.00,0.008,0.075,166,0.328,0.916,0.000,0.000,0.084,482098,481570,1,1.000,0.000,0.000,2481,0.030,0.590,0.006,157.70,96763,0,0.000,0.000,0.000,4923303,1.00,19.82,0.000,0.000,0.000,2,7,9,39,15201,0.058,5.50,0.0097,0.043,2,0.914,0.000,0.754,0.608,4.06,6.50,6.39,0.00,0.000,1.00,1.00,1.00
730000,2447,1.506,0.086,7.06,185054,155928,3295,0,25781,0,1459790.5,0.0,0.074,0.162,0.015,0.749,272,6.50,4.08,0.00,0.05,0.03,0.32,0.00,0.10,6.46,4.07,0.00,0.00,0.005,0.047,171,0.345,0.921,0.000,0.000,0.079,473318,472243,1,1.000,0.000,0.001,2375,0.034,0.558,0.006,157.96,97207,0,0.000,0.000,0.000,6079193,1.00,19.89,0.000,0.000,0.000,2,8,10,60,15894,0.061,5.24,0.0092,0.025,2,0.929,0.000,0.748,0.611,4.05,6.11,6.01,0.00,0.000,1.00,1.00,1.00
740000,2467,1.517,0.087,7.33,196911,168587,3289,0,25015,0,1489647.5,0.0,0.064,0.135,0.012,0.789,275,7.04,4.61,0.01,0.26,0.06,0.87,0.00,0.00,6.97,4.36,0.00,0.00,0.007,0.064,192,0.341,0.917,0.000,0.000,0.083,479043,477648,1,0.991,0.009,0.000,6918,0.042,0.565,0.006,158.92,95759,0,0.000,0.000,0.000,4924223,1.00,19.43,0.000,0.000,0.000,2,8,10,64,17369,0.066,4.28,0.0087,0.004,3,0.912,0.000,0.733,0.591,4.27,6.38,5.82,0.00,0.000,1.00,1.00,1.01
750000,2295,1.520,0.104,7.05,191980,163745,3070,0,25337,0,1497605.9,0.0,0.082,0.130,0.014,0.773,287,6.56,4.42,0.01,0.18,0.05,0.82,0.00,0.00,6.51,4.34,0.00,0.00,0.006,0.061,177,0.253,0.932,0.000,0.000,0.068,485446,484211,1,0.993,0.007,0.000,5107,0.024,0.645,0.007,158.38,94290,0,0.000,0.000,0.000,4790300,1.00,19.31,0.000,0.000,0.000,2,7,9,64,15064,0.057,4.82,0.0100,0.112,2,0.903,0.000,0.736,0.606,4.17,6.71,6.70,0.00,0.000,1.00,1.00,1.01
760000,2486,1.504,0.110,6.75,177114,148811,3437,0,24675,9,1450232.8,0.0,0.074,0.215,0.026,0.685,308,6.14,4.68,0.00,0.12,0.06,0.61,0.00,0.10,6.08,4.59,0.00,0.00,0.009,0.081,192,0.180,0.927,0.000,0.000,0.073,452971,452650,1,1.000,0.000,0.000,7842,0.072,0.643,0.007,155.50,84935,0,0.000,0.000,0.000,8069784,1.00,20.02,0.000,0.001,0.000,2,6,9,64,15273,0.058,7.70,0.0096,0.066,3,0.936,0.000,0.777,0.611,3.63,5.64,5.55,0.00,0.000,1.00,1.00,1.00
770000,2512,1.494,0.089,6.67,186527,159856,3508,0,23137,6,1483696.0,0.4,0.084,0.227,0.037,0.652,306,6.54,4.06,0.00,0.00,0.08,0.65,0.00,0.00,6.46,3.94,0.00,0.00,0.017,0.112,188,0.195,0.912,0.000,0.000,0.088,452645,452201,1,1.000,0.000,0.000,5416,0.045,0.559,0.005,157.53,92572,0,0.075,0.000,0.000,8411158,1.00,19.16,0.001,0.000,0.000,2,7,9,64,16434,0.063,5.67,0.0091,0.008,6,0.941,0.000,0.798,0.590,4.10,6.37,6.33,0.00,0.000,1.00,1.00,1.00
780000,2519,1.488,0.087,6.67,193572,167276,3156,0,23133,2,1496315.8,0.0,0.053,0.160,0.014,0.773,295,6.47,3.37,0.00,0.03,0.04,0.56,0.00,0.00,6.42,3.37,0.00,0.00,0.011,0.093,197,0.176,0.901,0.000,0.000,0.099,487602,487423,1,1.000,0.000,0.000,9754,0.047,0.529,0.005,158.88,89124,0,0.000,0.000,0.000,6203090,1.00,18.96,0.000,0.000,0.000,2,7,9,34,16286,0.062,4.32,0.0093,0.010,5,0.914,0.000,0.792,0.605,4.06,6.57,6.66,0.00,0.000,1.00,1.00,1.00
790000,2252,1.540,0.105,6.79,196841,171380,3154,0,22574,2,1484128.0,0.6,0.049,0.156,0.015,0.781,287,6.74,4.12,0.01,0.31,0.05,0.36,0.00,0.15,6.67,4.10,0.00,0.00,0.011,0.079,167,0.212,0.921,0.000,0.000,0.079,481497,481179,1,1.000,0.000,0.000,3801,0.042,0.667,0.008,158.41,89783,0,0.301,0.000,0.000,6093017,1.01,19.07,0.000,0.000,0.000,2,7,9,56,15176,0.058,4.79,0.0099,0.096,4,0.913,0.000,0.787,0.593,4.25,6.67,6.46,0.00,0.000,1.01,1.01,1.01
800000,2432,1.509,0.076,6.82,187055,157218,3239,0,26418,0,1465863.5,0.0,0.065,0.145,0.017,0.774,308,6.65,4.06,0.00,0.13,0.04,0.44,0.00,0.15,6.59,3.95,0.00,0.00,0.007,0.065,187,0.204,0.908,0.000,0.000,0.092,483802,483613,1,1.000,0.000,0.001,8459,0.021,0.528,0.005,157.17,96978,0,0.000,0.000,0.000,5506726,1.00,19.25,0.000,0.000,0.000,2,7,9,60,16163,0.062,6.03,0.0091,0.012,3,0.914,0.000,0.786,0.615,4.19,6.23,6.56,0.00,0.000,1.00,1.00,1.00
810000,2496,1.505,0.087,6.96,198074,168621,3235,0,26154,1,1477394.0,0.1,0.073,0.171,0.021,0.735,318,6.44,3.99,0.01,0.12,0.07,0.78,0.00,0.07,6.37,3.93,0.00,0.00,0.012,0.086,215,0.147,0.913,0.000,0.000,0.087,480311,479957,1,1.000,0.000,0.002,17678,0.052,0.559,0.006,158.59,94321,0,0.138,0.000,0.000,6588363,1.00,19.23,0.000,0.000,0.000,2,7,10,60,16082,0.061,4.61,0.0093,0.008,5,0.923,0.000,0.781,0.590,3.99,6.21,6.18,0.00,0.000,1.00,1.00,1.00
820000,2348,1.525,0.097,6.82,198330,170180,3236,0,25062,1,1484547.6,0.0,0.101,0.169,0.021,0.709,313,6.41,3.73,0.00,0.05,0.08,0.63,0.00,0.02,6.32,3.72,0.00,0.00,0.016,0.101,207,0.167,0.917,0.000,0.000,0.083,476097,475620,1,1.000,0.000,0.000,13697,0.047,0.619,0.007,158.74,98377,0,0.000,0.000,0.000,6332056,1.00,19.54,0.000,0.000,0.000,2,7,10,45,15042,0.057,4.46,0.0100,0.054,1,0.917,0.000,0.792,0.586,3.97,6.11,5.99,0.00,0.000,1.00,1.00,1.00
830000,2512,1.524,0.085,6.75,188923,159938,3609,0,25212,0,1463914.1,0.0,0.076,0.181,0.021,0.721,315,6.30,4.23,0.01,0.24,0.07,0.87,0.00,0.14,6.22,3.97,0.00,0.03,0.007,0.073,199,0.191,0.928,0.000,0.000,0.072,471436,470003,1,1.000,0.000,0.001,6877,0.071,0.556,0.005,158.03,102975,0,0.000,0.000,0.000,6997664,1.01,19.88,0.000,0.000,0.001,2,7,10,64,15837,0.060,5.17,0.0094,0.031,2,0.926,0.000,0.799,0.601,3.93,5.99,6.22,0.00,0.001,1.01,1.00,1.00
840000,2618,1.481,0.087,6.82,206127,177115,3237,0,25669,2,1476808.4,0.0,0.098,0.161,0.025,0.716,295,6.12,3.55,0.00,0.12,0.02,0.27,0.00,0.00,6.10,3.55,0.00,0.00,0.004,0.052,209,0.193,0.918,0.000,0.000,0.082,463754,463285,1,1.000,0.000,0.000,6029,0.061,0.532,0.005,159.57,102366,0,0.000,0.000,0.000,6539491,1.00,19.96,0.000,0.000,0.000,2,7,9,64,16032,0.061,3.63,0.0092,0.013,3,0.924,0.000,0.755,0.558,4.02,6.35,6.42,0.00,0.000,1.00,1.00,1.00
850000,2364,1.510,0.087,6.82,206350,179973,3609,0,23022,0,1496620.1,0.0,0.100,0.165,0.033,0.703,288,6.90,4.25,0.01,0.24,0.06,0.58,0.00,0.02,6.82,4.22,0.00,0.00,0.011,0.087,239,0.206,0.908,0.000,0.000,0.092,470750,470186,1,1.000,0.000,0.000,10719,0.038,0.559,0.005,159.38,101449,0,0.000,0.000,0.000,6898465,1.00,19.01,0.000,0.000,0.000,2,7,9,55,16305,0.062,3.82,0.0093,0.010,3,0.925,0.000,0.746,0.564,4.30,6.83,6.64,0.00,0.001,1.00,1.00,1.00
860000,2679,1.449,0.083,6.86,203644,179631,3260,0,20438,2,1468928.5,0.5,0.081,0.148,0.040,0.730,298,6.26,3.76,0.00,0.04,0.03,0.49,0.00,0.00,6.22,3.71,0.00,0.00,0.007,0.071,207,0.230,0.909,0.000,0.000,0.091,472215,471407,1,1.000,0.000,0.000,5901,0.099,0.517,0.004,159.68,103354,0,0.229,0.000,0.000,6007151,1.00,19.91,0.000,0.000,0.000,2,7,9,57,16761,0.064,3.52,0.0088,0.006,6,0.916,0.000,0.758,0.571,4.01,6.37,6.04,0.00,0.000,1.00,1.00,1.00
870000,2485,1.470,0.086,7.13,207008,183835,3520,0,19847,0,1490831.1,0.0,0.066,0.142,0.032,0.760,273,6.59,3.93,0.00,0.11,0.04,0.41,0.00,0.04,6.55,3.94,0.00,0.00,0.008,0.078,199,0.222,0.913,0.000,0.000,0.087,467239,465791,1,1.000,0.000,0.001,4046,0.056,0.531,0.005,159.75,107066,0,0.000,0.000,0.000,5651556,1.00,19.49,0.000,0.000,0.000,2,7,9,64,16372,0.062,3.45,0.0092,0.000,4,0.917,0.000,0.758,0.559,4.30,6.77,6.50,0.00,0.000,1.00,1.00,1.00
880000,2554,1.458,0.082,7.33,199022,175120,3213,0,20620,2,1495211.6,0.0,0.047,0.101,0.023,0.829,316,6.46,4.14,0.00,0.05,0.06,0.60,0.00,0.00,6.39,4.12,0.00,0.00,0.012,0.093,215,0.205,0.910,0.000,0.000,0.090,483895,483399,1,1.000,0.000,0.000,6123,0.046,0.540,0.005,159.42,107494,0,0.000,0.000,0.000,3498261,1.00,19.61,0.000,0.000,0.000,2,7,9,64,16493,0.063,3.78,0.0092,0.002,2,0.869,0.000,0.765,0.591,4.18,6.56,6.25,0.00,0.000,1.00,1.00,1.00
