step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
10000,8,1211,10.21,0.04,0.13,0.05,10.00,0.00,1.01,0.000,0.162,808069.4,43.3,7,2,2.91,1.00,1.01
10000,1,112,8.81,0.29,0.51,0.40,7.62,0.00,1.13,0.000,0.592,123706.7,4.9,3,5,2.76,1.13,1.12
10000,0,16,17.44,1.69,0.69,0.12,14.94,0.25,1.41,0.062,0.002,87016.5,39.4,5,9,3.94,1.51,1.44
20000,8,1241,9.85,0.07,0.11,0.05,9.63,0.01,1.02,0.002,0.159,779543.6,13.7,7,0,3.09,1.02,1.02
20000,1,169,5.90,0.01,0.00,0.01,5.88,0.00,1.00,0.000,0.635,145817.0,0.3,3,0,1.91,1.00,1.00
20000,0,54,6.17,0.00,0.00,0.00,6.17,0.00,1.00,0.000,0.002,1486.9,0.0,4,25,2.07,1.00,1.00
30000,8,1295,9.18,0.15,0.03,0.03,8.99,0.00,1.06,0.002,0.155,770823.4,15.5,8,0,3.07,1.06,1.05
30000,1,145,6.70,0.00,0.00,0.02,6.68,0.00,1.00,0.000,0.617,148325.2,0.0,2,0,1.99,1.00,1.00
30000,0,46,8.74,0.22,0.00,0.00,8.52,0.00,1.14,0.000,0.002,1018.3,0.0,3,19,2.33,1.14,1.14
40000,8,1175,10.10,0.22,0.10,0.02,9.76,0.01,1.10,0.003,0.154,765266.9,32.2,2,0,3.48,1.09,1.08
40000,1,171,6.02,0.01,0.00,0.04,5.98,0.00,1.00,0.000,0.649,148578.4,0.1,2,0,2.15,1.00,1.00
40000,0,35,7.83,0.00,0.00,0.00,7.83,0.00,1.00,0.000,0.002,984.7,0.1,2,14,2.37,1.00,1.00
50000,8,1212,9.65,0.12,0.09,0.00,9.43,0.01,1.05,0.003,0.152,765378.6,38.8,2,0,3.44,1.05,1.04
50000,1,227,4.52,0.00,0.00,0.00,4.52,0.00,1.00,0.000,0.665,151261.0,0.0,2,0,1.74,1.00,1.00
50000,0,49,5.92,0.02,0.00,0.00,5.90,0.00,1.04,0.000,0.002,728.8,2.4,3,14,2.06,1.04,1.04
60000,8,1363,7.88,0.15,0.17,0.00,7.56,0.02,1.06,0.007,0.140,745477.7,66.6,1,0,3.81,1.06,1.03
60000,1,145,7.08,0.00,0.06,0.22,6.79,0.00,1.00,0.000,0.645,148053.8,0.0,2,0,2.18,1.00,1.00
60000,0,41,6.83,0.00,0.00,0.37,6.46,0.00,1.00,0.000,0.002,915.5,0.0,2,22,2.17,1.00,1.00
70000,8,1435,7.02,0.08,0.09,0.00,6.84,0.01,1.03,0.004,0.131,736157.1,90.2,1,0,3.73,1.04,1.02
70000,1,149,6.82,0.00,0.01,0.06,6.74,0.00,1.00,0.000,0.610,147976.3,0.2,2,0,2.34,1.00,1.00
70000,0,43,7.16,0.00,0.12,0.00,7.05,0.00,1.00,0.000,0.002,1462.9,0.0,3,9,2.26,1.00,1.00
80000,8,1414,7.34,0.08,0.10,0.00,7.15,0.01,1.03,0.002,0.135,745145.5,92.1,1,0,3.69,1.04,1.02
80000,1,198,4.89,0.00,0.00,0.00,4.89,0.00,1.00,0.000,0.621,147619.7,0.0,2,0,1.86,1.00,1.00
80000,0,47,6.06,0.00,0.00,0.00,6.06,0.00,1.00,0.000,0.002,765.7,0.1,3,23,2.17,1.00,1.00
90000,8,1419,7.23,0.08,0.06,0.01,7.09,0.01,1.03,0.003,0.134,742273.5,52.7,1,0,3.70,1.03,1.01
90000,1,188,5.25,0.10,0.01,0.02,5.13,0.00,1.05,0.000,0.649,150389.7,0.0,2,0,1.83,1.04,1.04
90000,0,35,8.60,0.09,0.00,0.00,8.51,0.00,1.02,0.000,0.001,778.5,0.0,3,15,2.57,1.01,1.01
100000,8,1456,6.77,0.05,0.16,0.00,6.55,0.01,1.02,0.004,0.128,734417.1,63.7,1,0,3.69,1.02,1.01
100000,1,167,5.71,0.03,0.02,0.07,5.60,0.00,1.01,0.000,0.605,146755.8,0.1,2,0,1.98,1.00,1.02
100000,0,47,5.89,0.02,0.38,0.00,5.49,0.00,1.01,0.000,0.002,595.9,0.6,3,24,2.23,1.00,1.01
110000,8,1446,6.72,0.06,0.03,0.00,6.62,0.00,1.02,0.001,0.126,730803.9,69.9,1,0,3.73,1.03,1.01
110000,1,154,6.12,0.01,0.00,0.00,6.11,0.00,1.00,0.000,0.575,146886.6,0.0,2,0,2.26,1.01,1.01
110000,0,52,6.21,0.25,0.00,0.00,5.96,0.00,1.14,0.000,0.002,530.1,0.3,3,26,2.25,1.10,1.11
120000,8,1410,7.24,0.10,0.08,0.01,7.06,0.01,1.03,0.004,0.133,735256.6,60.4,1,0,3.73,1.04,1.01
120000,1,157,5.85,0.14,0.03,0.02,5.66,0.00,1.06,0.000,0.590,148150.2,0.0,2,0,2.06,1.03,1.07
120000,0,59,6.61,0.56,0.00,0.00,6.05,0.00,1.27,0.000,0.002,571.1,0.0,3,37,2.32,1.24,1.32
130000,8,1462,7.02,0.04,0.10,0.00,6.87,0.01,1.02,0.003,0.135,733082.6,79.8,1,10,3.71,1.02,1.01
130000,1,145,6.67,0.32,0.04,0.00,6.30,0.03,1.12,0.007,0.634,143188.9,6.0,2,13,2.61,1.12,1.07
130000,0,26,10.23,0.00,0.00,0.00,10.23,0.00,1.00,0.000,0.001,518.4,0.0,2,12,2.85,1.00,1.00
140000,8,1409,7.32,0.09,0.20,0.01,7.01,0.01,1.03,0.004,0.134,739502.2,74.7,1,0,3.71,1.03,1.01
140000,1,178,5.20,0.05,0.13,0.02,4.99,0.02,1.03,0.006,0.564,143779.6,1.2,2,0,2.28,1.04,1.02
140000,0,52,5.50,0.06,0.00,0.00,5.44,0.00,1.02,0.000,0.002,610.6,0.0,2,29,2.42,1.03,1.00
150000,8,1437,7.08,0.03,0.11,0.00,6.94,0.01,1.01,0.003,0.132,736517.5,51.6,1,0,3.68,1.01,1.01
150000,1,89,13.88,0.21,0.45,0.27,12.94,0.06,1.04,0.022,0.746,143932.0,108.5,2,0,2.57,1.06,1.00
150000,0,30,20.13,0.73,0.90,0.63,17.87,0.17,1.14,0.067,0.004,647.3,8.8,2,12,3.23,1.22,1.00
160000,8,1442,6.78,0.05,0.08,0.00,6.65,0.01,1.02,0.004,0.128,730809.0,80.2,2,1,3.65,1.03,1.01
160000,1,96,13.96,1.76,0.03,0.00,12.17,0.00,1.35,0.000,0.736,145282.6,7.0,1,5,3.04,1.57,1.12
