step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
110000,1529,1.495,0.111,9.80,120255,107869,1492,0,10824,1,957265.9,0.3,0.080,0.079,0.317,0.524,372,8.09,4.45,0.02,0.25,0.00,0.08,0.00,0.08,8.07,4.44,0.00,0.00,0.000,0.005,301,0.199,0.899,0.000,0.000,0.101,249135,241828,5,0.884,0.029,0.001,20657,0.157,0.703,0.010,96.14,91009,0,0.341,0.000,0.000,928834,1.01,16.89,0.000,0.000,0.000,4,7,14,40,12373,0.047,67.30,0.0078,0.012,16,0.598,0.000,0.845,0.528,3.52,3.81,6.56,0.00,0.000,1.01,1.01,1.01
120000,1507,1.484,0.100,9.59,122289,110775,1560,0,9976,5,957729.5,1.2,0.099,0.079,0.301,0.522,357,8.01,4.51,0.05,0.48,0.03,0.45,0.00,0.04,7.93,4.46,0.00,0.00,0.003,0.035,312,0.196,0.888,0.000,0.000,0.112,250177,242107,6,0.735,0.062,0.002,36550,0.100,0.663,0.009,95.99,92178,0,0.241,0.000,0.000,893234,1.02,17.08,0.000,0.000,0.000,4,7,13,43,12075,0.046,67.45,0.0080,0.001,47,0.577,0.000,0.844,0.521,3.53,3.91,6.25,0.00,0.001,1.01,1.04,1.02
130000,1500,1.511,0.088,9.95,121310,109205,1536,0,10576,2,960671.0,0.4,0.084,0.064,0.291,0.561,362,7.98,3.97,0.03,0.38,0.01,0.12,0.10,1.11,7.84,3.85,0.00,0.00,0.001,0.028,327,0.143,0.883,0.000,0.000,0.117,252828,243621,6,0.813,0.018,0.011,45039,0.131,0.612,0.008,95.97,91767,0,0.189,0.000,0.000,580823,1.01,16.85,0.000,0.001,0.000,4,7,12,33,11970,0.046,67.47,0.0082,0.000,32,0.503,0.000,0.841,0.529,3.67,4.57,6.22,0.00,0.001,1.01,1.02,1.02
140000,1487,1.510,0.085,9.70,119990,108340,1572,0,10091,25,961060.6,0.8,0.085,0.098,0.333,0.484,374,7.88,4.07,0.03,0.28,0.01,0.22,0.01,0.33,7.83,4.01,0.00,0.00,0.001,0.017,303,0.116,0.880,0.000,0.000,0.120,257083,250345,5,0.767,0.021,0.003,39186,0.130,0.607,0.007,95.96,90702,0,0.033,0.000,0.000,1384064,1.01,17.06,0.000,0.001,0.000,3,7,13,33,11723,0.045,67.48,0.0083,0.015,17,0.707,0.000,0.856,0.540,3.66,4.35,6.61,0.00,0.000,1.00,1.01,1.01
150000,1469,1.545,0.086,9.99,117411,106669,1559,0,9201,4,961166.0,0.6,0.071,0.096,0.371,0.462,339,8.09,4.12,0.05,0.57,0.01,0.14,0.01,0.22,8.01,4.12,0.00,0.03,0.002,0.033,343,0.088,0.897,0.000,0.000,0.103,257348,249786,3,0.818,0.091,0.005,58635,0.106,0.608,0.007,95.94,95039,0,0.154,0.000,0.000,1355384,1.03,16.76,0.000,0.000,0.001,3,8,13,34,11882,0.045,67.50,0.0082,0.010,20,0.688,0.000,0.852,0.551,3.75,4.40,6.97,0.00,0.001,1.03,1.03,1.03
160000,1463,1.495,0.082,9.87,119277,107994,1521,0,9768,0,959689.7,0.0,0.062,0.095,0.399,0.443,343,8.27,4.50,0.04,0.39,0.02,0.24,0.00,0.08,8.21,4.48,0.00,0.00,0.002,0.031,358,0.118,0.874,0.000,0.000,0.126,253620,245696,5,0.873,0.045,0.001,35857,0.122,0.602,0.007,96.05,96060,0,0.000,0.000,0.000,1311110,1.02,16.75,0.000,0.000,0.000,4,7,13,48,12105,0.046,67.39,0.0080,0.000,36,0.633,0.000,0.828,0.538,3.96,5.06,6.99,0.00,0.001,1.01,1.02,1.02
170000,1405,1.545,0.080,9.41,123743,112116,1685,0,10000,4,957944.2,0.1,0.090,0.087,0.392,0.432,362,8.38,3.84,0.04,0.52,0.06,0.66,0.01,0.26,8.26,3.79,0.00,0.00,0.006,0.051,318,0.058,0.905,0.000,0.000,0.095,260402,252617,5,0.762,0.041,0.002,29473,0.120,0.597,0.007,95.94,93393,0,0.027,0.000,0.000,1038578,1.02,16.28,0.000,0.000,0.000,4,8,13,30,11776,0.045,67.50,0.0083,0.000,33,0.620,0.000,0.825,0.532,4.00,5.73,6.81,0.00,0.000,1.01,1.02,1.02
180000,1425,1.517,0.081,9.31,118665,105599,1682,0,11364,8,957301.9,0.4,0.122,0.061,0.327,0.490,371,7.45,4.02,0.05,0.62,0.04,0.49,0.00,0.08,7.36,3.96,0.00,0.00,0.004,0.056,281,0.060,0.875,0.000,0.000,0.125,286186,280878,4,0.852,0.001,0.001,46011,0.102,0.599,0.007,95.77,96037,0,0.052,0.000,0.000,688322,1.02,17.44,0.000,0.000,0.000,3,7,13,42,10615,0.040,67.67,0.0091,0.000,49,0.603,0.000,0.850,0.589,3.66,5.35,6.49,0.00,0.000,1.02,1.02,1.02
190000,1380,1.520,0.083,9.46,122044,109385,1769,0,10935,3,953414.2,0.0,0.132,0.056,0.354,0.458,362,8.50,4.68,0.11,0.72,0.01,0.17,0.02,0.48,8.36,4.49,0.00,0.00,0.002,0.037,303,0.062,0.909,0.000,0.000,0.091,275292,269741,3,0.899,0.000,0.004,44458,0.110,0.603,0.007,95.69,93056,0,0.000,0.000,0.000,618772,1.04,15.96,0.000,0.000,0.000,4,8,14,51,11729,0.045,67.75,0.0083,0.041,1,0.601,0.000,0.843,0.561,4.25,5.94,6.84,0.00,0.000,1.04,1.05,1.04
200000,1384,1.569,0.084,9.91,106187,95141,1570,0,9472,0,938531.6,0.0,0.123,0.098,0.410,0.369,374,8.18,4.62,0.07,0.70,0.00,0.11,0.01,0.15,8.10,4.40,0.00,0.00,0.001,0.025,267,0.057,0.918,0.000,0.000,0.082,253049,248059,1,1.000,0.000,0.003,22529,0.108,0.602,0.007,93.82,91742,0,0.000,0.000,0.000,1262591,1.02,16.14,0.000,0.000,0.000,3,7,14,52,11327,0.043,69.62,0.0084,0.077,1,0.667,0.000,0.851,0.587,3.94,6.02,6.14,0.00,0.000,1.01,1.02,1.01
210000,1496,1.483,0.080,10.28,115344,103224,1745,0,10263,0,942284.6,0.0,0.107,0.095,0.413,0.385,349,7.63,4.33,0.10,1.43,0.00,0.05,0.01,0.34,7.51,4.00,0.00,0.00,0.000,0.001,278,0.070,0.902,0.000,0.000,0.098,250459,245316,1,0.815,0.185,0.003,23166,0.099,0.585,0.007,94.25,98255,0,0.000,0.000,0.000,1353669,1.03,16.79,0.000,0.000,0.000,4,7,12,63,11413,0.044,69.19,0.0084,0.058,1,0.684,0.000,0.880,0.547,3.84,6.27,5.98,0.00,0.000,1.03,1.04,1.03
220000,1332,1.589,0.082,10.05,115008,103416,1695,0,10061,0,949114.3,0.0,0.109,0.103,0.447,0.341,335,8.64,4.89,0.13,1.30,0.00,0.05,0.01,0.24,8.50,4.69,0.00,0.00,0.001,0.027,305,0.065,0.899,0.000,0.000,0.101,251213,245274,1,0.976,0.024,0.005,34292,0.102,0.595,0.007,94.95,99530,0,0.000,0.000,0.000,1459666,1.05,15.54,0.000,0.000,0.000,3,8,14,48,11513,0.044,68.49,0.0084,0.020,16,0.702,0.000,0.872,0.549,4.03,6.11,6.13,0.00,0.000,1.06,1.06,1.04
230000,1393,1.541,0.068,10.09,113680,102424,1568,0,9627,3,956363.4,0.5,0.129,0.111,0.581,0.179,344,8.12,4.28,0.04,0.66,0.00,0.00,0.02,0.30,8.07,4.23,0.00,0.00,0.000,0.000,296,0.052,0.908,0.000,0.000,0.092,262294,256768,2,0.849,0.097,0.004,95889,0.091,0.550,0.006,95.50,98613,0,0.182,0.000,0.000,1635707,1.02,15.71,0.000,0.000,0.000,3,7,13,46,11313,0.043,67.94,0.0085,0.000,26,0.754,0.000,0.874,0.572,3.97,5.87,6.64,0.00,0.000,1.02,1.02,1.01
240000,1409,1.521,0.074,9.86,114681,101815,1681,0,11169,2,953357.8,0.0,0.120,0.080,0.627,0.172,352,7.89,4.14,0.05,0.46,0.00,0.00,0.01,0.21,7.83,4.13,0.00,0.00,0.000,0.000,299,0.048,0.872,0.000,0.000,0.128,263791,258205,4,0.811,0.097,0.005,80803,0.106,0.580,0.007,95.28,98210,0,0.000,0.000,0.000,977754,1.02,16.25,0.000,0.000,0.000,3,7,12,43,11116,0.042,68.16,0.0086,0.000,29,0.661,0.000,0.874,0.571,3.84,5.65,6.36,0.00,0.000,1.02,1.02,1.02
250000,1458,1.520,0.071,9.65,121491,108428,1706,0,11308,0,965602.9,0.0,0.122,0.077,0.633,0.168,349,7.77,4.26,0.06,0.52,0.00,0.00,0.02,0.59,7.69,4.03,0.00,0.00,0.000,0.000,285,0.143,0.881,0.000,0.000,0.119,272895,268074,3,0.864,0.060,0.003,107293,0.108,0.573,0.007,96.38,94885,0,0.000,0.000,0.000,882269,1.02,16.36,0.000,0.000,0.000,3,7,12,55,11323,0.043,67.06,0.0086,0.000,31,0.645,0.000,0.889,0.560,4.00,5.27,6.62,0.00,0.000,1.02,1.02,1.01
260000,1491,1.487,0.070,9.70,127297,115004,1698,0,10562,0,963316.0,0.0,0.094,0.060,0.638,0.208,347,7.74,4.33,0.02,0.21,0.01,0.20,0.01,0.15,7.70,4.32,0.00,0.00,0.002,0.035,304,0.115,0.865,0.000,0.000,0.135,271960,267926,3,0.820,0.030,0.002,26553,0.104,0.561,0.006,96.29,99057,0,0.000,0.000,0.000,647636,1.01,16.67,0.000,0.000,0.000,3,7,13,43,11536,0.044,67.14,0.0084,0.000,38,0.580,0.000,0.870,0.538,3.86,5.54,6.09,0.00,0.000,1.01,1.01,1.01
270000,1496,1.491,0.068,10.01,130868,118475,1782,0,10606,2,966403.7,0.0,0.110,0.054,0.629,0.207,331,7.16,3.80,0.02,0.32,0.06,0.86,0.00,0.03,7.07,3.63,0.00,0.00,0.004,0.040,300,0.068,0.872,0.000,0.000,0.128,281963,277260,3,0.823,0.028,0.001,36577,0.101,0.555,0.006,96.29,102759,0,0.000,0.000,0.000,574787,1.01,17.21,0.000,0.000,0.000,3,7,11,47,10708,0.041,67.15,0.0091,0.000,34,0.574,0.000,0.878,0.541,3.79,5.76,6.04,0.00,0.000,1.01,1.01,1.01
280000,1502,1.491,0.066,9.79,131138,118459,1862,1,10810,2,964344.9,1.5,0.124,0.058,0.639,0.178,322,7.39,3.82,0.03,0.36,0.01,0.28,0.00,0.03,7.35,3.79,0.00,0.00,0.002,0.033,298,0.059,0.883,0.000,0.000,0.117,277533,272698,5,0.813,0.013,0.001,44403,0.118,0.547,0.006,96.17,103615,1,0.758,1.000,0.000,691282,1.01,16.61,0.000,0.000,0.000,3,7,12,30,11098,0.042,67.27,0.0087,0.000,33,0.595,0.000,0.875,0.533,3.86,5.45,6.55,0.00,0.000,1.01,1.01,1.01
290000,1464,1.505,0.066,9.88,130911,118681,1813,0,10455,3,961035.6,0.1,0.156,0.067,0.581,0.196,324,7.79,3.86,0.03,0.45,0.02,0.29,0.01,0.17,7.73,3.83,0.00,0.00,0.003,0.050,330,0.064,0.890,0.000,0.000,0.110,269880,266009,4,0.851,0.001,0.006,57700,0.136,0.546,0.006,95.96,100401,0,0.040,0.000,0.000,792107,1.01,16.24,0.000,0.000,0.000,4,7,13,33,11410,0.044,67.48,0.0085,0.007,16,0.593,0.000,0.868,0.521,4.07,5.69,6.77,0.00,0.000,1.01,1.02,1.01
300000,1462,1.503,0.067,9.90,129759,117620,1722,0,10419,0,964425.2,0.0,0.171,0.084,0.469,0.276,329,7.51,3.88,0.04,0.58,0.01,0.16,0.01,0.22,7.45,3.81,0.00,0.00,0.001,0.023,293,0.100,0.891,0.000,0.000,0.109,264604,259238,4,0.917,0.006,0.004,54089,0.112,0.534,0.006,96.20,94182,0,0.000,0.000,0.000,906524,1.01,16.53,0.000,0.000,0.000,4,7,11,43,10983,0.042,67.24,0.0088,0.034,21,0.558,0.000,0.841,0.517,4.01,6.30,6.95,0.00,0.000,1.02,1.02,1.01
310000,1578,1.452,0.063,10.05,130002,117798,1749,0,10339,0,955534.7,0.0,0.114,0.068,0.531,0.287,314,7.51,4.06,0.02,0.28,0.00,0.00,0.02,0.27,7.46,4.04,0.00,0.00,0.000,0.000,309,0.058,0.897,0.000,0.000,0.103,262126,259017,4,0.809,0.003,0.011,82276,0.075,0.529,0.006,95.76,98511,0,0.000,0.000,0.000,695241,1.01,17.11,0.000,0.000,0.000,4,7,12,49,11843,0.045,67.68,0.0081,0.006,40,0.508,0.000,0.837,0.511,3.89,5.91,6.38,0.00,0.000,1.01,1.01,1.01
320000,1513,1.466,0.060,10.57,126006,113772,1777,0,10522,0,955280.2,0.0,0.055,0.056,0.427,0.463,308,6.27,3.76,0.01,0.12,0.00,0.05,0.01,0.26,6.25,3.70,0.00,0.00,0.000,0.001,267,0.098,0.895,0.000,0.000,0.105,278623,273725,5,0.804,0.050,0.003,160524,0.073,0.525,0.005,95.73,107526,0,0.000,0.000,0.000,574959,1.00,18.95,0.000,0.000,0.000,3,5,10,43,9483,0.036,67.71,0.0101,0.001,42,0.523,0.000,0.864,0.552,3.38,5.61,5.83,0.00,0.000,1.01,1.01,1.00
330000,1559,1.477,0.063,10.69,129265,114202,2170,0,12847,0,963412.1,0.0,0.033,0.054,0.349,0.564,294,6.61,3.54,0.03,0.49,0.01,0.21,0.04,0.60,6.54,3.49,0.00,0.00,0.001,0.022,323,0.069,0.884,0.000,0.000,0.116,291585,283102,4,0.684,0.099,0.006,55155,0.094,0.530,0.006,95.81,117832,0,0.000,0.000,0.000,766239,1.01,18.33,0.000,0.000,0.000,3,6,11,35,10310,0.039,67.63,0.0095,0.000,44,0.654,0.000,0.880,0.560,3.52,5.62,6.11,0.00,0.001,1.01,1.02,1.01
340000,1444,1.510,0.065,10.55,134839,121395,1983,0,11576,0,962587.3,0.0,0.034,0.056,0.469,0.441,290,8.11,4.32,0.04,0.44,0.02,0.26,0.02,0.36,8.03,4.25,0.00,0.00,0.003,0.054,364,0.046,0.895,0.000,0.000,0.105,270710,262456,7,0.484,0.112,0.009,66362,0.091,0.542,0.006,95.89,107420,0,0.000,0.000,0.000,658576,1.01,16.62,0.000,0.000,0.000,4,8,12,41,11705,0.045,67.55,0.0083,0.000,29,0.564,0.000,0.828,0.508,4.07,5.90,6.71,0.00,0.000,1.01,1.02,1.01
350000,1288,1.599,0.069,9.90,118962,107594,1616,0,9908,0,961296.7,0.0,0.028,0.066,0.582,0.325,328,9.07,4.74,0.07,0.82,0.01,0.25,0.04,0.94,8.95,4.33,0.00,0.00,0.001,0.032,283,0.064,0.905,0.000,0.000,0.095,261137,256085,6,0.650,0.041,0.006,135094,0.114,0.533,0.006,95.95,91913,0,0.000,0.000,0.000,548436,1.02,15.48,0.000,0.000,0.000,4,8,14,55,11679,0.045,67.49,0.0083,0.026,13,0.471,0.000,0.812,0.552,4.28,6.08,6.68,0.00,0.001,1.01,1.02,1.02
360000,1380,1.548,0.070,10.18,110142,98973,1535,0,9542,1,946466.6,0.0,0.024,0.068,0.536,0.372,337,8.19,4.00,0.04,0.57,0.01,0.19,0.02,0.43,8.13,3.81,0.00,0.00,0.000,0.005,289,0.141,0.900,0.000,0.000,0.100,254104,249570,5,0.791,0.014,0.006,49849,0.098,0.528,0.005,94.69,94670,0,0.000,0.000,0.000,715304,1.01,16.33,0.000,0.000,0.000,4,7,13,37,11303,0.043,68.75,0.0084,0.027,15,0.528,0.000,0.842,0.574,3.97,5.14,6.92,0.00,0.000,1.00,1.01,1.01
370000,1432,1.537,0.074,9.72,118799,106201,1655,0,10891,0,954857.2,0.0,0.038,0.073,0.478,0.412,328,8.20,4.92,0.10,1.08,0.00,0.13,0.02,0.27,8.08,4.77,0.00,0.00,0.000,0.007,312,0.128,0.906,0.000,0.000,0.094,253310,245020,6,0.803,0.064,0.007,41620,0.065,0.542,0.006,95.47,96233,0,0.000,0.000,0.000,869909,1.03,16.47,0.000,0.000,0.000,3,7,13,42,11749,0.045,67.97,0.0083,0.018,25,0.583,0.000,0.826,0.539,3.70,4.67,6.64,0.00,0.000,1.01,1.04,1.04
380000,1465,1.520,0.074,9.40,110431,98513,1594,0,10291,5,952049.5,0.9,0.055,0.075,0.455,0.415,348,7.88,4.00,0.07,0.69,0.00,0.06,0.02,0.18,7.79,3.80,0.00,0.00,0.001,0.018,288,0.090,0.902,0.000,0.000,0.098,249645,244814,3,0.810,0.070,0.019,38874,0.094,0.526,0.005,95.01,91929,0,0.180,0.000,0.000,907911,1.02,16.64,0.000,0.000,0.000,4,7,13,48,11551,0.044,68.43,0.0083,0.032,13,0.591,0.000,0.831,0.566,3.71,4.91,6.66,0.00,0.000,1.01,1.03,1.02
390000,1507,1.479,0.072,9.28,121285,109701,1552,0,9990,5,956714.1,0.0,0.046,0.077,0.482,0.395,354,7.91,4.26,0.08,0.40,0.01,0.26,0.01,0.17,7.81,4.19,0.00,0.00,0.001,0.028,279,0.147,0.899,0.000,0.000,0.101,251442,246654,4,0.706,0.023,0.005,78484,0.085,0.528,0.006,95.62,87091,0,0.000,0.000,0.000,897355,1.03,16.88,0.000,0.000,0.000,4,7,12,42,11927,0.045,67.82,0.0081,0.000,50,0.586,0.000,0.818,0.527,3.82,4.19,7.10,0.00,0.000,1.03,1.04,1.04
400000,1547,1.492,0.070,9.17,121765,109489,1532,0,10704,0,960782.8,0.0,0.048,0.082,0.440,0.430,350,7.74,4.15,0.04,0.42,0.02,0.35,0.00,0.00,7.68,4.12,0.00,0.00,0.001,0.030,274,0.154,0.908,0.000,0.000,0.092,252851,248884,4,0.719,0.109,0.000,51323,0.105,0.529,0.005,95.89,87061,0,0.000,0.000,0.000,1008129,1.01,16.81,0.000,0.000,0.000,4,7,13,40,11969,0.046,67.55,0.0081,0.000,37,0.576,0.000,0.813,0.528,3.70,4.23,7.10,0.00,0.000,1.01,1.02,1.02
410000,1548,1.511,0.070,9.03,129752,117383,1593,0,10775,4,963245.5,0.5,0.039,0.078,0.504,0.380,357,7.41,4.27,0.04,0.59,0.00,0.04,0.00,0.13,7.36,4.17,0.00,0.00,0.000,0.006,285,0.174,0.902,0.000,0.000,0.098,253295,249228,3,0.744,0.140,0.001,24747,0.182,0.528,0.005,95.95,86621,0,0.133,0.000,0.000,925681,1.01,17.67,0.000,0.000,0.000,3,7,12,42,11463,0.044,67.49,0.0085,0.000,36,0.590,0.000,0.818,0.498,3.68,4.37,6.55,0.00,0.000,1.01,1.02,1.01
420000,1549,1.497,0.071,8.95,125493,113846,1574,0,10072,3,961487.5,0.4,0.021,0.081,0.547,0.351,358,7.34,3.90,0.01,0.28,0.01,0.17,0.01,0.12,7.31,3.85,0.00,0.00,0.001,0.028,287,0.140,0.910,0.000,0.000,0.090,254592,249724,4,0.720,0.055,0.002,24178,0.139,0.521,0.005,95.99,85306,0,0.139,0.000,0.000,1023891,1.00,17.72,0.000,0.000,0.000,3,7,12,31,11371,0.043,67.45,0.0085,0.000,37,0.638,0.000,0.805,0.516,3.73,4.72,6.47,0.00,0.000,1.00,1.00,1.00
430000,1352,1.544,0.066,9.09,129334,116824,1629,0,11078,5,963818.9,0.7,0.022,0.080,0.580,0.317,358,8.20,4.83,0.04,0.46,0.00,0.09,0.00,0.10,8.15,4.79,0.00,0.00,0.000,0.009,250,0.075,0.899,0.000,0.000,0.101,260571,257590,3,0.725,0.029,0.001,15046,0.141,0.514,0.005,95.86,83903,0,0.145,0.000,0.000,1013053,1.02,16.96,0.000,0.000,0.000,4,7,14,59,11083,0.042,67.58,0.0087,0.000,37,0.656,0.000,0.789,0.512,4.09,5.21,6.97,0.00,0.001,1.01,1.02,1.02
440000,1484,1.466,0.060,9.02,135206,120557,1749,0,12768,1,962290.3,0.3,0.025,0.056,0.505,0.415,345,7.52,4.68,0.02,0.19,0.02,0.54,0.01,0.33,7.47,4.68,0.00,0.00,0.003,0.051,258,0.152,0.879,0.000,0.000,0.121,285960,282178,3,0.757,0.044,0.002,20693,0.133,0.489,0.004,96.16,92373,0,0.270,0.000,0.000,636166,1.01,18.12,0.000,0.000,0.000,4,6,13,45,11163,0.043,67.28,0.0087,0.000,25,0.615,0.000,0.762,0.533,4.04,5.30,7.13,0.00,0.000,1.02,1.02,1.01
