step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
120000,2312,1.589,0.092,9.98,161258,141043,2852,0,17505,38,1508884.0,1.0,0.162,0.272,0.199,0.367,250,7.33,4.67,0.01,0.24,0.05,0.43,0.07,0.76,7.20,4.53,0.00,0.00,0.006,0.056,236,0.093,0.918,0.000,0.000,0.082,428026,407085,7,0.375,0.240,0.019,403130,0.108,0.625,0.007,158.62,145064,0,0.026,0.000,0.000,7876535,1.01,18.99,0.000,0.000,0.000,2,6,13,43,16952,0.065,4.58,0.0091,0.001,0,0.898,0.000,0.856,0.628,2.89,4.27,3.67,0.00,0.000,1.01,1.01,1.01
130000,2334,1.596,0.100,9.12,147535,125678,3133,0,18702,18,1435349.5,0.2,0.100,0.303,0.252,0.345,266,7.08,4.47,0.00,0.11,0.09,0.62,0.03,0.36,6.95,4.35,0.00,0.00,0.009,0.057,220,0.105,0.926,0.000,0.000,0.074,381458,359938,9,0.740,0.040,0.013,372176,0.089,0.664,0.008,151.63,133389,0,0.011,0.000,0.000,8830730,1.00,19.39,0.000,0.000,0.000,2,7,12,36,16515,0.063,11.57,0.0089,0.000,4,0.913,0.000,0.872,0.619,2.84,4.13,3.56,0.00,0.000,1.00,1.00,1.00
140000,2396,1.581,0.083,9.85,157193,131708,3089,0,22334,20,1484525.9,0.2,0.092,0.222,0.361,0.325,267,7.62,4.81,0.01,0.21,0.05,0.64,0.04,0.69,7.51,4.65,0.00,0.06,0.004,0.046,280,0.130,0.914,0.000,0.000,0.086,400244,385743,5,0.825,0.040,0.008,304013,0.087,0.558,0.006,157.74,135140,0,0.011,0.000,0.000,6046069,1.00,18.74,0.000,0.000,0.000,2,8,13,47,18247,0.070,5.46,0.0082,0.000,3,0.889,0.000,0.883,0.613,2.67,3.77,3.27,0.00,0.000,1.00,1.00,1.00
150000,2340,1.594,0.089,10.24,158651,131153,2866,0,24688,48,1526753.8,0.9,0.026,0.166,0.504,0.303,245,7.76,4.83,0.00,0.06,0.06,0.66,0.02,0.28,7.68,4.66,0.00,0.00,0.004,0.044,291,0.097,0.918,0.000,0.000,0.082,414834,400174,4,0.933,0.000,0.009,290997,0.077,0.572,0.006,159.68,150410,0,0.018,0.000,0.000,4102122,1.00,18.21,0.000,0.000,0.000,3,7,13,64,18154,0.069,3.52,0.0085,0.000,3,0.848,0.000,0.895,0.623,2.78,4.53,3.09,0.00,0.000,1.00,1.00,1.00
160000,2410,1.573,0.082,10.29,162610,133049,2756,0,26735,17,1513982.1,0.0,0.017,0.180,0.497,0.306,235,7.45,4.89,0.02,0.28,0.05,0.45,0.05,0.52,7.34,4.77,0.00,0.00,0.007,0.060,325,0.070,0.910,0.000,0.000,0.090,424099,407093,4,0.601,0.032,0.013,312195,0.085,0.544,0.005,159.67,155150,0,0.000,0.000,0.000,4493045,1.01,18.61,0.000,0.001,0.000,2,7,13,45,17961,0.069,3.53,0.0086,0.006,1,0.857,0.000,0.894,0.622,2.72,4.53,3.05,0.00,0.000,1.01,1.02,1.01
170000,2469,1.560,0.094,10.03,163756,136647,3010,0,24040,58,1525851.4,1.1,0.040,0.178,0.425,0.357,231,7.25,4.46,0.02,0.20,0.07,0.65,0.06,0.71,7.10,4.32,0.00,0.00,0.007,0.058,334,0.093,0.917,0.000,0.000,0.083,415487,391500,5,0.464,0.270,0.016,349791,0.081,0.588,0.006,159.44,158946,0,0.019,0.000,0.000,4944202,1.01,18.69,0.000,0.000,0.000,2,7,12,46,17890,0.068,3.76,0.0087,0.004,4,0.866,0.000,0.900,0.611,2.75,4.75,3.06,0.00,0.000,1.01,1.02,1.01
180000,2337,1.595,0.086,10.83,157798,134216,2643,0,21071,11,1527442.5,0.4,0.036,0.181,0.411,0.373,232,7.53,4.48,0.03,0.42,0.05,0.43,0.03,0.44,7.42,4.35,0.00,0.00,0.005,0.042,265,0.103,0.917,0.000,0.000,0.083,417590,397123,8,0.320,0.001,0.009,402365,0.087,0.563,0.006,159.33,152901,0,0.037,0.000,0.000,5207276,1.01,18.33,0.000,0.000,0.000,3,7,14,42,17604,0.067,3.87,0.0088,0.002,4,0.863,0.000,0.888,0.628,2.73,4.40,3.15,0.00,0.000,1.01,1.01,1.01
190000,2300,1.577,0.084,10.51,158453,133534,2716,0,22240,21,1531482.0,0.2,0.005,0.183,0.435,0.377,221,7.65,4.39,0.01,0.24,0.05,0.57,0.04,0.32,7.56,4.31,0.00,0.00,0.004,0.042,270,0.136,0.921,0.000,0.000,0.079,430996,411106,7,0.237,0.203,0.018,303904,0.081,0.551,0.006,159.01,162841,0,0.009,0.000,0.000,5329433,1.00,18.09,0.000,0.000,0.000,3,7,13,40,17597,0.067,4.19,0.0088,0.006,2,0.860,0.000,0.885,0.638,2.82,4.60,3.31,0.00,0.000,1.01,1.00,1.00
200000,2415,1.587,0.082,10.78,159969,135147,2715,0,21992,7,1510999.8,0.0,0.006,0.186,0.438,0.371,217,7.22,4.29,0.02,0.27,0.03,0.38,0.05,1.05,7.12,4.06,0.00,0.04,0.004,0.040,242,0.149,0.926,0.000,0.000,0.074,425523,406146,10,0.235,0.034,0.008,279104,0.087,0.563,0.006,159.19,163614,0,0.000,0.000,0.000,5329343,1.01,18.60,0.000,0.000,0.000,3,7,12,64,17436,0.067,4.01,0.0088,0.000,3,0.866,0.000,0.886,0.630,2.68,3.88,3.30,0.00,0.000,1.01,1.01,1.01
210000,2363,1.566,0.078,10.30,159245,136581,2906,0,19810,11,1506054.2,0.2,0.007,0.208,0.422,0.363,226,7.40,4.28,0.01,0.26,0.03,0.34,0.05,0.64,7.31,4.05,0.00,0.00,0.004,0.052,250,0.126,0.919,0.000,0.000,0.081,417422,394147,9,0.244,0.136,0.017,291255,0.091,0.543,0.005,159.34,162047,0,0.015,0.000,0.000,6214296,1.01,18.17,0.000,0.000,0.000,3,7,12,64,17495,0.067,3.86,0.0087,0.008,4,0.881,0.000,0.885,0.624,2.80,4.49,3.28,0.00,0.000,1.01,1.01,1.01
220000,2509,1.528,0.079,10.47,162478,138172,2823,0,21337,4,1493617.8,0.2,0.011,0.213,0.449,0.326,226,6.71,4.00,0.02,0.49,0.04,0.57,0.03,0.48,6.62,3.90,0.00,0.00,0.003,0.041,252,0.114,0.917,0.000,0.000,0.083,437934,414240,13,0.222,0.069,0.010,364531,0.091,0.542,0.005,158.67,161470,0,0.059,0.000,0.000,6941979,1.01,19.02,0.000,0.000,0.000,2,6,11,60,16836,0.064,4.53,0.0090,0.013,4,0.891,0.000,0.882,0.633,2.82,4.68,3.26,0.00,0.000,1.01,1.01,1.02
230000,2474,1.534,0.080,10.41,172867,148502,3083,0,21317,9,1502894.1,0.1,0.025,0.206,0.444,0.326,220,7.07,4.21,0.01,0.17,0.06,0.58,0.03,0.63,6.96,4.07,0.00,0.06,0.006,0.062,280,0.083,0.915,0.000,0.000,0.085,431108,408664,13,0.165,0.032,0.009,291906,0.098,0.535,0.005,159.44,156262,0,0.014,0.000,0.000,7053466,1.01,18.57,0.000,0.000,0.000,2,7,12,46,17491,0.067,3.76,0.0087,0.000,6,0.891,0.000,0.855,0.604,3.10,5.15,3.75,0.00,0.000,1.01,1.01,1.01
240000,2272,1.547,0.083,10.70,166395,141872,2987,0,21738,9,1517229.6,0.6,0.023,0.232,0.397,0.348,213,7.29,3.63,0.00,0.09,0.07,0.69,0.07,0.67,7.15,3.50,0.00,0.00,0.007,0.063,266,0.089,0.915,0.000,0.000,0.084,438942,424199,8,0.247,0.002,0.026,379248,0.096,0.548,0.006,159.30,152798,0,0.063,0.000,0.000,7771967,1.00,17.67,0.000,0.000,0.000,3,7,11,39,16570,0.063,3.90,0.0093,0.000,4,0.893,0.000,0.842,0.625,3.37,4.78,5.04,0.00,0.000,1.00,1.00,1.00
250000,2168,1.560,0.093,10.30,170615,146548,3151,0,21020,26,1503461.2,0.5,0.018,0.231,0.381,0.371,208,7.04,4.20,0.00,0.14,0.07,1.19,0.06,0.74,6.90,3.80,0.00,0.00,0.004,0.049,235,0.085,0.932,0.000,0.000,0.068,444825,426475,9,0.268,0.060,0.021,434044,0.091,0.647,0.007,158.72,156079,0,0.020,0.000,0.000,7839537,1.00,18.43,0.000,0.001,0.000,2,7,11,63,15255,0.058,4.48,0.0100,0.000,3,0.897,0.000,0.843,0.620,3.45,5.19,4.91,0.00,0.000,1.00,1.00,1.00
260000,2446,1.512,0.103,10.45,165927,141992,3559,0,20098,9,1376560.5,0.2,0.012,0.289,0.419,0.280,239,6.32,4.31,0.00,0.00,0.04,0.44,0.07,0.82,6.21,4.12,0.00,0.00,0.004,0.039,235,0.101,0.916,0.000,0.000,0.084,374865,363702,6,0.460,0.000,0.019,444150,0.080,0.651,0.007,144.31,123720,0,0.019,0.000,0.000,10802855,1.00,19.51,0.000,0.000,0.000,2,6,11,64,15455,0.059,18.89,0.0091,0.000,1,0.928,0.000,0.820,0.562,3.34,4.80,5.35,0.00,0.000,1.00,1.00,1.00
270000,2355,1.537,0.105,10.48,180552,154596,3639,0,22408,2,1551947.8,0.1,0.023,0.234,0.417,0.326,211,6.93,4.70,0.00,0.02,0.06,0.50,0.08,0.67,6.79,4.54,0.00,0.00,0.007,0.051,255,0.138,0.919,0.000,0.000,0.081,423079,416840,4,0.486,0.000,0.025,437889,0.109,0.631,0.007,156.67,141373,0,0.046,0.000,0.000,9315864,1.00,18.74,0.000,0.000,0.000,2,6,12,64,16318,0.062,6.53,0.0097,0.000,2,0.918,0.000,0.789,0.577,3.66,4.98,6.14,0.00,0.000,1.00,1.00,1.00
280000,2345,1.509,0.112,10.23,170256,145969,3589,0,20708,15,1458829.8,1.8,0.032,0.234,0.426,0.308,218,6.96,3.90,0.00,0.06,0.06,0.49,0.06,0.78,6.84,3.75,0.00,0.00,0.008,0.068,254,0.268,0.921,0.000,0.000,0.079,411968,407686,3,0.455,0.000,0.017,445562,0.098,0.619,0.006,152.50,128751,0,0.121,0.000,0.000,9461992,1.00,18.68,0.000,0.000,0.000,3,8,10,34,16323,0.062,10.70,0.0091,0.000,4,0.926,0.000,0.799,0.590,4.09,6.16,6.56,0.00,0.000,1.00,1.00,1.00
290000,2478,1.484,0.097,10.16,188619,163336,2945,0,22205,18,1514786.0,1.4,0.016,0.219,0.488,0.277,207,6.30,3.89,0.01,0.14,0.03,0.38,0.03,0.37,6.23,3.86,0.00,0.00,0.005,0.049,244,0.218,0.927,0.000,0.000,0.073,456570,452401,4,0.491,0.006,0.010,353188,0.107,0.624,0.007,158.81,138284,0,0.077,0.000,0.000,9049184,1.00,19.64,0.000,0.000,0.000,2,6,10,49,15610,0.060,4.39,0.0098,0.000,3,0.910,0.000,0.789,0.590,3.76,5.91,5.96,0.00,0.000,1.00,1.00,1.01
300000,2522,1.470,0.087,9.90,191226,164070,3582,0,23530,4,1517507.6,0.4,0.010,0.233,0.531,0.226,209,6.40,3.53,0.01,0.23,0.04,0.51,0.04,0.64,6.31,3.41,0.00,0.00,0.005,0.055,231,0.251,0.926,0.000,0.000,0.074,447403,443170,3,0.473,0.000,0.010,243683,0.112,0.555,0.006,158.88,134650,0,0.098,0.000,0.000,9702043,1.00,19.58,0.000,0.000,0.000,2,7,10,44,16135,0.062,4.32,0.0095,0.000,10,0.913,0.000,0.793,0.575,4.07,6.90,5.89,0.00,0.000,1.00,1.00,1.00
310000,2378,1.509,0.087,9.70,194290,167476,3227,0,23731,2,1519624.0,0.0,0.013,0.240,0.609,0.139,199,6.93,4.17,0.01,0.19,0.04,0.64,0.04,0.44,6.84,4.09,0.00,0.00,0.005,0.056,220,0.346,0.913,0.000,0.000,0.087,455134,451528,3,0.415,0.000,0.012,289301,0.078,0.556,0.006,159.33,133563,0,0.000,0.000,0.000,9641446,1.01,19.34,0.000,0.000,0.000,2,8,11,57,16472,0.063,3.87,0.0093,0.005,2,0.912,0.000,0.737,0.576,4.42,7.25,6.10,0.00,0.000,1.00,1.01,1.01
320000,2700,1.459,0.081,9.23,194338,168306,3030,0,22680,6,1516100.9,1.1,0.045,0.195,0.700,0.061,216,6.15,4.08,0.05,0.97,0.03,0.33,0.03,0.70,6.05,3.77,0.00,0.00,0.006,0.071,224,0.293,0.908,0.000,0.000,0.092,475187,471810,3,0.706,0.003,0.006,168696,0.097,0.539,0.005,159.08,122261,0,0.182,0.000,0.000,7393132,1.02,20.19,0.000,0.000,0.000,2,7,10,64,16609,0.063,4.12,0.0093,0.011,3,0.897,0.000,0.725,0.593,3.88,7.03,4.87,0.00,0.000,1.01,1.02,1.02
330000,2568,1.498,0.081,9.05,189092,162837,3507,0,22880,10,1504274.2,0.8,0.033,0.202,0.737,0.028,231,6.13,3.62,0.01,0.17,0.04,0.63,0.01,0.24,6.07,3.58,0.00,0.00,0.005,0.060,176,0.314,0.924,0.000,0.000,0.076,462279,459731,2,0.761,0.000,0.004,131877,0.059,0.560,0.005,157.98,111820,0,0.075,0.000,0.000,7887328,1.01,20.14,0.000,0.000,0.000,2,7,8,50,15738,0.060,5.22,0.0096,0.019,3,0.904,0.000,0.779,0.593,3.98,7.41,4.92,0.00,0.000,1.01,1.01,1.01
340000,2173,1.558,0.078,8.55,192050,167679,3030,0,21736,19,1525340.0,0.6,0.020,0.217,0.734,0.030,235,7.45,3.77,0.02,0.32,0.06,0.97,0.03,0.28,7.34,3.67,0.00,0.00,0.006,0.066,169,0.324,0.897,0.000,0.000,0.103,479264,477980,2,0.898,0.000,0.014,196923,0.055,0.587,0.007,158.72,100186,0,0.033,0.000,0.000,8426232,1.01,18.98,0.000,0.000,0.000,2,8,12,46,16191,0.062,4.48,0.0096,0.036,1,0.909,0.000,0.709,0.601,4.76,7.29,6.13,0.00,0.000,1.01,1.02,1.01
350000,2224,1.555,0.079,8.50,182413,159529,2704,1,20128,28,1510834.8,1.7,0.014,0.217,0.726,0.043,234,7.28,4.22,0.06,0.94,0.04,0.51,0.02,0.47,7.16,3.97,0.00,0.06,0.004,0.048,170,0.283,0.909,0.000,0.000,0.090,484956,483949,2,0.941,0.000,0.006,259300,0.062,0.594,0.006,158.62,107074,335,0.060,0.000,0.000,8126672,1.02,19.23,0.000,0.001,0.001,2,8,12,64,16180,0.062,4.58,0.0095,0.024,5,0.908,0.000,0.615,0.626,4.60,7.10,5.83,0.00,0.001,1.02,1.02,1.02
360000,2331,1.533,0.071,8.41,183669,162980,3067,0,17515,38,1541946.8,4.6,0.016,0.171,0.771,0.042,241,7.16,4.07,0.01,0.14,0.03,0.35,0.05,0.46,7.07,4.01,0.00,0.00,0.005,0.059,207,0.215,0.906,0.000,0.000,0.094,494831,493483,2,0.972,0.002,0.015,222559,0.066,0.544,0.005,158.41,112150,0,0.120,0.000,0.000,6472796,1.01,19.25,0.000,0.000,0.000,2,7,12,39,16679,0.064,4.79,0.0094,0.006,2,0.908,0.000,0.684,0.630,4.41,7.16,5.38,0.00,0.000,1.00,1.01,1.01
370000,2215,1.557,0.078,8.26,184453,166099,2845,0,15625,40,1543499.4,0.5,0.017,0.179,0.766,0.038,234,7.66,4.48,0.02,0.38,0.07,1.17,0.07,0.73,7.49,4.22,0.00,0.00,0.005,0.056,198,0.269,0.898,0.000,0.000,0.102,489845,488097,1,1.000,0.000,0.018,353411,0.072,0.559,0.006,158.54,119528,0,0.013,0.000,0.000,6532709,1.01,18.94,0.000,0.001,0.000,2,8,12,47,16956,0.065,4.66,0.0093,0.003,0,0.908,0.000,0.606,0.625,4.70,7.00,5.56,0.00,0.000,1.01,1.01,1.01
380000,2139,1.576,0.078,7.94,178347,158978,2995,0,16450,32,1516225.5,0.6,0.021,0.179,0.751,0.049,246,8.11,4.68,0.02,0.31,0.05,0.87,0.07,0.68,7.96,4.51,0.00,0.00,0.004,0.056,162,0.394,0.888,0.000,0.000,0.112,496418,494894,1,1.000,0.000,0.018,309562,0.084,0.580,0.006,158.69,98509,0,0.018,0.000,0.000,6369131,1.02,18.86,0.000,0.000,0.000,2,8,12,42,17337,0.066,4.51,0.0089,0.008,2,0.926,0.000,0.489,0.642,5.09,7.13,5.98,0.00,0.000,1.01,1.02,1.02
390000,2171,1.562,0.069,7.77,184630,164893,2914,0,16791,11,1575058.5,0.3,0.024,0.139,0.734,0.103,237,8.09,4.23,0.01,0.17,0.04,0.72,0.05,0.60,7.99,4.18,0.00,0.02,0.005,0.064,174,0.371,0.882,0.000,0.000,0.118,494723,492398,1,1.000,0.000,0.015,279307,0.096,0.523,0.005,159.09,106494,0,0.028,0.000,0.000,4788182,1.01,18.80,0.000,0.000,0.000,3,8,12,36,17566,0.067,4.11,0.0091,0.003,0,0.896,0.000,0.461,0.628,5.12,6.47,7.06,0.00,0.000,1.01,1.01,1.01
400000,2161,1.579,0.084,7.50,186225,165619,2896,0,17720,41,1581168.8,3.7,0.032,0.119,0.637,0.212,225,8.12,4.78,0.02,0.32,0.07,1.06,0.05,0.72,7.98,4.45,0.00,0.00,0.004,0.048,171,0.378,0.896,0.000,0.000,0.104,489884,489269,1,1.000,0.000,0.010,332620,0.087,0.581,0.006,159.52,103321,0,0.089,0.000,0.000,3958617,1.01,18.76,0.000,0.000,0.000,2,8,12,53,17539,0.067,3.68,0.0092,0.000,3,0.867,0.000,0.415,0.622,5.09,6.65,7.22,0.00,0.000,1.01,1.02,1.01
410000,2303,1.512,0.075,7.57,185717,164952,2807,0,17816,20,1549423.9,0.8,0.029,0.117,0.652,0.202,234,7.59,4.55,0.02,0.30,0.03,0.52,0.06,0.75,7.48,4.41,0.00,0.00,0.004,0.050,153,0.360,0.879,0.000,0.000,0.121,494474,494111,1,1.000,0.000,0.011,270500,0.090,0.538,0.005,158.95,104437,0,0.042,0.000,0.000,3901384,1.01,19.42,0.000,0.000,0.000,2,6,12,51,17480,0.067,4.25,0.0090,0.006,5,0.880,0.000,0.446,0.626,4.88,6.55,6.63,0.00,0.000,1.01,1.01,1.01
420000,2127,1.556,0.083,7.70,183512,163422,2799,0,17467,26,1548243.0,2.9,0.047,0.120,0.668,0.165,242,7.80,4.21,0.02,0.30,0.04,0.85,0.04,0.44,7.70,4.08,0.00,0.00,0.003,0.048,199,0.219,0.901,0.000,0.000,0.099,484361,483416,1,1.000,0.000,0.013,263211,0.093,0.578,0.006,159.23,111359,0,0.111,0.000,0.000,3992686,1.01,18.34,0.000,0.002,0.000,3,8,12,59,16601,0.063,3.97,0.0095,0.025,2,0.875,0.000,0.525,0.623,4.78,6.66,6.42,0.00,0.000,1.02,1.02,1.01
430000,2213,1.566,0.095,7.66,183847,163483,2778,0,17500,34,1537941.6,2.3,0.058,0.159,0.678,0.105,238,7.79,4.97,0.01,0.27,0.09,1.41,0.05,0.93,7.64,4.47,0.00,0.00,0.004,0.052,170,0.323,0.910,0.000,0.000,0.090,483140,482359,1,1.000,0.000,0.010,207337,0.110,0.569,0.006,158.85,113309,0,0.067,0.000,0.000,5400919,1.01,18.94,0.000,0.000,0.000,2,8,12,64,17248,0.066,4.35,0.0091,0.001,4,0.880,0.000,0.504,0.622,4.76,6.14,5.99,0.00,0.000,1.01,1.01,1.01
