step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
110000,1839,1.505,0.167,5.84,167102,151984,1938,0,13285,2,1207095.2,0.6,0.322,0.289,0.177,0.212,389,6.86,3.17,0.01,0.22,0.02,0.29,0.00,0.14,6.83,3.13,0.00,0.00,0.002,0.033,143,0.245,0.889,0.000,0.000,0.111,359247,359162,1,1.000,0.000,0.001,8026,0.189,0.864,0.015,121.15,67119,0,0.300,0.000,0.000,7085316,1.01,18.89,0.000,0.000,0.000,2,7,11,40,12623,0.048,42.16,0.0096,0.004,5,0.904,0.000,0.812,0.538,4.09,6.71,5.85,0.00,0.000,1.01,1.01,1.01
120000,1963,1.472,0.149,5.76,150413,136014,2012,0,12263,2,1179104.8,0.1,0.291,0.299,0.189,0.222,401,6.60,3.48,0.02,0.36,0.00,0.09,0.00,0.00,6.58,3.48,0.00,0.00,0.000,0.014,158,0.166,0.892,0.000,0.000,0.108,343569,342592,1,0.981,0.019,0.000,5130,0.165,0.808,0.013,120.47,64412,0,0.060,0.000,0.000,7928981,1.01,19.35,0.000,0.000,0.000,3,7,11,42,12950,0.049,42.85,0.0091,0.016,6,0.923,0.000,0.817,0.565,4.08,6.87,6.15,0.00,0.000,1.02,1.02,1.01
130000,1841,1.495,0.144,5.84,139778,125903,1986,0,12011,1,1174711.6,0.1,0.299,0.308,0.149,0.244,399,6.98,3.77,0.05,0.77,0.00,0.08,0.00,0.03,6.93,3.55,0.00,0.00,0.001,0.019,139,0.127,0.898,0.000,0.000,0.102,336762,336582,1,1.000,0.000,0.001,2757,0.141,0.787,0.012,118.30,67981,0,0.114,0.000,0.000,8548385,1.02,19.14,0.000,0.000,0.000,2,7,11,60,12844,0.049,45.02,0.0092,0.022,13,0.931,0.000,0.769,0.587,4.02,5.78,6.73,0.00,0.000,1.01,1.02,1.02
140000,1736,1.514,0.147,5.86,148332,133413,1874,0,13150,0,1195751.8,0.0,0.322,0.267,0.166,0.245,393,7.33,3.58,0.02,0.28,0.00,0.14,0.00,0.00,7.31,3.58,0.00,0.00,0.001,0.024,114,0.156,0.897,0.000,0.000,0.103,354680,354369,1,1.000,0.000,0.000,2664,0.127,0.793,0.012,120.56,71046,0,0.000,0.000,0.000,7609212,1.01,18.94,0.001,0.000,0.000,3,8,11,64,12731,0.049,42.76,0.0094,0.036,6,0.928,0.000,0.764,0.584,4.35,6.22,7.20,0.00,0.000,1.01,1.01,1.01
150000,1873,1.456,0.150,6.04,161383,144632,1864,0,14750,2,1197044.0,0.1,0.304,0.265,0.153,0.278,377,6.95,4.28,0.02,0.34,0.01,0.53,0.00,0.09,6.91,4.25,0.00,0.00,0.001,0.019,127,0.176,0.896,0.000,0.000,0.104,356727,356492,1,1.000,0.000,0.001,7568,0.136,0.788,0.012,121.01,66318,0,0.038,0.000,0.000,7577403,1.01,19.76,0.000,0.000,0.000,2,8,10,62,13020,0.050,42.30,0.0092,0.026,5,0.928,0.000,0.768,0.550,4.24,5.99,7.16,0.00,0.000,1.01,1.01,1.02
160000,1923,1.469,0.143,6.36,159766,142637,2087,0,14992,2,1194383.6,0.0,0.285,0.272,0.141,0.302,379,6.85,3.46,0.04,0.47,0.00,0.05,0.00,0.00,6.81,3.41,0.00,0.00,0.000,0.005,121,0.236,0.903,0.000,0.000,0.097,343994,343759,1,1.000,0.000,0.000,3212,0.087,0.780,0.012,120.11,61762,0,0.000,0.000,0.000,7988369,1.02,19.57,0.000,0.000,0.000,2,8,10,44,13173,0.050,43.21,0.0091,0.020,6,0.929,0.000,0.762,0.538,4.16,6.11,6.92,0.00,0.000,1.01,1.02,1.02
170000,1988,1.500,0.144,6.51,155587,140505,2249,0,12768,1,1192822.4,0.0,0.261,0.273,0.152,0.314,387,6.55,3.49,0.02,0.31,0.02,0.37,0.00,0.07,6.51,3.44,0.00,0.00,0.002,0.036,143,0.169,0.902,0.000,0.000,0.098,339665,339063,1,1.000,0.000,0.001,5552,0.188,0.791,0.012,121.31,65473,0,0.000,0.000,0.000,8140193,1.01,19.82,0.000,0.000,0.000,2,7,10,28,13022,0.050,42.00,0.0092,0.000,10,0.933,0.000,0.777,0.545,4.00,5.89,6.50,0.00,0.000,1.00,1.01,1.01
180000,1925,1.460,0.150,6.10,162811,148567,1979,0,12328,0,1194991.9,0.0,0.283,0.268,0.175,0.274,362,6.65,3.03,0.02,0.31,0.02,0.33,0.02,0.31,6.60,3.04,0.00,0.00,0.003,0.042,131,0.136,0.882,0.000,0.000,0.118,343466,342881,1,1.000,0.000,0.003,13630,0.150,0.804,0.013,120.97,69873,0,0.000,0.000,0.000,8240354,1.01,19.73,0.000,0.000,0.000,2,7,10,38,12810,0.049,42.35,0.0094,0.013,6,0.932,0.000,0.754,0.529,4.32,7.11,6.71,0.00,0.000,1.01,1.01,1.01
190000,1954,1.472,0.140,6.01,160560,148739,1966,0,9826,2,1180965.4,0.0,0.261,0.279,0.255,0.205,385,6.75,3.96,0.04,0.81,0.02,0.35,0.00,0.09,6.69,3.81,0.00,0.00,0.003,0.043,139,0.161,0.906,0.000,0.000,0.094,346753,346529,1,1.000,0.000,0.001,8254,0.195,0.782,0.012,120.98,62545,0,0.000,0.000,0.000,8429344,1.01,19.69,0.000,0.000,0.000,2,7,12,48,13181,0.050,42.34,0.0090,0.015,1,0.931,0.000,0.735,0.540,4.05,7.09,5.72,0.00,0.000,1.01,1.01,1.02
200000,1824,1.469,0.144,5.74,146661,134665,2101,0,10025,10,1190044.9,0.1,0.231,0.315,0.237,0.217,391,7.04,3.84,0.05,0.61,0.01,0.26,0.00,0.00,6.98,3.79,0.00,0.00,0.001,0.019,134,0.152,0.899,0.000,0.000,0.101,341756,341438,1,1.000,0.000,0.000,4636,0.151,0.790,0.012,120.09,64360,0,0.006,0.000,0.000,9356544,1.02,19.48,0.000,0.000,0.000,2,7,10,63,12842,0.049,43.22,0.0094,0.037,3,0.944,0.000,0.735,0.573,4.36,6.32,7.64,0.00,0.000,1.02,1.02,1.03
210000,1805,1.486,0.136,5.87,142963,131262,2210,0,9510,4,1160994.4,0.6,0.250,0.335,0.228,0.186,386,7.06,3.73,0.04,0.71,0.00,0.09,0.00,0.07,7.01,3.62,0.00,0.00,0.000,0.006,121,0.125,0.899,0.000,0.000,0.101,321600,321280,1,1.000,0.000,0.001,4386,0.212,0.758,0.011,115.86,59133,0,0.144,0.000,0.000,9589664,1.02,19.55,0.000,0.000,0.000,2,8,10,60,12738,0.049,47.45,0.0092,0.008,3,0.946,0.000,0.715,0.558,4.49,6.80,7.48,0.00,0.000,1.02,1.02,1.02
220000,1811,1.489,0.132,5.50,149019,137451,2089,0,9473,1,1194561.4,0.1,0.269,0.325,0.203,0.203,377,7.21,3.41,0.05,0.58,0.00,0.00,0.00,0.00,7.16,3.37,0.00,0.00,0.000,0.000,113,0.240,0.898,0.000,0.000,0.102,349349,348833,1,1.000,0.000,0.000,10797,0.069,0.739,0.010,120.39,59513,0,0.056,0.000,0.000,9429860,1.03,19.49,0.000,0.000,0.000,2,8,10,44,13056,0.050,42.92,0.0092,0.001,12,0.946,0.000,0.708,0.576,4.51,6.59,7.79,0.00,0.000,1.02,1.04,1.03
230000,1856,1.463,0.121,5.81,155741,142482,1963,0,11251,1,1211450.1,0.0,0.280,0.314,0.201,0.205,386,6.98,3.14,0.02,0.34,0.00,0.09,0.00,0.00,6.95,3.15,0.00,0.00,0.001,0.023,120,0.197,0.900,0.000,0.000,0.100,362639,361980,1,1.000,0.000,0.000,2923,0.229,0.682,0.009,121.79,57796,0,0.033,0.000,0.000,8966519,1.02,19.48,0.000,0.000,0.000,2,8,10,54,12948,0.049,41.52,0.0094,0.022,7,0.946,0.000,0.755,0.573,4.44,6.88,7.24,0.00,0.000,1.01,1.02,1.02
240000,1957,1.476,0.121,6.29,160033,147017,2112,0,10803,21,1199907.4,3.1,0.251,0.239,0.240,0.271,370,6.47,3.09,0.01,0.23,0.01,0.18,0.00,0.10,6.45,3.08,0.00,0.00,0.001,0.022,137,0.130,0.910,0.000,0.000,0.090,360293,359936,1,1.000,0.000,0.001,12886,0.131,0.683,0.008,121.38,70612,0,0.148,0.000,0.000,6928936,1.01,19.82,0.000,0.000,0.000,2,7,10,36,12668,0.048,41.93,0.0095,0.000,5,0.941,0.000,0.776,0.558,4.03,6.12,6.59,0.00,0.000,1.01,1.01,1.01
250000,1880,1.484,0.111,6.44,164704,151568,2192,0,11021,16,1196680.5,0.5,0.281,0.176,0.256,0.287,353,7.00,3.12,0.04,0.61,0.02,0.29,0.00,0.05,6.94,3.03,0.00,0.00,0.002,0.029,160,0.123,0.897,0.000,0.000,0.103,367782,367660,1,1.000,0.000,0.001,15834,0.123,0.648,0.007,120.84,79298,0,0.028,0.000,0.000,5381536,1.02,19.15,0.000,0.001,0.000,3,7,10,29,13158,0.050,42.48,0.0092,0.000,14,0.931,0.000,0.743,0.554,4.32,6.33,6.67,0.00,0.000,1.02,1.03,1.02
260000,1909,1.482,0.096,6.22,165372,152127,1971,0,11245,5,1202328.4,0.0,0.258,0.193,0.269,0.280,356,6.86,3.22,0.04,0.69,0.01,0.21,0.00,0.00,6.81,3.14,0.00,0.00,0.001,0.026,137,0.223,0.906,0.000,0.000,0.094,361857,361418,1,1.000,0.000,0.000,13635,0.130,0.585,0.006,120.86,73724,0,0.000,0.000,0.000,6033178,1.02,19.20,0.000,0.000,0.000,3,7,10,60,13091,0.050,42.45,0.0093,0.000,14,0.931,0.000,0.731,0.545,4.26,6.23,6.57,0.00,0.000,1.02,1.02,1.02
270000,1829,1.516,0.103,6.18,153010,139409,1945,0,11736,2,1197159.1,0.2,0.243,0.193,0.250,0.314,367,6.56,3.63,0.03,0.51,0.00,0.13,0.00,0.03,6.53,3.59,0.00,0.00,0.000,0.014,134,0.131,0.902,0.000,0.000,0.098,376191,375943,1,1.000,0.000,0.001,9562,0.146,0.596,0.006,121.06,70018,0,0.095,0.000,0.000,5991647,1.01,19.85,0.000,0.000,0.000,2,6,10,50,11995,0.046,42.26,0.0100,0.000,15,0.940,0.000,0.747,0.595,4.19,6.43,6.44,0.00,0.000,1.01,1.02,1.02
280000,2066,1.441,0.100,6.15,168834,152307,2227,0,14063,0,1196120.8,0.0,0.238,0.178,0.313,0.270,353,6.06,3.09,0.06,0.59,0.00,0.07,0.00,0.14,6.00,3.08,0.00,0.00,0.000,0.016,137,0.184,0.880,0.000,0.000,0.120,370580,370519,1,1.000,0.000,0.001,16468,0.100,0.592,0.006,121.09,75085,0,0.000,0.000,0.000,5259211,1.03,20.61,0.000,0.000,0.000,2,6,10,40,12526,0.048,42.22,0.0096,0.000,16,0.938,0.000,0.743,0.546,3.93,6.51,6.02,0.00,0.000,1.02,1.04,1.03
290000,1806,1.495,0.102,6.55,172694,158003,2112,0,12839,2,1190295.5,0.0,0.243,0.144,0.352,0.260,345,7.30,3.80,0.04,0.63,0.00,0.07,0.00,0.19,7.25,3.69,0.00,0.00,0.000,0.011,169,0.133,0.890,0.000,0.000,0.110,366772,366410,1,0.705,0.295,0.001,26559,0.119,0.589,0.006,120.92,78707,0,0.000,0.000,0.000,3428672,1.01,19.08,0.000,0.000,0.000,3,8,10,54,13178,0.050,42.39,0.0091,0.000,9,0.907,0.000,0.752,0.531,4.32,6.86,6.08,0.00,0.000,1.01,1.01,1.02
300000,1802,1.477,0.101,6.94,167834,149677,1971,0,16190,0,1206991.0,0.0,0.250,0.079,0.289,0.382,341,6.91,3.80,0.11,1.09,0.00,0.10,0.00,0.10,6.79,3.49,0.00,0.00,0.001,0.028,165,0.269,0.876,0.000,0.000,0.124,388677,388170,2,0.752,0.180,0.002,16841,0.155,0.599,0.006,121.89,89405,0,0.000,0.000,0.000,1581863,1.05,20.03,0.001,0.000,0.000,3,6,10,64,12450,0.047,41.42,0.0099,0.003,14,0.845,0.000,0.804,0.570,4.17,6.67,6.40,0.00,0.001,1.04,1.06,1.06
310000,1900,1.451,0.102,6.25,177025,160450,2269,0,14208,0,1215909.2,0.0,0.260,0.120,0.323,0.297,326,6.74,2.61,0.03,0.40,0.00,0.10,0.00,0.10,6.71,2.63,0.00,0.00,0.001,0.032,126,0.288,0.877,0.000,0.000,0.123,380061,379629,1,0.861,0.139,0.001,39300,0.099,0.578,0.006,121.11,83091,0,0.000,0.000,0.000,3425212,1.02,20.22,0.000,0.000,0.000,4,6,10,29,12809,0.049,42.20,0.0095,0.000,23,0.906,0.000,0.715,0.536,4.41,6.86,7.05,0.00,0.000,1.02,1.02,1.02
320000,2075,1.446,0.108,6.25,170079,156077,2261,0,11566,6,1204841.9,0.3,0.275,0.104,0.291,0.330,338,6.27,3.47,0.03,0.59,0.01,0.18,0.01,0.17,6.23,3.38,0.00,0.00,0.000,0.011,119,0.229,0.907,0.000,0.000,0.093,363783,363718,2,0.811,0.000,0.002,31100,0.168,0.583,0.006,122.12,70545,0,0.049,0.000,0.000,2383696,1.01,20.71,0.000,0.000,0.000,2,6,10,57,13019,0.050,41.19,0.0093,0.000,12,0.862,0.000,0.726,0.535,4.14,6.29,6.72,0.00,0.000,1.01,1.01,1.01
330000,1938,1.445,0.117,6.47,173638,160287,2351,0,11137,4,1210949.5,0.3,0.273,0.129,0.307,0.290,325,6.87,3.61,0.03,0.45,0.00,0.12,0.02,0.20,6.81,3.57,0.00,0.00,0.001,0.027,146,0.244,0.885,0.000,0.000,0.115,350877,350207,2,0.843,0.000,0.010,112176,0.112,0.583,0.006,121.71,75955,0,0.067,0.000,0.000,3257747,1.02,19.97,0.000,0.000,0.000,3,6,10,45,13305,0.051,41.61,0.0092,0.000,11,0.892,0.000,0.703,0.508,4.36,6.84,6.88,0.00,0.000,1.02,1.01,1.02
340000,1988,1.435,0.119,6.49,174482,160762,2100,0,11570,0,1203407.9,0.0,0.253,0.106,0.327,0.313,322,6.53,3.51,0.05,0.95,0.00,0.09,0.00,0.10,6.48,3.25,0.00,0.00,0.001,0.032,134,0.263,0.888,0.000,0.000,0.112,359293,358327,2,0.861,0.000,0.003,136193,0.075,0.589,0.005,121.39,79403,0,0.000,0.000,0.000,2819490,1.02,20.20,0.001,0.000,0.000,2,6,9,64,12985,0.050,41.93,0.0093,0.000,15,0.868,0.000,0.732,0.517,4.21,6.45,7.01,0.00,0.000,1.01,1.02,1.02
350000,1985,1.435,0.112,6.60,172729,158062,2112,0,12558,0,1210551.9,0.0,0.260,0.087,0.302,0.351,319,6.55,3.40,0.05,0.84,0.00,0.11,0.01,0.16,6.48,3.06,0.00,0.00,0.001,0.023,134,0.302,0.887,0.000,0.000,0.113,364351,364005,2,0.853,0.000,0.006,97979,0.083,0.581,0.006,121.53,81733,0,0.000,0.000,0.000,1902258,1.02,20.25,0.001,0.000,0.000,2,6,9,64,12995,0.050,41.78,0.0094,0.000,9,0.833,0.000,0.754,0.529,4.35,6.77,7.15,0.00,0.000,1.01,1.01,1.02
360000,1966,1.460,0.111,6.43,173317,159272,1944,1,12119,3,1211222.8,0.9,0.261,0.112,0.289,0.338,305,6.58,3.04,0.04,0.56,0.00,0.07,0.00,0.00,6.54,2.97,0.00,0.00,0.001,0.023,115,0.245,0.894,0.000,0.000,0.106,372020,371576,2,0.981,0.000,0.000,79133,0.090,0.576,0.006,121.95,83449,18,0.297,1.000,0.000,2620009,1.01,20.24,0.000,0.000,0.000,3,6,10,44,12937,0.049,41.36,0.0094,0.014,4,0.865,0.000,0.644,0.537,4.55,7.44,7.48,0.00,0.000,1.01,1.02,1.01
370000,2052,1.446,0.105,6.62,173175,160476,2008,0,10605,0,1217050.0,0.0,0.191,0.161,0.350,0.298,303,6.50,2.94,0.05,0.70,0.00,0.08,0.00,0.00,6.45,2.90,0.00,0.00,0.001,0.016,129,0.281,0.894,0.000,0.000,0.106,359315,359017,1,1.000,0.000,0.000,6177,0.159,0.580,0.005,122.34,74610,0,0.000,0.000,0.000,4898401,1.02,20.20,0.000,0.000,0.000,3,6,10,22,13346,0.051,40.97,0.0092,0.006,0,0.908,0.000,0.603,0.521,4.43,7.39,7.18,0.00,0.000,1.02,1.02,1.03
380000,1988,1.476,0.107,6.63,164183,151658,2069,0,10520,7,1213456.1,0.3,0.217,0.148,0.279,0.356,307,6.56,3.80,0.06,0.70,0.03,0.96,0.00,0.04,6.48,3.58,0.00,0.00,0.001,0.027,153,0.175,0.900,0.000,0.000,0.100,353017,352781,1,1.000,0.000,0.001,4655,0.151,0.574,0.005,122.45,74414,0,0.037,0.000,0.000,4091077,1.02,20.17,0.000,0.000,0.000,2,6,11,58,13050,0.050,40.86,0.0094,0.000,7,0.896,0.000,0.584,0.538,4.39,7.27,7.28,0.00,0.000,1.02,1.03,1.02
390000,1933,1.439,0.101,6.18,171993,159270,2203,0,10575,1,1211391.4,0.2,0.226,0.139,0.311,0.325,307,6.81,3.06,0.04,0.58,0.01,0.24,0.00,0.09,6.75,3.00,0.00,0.00,0.001,0.021,121,0.262,0.887,0.000,0.000,0.113,361901,361573,1,1.000,0.000,0.001,4469,0.108,0.572,0.006,121.88,71110,0,0.167,0.000,0.000,3931600,1.03,20.04,0.000,0.000,0.000,3,6,10,47,13159,0.050,41.44,0.0093,0.000,13,0.902,0.000,0.642,0.527,4.66,7.35,7.75,0.00,0.000,1.03,1.04,1.03
400000,1978,1.453,0.110,6.49,167463,154911,2112,0,10395,11,1197113.2,1.4,0.202,0.184,0.331,0.283,314,6.59,3.08,0.06,0.73,0.01,0.28,0.00,0.07,6.52,3.00,0.00,0.00,0.001,0.029,130,0.220,0.893,0.000,0.000,0.107,354290,353808,1,1.000,0.000,0.001,3172,0.126,0.591,0.006,121.19,67504,0,0.129,0.000,0.000,5402246,1.02,20.11,0.000,0.000,0.000,3,6,10,30,13035,0.050,42.13,0.0093,0.000,13,0.919,0.000,0.711,0.530,4.51,7.21,7.72,0.00,0.000,1.03,1.03,1.02
410000,1992,1.459,0.105,6.66,166273,154246,2139,0,9874,1,1213760.1,0.3,0.196,0.211,0.331,0.261,311,6.62,3.19,0.03,0.39,0.01,0.21,0.00,0.00,6.59,3.09,0.00,0.00,0.002,0.030,104,0.248,0.908,0.000,0.000,0.092,356315,356084,1,1.000,0.000,0.000,3306,0.148,0.569,0.005,121.73,70863,0,0.328,0.000,0.000,6499914,1.01,20.10,0.000,0.000,0.000,4,6,9,55,13193,0.050,41.59,0.0093,0.001,14,0.931,0.000,0.696,0.536,4.67,7.64,7.70,0.00,0.000,1.01,1.01,1.01
420000,2026,1.465,0.105,6.56,164517,152108,1983,0,10392,5,1217914.8,1.0,0.221,0.196,0.295,0.288,307,6.50,2.89,0.06,0.73,0.01,0.16,0.00,0.04,6.43,2.77,0.00,0.00,0.001,0.027,134,0.154,0.896,0.000,0.000,0.104,357600,357230,1,1.000,0.000,0.000,10147,0.076,0.572,0.005,122.23,67735,0,0.208,0.000,0.000,5875422,1.03,20.12,0.000,0.000,0.000,3,6,9,42,13175,0.050,41.09,0.0093,0.000,7,0.924,0.000,0.630,0.543,4.57,7.29,7.61,0.00,0.000,1.03,1.03,1.03
430000,1974,1.444,0.102,6.51,164278,151224,2159,0,10947,13,1226803.2,2.6,0.229,0.187,0.285,0.300,312,6.71,2.64,0.07,0.75,0.01,0.27,0.00,0.00,6.63,2.51,0.00,0.00,0.000,0.012,103,0.191,0.887,0.000,0.000,0.113,364434,364039,1,1.000,0.000,0.000,4661,0.202,0.566,0.005,122.95,69521,0,0.204,0.000,0.000,5299496,1.03,20.01,0.000,0.000,0.000,4,6,9,33,13236,0.050,40.37,0.0094,0.000,21,0.920,0.000,0.672,0.552,4.71,7.49,7.75,0.00,0.001,1.04,1.04,1.03
