step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
110000,1652,1.386,0.098,7.13,154490,136149,1559,11,16789,480,968828.2,70.2,0.050,0.100,0.847,0.003,478,6.65,2.72,0.06,0.54,0.03,0.54,0.00,0.00,6.56,2.62,0.00,0.07,0.003,0.052,98,0.707,0.890,0.001,0.000,0.109,255766,254979,3,0.877,0.000,0.000,13848,0.089,0.727,0.010,96.13,63501,504,0.146,0.091,0.001,1149250,1.03,19.45,0.000,0.006,0.001,5,6,9,30,10983,0.042,67.30,0.0089,0.000,52,0.538,0.000,0.813,0.408,3.54,2.14,7.33,0.00,0.001,1.03,1.01,1.04
120000,1626,1.384,0.096,7.22,153157,134456,1664,11,17052,470,968768.1,60.4,0.050,0.100,0.847,0.003,491,7.08,4.08,0.12,0.93,0.07,1.01,0.01,0.15,6.89,3.56,0.01,0.11,0.005,0.059,113,0.663,0.893,0.001,0.000,0.106,257477,256550,3,0.872,0.000,0.002,16691,0.071,0.714,0.010,96.30,60879,638,0.128,0.091,0.000,1204089,1.04,19.15,0.001,0.006,0.003,6,6,10,64,11520,0.044,67.13,0.0087,0.000,59,0.541,0.000,0.814,0.417,3.52,2.17,7.29,0.01,0.003,1.05,1.03,1.06
130000,1633,1.402,0.091,7.39,148624,129663,1655,14,17285,547,961999.3,85.8,0.061,0.106,0.826,0.007,489,7.04,3.66,0.07,0.61,0.09,1.38,0.00,0.08,6.88,2.99,0.01,0.26,0.006,0.069,112,0.719,0.891,0.001,0.000,0.108,252418,251516,2,0.941,0.000,0.001,22302,0.101,0.702,0.009,95.67,65593,379,0.157,0.286,0.000,1408683,1.03,19.09,0.001,0.008,0.003,6,6,10,64,11500,0.044,67.76,0.0086,0.014,26,0.591,0.000,0.818,0.423,3.59,2.18,7.57,0.01,0.003,1.03,1.02,1.04
140000,1639,1.446,0.087,7.26,148425,128375,1547,7,18490,479,965569.6,75.9,0.057,0.098,0.834,0.011,468,7.03,4.39,0.09,0.75,0.19,2.22,0.01,0.29,6.74,3.12,0.01,0.26,0.009,0.086,92,0.664,0.897,0.001,0.000,0.103,252494,251668,2,0.931,0.000,0.002,31732,0.070,0.684,0.009,95.73,66325,364,0.158,0.143,0.000,1220886,1.03,19.07,0.002,0.004,0.004,5,6,10,64,11523,0.044,67.71,0.0087,0.000,52,0.542,0.000,0.818,0.424,3.51,2.13,7.53,0.01,0.004,1.03,1.01,1.04
150000,1556,1.449,0.081,7.17,145208,125936,1749,32,17574,874,966811.1,168.9,0.040,0.091,0.858,0.011,482,7.72,6.96,0.06,0.64,0.14,1.37,0.03,0.61,7.50,6.16,0.01,0.21,0.011,0.090,106,0.746,0.883,0.002,0.000,0.115,248919,248038,2,0.937,0.000,0.003,22890,0.082,0.661,0.008,95.93,66020,879,0.193,0.000,0.000,969138,1.02,18.68,0.009,0.006,0.006,6,6,14,64,12014,0.046,67.51,0.0083,0.000,30,0.504,0.000,0.821,0.429,3.61,2.33,7.54,0.01,0.006,1.02,1.01,1.02
160000,1557,1.414,0.079,7.25,141639,123960,1565,15,16098,718,964107.7,94.9,0.042,0.083,0.864,0.010,483,7.29,6.27,0.19,1.78,0.08,1.42,0.00,0.13,7.02,5.12,0.01,0.22,0.004,0.048,93,0.758,0.902,0.000,0.001,0.097,241637,241159,2,0.924,0.010,0.002,28843,0.156,0.655,0.008,96.06,62368,610,0.132,0.133,0.001,672030,1.05,19.22,0.008,0.010,0.004,6,6,10,64,11347,0.043,67.38,0.0088,0.004,19,0.434,0.000,0.800,0.426,3.61,2.25,7.56,0.01,0.004,1.07,1.03,1.05
170000,1541,1.440,0.073,7.22,146528,128761,1617,15,16151,774,953948.4,105.2,0.052,0.082,0.862,0.005,483,7.61,5.86,0.13,1.37,0.18,1.90,0.03,0.81,7.28,4.45,0.01,0.20,0.009,0.080,90,0.672,0.884,0.001,0.000,0.115,237169,236392,3,0.940,0.009,0.003,56539,0.076,0.618,0.007,94.97,62062,436,0.136,0.133,0.000,671253,1.05,18.81,0.004,0.008,0.003,6,6,12,64,11733,0.045,68.47,0.0085,0.002,18,0.440,0.000,0.802,0.395,3.65,2.27,7.65,0.01,0.004,1.03,1.03,1.07
180000,1616,1.410,0.059,7.29,145733,128647,1651,4,15356,494,969595.3,61.8,0.057,0.086,0.853,0.005,467,7.03,4.27,0.08,0.76,0.07,1.02,0.01,0.20,6.88,3.85,0.01,0.22,0.008,0.082,100,0.707,0.897,0.000,0.000,0.103,250012,248675,3,0.925,0.000,0.001,24263,0.078,0.538,0.005,96.39,64201,1194,0.125,0.000,0.000,801062,1.03,19.26,0.001,0.006,0.002,6,6,10,64,11366,0.043,67.05,0.0087,0.013,9,0.474,0.000,0.811,0.428,3.62,2.22,7.46,0.01,0.002,1.02,1.01,1.06
190000,1638,1.370,0.057,7.02,149495,131420,1741,47,16265,904,958987.9,219.2,0.042,0.108,0.839,0.011,491,6.77,3.92,0.06,0.52,0.09,1.67,0.01,0.20,6.61,3.30,0.01,0.26,0.003,0.039,76,0.817,0.898,0.000,0.000,0.102,246968,246276,2,0.962,0.000,0.002,19697,0.085,0.526,0.005,95.27,56707,919,0.242,0.043,0.000,1434135,1.02,19.38,0.000,0.007,0.002,6,6,8,58,11088,0.042,68.16,0.0089,0.023,13,0.587,0.000,0.807,0.406,3.62,2.12,7.78,0.01,0.002,1.03,1.01,1.03
200000,1600,1.409,0.056,7.01,151525,133417,1628,15,16503,531,961062.8,67.9,0.039,0.109,0.840,0.012,507,7.11,4.58,0.05,0.54,0.17,1.93,0.00,0.00,6.88,3.93,0.01,0.22,0.010,0.085,76,0.791,0.887,0.000,0.000,0.112,247863,247461,2,0.984,0.000,0.000,13757,0.058,0.518,0.005,95.50,54920,714,0.128,0.333,0.000,1493367,1.02,19.17,0.001,0.002,0.005,6,6,10,64,11370,0.043,67.94,0.0087,0.009,12,0.596,0.000,0.810,0.400,3.68,2.14,7.90,0.01,0.005,1.02,1.01,1.03
210000,1668,1.385,0.056,7.02,148058,129980,1663,24,16323,744,958120.4,123.9,0.011,0.102,0.873,0.014,514,6.68,3.23,0.07,0.67,0.05,0.64,0.00,0.00,6.56,3.16,0.00,0.08,0.006,0.072,88,0.746,0.887,0.000,0.000,0.113,250003,249802,2,0.941,0.000,0.000,19948,0.108,0.508,0.005,95.23,55834,474,0.166,0.167,0.000,1297393,1.03,19.43,0.001,0.008,0.002,6,6,10,64,11142,0.043,68.20,0.0088,0.016,24,0.558,0.000,0.815,0.419,3.53,2.08,7.56,0.00,0.002,1.03,1.02,1.06
220000,1700,1.404,0.055,7.09,146082,127002,1504,11,17533,572,958672.3,78.6,0.008,0.109,0.862,0.022,492,6.58,3.45,0.06,0.60,0.05,1.09,0.00,0.07,6.46,3.21,0.00,0.06,0.006,0.070,81,0.749,0.896,0.000,0.000,0.104,247864,247412,2,0.921,0.002,0.001,13623,0.068,0.498,0.005,95.37,62700,458,0.137,0.000,0.000,1414334,1.02,19.58,0.001,0.005,0.002,4,6,8,64,11178,0.043,68.07,0.0087,0.000,42,0.577,0.000,0.823,0.422,3.48,2.08,7.57,0.01,0.002,1.02,1.02,1.04
230000,1674,1.401,0.053,6.96,151968,132626,1612,76,17680,3916,959116.4,537.0,0.009,0.110,0.871,0.011,488,6.68,3.99,0.07,0.66,0.22,2.86,0.02,0.59,6.37,2.47,0.02,0.38,0.007,0.074,86,0.803,0.889,0.004,0.000,0.107,247836,247344,2,0.934,0.000,0.001,9694,0.086,0.493,0.004,95.19,58834,561,0.137,0.224,0.000,1497908,1.02,19.47,0.001,0.019,0.005,6,6,7,64,11177,0.043,68.25,0.0090,0.000,39,0.594,0.000,0.812,0.399,3.57,2.13,7.56,0.02,0.005,1.03,1.01,1.04
240000,1631,1.413,0.043,7.10,152217,133709,1719,39,16793,1222,959009.9,221.2,0.008,0.103,0.876,0.014,496,6.83,3.52,0.10,0.77,0.08,0.95,0.00,0.07,6.66,3.12,0.01,0.23,0.007,0.072,85,0.790,0.901,0.002,0.000,0.097,248633,248281,2,0.950,0.000,0.001,17518,0.107,0.438,0.003,95.29,57948,747,0.181,0.231,0.000,1335932,1.03,19.30,0.001,0.009,0.004,6,6,10,64,11146,0.043,68.15,0.0088,0.000,32,0.562,0.000,0.807,0.400,3.64,2.15,7.69,0.01,0.004,1.02,1.02,1.04
250000,1599,1.407,0.044,7.07,149196,131715,1683,32,15798,915,955243.4,132.7,0.004,0.096,0.883,0.016,485,7.10,3.65,0.12,0.68,0.12,1.55,0.00,0.00,6.86,3.00,0.02,0.30,0.008,0.076,88,0.730,0.887,0.003,0.000,0.111,246248,245707,2,0.937,0.006,0.000,11834,0.100,0.446,0.003,94.79,58985,413,0.145,0.188,0.000,1113813,1.04,19.12,0.001,0.008,0.006,6,6,12,64,11355,0.043,68.65,0.0087,0.000,38,0.542,0.000,0.814,0.406,3.63,2.18,7.51,0.02,0.006,1.05,1.02,1.07
260000,1644,1.406,0.042,7.03,154027,136160,1676,22,16124,654,964757.6,99.1,0.012,0.101,0.866,0.021,483,6.80,3.40,0.06,0.58,0.05,0.40,0.00,0.05,6.69,3.29,0.01,0.11,0.007,0.064,89,0.672,0.878,0.000,0.000,0.122,253774,253021,2,0.936,0.000,0.001,10756,0.107,0.434,0.003,96.20,65056,734,0.151,0.045,0.000,1142327,1.03,19.42,0.000,0.009,0.005,4,6,10,50,11186,0.043,67.24,0.0088,0.000,44,0.563,0.000,0.816,0.404,3.52,2.20,7.17,0.01,0.005,1.03,1.02,1.03
270000,1679,1.385,0.041,7.08,151145,133336,1568,12,16194,600,965649.2,76.5,0.025,0.098,0.858,0.018,494,6.74,3.30,0.05,0.50,0.06,0.71,0.00,0.00,6.63,3.11,0.00,0.08,0.007,0.079,87,0.739,0.890,0.000,0.000,0.110,249027,247604,2,0.933,0.000,0.000,19047,0.070,0.436,0.003,95.87,62048,1055,0.127,0.167,0.000,1226323,1.02,19.40,0.000,0.007,0.002,6,6,10,50,11319,0.043,67.57,0.0087,0.014,34,0.570,0.000,0.824,0.405,3.54,2.14,7.52,0.00,0.002,1.02,1.00,1.02
280000,1702,1.407,0.043,7.03,154200,135788,1659,14,16716,502,960454.2,67.5,0.023,0.096,0.844,0.037,488,6.56,3.02,0.07,0.90,0.05,1.03,0.01,0.13,6.43,2.76,0.01,0.17,0.003,0.046,80,0.724,0.895,0.000,0.000,0.105,252726,250456,2,0.940,0.000,0.002,20977,0.050,0.440,0.003,95.36,58891,895,0.134,0.214,0.000,1248313,1.03,19.57,0.000,0.008,0.004,5,6,10,39,11172,0.043,68.08,0.0088,0.000,31,0.581,0.000,0.816,0.400,3.54,2.18,7.24,0.01,0.004,1.03,1.02,1.04
290000,1639,1.389,0.037,6.92,159590,140099,1814,16,17724,486,964886.8,63.5,0.031,0.090,0.847,0.032,493,6.32,2.72,0.05,0.62,0.06,1.30,0.00,0.05,6.20,2.22,0.01,0.23,0.004,0.059,67,0.805,0.899,0.000,0.000,0.101,264268,262691,2,0.937,0.000,0.001,11596,0.065,0.434,0.003,95.61,56615,590,0.131,0.125,0.000,1387577,1.02,19.83,0.000,0.004,0.002,5,6,6,52,10356,0.040,67.83,0.0095,0.008,18,0.661,0.000,0.831,0.403,3.54,2.07,7.57,0.01,0.002,1.02,1.01,1.03
300000,1668,1.387,0.038,6.89,139623,117529,1988,29,20048,606,972214.3,113.6,0.016,0.095,0.870,0.019,533,6.20,2.55,0.06,0.53,0.06,1.12,0.00,0.09,6.07,2.20,0.01,0.19,0.005,0.063,80,0.776,0.886,0.001,0.000,0.113,298910,297680,2,0.921,0.000,0.002,6188,0.066,0.423,0.003,95.60,58983,546,0.187,0.310,0.000,1450498,1.03,19.92,0.000,0.005,0.003,5,6,6,56,10345,0.039,67.84,0.0096,0.004,38,0.708,0.000,0.868,0.537,3.42,2.12,7.39,0.01,0.003,1.03,1.01,1.04
310000,1672,1.352,0.041,6.92,155266,136534,1843,14,16871,393,964983.3,46.4,0.024,0.097,0.859,0.020,505,6.60,3.45,0.07,0.75,0.14,1.68,0.00,0.00,6.39,2.76,0.02,0.30,0.010,0.086,83,0.781,0.895,0.000,0.000,0.105,256861,256139,2,0.953,0.000,0.000,18411,0.077,0.426,0.003,95.78,55574,981,0.118,0.071,0.000,1463498,1.03,19.50,0.000,0.005,0.005,6,6,8,54,11040,0.042,67.65,0.0090,0.019,28,0.640,0.000,0.826,0.405,3.59,2.10,7.65,0.02,0.005,1.03,1.01,1.05
320000,1708,1.374,0.041,6.82,153209,135084,1820,17,16252,645,959921.3,104.1,0.028,0.100,0.847,0.026,492,6.27,3.11,0.07,1.05,0.04,0.76,0.00,0.10,6.16,2.67,0.01,0.16,0.003,0.049,68,0.780,0.895,0.000,0.000,0.105,247734,246833,2,0.929,0.000,0.001,7479,0.107,0.422,0.003,95.30,58257,598,0.161,0.176,0.000,1530552,1.03,19.96,0.001,0.005,0.003,5,6,6,64,10711,0.041,68.14,0.0091,0.025,22,0.618,0.000,0.808,0.392,3.51,2.08,7.52,0.01,0.003,1.03,1.01,1.04
330000,1708,1.365,0.040,6.84,154907,136219,1711,16,16961,555,964669.9,61.5,0.036,0.090,0.826,0.048,488,6.43,3.18,0.06,0.61,0.06,1.03,0.00,0.00,6.31,2.78,0.01,0.17,0.004,0.055,67,0.731,0.901,0.000,0.000,0.099,251743,250248,2,0.933,0.000,0.000,6781,0.108,0.420,0.003,95.62,57182,950,0.111,0.000,0.000,1256908,1.02,19.84,0.000,0.005,0.002,5,6,6,48,10986,0.042,67.82,0.0089,0.032,24,0.588,0.000,0.814,0.395,3.49,2.14,7.61,0.01,0.002,1.02,1.01,1.03
340000,1695,1.355,0.041,6.86,151697,132698,1775,12,17225,549,960148.8,83.0,0.038,0.096,0.818,0.048,483,6.22,2.57,0.07,0.60,0.05,0.95,0.00,0.00,6.10,2.18,0.01,0.19,0.004,0.054,69,0.743,0.899,0.001,0.000,0.101,250428,248676,2,0.922,0.000,0.000,10903,0.082,0.424,0.003,95.07,53433,687,0.151,0.167,0.000,1392462,1.02,19.96,0.000,0.005,0.003,4,6,6,40,10550,0.040,68.37,0.0093,0.032,24,0.605,0.000,0.812,0.405,3.47,2.06,7.50,0.01,0.003,1.03,1.01,1.04
350000,1677,1.396,0.042,6.84,155227,136667,1738,11,16829,472,965096.9,61.3,0.040,0.088,0.827,0.045,477,6.42,2.66,0.07,0.79,0.04,0.77,0.00,0.12,6.31,2.46,0.00,0.03,0.003,0.048,64,0.728,0.896,0.000,0.000,0.104,250360,248019,2,0.938,0.000,0.001,17061,0.057,0.428,0.003,95.84,54145,567,0.130,0.182,0.000,1238887,1.03,19.75,0.000,0.004,0.001,5,6,8,30,10766,0.041,67.60,0.0091,0.018,31,0.597,0.000,0.815,0.391,3.49,2.11,7.60,0.00,0.002,1.03,1.02,1.05
360000,1633,1.393,0.036,6.86,156007,136327,1742,14,17968,423,967562.1,59.9,0.040,0.077,0.839,0.045,488,6.39,2.89,0.05,0.73,0.04,0.60,0.00,0.05,6.30,2.64,0.00,0.05,0.004,0.058,62,0.727,0.882,0.000,0.000,0.118,266084,264824,2,0.931,0.000,0.001,9472,0.071,0.417,0.003,96.07,60534,765,0.142,0.000,0.000,1022428,1.02,19.85,0.000,0.003,0.001,4,6,10,54,10440,0.040,67.37,0.0094,0.000,33,0.615,0.000,0.837,0.422,3.49,2.10,7.57,0.00,0.001,1.03,1.02,1.03
370000,1751,1.360,0.038,6.89,150886,129216,2056,13,19483,341,967679.6,52.1,0.041,0.069,0.848,0.042,494,6.26,2.76,0.02,0.33,0.03,0.40,0.00,0.00,6.21,2.71,0.01,0.13,0.003,0.042,71,0.745,0.882,0.000,0.000,0.118,285750,284766,2,0.928,0.000,0.000,5540,0.082,0.420,0.003,95.96,63416,228,0.153,0.385,0.000,944818,1.01,19.93,0.000,0.006,0.002,4,6,6,62,10960,0.042,67.48,0.0089,0.002,43,0.630,0.000,0.856,0.478,3.51,2.06,7.53,0.01,0.002,1.01,1.01,1.02
380000,1714,1.393,0.040,6.91,155754,136482,1793,21,17495,599,961713.1,97.0,0.035,0.085,0.841,0.038,467,6.54,3.77,0.04,0.51,0.04,0.63,0.00,0.00,6.46,3.75,0.01,0.14,0.004,0.051,63,0.658,0.905,0.000,0.000,0.095,253032,251955,2,0.957,0.000,0.000,5455,0.115,0.412,0.003,95.91,61337,832,0.162,0.190,0.000,1226224,1.02,19.68,0.002,0.003,0.004,4,6,10,64,11208,0.043,67.53,0.0087,0.014,12,0.623,0.000,0.822,0.395,3.54,2.11,7.67,0.01,0.004,1.02,1.01,1.03
390000,1670,1.400,0.044,7.05,147978,128408,1786,15,17813,555,955320.1,80.6,0.020,0.101,0.857,0.022,477,6.66,3.32,0.09,0.97,0.03,0.40,0.00,0.00,6.54,3.24,0.01,0.15,0.004,0.059,84,0.652,0.878,0.000,0.000,0.122,248593,247694,1,1.000,0.000,0.000,7453,0.068,0.422,0.003,94.77,62364,778,0.145,0.133,0.000,1518427,1.04,19.49,0.001,0.009,0.004,4,6,10,64,11118,0.042,68.67,0.0087,0.046,23,0.646,0.000,0.820,0.417,3.47,2.16,7.45,0.01,0.004,1.04,1.03,1.06
400000,1693,1.386,0.042,7.05,152565,132762,1717,89,17974,1535,954502.5,487.4,0.013,0.097,0.876,0.013,457,6.74,3.51,0.12,0.91,0.09,1.87,0.00,0.00,6.53,2.83,0.00,0.14,0.004,0.058,93,0.739,0.891,0.001,0.000,0.109,250306,249590,1,1.000,0.000,0.000,7361,0.072,0.416,0.003,94.99,67969,438,0.318,0.067,0.000,1337832,1.05,19.40,0.001,0.005,0.001,6,6,10,64,11416,0.044,68.45,0.0086,0.004,26,0.623,0.000,0.815,0.402,3.57,2.18,7.40,0.00,0.001,1.06,1.02,1.07
410000,1686,1.401,0.042,7.26,156105,136290,1601,13,18208,504,956741.2,72.6,0.024,0.109,0.856,0.010,458,6.55,3.55,0.09,0.82,0.03,0.61,0.00,0.05,6.43,3.46,0.00,0.05,0.004,0.054,110,0.521,0.903,0.000,0.000,0.097,246724,245050,2,0.918,0.000,0.001,6904,0.075,0.410,0.003,95.23,64814,506,0.144,0.385,0.000,1620336,1.04,19.76,0.001,0.004,0.001,3,6,10,64,11041,0.042,68.21,0.0088,0.001,40,0.653,0.000,0.776,0.382,3.29,2.30,6.27,0.00,0.001,1.05,1.03,1.06
420000,1577,1.435,0.040,7.23,151823,132544,1690,50,17648,927,962938.8,179.3,0.034,0.121,0.838,0.007,435,7.23,4.13,0.09,0.88,0.09,1.09,0.00,0.05,7.05,3.81,0.03,0.30,0.006,0.063,127,0.660,0.886,0.001,0.000,0.113,245074,242354,3,0.951,0.000,0.001,15072,0.079,0.412,0.003,95.71,68540,416,0.193,0.220,0.000,1739867,1.03,19.07,0.000,0.008,0.010,6,6,11,53,11406,0.044,67.73,0.0087,0.000,29,0.690,0.000,0.726,0.396,3.60,2.38,7.06,0.03,0.010,1.04,1.02,1.05
430000,1698,1.382,0.040,7.40,151676,132922,1752,18,16863,470,965760.7,67.8,0.067,0.114,0.815,0.004,454,6.42,2.95,0.10,0.62,0.03,0.40,0.00,0.06,6.28,2.80,0.01,0.17,0.004,0.049,89,0.749,0.895,0.002,0.000,0.103,246148,243950,2,0.922,0.000,0.002,32333,0.137,0.421,0.003,95.83,63960,476,0.144,0.167,0.000,1426114,1.04,19.70,0.000,0.005,0.001,4,6,8,39,10896,0.042,67.61,0.0091,0.006,22,0.629,0.000,0.789,0.397,3.42,2.31,7.04,0.01,0.001,1.07,1.01,1.05
440000,1654,1.390,0.040,7.23,155869,136567,1700,17,17629,474,959016.2,77.3,0.040,0.116,0.824,0.020,460,6.64,3.16,0.10,0.87,0.07,1.05,0.00,0.09,6.47,2.66,0.01,0.18,0.006,0.064,103,0.747,0.898,0.001,0.000,0.101,248645,247758,3,0.884,0.000,0.001,21659,0.146,0.406,0.003,95.13,62229,466,0.163,0.059,0.000,1501584,1.04,19.41,0.000,0.004,0.005,6,6,8,50,10988,0.042,68.31,0.0090,0.000,49,0.644,0.000,0.801,0.385,3.48,2.30,7.26,0.01,0.005,1.05,1.01,1.06
