step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
110000,2410,1.561,0.086,8.82,160972,143703,2768,0,14478,47,1526407.6,6.5,0.052,0.133,0.781,0.034,280,7.47,4.27,0.01,0.21,0.04,0.44,0.02,0.46,7.40,4.20,0.00,0.00,0.004,0.053,301,0.162,0.912,0.000,0.000,0.087,420488,398380,5,0.285,0.012,0.005,219439,0.101,0.511,0.005,159.88,137373,0,0.138,0.000,0.000,4060620,1.01,18.60,0.000,0.000,0.000,2,8,12,33,18000,0.069,3.32,0.0086,0.000,3,0.780,0.000,0.930,0.624,2.77,2.40,5.19,0.00,0.000,1.00,1.01,1.01
120000,2331,1.558,0.089,8.42,157434,141016,2468,0,14029,18,1537646.4,1.9,0.060,0.161,0.713,0.065,300,7.65,4.11,0.03,0.49,0.05,0.45,0.02,0.37,7.55,4.02,0.00,0.00,0.006,0.060,295,0.211,0.913,0.000,0.000,0.087,431161,417900,4,0.378,0.048,0.005,159169,0.121,0.531,0.005,159.58,129940,0,0.105,0.000,0.000,4500070,1.02,17.98,0.000,0.000,0.000,2,8,12,45,17823,0.068,3.63,0.0087,0.003,5,0.801,0.000,0.930,0.641,2.82,2.37,5.58,0.00,0.000,1.01,1.02,1.02
130000,2545,1.537,0.087,8.37,160641,143716,2600,0,14111,4,1508812.8,0.3,0.072,0.161,0.698,0.068,295,6.83,3.91,0.01,0.24,0.05,0.55,0.03,0.74,6.74,3.74,0.00,0.04,0.008,0.075,240,0.198,0.897,0.000,0.000,0.103,435816,423978,5,0.564,0.018,0.002,89285,0.114,0.540,0.005,159.69,134481,0,0.078,0.000,0.000,5009151,1.00,18.52,0.000,0.000,0.000,2,7,11,59,17382,0.066,3.51,0.0088,0.006,3,0.824,0.000,0.935,0.636,2.73,2.21,5.62,0.00,0.000,1.00,1.00,1.01
140000,2455,1.535,0.087,8.08,160183,143036,2987,0,14250,2,1525690.5,0.2,0.083,0.141,0.696,0.080,304,6.92,4.13,0.01,0.33,0.04,0.54,0.01,0.37,6.85,4.12,0.00,0.00,0.006,0.070,232,0.248,0.908,0.000,0.000,0.092,424790,409802,6,0.741,0.007,0.003,182606,0.067,0.532,0.005,159.35,126448,0,0.103,0.000,0.000,4238774,1.01,18.19,0.000,0.000,0.000,2,7,12,40,16982,0.065,3.85,0.0091,0.007,2,0.797,0.000,0.939,0.628,2.85,2.50,5.76,0.00,0.000,1.01,1.00,1.01
150000,2343,1.553,0.092,8.32,154465,138187,2747,0,13643,3,1516618.2,0.2,0.095,0.142,0.722,0.042,296,7.30,3.91,0.02,0.30,0.04,0.46,0.02,0.88,7.21,3.79,0.00,0.02,0.006,0.069,200,0.248,0.915,0.000,0.000,0.085,437955,430789,2,0.783,0.000,0.004,115795,0.123,0.570,0.006,159.11,118618,0,0.059,0.000,0.000,3825656,1.01,17.78,0.000,0.000,0.000,3,8,12,46,17111,0.065,4.09,0.0090,0.001,7,0.788,0.000,0.936,0.652,2.88,2.72,5.66,0.00,0.000,1.00,1.01,1.01
160000,2458,1.539,0.080,8.24,159128,141896,2893,0,14224,5,1507435.6,0.7,0.094,0.171,0.701,0.033,298,6.99,3.78,0.02,0.41,0.05,0.60,0.03,0.49,6.88,3.74,0.00,0.00,0.007,0.073,230,0.209,0.918,0.000,0.000,0.082,430618,423497,2,0.757,0.020,0.009,153616,0.143,0.527,0.005,159.35,125921,0,0.138,0.000,0.000,5198974,1.01,18.20,0.000,0.000,0.000,3,7,11,32,17170,0.065,3.85,0.0089,0.007,6,0.822,0.000,0.937,0.636,2.76,2.63,5.30,0.00,0.000,1.00,1.01,1.01
170000,2392,1.569,0.083,8.78,158756,142115,2711,0,13996,7,1491393.0,0.6,0.099,0.161,0.703,0.037,296,7.06,4.00,0.00,0.09,0.05,0.54,0.02,0.35,6.98,3.95,0.00,0.00,0.007,0.069,234,0.245,0.919,0.000,0.000,0.081,440470,431415,3,0.559,0.052,0.008,226738,0.113,0.561,0.006,159.05,125569,0,0.080,0.000,0.000,4708095,1.00,18.16,0.000,0.000,0.000,3,8,12,58,16877,0.064,4.15,0.0089,0.005,8,0.820,0.000,0.935,0.644,2.83,2.63,5.63,0.00,0.000,1.00,1.00,1.00
180000,2370,1.569,0.078,8.27,163328,146026,2793,0,14531,14,1540680.5,0.8,0.091,0.126,0.714,0.069,293,7.22,3.83,0.01,0.31,0.07,0.57,0.03,0.46,7.11,3.74,0.00,0.03,0.010,0.086,195,0.249,0.902,0.000,0.000,0.098,448297,438149,2,0.765,0.001,0.006,147084,0.124,0.530,0.005,159.31,121262,0,0.059,0.000,0.000,3419529,1.00,17.71,0.000,0.000,0.001,3,8,11,53,17106,0.065,3.89,0.0091,0.010,1,0.773,0.000,0.941,0.640,2.90,2.65,5.77,0.00,0.001,1.00,1.00,1.01
190000,2458,1.537,0.085,8.47,159862,141287,3062,0,15425,2,1477826.2,0.1,0.081,0.160,0.686,0.073,301,6.61,3.97,0.02,0.32,0.06,0.62,0.03,0.60,6.50,3.87,0.00,0.00,0.007,0.068,205,0.217,0.917,0.000,0.000,0.083,439328,433339,2,0.779,0.002,0.006,113911,0.104,0.553,0.005,158.25,124595,0,0.057,0.000,0.000,4591313,1.01,18.84,0.000,0.000,0.000,3,7,11,40,16252,0.062,4.95,0.0092,0.063,7,0.831,0.000,0.943,0.640,2.69,2.54,5.01,0.00,0.000,1.01,1.01,1.01
200000,2430,1.544,0.080,8.66,165326,145864,2926,0,16564,0,1489031.4,0.0,0.095,0.163,0.673,0.070,281,6.91,3.86,0.02,0.45,0.06,1.01,0.02,0.33,6.81,3.70,0.00,0.00,0.005,0.063,225,0.239,0.918,0.000,0.000,0.082,437430,430140,2,0.769,0.005,0.006,106251,0.114,0.541,0.005,158.80,131107,0,0.000,0.000,0.000,4630162,1.01,18.20,0.000,0.000,0.000,3,7,11,62,16794,0.064,4.41,0.0090,0.009,1,0.833,0.000,0.943,0.627,2.74,2.80,5.17,0.00,0.000,1.01,1.01,1.01
210000,2307,1.586,0.092,8.68,159406,141966,2555,0,15008,12,1539328.6,1.4,0.087,0.106,0.714,0.093,275,7.35,4.22,0.02,0.31,0.08,0.73,0.01,0.40,7.24,4.02,0.00,0.00,0.011,0.089,213,0.313,0.905,0.000,0.000,0.095,452619,443484,2,0.805,0.000,0.002,110780,0.150,0.539,0.005,159.56,139273,0,0.113,0.000,0.000,2488763,1.01,17.63,0.000,0.000,0.000,2,8,12,64,16957,0.065,3.64,0.0092,0.015,0,0.733,0.000,0.943,0.652,2.92,3.12,5.29,0.00,0.000,1.00,1.01,1.01
220000,2505,1.544,0.081,9.37,156211,136999,2642,0,16372,17,1516397.9,1.7,0.092,0.109,0.702,0.096,269,6.88,4.07,0.04,0.48,0.06,0.59,0.03,0.51,6.74,3.93,0.00,0.00,0.007,0.072,238,0.288,0.919,0.000,0.000,0.081,440755,431235,2,0.755,0.081,0.006,100526,0.142,0.517,0.004,159.85,133759,0,0.102,0.000,0.000,2597523,1.02,18.25,0.000,0.000,0.000,2,8,11,40,17234,0.066,3.35,0.0090,0.005,4,0.715,0.000,0.938,0.650,2.79,2.90,5.05,0.00,0.000,1.01,1.02,1.02
230000,2338,1.561,0.082,8.55,163659,143839,2758,0,17229,7,1529147.0,0.6,0.099,0.109,0.712,0.080,261,7.35,3.95,0.02,0.31,0.07,0.59,0.02,0.48,7.25,3.90,0.00,0.00,0.012,0.097,204,0.349,0.906,0.000,0.000,0.094,436928,425024,5,0.929,0.007,0.005,122075,0.135,0.533,0.005,159.43,130246,0,0.087,0.000,0.000,2855643,1.00,17.58,0.000,0.000,0.000,3,8,11,56,17193,0.066,3.77,0.0090,0.002,5,0.724,0.000,0.941,0.630,2.92,2.75,5.74,0.00,0.000,1.00,1.00,1.01
240000,2558,1.538,0.073,8.84,158670,140580,2869,0,15001,5,1507678.5,0.6,0.075,0.129,0.709,0.087,279,6.71,3.66,0.04,0.75,0.05,0.57,0.02,0.43,6.60,3.54,0.00,0.00,0.007,0.075,177,0.294,0.912,0.000,0.000,0.088,431134,420706,2,0.842,0.000,0.002,73349,0.145,0.509,0.004,159.40,120982,0,0.128,0.000,0.000,3541717,1.01,18.48,0.000,0.000,0.000,2,7,11,28,17164,0.065,3.80,0.0089,0.000,2,0.758,0.000,0.939,0.637,2.71,2.50,5.28,0.00,0.000,1.01,1.02,1.02
250000,2266,1.580,0.081,8.12,158652,140914,2660,0,15370,2,1533571.5,0.2,0.073,0.142,0.719,0.066,291,7.44,3.76,0.03,0.57,0.07,0.79,0.03,0.50,7.30,3.48,0.00,0.00,0.006,0.064,173,0.260,0.924,0.000,0.000,0.076,448234,441153,1,1.000,0.000,0.009,76387,0.160,0.552,0.005,158.95,117241,0,0.107,0.000,0.000,3912551,1.01,17.31,0.000,0.000,0.000,3,8,12,64,16850,0.064,4.25,0.0093,0.000,3,0.772,0.000,0.936,0.651,2.89,2.70,5.70,0.00,0.001,1.00,1.01,1.01
260000,2245,1.598,0.082,8.30,157795,137599,2554,0,17663,9,1529633.2,0.6,0.057,0.166,0.701,0.075,301,7.55,4.14,0.01,0.18,0.06,0.60,0.02,0.38,7.45,4.10,0.00,0.00,0.008,0.075,208,0.305,0.917,0.000,0.000,0.083,441600,436462,1,0.994,0.006,0.005,141569,0.113,0.528,0.005,159.15,116925,0,0.069,0.000,0.000,4737685,1.01,17.34,0.000,0.000,0.000,2,8,12,29,16942,0.065,4.05,0.0091,0.002,2,0.808,0.000,0.935,0.648,2.94,2.80,5.62,0.00,0.001,1.00,1.01,1.01
270000,2283,1.608,0.081,8.16,159872,138853,2744,0,18237,3,1518328.5,0.4,0.061,0.135,0.716,0.087,297,7.28,4.01,0.01,0.32,0.04,0.61,0.04,0.72,7.19,3.90,0.00,0.00,0.005,0.060,207,0.243,0.922,0.000,0.000,0.078,445876,438832,1,1.000,0.000,0.007,105111,0.141,0.560,0.005,159.25,119055,0,0.146,0.000,0.000,3736265,1.01,17.60,0.000,0.000,0.000,3,8,12,35,16628,0.063,3.95,0.0093,0.018,2,0.798,0.000,0.941,0.646,2.94,2.72,5.68,0.00,0.000,1.00,1.01,1.01
280000,2487,1.551,0.078,7.81,154724,136875,2937,0,14708,7,1521018.5,0.7,0.072,0.122,0.685,0.122,301,6.85,4.06,0.02,0.57,0.06,0.57,0.01,0.31,6.75,3.86,0.00,0.00,0.007,0.069,181,0.199,0.916,0.000,0.000,0.084,446594,437100,1,0.993,0.007,0.003,158265,0.128,0.542,0.005,159.02,122769,0,0.100,0.000,0.000,3656246,1.00,18.17,0.000,0.000,0.000,2,7,11,48,17044,0.065,4.18,0.0091,0.004,3,0.792,0.000,0.943,0.657,2.82,2.43,5.92,0.00,0.000,1.00,1.01,1.01
290000,2384,1.558,0.069,7.82,161856,142882,3116,0,15961,2,1519901.9,0.3,0.057,0.112,0.736,0.095,296,6.61,3.70,0.02,0.22,0.07,0.68,0.01,0.32,6.51,3.63,0.00,0.00,0.009,0.083,209,0.159,0.909,0.000,0.000,0.091,461674,452221,1,1.000,0.000,0.004,62655,0.141,0.541,0.005,159.29,131554,0,0.141,0.000,0.000,3645737,1.01,18.43,0.000,0.000,0.000,3,6,11,41,15755,0.060,3.91,0.0098,0.006,4,0.823,0.000,0.954,0.653,2.80,2.31,5.85,0.00,0.000,1.00,1.01,1.01
300000,2459,1.519,0.069,7.94,163471,141927,3222,0,18247,9,1529883.2,0.5,0.060,0.100,0.749,0.090,291,6.25,3.69,0.02,0.50,0.03,0.46,0.01,0.28,6.19,3.59,0.00,0.00,0.004,0.049,226,0.244,0.906,0.000,0.000,0.094,488421,475413,1,0.979,0.021,0.003,79414,0.127,0.540,0.005,159.11,137461,0,0.053,0.000,0.000,3161429,1.01,18.96,0.000,0.000,0.000,2,6,11,34,15377,0.059,4.09,0.0100,0.008,6,0.820,0.000,0.953,0.668,2.77,2.27,5.69,0.00,0.000,1.01,1.01,1.01
310000,2548,1.501,0.077,8.00,179951,158716,3186,0,17960,12,1505504.2,1.5,0.059,0.163,0.740,0.038,289,6.40,4.19,0.02,0.41,0.03,0.42,0.02,0.25,6.34,4.11,0.00,0.00,0.004,0.057,224,0.179,0.903,0.000,0.000,0.097,447688,439491,3,0.969,0.000,0.005,102323,0.120,0.531,0.005,159.41,127640,0,0.122,0.000,0.000,5749110,1.01,18.94,0.000,0.000,0.000,2,6,11,64,16313,0.062,3.79,0.0093,0.018,5,0.868,0.000,0.941,0.603,2.79,2.48,5.82,0.00,0.000,1.00,1.01,1.01
320000,2375,1.534,0.082,7.88,171292,150990,3349,0,17126,1,1534497.8,0.2,0.082,0.148,0.739,0.030,282,6.55,3.89,0.02,0.42,0.03,0.46,0.02,0.42,6.48,3.81,0.00,0.00,0.003,0.041,223,0.243,0.912,0.000,0.000,0.088,448564,440915,1,1.000,0.000,0.004,128049,0.100,0.593,0.006,158.55,131335,0,0.181,0.000,0.000,5029555,1.01,18.55,0.000,0.000,0.000,2,6,11,38,15556,0.059,4.65,0.0100,0.031,1,0.835,0.000,0.934,0.623,2.93,2.67,6.06,0.00,0.000,1.00,1.01,1.01
330000,2462,1.552,0.082,8.03,164831,144979,2882,0,16883,5,1526440.4,0.4,0.090,0.150,0.724,0.037,275,6.37,4.58,0.02,0.29,0.05,0.73,0.01,0.22,6.29,4.45,0.00,0.00,0.005,0.059,232,0.205,0.920,0.000,0.000,0.080,454953,445254,2,0.962,0.003,0.005,101048,0.094,0.568,0.006,158.64,139435,0,0.071,0.000,0.000,5310175,1.01,18.91,0.000,0.000,0.000,2,6,11,48,15684,0.060,4.56,0.0099,0.068,0,0.827,0.000,0.933,0.642,2.87,2.50,6.07,0.00,0.000,1.00,1.01,1.01
340000,2551,1.493,0.073,7.66,163640,142828,3306,0,17417,11,1515921.8,1.1,0.108,0.188,0.676,0.029,282,6.11,3.96,0.02,0.67,0.03,0.52,0.02,0.32,6.04,3.83,0.00,0.00,0.004,0.060,221,0.180,0.893,0.000,0.000,0.107,441515,431113,4,0.896,0.000,0.005,121872,0.108,0.557,0.006,157.66,136492,0,0.104,0.000,0.000,7285577,1.01,18.97,0.000,0.000,0.000,2,6,11,43,15583,0.059,5.54,0.0098,0.084,3,0.862,0.000,0.929,0.634,2.86,2.35,6.36,0.00,0.000,1.01,1.01,1.01
350000,2458,1.511,0.078,7.83,174133,152910,3202,0,18114,10,1526515.4,2.2,0.107,0.221,0.646,0.026,273,6.43,4.03,0.00,0.06,0.04,0.57,0.02,0.34,6.37,3.90,0.00,0.00,0.004,0.056,221,0.190,0.904,0.000,0.000,0.096,449494,442001,2,0.941,0.000,0.005,118708,0.098,0.573,0.006,158.86,134882,0,0.219,0.000,0.000,9059328,1.00,18.33,0.000,0.000,0.000,2,6,12,64,15815,0.060,4.34,0.0097,0.015,2,0.878,0.000,0.922,0.617,3.08,2.68,6.62,0.00,0.000,1.00,1.00,1.00
360000,2487,1.515,0.075,8.19,177029,155228,3141,0,18631,2,1557133.5,0.1,0.156,0.202,0.604,0.038,260,6.14,3.92,0.02,0.49,0.02,0.33,0.01,0.26,6.09,3.77,0.00,0.00,0.003,0.043,244,0.141,0.907,0.000,0.000,0.093,461043,454834,2,0.906,0.000,0.006,162821,0.084,0.541,0.005,159.27,139097,0,0.050,0.000,0.000,7934027,1.01,18.93,0.000,0.000,0.000,2,6,11,53,15268,0.058,3.93,0.0103,0.000,2,0.890,0.000,0.906,0.620,3.09,2.91,6.62,0.00,0.000,1.00,1.01,1.01
370000,2412,1.536,0.071,8.28,174394,153102,3146,0,18221,4,1546338.4,0.6,0.206,0.211,0.550,0.033,255,6.80,4.39,0.03,0.38,0.04,0.52,0.02,0.37,6.72,4.34,0.00,0.00,0.004,0.052,282,0.205,0.904,0.000,0.000,0.096,479488,472345,2,0.956,0.023,0.003,163352,0.129,0.555,0.006,159.15,153359,0,0.154,0.000,0.000,8553622,1.01,17.92,0.000,0.000,0.000,3,6,11,63,16400,0.063,4.05,0.0095,0.003,2,0.909,0.000,0.917,0.639,3.12,3.04,6.60,0.00,0.000,1.01,1.01,1.02
380000,2514,1.516,0.077,8.63,175980,155205,3130,0,17543,2,1524906.4,0.0,0.194,0.218,0.546,0.041,248,6.33,4.11,0.01,0.18,0.02,0.36,0.03,0.45,6.27,4.05,0.00,0.00,0.003,0.046,255,0.157,0.912,0.000,0.000,0.088,455672,445533,4,0.881,0.084,0.009,225315,0.122,0.565,0.006,159.16,150159,0,0.000,0.000,0.000,9073578,1.01,18.62,0.000,0.000,0.000,2,6,11,57,15905,0.061,4.04,0.0097,0.012,1,0.901,0.000,0.917,0.618,2.99,2.91,6.07,0.00,0.000,1.01,1.01,1.01
390000,2601,1.503,0.082,8.17,162816,141734,3177,0,17818,3,1484971.9,0.0,0.176,0.183,0.583,0.059,253,5.75,4.20,0.01,0.19,0.03,0.55,0.02,0.42,5.70,4.00,0.00,0.00,0.003,0.047,220,0.166,0.921,0.000,0.000,0.079,445426,436485,2,0.905,0.058,0.004,165346,0.128,0.595,0.006,157.28,150949,0,0.000,0.000,0.000,7064909,1.00,19.56,0.000,0.000,0.000,2,5,10,64,14957,0.057,5.92,0.0100,0.135,4,0.870,0.000,0.911,0.638,2.88,2.78,6.03,0.00,0.000,1.00,1.00,1.00
400000,2389,1.522,0.076,8.02,176290,154608,3052,0,18842,17,1549850.5,1.1,0.210,0.184,0.560,0.045,253,6.92,4.16,0.01,0.18,0.04,0.57,0.03,0.41,6.84,4.06,0.00,0.00,0.004,0.055,243,0.217,0.908,0.000,0.000,0.092,450513,440359,3,0.908,0.015,0.009,213167,0.120,0.556,0.005,158.60,144222,0,0.065,0.000,0.000,6944073,1.00,17.67,0.000,0.000,0.000,3,6,11,43,16531,0.063,4.60,0.0095,0.008,3,0.867,0.000,0.897,0.613,3.31,3.14,6.79,0.00,0.000,1.00,1.00,1.01
410000,2319,1.546,0.075,7.65,178360,157419,2689,0,18322,3,1524403.5,0.3,0.124,0.163,0.650,0.063,265,7.00,4.38,0.01,0.34,0.03,0.54,0.02,0.28,6.94,4.19,0.00,0.00,0.003,0.045,207,0.132,0.897,0.000,0.000,0.103,460500,452467,2,0.901,0.002,0.008,158247,0.111,0.536,0.005,158.83,135416,0,0.105,0.000,0.000,5304330,1.00,17.91,0.000,0.000,0.000,3,7,11,64,16242,0.062,4.37,0.0095,0.002,6,0.835,0.000,0.885,0.617,3.40,3.69,6.27,0.00,0.000,1.00,1.01,1.00
420000,2379,1.557,0.084,7.41,178001,158791,3069,0,16081,1,1503536.1,0.1,0.073,0.160,0.690,0.077,270,6.89,4.41,0.01,0.10,0.02,0.22,0.03,0.40,6.85,4.35,0.00,0.02,0.002,0.037,209,0.108,0.912,0.000,0.000,0.088,453421,448001,2,0.751,0.001,0.008,139029,0.115,0.570,0.006,159.20,120583,0,0.115,0.000,0.000,5473281,1.00,18.13,0.000,0.000,0.000,2,7,11,41,16396,0.063,4.00,0.0092,0.000,5,0.842,0.000,0.881,0.612,3.47,3.99,6.52,0.00,0.000,1.00,1.00,1.00
430000,2502,1.531,0.075,7.42,169734,151098,2970,0,15543,2,1494378.0,0.3,0.088,0.125,0.718,0.070,273,6.43,3.77,0.02,0.45,0.02,0.38,0.01,0.19,6.37,3.70,0.00,0.00,0.004,0.060,206,0.122,0.915,0.000,0.000,0.085,455838,450375,2,0.665,0.002,0.007,125659,0.157,0.544,0.005,158.95,115141,0,0.147,0.000,0.000,3617693,1.01,18.84,0.000,0.000,0.000,2,7,10,39,16090,0.061,4.25,0.0094,0.007,1,0.793,0.000,0.891,0.632,3.45,4.16,6.38,0.00,0.000,1.01,1.01,1.01
