step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
440000,1937,1.473,0.082,9.83,146548,129031,1883,0,15739,1,1185480.0,0.1,0.166,0.106,0.284,0.444,301,6.93,4.02,0.07,0.73,0.02,0.70,0.06,0.61,6.79,3.74,0.00,0.00,0.000,0.016,171,0.378,0.909,0.000,0.000,0.091,316069,310851,3,0.771,0.000,0.014,190322,0.118,0.598,0.006,120.88,121645,0,0.084,0.000,0.000,1955657,1.03,18.59,0.000,0.000,0.000,3,7,10,57,13424,0.051,42.44,0.0090,0.001,22,0.691,0.000,0.911,0.544,2.95,2.18,6.00,0.00,0.000,1.03,1.03,1.04
450000,2014,1.457,0.079,9.41,151384,132366,1988,0,16953,0,1192015.6,0.0,0.162,0.094,0.292,0.452,321,6.60,3.96,0.04,0.50,0.01,0.39,0.10,1.36,6.45,3.60,0.00,0.00,0.001,0.034,145,0.473,0.904,0.000,0.000,0.096,318213,313995,2,0.840,0.015,0.012,170684,0.118,0.586,0.006,120.94,112458,0,0.000,0.000,0.000,1575072,1.02,19.00,0.000,0.000,0.000,3,7,9,64,13293,0.051,42.37,0.0092,0.013,4,0.653,0.000,0.916,0.532,3.00,2.07,6.28,0.00,0.000,1.02,1.02,1.03
460000,1990,1.458,0.076,9.56,150703,133438,1917,0,15372,1,1193817.1,0.2,0.131,0.094,0.337,0.437,315,6.53,3.57,0.08,0.72,0.00,0.09,0.03,0.72,6.42,3.39,0.00,0.00,0.001,0.023,177,0.394,0.900,0.000,0.000,0.100,313026,308807,2,0.834,0.004,0.008,285189,0.103,0.576,0.006,121.08,110816,0,0.195,0.000,0.000,1725287,1.04,18.61,0.000,0.000,0.000,3,7,9,44,12997,0.050,42.23,0.0093,0.003,13,0.655,0.000,0.918,0.526,3.07,2.38,6.52,0.00,0.000,1.04,1.04,1.06
470000,2005,1.473,0.080,9.62,146530,130249,1874,0,14392,8,1187586.1,1.1,0.146,0.093,0.321,0.441,315,6.56,4.17,0.07,0.97,0.01,0.14,0.03,0.47,6.46,3.92,0.00,0.00,0.001,0.023,178,0.374,0.899,0.000,0.000,0.101,316730,311141,2,0.851,0.008,0.006,165030,0.112,0.583,0.006,120.74,111791,0,0.143,0.000,0.000,1534028,1.04,18.76,0.001,0.000,0.000,2,7,9,64,13147,0.050,42.57,0.0092,0.000,17,0.636,0.000,0.913,0.545,2.98,2.19,6.25,0.00,0.000,1.03,1.04,1.05
480000,2084,1.462,0.078,9.45,145969,129589,2017,0,14284,4,1193112.1,0.7,0.134,0.091,0.335,0.441,316,6.31,3.40,0.05,0.51,0.00,0.02,0.05,0.60,6.21,3.33,0.00,0.00,0.000,0.007,158,0.370,0.918,0.000,0.000,0.082,312619,309820,2,0.868,0.000,0.009,215328,0.132,0.576,0.006,120.86,109836,0,0.184,0.000,0.000,1618998,1.03,18.94,0.000,0.000,0.000,2,7,9,64,13143,0.050,42.46,0.0092,0.000,16,0.644,0.000,0.914,0.541,2.92,2.16,6.26,0.00,0.000,1.03,1.03,1.04
490000,2029,1.466,0.077,9.33,148390,131653,2011,0,14781,0,1196871.4,0.0,0.153,0.086,0.322,0.439,312,6.58,3.85,0.06,0.59,0.01,0.25,0.09,1.09,6.43,3.43,0.00,0.00,0.001,0.019,167,0.434,0.907,0.000,0.000,0.093,308332,306003,2,0.844,0.000,0.012,299144,0.106,0.572,0.005,120.71,105564,0,0.000,0.000,0.000,1561057,1.03,18.67,0.000,0.000,0.000,2,7,10,53,13348,0.051,42.60,0.0092,0.000,15,0.660,0.000,0.915,0.526,3.00,2.37,6.29,0.00,0.000,1.02,1.02,1.04
500000,1975,1.521,0.076,9.53,148570,129551,1833,0,17240,0,1198619.6,0.0,0.215,0.080,0.263,0.442,319,6.54,3.41,0.05,0.54,0.01,0.25,0.06,0.90,6.41,3.16,0.00,0.00,0.001,0.027,150,0.434,0.911,0.000,0.000,0.089,318999,315574,3,0.720,0.006,0.009,196046,0.130,0.578,0.006,121.34,107929,0,0.000,0.000,0.000,1226141,1.03,18.69,0.000,0.000,0.000,2,7,9,39,12910,0.049,41.98,0.0095,0.007,13,0.596,0.000,0.903,0.541,2.98,2.34,6.25,0.00,0.000,1.02,1.02,1.03
510000,2017,1.476,0.080,9.30,147397,128434,2275,0,16646,1,1184653.9,0.0,0.157,0.076,0.315,0.452,318,5.98,3.85,0.03,0.31,0.01,0.38,0.06,0.83,5.88,3.58,0.00,0.00,0.002,0.036,146,0.324,0.910,0.000,0.000,0.090,321342,318655,2,0.842,0.002,0.014,165549,0.106,0.603,0.006,119.41,111088,0,0.000,0.000,0.000,1437875,1.01,19.60,0.000,0.000,0.000,2,7,9,42,12066,0.046,43.91,0.0100,0.066,12,0.676,0.000,0.928,0.547,2.73,2.13,5.58,0.00,0.000,1.01,1.01,1.02
520000,2010,1.503,0.076,9.09,134107,112360,2529,0,19225,0,1168492.1,0.0,0.190,0.067,0.341,0.402,335,5.39,3.74,0.04,0.48,0.01,0.14,0.04,0.60,5.30,3.59,0.00,0.00,0.002,0.039,167,0.267,0.906,0.000,0.000,0.094,331369,327048,2,0.865,0.000,0.008,180872,0.093,0.591,0.006,118.41,114209,0,0.000,0.000,0.000,1468265,1.02,20.71,0.000,0.000,0.000,2,5,8,40,10828,0.041,44.90,0.0110,0.046,7,0.735,0.000,0.936,0.599,2.46,1.91,4.87,0.00,0.000,1.02,1.02,1.03
530000,1939,1.468,0.076,9.60,150968,128942,2528,0,19569,0,1194014.8,0.0,0.212,0.068,0.291,0.430,314,6.24,2.82,0.06,0.54,0.00,0.02,0.02,0.55,6.16,2.76,0.00,0.00,0.000,0.003,143,0.384,0.879,0.000,0.000,0.121,334732,328120,2,0.943,0.024,0.007,107288,0.121,0.583,0.006,121.08,115560,0,0.000,0.000,0.000,1531768,1.03,19.18,0.000,0.000,0.000,2,7,9,24,12099,0.046,42.23,0.0100,0.058,0,0.753,0.000,0.931,0.553,2.83,1.99,6.06,0.00,0.000,1.03,1.03,1.04
540000,1923,1.507,0.078,9.64,150313,129952,2160,0,18217,0,1190430.1,0.0,0.192,0.095,0.280,0.433,319,6.69,3.54,0.05,0.52,0.00,0.14,0.02,0.42,6.61,3.49,0.00,0.02,0.000,0.009,151,0.393,0.897,0.000,0.000,0.103,323919,318959,1,0.996,0.004,0.006,144034,0.118,0.580,0.006,120.05,111118,0,0.000,0.000,0.000,2281879,1.03,18.69,0.001,0.000,0.001,2,7,10,64,12869,0.049,43.26,0.0094,0.059,2,0.772,0.000,0.928,0.541,2.95,1.89,6.33,0.00,0.001,1.03,1.03,1.04
550000,1930,1.479,0.075,9.61,148546,127386,2096,0,19057,0,1194800.4,0.0,0.220,0.099,0.254,0.427,321,6.51,3.38,0.06,0.53,0.00,0.09,0.04,0.70,6.40,3.32,0.00,0.00,0.001,0.034,166,0.376,0.877,0.000,0.000,0.123,324076,319792,1,1.000,0.000,0.009,145919,0.118,0.580,0.006,119.95,110900,0,0.000,0.000,0.000,2436233,1.04,18.81,0.000,0.000,0.000,2,7,10,41,12566,0.048,43.36,0.0097,0.027,6,0.782,0.000,0.928,0.547,2.91,1.96,6.24,0.00,0.000,1.03,1.03,1.05
560000,1931,1.489,0.081,9.66,151828,131191,2136,0,18500,1,1189938.6,0.1,0.187,0.087,0.303,0.423,322,6.58,3.15,0.03,0.38,0.01,0.27,0.02,0.47,6.52,3.08,0.00,0.00,0.001,0.034,152,0.389,0.900,0.000,0.000,0.100,326197,323308,1,0.997,0.003,0.005,246565,0.117,0.592,0.006,120.49,111409,0,0.057,0.000,0.000,1994246,1.02,18.61,0.000,0.000,0.000,2,7,9,47,12714,0.049,42.82,0.0095,0.045,1,0.744,0.000,0.932,0.540,2.98,2.02,6.38,0.00,0.000,1.02,1.02,1.03
570000,2050,1.453,0.079,9.84,150131,130265,2044,0,17703,4,1199981.2,0.8,0.172,0.100,0.297,0.431,316,6.44,4.09,0.03,0.55,0.01,0.19,0.02,0.36,6.37,3.92,0.00,0.00,0.001,0.014,140,0.380,0.907,0.000,0.000,0.093,320761,317594,1,1.000,0.000,0.006,187075,0.108,0.576,0.006,120.80,110851,0,0.192,0.000,0.000,2295450,1.01,19.17,0.000,0.000,0.000,2,7,9,64,13193,0.050,42.52,0.0092,0.012,8,0.766,0.000,0.928,0.538,2.83,2.06,5.88,0.00,0.000,1.01,1.01,1.02
580000,2065,1.469,0.080,9.49,146645,127691,2088,0,16851,6,1204855.1,0.1,0.163,0.141,0.264,0.432,323,6.37,3.64,0.04,0.35,0.02,0.43,0.04,0.53,6.28,3.51,0.00,0.00,0.001,0.024,161,0.367,0.909,0.000,0.000,0.091,311302,309681,1,1.000,0.000,0.010,201292,0.131,0.579,0.006,121.37,105254,0,0.013,0.000,0.000,3271569,1.03,19.18,0.000,0.000,0.000,2,7,9,64,13155,0.050,41.94,0.0093,0.000,6,0.792,0.000,0.912,0.536,2.86,2.10,5.86,0.00,0.000,1.03,1.03,1.03
590000,2053,1.468,0.087,9.59,145273,126865,1989,0,16431,5,1201691.2,1.2,0.212,0.108,0.269,0.411,321,6.39,3.66,0.05,0.48,0.01,0.15,0.04,0.70,6.28,3.53,0.00,0.00,0.002,0.022,161,0.305,0.905,0.000,0.000,0.095,320896,318905,1,1.000,0.000,0.007,194177,0.117,0.587,0.006,121.03,109836,0,0.232,0.000,0.000,2041589,1.03,19.07,0.000,0.000,0.000,2,7,10,49,13111,0.050,42.28,0.0093,0.000,9,0.699,0.000,0.909,0.554,2.78,2.25,5.58,0.00,0.000,1.03,1.04,1.03
600000,1774,1.519,0.082,10.10,143546,122823,1840,0,19162,4,1196357.8,0.4,0.206,0.122,0.245,0.427,312,6.50,3.17,0.04,0.35,0.00,0.05,0.03,0.51,6.42,3.15,0.00,0.00,0.002,0.047,150,0.349,0.893,0.000,0.000,0.107,334965,332004,2,0.740,0.000,0.006,193981,0.112,0.587,0.006,120.56,113568,0,0.090,0.000,0.000,2476564,1.04,18.89,0.000,0.000,0.000,2,7,10,46,11524,0.044,42.75,0.0105,0.000,11,0.790,0.000,0.924,0.577,2.79,2.46,5.52,0.00,0.000,1.04,1.04,1.04
610000,1763,1.509,0.085,9.94,149512,122274,2128,0,25121,2,1203300.9,0.2,0.241,0.123,0.158,0.478,305,7.61,6.07,0.04,0.60,0.02,0.48,0.06,0.64,7.49,5.84,0.00,0.00,0.001,0.029,174,0.452,0.897,0.000,0.000,0.103,354624,351088,2,0.801,0.062,0.013,196189,0.103,0.581,0.006,121.57,120886,0,0.114,0.000,0.000,2235844,1.02,17.82,0.007,0.000,0.000,3,7,10,64,13411,0.051,41.75,0.0091,0.000,12,0.809,0.000,0.925,0.582,3.13,2.38,6.41,0.00,0.001,1.02,1.02,1.03
620000,1945,1.465,0.082,10.01,149466,126023,1831,0,21430,0,1198003.5,0.0,0.180,0.106,0.231,0.483,303,6.85,3.62,0.04,0.39,0.00,0.07,0.05,0.75,6.76,3.47,0.00,0.00,0.000,0.014,188,0.409,0.890,0.000,0.000,0.110,334189,330558,3,0.746,0.089,0.013,225596,0.134,0.578,0.006,121.09,117734,0,0.000,0.000,0.000,1901424,1.02,18.54,0.000,0.000,0.000,3,7,9,42,13315,0.051,42.22,0.0091,0.000,20,0.731,0.000,0.917,0.558,2.98,2.41,5.92,0.00,0.000,1.02,1.03,1.03
630000,2036,1.487,0.084,9.42,151456,130047,1955,0,19363,2,1188801.2,0.6,0.155,0.103,0.262,0.480,314,6.49,3.96,0.05,0.59,0.01,0.11,0.08,1.21,6.35,3.64,0.00,0.00,0.001,0.025,202,0.308,0.910,0.000,0.000,0.090,326070,322885,3,0.684,0.000,0.013,380516,0.111,0.594,0.006,120.34,114390,0,0.312,0.000,0.000,1893791,1.03,19.13,0.000,0.000,0.000,2,7,10,53,13213,0.050,42.97,0.0092,0.000,9,0.733,0.000,0.922,0.541,2.81,2.33,5.42,0.00,0.000,1.02,1.03,1.05
640000,1993,1.471,0.085,9.63,146527,126674,1795,0,18101,2,1194589.2,0.6,0.141,0.086,0.330,0.444,325,6.69,3.78,0.03,0.39,0.00,0.16,0.05,0.86,6.60,3.57,0.00,0.00,0.000,0.005,170,0.445,0.903,0.000,0.000,0.097,325245,322018,3,0.710,0.016,0.011,236288,0.126,0.582,0.006,121.06,111276,0,0.315,0.000,0.000,1249443,1.02,18.88,0.000,0.000,0.000,2,7,10,61,13326,0.051,42.26,0.0091,0.000,12,0.618,0.000,0.914,0.556,2.92,2.28,5.89,0.00,0.000,1.02,1.02,1.03
650000,1939,1.490,0.087,9.29,149334,128481,1932,0,18975,0,1200796.2,0.0,0.124,0.074,0.316,0.486,332,6.82,3.77,0.04,0.51,0.00,0.05,0.02,0.39,6.77,3.71,0.00,0.00,0.000,0.002,167,0.404,0.906,0.000,0.000,0.094,324523,322903,3,0.736,0.000,0.003,212754,0.110,0.571,0.005,121.54,105309,0,0.000,0.000,0.000,1097915,1.02,18.67,0.000,0.000,0.000,3,7,10,51,13232,0.050,41.78,0.0092,0.003,8,0.608,0.000,0.922,0.546,2.92,2.01,6.15,0.00,0.001,1.02,1.02,1.03
660000,1896,1.485,0.083,9.24,152912,131350,1990,0,19615,2,1207751.2,0.4,0.138,0.074,0.341,0.447,324,6.56,3.78,0.05,0.55,0.00,0.09,0.03,0.40,6.48,3.72,0.00,0.00,0.002,0.040,157,0.383,0.889,0.000,0.000,0.111,333299,330259,3,0.706,0.000,0.010,180649,0.108,0.579,0.006,121.77,111449,0,0.186,0.000,0.000,1219876,1.03,19.08,0.000,0.000,0.000,2,7,10,52,12439,0.047,41.55,0.0098,0.000,19,0.640,0.000,0.929,0.547,2.83,2.06,5.83,0.00,0.000,1.03,1.02,1.05
670000,1805,1.516,0.076,9.45,148055,127283,2009,0,18854,1,1199735.6,0.0,0.119,0.068,0.308,0.505,319,6.57,3.98,0.04,0.42,0.00,0.17,0.05,0.96,6.47,3.69,0.00,0.00,0.001,0.024,154,0.312,0.890,0.000,0.000,0.110,354103,350619,3,0.714,0.022,0.008,150105,0.091,0.565,0.005,121.92,119158,0,0.035,0.000,0.000,1078818,1.02,19.08,0.000,0.000,0.000,2,7,10,47,11856,0.045,41.40,0.0103,0.000,30,0.631,0.000,0.938,0.586,2.81,2.01,5.75,0.00,0.000,1.02,1.02,1.03
680000,1895,1.491,0.083,9.24,146781,125824,2014,0,18853,1,1200958.9,0.0,0.135,0.080,0.295,0.491,315,6.81,3.46,0.05,0.47,0.02,0.38,0.05,0.78,6.69,3.27,0.00,0.00,0.001,0.029,171,0.374,0.899,0.000,0.000,0.101,359173,354230,3,0.743,0.037,0.008,126549,0.117,0.589,0.006,121.51,123098,0,0.000,0.000,0.000,1448532,1.03,18.60,0.000,0.000,0.000,3,7,10,44,12905,0.049,41.80,0.0095,0.001,10,0.699,0.000,0.937,0.595,2.94,2.06,6.21,0.00,0.000,1.02,1.02,1.04
690000,1914,1.487,0.081,9.17,150668,129401,2279,0,18969,0,1209417.0,0.0,0.145,0.074,0.323,0.459,317,6.03,4.20,0.05,0.65,0.01,0.42,0.07,1.02,5.90,3.83,0.00,0.00,0.000,0.009,149,0.259,0.890,0.000,0.000,0.110,352904,348923,3,0.696,0.003,0.011,145101,0.111,0.586,0.006,121.51,119595,0,0.000,0.000,0.000,1397850,1.02,19.64,0.002,0.000,0.000,2,6,8,64,11542,0.044,41.81,0.0107,0.000,16,0.702,0.000,0.941,0.577,2.74,1.96,5.63,0.00,0.001,1.01,1.02,1.03
700000,2012,1.469,0.082,9.40,149934,127940,2214,0,19682,7,1195625.1,0.8,0.167,0.065,0.325,0.443,315,6.04,3.46,0.02,0.19,0.01,0.37,0.04,0.66,5.97,3.19,0.00,0.00,0.001,0.033,148,0.327,0.897,0.000,0.000,0.103,352648,349375,3,0.707,0.000,0.006,165245,0.114,0.591,0.006,121.13,117671,0,0.116,0.000,0.000,1181182,1.01,19.58,0.000,0.000,0.000,2,6,8,46,12143,0.046,42.19,0.0100,0.000,21,0.686,0.000,0.942,0.579,2.76,2.06,5.60,0.00,0.000,1.01,1.01,1.01
710000,1965,1.471,0.082,9.32,152548,132441,2127,0,18027,7,1192650.6,1.7,0.187,0.063,0.276,0.474,330,6.59,3.65,0.06,0.60,0.02,0.67,0.05,0.71,6.46,3.45,0.00,0.00,0.001,0.031,193,0.373,0.904,0.000,0.000,0.096,337779,333968,3,0.704,0.005,0.010,149970,0.134,0.589,0.006,120.85,108336,0,0.245,0.000,0.000,971148,1.03,18.94,0.000,0.000,0.000,2,7,10,41,12945,0.049,42.46,0.0094,0.000,13,0.618,0.000,0.934,0.553,2.87,2.29,5.81,0.00,0.000,1.03,1.03,1.05
720000,2015,1.462,0.082,9.38,147124,127058,1838,0,18178,9,1194113.8,0.6,0.217,0.073,0.243,0.467,328,6.68,3.59,0.03,0.32,0.01,0.22,0.04,0.60,6.59,3.45,0.00,0.00,0.001,0.028,188,0.380,0.900,0.000,0.000,0.100,332893,326995,3,0.706,0.026,0.010,190920,0.115,0.579,0.006,120.90,112858,0,0.062,0.000,0.000,1021250,1.01,18.92,0.000,0.000,0.000,2,7,10,38,13452,0.051,42.42,0.0090,0.000,16,0.613,0.000,0.918,0.564,2.91,2.46,5.58,0.00,0.000,1.01,1.01,1.02
730000,1871,1.485,0.089,9.45,147653,127543,2022,0,18232,3,1196554.5,0.2,0.196,0.080,0.224,0.501,357,7.07,3.31,0.04,0.41,0.11,0.76,0.07,0.77,6.84,2.95,0.00,0.00,0.009,0.055,175,0.431,0.891,0.000,0.000,0.109,319916,317387,3,0.762,0.000,0.017,183549,0.138,0.612,0.006,120.87,100682,0,0.081,0.000,0.000,1059910,1.02,18.37,0.000,0.000,0.000,3,7,11,34,13229,0.050,42.45,0.0093,0.000,17,0.555,0.000,0.911,0.546,3.02,2.37,6.13,0.00,0.001,1.02,1.02,1.03
740000,2063,1.471,0.088,8.88,141081,123326,2029,0,15534,1,1153434.8,0.4,0.147,0.076,0.183,0.595,369,6.33,3.12,0.04,0.96,0.03,0.51,0.03,0.47,6.22,2.90,0.00,0.00,0.005,0.051,159,0.372,0.910,0.000,0.000,0.090,306640,303107,3,0.695,0.000,0.010,180802,0.126,0.587,0.006,115.87,100769,0,0.354,0.000,0.000,979751,1.02,19.03,0.000,0.000,0.000,2,7,9,42,13058,0.050,47.44,0.0090,0.000,12,0.545,0.000,0.914,0.548,2.83,2.25,5.74,0.00,0.000,1.02,1.02,1.03
750000,1866,1.487,0.086,9.11,147542,129771,1934,0,16034,1,1210068.4,0.0,0.144,0.072,0.192,0.592,351,7.08,3.41,0.04,0.38,0.01,0.24,0.06,0.80,6.97,3.26,0.00,0.05,0.002,0.031,162,0.303,0.913,0.000,0.000,0.087,326769,322683,2,0.750,0.000,0.011,182312,0.112,0.586,0.006,121.08,105806,0,0.000,0.000,0.000,954385,1.02,18.07,0.000,0.000,0.001,3,7,10,41,13205,0.050,42.23,0.0093,0.000,15,0.548,0.000,0.918,0.556,3.00,2.53,5.93,0.00,0.001,1.02,1.02,1.04
760000,1783,1.538,0.090,9.11,142096,123678,1972,0,16529,8,1187930.2,1.0,0.151,0.075,0.213,0.561,366,7.42,3.77,0.04,0.67,0.02,0.33,0.06,0.84,7.29,3.61,0.00,0.00,0.004,0.049,190,0.402,0.911,0.000,0.000,0.089,321370,318177,2,0.780,0.000,0.012,198585,0.120,0.584,0.006,119.10,107280,0,0.125,0.000,0.000,977604,1.02,17.98,0.000,0.000,0.000,4,7,10,50,13234,0.050,44.22,0.0091,0.000,20,0.551,0.000,0.915,0.565,3.12,2.43,6.25,0.00,0.000,1.02,1.02,1.03
770000,1852,1.491,0.083,9.06,142013,123473,1951,0,16520,0,1185668.0,0.0,0.140,0.078,0.208,0.575,394,7.16,3.40,0.06,0.59,0.02,0.44,0.06,0.66,7.02,3.24,0.00,0.00,0.003,0.042,166,0.490,0.895,0.000,0.000,0.105,326464,324634,3,0.766,0.000,0.017,251681,0.115,0.593,0.006,119.91,92423,0,0.000,0.000,0.000,980309,1.03,18.29,0.000,0.000,0.000,3,7,9,32,13256,0.051,43.41,0.0091,0.000,14,0.546,0.000,0.913,0.572,3.06,2.57,6.04,0.00,0.000,1.03,1.03,1.04
780000,1939,1.476,0.083,9.24,144335,127157,1788,0,15303,0,1180632.5,0.0,0.127,0.080,0.223,0.571,375,6.79,3.65,0.02,0.34,0.03,0.28,0.07,0.80,6.68,3.56,0.00,0.00,0.003,0.034,168,0.406,0.910,0.000,0.000,0.090,324054,322586,2,0.716,0.000,0.015,446097,0.118,0.586,0.006,119.31,95808,0,0.000,0.000,0.000,1032515,1.01,18.75,0.001,0.000,0.000,3,7,10,64,13170,0.050,44.00,0.0091,0.000,13,0.558,0.000,0.914,0.561,2.94,2.38,5.71,0.00,0.000,1.01,1.01,1.02
790000,1934,1.476,0.082,9.11,146597,128954,1779,0,15869,3,1196063.4,0.3,0.127,0.078,0.259,0.536,356,6.83,3.53,0.09,1.04,0.01,0.23,0.05,0.72,6.68,3.32,0.00,0.00,0.002,0.041,169,0.379,0.900,0.000,0.000,0.100,328984,327051,2,0.717,0.000,0.011,222267,0.120,0.579,0.006,121.31,104753,0,0.085,0.000,0.000,1086061,1.04,18.71,0.000,0.000,0.000,3,7,10,45,13210,0.050,42.00,0.0093,0.003,15,0.562,0.000,0.917,0.561,2.97,2.40,5.74,0.00,0.000,1.03,1.03,1.06
800000,2066,1.453,0.081,9.06,145941,128249,1886,0,15674,6,1188360.6,0.7,0.135,0.076,0.255,0.535,364,6.36,3.05,0.03,0.29,0.00,0.07,0.02,0.30,6.31,3.03,0.00,0.00,0.000,0.004,151,0.428,0.903,0.000,0.000,0.097,326784,325090,2,0.694,0.123,0.008,174048,0.130,0.566,0.005,121.45,101826,0,0.121,0.000,0.000,1023200,1.02,19.19,0.000,0.000,0.000,2,7,9,41,13143,0.050,41.87,0.0091,0.000,16,0.558,0.000,0.918,0.560,2.89,2.29,5.70,0.00,0.000,1.01,1.02,1.02
810000,1990,1.456,0.079,9.18,146103,128557,1956,0,15666,9,1200804.4,1.1,0.124,0.076,0.251,0.549,364,6.71,3.19,0.05,0.54,0.01,0.15,0.03,0.61,6.62,3.04,0.00,0.00,0.001,0.024,147,0.446,0.905,0.000,0.000,0.095,328055,325479,3,0.723,0.000,0.005,168386,0.112,0.564,0.005,121.59,104902,0,0.120,0.000,0.000,1004482,1.03,18.70,0.000,0.000,0.000,3,7,10,55,13345,0.051,41.73,0.0091,0.000,10,0.548,0.000,0.918,0.562,2.99,2.41,5.88,0.00,0.000,1.02,1.03,1.04
820000,1987,1.459,0.082,9.01,145934,128982,1788,0,15167,1,1194892.0,0.2,0.131,0.075,0.222,0.572,382,6.71,3.26,0.05,0.60,0.03,0.38,0.06,0.99,6.58,3.08,0.00,0.00,0.004,0.051,157,0.433,0.897,0.000,0.000,0.103,332595,329061,2,0.716,0.139,0.008,172713,0.124,0.574,0.006,121.17,105037,0,0.175,0.000,0.000,964046,1.03,18.79,0.000,0.000,0.000,2,7,9,46,13334,0.051,42.14,0.0091,0.000,19,0.545,0.000,0.914,0.568,2.95,2.38,5.79,0.00,0.000,1.02,1.02,1.04
830000,1898,1.484,0.081,9.17,149247,131987,1884,0,15465,3,1202504.0,0.5,0.131,0.074,0.198,0.598,389,6.83,3.20,0.04,0.56,0.05,0.41,0.03,0.47,6.72,2.98,0.00,0.00,0.005,0.040,145,0.425,0.906,0.000,0.000,0.094,330670,326160,2,0.724,0.113,0.006,189337,0.108,0.574,0.005,121.05,98174,0,0.168,0.000,0.000,968072,1.02,18.65,0.000,0.000,0.000,3,7,10,52,12969,0.049,42.27,0.0094,0.000,15,0.544,0.000,0.919,0.556,3.00,2.46,5.80,0.00,0.000,1.02,1.02,1.03
840000,1869,1.498,0.083,8.86,144786,127731,1830,0,15254,4,1194154.2,0.2,0.132,0.075,0.206,0.586,388,7.06,3.58,0.05,0.53,0.04,0.51,0.05,0.78,6.91,3.30,0.00,0.00,0.006,0.058,168,0.435,0.903,0.000,0.000,0.097,322598,319512,3,0.739,0.001,0.009,179459,0.126,0.576,0.006,120.53,100375,0,0.060,0.000,0.000,1009341,1.03,18.39,0.001,0.000,0.000,4,7,10,64,13186,0.050,42.78,0.0093,0.000,18,0.556,0.000,0.917,0.558,3.04,2.52,5.88,0.00,0.000,1.03,1.03,1.04
850000,1930,1.460,0.079,9.04,147318,129544,1888,0,15825,2,1192494.9,0.2,0.129,0.075,0.236,0.560,387,6.83,3.37,0.04,0.42,0.03,0.47,0.07,0.98,6.70,3.15,0.00,0.00,0.003,0.048,176,0.397,0.901,0.000,0.000,0.099,331608,327378,2,0.736,0.124,0.009,185381,0.124,0.576,0.006,120.81,102017,0,0.095,0.000,0.000,999939,1.03,18.63,0.000,0.000,0.000,3,7,9,47,13183,0.050,42.51,0.0092,0.000,10,0.553,0.000,0.918,0.562,2.94,2.42,5.83,0.00,0.000,1.02,1.03,1.04
860000,2071,1.480,0.080,9.13,149096,130563,1910,0,16482,4,1206324.8,0.6,0.190,0.076,0.208,0.526,383,6.54,4.10,0.04,0.49,0.01,0.34,0.09,1.12,6.40,3.69,0.00,0.00,0.001,0.030,175,0.332,0.910,0.000,0.000,0.090,321901,316889,3,0.677,0.003,0.014,197739,0.136,0.572,0.006,121.52,105021,0,0.160,0.000,0.000,1056831,1.02,19.33,0.000,0.000,0.000,2,7,10,54,13553,0.052,41.79,0.0091,0.000,13,0.563,0.000,0.915,0.544,2.82,2.31,5.36,0.00,0.000,1.02,1.02,1.03
870000,1934,1.473,0.080,9.24,146150,127971,1875,0,16441,1,1196688.5,0.0,0.169,0.079,0.224,0.528,386,6.75,3.56,0.04,0.40,0.00,0.12,0.05,0.69,6.65,3.47,0.00,0.00,0.000,0.003,180,0.326,0.908,0.000,0.000,0.092,322239,317485,3,0.714,0.000,0.016,331905,0.099,0.570,0.006,120.88,107062,0,0.000,0.000,0.000,1053948,1.02,18.66,0.000,0.000,0.000,2,7,10,38,13047,0.050,42.43,0.0093,0.000,17,0.566,0.000,0.914,0.554,2.87,2.14,5.97,0.00,0.000,1.01,1.02,1.03
880000,1887,1.514,0.084,8.89,146461,127343,1822,0,17343,2,1195240.8,0.3,0.151,0.082,0.257,0.510,387,7.09,3.80,0.04,0.37,0.02,0.46,0.09,1.03,6.95,3.48,0.00,0.00,0.001,0.028,165,0.435,0.915,0.000,0.000,0.085,329234,325879,3,0.739,0.000,0.017,258386,0.096,0.583,0.006,121.27,102711,0,0.128,0.000,0.000,1131655,1.02,18.44,0.001,0.000,0.000,3,7,10,64,13385,0.051,42.04,0.0091,0.000,12,0.585,0.000,0.913,0.562,2.99,2.45,5.83,0.00,0.000,1.02,1.02,1.03
