step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,3,174,16.3,0.3,0.3,0.1,15.5,0.0,1.08,14.6,62,992,128.24,0.00,174,0,0,0.0,1.02,1.12,1.10,3.33,4.31,4.40
5000,7,171,12.5,0.0,0.0,0.2,12.3,0.0,1.00,12.9,27,606,54.25,0.00,167,0,4,0.0,1.00,1.00,1.00,3.25,2.81,6.72
5000,4,93,6.5,0.0,0.6,0.2,5.7,0.0,1.00,20.6,18,354,39.18,0.00,0,82,11,0.1,1.00,1.00,1.01,2.14,2.13,3.60
5000,2,72,32.4,1.1,0.3,0.0,31.0,0.0,1.21,6.7,19,712,114.59,0.00,72,0,0,0.1,1.30,1.09,1.26,5.69,4.64,8.00
5000,8,71,16.1,0.0,0.0,0.0,16.1,0.0,1.00,14.3,26,479,49.42,0.00,70,0,1,0.0,1.00,1.00,1.00,3.49,4.06,4.82
5000,5,66,11.9,0.6,0.0,0.7,10.6,0.0,1.10,15.7,18,1121,162.41,0.00,66,0,0,0.0,1.00,1.20,1.11,3.20,4.70,3.44
5000,17,29,31.1,0.0,0.4,0.0,30.6,0.0,1.00,4.1,10,329,154.88,0.00,6,18,5,0.0,1.00,1.00,1.00,5.69,6.17,7.79
5000,10,26,11.6,0.0,0.0,1.0,10.7,0.0,1.00,17.7,7,957,107.75,0.00,26,0,0,0.0,1.00,1.00,1.00,3.35,3.54,3.62
5000,12,14,63.9,8.6,0.0,0.0,55.3,0.0,2.47,0.0,9,1428,480.18,0.05,14,0,0,0.0,3.88,1.00,2.50,7.79,8.00,8.00
5000,6,10,63.8,0.0,1.8,0.1,61.9,0.0,1.00,0.0,5,753,176.26,0.00,10,0,0,0.0,1.00,1.00,1.00,9.00,8.00,8.00
5000,11,8,61.1,8.0,0.2,12.8,40.1,0.0,2.05,0.0,6,1582,398.62,0.03,8,0,0,0.0,1.75,2.80,1.84,8.75,8.00,8.00
5000,21,5,64.0,9.0,0.0,20.0,35.0,0.0,2.06,0.0,1,1786,492.03,0.00,5,0,0,0.0,1.00,3.88,1.69,9.00,8.00,8.00
6000,7,270,11.3,0.0,0.0,0.1,11.2,0.0,1.00,14.0,43,503,46.51,0.00,269,0,1,0.0,1.00,1.00,1.00,3.07,2.66,6.36
6000,3,208,15.3,0.2,0.2,0.1,14.7,0.0,1.06,14.9,67,1205,160.06,0.00,208,0,0,0.0,1.02,1.09,1.08,3.19,4.19,4.35
6000,8,160,11.8,0.1,0.2,0.0,11.5,0.0,1.03,16.6,43,357,37.81,0.00,156,0,4,0.0,1.02,1.02,1.04,3.10,2.84,4.94
6000,4,95,6.2,0.1,0.3,0.2,5.7,0.0,1.04,20.7,25,370,38.56,0.00,0,79,16,0.0,1.05,1.03,1.04,2.09,2.45,3.43
6000,2,68,31.9,1.0,0.2,0.0,30.7,0.0,1.22,6.6,19,523,80.72,0.00,67,0,1,0.0,1.27,1.15,1.24,5.60,4.69,8.00
6000,5,64,11.7,0.5,0.0,0.8,10.5,0.0,1.08,15.1,16,1365,197.36,0.00,64,0,0,0.0,1.00,1.15,1.08,3.28,5.05,3.53
6000,17,35,22.4,0.1,1.2,0.0,21.1,0.0,1.03,8.1,16,375,135.52,0.00,0,23,12,0.1,1.04,1.03,1.03,4.46,4.69,7.26
