step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,1,1079,14.8,0.6,0.3,0.1,13.8,0.0,1.12,13.7,204,778,106.51,0.00,1012,67,0,0.0,1.09,1.15,1.13,3.51,5.05,4.22
5000,15,349,14.5,0.5,0.1,0.1,13.8,0.0,1.12,12.3,113,299,27.10,0.00,345,1,3,0.0,1.06,1.16,1.16,3.56,3.23,6.63
5000,2,304,16.0,0.1,1.0,0.1,14.8,0.0,1.03,12.4,67,540,55.15,0.00,304,0,0,0.0,1.04,1.03,1.03,4.15,3.48,6.44
5000,6,171,11.6,0.4,0.2,0.1,11.0,0.0,1.10,15.0,56,681,76.28,0.00,169,2,0,0.0,1.08,1.14,1.10,3.05,3.92,4.77
5000,4,127,4.8,0.1,0.1,0.2,4.4,0.0,1.03,21.2,38,740,59.48,0.00,0,108,19,0.0,1.05,1.01,1.03,1.87,1.87,3.61
5000,5,114,12.4,0.0,0.0,0.0,12.4,0.0,1.00,12.5,45,986,110.67,0.00,114,0,0,0.0,1.00,1.00,1.00,3.37,6.76,3.25
5000,18,104,11.9,0.0,0.7,1.2,10.0,0.0,1.00,17.0,39,1053,118.42,0.00,104,0,0,0.0,1.00,1.00,1.01,3.09,3.56,3.97
5000,30,101,5.5,0.0,0.0,0.0,5.4,0.0,1.01,20.4,19,529,58.40,0.00,19,82,0,0.0,1.01,1.00,1.02,2.14,2.90,3.70
5000,7,98,7.9,1.1,0.0,0.2,6.6,0.0,1.41,17.9,21,826,76.63,0.00,98,0,0,0.0,1.57,1.34,1.36,2.50,3.46,3.61
5000,44,96,19.2,0.1,0.0,0.4,18.7,0.0,1.01,6.7,32,770,116.35,0.00,96,0,0,0.0,1.00,1.03,1.00,5.22,7.68,5.24
5000,17,94,9.2,0.4,0.0,0.0,8.8,0.0,1.11,14.8,29,1038,97.11,0.00,94,0,0,0.0,1.20,1.12,1.08,3.97,3.83,7.69
5000,8,93,8.5,0.9,0.0,0.0,7.6,0.0,1.36,16.9,34,1065,91.84,0.00,93,0,0,0.0,1.47,1.52,1.28,2.81,5.49,3.25
5000,27,46,24.7,0.3,0.0,0.0,24.3,0.0,1.07,8.9,10,1018,143.91,0.00,46,0,0,0.0,1.00,1.14,1.08,4.70,6.09,5.48
5000,52,46,8.0,0.0,0.0,0.2,7.8,0.0,1.00,16.6,14,762,75.16,0.00,46,0,0,0.0,1.00,1.00,1.00,3.09,2.37,6.52
5000,42,33,26.1,0.0,0.0,0.0,26.1,0.0,1.00,0.3,9,1091,184.63,0.00,33,0,0,0.0,1.00,1.00,1.00,5.85,8.00,7.85
5000,14,24,12.4,0.0,0.0,4.5,7.9,0.0,1.00,11.5,13,1042,108.98,0.00,24,0,0,0.0,1.00,1.00,1.00,3.12,3.58,6.67
5000,59,20,64.0,2.8,1.3,1.1,58.8,0.0,1.29,0.0,10,337,267.72,0.00,0,12,8,0.1,1.27,1.12,1.38,9.00,8.00,8.00
5000,10,18,28.7,3.3,0.0,0.3,25.1,0.0,1.69,9.3,10,1041,253.63,0.00,18,0,0,0.0,1.17,1.94,1.81,5.06,5.94,5.72
5000,36,17,55.8,0.0,0.4,0.0,55.5,0.0,1.00,1.3,11,317,212.18,0.00,0,11,6,0.0,1.00,1.00,1.00,6.59,7.35,8.00
5000,9,13,23.6,0.0,3.1,0.0,20.5,0.0,1.00,11.1,5,800,95.78,0.00,13,0,0,0.0,1.00,1.00,1.00,4.15,5.23,5.23
5000,61,13,64.0,0.0,13.3,0.0,50.7,0.0,1.00,0.0,7,1550,545.70,0.00,13,0,0,0.0,1.00,1.00,1.00,6.00,8.00,8.00
5000,57,13,11.4,0.0,0.0,0.8,10.5,0.0,1.00,16.0,5,1247,147.52,0.00,13,0,0,0.0,1.00,1.00,1.00,2.23,4.77,3.38
5000,11,13,26.0,0.7,0.0,0.0,25.3,0.0,1.12,11.7,6,500,66.87,0.00,13,0,0,0.0,1.21,1.00,1.13,5.00,5.08,5.08
5000,62,10,40.8,0.4,0.0,0.0,40.4,0.0,1.02,2.6,4,941,216.30,0.00,10,0,0,0.0,1.00,1.00,1.04,6.60,8.00,6.70
5000,66,10,63.6,3.6,11.9,5.2,42.9,0.0,1.12,0.0,5,596,276.14,0.00,5,5,0,0.3,1.00,1.20,1.14,6.00,8.00,8.00
5000,70,8,53.0,0.6,0.0,0.9,51.5,0.0,1.00,1.0,2,995,247.62,0.00,8,0,0,0.0,1.00,1.00,1.00,7.50,7.75,7.75
5000,60,8,58.6,10.4,0.6,0.0,47.6,0.0,2.08,0.0,6,2008,605.07,0.00,8,0,0,0.2,1.00,4.45,1.43,7.50,8.00,8.00
5000,29,8,63.8,0.0,0.0,0.0,63.8,0.0,1.00,0.0,2,1565,609.29,0.00,8,0,0,0.0,1.00,1.00,1.00,7.88,8.00,8.00
5000,13,6,28.0,0.0,0.0,0.0,28.0,0.0,1.00,9.3,4,1461,206.55,0.00,6,0,0,0.0,1.00,1.00,1.00,5.00,5.50,5.83
5000,58,6,26.3,0.0,0.0,3.0,23.3,0.0,1.00,6.7,4,488,80.47,0.00,6,0,0,0.0,1.00,1.00,1.00,6.17,7.17,5.50
5000,50,5,64.0,0.0,0.0,0.0,64.0,0.0,1.00,0.0,1,2046,549.57,0.00,5,0,0,0.0,1.00,1.00,1.00,6.00,8.00,8.00
5000,63,5,64.0,35.0,0.0,1.0,28.0,0.0,9.83,0.0,2,1944,663.28,0.00,5,0,0,0.0,13.12,1.00,12.60,9.00,8.00,8.00
6000,1,1204,14.6,0.3,0.3,0.1,14.0,0.0,1.06,13.9,253,763,104.16,0.00,1095,96,13,0.0,1.02,1.10,1.05,3.38,4.88,4.22
6000,15,599,13.3,0.2,0.1,0.1,13.0,0.0,1.04,12.8,137,405,34.41,0.00,594,3,2,0.0,1.01,1.05,1.04,3.47,2.94,6.67
6000,2,226,14.8,0.0,0.6,0.1,14.1,0.0,1.00,13.3,44,543,54.64,0.00,226,0,0,0.0,1.00,1.01,1.00,4.07,3.61,5.92
6000,5,156,9.9,0.0,0.0,0.0,9.9,0.0,1.00,15.0,57,923,94.33,0.00,156,0,0,0.0,1.00,1.00,1.00,2.91,6.25,2.62
6000,6,130,10.4,0.1,0.2,0.1,10.0,0.0,1.03,16.3,47,1220,128.19,0.00,130,0,0,0.0,1.03,1.03,1.02,3.02,3.60,4.31
6000,44,118,16.3,0.1,0.0,0.2,16.0,0.0,1.03,9.2,43,945,146.00,0.00,118,0,0,0.0,1.03,1.05,1.02,4.60,7.06,4.72
6000,4,111,5.3,0.0,0.1,0.0,5.1,0.0,1.00,21.3,20,274,23.91,0.00,0,91,20,0.0,1.00,1.00,1.01,1.91,1.68,3.73
