step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
10000,8,1166,10.11,0.02,0.03,0.08,9.98,0.00,1.01,0.000,0.155,795908.1,40.9,6,1,2.99,1.01,1.01
10000,2,310,9.88,0.08,0.41,0.30,9.09,0.00,1.02,0.000,0.581,341078.5,42.3,3,9,2.34,1.02,1.02
10000,0,16,21.31,0.19,2.38,1.44,17.31,0.00,1.07,0.000,0.002,85907.9,40.2,3,10,3.69,1.15,1.00
20000,8,1320,8.20,0.04,0.01,0.07,8.09,0.00,1.02,0.000,0.141,778803.6,0.0,6,1,2.93,1.02,1.02
20000,2,522,5.46,0.01,0.17,0.14,5.14,0.00,1.01,0.000,0.525,387163.7,0.3,2,0,2.02,1.00,1.01
20000,0,21,6.57,0.00,0.05,0.00,6.52,0.00,1.00,0.000,0.001,1842.1,0.1,3,17,2.19,1.00,1.00
30000,8,1354,7.90,0.03,0.02,0.06,7.79,0.00,1.02,0.000,0.139,765789.1,0.0,5,0,3.32,1.02,1.02
30000,2,541,5.18,0.00,0.07,0.08,5.03,0.00,1.00,0.000,0.523,389328.3,0.0,2,0,1.91,1.00,1.00
30000,0,16,12.00,0.00,2.62,1.38,8.00,0.00,1.00,0.000,0.001,1350.3,0.0,3,7,3.19,1.00,1.00
40000,8,1302,8.26,0.09,0.02,0.05,8.11,0.00,1.03,0.000,0.140,763002.8,0.0,4,0,3.44,1.02,1.03
40000,2,494,5.70,0.01,0.02,0.20,5.47,0.00,1.01,0.000,0.516,399055.2,0.0,2,0,1.98,1.01,1.00
40000,0,13,6.62,0.00,0.00,0.00,6.62,0.00,1.00,0.000,0.001,1176.9,0.0,4,12,2.54,1.00,1.00
50000,8,1365,7.63,0.01,0.00,0.08,7.53,0.00,1.01,0.000,0.135,760089.8,0.0,3,0,3.41,1.01,1.01
50000,2,477,5.74,0.01,0.11,0.11,5.51,0.00,1.01,0.000,0.506,395421.8,0.0,2,0,1.97,1.01,1.01
