step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
100000,9,9,0,0,0,9,0,1.00,18,0.000,2996,1.85,349.84,0.00,312,8,8,0,1.00,1.00,1.00,2,3,4
100000,2,2,0,0,0,2,0,1.00,26,0.000,2994,2.05,116.46,0.00,190,4,4,0,1.00,1.00,1.00,1,2,1
100000,13,13,0,0,0,13,0,1.00,10,0.000,2993,1.90,469.03,0.00,190,4,4,0,1.00,1.00,1.00,5,7,4
100000,6,6,0,0,0,6,0,1.00,20,0.000,2988,1.48,296.99,0.00,12,8,8,0,1.00,1.00,1.00,5,8,2
100000,13,13,0,0,0,13,0,1.00,12,0.000,2981,2.38,416.52,0.00,12,8,8,0,1.00,1.00,1.00,6,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,2980,2.10,196.34,0.00,12,8,8,0,1.00,1.00,1.00,4,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2977,1.52,223.88,0.00,190,4,4,0,1.00,1.00,1.00,2,3,2
100000,8,8,0,0,0,8,0,1.00,18,0.000,2972,2.56,292.60,0.00,12,8,8,0,1.00,1.00,1.00,6,8,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,2969,1.42,339.40,0.00,12,8,8,0,1.00,1.00,1.00,3,8,1
100000,3,3,0,0,0,3,0,1.00,24,0.000,2961,1.16,176.94,0.00,316,4,4,0,1.00,1.00,1.00,2,2,2
100000,9,9,0,0,0,9,0,1.00,18,0.000,2959,1.48,443.99,0.00,312,4,4,0,1.00,1.00,1.00,4,2,5
100000,12,12,0,0,0,12,0,1.00,16,0.000,2955,2.79,402.76,0.00,312,8,8,0,1.00,1.00,1.00,4,4,4
100000,6,6,0,0,0,6,0,1.00,20,0.000,2947,1.64,253.37,0.00,12,8,8,0,1.00,1.00,1.00,5,8,8
100000,14,14,0,0,0,14,0,1.00,12,0.000,2946,3.05,684.84,0.00,312,4,4,0,1.00,1.00,1.00,4,4,6
100000,10,10,0,0,0,10,0,1.00,16,0.000,2930,1.73,394.47,0.00,312,8,8,0,1.00,1.00,1.00,2,3,5
100000,13,13,0,0,0,13,0,1.00,14,0.000,2912,2.46,233.74,0.00,312,8,8,0,1.00,1.00,1.00,3,4,5
100000,5,5,0,0,0,5,0,1.00,22,0.000,2910,1.45,283.61,0.00,314,4,4,0,1.00,1.00,1.00,2,3,2
