step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
10000,8,1216,7.56,0.02,0.09,0.04,7.42,0.00,1.01,0.000,0.226,790173.0,25.6,6,11,2.65,1.01,1.01
10000,4,1308,4.40,0.02,0.04,0.01,4.34,0.00,1.01,0.000,0.360,721220.9,132.7,5,5,1.89,1.01,1.01
10000,0,10,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,91873.3,36.9,2,10,2.30,1.00,1.00
20000,8,1248,8.31,0.04,0.09,0.04,8.14,0.00,1.02,0.000,0.198,778387.1,0.2,9,5,2.89,1.02,1.02
20000,4,1171,5.15,0.07,0.03,0.00,5.04,0.00,1.03,0.001,0.427,788461.0,1.7,4,14,2.03,1.03,1.04
20000,0,2,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,1161.4,0.0,1,2,2.00,1.00,1.00
30000,8,1252,7.90,0.02,0.08,0.01,7.80,0.00,1.01,0.000,0.192,789269.9,0.3,5,2,2.89,1.01,1.01
30000,4,910,6.65,0.08,0.05,0.01,6.52,0.00,1.03,0.000,0.322,771162.7,2.7,5,5,2.55,1.03,1.05
30000,0,5,13.80,2.40,0.00,0.00,11.40,0.00,1.31,0.000,0.000,1356.9,0.0,2,5,3.60,1.00,1.77
40000,8,1132,10.19,0.02,0.10,0.00,10.07,0.00,1.01,0.000,0.154,771862.7,0.2,1,2,3.40,1.01,1.02
40000,4,1032,5.80,0.03,0.01,0.00,5.75,0.00,1.02,0.000,0.304,758010.5,0.4,1,0,2.67,1.02,1.02
40000,0,10,8.90,0.00,0.00,0.00,8.90,0.00,1.00,0.000,0.001,1870.3,0.0,1,7,3.60,1.00,1.00
50000,8,1246,9.00,0.01,0.08,0.00,8.91,0.00,1.01,0.000,0.154,764932.9,0.0,1,4,3.41,1.01,1.01
50000,4,1074,5.75,0.04,0.07,0.00,5.63,0.00,1.03,0.000,0.322,751846.2,0.3,1,9,2.96,1.01,1.03
50000,0,6,9.83,0.33,0.00,0.00,9.50,0.00,1.50,0.000,0.001,1870.7,0.0,1,5,2.67,1.33,1.33
60000,8,1292,8.36,0.00,0.06,0.00,8.29,0.00,1.00,0.000,0.144,763022.3,1.1,1,0,3.38,1.00,1.00
60000,4,1051,5.86,0.09,0.02,0.00,5.75,0.00,1.04,0.000,0.314,776718.9,0.0,1,13,2.66,1.03,1.05
60000,0,6,7.67,0.00,0.00,0.00,7.67,0.00,1.00,0.000,0.000,1339.0,1.5,1,6,3.67,1.00,1.00
70000,8,1270,8.49,0.01,0.08,0.00,8.40,0.00,1.01,0.000,0.152,767056.7,0.2,1,17,3.42,1.01,1.01
70000,4,1294,4.71,0.01,0.07,0.01,4.63,0.00,1.01,0.000,0.331,774408.2,0.1,2,3,2.35,1.01,1.01
70000,0,4,9.25,0.00,0.00,0.00,9.25,0.00,1.00,0.000,0.000,1310.9,0.0,1,4,3.00,1.00,1.00
80000,8,1317,8.20,0.01,0.11,0.00,8.08,0.00,1.01,0.000,0.144,763214.0,0.2,1,6,3.46,1.01,1.01
80000,4,825,7.46,0.01,0.04,0.00,7.41,0.00,1.00,0.000,0.314,766764.8,0.0,2,4,2.92,1.00,1.01
80000,0,6,7.67,0.00,0.00,0.00,7.67,0.00,1.00,0.000,0.000,1344.7,0.0,1,6,3.50,1.00,1.00
90000,8,1320,8.12,0.00,0.11,0.00,8.00,0.00,1.00,0.000,0.139,764012.8,0.2,1,0,3.48,1.00,1.00
90000,4,1247,4.90,0.00,0.01,0.02,4.88,0.00,1.00,0.000,0.306,771516.4,0.7,1,3,2.30,1.00,1.00
90000,0,3,8.67,0.00,0.00,0.00,8.67,0.00,1.00,0.000,0.000,1400.9,0.0,1,2,4.33,1.00,1.00
100000,8,1314,8.28,0.00,0.12,0.00,8.16,0.00,1.00,0.000,0.142,765019.1,0.3,1,0,3.50,1.00,1.00
100000,4,1207,5.13,0.02,0.06,0.08,4.98,0.00,1.01,0.000,0.309,767976.2,0.6,2,1,2.45,1.01,1.01
100000,0,11,10.27,0.00,0.00,0.00,10.27,0.00,1.00,0.000,0.001,1992.9,0.0,2,11,3.91,1.00,1.00
110000,8,1341,7.74,0.01,0.04,0.00,7.69,0.00,1.01,0.000,0.141,758401.9,0.0,1,13,3.52,1.01,1.01
110000,4,1203,4.96,0.00,0.04,0.00,4.91,0.00,1.00,0.000,0.342,761798.3,0.0,2,5,2.45,1.00,1.00
110000,0,4,6.75,0.00,0.00,0.00,6.75,0.00,1.00,0.000,0.000,1210.1,0.0,1,4,3.50,1.00,1.00
120000,8,1290,7.46,0.00,0.05,0.00,7.41,0.00,1.00,0.000,0.136,752578.1,0.7,1,7,3.49,1.00,1.00
120000,4,1366,4.25,0.00,0.02,0.00,4.22,0.00,1.00,0.000,0.382,767356.8,1.1,3,38,2.20,1.00,1.00
120000,0,2,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,638.7,0.0,1,2,3.00,1.00,1.00
130000,8,1338,7.73,0.00,0.12,0.00,7.61,0.00,1.00,0.000,0.150,711393.9,0.0,1,22,3.61,1.00,1.00
130000,4,1129,5.37,0.01,0.05,0.00,5.31,0.00,1.00,0.000,0.346,811676.4,0.0,1,33,2.47,1.00,1.00
130000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,672.9,0.0,1,1,3.00,1.00,1.00
140000,8,1295,7.52,0.00,0.06,0.00,7.45,0.00,1.01,0.000,0.138,736463.6,0.6,1,74,3.60,1.01,1.01
140000,4,1221,4.70,0.01,0.04,0.00,4.65,0.00,1.01,0.000,0.359,794609.2,0.0,1,16,2.45,1.01,1.01
140000,0,4,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,887.0,0.0,1,4,2.25,1.00,1.00
150000,8,1240,8.08,0.01,0.05,0.00,8.03,0.00,1.00,0.000,0.142,739294.9,0.0,1,9,3.87,1.00,1.00
150000,4,1252,4.83,0.00,0.08,0.00,4.75,0.00,1.00,0.000,0.363,793933.4,0.0,1,50,2.56,1.00,1.00
150000,0,5,11.40,0.00,0.00,0.00,11.40,0.00,1.00,0.000,0.000,914.8,0.0,1,5,3.80,1.00,1.00
160000,8,1346,7.62,0.00,0.10,0.00,7.51,0.00,1.00,0.000,0.147,730482.4,0.0,1,24,3.72,1.01,1.01
160000,4,1176,5.02,0.00,0.04,0.00,4.97,0.00,1.00,0.000,0.337,790951.8,0.0,1,19,2.62,1.00,1.00
160000,0,3,9.33,0.00,0.00,0.00,9.33,0.00,1.00,0.000,0.000,898.0,0.0,1,3,4.67,1.00,1.00
170000,8,1325,8.22,0.01,0.06,0.00,8.15,0.00,1.01,0.000,0.147,747956.8,0.4,1,12,4.04,1.02,1.02
170000,4,1364,4.44,0.01,0.04,0.00,4.40,0.00,1.00,0.000,0.311,771837.6,0.0,1,1,2.20,1.00,1.00
170000,0,2,4.00,0.00,0.00,0.00,4.00,0.00,1.00,0.000,0.000,907.5,0.0,1,2,2.50,1.00,1.00
180000,8,1220,8.36,0.02,0.07,0.00,8.27,0.00,1.01,0.000,0.147,739459.1,1.0,1,4,4.20,1.01,1.01
180000,4,1070,5.76,0.00,0.05,0.00,5.71,0.00,1.00,0.000,0.345,772265.2,0.0,1,61,3.09,1.00,1.00
180000,0,2,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,948.5,0.0,1,2,3.50,1.00,1.00
190000,8,1236,8.36,0.02,0.08,0.00,8.26,0.00,1.01,0.000,0.158,753885.3,0.0,1,26,3.92,1.02,1.02
190000,4,1346,4.27,0.01,0.04,0.00,4.22,0.00,1.01,0.000,0.343,780532.9,0.0,1,8,2.20,1.01,1.01
190000,0,3,10.33,0.00,0.00,0.00,10.33,0.00,1.00,0.000,0.000,993.2,0.0,1,3,3.67,1.00,1.00
200000,8,1197,8.19,0.03,0.12,0.00,8.05,0.00,1.02,0.000,0.150,740428.5,0.0,1,48,3.82,1.03,1.03
200000,4,1282,4.25,0.02,0.02,0.00,4.21,0.00,1.01,0.000,0.461,778780.7,0.0,1,41,2.37,1.00,1.01
200000,0,4,7.50,0.00,0.00,0.00,7.50,0.00,1.00,0.000,0.000,695.1,0.0,1,4,3.75,1.00,1.00
210000,8,1188,8.54,0.02,0.06,0.00,8.45,0.00,1.02,0.000,0.143,740087.7,0.2,1,6,4.04,1.02,1.02
