step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,1,830,14.8,0.2,0.1,0.1,14.5,0.0,1.06,13.4,191,577,79.35,0.00,721,94,15,0.0,1.03,1.07,1.08,3.59,4.35,5.03
5000,10,52,6.9,0.1,0.0,0.0,6.8,0.0,1.05,21.7,8,489,47.09,0.00,18,34,0,0.0,1.07,1.03,1.06,2.27,2.73,2.40
5000,8,18,60.4,0.8,9.7,6.7,43.3,0.0,1.17,0.2,16,1908,682.78,0.07,18,0,0,0.0,1.24,1.21,1.12,7.33,8.00,7.89
5000,3,16,17.9,0.1,0.0,0.0,17.8,0.0,1.02,11.9,6,1506,223.50,0.00,15,1,0,0.0,1.03,1.00,1.02,3.88,5.62,4.44
5000,11,11,54.9,11.4,0.0,0.0,43.5,0.0,3.83,2.2,4,1651,548.20,0.00,11,0,0,0.0,5.44,3.85,3.02,8.00,7.45,7.45
5000,15,7,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.0,1,1140,105.58,0.00,7,0,0,0.0,1.00,1.00,1.00,3.86,2.00,8.00
5000,9,5,13.6,0.0,0.0,0.0,13.6,0.0,1.00,14.4,2,1017,94.50,0.00,5,0,0,0.0,1.00,1.00,1.00,3.80,3.00,5.80
6000,1,887,13.9,0.1,0.1,0.1,13.6,0.0,1.05,14.2,205,699,93.97,0.00,779,88,20,0.0,1.03,1.06,1.06,3.50,4.09,4.89
6000,10,125,4.4,0.3,0.1,0.0,4.0,0.0,1.11,23.3,11,372,27.80,0.00,31,94,0,0.0,1.11,1.08,1.14,1.96,2.27,2.08
6000,8,13,62.2,0.0,10.0,8.2,44.0,0.0,1.00,0.0,13,2700,1013.37,0.00,13,0,0,0.0,1.00,1.00,1.00,7.69,8.00,8.00
6000,3,12,14.4,0.2,0.0,0.0,14.2,0.0,1.05,12.8,7,743,107.61,0.00,12,0,0,0.0,1.07,1.07,1.03,3.83,5.25,4.83
