step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
70000,2,2291,4.65,0.03,0.00,0.04,4.58,0.00,1.01,0.001,0.531,1210387.0,0.5,14,89,2.37,1.01,1.02
70000,0,33,7.97,0.00,0.00,0.00,7.97,0.00,1.00,0.000,0.000,2314.1,0.3,5,23,2.85,1.00,1.00
80000,8,5349,7.39,0.05,0.02,0.06,7.27,0.00,1.02,0.000,0.154,1302220.4,9.4,28,16,4.00,1.02,1.02
80000,2,2404,4.53,0.02,0.00,0.08,4.42,0.00,1.01,0.000,0.507,1148158.9,0.3,11,6,2.40,1.01,1.02
80000,0,34,6.38,0.12,0.00,0.09,6.18,0.00,1.03,0.000,0.000,2452.7,0.0,9,20,3.00,1.00,1.04
90000,8,5254,7.52,0.04,0.02,0.06,7.40,0.00,1.02,0.000,0.153,1249872.5,9.3,18,86,4.15,1.02,1.03
90000,2,2454,4.23,0.01,0.00,0.03,4.19,0.00,1.01,0.000,0.561,1121102.0,0.1,11,225,2.51,1.01,1.00
90000,0,47,7.11,0.00,0.09,0.00,7.02,0.00,1.00,0.000,0.000,2619.1,0.0,6,44,3.32,1.00,1.00
100000,8,5358,7.45,0.04,0.02,0.05,7.33,0.00,1.02,0.000,0.145,1213013.5,14.9,20,83,4.30,1.01,1.02
100000,2,2368,4.47,0.02,0.00,0.05,4.39,0.00,1.01,0.000,0.551,1137823.8,0.7,9,149,2.56,1.01,1.02
100000,0,33,7.33,0.03,0.00,0.15,7.15,0.00,1.01,0.000,0.000,2438.3,0.0,7,24,2.76,1.02,1.00
110000,8,5359,7.38,0.05,0.02,0.06,7.26,0.00,1.02,0.001,0.145,1158593.9,7.4,12,58,4.50,1.02,1.03
110000,2,2335,4.57,0.02,0.00,0.03,4.52,0.00,1.01,0.000,0.524,1149357.8,0.6,8,76,2.67,1.01,1.01
110000,0,29,12.34,0.00,0.10,0.00,12.24,0.00,1.00,0.000,0.001,3717.7,0.0,4,18,3.76,1.00,1.00
120000,8,5650,7.05,0.05,0.01,0.06,6.93,0.00,1.02,0.000,0.152,1144724.6,3.6,11,62,4.41,1.01,1.03
120000,2,2386,4.39,0.02,0.00,0.01,4.36,0.00,1.01,0.000,0.534,1140475.4,0.0,11,126,2.58,1.01,1.00
120000,0,28,7.43,0.14,0.00,0.14,7.14,0.00,1.03,0.000,0.000,3044.0,0.0,5,23,2.93,1.07,1.00
130000,8,5339,7.37,0.04,0.02,0.06,7.24,0.00,1.02,0.000,0.154,1119603.8,3.7,11,11,4.63,1.01,1.04
130000,2,2350,4.57,0.01,0.04,0.05,4.47,0.00,1.00,0.000,0.497,1155411.0,0.3,8,2,2.53,1.00,1.00
130000,0,42,7.21,0.38,0.00,0.50,6.33,0.00,1.18,0.000,0.001,2662.8,0.0,8,36,2.90,1.20,1.21
140000,8,5252,7.44,0.04,0.02,0.06,7.32,0.00,1.02,0.000,0.157,1132525.6,1.6,11,99,4.58,1.01,1.03
140000,2,2350,4.40,0.04,0.00,0.08,4.27,0.00,1.02,0.000,0.543,1145759.5,1.9,11,225,2.59,1.02,1.02
140000,0,24,8.33,0.00,1.04,0.25,7.04,0.00,1.00,0.000,0.000,2459.0,0.0,6,19,3.42,1.00,1.00
150000,8,5245,6.97,0.02,0.03,0.02,6.89,0.00,1.01,0.000,0.167,1104650.5,1.7,8,21,4.66,1.01,1.02
150000,2,2151,5.20,0.02,0.01,0.13,5.05,0.00,1.01,0.000,0.548,1144549.0,1.4,9,35,2.88,1.01,1.01
150000,0,37,7.89,0.30,0.14,0.78,6.68,0.00,1.06,0.000,0.000,2677.8,0.0,7,26,3.73,1.00,1.14
160000,8,5330,6.77,0.03,0.02,0.05,6.67,0.00,1.01,0.000,0.159,1146471.1,3.3,9,110,4.45,1.01,1.02
160000,2,2432,4.26,0.02,0.00,0.03,4.20,0.00,1.01,0.000,0.549,1120601.2,0.0,7,177,2.67,1.00,1.02
160000,0,26,5.73,0.00,0.00,0.00,5.73,0.00,1.00,0.000,0.000,2293.1,0.0,5,24,3.04,1.00,1.00
170000,8,5351,6.74,0.02,0.01,0.05,6.65,0.00,1.01,0.000,0.168,1149954.5,1.3,12,58,4.32,1.01,1.02
170000,2,2367,4.62,0.04,0.01,0.03,4.54,0.00,1.02,0.000,0.524,1124384.4,0.2,7,48,2.74,1.01,1.03
170000,0,22,6.95,0.00,0.00,0.18,6.77,0.00,1.00,0.000,0.000,2000.5,0.0,5,16,3.09,1.00,1.00
180000,8,5160,7.36,0.03,0.01,0.03,7.28,0.00,1.01,0.000,0.164,1181331.0,2.8,10,39,4.49,1.01,1.02
180000,2,2296,4.74,0.05,0.02,0.04,4.63,0.00,1.03,0.000,0.536,1120175.1,1.4,6,80,2.80,1.02,1.03
180000,0,47,7.57,0.15,0.09,0.64,6.70,0.00,1.08,0.000,0.001,2567.5,0.0,5,33,4.36,1.00,1.17
190000,8,5130,7.60,0.03,0.02,0.03,7.52,0.00,1.02,0.000,0.162,1159826.0,3.2,11,68,4.62,1.01,1.02
190000,2,2253,4.76,0.03,0.01,0.02,4.71,0.00,1.02,0.000,0.553,1135324.0,0.9,5,151,2.88,1.01,1.02
190000,0,20,7.20,0.00,0.00,0.50,6.70,0.00,1.00,0.000,0.000,2360.6,0.0,4,16,3.50,1.00,1.00
200000,8,5163,7.74,0.04,0.03,0.03,7.65,0.00,1.02,0.000,0.160,1103570.0,1.0,6,105,4.77,1.01,1.03
200000,2,2239,4.75,0.03,0.00,0.02,4.70,0.00,1.02,0.000,0.521,1110033.6,1.0,4,111,2.81,1.01,1.02
200000,0,38,6.37,0.00,0.00,0.58,5.79,0.00,1.00,0.000,0.000,2420.0,0.1,5,30,3.13,1.00,1.00
210000,8,5053,7.92,0.03,0.02,0.03,7.84,0.00,1.01,0.000,0.156,1108323.1,1.0,8,48,4.92,1.01,1.02
210000,2,2280,4.56,0.03,0.01,0.01,4.52,0.00,1.01,0.000,0.558,1133252.0,0.4,6,64,2.67,1.01,1.02
210000,0,21,6.24,0.00,0.00,0.00,6.24,0.00,1.00,0.000,0.000,1971.4,0.0,5,16,2.86,1.00,1.00
220000,8,4933,8.06,0.03,0.02,0.03,7.97,0.00,1.01,0.000,0.163,1100865.0,2.7,7,46,5.14,1.01,1.02
220000,2,2431,4.30,0.01,0.00,0.02,4.27,0.00,1.01,0.000,0.530,1110473.0,1.1,6,106,2.79,1.01,1.01
220000,0,40,5.88,0.00,0.00,0.05,5.82,0.00,1.00,0.000,0.000,2279.2,0.0,6,33,3.35,1.00,1.00
230000,8,4978,8.04,0.02,0.03,0.02,7.97,0.00,1.01,0.000,0.155,1080429.0,1.1,7,25,5.09,1.00,1.01
230000,2,2327,4.67,0.00,0.02,0.03,4.63,0.00,1.00,0.000,0.524,1102009.0,0.0,7,64,3.00,1.00,1.00
230000,0,29,7.41,0.00,0.28,0.83,6.31,0.00,1.00,0.000,0.000,2144.2,0.0,5,19,3.28,1.00,1.00
240000,8,5022,8.06,0.02,0.04,0.03,7.97,0.00,1.01,0.000,0.154,1084826.6,2.5,5,11,5.18,1.01,1.02
240000,2,2273,4.66,0.01,0.02,0.03,4.60,0.00,1.01,0.000,0.496,1096179.0,0.1,7,36,2.98,1.01,1.01
240000,0,48,6.38,0.02,0.00,0.02,6.33,0.00,1.01,0.000,0.001,2682.7,0.0,6,35,3.15,1.00,1.02
250000,8,4856,7.87,0.02,0.02,0.02,7.81,0.00,1.01,0.000,0.162,1073480.6,2.3,6,99,5.15,1.01,1.01
250000,2,2372,4.50,0.03,0.01,0.01,4.46,0.00,1.02,0.000,0.543,1088207.5,0.0,7,168,3.04,1.01,1.02
250000,0,43,6.21,0.00,0.00,0.00,6.21,0.00,1.00,0.000,0.000,2355.9,0.0,4,34,3.21,1.00,1.00
260000,8,4907,7.89,0.02,0.02,0.03,7.83,0.00,1.01,0.000,0.156,1066221.4,2.0,5,35,5.22,1.01,1.01
260000,2,2368,4.64,0.03,0.00,0.01,4.60,0.00,1.02,0.000,0.531,1083093.4,0.4,6,26,3.14,1.01,1.03
260000,0,22,9.32,0.00,0.00,0.00,9.32,0.00,1.00,0.000,0.000,2167.6,0.0,5,17,3.32,1.00,1.00
270000,8,4918,7.89,0.02,0.04,0.03,7.81,0.00,1.01,0.000,0.154,1068737.5,3.3,4,87,5.16,1.01,1.01
270000,2,2277,4.59,0.01,0.03,0.02,4.54,0.00,1.00,0.000,0.530,1091583.2,0.2,5,163,2.96,1.00,1.00
270000,0,33,6.70,0.00,0.09,0.03,6.58,0.00,1.00,0.000,0.000,2458.6,0.0,5,28,2.79,1.00,1.00
280000,8,4847,8.08,0.02,0.06,0.03,7.97,0.00,1.01,0.000,0.166,1072100.4,2.0,4,54,5.31,1.02,1.02
280000,2,2202,4.98,0.01,0.03,0.02,4.92,0.00,1.01,0.000,0.539,1089787.1,0.4,5,81,3.18,1.01,1.01
280000,0,43,8.47,0.26,0.02,0.00,8.19,0.00,1.09,0.000,0.001,2305.5,0.0,5,37,3.42,1.11,1.11
290000,8,5059,7.98,0.02,0.05,0.03,7.89,0.00,1.01,0.000,0.150,1069570.0,5.1,4,28,5.27,1.01,1.01
290000,2,2229,4.95,0.03,0.02,0.02,4.89,0.00,1.02,0.000,0.548,1111052.4,1.4,5,135,
