step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
10000,8,1088,10.72,0.05,0.15,0.02,10.50,0.00,1.02,0.000,0.161,782919.6,34.5,6,19,3.53,1.01,1.02
10000,4,1008,6.46,0.06,0.06,0.11,6.22,0.00,1.03,0.000,0.364,761295.4,14.8,5,15,2.28,1.03,1.04
10000,0,4,7.50,0.00,0.00,0.00,7.50,0.00,1.00,0.000,0.000,80921.3,47.7,2,3,2.25,1.00,1.00
20000,8,1182,10.25,0.08,0.03,0.02,10.13,0.00,1.02,0.000,0.165,767889.0,0.9,4,2,3.46,1.01,1.03
20000,4,891,7.42,0.04,0.13,0.02,7.23,0.00,1.02,0.001,0.355,781001.1,1.8,3,3,2.53,1.01,1.02
20000,0,5,10.40,0.00,0.40,0.00,10.00,0.00,1.00,0.000,0.000,2149.4,0.0,3,5,3.00,1.00,1.00
30000,8,1180,9.97,0.02,0.01,0.03,9.91,0.00,1.01,0.000,0.154,766160.8,0.1,2,0,3.41,1.01,1.01
30000,4,981,5.43,0.01,0.05,0.00,5.38,0.00,1.00,0.000,0.381,776078.6,0.8,3,0,2.08,1.00,1.01
30000,0,10,10.70,0.00,0.00,0.00,10.70,0.00,1.00,0.000,0.001,1707.9,0.0,2,10,3.30,1.00,1.00
40000,8,1133,10.35,0.06,0.01,0.08,10.20,0.00,1.01,0.000,0.167,763324.4,0.5,2,5,3.61,1.00,1.02
40000,4,948,6.73,0.00,0.01,0.03,6.69,0.00,1.00,0.000,0.328,774203.0,0.0,2,3,2.40,1.00,1.00
40000,0,5,8.60,0.00,0.00,0.00,8.60,0.00,1.00,0.000,0.000,1931.2,0.0,2,5,3.20,1.00,1.00
50000,8,1146,8.80,0.01,0.01,0.03,8.75,0.00,1.01,0.000,0.156,737302.1,0.0,1,50,3.42,1.00,1.01
50000,4,955,6.66,0.01,0.00,0.02,6.62,0.00,1.00,0.000,0.443,801332.3,0.1,2,57,2.46,1.00,1.00
