step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
110000,1529,1.450,0.115,6.15,150830,135907,1677,0,13233,2,957747.7,0.6,0.064,0.143,0.762,0.031,418,7.55,2.91,0.04,0.81,0.01,0.15,0.01,0.12,7.50,2.82,0.00,0.00,0.002,0.044,98,0.619,0.897,0.000,0.000,0.103,275134,273249,2,0.941,0.000,0.002,55951,0.126,0.718,0.010,95.65,55530,0,0.294,0.000,0.000,2227406,1.01,18.24,0.000,0.000,0.000,4,8,8,43,11550,0.044,67.79,0.0083,0.000,32,0.726,0.000,0.659,0.461,4.70,6.48,6.99,0.00,0.000,1.01,1.02,1.02
120000,1519,1.459,0.103,6.16,152918,137658,1808,0,13462,2,956034.8,0.2,0.045,0.117,0.815,0.023,410,7.43,2.79,0.01,0.39,0.01,0.42,0.05,0.86,7.36,2.57,0.00,0.00,0.001,0.012,100,0.602,0.882,0.000,0.000,0.118,280320,278920,2,0.925,0.000,0.008,56299,0.111,0.692,0.009,95.63,55434,0,0.113,0.000,0.000,1769926,1.00,18.36,0.000,0.000,0.000,4,8,8,40,11287,0.043,67.81,0.0086,0.000,38,0.715,0.000,0.628,0.462,4.72,6.70,6.83,0.00,0.001,1.00,1.00,1.00
130000,1478,1.437,0.102,6.32,150294,134530,1696,0,14109,2,952365.2,0.1,0.010,0.136,0.830,0.025,413,7.66,2.82,0.02,0.66,0.02,0.44,0.01,0.17,7.61,2.79,0.00,0.00,0.002,0.036,108,0.475,0.902,0.000,0.000,0.098,277760,275860,2,0.859,0.000,0.009,110999,0.101,0.686,0.009,95.51,53688,0,0.065,0.000,0.000,2043503,1.01,17.79,0.000,0.000,0.000,4,8,10,33,11326,0.043,67.93,0.0085,0.000,38,0.723,0.000,0.621,0.467,4.64,6.04,7.02,0.00,0.000,1.01,1.01,1.01
140000,1401,1.511,0.100,6.33,140863,125787,1613,0,13540,1,961790.6,0.2,0.007,0.118,0.781,0.094,435,8.50,3.87,0.01,0.15,0.00,0.00,0.01,0.18,8.47,3.87,0.00,0.00,0.000,0.000,155,0.311,0.883,0.000,0.000,0.117,270412,268108,2,0.891,0.039,0.008,68588,0.129,0.686,0.009,95.98,56344,0,0.162,0.000,0.000,1552070,1.00,16.71,0.000,0.000,0.000,5,8,14,40,11903,0.045,67.46,0.0081,0.000,36,0.674,0.000,0.691,0.488,4.39,5.72,6.91,0.00,0.000,1.00,1.00,1.01
150000,1417,1.538,0.104,6.56,135784,121811,1654,0,12303,0,960882.2,0.0,0.014,0.158,0.661,0.167,422,8.07,4.11,0.02,0.62,0.02,0.30,0.05,0.84,7.98,3.83,0.00,0.00,0.001,0.029,175,0.102,0.905,0.000,0.000,0.095,262619,260885,3,0.853,0.000,0.013,175828,0.083,0.687,0.009,96.09,63282,0,0.000,0.000,0.000,2594773,1.01,16.91,0.000,0.000,0.000,4,8,14,49,11440,0.044,67.35,0.0085,0.000,44,0.756,0.000,0.756,0.492,3.92,4.97,6.33,0.00,0.000,1.00,1.01,1.01
160000,1493,1.502,0.101,7.09,122624,109527,1532,0,11489,26,962385.8,2.5,0.016,0.154,0.644,0.186,451,7.96,4.57,0.07,1.19,0.01,0.16,0.03,0.39,7.85,4.28,0.00,0.00,0.001,0.034,179,0.117,0.894,0.000,0.000,0.106,253825,249546,3,0.856,0.003,0.011,190726,0.102,0.685,0.009,96.10,64294,0,0.095,0.000,0.000,2279474,1.02,17.07,0.001,0.000,0.000,4,7,14,64,11885,0.045,67.33,0.0082,0.017,14,0.743,0.000,0.805,0.525,3.72,4.57,5.89,0.00,0.001,1.02,1.02,1.02
170000,1508,1.464,0.096,6.66,131740,118526,1598,0,11601,0,963920.8,0.0,0.014,0.127,0.679,0.180,455,7.56,3.64,0.03,0.54,0.01,0.22,0.03,0.40,7.48,3.62,0.00,0.03,0.001,0.024,166,0.165,0.891,0.000,0.000,0.109,256341,252815,2,0.914,0.000,0.011,151870,0.111,0.672,0.009,95.93,65235,0,0.000,0.000,0.000,1953624,1.01,17.54,0.000,0.000,0.001,4,7,11,50,11393,0.043,67.51,0.0085,0.004,29,0.717,0.000,0.801,0.495,4.05,5.12,6.50,0.00,0.001,1.01,1.01,1.01
180000,1488,1.541,0.100,6.61,129736,117027,1557,0,11172,2,958476.8,0.2,0.016,0.145,0.726,0.113,452,8.00,4.05,0.02,0.54,0.00,0.16,0.06,0.92,7.91,3.82,0.00,0.00,0.001,0.027,171,0.151,0.903,0.000,0.000,0.097,255470,252986,2,0.925,0.000,0.007,155812,0.116,0.674,0.009,95.54,60571,0,0.090,0.000,0.000,2268823,1.01,16.35,0.000,0.000,0.000,4,7,14,40,11901,0.045,67.90,0.0081,0.000,38,0.718,0.000,0.792,0.501,3.74,3.98,7.18,0.00,0.000,1.01,1.00,1.01
190000,1496,1.481,0.089,6.49,125875,113197,1533,0,11137,0,963442.1,0.0,0.012,0.169,0.626,0.192,482,7.87,3.79,0.03,0.79,0.00,0.05,0.06,1.02,7.77,3.55,0.00,0.00,0.000,0.004,142,0.210,0.896,0.000,0.000,0.104,247431,245552,2,0.927,0.000,0.011,107112,0.100,0.641,0.008,95.74,58886,0,0.000,0.000,0.000,3000936,1.01,16.83,0.000,0.000,0.000,5,8,13,42,11769,0.045,67.70,0.0083,0.001,28,0.758,0.000,0.817,0.501,4.01,4.56,7.28,0.00,0.001,1.00,1.01,1.01
200000,1469,1.498,0.074,6.62,123532,112321,1470,0,9768,0,956007.4,0.0,0.008,0.149,0.615,0.227,474,8.02,3.96,0.04,0.88,0.00,0.03,0.09,1.18,7.88,3.73,0.00,0.00,0.000,0.001,180,0.147,0.888,0.000,0.000,0.112,249368,247691,2,0.939,0.000,0.018,165074,0.096,0.570,0.006,95.34,59418,0,0.000,0.000,0.000,2333735,1.01,16.35,0.000,0.000,0.000,4,7,13,45,11777,0.045,68.10,0.0083,0.000,26,0.718,0.000,0.816,0.513,3.68,3.79,7.01,0.00,0.000,1.02,1.02,1.01
210000,1501,1.448,0.075,6.38,130183,118223,1557,0,10371,1,959285.8,0.0,0.008,0.158,0.629,0.204,463,7.72,3.31,0.05,0.97,0.01,0.14,0.05,0.74,7.61,2.97,0.00,0.00,0.001,0.024,158,0.133,0.883,0.000,0.000,0.117,252542,249812,2,0.941,0.016,0.012,303421,0.089,0.571,0.006,95.71,63967,0,0.000,0.000,0.000,2644896,1.01,17.02,0.000,0.000,0.000,5,8,10,41,11581,0.044,67.72,0.0084,0.009,18,0.739,0.000,0.839,0.494,3.99,4.35,7.29,0.00,0.000,1.01,1.02,1.02
220000,1514,1.452,0.075,6.12,139188,126793,1747,0,10635,2,957445.1,0.1,0.008,0.160,0.712,0.120,449,7.62,3.12,0.04,0.96,0.00,0.09,0.02,0.41,7.56,2.85,0.00,0.00,0.000,0.007,137,0.315,0.882,0.000,0.000,0.118,270833,267941,2,0.937,0.041,0.005,128387,0.111,0.566,0.006,95.67,52109,0,0.032,0.000,0.000,2747203,1.01,18.10,0.000,0.000,0.000,4,8,10,50,11540,0.044,67.77,0.0084,0.015,22,0.774,0.000,0.743,0.494,4.60,6.21,7.20,0.00,0.000,1.01,1.01,1.01
230000,1469,1.501,0.077,6.48,152038,139229,1794,0,11060,5,963294.0,0.7,0.013,0.149,0.747,0.091,428,7.81,3.33,0.02,0.39,0.03,0.71,0.01,0.24,7.75,3.27,0.00,0.00,0.004,0.054,147,0.211,0.874,0.000,0.000,0.126,278201,275960,2,0.931,0.000,0.003,85969,0.146,0.571,0.006,96.20,51506,0,0.144,0.000,0.000,2712705,1.01,17.71,0.000,0.000,0.000,4,8,11,32,11469,0.044,67.24,0.0085,0.000,35,0.777,0.000,0.672,0.461,4.50,5.84,7.12,0.00,0.000,1.00,1.01,1.01
240000,1423,1.543,0.061,6.75,129773,118090,1526,0,10203,9,961360.8,1.1,0.034,0.191,0.605,0.170,436,8.13,3.75,0.03,0.60,0.02,0.28,0.04,0.41,8.03,3.77,0.00,0.00,0.003,0.047,185,0.140,0.895,0.000,0.000,0.105,259237,256870,2,0.937,0.000,0.016,120983,0.116,0.475,0.004,96.15,62013,0,0.125,0.000,0.000,3329341,1.01,16.72,0.000,0.000,0.000,4,7,13,30,11566,0.044,67.29,0.0084,0.000,40,0.791,0.000,0.751,0.508,3.86,4.71,6.82,0.00,0.000,1.02,1.01,1.01
250000,1403,1.529,0.055,6.19,132692,120827,1670,0,10215,0,967970.1,0.0,0.036,0.163,0.704,0.096,456,8.11,3.74,0.04,0.59,0.02,0.27,0.04,0.78,8.01,3.56,0.00,0.00,0.002,0.038,158,0.136,0.899,0.000,0.000,0.101,259741,256576,2,0.947,0.000,0.007,144126,0.108,0.456,0.004,96.45,60946,0,0.000,0.000,0.000,2718294,1.01,16.70,0.000,0.000,0.000,4,8,14,40,11378,0.043,66.99,0.0086,0.000,12,0.759,0.000,0.832,0.498,3.99,5.29,6.36,0.00,0.000,1.02,1.02,1.01
260000,1500,1.487,0.055,7.03,121831,110378,1666,0,9690,0,948522.1,0.0,0.028,0.143,0.713,0.116,468,7.92,3.98,0.04,0.58,0.05,0.96,0.05,0.54,7.78,3.78,0.00,0.00,0.002,0.039,192,0.089,0.883,0.000,0.000,0.117,254439,250461,2,0.877,0.000,0.021,174488,0.083,0.458,0.004,94.55,57799,0,0.000,0.000,0.000,2228480,1.02,16.97,0.000,0.000,0.000,4,8,12,51,11885,0.045,68.89,0.0081,0.000,24,0.732,0.000,0.834,0.529,3.81,4.72,6.34,0.00,0.001,1.02,1.03,1.02
270000,1471,1.455,0.050,6.84,144205,128918,1752,0,13564,0,963142.4,0.0,0.047,0.130,0.748,0.075,402,7.72,2.85,0.01,0.16,0.02,0.63,0.02,0.27,7.67,2.77,0.00,0.00,0.001,0.032,144,0.302,0.878,0.000,0.000,0.122,272372,268484,2,0.879,0.000,0.006,165973,0.117,0.432,0.003,96.35,70992,0,0.000,0.000,0.000,1835450,1.00,18.13,0.000,0.000,0.000,5,8,12,34,11351,0.043,67.09,0.0085,0.000,30,0.707,0.000,0.743,0.479,4.49,6.33,6.74,0.00,0.000,1.00,1.00,1.00
280000,1520,1.424,0.049,6.65,146994,132696,1676,0,12573,0,971103.2,0.0,0.048,0.183,0.697,0.072,408,7.55,3.12,0.02,0.73,0.01,0.42,0.04,0.61,7.47,2.94,0.00,0.00,0.001,0.032,173,0.347,0.888,0.000,0.000,0.112,276043,272672,2,0.869,0.005,0.007,101119,0.118,0.418,0.003,96.79,62940,0,0.000,0.000,0.000,2952949,1.01,17.97,0.000,0.000,0.000,5,8,10,40,11469,0.044,66.65,0.0086,0.000,39,0.776,0.000,0.669,0.476,4.34,5.54,6.93,0.00,0.000,1.01,1.02,1.01
290000,1482,1.467,0.049,6.92,144481,129916,1720,0,12883,0,965210.2,0.0,0.029,0.158,0.737,0.076,400,7.89,3.38,0.01,0.38,0.00,0.10,0.07,1.49,7.80,3.02,0.00,0.00,0.000,0.013,194,0.318,0.880,0.000,0.000,0.120,275469,273135,3,0.856,0.000,0.010,103108,0.113,0.409,0.003,96.48,65358,0,0.000,0.000,0.000,2467141,1.01,17.82,0.000,0.000,0.000,4,8,12,57,11690,0.045,66.96,0.0084,0.000,36,0.766,0.000,0.681,0.484,4.48,6.26,6.83,0.00,0.000,1.01,1.01,1.01
300000,1512,1.467,0.045,7.11,150811,135996,1731,0,13054,2,966539.5,0.6,0.049,0.136,0.749,0.066,369,7.82,3.55,0.04,0.75,0.00,0.11,0.02,0.21,7.75,3.45,0.00,0.00,0.001,0.021,175,0.268,0.882,0.000,0.000,0.118,279854,277719,3,0.852,0.000,0.014,159555,0.104,0.408,0.003,96.55,71821,0,0.300,0.000,0.000,2015603,1.02,18.02,0.000,0.000,0.000,4,8,12,40,11817,0.045,66.89,0.0083,0.000,42,0.733,0.000,0.615,0.469,4.57,6.20,6.89,0.00,0.000,1.02,1.02,1.02
310000,1536,1.430,0.047,6.82,145531,131555,1662,0,12290,0,968294.0,0.0,0.044,0.140,0.714,0.102,389,7.52,3.07,0.01,0.15,0.01,0.12,0.04,0.51,7.47,3.05,0.00,0.00,0.000,0.008,157,0.398,0.878,0.000,0.000,0.122,273162,269890,3,0.851,0.057,0.010,157866,0.098,0.403,0.003,96.59,65353,0,0.000,0.000,0.000,2042468,1.01,18.33,0.000,0.000,0.000,3,8,11,28,11556,0.044,66.85,0.0084,0.001,43,0.709,0.000,0.630,0.477,4.39,6.11,6.72,0.00,0.000,1.01,1.01,1.01
320000,1574,1.472,0.041,7.43,152152,137335,1721,0,13058,2,963067.5,0.0,0.035,0.112,0.695,0.159,379,7.35,3.13,0.03,0.41,0.02,0.43,0.02,0.38,7.28,3.02,0.00,0.00,0.002,0.035,159,0.215,0.880,0.000,0.000,0.120,275882,273023,3,0.597,0.244,0.006,115032,0.117,0.396,0.003,96.54,67786,0,0.000,0.000,0.000,1493959,1.01,18.38,0.000,0.000,0.000,4,7,10,32,11564,0.044,66.90,0.0084,0.020,33,0.661,0.000,0.627,0.458,4.14,5.41,6.54,0.00,0.001,1.01,1.01,1.02
330000,1576,1.477,0.044,7.88,133599,121099,1614,0,10884,2,965574.6,0.8,0.051,0.163,0.418,0.367,407,7.44,3.68,0.02,0.25,0.00,0.11,0.05,0.72,7.36,3.55,0.00,0.00,0.001,0.036,218,0.123,0.879,0.000,0.000,0.121,258996,254932,3,0.860,0.000,0.017,280691,0.101,0.410,0.003,96.06,74766,0,0.414,0.000,0.000,2649891,1.01,17.59,0.000,0.000,0.000,3,7,11,57,11724,0.045,67.38,0.0083,0.023,19,0.739,0.000,0.746,0.493,3.57,3.72,6.47,0.00,0.000,1.01,1.01,1.01
340000,1479,1.518,0.044,7.87,132892,120748,1565,0,10676,6,961662.1,0.3,0.063,0.162,0.392,0.384,395,7.83,3.44,0.03,0.50,0.01,0.14,0.08,0.72,7.72,3.26,0.00,0.00,0.001,0.019,194,0.156,0.903,0.000,0.000,0.097,258019,254584,2,0.658,0.264,0.024,313192,0.088,0.402,0.003,96.00,73567,0,0.052,0.000,0.000,2766601,1.01,17.10,0.000,0.000,0.000,4,8,12,39,11587,0.044,67.44,0.0084,0.026,29,0.765,0.000,0.772,0.493,3.94,4.43,6.97,0.00,0.001,1.02,1.02,1.01
350000,1478,1.491,0.042,7.84,139052,126229,1532,0,11292,5,962942.2,0.7,0.091,0.140,0.390,0.379,394,7.85,3.19,0.04,0.75,0.01,0.23,0.07,0.53,7.73,3.15,0.00,0.00,0.001,0.025,185,0.259,0.882,0.000,0.000,0.118,266009,263955,2,0.854,0.087,0.027,338708,0.082,0.403,0.003,96.20,76742,0,0.148,0.000,0.000,2381998,1.02,17.35,0.000,0.000,0.000,4,8,11,28,11609,0.044,67.24,0.0084,0.020,18,0.741,0.000,0.758,0.486,4.21,4.50,7.32,0.00,0.001,1.02,1.02,1.02
360000,1518,1.498,0.043,7.86,146421,133059,1770,2,11550,20,954292.8,4.0,0.082,0.107,0.386,0.426,378,7.56,3.42,0.04,0.54,0.01,0.36,0.06,0.43,7.45,3.28,0.00,0.05,0.001,0.013,184,0.171,0.866,0.001,0.000,0.134,279636,277809,2,0.872,0.059,0.028,226895,0.101,0.409,0.003,95.64,81168,2,0.199,1.000,0.000,1857492,1.02,17.98,0.000,0.001,0.001,4,8,10,46,11475,0.044,67.79,0.0084,0.009,19,0.789,0.000,0.714,0.482,4.27,5.19,7.01,0.00,0.001,1.02,1.02,1.02
370000,1444,1.482,0.045,7.34,148437,135312,1726,0,11473,8,956006.7,2.2,0.085,0.134,0.456,0.325,362,8.42,3.36,0.06,0.65,0.01,0.22,0.04,0.48,8.32,3.30,0.00,0.00,0.001,0.028,151,0.195,0.859,0.000,0.000,0.141,276533,273625,2,0.915,0.019,0.010,309780,0.085,0.398,0.003,95.54,79150,0,0.281,0.000,0.000,2431529,1.04,17.79,0.000,0.000,0.000,4,8,12,40,12163,0.046,67.90,0.0080,0.000,38,0.838,0.000,0.611,0.468,4.90,6.27,7.06,0.00,0.000,1.03,1.04,1.04
380000,1367,1.522,0.040,6.79,139409,126647,1532,0,11307,1,958200.2,0.0,0.048,0.135,0.644,0.173,390,8.74,3.62,0.09,0.82,0.01,0.28,0.01,0.21,8.63,3.57,0.00,0.00,0.001,0.033,136,0.271,0.850,0.000,0.000,0.150,288033,285961,3,0.722,0.004,0.005,78305,0.117,0.397,0.003,95.78,62101,0,0.000,0.000,0.000,2286384,1.06,17.69,0.000,0.000,0.000,4,10,12,55,11950,0.046,67.65,0.0081,0.004,30,0.839,0.000,0.456,0.520,5.29,6.77,7.17,0.00,0.000,1.06,1.06,1.06
390000,1421,1.495,0.043,6.62,141097,128274,1618,0,11151,2,956933.9,0.1,0.024,0.151,0.717,0.108,400,8.42,3.28,0.05,0.62,0.00,0.08,0.01,0.11,8.36,3.26,0.00,0.00,0.001,0.022,118,0.374,0.882,0.000,0.000,0.118,289997,288863,3,0.819,0.000,0.006,68492,0.093,0.396,0.003,95.99,55038,0,0.060,0.000,0.000,2473645,1.03,18.22,0.000,0.000,0.000,4,10,12,40,11963,0.046,67.45,0.0081,0.006,33,0.849,0.000,0.456,0.517,5.24,7.25,7.01,0.00,0.000,1.04,1.04,1.03
400000,1380,1.513,0.043,6.61,148046,134837,1605,0,11645,2,960647.9,0.0,0.013,0.159,0.765,0.063,384,8.56,3.41,0.06,0.68,0.00,0.11,0.00,0.07,8.49,3.43,0.00,0.00,0.001,0.027,96,0.447,0.900,0.000,0.000,0.100,286435,285891,3,0.847,0.000,0.003,110008,0.084,0.398,0.003,96.12,54961,0,0.000,0.000,0.000,2609716,1.05,18.09,0.000,0.000,0.000,3,10,12,42,11814,0.045,67.32,0.0082,0.000,24,0.837,0.000,0.509,0.488,5.30,7.16,7.13,0.00,0.000,1.04,1.04,1.05
410000,1390,1.479,0.044,6.48,147326,134186,1619,0,11511,4,955579.2,0.2,0.011,0.154,0.781,0.054,409,8.46,3.34,0.07,1.71,0.01,0.11,0.02,0.46,8.36,3.01,0.00,0.00,0.001,0.023,107,0.425,0.885,0.000,0.000,0.115,292995,292717,2,0.922,0.000,0.004,63330,0.072,0.396,0.003,96.12,50814,0,0.051,0.000,0.000,2656837,1.04,18.14,0.001,0.000,0.000,4,10,10,64,11756,0.045,67.32,0.0082,0.005,24,0.858,0.000,0.493,0.501,5.28,6.95,7.17,0.00,0.000,1.04,1.04,1.04
420000,1348,1.501,0.049,6.38,144253,131358,1440,0,11497,1,950024.6,0.0,0.023,0.160,0.768,0.050,406,8.94,3.25,0.09,1.25,0.00,0.16,0.01,0.15,8.84,2.95,0.00,0.00,0.000,0.012,89,0.343,0.873,0.000,0.000,0.127,288400,288083,2,0.860,0.070,0.004,49904,0.072,0.398,0.003,95.67,52970,0,0.000,0.000,0.000,2715007,1.04,17.74,0.001,0.000,0.000,4,10,12,64,12049,0.046,67.77,0.0080,0.020,19,0.856,0.000,0.461,0.504,5.47,7.08,7.26,0.00,0.000,1.04,1.04,1.04
430000,1425,1.466,0.048,6.61,149954,137443,1604,0,10830,6,959827.9,0.3,0.018,0.154,0.795,0.033,392,8.43,3.39,0.06,0.76,0.01,0.16,0.02,0.36,8.35,3.16,0.00,0.00,0.001,0.028,108,0.275,0.870,0.000,0.000,0.130,285948,284911,2,0.860,0.076,0.004,42582,0.088,0.398,0.003,95.93,52890,0,0.053,0.000,0.000,2760010,1.04,18.24,0.000,0.000,0.000,5,8,10,53,12015,0.046,67.51,0.0081,0.000,30,0.836,0.000,0.520,0.481,5.24,7.45,7.05,0.00,0.000,1.04,1.04,1.05
440000,1471,1.453,0.047,6.65,152671,139942,1549,0,11134,6,951411.4,1.6,0.012,0.146,0.820,0.022,383,8.05,2.99,0.05,0.51,0.00,0.03,0.02,0.28,7.99,2.99,0.00,0.00,0.001,0.026,102,0.298,0.874,0.000,0.000,0.126,286293,285332,2,0.835,0.107,0.009,63975,0.068,0.394,0.003,95.59,52750,0,0.266,0.000,0.000,2592198,1.04,18.75,0.000,0.000,0.000,4,8,10,40,11843,0.045,67.85,0.0081,0.000,38,0.820,0.000,0.588,0.472,5.07,7.07,7.25,0.00,0.000,1.04,1.04,1.04
