step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5478,1233.4954,1293.26,99.52,1.77,333,2.33,0.206,14.976,0.5217,28.195,1765.44,350.2694
1000,-60,1,2254,1036.9552,814.00,525.40,0.98,321,0.60,0.110,16.178,0.9397,39.232,1058.76,299.3243
1000,-60,2,2,1.4565,1.92,2.47,22.54,1,9.05,0.490,9.940,0.9826,61.702,1.14,0.4530
1000,-50,0,7391,1727.0239,1511.28,99.02,14.52,543,11.85,2.200,10.190,0.3945,54.472,2486.23,534.7538
1000,-50,1,1303,743.1979,479.64,452.24,16.96,202,10.33,1.912,11.109,0.7643,90.475,681.91,253.2528
1000,-50,2,4,2.1891,0.62,6.69,30.22,0,13.44,1.574,7.922,0.9540,89.380,2.03,1.0300
1000,-40,0,6603,1108.6660,844.94,43.24,25.98,479,21.33,6.384,6.807,0.3277,114.657,1429.71,319.7571
1000,-40,1,1478,760.0352,295.89,541.34,24.62,255,18.90,5.594,7.996,0.6340,182.733,745.54,286.2790
1000,-30,0,5654,1200.6740,850.29,91.29,32.76,384,28.21,10.420,5.051,0.3484,243.250,1571.20,362.2743
1000,-30,1,2331,1091.9510,633.13,937.49,29.81,361,26.43,9.780,5.887,0.5316,325.753,985.95,352.1872
1000,-30,2,192,95.9801,52.27,259.16,37.07,31,28.67,11.082,5.285,0.6122,453.803,77.24,31.6142
1000,-20,0,3066,707.9088,593.44,65.42,44.10,90,33.61,13.931,3.937,0.3505,416.274,1001.96,219.1648
1000,-20,1,1985,817.5769,356.73,700.20,32.71,238,31.89,13.105,4.535,0.4873,517.350,788.84,266.2418
1000,-20,2,3168,1703.0556,806.21,8012.04,33.30,601,31.42,12.949,4.753,0.7684,766.777,1122.09,611.2351
1000,-10,0,3068,693.7450,650.22,63.56,53.48,27,37.10,16.312,3.282,0.3439,571.275,1101.44,190.4653
1000,-10,1,1882,793.4589,600.03,542.87,36.26,72,36.32,15.943,3.578,0.4646,737.754,670.00,198.9690
1000,-10,2,3274,1810.3742,982.67,9302.99,33.49,637,33.41,14.461,4.508,0.8057,1030.374,910.85,546.2608
1000,0,0,3045,632.8150,710.53,60.06,58.77,17,38.97,17.510,2.885,0.3140,618.034,1188.89,167.5860
1000,0,1,2121,893.3514,696.68,689.95,43.60,65,38.00,17.049,3.231,0.4652,861.675,762.11,214.2851
1000,0,2,3201,1656.7006,826.99,8043.06,35.51,569,33.70,14.841,4.625,0.7490,1027.257,941.92,500.0771
1000,10,0,4663,1247.7639,1278.00,98.59,59.81,59,37.81,16.736,3.130,0.3220,563.346,1763.55,309.4485
1000,10,1,2345,1024.9035,714.87,837.78,47.40,112,35.89,15.803,3.807,0.4539,700.573,912.23,273.1370
1000,10,2,2437,1333.1081,658.86,5618.99,16.92,471,30.24,13.005,5.741,0.7535,795.746,841.64,418.7045
1000,20,0,5453,1023.2108,873.32,89.03,52.79,203,32.83,13.730,4.412,0.2671,302.698,2124.21,304.8455
1000,20,1,2366,1156.7041,746.42,899.04,38.43,229,30.84,12.791,5.131,0.4829,460.783,1002.40,329.0717
1000,20,2,626,419.7555,267.57,1061.17,-1.87,101,27.41,11.367,6.523,0.7359,591.654,254.03,120.2722
1000,30,0,7232,1193.2441,992.64,76.73,36.30,514,26.58,9.938,5.975,0.2739,171.225,2109.15,345.2798
1000,30,1,1829,982.2274,491.36,814.82,48.15,297,29.48,11.256,4.835,0.5139,352.391,772.34,287.6757
1000,30,2,213,170.8202,122.54,233.19,72.50,32,26.57,9.563,5.621,0.7022,334.670,93.21,44.6958
1000,40,0,6889,938.1063,655.13,39.04,28.70,636,19.99,6.144,7.733,0.2778,90.476,1212.15,218.3545
1000,40,1,1069,637.9316,306.29,446.54,51.46,199,23.69,7.486,5.995,0.6808,224.443,445.85,201.0809
1000,40,2,212,152.9795,76.41,244.08,67.10,37,24.02,7.890,6.114,0.8025,279.174,76.66,45.0567
1000,50,0,5511,516.6703,402.45,21.50,21.55,287,11.59,2.404,10.712,0.2335,33.535,506.78,76.1994
1000,50,1,200,117.3129,50.07,44.55,57.23,37,18.85,4.645,7.145,0.8194,150.721,61.61,30.0996
1000,50,2,5,4.0072,3.47,6.16,55.92,0,19.65,4.494,6.252,0.9414,174.044,2.14,1.1497
1000,60,0,3855,37.2077,38.90,0.44,11.92,34,2.35,0.233,15.055,0.1142,5.152,239.72,7.4881
1000,70,0,4656,1.7648,2.85,0.16,8.42,2,-5.43,0.001,20.728,0.0813,0.899,62.24,0.4748
1000,80,0,3564,0.0131,0.30,0.05,4.84,0,-11.91,0.000,26.913,0.0684,0.200,12.80,0.0081
2000,-60,0,5561,104.6978,429.74,103.27,-15.70,203,-9.18,0.000,24.236,0.5488,9.928,643.68,49.3562
2000,-60,1,2171,44.0301,198.85,494.03,-19.34,121,-11.03,0.000,26.056,0.9561,12.021,401.32,31.0929
2000,-60,2,2,0.1049,0.01,2.39,-6.37,0,0.29,0.000,15.175,0.9955,29.038,0.90,0.1869
2000,-50,0,7403,526.6552,664.73,97.56,-8.55,431,1.04,0.124,15.894,0.4291,22.486,941.82,217.8189
2000,-50,1,1291,205.8619,297.45,442.06,-3.45,91,0.28,0.100,16.519,0.7949,31.883,362.20,109.4791
2000,-50,2,4,0.1099,0.03,6.54,-2.40,0,5.28,0.039,11.713,0.9537,43.806,1.53,0.5254
2000,-40,0,6606,631.4843,654.95,43.01,2.82,400,12.06,2.278,10.096,0.3872,58.850,710.55,187.4181
