step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies
11000,10002,3139,48081,83484,71734,34930,473,17441,155,0,209989,2890544,44101.963,22767.192,1.2631,6189.828,0.033,0.814,0.076,0.076,0.509,0.375,143,0.0763,0.6657,0.049,16.2,36.6,73.6,29.26,3.97,8.67,0.52,16.10,6.42,1.423,0.222,0.356,0.370,8.222,0.185,0.0027,102,457,765,12118,56,20,0.311,6090,54,2151,7797,299,2336,7367,3.50,10.01,33332,27.6523,43148,22433,391079,1493.9,-0.0,478161,10.090,2619549.156,1.01e-14,0.00099,16.93,33693,21.959,2.492,18.694,0.773,21.962,4640,1391,3971,0.1727,0.988,1.335,1.989,1.331,0.955,1.694,8912.784,17566.176,20032.429,8839.129,21420.234,8950.495,1327.791,6299.077,0.574,0.448,0.477,0.406,0.392,0.442,67430,16585,0.6762,0.1778,0.3828,0.9997,0.0334,0.0516,0.5447,0.8936,0.9900,0.2067,0.0271,0.0383,0.0000,0.2188,0.9371,0.0473,0.6605,0.9412,0.00249,2391,0.9993,0.7468,0.8641,0.9985,0.0334,0.0516,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1219,5.5539,5.2616,0.0450,0.0809,0.0723,0.162,0.080,0.132,0.066,1469,0.0484,0.0041,0.0017,0.00221,0.00048,0.00050,22.91,27.30,27.10,1097.9243,0.0690,30.7315,4.8277,5.2627,880670,1716984,3.5239,0.0356,1560.4,1097.9243,17.49,0,0,0,0,0,0,8260,16577.364,14616.535,0.9289,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.66e-15,13851.0,6.9131,2.8680,0.3942,54.602,365.204,89.869,274.278,17312.2
12000,11317,3790,50057,85375,72754,34742,576,20295,224,0,234405,3215023,44340.977,25021.574,1.2831,6223.349,0.035,0.827,0.065,0.074,0.505,0.375,209,0.0790,0.6669,0.054,17.6,39.8,75.4,30.49,4.18,8.27,0.55,17.50,6.34,1.385,0.197,0.345,0.359,8.512,0.180,0.0029,108,487,683,14643,68,23,0.245,6702,266,2223,8828,769,2252,8296,3.00,9.29,32173,27.5341,43502,23885,386831,1693.7,-0.0,488392,11.389,2619549.156,9.78e-15,0.00047,31.67,34884,23.834,2.496,20.437,0.900,23.837,4967,1419,4931,0.1578,0.993,1.293,1.991,1.309,0.974,1.581,7042.210,16986.596,22961.178,6962.904,20640.245,10815.928,1429.412,6552.885,0.558,0.438,0.478,0.442,0.316,0.421,71574,14049,0.6771,0.1967,0.3053,0.9998,0.0322,0.0411,0.5129,0.9386,0.9434,0.2173,0.0244,0.0353,0.0000,0.7468,0.9383,0.2621,0.6599,0.9485,0.00244,2832,0.9998,0.8032,0.7920,0.9987,0.0322,0.0411,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1342,5.4949,5.2637,0.0450,0.0927,0.0804,0.167,0.080,0.102,0.082,1782,0.0511,0.0040,0.0018,0.00178,0.00031,0.00051,26.51,27.20,27.15,1064.6270,0.0866,27.9300,6.0559,5.3331,881744,1715015,3.3215,0.0093,1491.4,1064.6270,23.27,0,0,0,0,0,0,9560,18798.225,16561.159,0.9371,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.84e-15,13285.4,6.8835,2.9693,0.3750,63.311,379.042,96.500,279.133,20721.3
13000,10092,3303,47913,85389,73302,37042,434,19370,125,0,238543,3048489,43830.310,25740.141,1.2537,7049.017,0.050,0.810,0.073,0.067,0.510,0.372,141,0.0816,0.6496,0.054,19.1,42.0,73.8,30.59,4.05,9.31,0.51,16.73,6.26,1.459,0.217,0.388,0.403,8.359,0.170,0.0029,109,526,655,11348,50,23,0.288,6400,407,1603,8082,1719,1554,6819,3.50,9.84,29962,24.9925,43719,24568,383633,1519.5,-0.0,499852,11.962,2619549.156,5.33e-15,0.00029,10.33,35170,23.161,2.459,19.865,0.837,23.164,4896,1039,4157,0.1316,0.997,1.372,1.993,1.348,0.960,1.715,7199.044,17117.713,22069.405,7146.006,21663.916,11639.993,1210.930,5840.201,0.551,0.464,0.481,0.444,0.363,0.453,75414,15623,0.6215,0.1609,0.2964,0.9996,0.0362,0.0423,0.5444,0.8390,0.9615,0.2042,0.0170,0.0392,0.0000,0.0000,0.8274,0.1762,0.6233,0.9563,0.00248,2873,0.9993,0.6753,0.8519,0.9985,0.0362,0.0423,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0499,5.3747,5.2922,0.0438,0.0871,0.0730,0.169,0.061,0.079,0.076,2344,0.0702,0.0052,0.0016,0.00182,0.00047,0.00046,23.98,26.65,27.37,1060.3615,0.0855,29.0956,6.4915,5.4707,884099,1714752,3.4367,0.0094,1434.5,1060.3615,21.76,0,0,0,0,0,0,8803,18691.124,16563.076,0.9259,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.11e-14,12117.3,6.2481,2.8635,0.3869,64.374,369.771,93.604,276.384,20504.6
14000,10014,3263,59165,110382,94909,50660,557,20542,249,0,329593,3396228,53282.650,32399.157,1.1865,7958.558,0.050,0.806,0.075,0.069,0.524,0.359,188,0.0861,0.6504,0.051,17.9,40.5,71.8,29.15,3.78,9.13,0.39,15.86,6.29,1.477,0.222,0.349,0.365,8.064,0.174,0.0028,96,452,693,16298,59,25,0.161,6396,239,1724,8051,1927,865,7222,2.75,8.48,25331,22.0761,43932,24230,377793,2041.4,0.0,512301,11.504,2619549.156,7.11e-16,0.00055,33.24,45379,26.674,2.527,23.287,0.860,26.677,4176,1034,4804,0.1182,1.000,1.397,1.997,1.357,0.972,1.691,8446.797,24117.366,23955.848,8397.767,28887.594,13371.111,1800.515,9268.973,0.556,0.504,0.499,0.481,0.403,0.466,74044,19613,0.6522,0.1544,0.2694,0.9996,0.0451,0.0456,0.5512,0.9111,0.9330,0.2203,0.0190,0.0445,0.0000,0.7572,0.9652,0.0775,0.6548,0.9787,0.00250,3284,0.9988,0.6524,0.8096,0.9986,0.0451,0.0456,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0513,5.6310,5.2531,0.0430,0.0655,0.0520,0.099,0.063,0.062,0.071,2749,0.0807,0.0067,0.0021,0.00169,0.00046,0.00051,23.40,25.81,26.79,1078.8455,0.0911,37.6604,6.1957,5.3079,887599,1713296,3.8616,0.0546,1382.9,1078.8455,23.50,0,0,0,0,0,0,12806,24440.600,21597.850,0.9235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.26e-14,10554.4,5.5190,2.4966,0.3762,65.355,446.396,109.763,339.405,17733.3
15000,10503,3244,62863,118521,102147,54900,758,19725,365,0,307824,3326902,55046.716,30290.469,1.1372,8411.251,0.050,0.795,0.086,0.069,0.523,0.356,178,0.0848,0.6635,0.059,12.0,34.0,67.5,26.06,3.12,8.09,0.34,14.51,6.22,1.506,0.212,0.284,0.294,8.072,0.187,0.0027,85,413,656,17310,81,25,0.121,6368,19,2448,8036,375,1235,8893,2.50,8.83,25045,19.7041,44120,21919,366682,2048.2,-0.0,522010,10.296,2619549.156,0.00e0,0.00082,23.67,49166,27.703,2.465,24.091,1.148,27.706,3330,1108,6065,0.1113,1.000,1.397,1.999,1.370,0.967,1.678,12402.412,29386.095,15835.810,12342.282,35279.874,9162.636,1941.847,10774.735,0.536,0.552,0.508,0.416,0.449,0.488,69501,20506,0.6847,0.1699,0.3190,1.0000,0.0356,0.0443,0.5704,0.9251,0.9950,0.2223,0.0327,0.0546,0.0000,0.2819,0.9314,0.1919,0.6827,0.9948,0.00250,6012,0.9987,0.7115,0.8229,0.9986,0.0356,0.0443,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1850,5.6202,5.4438,0.0503,0.0608,0.0514,0.087,0.068,0.066,0.080,1981,0.0634,0.0052,0.0020,0.00177,0.00065,0.00053,27.00,25.74,26.71,1037.3379,0.0758,48.1129,4.6378,5.6583,890472,1710588,4.1007,0.0833,1383.4,1037.3379,26.31,0,0,0,0,0,0,13785,21879.218,19108.869,0.9247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.42e-14,10226.3,4.9260,2.1090,0.3195,43.530,429.502,99.768,330.676,16790.3
16000,10991,3007,58399,93681,77514,34315,967,19128,502,0,260208,3260289,39968.116,25574.770,1.1673,6590.930,0.058,0.798,0.065,0.079,0.508,0.372,242,0.0812,0.7078,0.043,9.9,32.0,65.8,24.13,2.48,7.57,0.30,13.77,6.11,1.553,0.213,0.248,0.259,7.236,0.185,0.0026,87,427,639,21297,83,24,0.081,6179,32,3315,7644,152,1159,9680,3.25,9.54,26576,20.2213,44234,26469,363223,1580.1,0.0,527720,9.745,2619549.156,1.67e-14,0.00162,15.34,44202,27.514,2.455,23.757,1.302,27.517,2918,1367,6706,0.1303,1.000,1.448,2.000,1.357,0.967,1.758,6740.044,22184.981,12992.556,6693.835,26872.655,6594.764,1128.680,11260.396,0.535,0.578,0.485,0.375,0.320,0.378,72078,16334,0.7223,0.1349,0.2401,0.9996,0.0285,0.0334,0.5591,0.9903,1.0422,0.2111,0.0152,0.0458,0.0000,0.0229,0.9110,0.0494,0.6444,0.9855,0.00253,3135,0.9990,0.6913,0.8759,0.9975,0.0286,0.0334,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1538,5.6012,5.7124,0.0461,0.0664,0.0580,0.080,0.075,0.070,0.067,1363,0.0382,0.0048,0.0019,0.00209,0.00017,0.00034,23.48,24.98,26.51,1093.1170,0.0610,33.9728,3.6089,6.1358,891745,1709221,3.7681,0.0904,1358.8,1093.1170,21.73,0,0,0,0,0,0,17449,18983.840,15986.451,0.9174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.00e-15,10771.0,5.0553,1.9826,0.3009,34.054,323.940,76.585,247.882,16263.8
17000,10186,2825,60570,95690,79757,34495,625,20933,535,0,257699,3260740,41247.343,25704.049,1.1752,6775.518,0.041,0.816,0.067,0.076,0.479,0.395,258,0.0976,0.7254,0.047,8.0,32.0,68.2,24.57,2.68,8.32,0.26,13.31,6.00,1.570,0.227,0.272,0.280,7.075,0.203,0.0027,91,401,645,20517,56,21,0.076,5345,83,3178,6925,207,1212,8767,5.00,10.81,30826,23.3913,44484,26452,361637,1400.0,-0.0,529703,10.080,2619549.156,6.40e-15,0.00049,36.12,43223,26.257,2.449,22.653,1.156,26.260,3066,1149,5971,0.1197,1.000,1.488,2.000,1.365,0.970,1.791,8035.558,23236.655,11757.439,7980.332,28285.090,6997.901,1232.173,10698.458,0.481,0.578,0.462,0.303,0.366,0.377,76583,16154,0.7843,0.1647,0.2997,0.9988,0.0310,0.0326,0.5454,0.8892,1.0680,0.2083,0.0173,0.0458,0.0000,0.8136,0.9543,0.2285,0.6720,0.9671,0.00249,5111,0.9989,0.5725,0.8879,0.9979,0.0313,0.0326,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1522,5.4959,6.0373,0.0461,0.0499,0.0434,0.069,0.043,0.058,0.053,1362,0.0454,0.0053,0.0017,0.00229,0.00037,0.00042,27.60,25.42,26.85,1065.3674,0.0721,36.7259,3.5310,6.5486,892012,1708286,2.6125,0.0661,1368.8,1065.3674,24.35,0,0,0,0,0,0,17280,18928.532,15812.256,0.9067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.34e-15,12154.7,5.8478,2.2919,0.3080,28.002,329.744,76.091,254.953,14962.9
18000,11278,3246,59387,90194,74849,30014,793,24119,774,0,264029,3446498,40994.107,25443.745,1.1992,5653.995,0.046,0.847,0.054,0.054,0.468,0.403,254,0.0981,0.7217,0.039,8.0,33.5,71.1,25.93,3.31,8.60,0.21,13.81,6.16,1.551,0.228,0.322,0.333,6.777,0.204,0.0030,98,429,729,23775,103,20,0.257,6201,615,2888,7775,631,1755,8892,5.25,11.79,32072,25.2164,44641,26948,361743,1486.1,-0.0,532378,11.294,2619549.156,1.96e-15,0.00001,9.52,41313,27.146,2.445,23.404,1.298,27.149,4510,1078,5690,0.1123,1.000,1.418,2.000,1.371,0.975,1.803,7349.577,19252.159,16147.563,7289.314,23211.224,9043.244,1103.024,9643.482,0.482,0.571,0.443,0.342,0.331,0.334,81389,11563,0.6563,0.1017,0.2982,0.9993,0.0403,0.0299,0.5501,0.9554,1.0444,0.2010,0.0157,0.0555,0.0000,0.0000,0.7510,0.2293,0.6411,0.9510,0.00249,3748,0.9994,0.6599,0.8876,0.9977,0.0405,0.0300,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1491,5.7222,5.8475,0.0432,0.0396,0.0312,0.035,0.037,0.038,0.041,1849,0.0457,0.0080,0.0022,0.00229,0.00020,0.00034,25.04,25.97,26.31,1104.9285,0.0875,30.8359,4.4463,6.8480,891512,1707409,1.3982,0.0180,1332.3,1104.9285,20.58,0,0,0,0,0,0,16242,19789.751,16666.707,0.9151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.55e-14,12706.5,6.3041,2.7641,0.3337,40.271,341.301,82.793,254.799,18671.5
19000,10114,2835,52775,88707,74650,35268,664,21765,490,0,260531,3041953,43381.670,25831.970,1.2140,6064.324,0.047,0.822,0.056,0.075,0.482,0.392,264,0.0911,0.6765,0.038,10.0,34.0,73.8,28.78,3.34,8.27,0.35,16.82,6.28,1.464,0.209,0.324,0.336,7.133,0.201,0.0031,102,477,642,17340,165,18,0.227,5596,1085,2298,6731,1004,1395,7715,4.50,11.83,29745,24.6253,44774,25921,361998,1641.5,-0.0,539724,11.514,2619549.156,6.93e-15,0.00046,24.64,37945,25.214,2.495,21.777,0.942,25.217,4249,1384,4481,0.1576,0.990,1.359,2.000,1.365,0.952,1.715,7224.479,17347.989,21319.278,7127.363,20999.354,11604.562,715.917,7447.167,0.505,0.538,0.450,0.412,0.375,0.399,85195,14347,0.7168,0.1263,0.2169,0.9996,0.0364,0.0307,0.5331,0.9754,1.0503,0.1898,0.0097,0.0420,0.0000,0.5700,0.9495,0.1120,0.6545,0.9455,0.00251,2942,0.9995,0.8370,0.8976,0.9989,0.0364,0.0307,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0098,5.6402,5.3628,0.0419,0.0702,0.0571,0.089,0.046,0.087,0.055,2667,0.0833,0.0102,0.0020,0.00187,0.00021,0.00028,23.01,25.71,25.41,1133.6982,0.0971,28.5068,5.9372,5.5767,893260,1706767,1.0441,0.0136,1277.6,1133.6982,18.26,0,0,0,0,0,0,11728,19767.646,17214.543,0.9283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.60e-15,12022.0,6.1563,2.8471,0.3775,55.594,369.744,92.752,276.848,18816.2
20000,8627,2650,44198,78576,66826,33863,515,18366,282,1,214896,2491208,41969.767,21049.021,1.1697,5338.834,0.054,0.803,0.065,0.079,0.482,0.391,137,0.0880,0.6734,0.033,13.6,37.0,78.2,31.63,2.93,8.01,0.49,20.20,6.50,1.451,0.204,0.262,0.270,8.279,0.182,0.0031,100,484,475,15466,62,18,0.327,4607,655,1290,6682,1200,979,6448,2.25,10.89,24764,21.9386,44933,24966,359254,1692.9,-0.0,548709,10.287,2619549.156,1.90e-14,0.00061,20.54,33287,23.167,2.547,19.879,0.741,23.170,3452,1177,3998,0.1729,0.983,1.318,2.000,1.355,0.951,1.681,6089.915,16125.149,22480.310,6079.430,18748.862,9652.533,749.783,5307.871,0.529,0.469,0.444,0.505,0.362,0.394,85450,13817,0.7164,0.2112,0.2438,0.9994,0.0378,0.0296,0.5358,0.9009,0.9013,0.1485,0.0385,0.0360,0.0000,0.3531,0.9048,0.2450,0.7352,0.9551,0.00248,1695,0.9990,0.8548,0.8384,0.9978,0.0378,0.0296,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.8328,5.6722,5.3961,0.0471,0.0906,0.0699,0.118,0.058,0.112,0.060,2678,0.0952,0.0077,0.0029,0.00183,0.00027,0.00027,25.46,26.09,26.93,947.7560,0.0774,25.0201,5.3592,4.9278,894569,1706085,1.5638,0.0669,1414.1,947.7560,20.50,0,0,0,0,0,0,8846,15710.187,13796.149,0.9359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.37e-15,11406.8,5.4847,2.5693,0.4106,47.874,372.794,94.719,276.044,20847.1
21000,9037,2365,61388,113546,97701,51323,835,21209,627,0,278842,2796033,47749.671,24909.793,1.0355,6862.757,0.071,0.771,0.084,0.074,0.474,0.391,287,0.1010,0.7134,0.042,10.6,32.0,66.1,26.86,2.41,6.99,0.47,16.99,6.36,1.432,0.198,0.215,0.222,7.168,0.170,0.0031,83,380,463,24743,22,19,0.178,4759,27,1727,7283,196,993,7848,2.50,11.09,26518,21.5219,44977,22015,345369,1619.2,0.0,554809,10.196,2619549.156,1.69e-14,0.00340,8.53,50201,31.072,2.671,27.606,0.795,31.075,2586,1386,5065,0.1795,0.981,1.299,2.000,1.348,0.964,1.603,9654.931,25422.714,14960.154,9608.348,30043.926,7290.788,1365.292,9390.955,0.477,0.469,0.474,0.429,0.412,0.475,77526,17829,0.7007,0.1617,0.1963,0.9996,0.0292,0.0244,0.5389,0.9161,1.0265,0.1776,0.0317,0.0327,0.0000,0.0000,0.9094,0.0740,0.6577,0.9451,0.00251,4218,0.9992,0.7708,0.8509,0.9980,0.0292,0.0244,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9995,5.9054,5.2808,0.0496,0.0884,0.0662,0.106,0.068,0.108,0.080,2297,0.1010,0.0049,0.0013,0.00182,0.00074,0.00069,22.59,27.30,27.54,889.7486,0.0687,39.9539,4.4215,5.7741,896341,1704776,2.4908,0.0938,1578.1,889.7486,16.29,0,0,0,0,0,0,14798,18047.035,15437.708,0.9412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.65e-16,11673.2,5.3805,2.3798,0.4154,35.207,383.762,89.658,297.898,17053.0
22000,8338,2320,53295,95143,81821,40987,861,17837,363,0,218041,2659860,39980.469,22110.011,1.1214,6827.839,0.061,0.773,0.106,0.060,0.504,0.374,276,0.0888,0.7123,0.040,13.9,35.8,72.4,29.42,2.93,8.37,0.55,17.57,6.55,1.386,0.213,0.344,0.359,7.220,0.176,0.0029,80,392,455,20693,36,18,0.234,4793,19,1703,6616,210,1143,6985,3.50,11.17,30508,24.9309,45162,21591,337675,1571.8,-0.0,554180,8.770,2619549.156,1.67e-14,0.00109,31.86,39519,24.039,2.553,20.875,0.611,24.043,3105,1201,4032,0.1650,0.992,1.259,2.000,1.292,0.970,1.582,7631.124,19492.012,14756.666,7573.853,24477.788,5969.878,1830.479,7481.816,0.530,0.464,0.503,0.407,0.382,0.460,73856,20516,0.6480,0.1221,0.1602,0.9995,0.0230,0.0244,0.5478,0.9724,0.9685,0.1716,0.0281,0.0329,0.0000,0.7820,0.9505,0.1297,0.7226,0.9534,0.00249,1577,0.9997,0.8775,0.8718,0.9984,0.0230,0.0244,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0397,5.6835,5.3298,0.0437,0.0817,0.0645,0.155,0.051,0.098,0.073,1356,0.0603,0.0040,0.0011,0.00227,0.00039,0.00052,26.33,26.34,27.18,1150.7641,0.0573,32.3047,3.5368,5.2333,895951,1705049,3.3458,0.0917,1479.6,1150.7641,19.77,0,0,0,0,0,0,12345,15282.173,13095.320,0.9353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.45e-15,12219.3,6.2327,2.4548,0.3825,43.634,322.232,75.121,248.583,15581.4
23000,8237,2736,46290,79074,68368,32363,421,18374,174,0,199924,2528799,39366.532,21134.966,1.2278,5793.862,0.057,0.814,0.063,0.066,0.474,0.404,126,0.0913,0.6789,0.039,12.0,42.6,75.1,30.47,4.10,8.65,0.46,17.27,6.48,1.401,0.202,0.418,0.434,7.901,0.201,0.0031,98,436,504,18372,63,19,0.365,4807,78,1859,6300,315,2067,5855,4.00,11.13,30341,25.7637,45376,23008,336378,1201.4,-0.0,555276,9.600,2619549.156,3.73e-15,0.00018,11.13,31089,20.802,2.448,17.787,0.568,20.805,4308,843,3086,0.1323,0.997,1.307,2.000,1.318,0.958,1.639,6535.086,15304.571,19743.504,6518.869,18898.022,8370.805,1274.505,5695.794,0.552,0.432,0.425,0.410,0.324,0.440,74226,16002,0.6842,0.1396,0.2325,0.9998,0.0349,0.0360,0.5357,0.9559,1.0455,0.1806,0.0331,0.0498,0.0000,0.0000,0.7341,0.2065,0.6514,0.9419,0.00249,1839,0.9994,0.8028,0.8568,0.9985,0.0349,0.0360,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1246,5.7507,5.8440,0.0416,0.0668,0.0545,0.138,0.046,0.091,0.082,1140,0.0418,0.0034,0.0021,0.00218,0.00035,0.00051,25.82,25.92,27.17,1181.7257,0.0751,25.6687,4.3907,5.2093,895386,1705242,3.3608,0.0586,1384.2,1181.7257,20.23,0,0,0,0,0,0,8862,15341.104,13469.158,0.9307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-16,12315.9,6.4409,2.6440,0.3651,51.259,337.142,83.504,253.390,15829.3
24000,10572,3203,46374,79013,67729,32235,404,18849,164,0,220779,2597998,41514.519,23034.686,1.2850,5303.225,0.053,0.803,0.061,0.083,0.472,0.405,140,0.0734,0.6581,0.045,12.0,41.3,74.1,29.76,4.00,8.99,0.36,16.42,6.58,1.392,0.214,0.405,0.423,7.643,0.193,0.0030,108,487,520,17709,44,17,0.290,6176,374,2374,7824,1232,2330,7010,4.00,10.94,27726,24.8100,45601,24121,337359,1408.3,-0.0,560893,10.590,2619549.156,1.33e-14,0.00004,20.30,31053,21.929,2.462,18.589,0.879,21.932,5228,1402,3942,0.1498,0.990,1.283,2.000,1.309,0.957,1.656,7283.611,13610.760,23280.743,7223.586,16313.415,11732.025,1185.609,4813.828,0.561,0.432,0.379,0.444,0.363,0.400,77477,12916,0.6877,0.1720,0.3010,0.9997,0.0360,0.0393,0.5452,0.9037,1.0238,0.1844,0.0456,0.0548,0.0000,0.4606,0.9382,0.0748,0.6367,0.9467,0.00249,1919,0.9992,0.7615,0.9086,0.9990,0.0360,0.0393,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1507,5.5569,5.1865,0.0434,0.0570,0.0453,0.092,0.042,0.067,0.041,1921,0.0596,0.0050,0.0023,0.00142,0.00039,0.00040,22.09,26.47,25.95,1162.0476,0.0892,23.7938,6.2168,4.3734,896276,1703689,3.2881,0.0127,1319.8,1162.0476,19.22,0,0,0,0,0,0,8270,17731.461,15761.771,0.9282,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.37e-15,11319.4,6.2025,2.6624,0.3386,65.048,355.747,90.232,261.450,19894.9
25000,10699,3420,59832,100281,84605,39675,774,24271,307,0,293711,3281814,47608.049,29978.260,1.2715,6637.675,0.068,0.804,0.052,0.077,0.466,0.405,162,0.0976,0.6806,0.048,10.0,41.6,73.3,28.45,4.00,9.80,0.24,14.42,6.42,1.463,0.232,0.430,0.444,7.329,0.196,0.0030,106,460,527,28594,43,17,0.293,6130,400,1674,8625,2368,1582,6749,4.00,11.73,24088,21.8727,45901,23229,333858,1650.8,-0.0,570710,13.011,2619549.156,1.78e-14,0.00041,32.07,41885,28.646,2.471,25.207,0.968,28.649,5347,1163,4189,0.1227,1.000,1.358,2.000,1.331,0.970,1.769,8309.640,18544.542,23742.096,8241.538,22262.091,13281.932,1403.376,8655.277,0.555,0.460,0.392,0.448,0.361,0.377,77277,15305,0.5858,0.1845,0.2661,0.9997,0.0369,0.0324,0.5563,0.9420,1.0259,0.1954,0.0162,0.0673,0.0000,0.7074,0.9404,0.2658,0.6475,0.9625,0.00249,3426,0.9995,0.7410,0.8971,0.9990,0.0369,0.0324,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1457,5.5688,5.7693,0.0409,0.0467,0.0369,0.064,0.039,0.048,0.049,2752,0.0679,0.0047,0.0045,0.00161,0.00036,0.00039,27.52,26.41,27.11,1233.6110,0.1070,30.7877,6.9904,6.0204,899352,1702864,3.7015,0.0211,1196.2,1233.6110,25.27,0,0,0,0,0,0,13644,23340.585,20397.596,0.9158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.26e-16,9405.9,5.4682,2.4439,0.3271,71.824,396.433,98.031,300.853,17444.0
