step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies
11000,8908,2705,43677,80775,71445,36779,319,14979,72,0,202644,2303291,42926.520,21130.683,1.1919,6034.727,0.076,0.821,0.043,0.060,0.474,0.404,200,0.0777,0.6586,0.057,17.7,41.6,63.8,31.27,4.01,8.69,0.63,17.95,6.44,1.358,0.214,0.338,0.352,8.404,0.182,0.0028,97,428,483,8841,52,18,0.268,5183,110,2177,6621,311,2128,6469,2.50,10.96,34513,27.9205,43232,22560,391638,1545.6,-0.0,479195,8.985,2619311.388,2.31e-15,0.00015,16.93,31903,19.594,2.502,16.477,0.615,19.597,4168,1245,3495,0.3432,0.888,1.102,1.986,1.199,0.967,1.688,8774.767,16510.186,19765.686,8691.110,20504.451,8443.271,1517.309,5135.376,0.503,0.439,0.470,0.468,0.350,0.500,70358,15791,0.7128,0.1180,0.2225,0.9998,0.0369,0.0375,0.5013,1.0298,0.9434,0.1852,0.0711,0.0282,0.0000,0.2188,0.9371,0.0473,0.6605,0.9412,0.00249,3615,0.9992,0.8882,0.7561,0.9987,0.0369,0.0375,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7179,5.0226,6.8958,0.0377,0.0866,0.0693,0.104,0.131,0.115,0.101,1116,0.0604,0.0019,0.0015,0.00205,0.00053,0.00051,22.21,26.00,26.68,1053.8139,0.0729,29.5233,4.1508,4.8346,880630,1716544,3.5297,0.0359,1515.9,1053.8139,17.49,0,0,0,0,0,0,5819,15095.956,13550.032,0.9353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.66e-15,14699.1,6.9801,3.1462,0.3752,51.506,358.807,86.981,268.882,17295.7
12000,10620,3259,48934,85701,73336,36438,329,20787,130,0,305920,2986978,43651.992,29471.635,1.2204,6137.450,0.059,0.856,0.038,0.048,0.490,0.383,130,0.0842,0.6467,0.053,18.0,42.1,65.1,30.60,4.21,9.85,0.44,16.11,6.25,1.400,0.235,0.413,0.430,7.582,0.169,0.0032,111,483,561,11345,41,19,0.263,6559,546,2447,7627,1081,2507,7032,3.50,10.52,30433,26.3880,43607,24703,390384,1788.2,-0.0,491697,11.066,2619311.388,2.26e-14,0.00025,31.67,35218,23.247,2.500,19.815,0.933,23.251,5318,1487,3815,0.3186,0.895,1.204,1.990,1.247,0.964,1.784,5994.603,14395.329,26507.764,5907.919,17373.759,14693.294,1152.325,7488.566,0.549,0.446,0.441,0.477,0.287,0.418,75622,11794,0.6675,0.1268,0.2465,0.9998,0.0326,0.0389,0.5038,0.9829,0.9992,0.1938,0.0562,0.0297,0.0000,0.7468,0.9383,0.2621,0.6599,0.9485,0.00244,2717,0.9995,0.8364,0.8167,0.9993,0.0326,0.0389,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9201,5.2103,7.0054,0.0336,0.0773,0.0589,0.085,0.092,0.076,0.096,1973,0.0580,0.0033,0.0026,0.00170,0.00025,0.00027,26.58,26.74,26.29,1308.8892,0.1022,23.6527,6.4482,4.6175,882899,1715432,3.2996,0.0114,1245.0,1308.8892,23.27,0,0,0,0,0,0,9821,23334.184,20789.586,0.9239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.84e-15,12735.3,6.5970,3.0289,0.3739,80.115,377.599,93.742,282.154,18998.3
13000,9394,2537,48819,82866,69506,33842,205,22036,121,0,326247,2923549,40921.498,29405.588,1.1832,5279.818,0.058,0.865,0.036,0.041,0.483,0.382,78,0.1009,0.6481,0.051,20.3,40.5,67.7,31.63,4.68,9.72,0.58,16.65,6.28,1.373,0.228,0.383,0.395,6.985,0.165,0.0034,113,489,521,11370,26,21,0.278,5634,470,2006,6918,1660,1044,6690,4.75,11.65,26919,21.9523,43842,26093,387452,1669.3,-0.0,507653,11.417,2619311.388,1.19e-14,0.00033,10.33,34602,22.752,2.493,19.488,0.770,22.755,3954,1394,4046,0.3221,0.888,1.151,1.992,1.154,0.954,1.733,6854.353,14879.499,22151.970,6773.708,17275.639,14401.348,1636.362,8088.060,0.545,0.465,0.422,0.455,0.298,0.410,80718,13093,0.5571,0.1414,0.2533,0.9995,0.0362,0.0394,0.4498,0.8888,0.9342,0.2268,0.0708,0.0384,0.0000,0.0000,0.8274,0.1762,0.6233,0.9563,0.00248,2088,0.9992,0.8262,0.8391,0.9990,0.0362,0.0394,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9132,5.2595,7.1564,0.0303,0.1008,0.0787,0.135,0.095,0.116,0.141,2115,0.0630,0.0038,0.0042,0.00175,0.00030,0.00026,23.57,26.46,25.74,1180.4477,0.1118,24.3589,6.5976,4.8193,887157,1714214,3.5078,0.0109,1142.3,1180.4477,21.76,0,0,0,0,0,0,10592,24125.770,21524.713,0.9281,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.11e-14,10971.6,5.4881,2.4934,0.3846,67.994,343.143,83.505,261.704,16932.5
14000,7907,2220,51711,91637,78095,39748,178,20432,140,0,309284,2590945,42782.071,27064.643,1.1154,5503.834,0.062,0.837,0.045,0.056,0.469,0.395,110,0.1098,0.6642,0.062,18.0,35.3,69.1,31.77,4.27,9.61,0.72,17.17,6.39,1.365,0.229,0.330,0.339,7.593,0.178,0.0034,93,421,414,10605,16,23,0.239,4581,149,1760,5998,1357,582,5968,4.25,11.05,24589,19.1891,44075,24608,381652,1660.2,-0.0,519694,9.857,2619311.388,7.29e-15,0.00029,33.24,40099,22.864,2.490,19.769,0.604,22.866,2862,1411,3634,0.3271,0.888,1.132,1.997,1.119,0.947,1.720,8951.089,18730.936,17546.168,8890.178,21849.559,10583.308,1639.578,9337.923,0.507,0.506,0.424,0.447,0.352,0.458,81980,17073,0.6086,0.1539,0.1652,0.9997,0.0381,0.0417,0.4395,0.9378,0.9248,0.2147,0.0687,0.0378,0.0000,0.7572,0.9652,0.0775,0.6548,0.9787,0.00250,2737,0.9981,0.8097,0.8542,0.9990,0.0381,0.0417,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.0035,5.2547,7.3749,0.0337,0.1093,0.0975,0.168,0.147,0.134,0.180,1484,0.0450,0.0039,0.0042,0.00195,0.00041,0.00033,25.46,25.97,26.06,1179.8870,0.0930,31.1696,4.7465,5.1109,889845,1713327,4.0259,0.0577,1069.8,1179.8870,23.50,0,0,0,0,0,0,11332,21560.809,19133.006,0.9333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.26e-14,9981.3,4.7973,2.1498,0.3652,50.647,345.576,80.822,267.184,14502.8
15000,8653,2441,48594,85235,73149,36445,196,16706,113,0,242709,2483349,44730.535,23089.909,1.1345,5879.866,0.066,0.833,0.050,0.051,0.489,0.385,89,0.0861,0.6634,0.080,16.8,33.4,73.9,32.09,3.31,8.97,0.73,19.07,6.68,1.361,0.212,0.256,0.260,8.417,0.182,0.0030,88,394,433,9177,43,19,0.224,4887,35,2424,6194,283,1277,7093,2.50,10.19,24116,18.1344,44283,23692,371316,2045.1,-0.0,527996,8.789,2619311.388,7.11e-16,0.00081,23.67,36799,21.571,2.477,18.352,0.743,21.574,2404,1643,4606,0.2769,0.929,1.155,1.998,1.144,0.961,1.618,9428.046,23686.787,13837.282,9365.212,27407.907,7296.360,1738.788,8174.895,0.509,0.522,0.463,0.450,0.317,0.460,78271,16079,0.6372,0.1064,0.1559,0.9994,0.0348,0.0456,0.4477,0.9581,0.8459,0.2031,0.0565,0.0277,0.0000,0.2819,0.9314,0.1919,0.6827,0.9948,0.00250,5182,0.9995,0.8745,0.8106,0.9985,0.0348,0.0456,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.0516,5.2402,6.9256,0.0381,0.1052,0.0864,0.172,0.156,0.128,0.153,1180,0.0388,0.0041,0.0030,0.00194,0.00046,0.00036,25.15,25.33,25.65,987.9533,0.0737,37.2727,3.5251,5.2636,891379,1710659,4.3155,0.0924,1200.3,987.9533,26.31,0,0,0,0,0,0,8588,17210.043,15320.941,0.9373,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.42e-14,9965.0,4.5336,1.8684,0.3448,35.899,354.711,84.757,267.958,16498.5
16000,6705,1995,40983,69148,58967,27899,266,15850,130,0,216165,2226057,35640.633,20646.800,1.1574,5009.528,0.054,0.818,0.070,0.059,0.485,0.392,72,0.0982,0.6738,0.072,18.6,40.4,74.9,33.75,3.89,10.17,0.49,19.20,6.68,1.332,0.226,0.333,0.341,8.064,0.186,0.0031,97,428,470,8327,63,20,0.326,3848,26,1673,5006,117,1014,5574,5.25,12.79,26123,19.6545,44404,26162,367889,1331.2,-0.0,532355,8.564,2619311.388,1.24e-14,0.00071,15.34,29646,18.207,2.465,15.384,0.358,18.210,2236,1282,3187,0.3145,0.911,1.079,1.997,1.127,0.967,1.622,7040.428,18633.963,11682.846,6986.758,21980.558,6903.908,1461.312,7272.052,0.479,0.519,0.473,0.397,0.303,0.441,80106,15353,0.7304,0.1358,0.1544,0.9994,0.0325,0.0391,0.4446,0.9130,0.8439,0.2018,0.0611,0.0390,0.0000,0.0229,0.9110,0.0494,0.6444,0.9855,0.00253,3068,0.9984,0.8480,0.8135,0.9986,0.0327,0.0391,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8869,5.1269,6.7486,0.0374,0.0865,0.0671,0.109,0.095,0.109,0.105,1070,0.0379,0.0051,0.0030,0.00200,0.00037,0.00036,23.75,26.86,26.43,1000.8091,0.0688,29.3916,3.1694,5.3949,892583,1710533,3.9381,0.1018,1303.2,1000.8091,21.73,0,0,0,0,0,0,7460,15637.272,13918.352,0.9345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.00e-15,10656.0,4.9136,1.8837,0.3203,30.797,285.796,67.212,222.086,12996.0
17000,7978,2057,43946,72474,62218,28296,232,16256,75,0,225547,2170771,37592.058,21510.601,1.1653,5083.563,0.055,0.824,0.047,0.074,0.479,0.396,121,0.0823,0.6643,0.055,17.9,37.1,66.2,31.83,3.72,9.06,0.52,18.53,6.55,1.318,0.216,0.315,0.327,7.176,0.168,0.0032,93,408,470,9660,102,21,0.314,4571,81,2326,5571,207,1076,6695,6.25,12.75,28778,22.0036,44671,25623,365548,1565.1,-0.0,534805,8.433,2619311.388,2.08e-14,0.00021,36.12,29108,18.342,2.463,15.347,0.531,18.344,2658,1393,3927,0.3116,0.904,1.076,1.998,1.101,0.955,1.595,8466.146,18065.476,12839.006,8403.274,21433.341,8459.357,1540.820,6426.861,0.465,0.534,0.463,0.357,0.311,0.439,82830,14480,0.7295,0.1306,0.1528,0.9998,0.0311,0.0434,0.4459,0.8750,0.8830,0.2047,0.0440,0.0407,0.0000,0.8136,0.9543,0.2285,0.6720,0.9671,0.00249,4196,0.9981,0.7386,0.7967,0.9987,0.0312,0.0434,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8247,5.3480,7.0386,0.0347,0.0869,0.0714,0.124,0.089,0.103,0.110,940,0.0378,0.0036,0.0023,0.00233,0.00039,0.00039,28.08,26.14,26.17,1213.8264,0.0781,30.2314,3.4086,5.0247,892832,1708973,2.6983,0.0711,1195.4,1213.8264,24.35,0,0,0,0,0,0,6726,16427.038,14776.142,0.9367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.34e-15,11511.1,5.5009,2.1774,0.3199,32.639,300.624,69.782,229.598,14240.0
18000,8850,2482,50812,89387,76571,38243,332,20808,194,0,300456,2691550,40913.757,27323.844,1.1075,6526.547,0.046,0.835,0.047,0.072,0.479,0.395,81,0.0911,0.6760,0.057,17.0,34.0,65.3,30.13,3.81,8.65,0.60,17.07,6.43,1.378,0.212,0.327,0.345,7.407,0.183,0.0034,98,404,526,11545,55,22,0.292,5051,290,2408,6152,927,1430,6493,4.25,11.52,29111,22.6679,44849,25119,360941,1611.9,-0.0,540003,9.692,2619311.388,5.51e-15,0.00059,9.52,37303,22.354,2.461,19.180,0.713,22.357,3445,1178,4227,0.2859,0.902,1.104,1.999,1.174,0.954,1.662,8556.141,18538.635,15821.017,8482.179,23137.107,10242.449,1849.743,8705.106,0.462,0.467,0.494,0.400,0.322,0.476,83769,12142,0.5880,0.1100,0.1715,0.9993,0.0348,0.0356,0.4657,0.9142,1.0088,0.1994,0.0462,0.0423,0.0000,0.0000,0.7510,0.2293,0.6411,0.9510,0.00249,5364,0.9993,0.8003,0.8540,0.9986,0.0349,0.0356,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8657,5.2676,7.2272,0.0370,0.0704,0.0623,0.141,0.083,0.106,0.137,1151,0.0379,0.0044,0.0026,0.00223,0.00029,0.00023,24.40,25.80,25.30,1137.2976,0.0963,32.0020,3.9504,5.7418,893068,1707922,1.4537,0.0195,1183.1,1137.2976,20.58,0,0,0,0,0,0,10281,20797.298,18482.009,0.9277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.55e-14,11593.6,5.6670,2.5483,0.3449,41.031,333.437,77.594,253.620,16463.3
19000,7069,1685,43748,72558,59978,28616,194,19358,150,0,298218,2177632,33759.181,25349.360,1.1011,4826.709,0.039,0.874,0.043,0.043,0.433,0.422,61,0.1173,0.6621,0.058,20.5,34.7,66.4,30.65,4.20,9.61,0.41,16.42,6.17,1.393,0.230,0.366,0.383,6.528,0.160,0.0038,100,435,489,10160,27,23,0.271,4061,951,1477,4641,482,1142,5445,8.50,15.66,29041,23.3009,44999,26735,358865,1142.6,-0.0,546722,9.631,2619311.388,1.83e-14,0.00052,24.64,31396,19.909,2.454,16.980,0.475,19.912,2927,1012,3130,0.3133,0.888,1.109,2.000,1.177,0.949,1.740,5353.202,13171.217,17414.980,5309.492,15861.418,10996.401,1746.549,7779.700,0.427,0.439,0.436,0.416,0.253,0.422,87053,9573,0.6972,0.1926,0.1762,0.9999,0.0549,0.0372,0.4524,0.8958,0.9563,0.2033,0.0878,0.0353,0.0000,0.5700,0.9495,0.1120,0.6545,0.9455,0.00251,3296,0.9988,0.7575,0.8699,0.9992,0.0550,0.0372,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.0416,5.1924,7.8141,0.0293,0.0655,0.0572,0.124,0.054,0.075,0.101,2331,0.0990,0.0052,0.0039,0.00163,0.00030,0.00019,24.11,26.32,25.83,892.1580,0.1025,21.4124,5.1968,4.4339,894692,1707971,1.0912,0.0120,1378.4,892.1580,18.26,0,0,0,0,0,0,10821,20522.651,18179.874,0.9275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.60e-15,11553.3,5.8252,2.7302,0.3807,41.900,292.550,71.354,223.694,13964.8
20000,7980,1854,49004,90132,77291,40819,309,17853,62,0,277436,2452495,42629.505,24080.634,1.0622,5662.836,0.058,0.852,0.046,0.044,0.471,0.398,70,0.0979,0.6741,0.059,20.2,33.5,65.5,31.64,2.92,8.13,0.64,19.95,6.15,1.400,0.212,0.228,0.236,6.563,0.173,0.0033,91,403,409,9826,42,20,0.194,4123,502,1290,6188,813,567,6600,5.25,13.06,29010,22.0489,45163,22826,351727,1983.9,-0.0,551724,8.967,2619311.388,8.00e-15,0.00118,20.54,38512,21.985,2.470,18.804,0.711,21.987,2546,1482,3952,0.2924,0.921,1.121,2.000,1.248,0.942,1.669,9466.811,19683.457,15263.634,9442.960,23585.746,9135.164,1824.384,7458.251,0.438,0.509,0.477,0.397,0.398,0.500,84053,15997,0.7003,0.2170,0.2302,0.9999,0.0398,0.0313,0.4829,0.7181,0.8882,0.1937,0.0326,0.0229,0.0000,0.3531,0.9048,0.2450,0.7352,0.9551,0.00248,2678,0.9992,0.6888,0.8268,0.9989,0.0398,0.0313,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9328,4.9953,7.3382,0.0305,0.0828,0.0783,0.181,0.087,0.154,0.109,1768,0.0847,0.0031,0.0027,0.00217,0.00052,0.00029,25.78,27.65,26.74,1099.8327,0.0865,33.2677,4.0216,4.9459,895623,1705953,1.5829,0.0536,1366.8,1099.8327,20.50,0,0,0,0,0,0,9735,18417.799,16323.108,0.9379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.37e-15,11783.8,5.5122,2.6969,0.3991,32.825,349.183,79.604,265.419,18124.7
21000,8784,2037,49646,91189,77674,41150,393,16766,101,0,255500,2289299,43765.952,22142.598,1.0392,5547.946,0.063,0.827,0.051,0.059,0.453,0.409,184,0.0921,0.6858,0.051,18.0,32.0,68.3,31.98,2.84,7.81,0.78,20.56,6.21,1.401,0.205,0.224,0.231,6.782,0.176,0.0031,89,387,376,10514,9,21,0.154,4559,49,2036,6699,308,1489,6987,4.25,13.05,29346,22.1801,45206,20535,342839,1696.4,-0.0,553600,8.872,2619311.388,3.38e-15,0.00080,8.53,40767,22.927,2.516,19.510,0.901,22.930,2940,1960,3884,0.3325,0.880,1.127,2.000,1.292,0.905,1.735,9757.867,21357.781,14364.356,9696.290,25253.252,7514.725,1751.340,7328.588,0.426,0.478,0.459,0.408,0.402,0.488,77543,16204,0.6786,0.3161,0.2636,0.9995,0.0401,0.0297,0.4901,0.7264,0.9010,0.1801,0.0262,0.0239,0.0000,0.0000,0.9094,0.0740,0.6577,0.9451,0.00251,4120,0.9993,0.6961,0.8991,0.9987,0.0401,0.0297,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.2225,5.5538,7.8250,0.0308,0.0897,0.0850,0.187,0.105,0.144,0.141,1933,0.1152,0.0024,0.0019,0.00177,0.00064,0.00059,21.77,27.76,26.92,923.7997,0.0801,35.3060,3.7969,5.0753,895735,1704760,2.5201,0.0762,1527.1,923.7997,16.29,0,0,0,0,0,0,9718,16594.652,14580.669,0.9371,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.65e-16,12107.4,5.5450,2.6318,0.3958,33.005,353.220,79.771,271.369,20204.7
22000,8996,2319,54445,103896,89254,48918,533,17417,90,0,277648,2594888,51308.389,25366.325,1.1026,6233.072,0.069,0.807,0.051,0.072,0.474,0.389,143,0.0960,0.6772,0.055,18.7,33.2,65.5,30.14,3.72,9.12,0.29,17.00,5.98,1.401,0.230,0.302,0.314,6.987,0.172,0.0029,90,383,404,10389,26,19,0.236,4824,24,2060,6912,463,1577,6956,4.50,12.59,28281,24.4045,45406,18279,334034,2378.2,-0.0,555683,9.483,2619311.388,1.55e-14,0.00016,31.86,44524,25.667,2.541,22.267,0.859,25.670,3443,1756,3797,0.3012,0.915,1.131,2.000,1.290,0.948,1.712,11434.171,21516.966,20954.781,11354.247,25232.434,9730.247,1967.418,7435.587,0.512,0.490,0.439,0.478,0.434,0.488,69244,20905,0.6665,0.1907,0.2538,0.9999,0.0330,0.0311,0.4693,0.8203,0.8976,0.2120,0.0597,0.0291,0.0000,0.7820,0.9505,0.1297,0.7226,0.9534,0.00249,3841,0.9985,0.7559,0.8832,0.9993,0.0330,0.0311,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.1694,5.6050,7.3905,0.0308,0.0624,0.0581,0.069,0.067,0.073,0.082,1838,0.0789,0.0020,0.0016,0.00191,0.00088,0.00066,26.04,27.04,27.34,1157.6462,0.0874,36.8771,4.1384,5.3449,896677,1704141,3.3813,0.0765,1449.2,1157.6462,19.77,0,0,0,0,0,0,10142,19133.252,16932.546,0.9354,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.45e-15,11793.6,6.1011,2.5893,0.3840,53.005,419.589,96.860,326.050,16883.2
23000,7134,2088,41243,66124,54790,24715,166,17609,59,0,241835,2351255,33612.245,21280.800,1.1397,4054.426,0.049,0.875,0.034,0.042,0.459,0.404,51,0.1142,0.6744,0.047,18.0,36.9,64.2,29.41,4.99,9.08,0.29,15.06,5.91,1.360,0.225,0.392,0.410,7.209,0.195,0.0033,103,450,355,8364,14,18,0.362,3929,86,1805,5243,242,1812,5080,6.75,14.56,30321,25.1280,45626,23266,332154,991.3,-0.0,557744,8.755,2619311.388,1.01e-14,0.00005,11.13,28013,20.045,2.581,16.935,0.529,20.049,3597,963,2574,0.2958,0.913,1.061,2.000,1.169,0.974,1.772,5627.386,12658.067,17495.760,5581.835,14589.076,10135.144,1162.759,5928.471,0.521,0.456,0.402,0.437,0.236,0.371,70715,14139,0.6622,0.1645,0.2292,0.9995,0.0267,0.0371,0.4463,1.0618,0.9487,0.2226,0.0952,0.0445,0.0000,0.0000,0.7341,0.2065,0.6514,0.9419,0.00249,1730,0.9997,0.9354,0.9080,0.9988,0.0267,0.0371,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7361,5.3847,7.7268,0.0349,0.0634,0.0563,0.045,0.080,0.052,0.095,1232,0.0409,0.0032,0.0018,0.00198,0.00039,0.00048,25.19,26.62,26.55,1122.5652,0.0857,20.3687,4.2736,4.4812,897384,1704826,3.3560,0.0510,1416.3,1122.5652,20.23,0,0,0,0,0,0,8336,17226.374,15275.210,0.9323,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-16,11785.6,6.2820,2.5960,0.3554,51.350,283.379,67.294,219.644,13324.1
24000,9677,2345,52608,92389,77336,39528,253,21007,52,0,345244,2670293,41533.221,29096.859,1.0780,5836.605,0.034,0.870,0.032,0.064,0.454,0.403,99,0.0999,0.6700,0.042,18.1,32.0,60.4,28.64,4.15,9.34,0.29,14.86,5.82,1.397,0.244,0.331,0.344,6.588,0.165,0.0035,98,409,477,14032,43,20,0.388,4819,338,2335,7004,1104,1748,6825,6.75,14.86,29238,25.0190,45846,23843,334361,1602.4,-0.0,561825,9.913,2619311.388,2.03e-14,0.00002,20.30,37033,25.932,2.694,22.332,0.906,25.935,4250,1433,3994,0.2886,0.913,1.089,2.000,1.164,0.942,1.807,7874.906,15090.483,21280.789,7827.698,18261.340,13145.029,1990.520,8124.704,0.509,0.448,0.403,0.464,0.332,0.439,75253,12698,0.6351,0.1672,0.2272,0.9999,0.0302,0.0308,0.4636,0.9414,1.0046,0.2104,0.0843,0.0273,0.0000,0.4606,0.9382,0.0748,0.6367,0.9467,0.00249,2327,0.9998,0.7971,0.9431,0.9993,0.0302,0.0308,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7452,5.5399,7.5337,0.0319,0.0590,0.0549,0.054,0.091,0.060,0.085,1595,0.0488,0.0046,0.0020,0.00164,0.00044,0.00031,22.73,26.81,25.86,1171.8959,0.1010,26.3050,5.1397,4.7733,898209,1703104,3.2133,0.0128,1342.9,1171.8959,19.22,0,0,0,0,0,0,12386,23260.253,20632.844,0.9236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.37e-15,11195.0,6.2547,2.6364,0.3504,59.636,348.483,81.350,263.406,17051.3
25000,9577,2694,51442,90698,75963,39079,177,21495,48,0,347284,2820550,43563.588,28964.192,1.0844,5427.759,0.039,0.882,0.040,0.039,0.461,0.397,108,0.1038,0.6566,0.052,22.4,37.5,62.3,31.86,4.58,9.55,0.33,17.40,6.08,1.329,0.230,0.368,0.383,7.125,0.169,0.0035,100,427,470,11668,41,18,0.453,4912,567,2079,6931,1518,1358,6701,4.25,12.37,24966,22.5729,46134,23418,334721,1779.6,0.0,569773,10.455,2619311.388,2.56e-14,0.00036,32.07,35483,24.830,2.513,21.539,0.778,24.833,4348,1478,3751,0.2690,0.931,1.076,2.000,1.115,0.957,1.723,7560.479,15218.292,23766.788,7492.427,17732.131,13333.851,1504.041,8698.542,0.546,0.448,0.379,0.469,0.375,0.421,77749,13061,0.6019,0.1179,0.1902,0.9998,0.0408,0.0391,0.4520,0.9013,0.8938,0.2061,0.0637,0.0534,0.0000,0.7074,0.9404,0.2658,0.6475,0.9625,0.00249,2170,0.9988,0.7963,0.8839,0.9995,0.0408,0.0391,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7033,5.7955,7.4547,0.0305,0.0576,0.0535,0.055,0.101,0.058,0.102,1855,0.0403,0.0055,0.0051,0.00186,0.00040,0.00030,28.00,26.26,26.20,1089.4678,0.1052,25.4908,5.7564,4.6986,900151,1701939,3.7092,0.0278,1352.3,1089.4678,25.27,0,0,0,0,0,0,12913,23536.434,20834.921,0.9271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.26e-16,9937.3,5.6432,2.5070,0.3587,62.567,374.029,89.931,282.311,18837.8
