step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,6303,420466.2956,4944.95,112.28,1.63,0,2.11,0.194,15.128,0.5712,29.456,1476.04,70205.2308
1000,-60,1,1430,184042.1885,2577.76,251.98,1.13,0,0.59,0.110,16.197,0.9627,40.056,616.60,39563.4980
1000,-60,2,1,169.4888,2.48,1.02,23.18,0,9.37,0.541,9.792,0.9827,63.924,0.48,39.1213
1000,-50,0,7739,461666.8876,4864.50,68.19,14.19,0,11.80,2.193,10.224,0.4072,55.903,1891.03,76292.4775
1000,-50,1,955,132472.9480,1796.42,300.84,20.58,0,10.21,1.867,11.170,0.7957,91.997,444.43,29195.6722
1000,-50,2,4,721.4668,10.63,6.57,30.22,0,13.44,1.574,7.922,0.9540,89.380,2.04,185.1423
1000,-40,0,7105,419310.9885,2938.36,49.50,25.02,0,21.21,6.353,6.870,0.3470,119.939,1188.42,62509.5059
1000,-40,1,976,134220.0600,1592.31,288.17,30.87,0,18.52,5.419,8.149,0.6512,179.293,446.66,29210.9766
1000,-30,0,6768,511763.4211,3345.41,89.11,31.85,0,28.03,10.364,5.143,0.3783,258.642,1319.43,85944.6688
1000,-30,1,1391,186554.9378,1696.57,348.81,32.60,0,26.13,9.692,6.044,0.5418,332.034,490.63,38773.2207
1000,-30,2,18,2981.3377,28.58,21.35,52.24,0,30.34,11.931,4.750,0.6885,524.802,6.89,664.1764
1000,-20,0,4695,399093.1524,2825.06,111.59,39.82,0,33.08,13.687,4.134,0.3958,452.259,1141.75,68266.5721
1000,-20,1,1571,226630.4128,1856.77,717.35,34.89,0,31.70,13.033,4.609,0.6379,650.740,425.49,45418.5787
1000,-20,2,1953,341553.8109,3591.61,3973.59,32.71,0,31.12,12.807,4.854,0.8274,812.451,703.79,76869.8422
1000,-10,0,4889,402898.0869,2690.04,99.06,46.34,0,36.89,16.219,3.365,0.3852,634.038,1091.18,66307.8482
1000,-10,1,1229,179422.6705,1478.32,612.07,34.25,0,33.33,14.417,4.538,0.7926,1007.885,232.84,34654.1288
1000,-10,2,2106,367894.3744,3782.52,4198.77,34.81,0,33.34,14.428,4.526,0.8121,1033.270,668.72,81287.3996
1000,0,0,4991,407877.5009,2769.85,99.13,52.90,0,38.77,17.416,2.960,0.3656,713.525,1121.65,66350.1747
1000,0,1,1562,230807.4339,1947.80,840.93,25.40,0,33.54,14.779,4.691,0.7438,1015.628,327.26,45620.7287
1000,0,2,1814,311286.3571,3212.75,3011.14,44.87,0,33.77,14.872,4.597,0.7463,1019.934,587.79,68453.7580
1000,10,0,6389,499356.0290,4190.61,125.68,56.02,0,37.63,16.651,3.191,0.3468,603.095,1674.51,85547.8857
1000,10,1,1447,206701.5056,2054.03,628.84,28.38,0,31.99,13.877,5.137,0.6561,778.359,433.35,42378.8968
1000,10,2,1609,274355.2506,2971.28,2505.06,20.05,0,29.47,12.633,6.027,0.7688,764.139,570.32,61382.1659
1000,20,0,6583,421015.6343,3728.18,113.90,48.77,0,32.68,13.659,4.461,0.3012,334.746,2305.03,76414.2679
1000,20,1,1633,219120.6990,2292.58,450.64,34.47,0,29.28,12.092,5.738,0.5504,469.443,590.96,45798.4840
1000,20,2,229,38301.1216,436.19,300.79,1.35,0,27.04,11.278,6.751,0.7764,615.573,89.09,8614.2930
1000,30,0,8123,427059.9572,3436.98,67.75,34.64,0,26.92,10.092,5.840,0.2956,190.417,2388.41,68703.6671
1000,30,1,1095,158301.4064,1823.48,501.20,73.62,0,28.96,10.969,5.008,0.5733,355.529,469.28,34452.3216
1000,30,2,56,9152.6135,115.30,61.23,71.43,0,25.76,9.119,5.827,0.7429,322.283,27.49,2090.6144
1000,40,0,7352,282980.8387,1981.88,37.41,28.97,0,20.20,6.223,7.630,0.2987,97.846,1653.83,38685.3321
1000,40,1,748,107237.8001,1227.71,327.08,65.75,0,23.89,7.595,5.966,0.7490,244.101,290.13,23050.3818
1000,40,2,70,11507.0771,140.95,79.02,68.60,0,24.45,8.173,6.033,0.8010,292.116,32.90,2624.5166
1000,50,0,5697,127724.9318,841.61,18.24,22.70,0,11.83,2.475,10.598,0.2526,37.294,1007.95,16412.9436
1000,50,1,19,2530.7445,24.26,4.49,59.79,0,20.52,5.243,6.351,0.8553,177.047,5.04,512.7314
1000,60,0,3855,10916.1966,47.31,0.35,11.92,0,2.35,0.233,15.055,0.1142,5.152,327.04,805.0843
1000,70,0,4656,2945.6674,3.52,0.16,8.42,0,-5.43,0.001,20.728,0.0813,0.899,47.08,99.5162
1000,80,0,3564,862.8423,0.33,0.07,4.84,0,-11.91,0.000,26.913,0.0684,0.200,4.61,19.5284
2000,-60,0,6363,271.7680,3278.97,113.15,-15.99,0,-9.40,0.000,24.452,0.5958,10.134,1408.96,45.3791
2000,-60,1,1371,88.9476,1577.07,235.94,-20.10,0,-11.07,0.000,26.102,0.9765,12.318,540.44,17.9262
2000,-50,0,7745,1236.8132,4058.39,66.60,-8.13,0,1.03,0.124,15.901,0.4415,22.850,1815.92,207.1809
2000,-50,1,949,413.4781,1468.59,294.03,-5.10,0,0.03,0.090,16.689,0.8254,32.303,428.98,89.2773
2000,-50,2,4,1.8938,8.33,6.42,-2.40,0,5.28,0.039,11.713,0.9537,43.806,1.73,0.5600
2000,-40,0,7110,1335.6887,2986.27,48.87,3.47,0,12.00,2.273,10.143,0.4060,60.471,1217.23,198.2003
2000,-40,1,971,601.7706,1533.69,285.07,6.18,0,9.96,1.814,11.392,0.7000,76.278,436.01,128.9560
2000,-30,0,6794,1822.7891,3721.10,89.87,15.12,0,20.85,6.287,7.085,0.4700,159.375,1362.37,306.9500
2000,-30,1,1366,843.9826,1813.65,344.95,21.61,0,19.95,6.200,7.797,0.6394,193.576,498.85,164.9509
2000,-30,2,17,15.4447,31.32,20.52,19.49,0,24.53,8.315,6.077,0.8484,345.829,6.86,3.4046
2000,-20,0,4713,1505.0695,3123.24,111.20,20.69,0,27.99,10.445,5.249,0.4807,324.448,1165.34,267.9026
2000,-20,1,1554,963.5338,2023.18,712.33,26.25,0,26.76,9.860,5.729,0.7571,455.209,422.66,183.3869
2000,-20,2,1952,1724.3608,3847.42,3993.41,35.86,0,27.29,10.289,5.741,0.9219,536.066,690.84,392.8386
2000,-10,0,4893,1333.8950,2863.29,97.08,26.87,0,34.36,14.456,3.807,0.4404,545.574,1116.46,220.0562
2000,-10,1,1227,660.6668,1513.00,607.02,42.05,0,31.59,13.138,4.864,0.8408,800.657,232.62,119.9671
2000,-10,2,2104,1645.1145,3871.95,4194.26,43.46,0,31.72,13.201,4.839,0.8579,805.764,658.48,354.7605
2000,0,0,5006,1117.1703,2709.01,97.43,29.97,0,38.71,17.301,2.899,0.3623,703.986,1151.61,179.7213
2000,0,1,1564,805.9388,1942.55,845.29,54.96,0,34.68,15.331,4.373,0.7409,980.411,336.32,148.7271
2000,0,2,1797,1258.6079,3138.58,2978.18,43.26,0,34.75,15.314,4.326,0.7320,970.203,595.35,266.6934
2000,10,0,6408,1369.9494,3809.66,123.89,32.80,0,40.20,18.329,2.656,0.2882,655.211,1755.57,234.2196
2000,10,1,1434,748.0481,1947.42,624.98,52.74,0,35.42,15.900,4.287,0.5786,845.306,462.81,151.3666
2000,10,2,1603,1129.9106,2876.63,2485.19,59.63,0,33.69,15.053,4.941,0.6894,859.324,597.63,243.2834
2000,20,0,6611,1245.2343,3434.05,113.62,38.73,0,38.26,17.163,3.199,0.2250,419.303,2332.25,233.9867
2000,20,1,1609,816.6545,2140.05,446.20,53.33,0,35.62,15.864,4.154,0.4461,626.175,584.90,160.1548
2000,20,2,225,165.7300,417.69,295.64,73.38,0,33.15,14.734,5.100,0.6612,767.376,88.91,35.4759
2000,30,0,8130,1384.7569,3324.63,66.55,45.28,0,35.46,15.162,3.682,0.2136,291.468,2315.51,222.1175
2000,30,1,1090,649.8548,1718.35,497.97,21.58,0,36.75,15.717,3.135,0.4397,610.156,469.42,136.8632
2000,30,2,54,47.8424,112.98,59.55,15.33,0,34.36,14.136,3.592,0.5879,634.520,26.85,10.3700
2000,40,0,7352,1111.9782,2186.37,36.53,43.56,0,31.36,12.178,4.308,0.2216,186.715,1640.70,148.1223
2000,40,1,744,561.5949,1271.40,323.33,16.45,0,33.88,13.308,3.286,0.5943,533.412,307.44,118.3157
2000,40,2,74,71.8342,158.58,83.88,14.29,0,33.56,13.426,3.592,0.6493,614.904,36.43,15.2867
2000,50,0,5697,721.7509,1148.40,17.95,39.51,0,25.47,8.245,5.452,0.2021,90.757,988.11,89.2571
2000,50,1,19,14.4244,28.29,4.50,12.90,0,31.12,10.954,3.357,0.7533,456.526,6.03,2.8187
2000,60,0,3855,86.6989,105.32,0.34,34.55,0,18.77,3.947,6.703,0.0918,14.894,280.56,9.4271
2000,70,0,4656,30.5926,28.85,0.15,26.53,0,15.11,1.227,6.292,0.0639,2.573,38.31,1.2056
2000,80,0,3564,3.8810,3.83,0.07,26.15,0,15.33,0.201,3.831,0.0540,0.033,4.72,0.1608
3000,-60,0,6446,5.5585,2043.04,115.73,-16.58,0,-15.65,0.000,30.647,0.6078,5.332,1344.69,0.9426
3000,-60,1,1288,1.2732,904.04,216.36,-16.37,0,-17.10,0.000,32.102,0.9804,5.895,450.64,0.2737
3000,-50,0,7756,604.1792,3004.80,64.92,-4.55,0,-5.13,0.000,20.542,0.4556,13.131,1703.89,95.5237
3000,-50,1,938,184.3109,1053.09,282.50,-22.62,0,-6.63,0.000,21.921,0.8325,17.458,407.02,38.4041
