step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,1740.7244,6085.82,88.85,1.83,0,2.52,0.215,14.848,0.5008,28.032,2997.97,449.3765
1000,-60,1,2495,1371.6266,5653.41,643.46,0.93,0,0.37,0.101,16.332,0.9432,38.508,1529.06,359.0268
1000,-60,2,2,1.4997,5.29,2.35,22.54,0,9.05,0.490,9.940,0.9826,61.702,1.01,0.3945
1000,-50,0,7092,2745.6913,7070.66,93.71,15.18,0,11.88,2.205,10.174,0.3830,52.876,3998.40,702.1092
1000,-50,1,1602,1264.8098,3472.68,500.15,13.61,0,10.49,1.942,11.010,0.7461,90.820,1030.37,328.2502
1000,-50,2,4,3.2692,10.38,6.60,30.22,0,13.44,1.574,7.922,0.9540,89.380,1.89,0.8646
1000,-40,0,6203,2446.6644,5336.77,63.91,26.06,0,21.24,6.351,6.849,0.3137,108.691,3512.90,617.6681
1000,-40,1,1874,1599.0671,3644.83,687.37,24.63,0,19.69,5.870,7.610,0.6151,187.889,1248.53,411.4549
1000,-40,2,4,2.6109,6.70,4.91,21.54,0,23.99,6.482,4.596,0.5400,211.334,2.11,0.7005
1000,-30,0,4595,2128.0256,4528.22,97.17,33.07,0,27.97,10.302,5.132,0.3298,226.407,2683.51,527.5958
1000,-30,1,3082,2397.4141,5312.79,1369.31,29.43,0,27.13,10.060,5.588,0.4880,311.224,2115.39,609.2026
1000,-30,2,500,425.5652,920.42,692.28,38.30,0,28.94,10.989,4.988,0.6139,444.519,284.92,106.9891
1000,-20,0,2077,962.5876,2033.62,39.58,51.12,0,33.29,13.757,4.038,0.3129,359.853,1217.52,233.3032
1000,-20,1,2373,1847.6956,4092.44,1012.87,29.99,0,32.47,13.383,4.333,0.4439,493.061,1669.72,457.6029
1000,-20,2,3769,3181.5668,7428.45,10197.20,34.05,0,31.76,13.111,4.633,0.7357,746.866,1777.50,794.3714
1000,-10,0,1836,692.5446,1605.92,25.48,64.76,0,36.95,16.266,3.367,0.2819,456.329,1113.20,163.2785
1000,-10,1,2060,1519.3096,3638.62,903.64,35.28,0,36.84,16.205,3.386,0.3870,669.572,1488.52,363.9354
1000,-10,2,4328,3378.0776,8674.72,14326.25,34.74,0,34.15,14.822,4.252,0.7515,992.936,1823.44,836.0426
1000,0,0,1805,615.1071,1588.53,24.68,72.80,0,38.84,17.515,2.987,0.2152,425.272,1158.49,139.8151
1000,0,1,1791,1289.5793,3357.89,898.91,40.65,0,38.59,17.327,3.014,0.3734,758.740,1249.53,294.5740
1000,0,2,4771,3715.4412,9980.79,13619.18,37.91,0,35.19,15.581,4.119,0.6881,1021.014,2148.10,889.0345
1000,10,0,3207,1367.3794,3488.73,60.48,70.89,0,37.67,16.706,3.212,0.2548,435.094,1933.86,298.9520
